Date,SILVER
2013-02-12 00:00:00+00:00,-0.04179439
2013-02-13 00:00:00+00:00,0.01456010
2013-02-14 00:00:00+00:00,-0.01751044
2013-02-15 00:00:00+00:00,-0.02964845
2013-02-17 00:00:00+00:00,-0.03189538
2013-02-18 00:00:00+00:00,0.01136422
2013-02-19 00:00:00+00:00,0.00082713
2013-02-20 00:00:00+00:00,-0.03156524
2013-02-21 00:00:00+00:00,-0.07040736
2013-02-22 00:00:00+00:00,0.02344315
2013-02-24 00:00:00+00:00,-0.01262713
2013-02-25 00:00:00+00:00,0.00765239
2013-02-26 00:00:00+00:00,0.00103644
2013-02-27 00:00:00+00:00,0.02650385
2013-02-28 00:00:00+00:00,-0.00838229
2013-03-01 00:00:00+00:00,-0.03781704
2013-03-03 00:00:00+00:00,0.00910188
2013-03-04 00:00:00+00:00,-0.00296926
2013-03-05 00:00:00+00:00,0.01500820
2013-03-06 00:00:00+00:00,0.00172553
2013-03-07 00:00:00+00:00,0.00729746
2013-03-08 00:00:00+00:00,-0.00983737
2013-03-10 00:00:00+00:00,0.00450932
2013-03-11 00:00:00+00:00,0.00483478
2013-03-12 00:00:00+00:00,-0.00361643
2013-03-13 00:00:00+00:00,0.00675031
2013-03-14 00:00:00+00:00,-0.01321742
2013-03-15 00:00:00+00:00,0.00623739
2013-03-17 00:00:00+00:00,0.00760301
2013-03-18 00:00:00+00:00,-0.01517782
2013-03-19 00:00:00+00:00,0.00590943
2013-03-20 00:00:00+00:00,0.00172654
2013-03-21 00:00:00+00:00,0.00500807
2013-03-22 00:00:00+00:00,-0.00797319
2013-03-24 00:00:00+00:00,-0.01427819
2013-03-25 00:00:00+00:00,0.00697747
2013-03-26 00:00:00+00:00,-0.00678512
2013-03-27 00:00:00+00:00,-0.01688117
2013-03-28 00:00:00+00:00,0.01486528
2013-03-31 00:00:00+00:00,-0.01465143
2013-04-01 00:00:00+00:00,-0.01203758
2013-04-02 00:00:00+00:00,0.00214765
2013-04-03 00:00:00+00:00,-0.03843572
2013-04-04 00:00:00+00:00,0.00148529
2013-04-05 00:00:00+00:00,-0.00705585
2013-04-07 00:00:00+00:00,0.01906716
2013-04-08 00:00:00+00:00,0.00054853
2013-04-09 00:00:00+00:00,0.00293165
2013-04-10 00:00:00+00:00,0.02175306
2013-04-11 00:00:00+00:00,-0.01860988
2013-04-12 00:00:00+00:00,0.00710861
2013-04-14 00:00:00+00:00,-0.11948033
2013-04-15 00:00:00+00:00,-0.10446542
2013-04-16 00:00:00+00:00,-0.08658732
2013-04-17 00:00:00+00:00,-0.01485764
2013-04-18 00:00:00+00:00,-0.01947135
2013-04-19 00:00:00+00:00,0.03954011
2013-04-21 00:00:00+00:00,-0.02796791
2013-04-22 00:00:00+00:00,0.01613062
2013-04-23 00:00:00+00:00,-0.04653336
2013-04-24 00:00:00+00:00,0.03354194
2013-04-25 00:00:00+00:00,-0.00172127
2013-04-26 00:00:00+00:00,0.09722929
2013-04-28 00:00:00+00:00,-0.03374673
2013-04-29 00:00:00+00:00,0.02039786
2013-04-30 00:00:00+00:00,-0.00866339
2013-05-01 00:00:00+00:00,0.00682752
2013-05-02 00:00:00+00:00,-0.05368768
2013-05-03 00:00:00+00:00,0.04538525
2013-05-05 00:00:00+00:00,0.00041261
2013-05-06 00:00:00+00:00,0.00518620
2013-05-07 00:00:00+00:00,-0.05034342
2013-05-08 00:00:00+00:00,0.03077736
2013-05-09 00:00:00+00:00,-0.00104616
2013-05-10 00:00:00+00:00,-0.00896546
2013-05-12 00:00:00+00:00,-0.01089614
2013-05-13 00:00:00+00:00,-0.00866066
2013-05-14 00:00:00+00:00,0.00445781
2013-05-15 00:00:00+00:00,-0.05459315
2013-05-16 00:00:00+00:00,-0.03156422
2013-05-17 00:00:00+00:00,-0.00641306
2013-05-19 00:00:00+00:00,-0.10120245
2013-05-20 00:00:00+00:00,-0.00280410
2013-05-21 00:00:00+00:00,0.12584788
2013-05-22 00:00:00+00:00,-0.01584660
2013-05-23 00:00:00+00:00,-0.02522842
2013-05-24 00:00:00+00:00,0.02112675
2013-05-26 00:00:00+00:00,-0.00534205
2013-05-27 00:00:00+00:00,0.01811961
2013-05-28 00:00:00+00:00,-0.01722789
2013-05-29 00:00:00+00:00,-0.02628822
2013-05-30 00:00:00+00:00,0.03951099
2013-05-31 00:00:00+00:00,-0.00863933
2013-06-02 00:00:00+00:00,-0.01054859
2013-06-03 00:00:00+00:00,0.01787935
2013-06-04 00:00:00+00:00,-0.01005985
2013-06-05 00:00:00+00:00,0.01041948
2013-06-06 00:00:00+00:00,-0.00732375
2013-06-07 00:00:00+00:00,-0.03198556
2013-06-09 00:00:00+00:00,-0.04105221
2013-06-10 00:00:00+00:00,-0.00945957
2013-06-11 00:00:00+00:00,0.02063362
2013-06-12 00:00:00+00:00,-0.00160467
2013-06-13 00:00:00+00:00,0.00668183
2013-06-14 00:00:00+00:00,0.00343280
2013-06-16 00:00:00+00:00,0.01287782
2013-06-17 00:00:00+00:00,-0.01430644
2013-06-18 00:00:00+00:00,-0.01208027
2013-06-19 00:00:00+00:00,-0.02526593
2013-06-20 00:00:00+00:00,-0.04931056
2013-06-21 00:00:00+00:00,-0.10246755
2013-06-23 00:00:00+00:00,0.03246750
2013-06-24 00:00:00+00:00,-0.05946691
2013-06-25 00:00:00+00:00,0.00255800
2013-06-26 00:00:00+00:00,-0.07003010
2013-06-27 00:00:00+00:00,-0.01611820
2013-06-28 00:00:00+00:00,-0.01515693
2013-06-30 00:00:00+00:00,0.05772673
2013-07-01 00:00:00+00:00,0.06262463
2013-07-02 00:00:00+00:00,-0.00479709
2013-07-03 00:00:00+00:00,-0.02891312
2013-07-04 00:00:00+00:00,0.02101872
2013-07-05 00:00:00+00:00,-0.04637095
2013-07-07 00:00:00+00:00,-0.03776195
2013-07-08 00:00:00+00:00,-0.01168515
2013-07-09 00:00:00+00:00,0.06547141
2013-07-10 00:00:00+00:00,-0.02249959
2013-07-11 00:00:00+00:00,0.09387922
2013-07-12 00:00:00+00:00,-0.02451371
2013-07-14 00:00:00+00:00,0.02403093
2013-07-15 00:00:00+00:00,-0.01275153
2013-07-16 00:00:00+00:00,-0.00453439
2013-07-17 00:00:00+00:00,0.00681514
2013-07-18 00:00:00+00:00,-0.05364013
2013-07-19 00:00:00+00:00,0.00491481
2013-07-21 00:00:00+00:00,0.04077309
2013-07-22 00:00:00+00:00,0.01236298
2013-07-23 00:00:00+00:00,0.03560565
2013-07-24 00:00:00+00:00,0.00369621
2013-07-25 00:00:00+00:00,-0.02458925
2013-07-26 00:00:00+00:00,0.01146750
2013-07-28 00:00:00+00:00,-0.01142670
2013-07-29 00:00:00+00:00,-0.03668426
2013-07-30 00:00:00+00:00,0.00152068
2013-07-31 00:00:00+00:00,0.01521924
2013-08-01 00:00:00+00:00,-0.02466182
2013-08-02 00:00:00+00:00,-0.01425801
2013-08-04 00:00:00+00:00,0.02582546
2013-08-05 00:00:00+00:00,0.00981746
2013-08-06 00:00:00+00:00,-0.02688623
2013-08-07 00:00:00+00:00,-0.00790983
2013-08-08 00:00:00+00:00,0.04936861
2013-08-09 00:00:00+00:00,0.02104808
2013-08-11 00:00:00+00:00,0.03353056
2013-08-12 00:00:00+00:00,0.07113513
2013-08-13 00:00:00+00:00,0.02318783
2013-08-14 00:00:00+00:00,0.00185650
2013-08-15 00:00:00+00:00,0.09137709
2013-08-16 00:00:00+00:00,0.05501084
2013-08-18 00:00:00+00:00,0.01261800
2013-08-19 00:00:00+00:00,-0.00601788
2013-08-20 00:00:00+00:00,-0.02313161
2013-08-21 00:00:00+00:00,0.01770177
2013-08-22 00:00:00+00:00,-0.01896390
2013-08-23 00:00:00+00:00,0.04801272
2013-08-25 00:00:00+00:00,0.03633879
2013-08-26 00:00:00+00:00,0.01878409
2013-08-27 00:00:00+00:00,-0.00000153
2013-08-28 00:00:00+00:00,0.06921389
2013-08-29 00:00:00+00:00,-0.03412409
2013-08-30 00:00:00+00:00,-0.01309298
2013-09-01 00:00:00+00:00,-0.02000492
2013-09-02 00:00:00+00:00,0.04297294
2013-09-03 00:00:00+00:00,-0.01112555
2013-09-04 00:00:00+00:00,-0.01118347
2013-09-05 00:00:00+00:00,-0.05310398
2013-09-06 00:00:00+00:00,-0.00748279
2013-09-08 00:00:00+00:00,0.06110538
2013-09-09 00:00:00+00:00,-0.00856597
2013-09-10 00:00:00+00:00,-0.05597581
2013-09-11 00:00:00+00:00,-0.00491039
2013-09-12 00:00:00+00:00,-0.03152770
2013-09-13 00:00:00+00:00,-0.08280344
2013-09-15 00:00:00+00:00,0.03866303
2013-09-16 00:00:00+00:00,-0.01973605
2013-09-17 00:00:00+00:00,-0.01580100
2013-09-18 00:00:00+00:00,-0.01408199
2013-09-19 00:00:00+00:00,0.11208016
2013-09-20 00:00:00+00:00,-0.05061998
2013-09-22 00:00:00+00:00,-0.03752264
2013-09-23 00:00:00+00:00,-0.01411754
2013-09-24 00:00:00+00:00,-0.00230419
2013-09-25 00:00:00+00:00,0.00829779
2013-09-26 00:00:00+00:00,-0.00298356
2013-09-27 00:00:00+00:00,-0.00736535
2013-09-29 00:00:00+00:00,0.01275158
2013-09-30 00:00:00+00:00,-0.00228980
2013-10-01 00:00:00+00:00,0.00711251
2013-10-02 00:00:00+00:00,-0.03782260
2013-10-03 00:00:00+00:00,0.03196695
2013-10-04 00:00:00+00:00,-0.00321326
2013-10-06 00:00:00+00:00,0.00437307
2013-10-07 00:00:00+00:00,-0.00114699
2013-10-08 00:00:00+00:00,0.02845187
2013-10-09 00:00:00+00:00,-0.00535602
2013-10-10 00:00:00+00:00,-0.01861969
2013-10-11 00:00:00+00:00,-0.01508761
2013-10-13 00:00:00+00:00,-0.00974894
2013-10-14 00:00:00+00:00,0.00116988
2013-10-15 00:00:00+00:00,-0.00983512
2013-10-16 00:00:00+00:00,0.01039922
2013-10-17 00:00:00+00:00,-0.01193395
2013-10-18 00:00:00+00:00,0.04072849
2013-10-20 00:00:00+00:00,-0.00182109
2013-10-21 00:00:00+00:00,0.01344770
2013-10-22 00:00:00+00:00,-0.00404971
2013-10-23 00:00:00+00:00,0.02461509
2013-10-24 00:00:00+00:00,0.00286434
2013-10-25 00:00:00+00:00,-0.01428670
2013-10-27 00:00:00+00:00,0.00579612
2013-10-28 00:00:00+00:00,-0.00066624
2013-10-29 00:00:00+00:00,0.00243884
2013-10-30 00:00:00+00:00,0.00376077
2013-10-31 00:00:00+00:00,-0.01190582
2013-11-01 00:00:00+00:00,-0.02075079
2013-11-03 00:00:00+00:00,-0.00433013
2013-11-04 00:00:00+00:00,-0.00549340
2013-11-05 00:00:00+00:00,-0.00023150
2013-11-06 00:00:00+00:00,0.00068904
2013-11-07 00:00:00+00:00,0.00643819
2013-11-08 00:00:00+00:00,-0.00708578
2013-11-10 00:00:00+00:00,-0.01473126
2013-11-11 00:00:00+00:00,-0.00233759
2013-11-12 00:00:00+00:00,-0.00749450
2013-11-13 00:00:00+00:00,-0.02076173
2013-11-14 00:00:00+00:00,0.00120242
2013-11-15 00:00:00+00:00,-0.00337081
2013-11-17 00:00:00+00:00,0.00217068
2013-11-18 00:00:00+00:00,-0.00144783
2013-11-19 00:00:00+00:00,-0.02099161
2013-11-20 00:00:00+00:00,0.00862269
2013-11-21 00:00:00+00:00,-0.02883182
2013-11-22 00:00:00+00:00,0.00477776
2013-11-24 00:00:00+00:00,-0.01327202
2013-11-25 00:00:00+00:00,-0.00533071
2013-11-26 00:00:00+00:00,0.02780415
2013-11-27 00:00:00+00:00,-0.01265999
2013-11-28 00:00:00+00:00,-0.01231958
2013-11-29 00:00:00+00:00,0.00356156
2013-12-01 00:00:00+00:00,0.00786034
2013-12-02 00:00:00+00:00,-0.00025332
2013-12-03 00:00:00+00:00,-0.06040951
2013-12-04 00:00:00+00:00,0.00908188
2013-12-05 00:00:00+00:00,0.02640342
2013-12-06 00:00:00+00:00,-0.02041546
2013-12-08 00:00:00+00:00,0.01592393
2013-12-09 00:00:00+00:00,-0.00358477
2013-12-10 00:00:00+00:00,0.04193064
2013-12-11 00:00:00+00:00,0.04001757
2013-12-12 00:00:00+00:00,-0.00394222
2013-12-13 00:00:00+00:00,-0.08988157
2013-12-15 00:00:00+00:00,0.01160468
2013-12-16 00:00:00+00:00,0.00866707
2013-12-17 00:00:00+00:00,0.05650506
2013-12-18 00:00:00+00:00,-0.03341883
2013-12-19 00:00:00+00:00,-0.02286095
2013-12-20 00:00:00+00:00,-0.03723763
2013-12-22 00:00:00+00:00,0.01303218
2013-12-23 00:00:00+00:00,0.00874724
2013-12-24 00:00:00+00:00,-0.00129077
2013-12-25 00:00:00+00:00,0.00698152
2013-12-26 00:00:00+00:00,0.01541031
2013-12-27 00:00:00+00:00,0.03592284
2013-12-29 00:00:00+00:00,0.00775747
2013-12-30 00:00:00+00:00,-0.03005662
2013-12-31 00:00:00+00:00,-0.05450181
2014-01-01 00:00:00+00:00,0.00436886
2014-01-02 00:00:00+00:00,0.08371546
2014-01-03 00:00:00+00:00,0.00721881
2014-01-05 00:00:00+00:00,-0.00173884
2014-01-06 00:00:00+00:00,-0.00149260
2014-01-07 00:00:00+00:00,-0.00796557
2014-01-08 00:00:00+00:00,-0.05081964
2014-01-09 00:00:00+00:00,0.00432961
2014-01-10 00:00:00+00:00,0.03632490
2014-01-12 00:00:00+00:00,0.02561349
2014-01-13 00:00:00+00:00,0.01112654
2014-01-14 00:00:00+00:00,0.00298072
2014-01-15 00:00:00+00:00,-0.01398590
2014-01-16 00:00:00+00:00,-0.00024965
2014-01-17 00:00:00+00:00,-0.00322719
2014-01-19 00:00:00+00:00,0.01118708
2014-01-20 00:00:00+00:00,0.01106354
2014-01-21 00:00:00+00:00,-0.03167337
2014-01-22 00:00:00+00:00,-0.01807069
2014-01-23 00:00:00+00:00,0.00428423
2014-01-24 00:00:00+00:00,0.01898087
2014-01-26 00:00:00+00:00,0.00024815
2014-01-27 00:00:00+00:00,-0.03521626
2014-01-28 00:00:00+00:00,0.00628908
2014-01-29 00:00:00+00:00,-0.00858962
2014-01-30 00:00:00+00:00,-0.00458655
2014-01-31 00:00:00+00:00,-0.01919688
2014-02-02 00:00:00+00:00,-0.00313209
2014-02-03 00:00:00+00:00,0.00313988
2014-02-04 00:00:00+00:00,0.01252455
2014-02-05 00:00:00+00:00,0.00566841
2014-02-06 00:00:00+00:00,0.02434459
2014-02-07 00:00:00+00:00,-0.00600690
2014-02-09 00:00:00+00:00,0.00830367
2014-02-10 00:00:00+00:00,0.00748687
2014-02-11 00:00:00+00:00,-0.00421399
2014-02-12 00:00:00+00:00,0.00670627
2014-02-13 00:00:00+00:00,0.00494918
2014-02-14 00:00:00+00:00,0.05902596
2014-02-16 00:00:00+00:00,0.08275270
2014-02-17 00:00:00+00:00,0.01450841
2014-02-18 00:00:00+00:00,-0.02376787
2014-02-19 00:00:00+00:00,0.01526876
2014-02-20 00:00:00+00:00,-0.01653453
2014-02-21 00:00:00+00:00,0.00717606
2014-02-23 00:00:00+00:00,0.02053851
2014-02-24 00:00:00+00:00,-0.00571211
2014-02-25 00:00:00+00:00,0.00686961
2014-02-26 00:00:00+00:00,0.00867208
2014-02-27 00:00:00+00:00,-0.07591075
2014-02-28 00:00:00+00:00,0.00850280
2014-03-02 00:00:00+00:00,0.01270108
2014-03-03 00:00:00+00:00,0.01166680
2014-03-04 00:00:00+00:00,-0.02859316
2014-03-05 00:00:00+00:00,0.00188395
2014-03-06 00:00:00+00:00,0.01177946
2014-03-07 00:00:00+00:00,0.02026680
2014-03-09 00:00:00+00:00,-0.06697755
2014-03-10 00:00:00+00:00,-0.01150998
2014-03-11 00:00:00+00:00,0.01399095
2014-03-12 00:00:00+00:00,0.02678618
2014-03-13 00:00:00+00:00,0.00995080
2014-03-14 00:00:00+00:00,-0.00469561
2014-03-16 00:00:00+00:00,0.01555315
2014-03-17 00:00:00+00:00,0.00580040
2014-03-18 00:00:00+00:00,-0.03194413
2014-03-19 00:00:00+00:00,-0.03746941
2014-03-20 00:00:00+00:00,-0.02277840
2014-03-21 00:00:00+00:00,-0.01262630
2014-03-23 00:00:00+00:00,-0.00344761
2014-03-24 00:00:00+00:00,-0.02074720
2014-03-25 00:00:00+00:00,-0.00173749
2014-03-26 00:00:00+00:00,-0.01023135
2014-03-27 00:00:00+00:00,-0.01642761
2014-03-28 00:00:00+00:00,0.00531264
2014-03-30 00:00:00+00:00,-0.00176302
2014-03-31 00:00:00+00:00,-0.00252270
2014-04-01 00:00:00+00:00,-0.00202337
2014-04-02 00:00:00+00:00,0.00557188
2014-04-03 00:00:00+00:00,0.01133445
2014-04-04 00:00:00+00:00,-0.01245401
2014-04-06 00:00:00+00:00,0.00580005
2014-04-07 00:00:00+00:00,-0.00551739
2014-04-08 00:00:00+00:00,0.01235417
2014-04-09 00:00:00+00:00,-0.00448417
2014-04-10 00:00:00+00:00,0.00150021
2014-04-11 00:00:00+00:00,-0.00224937
2014-04-13 00:00:00+00:00,0.00826134
2014-04-14 00:00:00+00:00,0.00124063
2014-04-15 00:00:00+00:00,-0.03830984
2014-04-16 00:00:00+00:00,-0.02400334
2014-04-17 00:00:00+00:00,0.00794340
2014-04-20 00:00:00+00:00,0.00204584
2014-04-21 00:00:00+00:00,-0.02247275
2014-04-22 00:00:00+00:00,0.00490198
2014-04-23 00:00:00+00:00,0.00695601
2014-04-24 00:00:00+00:00,0.01128412
2014-04-25 00:00:00+00:00,-0.00000082
2014-04-27 00:00:00+00:00,0.01711284
2014-04-28 00:00:00+00:00,-0.00304055
2014-04-29 00:00:00+00:00,-0.02207098
2014-04-30 00:00:00+00:00,-0.01205857
2014-05-01 00:00:00+00:00,-0.03432376
2014-05-02 00:00:00+00:00,-0.00524762
2014-05-04 00:00:00+00:00,0.05281032
2014-05-05 00:00:00+00:00,0.00794754
2014-05-06 00:00:00+00:00,-0.00076660
2014-05-07 00:00:00+00:00,0.00918477
2014-05-08 00:00:00+00:00,-0.03894252
2014-05-09 00:00:00+00:00,-0.00984573
2014-05-11 00:00:00+00:00,-0.00443172
2014-05-12 00:00:00+00:00,0.01282638
2014-05-13 00:00:00+00:00,0.01427342
2014-05-14 00:00:00+00:00,0.01751564
2014-05-15 00:00:00+00:00,0.01965178
2014-05-16 00:00:00+00:00,-0.03950464
2014-05-18 00:00:00+00:00,-0.00180695
2014-05-19 00:00:00+00:00,0.00568552
2014-05-20 00:00:00+00:00,-0.01078153
2014-05-21 00:00:00+00:00,0.01087099
2014-05-22 00:00:00+00:00,0.00772261
2014-05-23 00:00:00+00:00,-0.00025766
2014-05-25 00:00:00+00:00,-0.00461434
2014-05-26 00:00:00+00:00,0.00025648
2014-05-27 00:00:00+00:00,-0.01516848
2014-05-28 00:00:00+00:00,-0.02616712
2014-05-29 00:00:00+00:00,-0.01598671
2014-05-30 00:00:00+00:00,0.00211838
2014-06-01 00:00:00+00:00,-0.01626582
2014-06-02 00:00:00+00:00,-0.00480099
2014-06-03 00:00:00+00:00,0.01521064
2014-06-04 00:00:00+00:00,-0.00450231
2014-06-05 00:00:00+00:00,0.01303093
2014-06-06 00:00:00+00:00,0.01036827
2014-06-08 00:00:00+00:00,-0.00340535
2014-06-09 00:00:00+00:00,0.00683033
2014-06-10 00:00:00+00:00,-0.00000139
2014-06-11 00:00:00+00:00,0.00891581
2014-06-12 00:00:00+00:00,-0.00182073
2014-06-13 00:00:00+00:00,0.04505110
2014-06-15 00:00:00+00:00,0.00842558
2014-06-16 00:00:00+00:00,0.01190062
2014-06-17 00:00:00+00:00,-0.00784566
2014-06-18 00:00:00+00:00,0.00382485
2014-06-19 00:00:00+00:00,0.02384480
2014-06-20 00:00:00+00:00,0.07790492
2014-06-22 00:00:00+00:00,0.00602320
2014-06-23 00:00:00+00:00,0.00910109
2014-06-24 00:00:00+00:00,0.00047711
2014-06-25 00:00:00+00:00,0.00859694
2014-06-26 00:00:00+00:00,0.00143451
2014-06-27 00:00:00+00:00,0.01666152
2014-06-29 00:00:00+00:00,-0.00756261
2014-06-30 00:00:00+00:00,-0.00690603
2014-07-01 00:00:00+00:00,0.00500921
2014-07-02 00:00:00+00:00,0.00663883
2014-07-03 00:00:00+00:00,-0.00545350
2014-07-04 00:00:00+00:00,0.01421059
2014-07-06 00:00:00+00:00,-0.00800445
2014-07-07 00:00:00+00:00,-0.01845412
2014-07-08 00:00:00+00:00,0.01024898
2014-07-09 00:00:00+00:00,0.00948431
2014-07-10 00:00:00+00:00,0.00283257
2014-07-11 00:00:00+00:00,0.02782922
2014-07-13 00:00:00+00:00,0.00023154
2014-07-14 00:00:00+00:00,-0.03068411
2014-07-15 00:00:00+00:00,-0.02955892
2014-07-16 00:00:00+00:00,-0.00858889
2014-07-17 00:00:00+00:00,0.02502926
2014-07-18 00:00:00+00:00,-0.00527028
2014-07-20 00:00:00+00:00,-0.00758736
2014-07-21 00:00:00+00:00,0.01027156
2014-07-22 00:00:00+00:00,-0.00809256
2014-07-23 00:00:00+00:00,0.00596833
2014-07-24 00:00:00+00:00,-0.03071539
2014-07-25 00:00:00+00:00,-0.01938387
2014-07-27 00:00:00+00:00,0.02711160
2014-07-28 00:00:00+00:00,-0.01132375
2014-07-29 00:00:00+00:00,-0.00557039
2014-07-30 00:00:00+00:00,0.00533842
2014-07-31 00:00:00+00:00,0.00411711
2014-08-01 00:00:00+00:00,-0.02682565
2014-08-03 00:00:00+00:00,-0.00318347
2014-08-04 00:00:00+00:00,-0.00270193
2014-08-05 00:00:00+00:00,-0.00880965
2014-08-06 00:00:00+00:00,-0.02616707
2014-08-07 00:00:00+00:00,0.01006686
2014-08-08 00:00:00+00:00,-0.00324017
2014-08-10 00:00:00+00:00,-0.01044886
2014-08-11 00:00:00+00:00,-0.00050360
2014-08-12 00:00:00+00:00,0.00729293
2014-08-13 00:00:00+00:00,-0.00000097
2014-08-14 00:00:00+00:00,-0.01098718
2014-08-15 00:00:00+00:00,-0.01611397
2014-08-17 00:00:00+00:00,-0.01810983
2014-08-18 00:00:00+00:00,0.00435373
2014-08-19 00:00:00+00:00,-0.00434240
2014-08-20 00:00:00+00:00,-0.00611433
2014-08-21 00:00:00+00:00,-0.00872786
2014-08-22 00:00:00+00:00,0.00723410
2014-08-25 00:00:00+00:00,-0.00795335
2014-08-26 00:00:00+00:00,0.01444292
2014-08-27 00:00:00+00:00,-0.00998843
2014-08-28 00:00:00+00:00,0.00849084
2014-08-29 00:00:00+00:00,-0.00612471
2014-09-01 00:00:00+00:00,-0.00359505
2014-09-02 00:00:00+00:00,0.00025697
2014-09-03 00:00:00+00:00,-0.01751744
2014-09-04 00:00:00+00:00,-0.00311806
2014-09-05 00:00:00+00:00,-0.00781368
2014-09-07 00:00:00+00:00,0.00497004
2014-09-08 00:00:00+00:00,0.01379780
2014-09-09 00:00:00+00:00,-0.02745498
2014-09-10 00:00:00+00:00,0.00656589
2014-09-11 00:00:00+00:00,-0.01597367
2014-09-12 00:00:00+00:00,-0.02929614
2014-09-14 00:00:00+00:00,-0.00508647
2014-09-15 00:00:00+00:00,0.00484220
2014-09-16 00:00:00+00:00,0.00508470
2014-09-17 00:00:00+00:00,-0.00802658
2014-09-18 00:00:00+00:00,-0.00987011
2014-09-19 00:00:00+00:00,-0.04045397
2014-09-21 00:00:00+00:00,-0.03736889
2014-09-22 00:00:00+00:00,-0.01772166
2014-09-23 00:00:00+00:00,0.00455116
2014-09-24 00:00:00+00:00,0.00226603
2014-09-25 00:00:00+00:00,-0.02889268
2014-09-26 00:00:00+00:00,0.01059489
2014-09-28 00:00:00+00:00,-0.00566769
2014-09-29 00:00:00+00:00,-0.00142527
2014-09-30 00:00:00+00:00,-0.00171297
2014-10-01 00:00:00+00:00,-0.02773063
2014-10-02 00:00:00+00:00,0.01352502
2014-10-03 00:00:00+00:00,-0.01189482
2014-10-05 00:00:00+00:00,-0.01614839
2014-10-06 00:00:00+00:00,0.00775846
2014-10-07 00:00:00+00:00,0.03079615
2014-10-08 00:00:00+00:00,-0.00833122
2014-10-09 00:00:00+00:00,0.01448408
2014-10-10 00:00:00+00:00,-0.01170787
2014-10-12 00:00:00+00:00,0.01155708
2014-10-13 00:00:00+00:00,0.00199915
2014-10-14 00:00:00+00:00,-0.00570153
2014-10-15 00:00:00+00:00,-0.01634216
2014-10-16 00:00:00+00:00,0.01573816
2014-10-17 00:00:00+00:00,-0.00258327
2014-10-19 00:00:00+00:00,-0.00661758
2014-10-20 00:00:00+00:00,0.00694978
2014-10-21 00:00:00+00:00,0.00402582
2014-10-22 00:00:00+00:00,0.00028590
2014-10-23 00:00:00+00:00,-0.01746864
2014-10-24 00:00:00+00:00,0.00670331
2014-10-26 00:00:00+00:00,-0.00694874
2014-10-27 00:00:00+00:00,0.00145745
2014-10-28 00:00:00+00:00,0.00087281
2014-10-29 00:00:00+00:00,0.00261725
2014-10-30 00:00:00+00:00,-0.02030779
2014-10-31 00:00:00+00:00,-0.04056877
2014-11-02 00:00:00+00:00,-0.01512368
2014-11-03 00:00:00+00:00,-0.00156713
2014-11-04 00:00:00+00:00,0.00313795
2014-11-05 00:00:00+00:00,-0.03128980
2014-11-06 00:00:00+00:00,-0.00872157
2014-11-07 00:00:00+00:00,-0.00358487
2014-11-09 00:00:00+00:00,0.02648726
2014-11-10 00:00:00+00:00,0.00318517
2014-11-11 00:00:00+00:00,-0.01429081
2014-11-12 00:00:00+00:00,0.01191960
2014-11-13 00:00:00+00:00,-0.00509420
2014-11-14 00:00:00+00:00,-0.01888036
2014-11-16 00:00:00+00:00,0.05838190
2014-11-17 00:00:00+00:00,0.00369758
2014-11-18 00:00:00+00:00,-0.00859734
2014-11-19 00:00:00+00:00,0.00154833
2014-11-20 00:00:00+00:00,-0.00742137
2014-11-21 00:00:00+00:00,0.01370695
2014-11-23 00:00:00+00:00,0.00798996
2014-11-24 00:00:00+00:00,-0.00213451
2014-11-25 00:00:00+00:00,0.01038725
2014-11-26 00:00:00+00:00,0.00393056
2014-11-27 00:00:00+00:00,-0.01355472
2014-11-28 00:00:00+00:00,-0.01771029
2014-11-30 00:00:00+00:00,-0.08641627
2014-12-01 00:00:00+00:00,0.01905368
2014-12-02 00:00:00+00:00,0.18430649
2014-12-03 00:00:00+00:00,0.00581278
2014-12-04 00:00:00+00:00,0.00762332
2014-12-05 00:00:00+00:00,0.00182225
2014-12-07 00:00:00+00:00,-0.03004642
2014-12-08 00:00:00+00:00,0.00308090
2014-12-09 00:00:00+00:00,0.02274678
2014-12-10 00:00:00+00:00,0.09264761
2014-12-11 00:00:00+00:00,-0.01513952
2014-12-12 00:00:00+00:00,-0.00380992
2014-12-14 00:00:00+00:00,0.00117344
2014-12-15 00:00:00+00:00,-0.01085094
2014-12-16 00:00:00+00:00,-0.08735431
2014-12-17 00:00:00+00:00,-0.04045817
2014-12-18 00:00:00+00:00,0.01698493
2014-12-19 00:00:00+00:00,-0.00718433
2014-12-21 00:00:00+00:00,0.00783076
2014-12-22 00:00:00+00:00,0.00839227
2014-12-23 00:00:00+00:00,-0.04571013
2014-12-24 00:00:00+00:00,0.01050169
2014-12-25 00:00:00+00:00,-0.00031753
2014-12-26 00:00:00+00:00,0.03196189
2014-12-28 00:00:00+00:00,0.00187037
2014-12-29 00:00:00+00:00,0.00871424
2014-12-30 00:00:00+00:00,-0.00648672
2014-12-31 00:00:00+00:00,0.02049673
2015-01-01 00:00:00+00:00,-0.02406818
2015-01-02 00:00:00+00:00,-0.03193226
2015-01-04 00:00:00+00:00,-0.00881153
2015-01-05 00:00:00+00:00,0.01841248
2015-01-06 00:00:00+00:00,0.01558520
2015-01-07 00:00:00+00:00,0.06046585
2015-01-08 00:00:00+00:00,0.00060760
2015-01-09 00:00:00+00:00,-0.00334605
