Date,INR
2018-02-26 00:00:00+00:00,-0.00116989
2018-02-27 00:00:00+00:00,0.00715308
2018-02-28 00:00:00+00:00,-0.01881660
2018-03-01 00:00:00+00:00,-0.00052305
2018-03-02 00:00:00+00:00,0.00091587
2018-03-05 00:00:00+00:00,0.00202787
2018-03-06 00:00:00+00:00,0.00627082
2018-03-07 00:00:00+00:00,-0.00273491
2018-03-08 00:00:00+00:00,-0.00685602
2018-03-09 00:00:00+00:00,-0.00124484
2018-03-12 00:00:00+00:00,0.00314672
2018-03-13 00:00:00+00:00,0.00608997
2018-03-14 00:00:00+00:00,0.00163164
2018-03-15 00:00:00+00:00,-0.00221729
2018-03-16 00:00:00+00:00,0.00039167
2018-03-19 00:00:00+00:00,-0.00933299
2018-03-20 00:00:00+00:00,-0.00019664
2018-03-21 00:00:00+00:00,-0.00000000
2018-03-22 00:00:00+00:00,0.00465543
2018-03-23 00:00:00+00:00,0.00340203
2018-03-26 00:00:00+00:00,0.00437508
2018-03-27 00:00:00+00:00,0.00273669
2018-03-28 00:00:00+00:00,-0.00716286
2018-03-29 00:00:00+00:00,-0.00026127
2018-03-30 00:00:00+00:00,0.00222063
2018-04-02 00:00:00+00:00,0.00169485
2018-04-03 00:00:00+00:00,0.00097790
2018-04-04 00:00:00+00:00,-0.00423563
2018-04-05 00:00:00+00:00,0.00672719
2018-04-06 00:00:00+00:00,0.00000000
2018-04-09 00:00:00+00:00,-0.00384015
2018-04-10 00:00:00+00:00,0.00111075
2018-04-11 00:00:00+00:00,-0.00985961
2018-04-12 00:00:00+00:00,0.00091870
2018-04-13 00:00:00+00:00,0.00209891
2018-04-16 00:00:00+00:00,-0.00923924
2018-04-17 00:00:00+00:00,-0.00473934
2018-04-18 00:00:00+00:00,-0.00039586
2018-04-19 00:00:00+00:00,-0.00369564
2018-04-20 00:00:00+00:00,-0.01011503
2018-04-23 00:00:00+00:00,-0.01116205
2018-04-24 00:00:00+00:00,0.00367475
2018-04-25 00:00:00+00:00,-0.01727358
2018-04-26 00:00:00+00:00,0.00847686
2018-04-27 00:00:00+00:00,0.00241093
2018-04-30 00:00:00+00:00,0.00575405
2018-05-01 00:00:00+00:00,-0.00420458
2018-05-02 00:00:00+00:00,-0.01805296
2018-05-03 00:00:00+00:00,0.01820616
2018-05-04 00:00:00+00:00,-0.00708651
2018-05-07 00:00:00+00:00,-0.00872132
2018-05-08 00:00:00+00:00,-0.00242555
2018-05-09 00:00:00+00:00,-0.00567338
2018-05-10 00:00:00+00:00,-0.00006772
2018-05-11 00:00:00+00:00,0.00013546
2018-05-14 00:00:00+00:00,-0.00514731
2018-05-15 00:00:00+00:00,-0.01874109
2018-05-16 00:00:00+00:00,0.00706011
2018-05-17 00:00:00+00:00,0.00600929
2018-05-18 00:00:00+00:00,-0.01048404
2018-05-21 00:00:00+00:00,-0.00232670
2018-05-22 00:00:00+00:00,0.00328925
2018-05-23 00:00:00+00:00,-0.01258722
2018-05-24 00:00:00+00:00,0.00406140
2018-05-25 00:00:00+00:00,0.01847908
2018-05-28 00:00:00+00:00,0.01164295
2018-05-29 00:00:00+00:00,-0.01286130
2018-05-30 00:00:00+00:00,0.02486376
2018-05-31 00:00:00+00:00,-0.01010724
2018-06-01 00:00:00+00:00,0.01007642
2018-06-04 00:00:00+00:00,0.00006731
2018-06-05 00:00:00+00:00,-0.00033650
2018-06-06 00:00:00+00:00,0.00652847
2018-06-07 00:00:00+00:00,-0.00670826
2018-06-08 00:00:00+00:00,-0.01472277
2018-06-11 00:00:00+00:00,0.00544551
2018-06-12 00:00:00+00:00,-0.00169768
2018-06-13 00:00:00+00:00,-0.00421024
2018-06-14 00:00:00+00:00,0.00217761
2018-06-15 00:00:00+00:00,-0.01203181
2018-06-18 00:00:00+00:00,-0.00020520
2018-06-19 00:00:00+00:00,-0.01197236
2018-06-20 00:00:00+00:00,0.01073124
2018-06-21 00:00:00+00:00,0.00280668
2018-06-22 00:00:00+00:00,0.00949973
2018-06-25 00:00:00+00:00,-0.01034154
2018-06-26 00:00:00+00:00,-0.00444475
2018-06-27 00:00:00+00:00,-0.01240661
2018-06-28 00:00:00+00:00,-0.00386154
2018-06-29 00:00:00+00:00,0.00967318
2018-07-02 00:00:00+00:00,-0.00790908
2018-07-03 00:00:00+00:00,0.00607483
2018-07-04 00:00:00+00:00,-0.00413024
2018-07-05 00:00:00+00:00,-0.00393076
2018-07-06 00:00:00+00:00,0.00089835
2018-07-09 00:00:00+00:00,-0.00103613
2018-07-10 00:00:00+00:00,-0.00311160
2018-07-11 00:00:00+00:00,0.00110819
2018-07-12 00:00:00+00:00,0.00809857
2018-07-13 00:00:00+00:00,0.00193050
2018-07-16 00:00:00+00:00,-0.00151546
2018-07-17 00:00:00+00:00,0.00441136
2018-07-18 00:00:00+00:00,-0.00405833
2018-07-19 00:00:00+00:00,-0.01412721
2018-07-20 00:00:00+00:00,0.00728509
2018-07-23 00:00:00+00:00,0.00048416
2018-07-24 00:00:00+00:00,-0.00228200
2018-07-25 00:00:00+00:00,0.00415340
2018-07-26 00:00:00+00:00,0.00552792
2018-07-27 00:00:00+00:00,-0.00034457
2018-07-30 00:00:00+00:00,0.00082690
2018-07-31 00:00:00+00:00,0.00337316
2018-08-01 00:00:00+00:00,0.00412598
2018-08-02 00:00:00+00:00,-0.00720560
2018-08-03 00:00:00+00:00,0.00482127
2018-08-06 00:00:00+00:00,-0.00913838
2018-08-07 00:00:00+00:00,-0.00048316
2018-08-08 00:00:00+00:00,0.00138112
2018-08-09 00:00:00+00:00,-0.00020704
2018-08-10 00:00:00+00:00,-0.00496929
2018-08-13 00:00:00+00:00,-0.03178723
2018-08-14 00:00:00+00:00,0.00316768
2018-08-15 00:00:00+00:00,-0.02530044
2018-08-16 00:00:00+00:00,0.01473100
2018-08-17 00:00:00+00:00,0.00303780
2018-08-20 00:00:00+00:00,0.00995200
2018-08-21 00:00:00+00:00,-0.00028078
2018-08-22 00:00:00+00:00,0.00014040
2018-08-23 00:00:00+00:00,-0.00554503
2018-08-24 00:00:00+00:00,0.00513940
2018-08-27 00:00:00+00:00,-0.00660066
2018-08-28 00:00:00+00:00,0.00070447
2018-08-29 00:00:00+00:00,-0.01394563
2018-08-30 00:00:00+00:00,-0.00489292
2018-08-31 00:00:00+00:00,-0.00717836
2018-09-03 00:00:00+00:00,-0.00192651
2018-09-04 00:00:00+00:00,-0.01185460
2018-09-05 00:00:00+00:00,-0.00538638
2018-09-06 00:00:00+00:00,-0.00475196
2018-09-07 00:00:00+00:00,-0.00108295
2018-09-10 00:00:00+00:00,-0.02132119
2018-09-11 00:00:00+00:00,-0.00693988
2018-09-12 00:00:00+00:00,0.01620116
2018-09-13 00:00:00+00:00,0.01156364
2018-09-14 00:00:00+00:00,0.00000000
2018-09-17 00:00:00+00:00,-0.01966312
2018-09-18 00:00:00+00:00,-0.01109570
2018-09-19 00:00:00+00:00,0.01703127
2018-09-20 00:00:00+00:00,0.01295771
2018-09-21 00:00:00+00:00,-0.00723694
2018-09-24 00:00:00+00:00,-0.01357827
2018-09-25 00:00:00+00:00,-0.00219186
2018-09-26 00:00:00+00:00,0.00460695
2018-09-27 00:00:00+00:00,0.00182455
2018-09-28 00:00:00+00:00,0.00197066
2018-10-01 00:00:00+00:00,-0.01005541
2018-10-02 00:00:00+00:00,-0.01552431
2018-10-03 00:00:00+00:00,0.00309894
2018-10-04 00:00:00+00:00,-0.00707339
2018-10-05 00:00:00+00:00,-0.00739372
2018-10-08 00:00:00+00:00,-0.00816266
2018-10-09 00:00:00+00:00,-0.00710759
2018-10-10 00:00:00+00:00,0.00600691
2018-10-11 00:00:00+00:00,0.00501572
2018-10-12 00:00:00+00:00,0.01530879
2018-10-15 00:00:00+00:00,-0.00548392
2018-10-16 00:00:00+00:00,0.01129356
2018-10-17 00:00:00+00:00,-0.00288206
2018-10-18 00:00:00+00:00,0.00310835
2018-10-19 00:00:00+00:00,0.00502475
2018-10-22 00:00:00+00:00,-0.00619195
2018-10-23 00:00:00+00:00,-0.00110906
2018-10-24 00:00:00+00:00,0.01331262
2018-10-25 00:00:00+00:00,-0.00205807
2018-10-26 00:00:00+00:00,-0.00419364
2018-10-29 00:00:00+00:00,0.00169554
2018-10-30 00:00:00+00:00,-0.00618876
2018-10-31 00:00:00+00:00,-0.00798494
2018-11-01 00:00:00+00:00,0.01595192
2018-11-02 00:00:00+00:00,0.02798439
2018-11-05 00:00:00+00:00,-0.01757061
2018-11-06 00:00:00+00:00,0.00395460
2018-11-07 00:00:00+00:00,0.00519120
2018-11-08 00:00:00+00:00,0.00094559
2018-11-09 00:00:00+00:00,-0.00465556
2018-11-12 00:00:00+00:00,-0.01195858
2018-11-13 00:00:00+00:00,0.00850440
2018-11-14 00:00:00+00:00,0.01153959
2018-11-15 00:00:00+00:00,0.00834906
2018-11-16 00:00:00+00:00,0.00209719
2018-11-19 00:00:00+00:00,0.00953619
2018-11-20 00:00:00+00:00,0.00589165
2018-11-21 00:00:00+00:00,0.00659262
2018-11-22 00:00:00+00:00,0.01321334
2018-11-23 00:00:00+00:00,0.00198624
2018-11-26 00:00:00+00:00,-0.00475110
2018-11-27 00:00:00+00:00,0.00206024
2018-11-28 00:00:00+00:00,0.00511218
2018-11-29 00:00:00+00:00,0.02117564
2018-11-30 00:00:00+00:00,0.00588580
2018-12-03 00:00:00+00:00,-0.02243343
2018-12-04 00:00:00+00:00,-0.00091840
2018-12-05 00:00:00+00:00,0.00056537
2018-12-06 00:00:00+00:00,-0.01081119
2018-12-07 00:00:00+00:00,-0.00163387
2018-12-10 00:00:00+00:00,-0.01508467
2018-12-11 00:00:00+00:00,-0.01921560
2018-12-12 00:00:00+00:00,-0.00057912
2018-12-13 00:00:00+00:00,0.00992322
2018-12-14 00:00:00+00:00,-0.00843061
2018-12-17 00:00:00+00:00,0.01309886
2018-12-18 00:00:00+00:00,0.03155776
2018-12-19 00:00:00+00:00,0.00396376
2018-12-20 00:00:00+00:00,0.01886126
2018-12-21 00:00:00+00:00,-0.01377911
2018-12-24 00:00:00+00:00,0.00232525
2018-12-25 00:00:00+00:00,-0.00070358
2018-12-26 00:00:00+00:00,0.00281611
2018-12-27 00:00:00+00:00,-0.00717098
2018-12-28 00:00:00+00:00,0.01178214
2018-12-31 00:00:00+00:00,0.00764590
2019-01-02 00:00:00+00:00,-0.01230059
2019-01-03 00:00:00+00:00,-0.00084376
2019-01-04 00:00:00+00:00,0.01280248
2019-01-07 00:00:00+00:00,0.00356469
2019-01-08 00:00:00+00:00,-0.01074669
2019-01-09 00:00:00+00:00,-0.00966422
2019-01-10 00:00:00+00:00,0.00340136
2019-01-11 00:00:00+00:00,-0.00233480
2019-01-14 00:00:00+00:00,-0.01161391
2019-01-15 00:00:00+00:00,-0.00356125
2019-01-16 00:00:00+00:00,-0.00620941
2019-01-17 00:00:00+00:00,0.00680223
2019-01-18 00:00:00+00:00,-0.00406736
2019-01-21 00:00:00+00:00,-0.00278910
2019-01-22 00:00:00+00:00,-0.00314983
2019-01-23 00:00:00+00:00,0.00373001
2019-01-24 00:00:00+00:00,0.00816327
2019-01-25 00:00:00+00:00,-0.00285185
2019-01-28 00:00:00+00:00,0.00199971
2019-01-29 00:00:00+00:00,-0.00049932
2019-01-30 00:00:00+00:00,-0.00064221
2019-01-31 00:00:00+00:00,0.00185418
2019-02-01 00:00:00+00:00,-0.00577499
2019-02-04 00:00:00+00:00,-0.01558590
2019-02-05 00:00:00+00:00,0.00756593
2019-02-06 00:00:00+00:00,0.00064599
2019-02-07 00:00:00+00:00,-0.00186581
2019-02-08 00:00:00+00:00,0.00445755
2019-02-11 00:00:00+00:00,0.00416069
2019-02-12 00:00:00+00:00,0.01260023
2019-02-13 00:00:00+00:00,-0.00284535
2019-02-14 00:00:00+00:00,-0.00805015
2019-02-15 00:00:00+00:00,-0.00257529
2019-02-18 00:00:00+00:00,-0.00222015
2019-02-19 00:00:00+00:00,-0.00580728
2019-02-20 00:00:00+00:00,0.01215128
2019-02-21 00:00:00+00:00,-0.00121489
2019-02-22 00:00:00+00:00,0.00300429
2019-02-25 00:00:00+00:00,0.00471294
2019-02-26 00:00:00+00:00,-0.00277916
2019-02-27 00:00:00+00:00,-0.00713419
2019-02-28 00:00:00+00:00,0.01668546
2019-03-01 00:00:00+00:00,-0.00539543
2019-03-04 00:00:00+00:00,0.00256264
2019-03-05 00:00:00+00:00,0.01173041
2019-03-06 00:00:00+00:00,0.00593723
2019-03-07 00:00:00+00:00,0.00014094
2019-03-08 00:00:00+00:00,-0.00401635
2019-03-11 00:00:00+00:00,0.00670620
2019-03-12 00:00:00+00:00,0.00724434
2019-03-13 00:00:00+00:00,0.00434661
2019-03-14 00:00:00+00:00,0.00650714
2019-03-15 00:00:00+00:00,0.00704520
2019-03-18 00:00:00+00:00,0.01744388
2019-03-19 00:00:00+00:00,-0.01233547
2019-03-20 00:00:00+00:00,0.00457571
2019-03-21 00:00:00+00:00,0.00774658
2019-03-22 00:00:00+00:00,-0.01233037
2019-03-25 00:00:00+00:00,0.00097074
2019-03-26 00:00:00+00:00,0.00055413
2019-03-27 00:00:00+00:00,-0.00041563
2019-03-28 00:00:00+00:00,-0.01039861
2019-03-29 00:00:00+00:00,0.00278532
2019-04-01 00:00:00+00:00,0.00062415
2019-04-02 00:00:00+00:00,0.00785759
2019-04-03 00:00:00+00:00,0.00865471
2019-04-04 00:00:00+00:00,-0.01330392
2019-04-05 00:00:00+00:00,-0.00201249
2019-04-08 00:00:00+00:00,-0.01014241
2019-04-09 00:00:00+00:00,0.00996561
2019-04-10 00:00:00+00:00,0.00349113
2019-04-11 00:00:00+00:00,0.00669083
2019-04-12 00:00:00+00:00,-0.00666945
2019-04-15 00:00:00+00:00,-0.00501812
2019-04-16 00:00:00+00:00,-0.00433233
2019-04-17 00:00:00+00:00,0.00609244
2019-04-18 00:00:00+00:00,0.00027929
2019-04-19 00:00:00+00:00,0.00083740
2019-04-22 00:00:00+00:00,-0.00844265
2019-04-23 00:00:00+00:00,0.00049044
2019-04-24 00:00:00+00:00,-0.00665313
2019-04-25 00:00:00+00:00,-0.00857163
2019-04-26 00:00:00+00:00,0.00613367
2019-04-29 00:00:00+00:00,0.00541796
2019-04-30 00:00:00+00:00,0.00778797
2019-05-01 00:00:00+00:00,0.00258687
2019-05-02 00:00:00+00:00,0.00432870
2019-05-03 00:00:00+00:00,0.00431875
2019-05-06 00:00:00+00:00,-0.00340585
2019-05-07 00:00:00+00:00,-0.00369029
2019-05-08 00:00:00+00:00,-0.00929485
2019-05-09 00:00:00+00:00,-0.00702001
2019-05-10 00:00:00+00:00,-0.00035221
2019-05-13 00:00:00+00:00,-0.01712956
2019-05-14 00:00:00+00:00,0.00326844
2019-05-15 00:00:00+00:00,0.00354660
2019-05-16 00:00:00+00:00,0.00991501
2019-05-17 00:00:00+00:00,-0.00521531
2019-05-20 00:00:00+00:00,0.01681503
2019-05-21 00:00:00+00:00,0.00007008
2019-05-22 00:00:00+00:00,0.00140135
2019-05-23 00:00:00+00:00,-0.00707233
2019-05-24 00:00:00+00:00,0.01489915
2019-05-27 00:00:00+00:00,-0.00027908
2019-05-28 00:00:00+00:00,-0.00334938
2019-05-29 00:00:00+00:00,-0.00503285
2019-05-30 00:00:00+00:00,0.00007008
2019-05-31 00:00:00+00:00,0.00511449
2019-06-03 00:00:00+00:00,0.01349084
2019-06-04 00:00:00+00:00,0.00020832
2019-06-05 00:00:00+00:00,-0.00131917
2019-06-06 00:00:00+00:00,0.00152916
2019-06-07 00:00:00+00:00,-0.00666482
2019-06-10 00:00:00+00:00,-0.00405368
2019-06-11 00:00:00+00:00,0.00532362
2019-06-12 00:00:00+00:00,0.00335336
2019-06-13 00:00:00+00:00,-0.00348651
2019-06-14 00:00:00+00:00,-0.00977858
2019-06-17 00:00:00+00:00,-0.00400056
2019-06-18 00:00:00+00:00,0.00661041
2019-06-19 00:00:00+00:00,0.00021026
2019-06-20 00:00:00+00:00,0.00911002
2019-06-21 00:00:00+00:00,-0.00488349
2019-06-24 00:00:00+00:00,0.00706294
2019-06-25 00:00:00+00:00,-0.00062718
2019-06-26 00:00:00+00:00,0.00306791
2019-06-27 00:00:00+00:00,0.00647182
2019-06-28 00:00:00+00:00,0.00242819
2019-07-01 00:00:00+00:00,0.00346350
2019-07-02 00:00:00+00:00,0.00062258
2019-07-03 00:00:00+00:00,0.00076067
2019-07-04 00:00:00+00:00,0.01321159
2019-07-05 00:00:00+00:00,0.00254103
2019-07-08 00:00:00+00:00,-0.00665341
2019-07-09 00:00:00+00:00,0.00359066
2019-07-10 00:00:00+00:00,-0.00075825
2019-07-11 00:00:00+00:00,0.00586045
2019-07-12 00:00:00+00:00,-0.00687616
2019-07-15 00:00:00+00:00,0.00407065
2019-07-16 00:00:00+00:00,-0.00488880
2019-07-17 00:00:00+00:00,-0.00317504
2019-07-18 00:00:00+00:00,-0.00352526
2019-07-19 00:00:00+00:00,0.00422350
2019-07-22 00:00:00+00:00,-0.00241896
2019-07-23 00:00:00+00:00,-0.00062267
2019-07-24 00:00:00+00:00,-0.00034607
2019-07-25 00:00:00+00:00,-0.00096919
2019-07-26 00:00:00+00:00,0.00401773
2019-07-29 00:00:00+00:00,0.00490772
2019-07-30 00:00:00+00:00,-0.00241213
2019-07-31 00:00:00+00:00,0.00131020
2019-08-01 00:00:00+00:00,-0.00820916
2019-08-02 00:00:00+00:00,-0.01634689
2019-08-05 00:00:00+00:00,-0.03365922
2019-08-06 00:00:00+00:00,-0.00099418
2019-08-07 00:00:00+00:00,-0.00461845
2019-08-08 00:00:00+00:00,0.00699550
2019-08-09 00:00:00+00:00,-0.00305876
2019-08-12 00:00:00+00:00,-0.01795255
2019-08-13 00:00:00+00:00,0.00100474
2019-08-14 00:00:00+00:00,0.00380911
2019-08-15 00:00:00+00:00,-0.01083136
2019-08-16 00:00:00+00:00,0.01499640
2019-08-19 00:00:00+00:00,-0.00729927
2019-08-20 00:00:00+00:00,-0.00776029
2019-08-21 00:00:00+00:00,0.00555155
2019-08-22 00:00:00+00:00,-0.00776364
2019-08-23 00:00:00+00:00,0.00490975
2019-08-26 00:00:00+00:00,-0.00993664
2019-08-27 00:00:00+00:00,0.01505283
2019-08-28 00:00:00+00:00,-0.00660777
2019-08-29 00:00:00+00:00,0.00093694
2019-08-30 00:00:00+00:00,0.01037240
2019-09-02 00:00:00+00:00,-0.01426469
2019-09-03 00:00:00+00:00,-0.01263264
2019-09-04 00:00:00+00:00,0.00791748
2019-09-05 00:00:00+00:00,0.00788826
2019-09-06 00:00:00+00:00,0.00396368
2019-09-09 00:00:00+00:00,-0.00330864
2019-09-10 00:00:00+00:00,-0.00764956
2019-09-11 00:00:00+00:00,0.00738435
2019-09-12 00:00:00+00:00,0.01638161
2019-09-13 00:00:00+00:00,0.00579938
2019-09-16 00:00:00+00:00,-0.02020130
2019-09-17 00:00:00+00:00,-0.00468536
2019-09-18 00:00:00+00:00,0.01698468
2019-09-19 00:00:00+00:00,-0.00093157
2019-09-20 00:00:00+00:00,0.01104497
2019-09-23 00:00:00+00:00,0.00106990
2019-09-24 00:00:00+00:00,-0.00142542
2019-09-25 00:00:00+00:00,-0.00149775
2019-09-26 00:00:00+00:00,0.00599401
2019-09-27 00:00:00+00:00,0.01110241
2019-09-30 00:00:00+00:00,-0.00906002
2019-10-01 00:00:00+00:00,-0.00561868
2019-10-02 00:00:00+00:00,-0.00406417
2019-10-03 00:00:00+00:00,0.01036010
2019-10-04 00:00:00+00:00,0.00007108
2019-10-07 00:00:00+00:00,-0.00341200
2019-10-08 00:00:00+00:00,-0.00569638
2019-10-09 00:00:00+00:00,0.00329419
2019-10-10 00:00:00+00:00,0.00121541
2019-10-11 00:00:00+00:00,0.00214362
2019-10-14 00:00:00+00:00,-0.00585254
2019-10-15 00:00:00+00:00,-0.00858861
2019-10-16 00:00:00+00:00,0.00251599
2019-10-17 00:00:00+00:00,0.00897666
2019-10-18 00:00:00+00:00,0.00100064
2019-10-21 00:00:00+00:00,0.00828749
2019-10-22 00:00:00+00:00,-0.00163654
2019-10-23 00:00:00+00:00,0.00121057
2019-10-24 00:00:00+00:00,0.00007116
2019-10-25 00:00:00+00:00,0.00277620
2019-10-28 00:00:00+00:00,0.00490405
2019-10-29 00:00:00+00:00,-0.00269446
2019-10-30 00:00:00+00:00,-0.00248527
2019-10-31 00:00:00+00:00,-0.00305852
2019-11-01 00:00:00+00:00,0.00619393
2019-11-04 00:00:00+00:00,0.00390375
2019-11-05 00:00:00+00:00,0.00184123
2019-11-06 00:00:00+00:00,-0.00913145
2019-11-07 00:00:00+00:00,-0.00227547
2019-11-08 00:00:00+00:00,-0.00933647
2019-11-11 00:00:00+00:00,-0.00558499
2019-11-12 00:00:00+00:00,-0.00545703
2019-11-13 00:00:00+00:00,-0.01145038
2019-11-14 00:00:00+00:00,0.00405533
2019-11-15 00:00:00+00:00,0.00433777
2019-11-18 00:00:00+00:00,-0.00086536
2019-11-19 00:00:00+00:00,0.00389554
2019-11-20 00:00:00+00:00,-0.00295176
2019-11-21 00:00:00+00:00,0.00302877
2019-11-22 00:00:00+00:00,0.00230415
2019-11-25 00:00:00+00:00,0.00035958
2019-11-26 00:00:00+00:00,0.00654300
2019-11-27 00:00:00+00:00,0.00372760
2019-11-28 00:00:00+00:00,-0.00586678
2019-11-29 00:00:00+00:00,-0.00308553
2019-12-02 00:00:00+00:00,0.00215460
2019-12-03 00:00:00+00:00,-0.00064618
2019-12-04 00:00:00+00:00,0.00481253
2019-12-05 00:00:00+00:00,0.00616267
2019-12-06 00:00:00+00:00,0.00364546
2019-12-09 00:00:00+00:00,-0.00099850
2019-12-10 00:00:00+00:00,0.00292711
2019-12-11 00:00:00+00:00,0.00228115
2019-12-12 00:00:00+00:00,0.00170916
2019-12-13 00:00:00+00:00,0.00120910
2019-12-16 00:00:00+00:00,-0.00469217
2019-12-17 00:00:00+00:00,0.00071256
2019-12-18 00:00:00+00:00,-0.00170989
2019-12-19 00:00:00+00:00,-0.00042744
2019-12-20 00:00:00+00:00,-0.00192555
2019-12-23 00:00:00+00:00,-0.00171270
2019-12-24 00:00:00+00:00,-0.00178584
2019-12-25 00:00:00+00:00,0.00021450
2019-12-26 00:00:00+00:00,-0.00071495
2019-12-27 00:00:00+00:00,-0.00042912
2019-12-30 00:00:00+00:00,0.00071546
2019-12-31 00:00:00+00:00,-0.00007301
2020-01-02 00:00:00+00:00,-0.00007151
2020-01-03 00:00:00+00:00,-0.01280309
2020-01-06 00:00:00+00:00,-0.00388713
2020-01-07 00:00:00+00:00,-0.00093761
2020-01-08 00:00:00+00:00,0.00360959
2020-01-09 00:00:00+00:00,0.01506089
2020-01-10 00:00:00+00:00,0.00815392
2020-01-13 00:00:00+00:00,0.00256483
2020-01-14 00:00:00+00:00,-0.00007115
2020-01-15 00:00:00+00:00,0.00184988
2020-01-16 00:00:00+00:00,-0.00170588
2020-01-17 00:00:00+00:00,-0.00476699
2020-01-20 00:00:00+00:00,-0.00049922
2020-01-21 00:00:00+00:00,-0.00228278
2020-01-22 00:00:00+00:00,0.00107112
2020-01-23 00:00:00+00:00,-0.00199829
2020-01-24 00:00:00+00:00,-0.00107196
2020-01-27 00:00:00+00:00,-0.00364703
2020-01-28 00:00:00+00:00,0.00272206
2020-01-29 00:00:00+00:00,0.00264721
2020-01-30 00:00:00+00:00,-0.00771649
2020-01-31 00:00:00+00:00,0.00351256
2020-02-03 00:00:00+00:00,-0.00007158
2020-02-04 00:00:00+00:00,0.00400572
2020-02-05 00:00:00+00:00,0.00428725
2020-02-06 00:00:00+00:00,0.00007131
2020-02-07 00:00:00+00:00,-0.00641665
2020-02-10 00:00:00+00:00,0.00351607
2020-02-11 00:00:00+00:00,0.00157593
2020-02-12 00:00:00+00:00,-0.00136045
2020-02-13 00:00:00+00:00,0.00050132
2020-02-14 00:00:00+00:00,-0.00150397
2020-02-17 00:00:00+00:00,0.00286697
2020-02-18 00:00:00+00:00,-0.00644192
2020-02-19 00:00:00+00:00,0.00093324
2020-02-20 00:00:00+00:00,-0.00437715
2020-02-21 00:00:00+00:00,-0.00920466
2020-02-24 00:00:00+00:00,-0.00086705
2020-02-25 00:00:00+00:00,0.00368630
2020-02-26 00:00:00+00:00,0.00656566
2020-02-27 00:00:00+00:00,0.00302028
2020-02-28 00:00:00+00:00,-0.02017808
2020-03-02 00:00:00+00:00,-0.01428721
2020-03-03 00:00:00+00:00,-0.01854015
2020-03-04 00:00:00+00:00,0.00199042
2020-03-05 00:00:00+00:00,-0.00169292
2020-03-06 00:00:00+00:00,-0.01717149
2020-03-09 00:00:00+00:00,-0.01002972
2020-03-10 00:00:00+00:00,0.01245779
2020-03-11 00:00:00+00:00,0.00507349
2020-03-12 00:00:00+00:00,-0.02537202
2020-03-13 00:00:00+00:00,0.01235498
2020-03-16 00:00:00+00:00,-0.01046964
2020-03-17 00:00:00+00:00,0.00405680
2020-03-18 00:00:00+00:00,-0.00157551
2020-03-19 00:00:00+00:00,-0.02756083
2020-03-20 00:00:00+00:00,0.00159866
2020-03-23 00:00:00+00:00,-0.03603971
2020-03-24 00:00:00+00:00,-0.00054138
2020-03-25 00:00:00+00:00,-0.00457187
2020-03-26 00:00:00+00:00,0.02470862
2020-03-27 00:00:00+00:00,0.00690502
2020-03-30 00:00:00+00:00,0.00153128
2020-03-31 00:00:00+00:00,0.00885820
2020-04-01 00:00:00+00:00,-0.02442551
2020-04-02 00:00:00+00:00,-0.00323425
2020-04-03 00:00:00+00:00,-0.00401204
2020-04-06 00:00:00+00:00,0.00727836
2020-04-07 00:00:00+00:00,0.00015391
2020-04-08 00:00:00+00:00,-0.01169501
2020-04-09 00:00:00+00:00,0.00007756
2020-04-10 00:00:00+00:00,0.01215358
2020-04-13 00:00:00+00:00,-0.00331024
2020-04-14 00:00:00+00:00,0.00069370
2020-04-15 00:00:00+00:00,-0.00801603
2020-04-16 00:00:00+00:00,-0.00936895
2020-04-17 00:00:00+00:00,0.01569542
2020-04-20 00:00:00+00:00,-0.00123419
2020-04-21 00:00:00+00:00,-0.01289376
2020-04-22 00:00:00+00:00,0.01546111
2020-04-23 00:00:00+00:00,0.01481024
2020-04-24 00:00:00+00:00,-0.00666411
2020-04-27 00:00:00+00:00,0.00368692
2020-04-28 00:00:00+00:00,0.01318614
2020-04-29 00:00:00+00:00,0.00663059
2020-04-30 00:00:00+00:00,0.01846355
2020-05-01 00:00:00+00:00,-0.01626506
2020-05-04 00:00:00+00:00,-0.00045541
2020-05-05 00:00:00+00:00,-0.00212556
2020-05-06 00:00:00+00:00,-0.00212766
2020-05-07 00:00:00+00:00,-0.00494522
2020-05-08 00:00:00+00:00,0.00787522
2020-05-11 00:00:00+00:00,-0.00510437
2020-05-12 00:00:00+00:00,0.01695433
2020-05-13 00:00:00+00:00,-0.00030303
2020-05-14 00:00:00+00:00,-0.00742312
2020-05-15 00:00:00+00:00,-0.00516914
2020-05-18 00:00:00+00:00,-0.00434551
2020-05-19 00:00:00+00:00,0.01092687
2020-05-20 00:00:00+00:00,-0.00129219
2020-05-21 00:00:00+00:00,0.00593111
2020-05-22 00:00:00+00:00,-0.00834028
2020-05-25 00:00:00+00:00,-0.00053313
2020-05-26 00:00:00+00:00,0.00693228
2020-05-27 00:00:00+00:00,-0.00318931
2020-05-28 00:00:00+00:00,0.00022814
2020-05-29 00:00:00+00:00,0.00631227
2020-06-01 00:00:00+00:00,0.00204535
2020-06-02 00:00:00+00:00,-0.00219647
2020-06-03 00:00:00+00:00,0.00366161
2020-06-04 00:00:00+00:00,-0.00166515
2020-06-05 00:00:00+00:00,-0.00068161
2020-06-08 00:00:00+00:00,-0.00196985
2020-06-09 00:00:00+00:00,-0.00159417
