Date,EU-OIL
2019-07-01 00:00:00+00:00,0.01231527
2019-07-02 00:00:00+00:00,-0.00395377
2019-07-03 00:00:00+00:00,-0.00366412
2019-07-04 00:00:00+00:00,-0.00582286
2019-07-05 00:00:00+00:00,0.00369914
2019-07-08 00:00:00+00:00,0.00552826
2019-07-09 00:00:00+00:00,-0.00519243
2019-07-10 00:00:00+00:00,0.00521953
2019-07-11 00:00:00+00:00,0.00794136
2019-07-12 00:00:00+00:00,0.00000000
2019-07-15 00:00:00+00:00,-0.00121212
2019-07-16 00:00:00+00:00,-0.00394417
2019-07-17 00:00:00+00:00,-0.01918977
2019-07-18 00:00:00+00:00,-0.01552795
2019-07-19 00:00:00+00:00,0.01419558
2019-07-22 00:00:00+00:00,-0.00311042
2019-07-23 00:00:00+00:00,0.01466459
2019-07-24 00:00:00+00:00,-0.00061501
2019-07-25 00:00:00+00:00,-0.00584615
2019-07-26 00:00:00+00:00,-0.00030950
2019-07-29 00:00:00+00:00,-0.00526316
2019-07-30 00:00:00+00:00,-0.01027077
2019-07-31 00:00:00+00:00,-0.00440252
2019-08-01 00:00:00+00:00,-0.01926721
2019-08-02 00:00:00+00:00,-0.01545894
2019-08-05 00:00:00+00:00,-0.02813216
2019-08-06 00:00:00+00:00,-0.00504881
2019-08-07 00:00:00+00:00,-0.00811908
2019-08-08 00:00:00+00:00,0.01637108
2019-08-09 00:00:00+00:00,-0.00771812
2019-08-12 00:00:00+00:00,-0.00574907
2019-08-13 00:00:00+00:00,0.01836735
2019-08-14 00:00:00+00:00,-0.02404810
2019-08-15 00:00:00+00:00,-0.00821355
2019-08-16 00:00:00+00:00,0.00172533
2019-08-19 00:00:00+00:00,0.02307957
2019-08-20 00:00:00+00:00,-0.01010101
2019-08-21 00:00:00+00:00,0.01428571
2019-08-22 00:00:00+00:00,-0.00201207
2019-08-23 00:00:00+00:00,-0.01814516
2019-08-26 00:00:00+00:00,0.00273785
2019-08-27 00:00:00+00:00,0.00136519
2019-08-28 00:00:00+00:00,0.01090661
2019-08-29 00:00:00+00:00,0.01011463
2019-08-30 00:00:00+00:00,0.00400534
2019-09-02 00:00:00+00:00,-0.00930851
2019-09-03 00:00:00+00:00,0.00402685
2019-09-04 00:00:00+00:00,0.01169786
2019-09-05 00:00:00+00:00,0.01352476
2019-09-06 00:00:00+00:00,-0.00749674
2019-09-09 00:00:00+00:00,-0.03382594
2019-09-10 00:00:00+00:00,0.03832413
2019-09-11 00:00:00+00:00,-0.00127429
2019-09-12 00:00:00+00:00,-0.02492809
2019-09-13 00:00:00+00:00,0.00491642
2019-09-16 00:00:00+00:00,0.02609263
2019-09-17 00:00:00+00:00,-0.00317864
2019-09-18 00:00:00+00:00,0.00414541
2019-09-19 00:00:00+00:00,0.00254049
2019-09-20 00:00:00+00:00,0.01140323
2019-09-23 00:00:00+00:00,-0.00407141
2019-09-24 00:00:00+00:00,-0.01446541
2019-09-25 00:00:00+00:00,-0.01148692
2019-09-26 00:00:00+00:00,0.00645578
2019-09-27 00:00:00+00:00,0.00705581
2019-09-30 00:00:00+00:00,0.00127389
2019-10-01 00:00:00+00:00,-0.00826972
2019-10-02 00:00:00+00:00,-0.03303400
2019-10-03 00:00:00+00:00,-0.00696517
2019-10-04 00:00:00+00:00,0.00200401
2019-10-07 00:00:00+00:00,0.01466667
2019-10-08 00:00:00+00:00,-0.01051248
2019-10-09 00:00:00+00:00,0.00166003
2019-10-10 00:00:00+00:00,0.00762347
2019-10-11 00:00:00+00:00,0.01217105
2019-10-14 00:00:00+00:00,-0.00454989
2019-10-15 00:00:00+00:00,0.00783546
2019-10-16 00:00:00+00:00,-0.00583090
2019-10-17 00:00:00+00:00,-0.00391007
2019-10-18 00:00:00+00:00,0.00196271
2019-10-21 00:00:00+00:00,0.00979432
2019-10-22 00:00:00+00:00,0.01099256
2019-10-23 00:00:00+00:00,0.01055325
2019-10-24 00:00:00+00:00,-0.00316456
2019-10-25 00:00:00+00:00,0.00825397
2019-10-28 00:00:00+00:00,0.00283375
2019-10-29 00:00:00+00:00,-0.00910518
2019-10-30 00:00:00+00:00,-0.00031686
2019-10-31 00:00:00+00:00,-0.01553090
2019-11-01 00:00:00+00:00,0.01545396
2019-11-04 00:00:00+00:00,0.01870640
2019-11-05 00:00:00+00:00,0.00933707
2019-11-06 00:00:00+00:00,-0.00801727
2019-11-07 00:00:00+00:00,0.01150140
2019-11-08 00:00:00+00:00,0.00061463
2019-11-11 00:00:00+00:00,0.00030713
2019-11-12 00:00:00+00:00,0.00092109
2019-11-13 00:00:00+00:00,-0.00552147
2019-11-14 00:00:00+00:00,-0.00524368
2019-11-15 00:00:00+00:00,0.00527132
2019-11-18 00:00:00+00:00,-0.00678593
2019-11-19 00:00:00+00:00,-0.00714286
2019-11-20 00:00:00+00:00,-0.00500469
2019-11-21 00:00:00+00:00,0.00440113
2019-11-22 00:00:00+00:00,0.00093897
2019-11-25 00:00:00+00:00,0.00343965
2019-11-26 00:00:00+00:00,0.02492988
2019-11-27 00:00:00+00:00,-0.00533920
2019-11-28 00:00:00+00:00,-0.00126302
2019-11-29 00:00:00+00:00,-0.01359469
2019-12-02 00:00:00+00:00,-0.04551282
2019-12-03 00:00:00+00:00,-0.00837629
2019-12-04 00:00:00+00:00,0.00877193
2019-12-05 00:00:00+00:00,-0.00646330
2019-12-06 00:00:00+00:00,0.01491569
2019-12-09 00:00:00+00:00,-0.00894569
2019-12-10 00:00:00+00:00,-0.00838169
2019-12-11 00:00:00+00:00,-0.01036605
2019-12-12 00:00:00+00:00,0.00818331
2019-12-13 00:00:00+00:00,0.00292208
2019-12-16 00:00:00+00:00,0.00776950
2019-12-17 00:00:00+00:00,0.00738837
2019-12-18 00:00:00+00:00,0.00223214
2019-12-19 00:00:00+00:00,0.00413618
2019-12-20 00:00:00+00:00,0.00443599
2019-12-23 00:00:00+00:00,0.00410095
2019-12-27 00:00:00+00:00,0.00219918
2019-12-30 00:00:00+00:00,-0.00595611
2020-01-02 00:00:00+00:00,0.00788395
2020-01-03 00:00:00+00:00,0.00969962
2020-01-06 00:00:00+00:00,0.01084599
2020-01-07 00:00:00+00:00,-0.00367872
2020-01-08 00:00:00+00:00,-0.00215385
2020-01-09 00:00:00+00:00,-0.00925069
2020-01-10 00:00:00+00:00,0.00248988
2020-01-13 00:00:00+00:00,-0.00062093
2020-01-14 00:00:00+00:00,-0.01118360
2020-01-15 00:00:00+00:00,-0.00377003
2020-01-16 00:00:00+00:00,0.00977610
2020-01-17 00:00:00+00:00,-0.00374766
2020-01-20 00:00:00+00:00,0.00062696
2020-01-21 00:00:00+00:00,-0.00908521
2020-01-22 00:00:00+00:00,-0.00980082
2020-01-23 00:00:00+00:00,-0.00510856
2020-01-24 00:00:00+00:00,0.00000000
2020-01-27 00:00:00+00:00,-0.02086008
2020-01-28 00:00:00+00:00,0.00622747
2020-01-29 00:00:00+00:00,-0.00260586
2020-01-30 00:00:00+00:00,-0.02384063
2020-01-31 00:00:00+00:00,-0.02576112
2020-02-03 00:00:00+00:00,-0.00412088
2020-02-04 00:00:00+00:00,0.01517241
2020-02-05 00:00:00+00:00,0.02173913
2020-02-06 00:00:00+00:00,0.00099734
2020-02-07 00:00:00+00:00,-0.00697443
2020-02-10 00:00:00+00:00,-0.00903010
2020-02-11 00:00:00+00:00,0.01586230
2020-02-12 00:00:00+00:00,0.00996678
2020-02-13 00:00:00+00:00,-0.00756579
2020-02-14 00:00:00+00:00,-0.00397746
2020-02-17 00:00:00+00:00,0.00066556
2020-02-18 00:00:00+00:00,-0.00399069
2020-02-19 00:00:00+00:00,0.00333890
2020-02-20 00:00:00+00:00,-0.00565724
2020-02-21 00:00:00+00:00,-0.01372155
2020-02-24 00:00:00+00:00,-0.04445199
2020-02-25 00:00:00+00:00,-0.02343750
2020-02-26 00:00:00+00:00,-0.00109091
2020-02-27 00:00:00+00:00,-0.02511831
2020-02-28 00:00:00+00:00,-0.09025955
2020-03-02 00:00:00+00:00,0.01401323
2020-03-03 00:00:00+00:00,-0.00345489
2020-03-04 00:00:00+00:00,0.02349769
2020-03-05 00:00:00+00:00,-0.03314006
2020-03-06 00:00:00+00:00,-0.07824056
2020-03-09 00:00:00+00:00,-0.12352015
2020-03-10 00:00:00+00:00,0.06536926
2020-03-11 00:00:00+00:00,-0.06053496
2020-03-12 00:00:00+00:00,-0.12985175
2020-03-13 00:00:00+00:00,0.00293427
2020-03-16 00:00:00+00:00,-0.02867174
2020-03-17 00:00:00+00:00,-0.00903614
2020-03-18 00:00:00+00:00,-0.10759878
2020-03-19 00:00:00+00:00,0.04836512
2020-03-20 00:00:00+00:00,0.05912930
2020-03-23 00:00:00+00:00,-0.00061350
2020-03-24 00:00:00+00:00,0.13276150
2020-03-25 00:00:00+00:00,0.07433155
2020-03-26 00:00:00+00:00,0.00746640
2020-03-27 00:00:00+00:00,-0.04397233
2020-03-30 00:00:00+00:00,0.04237726
2020-03-31 00:00:00+00:00,0.01586515
2020-04-01 00:00:00+00:00,0.01805759
2020-04-02 00:00:00+00:00,0.04650048
2020-04-03 00:00:00+00:00,-0.03664682
2020-04-06 00:00:00+00:00,0.01046125
2020-04-07 00:00:00+00:00,0.02400000
2020-04-08 00:00:00+00:00,-0.01424632
2020-04-09 00:00:00+00:00,0.00419580
2020-04-14 00:00:00+00:00,-0.02042711
2020-04-15 00:00:00+00:00,-0.07061611
2020-04-16 00:00:00+00:00,-0.01682815
2020-04-17 00:00:00+00:00,0.05134855
2020-04-20 00:00:00+00:00,-0.03552047
2020-04-21 00:00:00+00:00,-0.02557545
2020-04-22 00:00:00+00:00,0.05879265
2020-04-23 00:00:00+00:00,0.01041150
2020-04-24 00:00:00+00:00,-0.00539745
2020-04-27 00:00:00+00:00,0.00888012
2020-04-28 00:00:00+00:00,0.02787286
2020-04-29 00:00:00+00:00,0.03853473
2020-04-30 00:00:00+00:00,-0.04718278
2020-05-04 00:00:00+00:00,-0.03653846
2020-05-05 00:00:00+00:00,0.04291417
2020-05-06 00:00:00+00:00,-0.01483254
2020-05-07 00:00:00+00:00,0.02564103
2020-05-08 00:00:00+00:00,0.01442308
2020-05-11 00:00:00+00:00,0.00331754
2020-05-12 00:00:00+00:00,-0.00096015
2020-05-13 00:00:00+00:00,-0.03652090
2020-05-14 00:00:00+00:00,-0.01246883
2020-05-15 00:00:00+00:00,-0.00252525
2020-05-18 00:00:00+00:00,0.07594937
2020-05-19 00:00:00+00:00,-0.01458824
2020-05-20 00:00:00+00:00,0.01480420
2020-05-21 00:00:00+00:00,-0.01082353
2020-05-22 00:00:00+00:00,-0.00570885
2020-05-25 00:00:00+00:00,0.00287081
2020-05-26 00:00:00+00:00,0.01574427
2020-05-27 00:00:00+00:00,0.06575857
2020-05-28 00:00:00+00:00,-0.00368494
2020-05-29 00:00:00+00:00,-0.03837263
2020-06-01 00:00:00+00:00,0.02596154
2020-06-02 00:00:00+00:00,0.02916667
2020-06-03 00:00:00+00:00,0.02429150
2020-06-04 00:00:00+00:00,-0.00614844
2020-06-05 00:00:00+00:00,0.05565830
2020-06-08 00:00:00+00:00,0.12431980
2020-06-09 00:00:00+00:00,-0.04811282
2020-06-10 00:00:00+00:00,-0.03736730
2020-06-11 00:00:00+00:00,-0.10503659
2020-06-12 00:00:00+00:00,0.01066790
2020-06-15 00:00:00+00:00,-0.02065168
2020-06-16 00:00:00+00:00,0.03327085
2020-06-17 00:00:00+00:00,-0.00680272
2020-06-18 00:00:00+00:00,-0.00821918
2020-06-19 00:00:00+00:00,-0.00828729
2020-06-22 00:00:00+00:00,0.00371402
2020-06-23 00:00:00+00:00,0.01387604
2020-06-24 00:00:00+00:00,-0.04105839
2020-06-25 00:00:00+00:00,0.01284491
2020-06-26 00:00:00+00:00,-0.00516674
2020-06-29 00:00:00+00:00,0.00802644
2020-06-30 00:00:00+00:00,-0.01030445
2020-07-01 00:00:00+00:00,0.00141978
2020-07-02 00:00:00+00:00,0.01654064
2020-07-03 00:00:00+00:00,-0.01208740
2020-07-06 00:00:00+00:00,0.01835294
2020-07-07 00:00:00+00:00,-0.00739372
2020-07-08 00:00:00+00:00,-0.01024209
2020-07-09 00:00:00+00:00,-0.02022578
2020-07-10 00:00:00+00:00,0.00720115
2020-07-13 00:00:00+00:00,0.01334604
2020-07-14 00:00:00+00:00,0.00658514
2020-07-15 00:00:00+00:00,0.02289720
2020-07-16 00:00:00+00:00,-0.01005025
2020-07-17 00:00:00+00:00,-0.00323027
2020-07-20 00:00:00+00:00,-0.01018519
2020-07-21 00:00:00+00:00,0.02245089
2020-07-22 00:00:00+00:00,-0.02241537
2020-07-23 00:00:00+00:00,-0.00093589
2020-07-24 00:00:00+00:00,-0.00374707
2020-07-27 00:00:00+00:00,-0.01316408
2020-07-28 00:00:00+00:00,-0.00190567
2020-07-29 00:00:00+00:00,-0.00286396
2020-07-30 00:00:00+00:00,-0.02920057
2020-07-31 00:00:00+00:00,-0.02859961
2020-08-03 00:00:00+00:00,0.02893401
2020-08-04 00:00:00+00:00,0.03157375
2020-08-05 00:00:00+00:00,0.01052128
2020-08-06 00:00:00+00:00,-0.01703739
2020-08-07 00:00:00+00:00,-0.00529610
2020-08-10 00:00:00+00:00,0.01452081
2020-08-11 00:00:00+00:00,0.03769084
2020-08-12 00:00:00+00:00,0.00321839
2020-08-13 00:00:00+00:00,-0.00549954
2020-08-14 00:00:00+00:00,-0.01797235
