Date,FTSEINDO
2023-01-05 00:00:00+00:00,-0.01573565
2023-01-06 00:00:00+00:00,0.00044804
2023-01-07 00:00:00+00:00,0.00765024
2023-01-09 00:00:00+00:00,-0.02871596
2023-01-10 00:00:00+00:00,-0.01912371
2023-01-11 00:00:00+00:00,-0.03461267
2023-01-12 00:00:00+00:00,0.00864326
2023-01-13 00:00:00+00:00,-0.00363505
2023-01-16 00:00:00+00:00,0.01541419
2023-01-17 00:00:00+00:00,0.04116168
2023-01-18 00:00:00+00:00,0.00408983
2023-01-19 00:00:00+00:00,0.00664622
2023-01-20 00:00:00+00:00,0.00150906
2023-01-23 00:00:00+00:00,0.00861088
2023-01-24 00:00:00+00:00,-0.00556871
2023-01-25 00:00:00+00:00,-0.01575042
2023-01-26 00:00:00+00:00,0.01635654
2023-01-27 00:00:00+00:00,0.00941796
2023-01-30 00:00:00+00:00,0.01711670
2023-01-31 00:00:00+00:00,-0.02198761
2023-02-01 00:00:00+00:00,0.00940264
2023-02-02 00:00:00+00:00,-0.00385323
2023-02-03 00:00:00+00:00,0.01500302
2023-02-04 00:00:00+00:00,0.00125716
2023-02-06 00:00:00+00:00,0.01344004
2023-02-07 00:00:00+00:00,0.01260993
2023-02-08 00:00:00+00:00,0.00310704
2023-02-09 00:00:00+00:00,-0.00240203
2023-02-10 00:00:00+00:00,0.00503278
2023-02-13 00:00:00+00:00,-0.00451749
2023-02-14 00:00:00+00:00,0.01329345
2023-02-15 00:00:00+00:00,-0.00813577
2023-02-16 00:00:00+00:00,-0.00432151
2023-02-17 00:00:00+00:00,-0.00371894
2023-02-20 00:00:00+00:00,-0.00345506
2023-02-21 00:00:00+00:00,-0.00541009
2023-02-22 00:00:00+00:00,-0.00655511
2023-02-23 00:00:00+00:00,0.00717120
2023-02-24 00:00:00+00:00,-0.00459729
2023-02-27 00:00:00+00:00,-0.00097402
2023-02-28 00:00:00+00:00,-0.00439140
2023-03-01 00:00:00+00:00,-0.00349842
2023-03-02 00:00:00+00:00,0.00211447
2023-03-03 00:00:00+00:00,-0.00630826
