Date,SOYMEAL
2005-04-26 00:00:00+00:00,-0.00450902
2005-04-27 00:00:00+00:00,-0.03616843
2005-04-28 00:00:00+00:00,-0.01534527
2005-04-29 00:00:00+00:00,-0.00257998
2005-05-02 00:00:00+00:00,0.00516796
2005-05-03 00:00:00+00:00,-0.02474227
2005-05-04 00:00:00+00:00,-0.00573514
2005-05-05 00:00:00+00:00,0.01468275
2005-05-06 00:00:00+00:00,0.02447917
2005-05-09 00:00:00+00:00,-0.01441071
2005-05-10 00:00:00+00:00,0.00465839
2005-05-11 00:00:00+00:00,0.00981912
2005-05-12 00:00:00+00:00,-0.02676274
2005-05-13 00:00:00+00:00,-0.02503912
2005-05-16 00:00:00+00:00,0.04063325
2005-05-17 00:00:00+00:00,0.00051840
2005-05-18 00:00:00+00:00,0.03310916
2005-05-19 00:00:00+00:00,-0.00916031
2005-05-20 00:00:00+00:00,0.00408789
2005-05-23 00:00:00+00:00,0.01481103
2005-05-24 00:00:00+00:00,0.01215805
2005-05-25 00:00:00+00:00,0.08706593
2005-05-26 00:00:00+00:00,0.02898551
2005-05-27 00:00:00+00:00,-0.01569011
2005-05-31 00:00:00+00:00,0.05749880
2005-06-01 00:00:00+00:00,0.00978109
2005-06-02 00:00:00+00:00,-0.04400185
2005-06-03 00:00:00+00:00,0.01610611
2005-06-06 00:00:00+00:00,0.00512821
2005-06-07 00:00:00+00:00,-0.01299304
2005-06-08 00:00:00+00:00,-0.02522186
2005-06-09 00:00:00+00:00,0.01987695
2005-06-10 00:00:00+00:00,-0.00749415
2005-06-13 00:00:00+00:00,0.04697041
2005-06-14 00:00:00+00:00,0.03906250
2005-06-15 00:00:00+00:00,0.02880288
2005-06-16 00:00:00+00:00,-0.01506424
2005-06-17 00:00:00+00:00,0.05314873
2005-06-20 00:00:00+00:00,0.04043478
2005-06-21 00:00:00+00:00,-0.00895522
2005-06-22 00:00:00+00:00,-0.00599572
2005-06-23 00:00:00+00:00,-0.01803349
2005-06-24 00:00:00+00:00,0.02904205
2005-06-27 00:00:00+00:00,-0.14059829
2005-06-28 00:00:00+00:00,-0.08191440
2005-06-29 00:00:00+00:00,0.02547507
2005-06-30 00:00:00+00:00,-0.03317536
2005-07-01 00:00:00+00:00,0.03424988
2005-07-05 00:00:00+00:00,0.10606061
2005-07-06 00:00:00+00:00,-0.02785265
2005-07-07 00:00:00+00:00,-0.01709797
2005-07-08 00:00:00+00:00,-0.03173122
2005-07-11 00:00:00+00:00,0.03696682
2005-07-12 00:00:00+00:00,0.03998140
2005-07-13 00:00:00+00:00,0.02233364
2005-07-14 00:00:00+00:00,0.01712483
2005-07-15 00:00:00+00:00,0.02503353
2005-07-18 00:00:00+00:00,-0.02030905
2005-07-19 00:00:00+00:00,-0.09058456
2005-07-20 00:00:00+00:00,0.01777362
2005-07-21 00:00:00+00:00,-0.04507435
2005-07-22 00:00:00+00:00,-0.00617577
2005-07-25 00:00:00+00:00,-0.00047687
2005-07-26 00:00:00+00:00,0.01571429
2005-07-27 00:00:00+00:00,0.00377537
2005-07-28 00:00:00+00:00,0.02213848
2005-07-29 00:00:00+00:00,-0.04102564
2005-08-01 00:00:00+00:00,0.00380590
2005-08-02 00:00:00+00:00,0.03084955
2005-08-03 00:00:00+00:00,-0.04913430
2005-08-04 00:00:00+00:00,0.01776284
2005-08-05 00:00:00+00:00,-0.02473834
2005-08-08 00:00:00+00:00,0.00627110
2005-08-09 00:00:00+00:00,-0.03946102
2005-08-10 00:00:00+00:00,-0.00245459
2005-08-11 00:00:00+00:00,0.00098087
2005-08-12 00:00:00+00:00,-0.02155806
2005-08-15 00:00:00+00:00,-0.10578349
2005-08-16 00:00:00+00:00,0.01253264
2005-08-17 00:00:00+00:00,-0.01244813
2005-08-18 00:00:00+00:00,-0.00522193
2005-08-19 00:00:00+00:00,-0.04288703
2005-08-22 00:00:00+00:00,0.03153394
2005-08-23 00:00:00+00:00,0.00368615
2005-08-24 00:00:00+00:00,-0.01889764
2005-08-25 00:00:00+00:00,-0.04718982
2005-08-26 00:00:00+00:00,0.00271297
2005-08-29 00:00:00+00:00,0.00648781
2005-08-30 00:00:00+00:00,0.00269687
2005-08-31 00:00:00+00:00,-0.02155172
2005-09-01 00:00:00+00:00,0.02013058
2005-09-02 00:00:00+00:00,-0.00755124
2005-09-06 00:00:00+00:00,0.02928416
2005-09-07 00:00:00+00:00,-0.02265543
2005-09-08 00:00:00+00:00,-0.01064963
2005-09-09 00:00:00+00:00,-0.03211991
2005-09-12 00:00:00+00:00,-0.02663043
2005-09-13 00:00:00+00:00,-0.00330761
2005-09-14 00:00:00+00:00,-0.01929438
2005-09-15 00:00:00+00:00,-0.04229271
2005-09-16 00:00:00+00:00,0.00568505
2005-09-19 00:00:00+00:00,-0.00226501
2005-09-20 00:00:00+00:00,-0.01248581
2005-09-21 00:00:00+00:00,0.00399543
2005-09-22 00:00:00+00:00,-0.00626424
2005-09-23 00:00:00+00:00,-0.00914286
2005-09-26 00:00:00+00:00,-0.01951780
2005-09-27 00:00:00+00:00,-0.01682705
2005-09-28 00:00:00+00:00,0.01288056
2005-09-29 00:00:00+00:00,-0.02385108
2005-09-30 00:00:00+00:00,0.00176263
2005-10-03 00:00:00+00:00,0.00293427
2005-10-04 00:00:00+00:00,-0.01346604
2005-10-05 00:00:00+00:00,-0.00593472
2005-10-06 00:00:00+00:00,0.01368233
2005-10-07 00:00:00+00:00,0.01418440
2005-10-10 00:00:00+00:00,-0.02231356
2005-10-11 00:00:00+00:00,0.01364985
2005-10-12 00:00:00+00:00,0.09675516
2005-10-13 00:00:00+00:00,0.01349073
2005-10-14 00:00:00+00:00,-0.00783875
2005-10-17 00:00:00+00:00,-0.01458216
2005-10-18 00:00:00+00:00,-0.04745763
2005-10-19 00:00:00+00:00,0.01388889
2005-10-20 00:00:00+00:00,-0.00402299
2005-10-21 00:00:00+00:00,-0.02707373
2005-10-24 00:00:00+00:00,0.00408401
2005-10-25 00:00:00+00:00,0.01107226
2005-10-26 00:00:00+00:00,-0.01913043
2005-10-27 00:00:00+00:00,0.01463700
2005-10-28 00:00:00+00:00,-0.01801278
2005-10-31 00:00:00+00:00,0.00995899
2005-11-01 00:00:00+00:00,0.04081633
2005-11-02 00:00:00+00:00,0.00686892
2005-11-03 00:00:00+00:00,0.04843305
2005-11-04 00:00:00+00:00,-0.02171492
2005-11-07 00:00:00+00:00,-0.02530934
2005-11-08 00:00:00+00:00,-0.00114025
2005-11-09 00:00:00+00:00,0.00342075
2005-11-10 00:00:00+00:00,0.01252847
2005-11-11 00:00:00+00:00,0.06795017
2005-11-14 00:00:00+00:00,-0.01370614
2005-11-15 00:00:00+00:00,-0.00055127
2005-11-16 00:00:00+00:00,-0.07556536
2005-11-17 00:00:00+00:00,0.01834862
2005-11-18 00:00:00+00:00,-0.03178207
2005-11-21 00:00:00+00:00,0.01963048
2005-11-22 00:00:00+00:00,-0.00171527
2005-11-23 00:00:00+00:00,-0.03430532
2005-11-25 00:00:00+00:00,-0.00989523
2005-11-28 00:00:00+00:00,0.01523140
2005-11-29 00:00:00+00:00,-0.01339546
2005-11-30 00:00:00+00:00,0.01639344
2005-12-01 00:00:00+00:00,0.00522952
2005-12-02 00:00:00+00:00,0.01333333
2005-12-05 00:00:00+00:00,0.01887872
2005-12-06 00:00:00+00:00,-0.00736961
2005-12-07 00:00:00+00:00,-0.01593625
2005-12-08 00:00:00+00:00,0.06422018
2005-12-09 00:00:00+00:00,0.02060134
2005-12-12 00:00:00+00:00,0.08310402
2005-12-13 00:00:00+00:00,0.06220348
2005-12-14 00:00:00+00:00,-0.03069054
2005-12-15 00:00:00+00:00,-0.03740260
2005-12-16 00:00:00+00:00,0.03599788
2005-12-19 00:00:00+00:00,0.07668232
2005-12-20 00:00:00+00:00,-0.00702811
2005-12-21 00:00:00+00:00,0.02870091
2005-12-22 00:00:00+00:00,0.02534791
2005-12-23 00:00:00+00:00,-0.00196464
2005-12-27 00:00:00+00:00,0.00245821
2005-12-28 00:00:00+00:00,-0.01130221
2005-12-29 00:00:00+00:00,-0.04491609
2005-12-30 00:00:00+00:00,-0.01162791
2006-01-03 00:00:00+00:00,0.01171676
2006-01-04 00:00:00+00:00,-0.01972686
2006-01-05 00:00:00+00:00,-0.06043677
2006-01-06 00:00:00+00:00,-0.02352326
2006-01-09 00:00:00+00:00,-0.04080551
2006-01-10 00:00:00+00:00,-0.02383532
2006-01-11 00:00:00+00:00,-0.00274123
2006-01-12 00:00:00+00:00,-0.02861860
2006-01-13 00:00:00+00:00,0.00223464
2006-01-17 00:00:00+00:00,-0.00770501
2006-01-18 00:00:00+00:00,-0.01552967
2006-01-19 00:00:00+00:00,0.00507042
2006-01-20 00:00:00+00:00,0.00560538
2006-01-23 00:00:00+00:00,0.00613155
2006-01-24 00:00:00+00:00,-0.00332410
2006-01-25 00:00:00+00:00,-0.00834367
2006-01-26 00:00:00+00:00,0.01065022
2006-01-27 00:00:00+00:00,0.03383250
2006-01-30 00:00:00+00:00,0.00965665
2006-01-31 00:00:00+00:00,-0.01700319
2006-02-01 00:00:00+00:00,-0.00702703
2006-02-02 00:00:00+00:00,0.00925422
2006-02-03 00:00:00+00:00,0.02219816
2006-02-06 00:00:00+00:00,-0.03267274
2006-02-07 00:00:00+00:00,-0.04575163
2006-02-08 00:00:00+00:00,0.03676880
2006-02-09 00:00:00+00:00,0.01369113
2006-02-10 00:00:00+00:00,-0.01088732
2006-02-13 00:00:00+00:00,0.02188184
2006-02-14 00:00:00+00:00,-0.00270856
2006-02-15 00:00:00+00:00,-0.00000000
2006-02-16 00:00:00+00:00,0.01138829
2006-02-17 00:00:00+00:00,0.01940701
2006-02-21 00:00:00+00:00,-0.05395299
2006-02-22 00:00:00+00:00,-0.04939627
2006-02-23 00:00:00+00:00,-0.01069218
2006-02-24 00:00:00+00:00,0.00735710
2006-02-27 00:00:00+00:00,0.01184433
2006-02-28 00:00:00+00:00,-0.02578475
2006-03-01 00:00:00+00:00,-0.01873935
2006-03-02 00:00:00+00:00,0.04180985
2006-03-03 00:00:00+00:00,-0.01010668
2006-03-06 00:00:00+00:00,-0.01521984
2006-03-07 00:00:00+00:00,-0.01705514
2006-03-08 00:00:00+00:00,-0.00917958
2006-03-09 00:00:00+00:00,0.00692042
2006-03-10 00:00:00+00:00,0.00172513
2006-03-13 00:00:00+00:00,0.00172117
2006-03-14 00:00:00+00:00,0.00631096
2006-03-15 00:00:00+00:00,-0.00624645
2006-03-16 00:00:00+00:00,-0.01085714
2006-03-17 00:00:00+00:00,0.00404391
2006-03-20 00:00:00+00:00,-0.00287687
2006-03-21 00:00:00+00:00,0.00461627
2006-03-22 00:00:00+00:00,0.00689259
2006-03-23 00:00:00+00:00,-0.00798631
2006-03-24 00:00:00+00:00,0.00805060
2006-03-27 00:00:00+00:00,0.01996577
2006-03-28 00:00:00+00:00,-0.00224284
2006-03-29 00:00:00+00:00,0.00168161
2006-03-30 00:00:00+00:00,0.00391718
2006-03-31 00:00:00+00:00,-0.02675585
2006-04-03 00:00:00+00:00,-0.00859107
2006-04-04 00:00:00+00:00,0.00288850
2006-04-05 00:00:00+00:00,0.01324885
2006-04-06 00:00:00+00:00,0.00400916
2006-04-07 00:00:00+00:00,-0.01772441
2006-04-10 00:00:00+00:00,-0.02941176
2006-04-11 00:00:00+00:00,0.03099415
2006-04-12 00:00:00+00:00,0.00461095
2006-04-13 00:00:00+00:00,0.01728111
2006-04-17 00:00:00+00:00,0.04226156
2006-04-18 00:00:00+00:00,0.00056054
2006-04-19 00:00:00+00:00,-0.02916433
2006-04-20 00:00:00+00:00,-0.03078677
2006-04-21 00:00:00+00:00,-0.00868056
2006-04-24 00:00:00+00:00,0.02267442
2006-04-25 00:00:00+00:00,0.00172216
2006-04-26 00:00:00+00:00,-0.00917431
2006-04-27 00:00:00+00:00,-0.01959095
2006-04-28 00:00:00+00:00,0.02036067
2006-05-01 00:00:00+00:00,0.06044905
2006-05-02 00:00:00+00:00,-0.01899441
2006-05-03 00:00:00+00:00,-0.00845070
2006-05-04 00:00:00+00:00,0.01074053
2006-05-05 00:00:00+00:00,0.01342282
2006-05-08 00:00:00+00:00,-0.01445247
2006-05-09 00:00:00+00:00,0.02518187
2006-05-10 00:00:00+00:00,-0.00829187
2006-05-11 00:00:00+00:00,-0.00166574
2006-05-12 00:00:00+00:00,-0.00833797
2006-05-15 00:00:00+00:00,-0.00334635
2006-05-16 00:00:00+00:00,-0.01340034
2006-05-17 00:00:00+00:00,0.00168634
2006-05-18 00:00:00+00:00,-0.01235955
2006-05-19 00:00:00+00:00,-0.02148106
2006-05-22 00:00:00+00:00,-0.01314286
2006-05-23 00:00:00+00:00,-0.00517539
2006-05-24 00:00:00+00:00,0.00346021
2006-05-25 00:00:00+00:00,0.01268012
2006-05-26 00:00:00+00:00,-0.00229226
2006-05-30 00:00:00+00:00,-0.01664368
2006-05-31 00:00:00+00:00,0.00694444
2006-06-01 00:00:00+00:00,0.03112392
2006-06-02 00:00:00+00:00,0.11073254
2006-06-05 00:00:00+00:00,-0.00377562
2006-06-06 00:00:00+00:00,-0.02869518
2006-06-07 00:00:00+00:00,0.01430930
2006-06-08 00:00:00+00:00,-0.02237991
2006-06-09 00:00:00+00:00,-0.03036996
2006-06-12 00:00:00+00:00,0.04700616
2006-06-13 00:00:00+00:00,0.00273373
2006-06-14 00:00:00+00:00,-0.02401747
2006-06-15 00:00:00+00:00,0.00055310
2006-06-16 00:00:00+00:00,0.02101770
2006-06-19 00:00:00+00:00,-0.03444505
2006-06-20 00:00:00+00:00,-0.00612472
2006-06-21 00:00:00+00:00,0.00502232
2006-06-22 00:00:00+00:00,-0.01337793
2006-06-23 00:00:00+00:00,-0.00112233
2006-06-26 00:00:00+00:00,-0.05000000
2006-06-27 00:00:00+00:00,0.01897072
2006-06-28 00:00:00+00:00,-0.00341491
2006-06-29 00:00:00+00:00,-0.00570776
2006-06-30 00:00:00+00:00,0.03264605
2006-07-03 00:00:00+00:00,0.01012943
2006-07-05 00:00:00+00:00,-0.01231803
2006-07-06 00:00:00+00:00,0.02834467
2006-07-07 00:00:00+00:00,-0.03405918
2006-07-10 00:00:00+00:00,0.00795455
2006-07-11 00:00:00+00:00,0.00565931
2006-07-12 00:00:00+00:00,0.00225606
2006-07-13 00:00:00+00:00,-0.03382187
2006-07-14 00:00:00+00:00,0.00000000
2006-07-17 00:00:00+00:00,-0.03671830
2006-07-18 00:00:00+00:00,0.01111111
2006-07-19 00:00:00+00:00,-0.01220221
2006-07-20 00:00:00+00:00,-0.01346604
2006-07-21 00:00:00+00:00,-0.01295642
2006-07-24 00:00:00+00:00,0.01601423
2006-07-25 00:00:00+00:00,0.01469724
2006-07-26 00:00:00+00:00,-0.01457726
2006-07-27 00:00:00+00:00,-0.02526439
2006-07-28 00:00:00+00:00,-0.01189768
2006-07-31 00:00:00+00:00,-0.01196888
2006-08-01 00:00:00+00:00,-0.02402402
2006-08-02 00:00:00+00:00,0.01886792
2006-08-03 00:00:00+00:00,-0.00542823
2006-08-04 00:00:00+00:00,0.00846945
2006-08-07 00:00:00+00:00,-0.04879518
2006-08-08 00:00:00+00:00,-0.01667696
2006-08-09 00:00:00+00:00,0.00498442
2006-08-10 00:00:00+00:00,-0.01243781
2006-08-11 00:00:00+00:00,0.00375000
2006-08-14 00:00:00+00:00,0.02184769
2006-08-15 00:00:00+00:00,-0.01112485
2006-08-16 00:00:00+00:00,-0.00993789
2006-08-17 00:00:00+00:00,0.01748907
2006-08-18 00:00:00+00:00,-0.01794554
2006-08-21 00:00:00+00:00,-0.00125078
2006-08-22 00:00:00+00:00,-0.01189731
2006-08-23 00:00:00+00:00,0.01826196
2006-08-24 00:00:00+00:00,0.02744853
2006-08-25 00:00:00+00:00,-0.02952030
2006-08-28 00:00:00+00:00,-0.00687071
2006-08-29 00:00:00+00:00,-0.00563910
2006-08-30 00:00:00+00:00,-0.00188894
2006-08-31 00:00:00+00:00,-0.00878845
2006-09-01 00:00:00+00:00,0.00504096
2006-09-05 00:00:00+00:00,0.03142678
2006-09-06 00:00:00+00:00,0.00123916
2006-09-07 00:00:00+00:00,0.01794554
2006-09-08 00:00:00+00:00,-0.02573529
2006-09-11 00:00:00+00:00,0.00000000
2006-09-12 00:00:00+00:00,-0.02425373
2006-09-13 00:00:00+00:00,0.00377596
2006-09-14 00:00:00+00:00,0.01384519
2006-09-15 00:00:00+00:00,0.03504380
2006-09-18 00:00:00+00:00,0.03198032
2006-09-19 00:00:00+00:00,-0.02725621
2006-09-20 00:00:00+00:00,0.04243542
2006-09-21 00:00:00+00:00,0.02895054
2006-09-22 00:00:00+00:00,-0.03509816
2006-09-25 00:00:00+00:00,-0.03085299
2006-09-26 00:00:00+00:00,0.00306748
2006-09-27 00:00:00+00:00,-0.02447053
2006-09-28 00:00:00+00:00,0.02105263
2006-09-29 00:00:00+00:00,0.00061275
2006-10-02 00:00:00+00:00,0.00122324
2006-10-03 00:00:00+00:00,-0.01529052
2006-10-04 00:00:00+00:00,0.03134604
2006-10-05 00:00:00+00:00,0.03158522
2006-10-06 00:00:00+00:00,-0.01934349
2006-10-09 00:00:00+00:00,0.02483737
2006-10-10 00:00:00+00:00,-0.03742690
2006-10-11 00:00:00+00:00,0.00476474
2006-10-12 00:00:00+00:00,0.07308378
2006-10-13 00:00:00+00:00,0.07163324
2006-10-16 00:00:00+00:00,-0.01439646
2006-10-17 00:00:00+00:00,0.02343750
2006-10-18 00:00:00+00:00,-0.00937155
2006-10-19 00:00:00+00:00,-0.00996678
2006-10-20 00:00:00+00:00,0.01892042
2006-10-23 00:00:00+00:00,0.02425579
2006-10-24 00:00:00+00:00,0.02836879
2006-10-25 00:00:00+00:00,-0.00430571
2006-10-26 00:00:00+00:00,0.01186624
2006-10-27 00:00:00+00:00,0.01446170
2006-10-30 00:00:00+00:00,0.04259851
2006-10-31 00:00:00+00:00,-0.01719646
2006-11-01 00:00:00+00:00,0.03147954
2006-11-02 00:00:00+00:00,0.02589332
2006-11-03 00:00:00+00:00,0.00051046
2006-11-06 00:00:00+00:00,0.00817160
2006-11-07 00:00:00+00:00,0.01374745
2006-11-08 00:00:00+00:00,0.03733602
2006-11-09 00:00:00+00:00,-0.02623762
2006-11-10 00:00:00+00:00,-0.02758275
2006-11-13 00:00:00+00:00,-0.03711235
2006-11-14 00:00:00+00:00,0.02433972
2006-11-15 00:00:00+00:00,-0.01895492
2006-11-16 00:00:00+00:00,-0.02068252
2006-11-17 00:00:00+00:00,0.00468994
2006-11-20 00:00:00+00:00,0.01507277
2006-11-21 00:00:00+00:00,-0.00051600
2006-11-22 00:00:00+00:00,0.00206612
2006-11-24 00:00:00+00:00,0.04332130
2006-11-27 00:00:00+00:00,-0.00200971
2006-11-28 00:00:00+00:00,-0.00050480
2006-11-29 00:00:00+00:00,-0.02120141
2006-11-30 00:00:00+00:00,-0.00152983
2006-12-01 00:00:00+00:00,-0.05408163
2006-12-04 00:00:00+00:00,-0.00525210
2006-12-05 00:00:00+00:00,0.01900739
2006-12-06 00:00:00+00:00,-0.01204819
2006-12-07 00:00:00+00:00,0.03691983
2006-12-08 00:00:00+00:00,-0.02125454
2006-12-11 00:00:00+00:00,0.02667364
2006-12-12 00:00:00+00:00,-0.00309119
2006-12-13 00:00:00+00:00,-0.01186178
2006-12-14 00:00:00+00:00,0.00363071
2006-12-15 00:00:00+00:00,-0.02487047
2006-12-18 00:00:00+00:00,-0.01835343
2006-12-19 00:00:00+00:00,0.00740741
2006-12-20 00:00:00+00:00,-0.00895680
2006-12-21 00:00:00+00:00,0.00529381
2006-12-22 00:00:00+00:00,0.01689546
2006-12-26 00:00:00+00:00,0.02462022
2006-12-27 00:00:00+00:00,-0.00103040
2006-12-28 00:00:00+00:00,0.00412797
2006-12-29 00:00:00+00:00,0.02932099
2007-01-03 00:00:00+00:00,-0.04367699
2007-01-04 00:00:00+00:00,0.00883576
2007-01-05 00:00:00+00:00,0.02586653
2007-01-08 00:00:00+00:00,-0.00612557
2007-01-09 00:00:00+00:00,-0.04305484
2007-01-10 00:00:00+00:00,0.01048768
2007-01-11 00:00:00+00:00,0.02451748
2007-01-12 00:00:00+00:00,0.15098208
2007-01-16 00:00:00+00:00,-0.00715649
2007-01-17 00:00:00+00:00,0.02739068
2007-01-18 00:00:00+00:00,-0.01169317
2007-01-19 00:00:00+00:00,-0.00946522
2007-01-22 00:00:00+00:00,-0.00047778
2007-01-23 00:00:00+00:00,0.00525813
2007-01-24 00:00:00+00:00,-0.00903471
2007-01-25 00:00:00+00:00,-0.00096539
2007-01-26 00:00:00+00:00,-0.01152738
2007-01-29 00:00:00+00:00,0.00291545
2007-01-30 00:00:00+00:00,0.00968992
2007-01-31 00:00:00+00:00,-0.00479846
2007-02-01 00:00:00+00:00,0.02651880
2007-02-02 00:00:00+00:00,0.04133396
2007-02-05 00:00:00+00:00,-0.00184417
2007-02-06 00:00:00+00:00,0.00876384
2007-02-07 00:00:00+00:00,0.00505051
2007-02-08 00:00:00+00:00,0.01372998
2007-02-09 00:00:00+00:00,0.02637563
2007-02-12 00:00:00+00:00,0.00672344
2007-02-13 00:00:00+00:00,0.03354204
2007-02-14 00:00:00+00:00,-0.00043995
2007-02-15 00:00:00+00:00,0.02331720
2007-02-16 00:00:00+00:00,0.01912212
2007-02-20 00:00:00+00:00,0.03056393
2007-02-21 00:00:00+00:00,0.00762389
2007-02-22 00:00:00+00:00,0.00421585
2007-02-23 00:00:00+00:00,-0.02393952
2007-02-26 00:00:00+00:00,-0.00979140
2007-02-27 00:00:00+00:00,-0.03548525
2007-02-28 00:00:00+00:00,0.00827166
2007-03-01 00:00:00+00:00,-0.04204595
2007-03-02 00:00:00+00:00,-0.03945035
2007-03-05 00:00:00+00:00,-0.00271616
2007-03-06 00:00:00+00:00,-0.01224490
2007-03-07 00:00:00+00:00,0.03140646
2007-03-08 00:00:00+00:00,-0.01437556
2007-03-09 00:00:00+00:00,0.00633198
2007-03-12 00:00:00+00:00,0.01442741
2007-03-13 00:00:00+00:00,-0.01926523
2007-03-14 00:00:00+00:00,-0.02898551
2007-03-15 00:00:00+00:00,-0.00412277
2007-03-16 00:00:00+00:00,0.00275989
2007-03-19 00:00:00+00:00,0.00688073
2007-03-20 00:00:00+00:00,0.00774487
2007-03-21 00:00:00+00:00,0.00497288
2007-03-22 00:00:00+00:00,0.00494827
2007-03-23 00:00:00+00:00,-0.01835273
2007-03-26 00:00:00+00:00,-0.01823985
2007-03-27 00:00:00+00:00,-0.00511485
2007-03-28 00:00:00+00:00,0.01914099
2007-03-29 00:00:00+00:00,0.00137426
2007-03-30 00:00:00+00:00,-0.03110704
2007-04-02 00:00:00+00:00,0.03068933
2007-04-03 00:00:00+00:00,0.00503894
2007-04-04 00:00:00+00:00,-0.01139471
2007-04-05 00:00:00+00:00,0.00000000
2007-04-09 00:00:00+00:00,-0.03296703
2007-04-10 00:00:00+00:00,-0.04050279
2007-04-11 00:00:00+00:00,0.00237304
2007-04-12 00:00:00+00:00,-0.03888099
2007-04-13 00:00:00+00:00,-0.01836636
2007-04-16 00:00:00+00:00,0.00390816
2007-04-17 00:00:00+00:00,-0.01656113
2007-04-18 00:00:00+00:00,-0.00638507
2007-04-19 00:00:00+00:00,0.00000000
2007-04-20 00:00:00+00:00,-0.00787402
2007-04-23 00:00:00+00:00,-0.00791687
2007-04-24 00:00:00+00:00,-0.04613095
2007-04-25 00:00:00+00:00,0.01677682
2007-04-26 00:00:00+00:00,0.01412002
2007-04-27 00:00:00+00:00,-0.01750570
2007-04-30 00:00:00+00:00,0.00706357
2007-05-01 00:00:00+00:00,0.05130785
2007-05-02 00:00:00+00:00,-0.02356406
2007-05-03 00:00:00+00:00,-0.00845351
2007-05-04 00:00:00+00:00,0.02243270
2007-05-07 00:00:00+00:00,-0.00828864
2007-05-08 00:00:00+00:00,-0.01614481
2007-05-09 00:00:00+00:00,0.01923077
2007-05-10 00:00:00+00:00,-0.02932551
2007-05-11 00:00:00+00:00,0.02926587
2007-05-14 00:00:00+00:00,0.04301075
2007-05-15 00:00:00+00:00,0.01629133
2007-05-16 00:00:00+00:00,0.04942966
2007-05-17 00:00:00+00:00,-0.00463392
2007-05-18 00:00:00+00:00,-0.00557362
2007-05-21 00:00:00+00:00,0.03072626
2007-05-22 00:00:00+00:00,-0.00734282
2007-05-23 00:00:00+00:00,0.03686636
2007-05-24 00:00:00+00:00,-0.01584427
2007-05-25 00:00:00+00:00,0.01141031
2007-05-29 00:00:00+00:00,-0.03853128
2007-05-30 00:00:00+00:00,0.02454840
2007-05-31 00:00:00+00:00,0.00182815
2007-06-01 00:00:00+00:00,0.03560018
2007-06-04 00:00:00+00:00,-0.00764388
2007-06-05 00:00:00+00:00,0.01849346
2007-06-06 00:00:00+00:00,0.00442870
2007-06-07 00:00:00+00:00,0.01850220
2007-06-08 00:00:00+00:00,-0.00787057
2007-06-11 00:00:00+00:00,0.03913808
2007-06-12 00:00:00+00:00,-0.00215239
2007-06-13 00:00:00+00:00,0.01250000
2007-06-14 00:00:00+00:00,0.00171086
2007-06-15 00:00:00+00:00,0.04018811
2007-06-18 00:00:00+00:00,0.02473795
2007-06-19 00:00:00+00:00,-0.06376812
2007-06-20 00:00:00+00:00,0.03036784
2007-06-21 00:00:00+00:00,-0.05973917
2007-06-22 00:00:00+00:00,-0.07725694
2007-06-25 00:00:00+00:00,0.02666064
2007-06-26 00:00:00+00:00,0.00401248
2007-06-27 00:00:00+00:00,-0.01244462
2007-06-28 00:00:00+00:00,-0.00625279
2007-06-29 00:00:00+00:00,0.09649910
2007-07-02 00:00:00+00:00,0.06161746
2007-07-03 00:00:00+00:00,-0.03231152
2007-07-05 00:00:00+00:00,0.00969646
2007-07-06 00:00:00+00:00,0.00876827
2007-07-09 00:00:00+00:00,0.01372141
2007-07-10 00:00:00+00:00,0.06237092
2007-07-11 00:00:00+00:00,0.01520000
2007-07-12 00:00:00+00:00,0.05279873
2007-07-13 00:00:00+00:00,0.02204176
2007-07-16 00:00:00+00:00,-0.14859892
2007-07-17 00:00:00+00:00,-0.11832851
2007-07-18 00:00:00+00:00,0.04351648
2007-07-19 00:00:00+00:00,0.00862069
2007-07-20 00:00:00+00:00,-0.01930502
2007-07-23 00:00:00+00:00,-0.09653680
2007-07-24 00:00:00+00:00,0.01136880
2007-07-25 00:00:00+00:00,-0.00589035
2007-07-26 00:00:00+00:00,0.02180827
2007-07-27 00:00:00+00:00,-0.03369272
2007-07-30 00:00:00+00:00,-0.00365297
2007-07-31 00:00:00+00:00,0.02013730
2007-08-01 00:00:00+00:00,-0.00317316
2007-08-02 00:00:00+00:00,0.02038967
2007-08-03 00:00:00+00:00,0.03277952
2007-08-06 00:00:00+00:00,-0.01326260
2007-08-07 00:00:00+00:00,0.04630454
2007-08-08 00:00:00+00:00,0.03871248
2007-08-09 00:00:00+00:00,0.02176697
2007-08-10 00:00:00+00:00,-0.00295483
2007-08-13 00:00:00+00:00,0.02325581
2007-08-14 00:00:00+00:00,-0.02883410
2007-08-15 00:00:00+00:00,-0.04491525
2007-08-16 00:00:00+00:00,-0.08311688
2007-08-17 00:00:00+00:00,0.00543478
2007-08-20 00:00:00+00:00,0.01126126
2007-08-21 00:00:00+00:00,0.01929116
2007-08-22 00:00:00+00:00,0.06127886
2007-08-23 00:00:00+00:00,0.02627046
2007-08-24 00:00:00+00:00,0.00722789
2007-08-27 00:00:00+00:00,0.02080679
2007-08-28 00:00:00+00:00,-0.00755668
2007-08-29 00:00:00+00:00,0.00083641
2007-08-30 00:00:00+00:00,0.04042105
2007-08-31 00:00:00+00:00,-0.00495663
2007-09-04 00:00:00+00:00,0.06802157
2007-09-05 00:00:00+00:00,0.01283079
