Date,SUGAR16
2009-09-28 00:00:00+00:00,0.00800000
2009-09-29 00:00:00+00:00,0.05191638
2009-09-30 00:00:00+00:00,0.02393162
2009-10-01 00:00:00+00:00,-0.00033715
2009-10-02 00:00:00+00:00,-0.02030675
2009-10-05 00:00:00+00:00,0.00102110
2009-10-06 00:00:00+00:00,-0.00102459
2009-10-07 00:00:00+00:00,-0.02727583
2009-10-08 00:00:00+00:00,-0.00760456
2009-10-09 00:00:00+00:00,0.01456816
2009-10-12 00:00:00+00:00,-0.02803419
2009-10-13 00:00:00+00:00,-0.01017544
2009-10-14 00:00:00+00:00,0.03019663
2009-10-15 00:00:00+00:00,0.03413793
2009-10-16 00:00:00+00:00,-0.00203459
2009-10-19 00:00:00+00:00,0.02108844
2009-10-20 00:00:00+00:00,-0.00846024
2009-10-21 00:00:00+00:00,0.02000000
2009-10-22 00:00:00+00:00,0.06170355
2009-10-23 00:00:00+00:00,0.09008130
2009-10-26 00:00:00+00:00,-0.03142857
2009-10-27 00:00:00+00:00,0.05246114
2009-10-28 00:00:00+00:00,-0.01474279
2009-10-29 00:00:00+00:00,0.02913236
2009-10-30 00:00:00+00:00,0.00000000
2009-11-02 00:00:00+00:00,0.00536278
2009-11-03 00:00:00+00:00,-0.03625000
2009-11-04 00:00:00+00:00,0.00190718
2009-11-05 00:00:00+00:00,-0.02735849
2009-11-06 00:00:00+00:00,0.03552173
2009-11-09 00:00:00+00:00,-0.00851735
2009-11-10 00:00:00+00:00,-0.02304293
2009-11-11 00:00:00+00:00,0.00127389
2009-11-12 00:00:00+00:00,-0.01462639
2009-11-13 00:00:00+00:00,-0.01354839
2009-11-16 00:00:00+00:00,-0.00515796
2009-11-17 00:00:00+00:00,-0.02903226
2009-11-18 00:00:00+00:00,0.00422764
2009-11-19 00:00:00+00:00,0.00453368
2009-11-20 00:00:00+00:00,-0.01257253
2009-11-23 00:00:00+00:00,-0.01903226
2009-11-24 00:00:00+00:00,-0.02828017
2009-11-25 00:00:00+00:00,0.03121919
2009-11-27 00:00:00+00:00,0.00130762
2009-11-30 00:00:00+00:00,-0.01505728
2009-12-01 00:00:00+00:00,0.00624794
2009-12-02 00:00:00+00:00,-0.00071274
2009-12-03 00:00:00+00:00,-0.01573770
2009-12-04 00:00:00+00:00,-0.00727273
2009-12-07 00:00:00+00:00,-0.00165563
2009-12-08 00:00:00+00:00,0.08018555
2009-12-09 00:00:00+00:00,0.00633914
2009-12-10 00:00:00+00:00,0.01669291
2009-12-11 00:00:00+00:00,0.01592755
2009-12-14 00:00:00+00:00,-0.00403351
2009-12-15 00:00:00+00:00,-0.01553277
2009-12-16 00:00:00+00:00,0.02204724
2009-12-17 00:00:00+00:00,0.02204969
2009-12-18 00:00:00+00:00,0.00368324
2009-12-21 00:00:00+00:00,0.00152905
2009-12-22 00:00:00+00:00,-0.00641613
2009-12-23 00:00:00+00:00,-0.00399631
2009-12-24 00:00:00+00:00,0.00956790
2009-12-28 00:00:00+00:00,-0.00061162
2009-12-29 00:00:00+00:00,0.03810976
2009-12-30 00:00:00+00:00,0.00478612
2009-12-31 00:00:00+00:00,0.03065134
2010-01-04 00:00:00+00:00,0.06358382
2010-01-05 00:00:00+00:00,0.01071932
2010-01-06 00:00:00+00:00,0.03453156
2010-01-07 00:00:00+00:00,0.00520405
2010-01-08 00:00:00+00:00,-0.01278912
2010-01-11 00:00:00+00:00,-0.00027586
2010-01-12 00:00:00+00:00,-0.00055249
2010-01-13 00:00:00+00:00,0.02820017
2010-01-14 00:00:00+00:00,0.03205479
2010-01-15 00:00:00+00:00,0.05048596
2010-01-19 00:00:00+00:00,0.09649354
2010-01-20 00:00:00+00:00,0.05300000
2010-01-21 00:00:00+00:00,0.01734940
2010-01-22 00:00:00+00:00,0.00238777
2010-01-25 00:00:00+00:00,0.01124940
2010-01-26 00:00:00+00:00,-0.01857143
2010-01-27 00:00:00+00:00,-0.01084337
2010-01-28 00:00:00+00:00,-0.00579430
2010-01-29 00:00:00+00:00,-0.00556901
2010-02-01 00:00:00+00:00,-0.00850547
2010-02-02 00:00:00+00:00,-0.03326912
2010-02-03 00:00:00+00:00,-0.01434578
2010-02-04 00:00:00+00:00,-0.01540373
2010-02-05 00:00:00+00:00,0.00202634
2010-02-08 00:00:00+00:00,0.02644292
2010-02-09 00:00:00+00:00,-0.09710692
2010-02-10 00:00:00+00:00,-0.00808025
2010-02-11 00:00:00+00:00,0.10252809
2010-02-12 00:00:00+00:00,-0.06648649
2010-02-16 00:00:00+00:00,-0.00163088
2010-02-17 00:00:00+00:00,-0.02192982
2010-02-18 00:00:00+00:00,-0.02597765
2010-02-19 00:00:00+00:00,-0.00478873
2010-02-22 00:00:00+00:00,0.03903134
2010-02-23 00:00:00+00:00,0.05601132
2010-02-24 00:00:00+00:00,-0.01486486
2010-02-25 00:00:00+00:00,-0.06334965
2010-02-26 00:00:00+00:00,0.03351206
2010-03-01 00:00:00+00:00,-0.03290530
2010-03-02 00:00:00+00:00,-0.01272334
2010-03-03 00:00:00+00:00,-0.01782287
2010-03-04 00:00:00+00:00,-0.00137931
2010-03-05 00:00:00+00:00,0.00966851
2010-03-08 00:00:00+00:00,-0.00717241
2010-03-09 00:00:00+00:00,-0.02151724
2010-03-10 00:00:00+00:00,-0.10429448
2010-03-11 00:00:00+00:00,-0.05522388
2010-03-12 00:00:00+00:00,0.01216545
