Date,V2X
2014-03-10 00:00:00+00:00,0.01507538
2014-03-11 00:00:00+00:00,-0.00250627
2014-03-12 00:00:00+00:00,0.02005013
2014-03-13 00:00:00+00:00,0.07481297
2014-03-14 00:00:00+00:00,0.03631961
2014-03-17 00:00:00+00:00,-0.06921241
2014-03-18 00:00:00+00:00,-0.05896806
2014-03-19 00:00:00+00:00,-0.04030487
2014-03-20 00:00:00+00:00,-0.02813299
2014-03-21 00:00:00+00:00,-0.01038961
2014-03-24 00:00:00+00:00,0.09350649
2014-03-25 00:00:00+00:00,-0.05735661
2014-03-26 00:00:00+00:00,0.00765306
2014-03-27 00:00:00+00:00,0.03544304
2014-03-28 00:00:00+00:00,-0.01246883
2014-03-31 00:00:00+00:00,-0.00000000
2014-04-01 00:00:00+00:00,-0.04260652
2014-04-02 00:00:00+00:00,-0.02564103
2014-04-03 00:00:00+00:00,-0.02072539
2014-04-04 00:00:00+00:00,-0.01570681
2014-04-07 00:00:00+00:00,0.06332454
2014-04-08 00:00:00+00:00,-0.01799486
2014-04-09 00:00:00+00:00,-0.02835052
2014-04-10 00:00:00+00:00,0.01044386
2014-04-11 00:00:00+00:00,0.07012987
2014-04-14 00:00:00+00:00,0.00253165
2014-04-15 00:00:00+00:00,0.05822785
2014-04-16 00:00:00+00:00,-0.09629630
2014-04-17 00:00:00+00:00,-0.01542416
2014-04-22 00:00:00+00:00,-0.06736011
2014-04-23 00:00:00+00:00,0.03485255
2014-04-24 00:00:00+00:00,0.00529101
2014-04-25 00:00:00+00:00,0.04909561
2014-04-28 00:00:00+00:00,-0.03045685
2014-04-29 00:00:00+00:00,-0.03092784
2014-04-30 00:00:00+00:00,-0.00261097
2014-05-02 00:00:00+00:00,0.02356021
2014-05-05 00:00:00+00:00,-0.01558442
2014-05-06 00:00:00+00:00,0.03394256
2014-05-07 00:00:00+00:00,-0.02313625
2014-05-08 00:00:00+00:00,-0.07012987
2014-05-09 00:00:00+00:00,0.02412869
2014-05-12 00:00:00+00:00,-0.04244032
2014-05-13 00:00:00+00:00,-0.02425876
2014-05-14 00:00:00+00:00,-0.00273224
2014-05-15 00:00:00+00:00,0.04644809
2014-05-16 00:00:00+00:00,-0.04582210
2014-05-19 00:00:00+00:00,-0.01644096
2014-05-20 00:00:00+00:00,-0.04155125
2014-05-21 00:00:00+00:00,0.03098592
2014-05-22 00:00:00+00:00,-0.03305785
2014-05-23 00:00:00+00:00,0.01685393
2014-05-26 00:00:00+00:00,0.01392758
2014-05-27 00:00:00+00:00,-0.00274725
