Date,EUROSTX
2015-09-28 00:00:00+00:00,-0.04093567
2015-09-29 00:00:00+00:00,0.00697211
2015-09-30 00:00:00+00:00,0.04659617
2015-10-01 00:00:00+00:00,-0.01065203
2015-10-02 00:00:00+00:00,0.03082414
2015-10-05 00:00:00+00:00,0.05116725
2015-10-06 00:00:00+00:00,-0.00311721
2015-10-07 00:00:00+00:00,0.02438262
2015-10-08 00:00:00+00:00,0.00740056
2015-10-09 00:00:00+00:00,-0.00614439
2015-10-12 00:00:00+00:00,-0.00339192
2015-10-13 00:00:00+00:00,-0.02411128
2015-10-14 00:00:00+00:00,-0.00718975
2015-10-15 00:00:00+00:00,0.04328733
2015-10-16 00:00:00+00:00,0.00644567
2015-10-19 00:00:00+00:00,0.00030609
2015-10-20 00:00:00+00:00,-0.00826193
2015-10-21 00:00:00+00:00,-0.00307598
2015-10-22 00:00:00+00:00,0.07329843
2015-10-23 00:00:00+00:00,0.03976261
2015-10-26 00:00:00+00:00,-0.01455180
2015-10-27 00:00:00+00:00,-0.01085044
2015-10-28 00:00:00+00:00,0.03064231
2015-11-02 00:00:00+00:00,0.01045600
2015-11-03 00:00:00+00:00,-0.00029053
2015-11-04 00:00:00+00:00,-0.00174317
2015-11-05 00:00:00+00:00,0.00349040
2015-11-06 00:00:00+00:00,0.02063354
2015-11-09 00:00:00+00:00,-0.03104340
2015-11-10 00:00:00+00:00,0.00262697
2015-11-11 00:00:00+00:00,0.00087566
2015-11-12 00:00:00+00:00,-0.03961550
2015-11-13 00:00:00+00:00,-0.01130280
2015-11-16 00:00:00+00:00,0.02960526
2015-11-17 00:00:00+00:00,0.01531213
2015-11-18 00:00:00+00:00,0.02101576
2015-11-19 00:00:00+00:00,-0.00984651
2015-11-20 00:00:00+00:00,0.00668605
2015-11-23 00:00:00+00:00,-0.01101449
2015-11-24 00:00:00+00:00,-0.00816089
2015-11-25 00:00:00+00:00,0.02106495
2015-11-26 00:00:00+00:00,0.02084540
2015-11-27 00:00:00+00:00,0.00143308
2015-11-30 00:00:00+00:00,0.00314825
2015-12-01 00:00:00+00:00,-0.00571755
2015-12-02 00:00:00+00:00,-0.02638371
2015-12-03 00:00:00+00:00,-0.07989541
2015-12-04 00:00:00+00:00,0.03992740
2015-12-07 00:00:00+00:00,0.00059347
2015-12-08 00:00:00+00:00,-0.04476727
2015-12-09 00:00:00+00:00,-0.02918305
2015-12-10 00:00:00+00:00,0.00739372
2015-12-11 00:00:00+00:00,-0.04631902
2015-12-14 00:00:00+00:00,0.00062814
2015-12-15 00:00:00+00:00,0.01475204
2015-12-16 00:00:00+00:00,0.03557068
2015-12-17 00:00:00+00:00,-0.00151515
2015-12-18 00:00:00+00:00,-0.03140244
2015-12-21 00:00:00+00:00,-0.00832306
2015-12-22 00:00:00+00:00,0.00372324
