Date,FTSECHINAH
2023-04-19 00:00:00+00:00,-0.00737610
2023-04-20 00:00:00+00:00,0.00079236
2023-04-21 00:00:00+00:00,-0.02264482
2023-04-22 00:00:00+00:00,0.00062488
2023-04-24 00:00:00+00:00,-0.03290548
2023-04-25 00:00:00+00:00,-0.04585215
2023-04-26 00:00:00+00:00,0.01701703
2023-04-27 00:00:00+00:00,0.00610766
2023-04-28 00:00:00+00:00,0.00374972
2023-04-29 00:00:00+00:00,0.00704827
2023-05-01 00:00:00+00:00,-0.00515671
2023-05-02 00:00:00+00:00,-0.00578848
2023-05-03 00:00:00+00:00,-0.02629230
2023-05-04 00:00:00+00:00,0.04134550
2023-05-05 00:00:00+00:00,0.01068568
2023-05-06 00:00:00+00:00,-0.00340233
2023-05-08 00:00:00+00:00,0.04347435
2023-05-09 00:00:00+00:00,-0.04791056
2023-05-10 00:00:00+00:00,-0.01639959
2023-05-11 00:00:00+00:00,0.00881455
2023-05-12 00:00:00+00:00,-0.00403701
2023-05-13 00:00:00+00:00,-0.01144653
2023-05-15 00:00:00+00:00,0.04498827
2023-05-16 00:00:00+00:00,0.00500928
2023-05-17 00:00:00+00:00,-0.04194200
2023-05-18 00:00:00+00:00,0.02323028
2023-05-19 00:00:00+00:00,-0.03906969
2023-05-22 00:00:00+00:00,0.01188918
2023-05-23 00:00:00+00:00,-0.01531862
2023-05-24 00:00:00+00:00,-0.01988421
2023-05-25 00:00:00+00:00,-0.02370469
2023-05-26 00:00:00+00:00,-0.00777670
2023-05-29 00:00:00+00:00,-0.07889290
2023-05-30 00:00:00+00:00,0.00819240
2023-05-31 00:00:00+00:00,-0.02644447
2023-06-01 00:00:00+00:00,0.00410302
2023-06-02 00:00:00+00:00,0.04537211
2023-06-03 00:00:00+00:00,0.00997575
2023-06-05 00:00:00+00:00,0.02751857
2023-06-06 00:00:00+00:00,0.00206004
2023-06-07 00:00:00+00:00,0.01494586
2023-06-08 00:00:00+00:00,0.00044852
2023-06-09 00:00:00+00:00,0.01055318
2023-06-10 00:00:00+00:00,-0.00406705
2023-06-12 00:00:00+00:00,0.02740755
2023-06-13 00:00:00+00:00,0.00455963
2023-06-14 00:00:00+00:00,-0.00464425
2023-06-15 00:00:00+00:00,0.03148557
2023-06-16 00:00:00+00:00,0.00861488
2023-06-17 00:00:00+00:00,-0.01147253
2023-06-19 00:00:00+00:00,0.02811509
2023-06-20 00:00:00+00:00,-0.04827444
2023-06-21 00:00:00+00:00,-0.03406867
2023-06-22 00:00:00+00:00,-0.00095365
2023-06-23 00:00:00+00:00,-0.02345411
2023-06-24 00:00:00+00:00,-0.02155454
2023-06-26 00:00:00+00:00,0.00418393
2023-06-27 00:00:00+00:00,0.04027985
2023-06-28 00:00:00+00:00,-0.01071642
2023-06-29 00:00:00+00:00,-0.00015891
2023-06-30 00:00:00+00:00,-0.01525360
2023-07-01 00:00:00+00:00,0.00557811
2023-07-03 00:00:00+00:00,0.03299597
2023-07-04 00:00:00+00:00,0.00623417
2023-07-05 00:00:00+00:00,-0.01900558
2023-07-06 00:00:00+00:00,-0.02301005
2023-07-07 00:00:00+00:00,-0.00781012
2023-07-08 00:00:00+00:00,0.02488684
2023-07-10 00:00:00+00:00,-0.05286700
2023-07-11 00:00:00+00:00,0.00956590
2023-07-12 00:00:00+00:00,0.01378731
2023-07-13 00:00:00+00:00,0.03300154
2023-07-14 00:00:00+00:00,-0.00132424
2023-07-15 00:00:00+00:00,-0.00622278
2023-07-17 00:00:00+00:00,0.06252237
2023-07-18 00:00:00+00:00,-0.02461285
2023-07-19 00:00:00+00:00,-0.00696806
2023-07-20 00:00:00+00:00,-0.00055424
2023-07-21 00:00:00+00:00,-0.01529912
2023-07-22 00:00:00+00:00,-0.01877979
2023-07-24 00:00:00+00:00,-0.02687429
2023-07-25 00:00:00+00:00,0.10655697
2023-07-26 00:00:00+00:00,-0.00826825
2023-07-27 00:00:00+00:00,0.01327571
2023-07-28 00:00:00+00:00,0.01924235
2023-07-29 00:00:00+00:00,0.01341099
2023-07-31 00:00:00+00:00,0.05337098
2023-08-01 00:00:00+00:00,-0.00442528
2023-08-02 00:00:00+00:00,-0.03199427
2023-08-03 00:00:00+00:00,0.00138773
2023-08-04 00:00:00+00:00,0.01252441
2023-08-05 00:00:00+00:00,-0.00394374
2023-08-07 00:00:00+00:00,-0.02508908
2023-08-08 00:00:00+00:00,-0.02127231
2023-08-09 00:00:00+00:00,0.00218018
2023-08-10 00:00:00+00:00,0.00508254
2023-08-11 00:00:00+00:00,-0.01827661
2023-08-12 00:00:00+00:00,-0.01959315
2023-08-14 00:00:00+00:00,-0.05783192
2023-08-15 00:00:00+00:00,-0.00718712
2023-08-16 00:00:00+00:00,-0.01349284
2023-08-17 00:00:00+00:00,-0.04174117
2023-08-18 00:00:00+00:00,-0.02267060
2023-08-19 00:00:00+00:00,-0.01564214
2023-08-21 00:00:00+00:00,-0.02609211
2023-08-22 00:00:00+00:00,0.02078635
2023-08-23 00:00:00+00:00,0.01422244
2023-08-24 00:00:00+00:00,0.05402721
2023-08-25 00:00:00+00:00,-0.02245367
2023-08-26 00:00:00+00:00,-0.00658787
2023-08-28 00:00:00+00:00,0.02383546
2023-08-29 00:00:00+00:00,0.01934790
2023-08-30 00:00:00+00:00,-0.00498709
2023-08-31 00:00:00+00:00,-0.00582021
2023-09-01 00:00:00+00:00,0.01694975
2023-09-02 00:00:00+00:00,0.01105774
2023-09-04 00:00:00+00:00,0.04775060
2023-09-05 00:00:00+00:00,-0.02122050
2023-09-06 00:00:00+00:00,0.00065218
2023-09-07 00:00:00+00:00,-0.01561967
2023-09-08 00:00:00+00:00,-0.01096609
2023-09-09 00:00:00+00:00,-0.00757771
2023-09-11 00:00:00+00:00,-0.01656896
2023-09-12 00:00:00+00:00,-0.01707756
2023-09-13 00:00:00+00:00,-0.00486992
2023-09-14 00:00:00+00:00,0.01322840
2023-09-15 00:00:00+00:00,0.00843344
2023-09-16 00:00:00+00:00,-0.00664534
2023-09-18 00:00:00+00:00,-0.02180213
2023-09-19 00:00:00+00:00,0.00748503
2023-09-20 00:00:00+00:00,-0.01931459
2023-09-21 00:00:00+00:00,-0.03072437
2023-09-22 00:00:00+00:00,0.06295703
2023-09-23 00:00:00+00:00,0.00392840
2023-09-25 00:00:00+00:00,-0.04864451
2023-09-26 00:00:00+00:00,-0.01377018
2023-09-27 00:00:00+00:00,0.00299814
2023-09-28 00:00:00+00:00,-0.01486117
2023-09-29 00:00:00+00:00,0.02842538
2023-09-30 00:00:00+00:00,-0.01114115
2023-10-02 00:00:00+00:00,0.02395663
2023-10-03 00:00:00+00:00,-0.03441050
2023-10-04 00:00:00+00:00,-0.01283285
2023-10-05 00:00:00+00:00,-0.00037051
2023-10-06 00:00:00+00:00,0.01639367
2023-10-07 00:00:00+00:00,0.01076986
2023-10-09 00:00:00+00:00,-0.03447529
2023-10-10 00:00:00+00:00,0.02053186
2023-10-11 00:00:00+00:00,0.00151938
2023-10-12 00:00:00+00:00,0.02488868
2023-10-13 00:00:00+00:00,-0.03048657
2023-10-14 00:00:00+00:00,-0.00372187
2023-10-16 00:00:00+00:00,0.00174364
2023-10-17 00:00:00+00:00,0.00555509
2023-10-18 00:00:00+00:00,-0.00689240
2023-10-19 00:00:00+00:00,-0.02771815
2023-10-20 00:00:00+00:00,-0.01018250
2023-10-21 00:00:00+00:00,-0.00720043
2023-10-23 00:00:00+00:00,-0.03165136
2023-10-24 00:00:00+00:00,-0.02217080
2023-10-25 00:00:00+00:00,0.02343904
2023-10-26 00:00:00+00:00,0.00335658
2023-10-27 00:00:00+00:00,0.03649943
2023-10-28 00:00:00+00:00,-0.01214986
2023-10-30 00:00:00+00:00,0.02086161
2023-10-31 00:00:00+00:00,-0.01968742
2023-11-01 00:00:00+00:00,-0.00671641
2023-11-02 00:00:00+00:00,0.01086210
2023-11-03 00:00:00+00:00,0.01749623
2023-11-04 00:00:00+00:00,0.00434499
2023-11-06 00:00:00+00:00,0.04801637
2023-11-07 00:00:00+00:00,-0.01750452
2023-11-08 00:00:00+00:00,-0.00440352
2023-11-09 00:00:00+00:00,-0.00527573
2023-11-10 00:00:00+00:00,-0.01882384
2023-11-11 00:00:00+00:00,-0.00671199
2023-11-13 00:00:00+00:00,-0.01071875
2023-11-14 00:00:00+00:00,-0.00813606
2023-11-15 00:00:00+00:00,0.04025787
2023-11-16 00:00:00+00:00,-0.01247012
2023-11-17 00:00:00+00:00,-0.02382867
2023-11-18 00:00:00+00:00,0.01154335
2023-11-20 00:00:00+00:00,0.01868548
2023-11-21 00:00:00+00:00,-0.00101218
2023-11-22 00:00:00+00:00,0.00091325
2023-11-23 00:00:00+00:00,0.01387981
2023-11-24 00:00:00+00:00,-0.02174396
2023-11-25 00:00:00+00:00,0.00777734
2023-11-27 00:00:00+00:00,-0.02502312
2023-11-28 00:00:00+00:00,-0.01449023
2023-11-29 00:00:00+00:00,-0.02488433
2023-11-30 00:00:00+00:00,0.00318696
2023-12-01 00:00:00+00:00,-0.01123614
2023-12-02 00:00:00+00:00,-0.00844563
2023-12-04 00:00:00+00:00,-0.07430759
2023-12-05 00:00:00+00:00,-0.02455776
2023-12-06 00:00:00+00:00,0.01036628
2023-12-07 00:00:00+00:00,-0.00824439
2023-12-08 00:00:00+00:00,-0.00248149
2023-12-09 00:00:00+00:00,-0.00669353
2023-12-11 00:00:00+00:00,-0.04531576
2023-12-12 00:00:00+00:00,0.01499245
2023-12-13 00:00:00+00:00,-0.01018007
2023-12-14 00:00:00+00:00,0.00173551
2023-12-15 00:00:00+00:00,0.02054642
2023-12-16 00:00:00+00:00,0.00422816
2023-12-18 00:00:00+00:00,0.00260306
2023-12-19 00:00:00+00:00,-0.00714366
2023-12-20 00:00:00+00:00,0.00453730
2023-12-21 00:00:00+00:00,0.00358277
2023-12-22 00:00:00+00:00,-0.06183248
2023-12-23 00:00:00+00:00,0.03227481
2023-12-25 00:00:00+00:00,-0.01482259
2023-12-26 00:00:00+00:00,-0.00016155
2023-12-27 00:00:00+00:00,0.02151669
2023-12-28 00:00:00+00:00,0.05983776
2023-12-29 00:00:00+00:00,-0.00016087
2023-12-30 00:00:00+00:00,-0.00061559
2024-01-02 00:00:00+00:00,-0.02040889
2024-01-03 00:00:00+00:00,-0.00546991
2024-01-04 00:00:00+00:00,0.00541858
2024-01-05 00:00:00+00:00,-0.01145562
2024-01-06 00:00:00+00:00,-0.01158491
2024-01-08 00:00:00+00:00,-0.04854435
2024-01-09 00:00:00+00:00,-0.00590099
2024-01-10 00:00:00+00:00,-0.00375717
2024-01-11 00:00:00+00:00,0.01529824
2024-01-12 00:00:00+00:00,-0.00609139
2024-01-13 00:00:00+00:00,0.00080756
2024-01-15 00:00:00+00:00,-0.01233239
2024-01-16 00:00:00+00:00,-0.01434772
2024-01-17 00:00:00+00:00,-0.04551524
2024-01-18 00:00:00+00:00,0.00879304
2024-01-19 00:00:00+00:00,-0.00875886
2024-01-20 00:00:00+00:00,0.01466573
2024-01-22 00:00:00+00:00,-0.12197144
2024-01-23 00:00:00+00:00,0.05580001
2024-01-24 00:00:00+00:00,0.07233779
2024-01-25 00:00:00+00:00,0.01921298
2024-01-26 00:00:00+00:00,-0.02295735
2024-01-27 00:00:00+00:00,0.00203910
2024-01-29 00:00:00+00:00,0.03915225
2024-01-30 00:00:00+00:00,-0.02665504
2024-01-31 00:00:00+00:00,-0.01548797
2024-02-01 00:00:00+00:00,0.00839349
2024-02-02 00:00:00+00:00,-0.00712489
2024-02-03 00:00:00+00:00,-0.01470023
2024-02-05 00:00:00+00:00,-0.02051638
2024-02-06 00:00:00+00:00,0.04958715
2024-02-07 00:00:00+00:00,-0.00538895
2024-02-08 00:00:00+00:00,-0.01475350
2024-02-09 00:00:00+00:00,-0.01278329
2024-02-10 00:00:00+00:00,0.00378734
2024-02-12 00:00:00+00:00,0.02534042
2024-02-13 00:00:00+00:00,0.02078210
2024-02-14 00:00:00+00:00,-0.01374694
2024-02-15 00:00:00+00:00,0.00371982
2024-02-16 00:00:00+00:00,0.02731348
2024-02-17 00:00:00+00:00,-0.00319784
2024-02-19 00:00:00+00:00,0.01890008
2024-02-20 00:00:00+00:00,0.00673493
2024-02-21 00:00:00+00:00,0.06574516
2024-02-22 00:00:00+00:00,0.02755758
2024-02-23 00:00:00+00:00,0.00798432
2024-02-24 00:00:00+00:00,0.00163528
2024-02-26 00:00:00+00:00,-0.05374991
2024-02-27 00:00:00+00:00,0.02553197
2024-02-28 00:00:00+00:00,-0.03450495
2024-02-29 00:00:00+00:00,-0.00632812
2024-03-01 00:00:00+00:00,0.00648437
2024-03-02 00:00:00+00:00,-0.00037666
2024-03-04 00:00:00+00:00,0.00076158
2024-03-05 00:00:00+00:00,-0.05860874
2024-03-06 00:00:00+00:00,0.04217173
2024-03-07 00:00:00+00:00,-0.02710786
2024-03-08 00:00:00+00:00,0.00754351
2024-03-09 00:00:00+00:00,0.00216757
2024-03-11 00:00:00+00:00,0.03960979
2024-03-12 00:00:00+00:00,0.06568472
2024-03-13 00:00:00+00:00,-0.00391025
2024-03-14 00:00:00+00:00,-0.01010391
2024-03-15 00:00:00+00:00,-0.01592495
2024-03-16 00:00:00+00:00,-0.00330783
2024-03-18 00:00:00+00:00,-0.00784363
2024-03-19 00:00:00+00:00,-0.02828922
2024-03-20 00:00:00+00:00,0.00349013
2024-03-21 00:00:00+00:00,0.03742408
2024-03-22 00:00:00+00:00,-0.05002679
2024-03-23 00:00:00+00:00,-0.00244124
2024-03-25 00:00:00+00:00,0.00007935
2024-03-26 00:00:00+00:00,0.01356210
2024-03-27 00:00:00+00:00,-0.01615438
2024-03-28 00:00:00+00:00,0.01405501
2024-03-29 00:00:00+00:00,0.00549828
