Date,IRS
2008-10-22 00:00:00+00:00,-0.04177731
2008-10-23 00:00:00+00:00,0.04369986
2008-10-24 00:00:00+00:00,-0.02031775
2008-10-27 00:00:00+00:00,0.01441482
2008-10-28 00:00:00+00:00,0.01720757
2008-10-29 00:00:00+00:00,-0.01044565
2008-10-30 00:00:00+00:00,0.02665876
2008-10-31 00:00:00+00:00,0.01430891
2008-11-03 00:00:00+00:00,-0.03254532
2008-11-04 00:00:00+00:00,-0.00077004
2008-11-05 00:00:00+00:00,-0.03105034
2008-11-06 00:00:00+00:00,0.00076073
2008-11-07 00:00:00+00:00,0.00790961
2008-11-10 00:00:00+00:00,0.00711467
2008-11-12 00:00:00+00:00,-0.04051680
2008-11-13 00:00:00+00:00,-0.00241939
2008-11-14 00:00:00+00:00,0.00264774
2008-11-17 00:00:00+00:00,-0.01588698
2008-11-18 00:00:00+00:00,-0.01539192
2008-11-19 00:00:00+00:00,-0.01471837
2008-11-20 00:00:00+00:00,-0.02510809
2008-11-21 00:00:00+00:00,0.02243940
2008-11-24 00:00:00+00:00,-0.00582780
2008-11-25 00:00:00+00:00,0.03426127
2008-11-26 00:00:00+00:00,0.03061613
2008-11-28 00:00:00+00:00,-0.03124256
2008-12-01 00:00:00+00:00,-0.03232897
2008-12-02 00:00:00+00:00,0.01538022
2008-12-03 00:00:00+00:00,-0.01240274
2008-12-04 00:00:00+00:00,0.02055855
2008-12-05 00:00:00+00:00,-0.01845022
2008-12-08 00:00:00+00:00,0.01018960
2008-12-09 00:00:00+00:00,0.00435071
2008-12-10 00:00:00+00:00,0.00734114
2008-12-11 00:00:00+00:00,0.01344953
2008-12-12 00:00:00+00:00,0.00765593
2008-12-15 00:00:00+00:00,0.00980611
2008-12-16 00:00:00+00:00,0.02486080
2008-12-17 00:00:00+00:00,0.05324323
2008-12-18 00:00:00+00:00,-0.00417322
2008-12-19 00:00:00+00:00,-0.01366907
2008-12-22 00:00:00+00:00,-0.05098943
2008-12-23 00:00:00+00:00,0.00447551
2008-12-24 00:00:00+00:00,-0.02202251
2008-12-26 00:00:00+00:00,0.02234458
2008-12-29 00:00:00+00:00,-0.00816232
2008-12-30 00:00:00+00:00,0.05264757
2008-12-31 00:00:00+00:00,-0.01107996
2009-01-02 00:00:00+00:00,-0.01545921
2009-01-05 00:00:00+00:00,-0.00824939
2009-01-06 00:00:00+00:00,-0.02446331
2009-01-07 00:00:00+00:00,-0.00326311
2009-01-08 00:00:00+00:00,0.00069744
2009-01-09 00:00:00+00:00,0.00023127
2009-01-12 00:00:00+00:00,-0.01088203
2009-01-13 00:00:00+00:00,-0.00297265
2009-01-14 00:00:00+00:00,0.00046650
2009-01-15 00:00:00+00:00,0.01572281
2009-01-16 00:00:00+00:00,0.02825316
2009-01-20 00:00:00+00:00,-0.03199964
2009-01-21 00:00:00+00:00,-0.02598557
2009-01-22 00:00:00+00:00,-0.00094865
2009-01-23 00:00:00+00:00,-0.01924274
2009-01-26 00:00:00+00:00,0.00334091
2009-01-27 00:00:00+00:00,-0.01447027
2009-01-28 00:00:00+00:00,-0.00144630
2009-01-29 00:00:00+00:00,-0.02572563
2009-01-30 00:00:00+00:00,-0.00414626
2009-02-02 00:00:00+00:00,-0.00667678
2009-02-03 00:00:00+00:00,0.00749880
2009-02-04 00:00:00+00:00,0.00047929
2009-02-05 00:00:00+00:00,0.00958292
2009-02-06 00:00:00+00:00,0.00605874
2009-02-09 00:00:00+00:00,-0.00266935
2009-02-10 00:00:00+00:00,-0.00469280
2009-02-11 00:00:00+00:00,-0.00438001
2009-02-12 00:00:00+00:00,-0.00195532
2009-02-13 00:00:00+00:00,0.00819287
2009-02-17 00:00:00+00:00,-0.04529566
2009-02-18 00:00:00+00:00,-0.00530442
2009-02-19 00:00:00+00:00,0.00297817
2009-02-20 00:00:00+00:00,-0.00456387
2009-02-23 00:00:00+00:00,0.00198488
2009-02-24 00:00:00+00:00,-0.01659790
2009-02-25 00:00:00+00:00,-0.00511055
2009-02-26 00:00:00+00:00,0.00670444
2009-02-27 00:00:00+00:00,0.00668254
2009-03-02 00:00:00+00:00,-0.01842579
2009-03-03 00:00:00+00:00,-0.00656864
2009-03-04 00:00:00+00:00,0.00573176
2009-03-05 00:00:00+00:00,-0.01313315
2009-03-06 00:00:00+00:00,-0.00280127
2009-03-09 00:00:00+00:00,0.00088471
2009-03-10 00:00:00+00:00,0.00041701
2009-03-11 00:00:00+00:00,0.01982159
2009-03-12 00:00:00+00:00,0.00343432
2009-03-13 00:00:00+00:00,0.00652736
2009-03-16 00:00:00+00:00,0.01510450
2009-03-17 00:00:00+00:00,0.00595927
2009-03-18 00:00:00+00:00,0.02106070
2009-03-19 00:00:00+00:00,0.02591006
2009-03-20 00:00:00+00:00,0.00144688
2009-03-23 00:00:00+00:00,-0.00847393
2009-03-24 00:00:00+00:00,-0.00575637
2009-03-25 00:00:00+00:00,-0.05028363
2009-03-26 00:00:00+00:00,-0.00600315
2009-03-27 00:00:00+00:00,-0.01797145
2009-03-30 00:00:00+00:00,0.00438103
2009-03-31 00:00:00+00:00,-0.00320329
2009-04-01 00:00:00+00:00,0.01095029
2009-04-02 00:00:00+00:00,0.01315356
2009-04-03 00:00:00+00:00,-0.00158799
2009-04-06 00:00:00+00:00,0.01407849
2009-04-07 00:00:00+00:00,0.00098748
2009-04-08 00:00:00+00:00,-0.00149399
2009-04-09 00:00:00+00:00,-0.00050194
2009-04-13 00:00:00+00:00,0.00082294
2009-04-14 00:00:00+00:00,-0.00910871
2009-04-15 00:00:00+00:00,-0.00050313
2009-04-16 00:00:00+00:00,-0.01181260
2009-04-17 00:00:00+00:00,0.00376042
2009-04-20 00:00:00+00:00,-0.01186029
2009-04-21 00:00:00+00:00,-0.00286011
2009-04-22 00:00:00+00:00,-0.01670068
2009-04-23 00:00:00+00:00,-0.00797894
2009-04-24 00:00:00+00:00,0.00936786
2009-04-27 00:00:00+00:00,-0.00390374
2009-04-28 00:00:00+00:00,-0.00204259
2009-04-29 00:00:00+00:00,0.02295910
2009-04-30 00:00:00+00:00,0.01992312
2009-05-01 00:00:00+00:00,0.00723888
2009-05-04 00:00:00+00:00,0.00289867
2009-05-05 00:00:00+00:00,0.00728356
2009-05-06 00:00:00+00:00,-0.00685517
2009-05-07 00:00:00+00:00,0.00728219
2009-05-08 00:00:00+00:00,0.02854396
2009-05-11 00:00:00+00:00,-0.00879064
2009-05-12 00:00:00+00:00,-0.00539811
2009-05-13 00:00:00+00:00,-0.02203433
2009-05-14 00:00:00+00:00,0.00297643
2009-05-15 00:00:00+00:00,-0.00628850
2009-05-18 00:00:00+00:00,-0.00340550
2009-05-19 00:00:00+00:00,0.01951961
2009-05-20 00:00:00+00:00,0.04681264
2009-05-21 00:00:00+00:00,0.01502942
2009-05-22 00:00:00+00:00,0.02736587
2009-05-26 00:00:00+00:00,-0.01102603
2009-05-27 00:00:00+00:00,-0.00301340
2009-05-28 00:00:00+00:00,-0.00603082
2009-05-29 00:00:00+00:00,0.03014128
2009-06-01 00:00:00+00:00,0.00916502
2009-06-02 00:00:00+00:00,-0.00265579
2009-06-03 00:00:00+00:00,-0.03241675
2009-06-04 00:00:00+00:00,0.02174920
2009-06-05 00:00:00+00:00,-0.00919407
2009-06-08 00:00:00+00:00,-0.01116922
2009-06-09 00:00:00+00:00,0.02895845
2009-06-10 00:00:00+00:00,-0.00094882
2009-06-11 00:00:00+00:00,0.01116861
2009-06-12 00:00:00+00:00,-0.01467678
2009-06-15 00:00:00+00:00,-0.00402602
2009-06-16 00:00:00+00:00,0.00671099
2009-06-17 00:00:00+00:00,-0.00819447
2009-06-18 00:00:00+00:00,0.00197174
2009-06-19 00:00:00+00:00,-0.00197987
2009-06-22 00:00:00+00:00,-0.01439619
2009-06-23 00:00:00+00:00,0.02802864
2009-06-24 00:00:00+00:00,-0.00731000
2009-06-25 00:00:00+00:00,-0.01096224
2009-06-26 00:00:00+00:00,-0.00111499
2009-06-29 00:00:00+00:00,0.01879095
2009-06-30 00:00:00+00:00,-0.00346251
2009-07-01 00:00:00+00:00,0.03871854
2009-07-02 00:00:00+00:00,-0.00757126
2009-07-06 00:00:00+00:00,-0.02651106
2009-07-07 00:00:00+00:00,0.00581072
2009-07-08 00:00:00+00:00,-0.03017644
2009-07-09 00:00:00+00:00,0.01980707
2009-07-10 00:00:00+00:00,-0.02490160
2009-07-13 00:00:00+00:00,0.00669341
2009-07-14 00:00:00+00:00,0.00953228
2009-07-15 00:00:00+00:00,0.03112125
2009-07-16 00:00:00+00:00,0.00509640
2009-07-17 00:00:00+00:00,-0.00975431
2009-07-20 00:00:00+00:00,0.00467918
2009-07-21 00:00:00+00:00,0.00287644
2009-07-22 00:00:00+00:00,0.00326116
2009-07-23 00:00:00+00:00,0.01226274
2009-07-24 00:00:00+00:00,-0.00216612
2009-07-27 00:00:00+00:00,0.02888827
2009-07-28 00:00:00+00:00,0.01591097
2009-07-29 00:00:00+00:00,-0.02138760
2009-07-30 00:00:00+00:00,0.01885840
2009-07-31 00:00:00+00:00,-0.00514990
2009-08-03 00:00:00+00:00,-0.00053640
2009-08-04 00:00:00+00:00,-0.04021765
2009-08-05 00:00:00+00:00,-0.01425215
2009-08-06 00:00:00+00:00,-0.00780342
2009-08-07 00:00:00+00:00,0.00610162
2009-08-10 00:00:00+00:00,0.01974241
2009-08-11 00:00:00+00:00,0.00038115
2009-08-12 00:00:00+00:00,0.01799964
2009-08-13 00:00:00+00:00,0.02342988
2009-08-14 00:00:00+00:00,-0.00265434
2009-08-17 00:00:00+00:00,-0.00167256
2009-08-18 00:00:00+00:00,-0.01221883
2009-08-19 00:00:00+00:00,0.00522370
2009-08-20 00:00:00+00:00,0.00022385
2009-08-21 00:00:00+00:00,0.00448865
2009-08-24 00:00:00+00:00,0.00311093
2009-08-25 00:00:00+00:00,0.00485101
2009-08-26 00:00:00+00:00,-0.00727028
2009-08-27 00:00:00+00:00,-0.00554937
2009-08-28 00:00:00+00:00,-0.00366026
2009-08-31 00:00:00+00:00,0.01205337
2009-09-01 00:00:00+00:00,-0.00728612
2009-09-02 00:00:00+00:00,-0.00266851
2009-09-03 00:00:00+00:00,0.02111295
2009-09-04 00:00:00+00:00,0.00323994
2009-09-08 00:00:00+00:00,-0.00328001
2009-09-09 00:00:00+00:00,0.00755221
2009-09-10 00:00:00+00:00,-0.01012906
2009-09-11 00:00:00+00:00,0.00340147
2009-09-14 00:00:00+00:00,0.00105381
2009-09-15 00:00:00+00:00,0.01434287
2009-09-16 00:00:00+00:00,0.00209587
2009-09-17 00:00:00+00:00,0.00479029
2009-09-18 00:00:00+00:00,-0.00000246
2009-09-21 00:00:00+00:00,-0.00329000
2009-09-22 00:00:00+00:00,0.01174626
2009-09-23 00:00:00+00:00,-0.00052367
2009-09-24 00:00:00+00:00,-0.01429111
2009-09-25 00:00:00+00:00,-0.00974691
2009-09-28 00:00:00+00:00,-0.00060539
2009-09-29 00:00:00+00:00,0.00090053
2009-09-30 00:00:00+00:00,-0.00045545
2009-10-01 00:00:00+00:00,0.00014778
2009-10-02 00:00:00+00:00,-0.00128328
2009-10-05 00:00:00+00:00,0.01492039
2009-10-06 00:00:00+00:00,0.00388800
2009-10-07 00:00:00+00:00,-0.00545307
2009-10-08 00:00:00+00:00,0.00329237
2009-10-09 00:00:00+00:00,0.00104441
2009-10-13 00:00:00+00:00,0.00590001
2009-10-14 00:00:00+00:00,0.00886146
2009-10-15 00:00:00+00:00,-0.00207828
2009-10-16 00:00:00+00:00,0.00200248
2009-10-19 00:00:00+00:00,0.00437360
2009-10-20 00:00:00+00:00,0.00051560
2009-10-21 00:00:00+00:00,0.00554653
2009-10-22 00:00:00+00:00,0.00029356
2009-10-23 00:00:00+00:00,-0.00007553
2009-10-26 00:00:00+00:00,-0.00922263
2009-10-27 00:00:00+00:00,-0.00919179
2009-10-28 00:00:00+00:00,-0.02464560
2009-10-29 00:00:00+00:00,0.01334070
2009-10-30 00:00:00+00:00,-0.00674079
2009-11-02 00:00:00+00:00,-0.00834139
2009-11-03 00:00:00+00:00,-0.01328050
2009-11-04 00:00:00+00:00,-0.00083697
2009-11-05 00:00:00+00:00,0.01063669
2009-11-06 00:00:00+00:00,0.00906833
2009-11-09 00:00:00+00:00,0.00812462
2009-11-10 00:00:00+00:00,-0.00996855
2009-11-12 00:00:00+00:00,-0.00783432
2009-11-13 00:00:00+00:00,0.00423232
2009-11-16 00:00:00+00:00,0.00942935
2009-11-17 00:00:00+00:00,-0.01164151
2009-11-18 00:00:00+00:00,0.00385135
2009-11-19 00:00:00+00:00,-0.01530463
2009-11-20 00:00:00+00:00,-0.00896514
2009-11-23 00:00:00+00:00,0.02251145
2009-11-24 00:00:00+00:00,-0.00279354
2009-11-25 00:00:00+00:00,0.01163623
2009-11-27 00:00:00+00:00,-0.03050423
2009-11-30 00:00:00+00:00,0.01502851
2009-12-01 00:00:00+00:00,0.00734380
2009-12-02 00:00:00+00:00,-0.00151032
2009-12-03 00:00:00+00:00,0.00437794
2009-12-04 00:00:00+00:00,-0.00241245
2009-12-07 00:00:00+00:00,-0.01652028
2009-12-08 00:00:00+00:00,0.00030348
2009-12-09 00:00:00+00:00,-0.00022903
2009-12-10 00:00:00+00:00,0.01543642
2009-12-11 00:00:00+00:00,0.00105572
2009-12-14 00:00:00+00:00,-0.01018299
2009-12-15 00:00:00+00:00,0.00280354
2009-12-16 00:00:00+00:00,0.00408676
2009-12-17 00:00:00+00:00,-0.00936930
2009-12-18 00:00:00+00:00,-0.00372065
2009-12-21 00:00:00+00:00,0.00471329
2009-12-22 00:00:00+00:00,-0.00167125
2009-12-23 00:00:00+00:00,-0.00212795
2009-12-24 00:00:00+00:00,-0.00258577
2009-12-28 00:00:00+00:00,0.01095792
2009-12-29 00:00:00+00:00,-0.00938899
2009-12-30 00:00:00+00:00,0.00060715
2009-12-31 00:00:00+00:00,0.00646064
2010-01-04 00:00:00+00:00,0.02212699
2010-01-05 00:00:00+00:00,0.00531978
2010-01-06 00:00:00+00:00,0.01248249
2010-01-07 00:00:00+00:00,-0.00453326
2010-01-08 00:00:00+00:00,0.00848697
2010-01-11 00:00:00+00:00,0.01023117
2010-01-12 00:00:00+00:00,-0.00273082
2010-01-13 00:00:00+00:00,0.00649884
2010-01-14 00:00:00+00:00,-0.00346213
2010-01-15 00:00:00+00:00,0.00007199
2010-01-19 00:00:00+00:00,-0.00147657
2010-01-20 00:00:00+00:00,-0.01837996
2010-01-21 00:00:00+00:00,-0.00320470
2010-01-22 00:00:00+00:00,0.00462452
2010-01-25 00:00:00+00:00,-0.00119254
2010-01-26 00:00:00+00:00,-0.00458279
2010-01-27 00:00:00+00:00,-0.00485293
2010-01-28 00:00:00+00:00,0.00097025
2010-01-29 00:00:00+00:00,0.00388596
2010-02-01 00:00:00+00:00,0.00917651
2010-02-02 00:00:00+00:00,0.00215147
2010-02-03 00:00:00+00:00,-0.00007708
2010-02-04 00:00:00+00:00,-0.02412052
2010-02-05 00:00:00+00:00,0.00412862
2010-02-08 00:00:00+00:00,0.00224597
2010-02-09 00:00:00+00:00,0.00568744
2010-02-10 00:00:00+00:00,-0.01023188
2010-02-11 00:00:00+00:00,0.00877761
2010-02-12 00:00:00+00:00,-0.01584313
2010-02-16 00:00:00+00:00,0.01513571
2010-02-17 00:00:00+00:00,-0.00269380
2010-02-18 00:00:00+00:00,-0.00202400
2010-02-19 00:00:00+00:00,-0.01333987
2010-02-22 00:00:00+00:00,0.00173219
2010-02-23 00:00:00+00:00,-0.00316859
2010-02-24 00:00:00+00:00,-0.00106008
2010-02-25 00:00:00+00:00,-0.00732919
2010-02-26 00:00:00+00:00,0.00386238
2010-03-01 00:00:00+00:00,-0.00749338
2010-03-02 00:00:00+00:00,0.00956455
2010-03-03 00:00:00+00:00,0.00800717
2010-03-04 00:00:00+00:00,-0.01129537
2010-03-05 00:00:00+00:00,0.00559774
2010-03-08 00:00:00+00:00,0.00146780
2010-03-09 00:00:00+00:00,-0.00211502
2010-03-10 00:00:00+00:00,0.01350310
2010-03-11 00:00:00+00:00,0.01026442
2010-03-12 00:00:00+00:00,0.00357518
2010-03-15 00:00:00+00:00,-0.00648040
2010-03-16 00:00:00+00:00,0.00193711
2010-03-17 00:00:00+00:00,0.00424825
2010-03-18 00:00:00+00:00,-0.01020390
2010-03-19 00:00:00+00:00,-0.00434461
2010-03-22 00:00:00+00:00,0.00569549
2010-03-23 00:00:00+00:00,0.00380992
2010-03-24 00:00:00+00:00,-0.01202073
2010-03-25 00:00:00+00:00,0.00660397
2010-03-26 00:00:00+00:00,0.00066962
2010-03-29 00:00:00+00:00,0.01664298
2010-03-30 00:00:00+00:00,0.00340898
2010-03-31 00:00:00+00:00,0.00273641
2010-04-01 00:00:00+00:00,0.00243662
2010-04-05 00:00:00+00:00,0.00006918
2010-04-06 00:00:00+00:00,-0.00273850
2010-04-07 00:00:00+00:00,-0.00044861
2010-04-08 00:00:00+00:00,0.00288143
2010-04-09 00:00:00+00:00,0.00176901
2010-04-12 00:00:00+00:00,0.00368739
2010-04-13 00:00:00+00:00,-0.00619455
2010-04-14 00:00:00+00:00,-0.00347879
2010-04-15 00:00:00+00:00,0.00303151
2010-04-16 00:00:00+00:00,-0.00887689
2010-04-19 00:00:00+00:00,-0.01292668
2010-04-20 00:00:00+00:00,0.00567668
2010-04-21 00:00:00+00:00,-0.00872530
2010-04-22 00:00:00+00:00,0.00605958
2010-04-23 00:00:00+00:00,0.00533219
2010-04-26 00:00:00+00:00,-0.00164225
2010-04-27 00:00:00+00:00,-0.01088236
2010-04-28 00:00:00+00:00,0.00164356
2010-04-29 00:00:00+00:00,0.01174723
2010-04-30 00:00:00+00:00,-0.00461843
2010-05-03 00:00:00+00:00,-0.00313740
2010-05-04 00:00:00+00:00,-0.00986584
2010-05-05 00:00:00+00:00,-0.01216654
2010-05-06 00:00:00+00:00,-0.02372104
2010-05-07 00:00:00+00:00,0.01367933
2010-05-10 00:00:00+00:00,0.02345545
2010-05-11 00:00:00+00:00,-0.00203054
2010-05-12 00:00:00+00:00,0.00149792
2010-05-13 00:00:00+00:00,-0.00330725
2010-05-14 00:00:00+00:00,-0.00692132
2010-05-17 00:00:00+00:00,-0.00106067
2010-05-18 00:00:00+00:00,0.00875152
2010-05-19 00:00:00+00:00,-0.02405499
2010-05-20 00:00:00+00:00,-0.00958960
2010-05-21 00:00:00+00:00,-0.00573742
2010-05-24 00:00:00+00:00,0.00612819
2010-05-25 00:00:00+00:00,-0.01605362
2010-05-26 00:00:00+00:00,-0.00069808
2010-05-27 00:00:00+00:00,0.01240329
2010-05-28 00:00:00+00:00,-0.00437038
2010-06-01 00:00:00+00:00,-0.01151839
2010-06-02 00:00:00+00:00,0.00099938
2010-06-03 00:00:00+00:00,0.00123057
2010-06-04 00:00:00+00:00,0.00099947
2010-06-07 00:00:00+00:00,-0.01110929
2010-06-08 00:00:00+00:00,-0.00256270
2010-06-09 00:00:00+00:00,0.00380722
2010-06-10 00:00:00+00:00,0.01319058
2010-06-11 00:00:00+00:00,0.00007483
2010-06-14 00:00:00+00:00,0.01992584
2010-06-15 00:00:00+00:00,0.00015017
2010-06-16 00:00:00+00:00,0.00190603
2010-06-17 00:00:00+00:00,-0.00717283
2010-06-18 00:00:00+00:00,0.00566198
2010-06-21 00:00:00+00:00,-0.00504140
2010-06-22 00:00:00+00:00,-0.00926370
2010-06-23 00:00:00+00:00,-0.00469361
2010-06-24 00:00:00+00:00,-0.00362572
2010-06-25 00:00:00+00:00,-0.00286038
2010-06-28 00:00:00+00:00,-0.00843141
2010-06-29 00:00:00+00:00,0.00170343
2010-06-30 00:00:00+00:00,-0.00473718
2010-07-01 00:00:00+00:00,-0.00319303
2010-07-02 00:00:00+00:00,0.00342213
2010-07-06 00:00:00+00:00,-0.00264826
2010-07-07 00:00:00+00:00,0.00599013
2010-07-08 00:00:00+00:00,0.00426490
2010-07-09 00:00:00+00:00,-0.00039141
2010-07-12 00:00:00+00:00,0.00154448
2010-07-13 00:00:00+00:00,0.00618584
2010-07-14 00:00:00+00:00,-0.00308988
2010-07-15 00:00:00+00:00,-0.00255383
2010-07-16 00:00:00+00:00,0.00185229
2010-07-19 00:00:00+00:00,0.00254614
2010-07-20 00:00:00+00:00,0.00107619
2010-07-21 00:00:00+00:00,-0.00440173
2010-07-22 00:00:00+00:00,0.00525317
2010-07-23 00:00:00+00:00,0.00300300
2010-07-26 00:00:00+00:00,0.01293064
2010-07-27 00:00:00+00:00,0.00366754
2010-07-28 00:00:00+00:00,0.00106466
2010-07-29 00:00:00+00:00,0.01510675
2010-07-30 00:00:00+00:00,0.00704024
2010-08-02 00:00:00+00:00,0.00686455
2010-08-03 00:00:00+00:00,-0.00323905
2010-08-04 00:00:00+00:00,-0.00188797
2010-08-05 00:00:00+00:00,-0.00513244
2010-08-06 00:00:00+00:00,0.00453242
2010-08-09 00:00:00+00:00,0.00478619
2010-08-10 00:00:00+00:00,-0.00926160
2010-08-11 00:00:00+00:00,-0.00983007
2010-08-12 00:00:00+00:00,-0.00866337
2010-08-13 00:00:00+00:00,0.00197907
2010-08-16 00:00:00+00:00,0.00792149
2010-08-17 00:00:00+00:00,0.00690324
2010-08-18 00:00:00+00:00,0.00476144
2010-08-19 00:00:00+00:00,-0.01049446
2010-08-20 00:00:00+00:00,-0.00888070
2010-08-23 00:00:00+00:00,0.00060521
2010-08-24 00:00:00+00:00,-0.00526111
2010-08-25 00:00:00+00:00,0.00427299
2010-08-26 00:00:00+00:00,-0.00427258
2010-08-27 00:00:00+00:00,-0.00084436
2010-08-30 00:00:00+00:00,0.00152442
2010-08-31 00:00:00+00:00,0.00190489
2010-09-01 00:00:00+00:00,0.01418485
2010-09-02 00:00:00+00:00,0.00219285
2010-09-03 00:00:00+00:00,0.00309845
2010-09-07 00:00:00+00:00,-0.00495199
2010-09-08 00:00:00+00:00,0.00124551
2010-09-09 00:00:00+00:00,0.00203795
2010-09-10 00:00:00+00:00,0.00105372
2010-09-13 00:00:00+00:00,-0.00113673
2010-09-14 00:00:00+00:00,0.00762641
2010-09-15 00:00:00+00:00,0.00413503
2010-09-16 00:00:00+00:00,0.00788201
2010-09-17 00:00:00+00:00,0.00209018
2010-09-20 00:00:00+00:00,0.00485284
2010-09-21 00:00:00+00:00,0.00976098
2010-09-22 00:00:00+00:00,0.00652368
2010-09-23 00:00:00+00:00,-0.00384945
2010-09-24 00:00:00+00:00,0.00436687
2010-09-27 00:00:00+00:00,0.01374590
2010-09-28 00:00:00+00:00,-0.00154622
2010-09-29 00:00:00+00:00,0.00557956
2010-09-30 00:00:00+00:00,0.01347726
2010-10-01 00:00:00+00:00,0.00356180
2010-10-04 00:00:00+00:00,0.00326491
2010-10-05 00:00:00+00:00,0.00804769
2010-10-06 00:00:00+00:00,0.01112170
2010-10-07 00:00:00+00:00,-0.00496053
2010-10-08 00:00:00+00:00,-0.00288426
2010-10-12 00:00:00+00:00,-0.00461940
2010-10-13 00:00:00+00:00,0.01112892
2010-10-14 00:00:00+00:00,0.00380620
2010-10-15 00:00:00+00:00,0.00939577
2010-10-18 00:00:00+00:00,-0.00428911
2010-10-19 00:00:00+00:00,-0.02143974
2010-10-20 00:00:00+00:00,0.00448165
2010-10-21 00:00:00+00:00,-0.00671700
2010-10-22 00:00:00+00:00,-0.00319050
2010-10-25 00:00:00+00:00,0.00913724
2010-10-26 00:00:00+00:00,-0.01719109
2010-10-27 00:00:00+00:00,-0.00779788
2010-10-28 00:00:00+00:00,0.01198851
2010-10-29 00:00:00+00:00,-0.00109373
2010-11-01 00:00:00+00:00,0.00381509
2010-11-02 00:00:00+00:00,0.00703750
2010-11-03 00:00:00+00:00,0.00354058
2010-11-04 00:00:00+00:00,0.02035902
2010-11-05 00:00:00+00:00,-0.00722316
2010-11-08 00:00:00+00:00,-0.02349874
2010-11-09 00:00:00+00:00,-0.00261716
2010-11-10 00:00:00+00:00,-0.00203914
2010-11-12 00:00:00+00:00,-0.02241677
2010-11-15 00:00:00+00:00,0.00389671
2010-11-16 00:00:00+00:00,-0.00286861
2010-11-17 00:00:00+00:00,0.00069475
2010-11-18 00:00:00+00:00,0.01264403
2010-11-19 00:00:00+00:00,0.00938563
2010-11-22 00:00:00+00:00,0.00276000
2010-11-23 00:00:00+00:00,-0.01972316
2010-11-24 00:00:00+00:00,0.00828356
2010-11-26 00:00:00+00:00,-0.00920898
2010-11-29 00:00:00+00:00,-0.00694035
2010-11-30 00:00:00+00:00,0.00098959
2010-12-01 00:00:00+00:00,0.01265684
2010-12-02 00:00:00+00:00,0.01378503
2010-12-03 00:00:00+00:00,0.00773334
2010-12-06 00:00:00+00:00,-0.00597421
2010-12-07 00:00:00+00:00,0.00231856
2010-12-08 00:00:00+00:00,-0.00503689
2010-12-09 00:00:00+00:00,0.00279141
2010-12-10 00:00:00+00:00,0.00557929
2010-12-13 00:00:00+00:00,0.00390068
2010-12-14 00:00:00+00:00,0.00479440
2010-12-15 00:00:00+00:00,-0.00079597
2010-12-16 00:00:00+00:00,0.00345261
2010-12-17 00:00:00+00:00,-0.00097359
2010-12-20 00:00:00+00:00,-0.01104343
2010-12-21 00:00:00+00:00,0.01051964
2010-12-22 00:00:00+00:00,0.00006794
2010-12-23 00:00:00+00:00,0.00132707
2010-12-27 00:00:00+00:00,0.00790476
2010-12-28 00:00:00+00:00,0.00314703
2010-12-29 00:00:00+00:00,-0.00039697
2010-12-30 00:00:00+00:00,0.01598038
2010-12-31 00:00:00+00:00,-0.00262873
2011-01-03 00:00:00+00:00,0.00578661
2011-01-04 00:00:00+00:00,0.00938183
2011-01-05 00:00:00+00:00,-0.01636047
2011-01-06 00:00:00+00:00,-0.00960006
2011-01-07 00:00:00+00:00,-0.00828854
2011-01-10 00:00:00+00:00,0.00892456
2011-01-11 00:00:00+00:00,0.01549073
2011-01-12 00:00:00+00:00,-0.00273222
2011-01-13 00:00:00+00:00,-0.00851811
2011-01-14 00:00:00+00:00,0.00167015
2011-01-18 00:00:00+00:00,0.01213397
2011-01-19 00:00:00+00:00,-0.00591273
2011-01-20 00:00:00+00:00,-0.03730185
2011-01-21 00:00:00+00:00,-0.00713101
2011-01-24 00:00:00+00:00,0.01204770
2011-01-25 00:00:00+00:00,0.00248511
2011-01-26 00:00:00+00:00,-0.00371708
2011-01-27 00:00:00+00:00,-0.02239329
2011-01-28 00:00:00+00:00,-0.03283234
2011-01-31 00:00:00+00:00,0.00263169
2011-02-01 00:00:00+00:00,0.01382626
2011-02-02 00:00:00+00:00,-0.00361347
2011-02-03 00:00:00+00:00,-0.01092519
2011-02-04 00:00:00+00:00,-0.00375114
2011-02-07 00:00:00+00:00,0.01686682
2011-02-08 00:00:00+00:00,0.01716847
2011-02-09 00:00:00+00:00,-0.00961329
2011-02-10 00:00:00+00:00,-0.00231635
2011-02-11 00:00:00+00:00,-0.00239273
2011-02-14 00:00:00+00:00,0.01354004
2011-02-15 00:00:00+00:00,0.00639115
2011-02-16 00:00:00+00:00,0.01507983
2011-02-17 00:00:00+00:00,-0.00394316
2011-02-18 00:00:00+00:00,0.00162735
2011-02-22 00:00:00+00:00,-0.01281719
2011-02-23 00:00:00+00:00,-0.00171567
2011-02-24 00:00:00+00:00,-0.00787695
2011-02-25 00:00:00+00:00,0.00230083
2011-02-28 00:00:00+00:00,0.01618218
2011-03-01 00:00:00+00:00,-0.00540667
2011-03-02 00:00:00+00:00,0.00624908
2011-03-03 00:00:00+00:00,0.00829796
2011-03-04 00:00:00+00:00,-0.00393825
2011-03-07 00:00:00+00:00,0.01185681
2011-03-08 00:00:00+00:00,0.00258451
2011-03-09 00:00:00+00:00,0.00462151
2011-03-10 00:00:00+00:00,-0.00654622
2011-03-11 00:00:00+00:00,0.00820953
