Date,OATIES
2005-12-08 00:00:00+00:00,0.01779263
2005-12-09 00:00:00+00:00,0.00617317
2005-12-12 00:00:00+00:00,0.06907586
2005-12-13 00:00:00+00:00,0.01447931
2005-12-14 00:00:00+00:00,-0.01478898
2005-12-15 00:00:00+00:00,-0.07877988
2005-12-16 00:00:00+00:00,-0.01877305
2005-12-19 00:00:00+00:00,0.05695758
2005-12-20 00:00:00+00:00,-0.02452937
2005-12-21 00:00:00+00:00,0.01438442
2005-12-22 00:00:00+00:00,0.00768360
2005-12-23 00:00:00+00:00,0.00504631
2005-12-27 00:00:00+00:00,-0.00651817
2005-12-28 00:00:00+00:00,0.01924776
2005-12-29 00:00:00+00:00,-0.01023367
2005-12-30 00:00:00+00:00,-0.00266810
2006-01-03 00:00:00+00:00,0.02424745
2006-01-04 00:00:00+00:00,-0.01262926
2006-01-05 00:00:00+00:00,-0.01659072
2006-01-06 00:00:00+00:00,-0.01428929
2006-01-09 00:00:00+00:00,-0.03148685
2006-01-10 00:00:00+00:00,0.00393192
2006-01-11 00:00:00+00:00,0.01466828
2006-01-12 00:00:00+00:00,-0.00011681
2006-01-13 00:00:00+00:00,0.00782952
2006-01-17 00:00:00+00:00,-0.02377059
2006-01-18 00:00:00+00:00,-0.00415588
2006-01-19 00:00:00+00:00,0.01474653
2006-01-20 00:00:00+00:00,0.01586008
2006-01-23 00:00:00+00:00,-0.00536052
2006-01-24 00:00:00+00:00,0.00515065
2006-01-25 00:00:00+00:00,0.02609246
2006-01-26 00:00:00+00:00,-0.03332576
2006-01-27 00:00:00+00:00,0.00780561
2006-01-30 00:00:00+00:00,0.01167485
2006-01-31 00:00:00+00:00,-0.00530246
2006-02-01 00:00:00+00:00,-0.01314181
2006-02-02 00:00:00+00:00,0.04341437
2006-02-03 00:00:00+00:00,0.05144279
2006-02-06 00:00:00+00:00,0.01247267
2006-02-07 00:00:00+00:00,-0.12361220
2006-02-08 00:00:00+00:00,0.02234547
2006-02-09 00:00:00+00:00,0.01691128
2006-02-10 00:00:00+00:00,-0.01319289
2006-02-13 00:00:00+00:00,-0.02242350
2006-02-14 00:00:00+00:00,-0.00415153
2006-02-15 00:00:00+00:00,0.03298431
2006-02-16 00:00:00+00:00,-0.01581743
2006-02-17 00:00:00+00:00,0.01422571
2006-02-21 00:00:00+00:00,-0.03281010
2006-02-22 00:00:00+00:00,-0.00148681
2006-02-23 00:00:00+00:00,0.03681481
2006-02-24 00:00:00+00:00,0.00110847
2006-02-27 00:00:00+00:00,-0.02199657
2006-02-28 00:00:00+00:00,-0.06137192
2006-03-01 00:00:00+00:00,-0.01359626
2006-03-02 00:00:00+00:00,0.02801434
2006-03-03 00:00:00+00:00,0.00778370
2006-03-06 00:00:00+00:00,-0.00545049
2006-03-07 00:00:00+00:00,0.00249336
2006-03-08 00:00:00+00:00,-0.02931238
2006-03-09 00:00:00+00:00,-0.00554229
2006-03-10 00:00:00+00:00,0.00928574
2006-03-13 00:00:00+00:00,-0.00692108
2006-03-14 00:00:00+00:00,-0.00559392
2006-03-15 00:00:00+00:00,-0.03142428
2006-03-16 00:00:00+00:00,-0.01695502
2006-03-17 00:00:00+00:00,-0.01439089
2006-03-20 00:00:00+00:00,-0.01170326
2006-03-21 00:00:00+00:00,-0.00305520
2006-03-22 00:00:00+00:00,0.02043106
2006-03-23 00:00:00+00:00,-0.00875934
2006-03-24 00:00:00+00:00,-0.00883383
2006-03-27 00:00:00+00:00,0.01158734
2006-03-28 00:00:00+00:00,0.00711006
2006-03-29 00:00:00+00:00,-0.01592960
2006-03-30 00:00:00+00:00,0.00571455
2006-03-31 00:00:00+00:00,0.00713189
2006-04-03 00:00:00+00:00,-0.00012569
2006-04-04 00:00:00+00:00,0.03157376
2006-04-05 00:00:00+00:00,0.01104666
2006-04-06 00:00:00+00:00,-0.00573094
2006-04-07 00:00:00+00:00,-0.02106745
2006-04-10 00:00:00+00:00,-0.00583365
2006-04-11 00:00:00+00:00,-0.00442565
2006-04-12 00:00:00+00:00,0.00265235
2006-04-13 00:00:00+00:00,0.00831020
2006-04-17 00:00:00+00:00,0.02517603
2006-04-18 00:00:00+00:00,-0.02938373
2006-04-19 00:00:00+00:00,-0.00158297
2006-04-20 00:00:00+00:00,0.00268885
2006-04-21 00:00:00+00:00,0.01813253
2006-04-24 00:00:00+00:00,0.02911123
2006-04-25 00:00:00+00:00,0.01628274
2006-04-26 00:00:00+00:00,0.01884302
2006-04-27 00:00:00+00:00,-0.00017831
2006-04-28 00:00:00+00:00,0.07695337
2006-05-01 00:00:00+00:00,0.02738089
2006-05-02 00:00:00+00:00,-0.04921154
2006-05-03 00:00:00+00:00,0.01706168
2006-05-04 00:00:00+00:00,-0.00149638
2006-05-05 00:00:00+00:00,0.01306233
2006-05-08 00:00:00+00:00,-0.05398533
2006-05-09 00:00:00+00:00,0.03462453
2006-05-10 00:00:00+00:00,0.00642421
2006-05-11 00:00:00+00:00,0.02627547
2006-05-12 00:00:00+00:00,0.04936371
2006-05-15 00:00:00+00:00,0.00362769
2006-05-16 00:00:00+00:00,-0.00139589
2006-05-17 00:00:00+00:00,0.02392008
2006-05-18 00:00:00+00:00,-0.00260274
2006-05-19 00:00:00+00:00,-0.01747862
2006-05-22 00:00:00+00:00,-0.01147945
2006-05-23 00:00:00+00:00,0.00242005
2006-05-24 00:00:00+00:00,-0.02048693
2006-05-25 00:00:00+00:00,-0.05207888
2006-05-26 00:00:00+00:00,-0.01246002
2006-05-30 00:00:00+00:00,-0.00013014
2006-05-31 00:00:00+00:00,0.00957790
2006-06-01 00:00:00+00:00,0.02596834
2006-06-02 00:00:00+00:00,0.02530466
2006-06-05 00:00:00+00:00,0.00509124
2006-06-06 00:00:00+00:00,-0.03649530
2006-06-07 00:00:00+00:00,0.01433190
2006-06-08 00:00:00+00:00,-0.02246086
2006-06-09 00:00:00+00:00,-0.00417072
2006-06-12 00:00:00+00:00,0.07730408
2006-06-13 00:00:00+00:00,0.00240234
2006-06-14 00:00:00+00:00,-0.02731301
2006-06-15 00:00:00+00:00,0.02081740
2006-06-16 00:00:00+00:00,0.01534285
2006-06-19 00:00:00+00:00,-0.00662480
2006-06-20 00:00:00+00:00,0.01015358
2006-06-21 00:00:00+00:00,0.06015115
2006-06-22 00:00:00+00:00,-0.02381362
2006-06-23 00:00:00+00:00,0.00107140
2006-06-26 00:00:00+00:00,-0.00272811
2006-06-27 00:00:00+00:00,0.04737204
2006-06-28 00:00:00+00:00,-0.05214893
2006-06-29 00:00:00+00:00,0.00112978
2006-06-30 00:00:00+00:00,0.03874190
2006-07-03 00:00:00+00:00,0.02589079
2006-07-05 00:00:00+00:00,0.01263526
2006-07-06 00:00:00+00:00,0.01904594
2006-07-07 00:00:00+00:00,-0.01926839
2006-07-10 00:00:00+00:00,0.12161018
2006-07-11 00:00:00+00:00,0.02644858
2006-07-12 00:00:00+00:00,-0.04905420
2006-07-13 00:00:00+00:00,-0.01960328
2006-07-14 00:00:00+00:00,0.01363301
2006-07-17 00:00:00+00:00,-0.02608046
2006-07-18 00:00:00+00:00,0.01125352
2006-07-19 00:00:00+00:00,-0.03142731
2006-07-20 00:00:00+00:00,-0.00143005
2006-07-21 00:00:00+00:00,-0.01824876
2006-07-24 00:00:00+00:00,0.01303773
2006-07-25 00:00:00+00:00,0.01416526
2006-07-26 00:00:00+00:00,0.00242577
2006-07-27 00:00:00+00:00,0.01137090
2006-07-28 00:00:00+00:00,-0.01151606
2006-07-31 00:00:00+00:00,-0.03082790
2006-08-01 00:00:00+00:00,-0.00541579
2006-08-02 00:00:00+00:00,0.01047230
2006-08-03 00:00:00+00:00,-0.01326183
2006-08-04 00:00:00+00:00,-0.01875452
2006-08-07 00:00:00+00:00,-0.01910811
2006-08-08 00:00:00+00:00,0.00262410
2006-08-09 00:00:00+00:00,0.00261788
2006-08-10 00:00:00+00:00,-0.00700494
2006-08-11 00:00:00+00:00,-0.01811841
2006-08-14 00:00:00+00:00,-0.01703919
2006-08-15 00:00:00+00:00,0.00272741
2006-08-16 00:00:00+00:00,0.01414863
2006-08-17 00:00:00+00:00,-0.00436285
2006-08-18 00:00:00+00:00,-0.00862434
2006-08-21 00:00:00+00:00,0.00271543
2006-08-22 00:00:00+00:00,-0.00725043
2006-08-23 00:00:00+00:00,0.00416036
2006-08-24 00:00:00+00:00,0.00699489
2006-08-25 00:00:00+00:00,-0.00580378
2006-08-28 00:00:00+00:00,0.00128686
2006-08-29 00:00:00+00:00,0.00128498
2006-08-30 00:00:00+00:00,0.00128379
2006-08-31 00:00:00+00:00,0.03248717
2006-09-01 00:00:00+00:00,0.00948025
2006-09-05 00:00:00+00:00,0.02299411
2006-09-06 00:00:00+00:00,0.02912074
2006-09-07 00:00:00+00:00,-0.01563832
2006-09-08 00:00:00+00:00,0.01670037
2006-09-11 00:00:00+00:00,-0.00018275
2006-09-12 00:00:00+00:00,0.00502851
2006-09-13 00:00:00+00:00,0.01014122
2006-09-14 00:00:00+00:00,0.02777165
2006-09-15 00:00:00+00:00,0.00357180
2006-09-18 00:00:00+00:00,0.00360676
2006-09-19 00:00:00+00:00,0.00856190
2006-09-20 00:00:00+00:00,-0.02353263
2006-09-21 00:00:00+00:00,0.00995536
2006-09-22 00:00:00+00:00,0.01235092
2006-09-25 00:00:00+00:00,-0.00876410
2006-09-26 00:00:00+00:00,0.00608668
2006-09-27 00:00:00+00:00,0.00852071
2006-09-28 00:00:00+00:00,0.01212324
2006-09-29 00:00:00+00:00,-0.00134315
2006-10-02 00:00:00+00:00,0.00592824
2006-10-03 00:00:00+00:00,-0.00374751
2006-10-04 00:00:00+00:00,0.01437722
2006-10-05 00:00:00+00:00,0.01655278
2006-10-06 00:00:00+00:00,0.01393425
2006-10-09 00:00:00+00:00,0.04957723
2006-10-10 00:00:00+00:00,-0.02987054
2006-10-11 00:00:00+00:00,0.05094249
2006-10-12 00:00:00+00:00,0.03765975
2006-10-13 00:00:00+00:00,-0.01574541
2006-10-16 00:00:00+00:00,0.00620499
2006-10-17 00:00:00+00:00,0.00091278
2006-10-18 00:00:00+00:00,-0.02217345
2006-10-19 00:00:00+00:00,-0.01730530
2006-10-20 00:00:00+00:00,-0.02088014
2006-10-23 00:00:00+00:00,0.00543566
2006-10-24 00:00:00+00:00,0.03755540
2006-10-25 00:00:00+00:00,0.01161339
2006-10-26 00:00:00+00:00,-0.00964231
2006-10-27 00:00:00+00:00,0.02544816
2006-10-30 00:00:00+00:00,0.00921759
2006-10-31 00:00:00+00:00,-0.03618240
2006-11-01 00:00:00+00:00,0.04152986
2006-11-02 00:00:00+00:00,0.04806805
2006-11-03 00:00:00+00:00,0.01062543
2006-11-06 00:00:00+00:00,0.01051096
2006-11-07 00:00:00+00:00,0.01614575
2006-11-08 00:00:00+00:00,0.02248211
2006-11-09 00:00:00+00:00,-0.01580598
2006-11-10 00:00:00+00:00,-0.02541882
2006-11-13 00:00:00+00:00,0.01619267
2006-11-14 00:00:00+00:00,-0.00202828
2006-11-15 00:00:00+00:00,-0.00676643
2006-11-16 00:00:00+00:00,-0.04112906
2006-11-17 00:00:00+00:00,0.01874904
2006-11-20 00:00:00+00:00,-0.00403966
2006-11-21 00:00:00+00:00,0.00084235
2006-11-22 00:00:00+00:00,-0.00307209
2006-11-24 00:00:00+00:00,0.01065851
2006-11-27 00:00:00+00:00,0.00957221
2006-11-28 00:00:00+00:00,-0.01744422
2006-11-29 00:00:00+00:00,-0.02166253
2006-11-30 00:00:00+00:00,0.02686389
2006-12-01 00:00:00+00:00,-0.00305710
2006-12-04 00:00:00+00:00,0.03209101
2006-12-05 00:00:00+00:00,0.00932588
2006-12-06 00:00:00+00:00,-0.02379118
2006-12-07 00:00:00+00:00,0.01415676
2006-12-08 00:00:00+00:00,-0.01449614
2006-12-11 00:00:00+00:00,0.00845421
2006-12-12 00:00:00+00:00,0.02555605
2006-12-13 00:00:00+00:00,0.00640887
2006-12-14 00:00:00+00:00,0.00266611
2006-12-15 00:00:00+00:00,0.00649601
2006-12-18 00:00:00+00:00,-0.02177007
2006-12-19 00:00:00+00:00,0.03736597
2006-12-20 00:00:00+00:00,0.00171912
2006-12-21 00:00:00+00:00,0.00911611
2006-12-22 00:00:00+00:00,0.00444767
2006-12-26 00:00:00+00:00,0.00990136
2006-12-27 00:00:00+00:00,-0.00194182
2006-12-28 00:00:00+00:00,0.00529431
2006-12-29 00:00:00+00:00,-0.02443799
2007-01-03 00:00:00+00:00,-0.03334700
2007-01-04 00:00:00+00:00,-0.00299898
2007-01-05 00:00:00+00:00,0.00177707
2007-01-08 00:00:00+00:00,-0.00395725
2007-01-09 00:00:00+00:00,-0.03273591
2007-01-10 00:00:00+00:00,-0.00905708
2007-01-11 00:00:00+00:00,0.02686195
2007-01-12 00:00:00+00:00,0.06023223
2007-01-16 00:00:00+00:00,-0.01207520
2007-01-17 00:00:00+00:00,0.00729661
2007-01-18 00:00:00+00:00,0.00447421
2007-01-19 00:00:00+00:00,-0.01115817
2007-01-22 00:00:00+00:00,-0.00849488
2007-01-23 00:00:00+00:00,0.00360615
2007-01-24 00:00:00+00:00,-0.01786263
2007-01-25 00:00:00+00:00,0.00935751
2007-01-26 00:00:00+00:00,-0.01330888
2007-01-29 00:00:00+00:00,-0.01443794
2007-01-30 00:00:00+00:00,0.00276247
2007-01-31 00:00:00+00:00,-0.00785317
2007-02-01 00:00:00+00:00,0.03290318
2007-02-02 00:00:00+00:00,0.00080157
2007-02-05 00:00:00+00:00,0.00452923
2007-02-06 00:00:00+00:00,-0.03114529
2007-02-07 00:00:00+00:00,-0.02881426
2007-02-08 00:00:00+00:00,-0.00212296
2007-02-09 00:00:00+00:00,0.00276767
2007-02-12 00:00:00+00:00,-0.03697464
2007-02-13 00:00:00+00:00,-0.02873189
2007-02-14 00:00:00+00:00,-0.01118844
2007-02-15 00:00:00+00:00,-0.02232166
2007-02-16 00:00:00+00:00,0.03331368
2007-02-20 00:00:00+00:00,-0.00820517
2007-02-21 00:00:00+00:00,0.07325192
2007-02-22 00:00:00+00:00,0.04840145
2007-02-23 00:00:00+00:00,-0.04758264
2007-02-26 00:00:00+00:00,0.01823999
2007-02-27 00:00:00+00:00,-0.02999489
2007-02-28 00:00:00+00:00,0.02715558
2007-03-01 00:00:00+00:00,-0.06672584
2007-03-02 00:00:00+00:00,-0.02423529
2007-03-05 00:00:00+00:00,0.03741512
2007-03-06 00:00:00+00:00,0.04776458
2007-03-07 00:00:00+00:00,0.09971346
2007-03-08 00:00:00+00:00,0.01033982
2007-03-09 00:00:00+00:00,0.01889761
2007-03-12 00:00:00+00:00,-0.00969262
2007-03-13 00:00:00+00:00,0.01219459
2007-03-14 00:00:00+00:00,0.00265766
2007-03-15 00:00:00+00:00,0.02065784
2007-03-16 00:00:00+00:00,0.01653069
2007-03-19 00:00:00+00:00,0.00897122
2007-03-20 00:00:00+00:00,0.02332918
2007-03-21 00:00:00+00:00,0.00074531
2007-03-22 00:00:00+00:00,0.03510576
2007-03-23 00:00:00+00:00,-0.00949837
2007-03-26 00:00:00+00:00,-0.00529200
2007-03-27 00:00:00+00:00,-0.00013653
2007-03-28 00:00:00+00:00,-0.00445473
2007-03-29 00:00:00+00:00,0.01287287
2007-03-30 00:00:00+00:00,-0.05321872
2007-04-02 00:00:00+00:00,-0.00013625
2007-04-03 00:00:00+00:00,0.01161754
2007-04-04 00:00:00+00:00,0.01773630
2007-04-05 00:00:00+00:00,0.00602607
2007-04-09 00:00:00+00:00,0.01041587
2007-04-10 00:00:00+00:00,0.00508785
2007-04-11 00:00:00+00:00,-0.00806547
2007-04-12 00:00:00+00:00,-0.05735310
2007-04-13 00:00:00+00:00,0.00525023
2007-04-16 00:00:00+00:00,-0.01286544
2007-04-17 00:00:00+00:00,-0.01383277
2007-04-18 00:00:00+00:00,0.01173181
2007-04-19 00:00:00+00:00,-0.00018372
2007-04-20 00:00:00+00:00,-0.07927436
2007-04-23 00:00:00+00:00,-0.03627081
2007-04-24 00:00:00+00:00,-0.00891283
2007-04-25 00:00:00+00:00,0.06791022
2007-04-26 00:00:00+00:00,0.00547791
2007-04-27 00:00:00+00:00,0.02245932
2007-04-30 00:00:00+00:00,-0.02429885
2007-05-01 00:00:00+00:00,0.01573652
2007-05-02 00:00:00+00:00,-0.00110801
2007-05-03 00:00:00+00:00,0.02026501
2007-05-04 00:00:00+00:00,-0.01307215
2007-05-07 00:00:00+00:00,-0.00386301
2007-05-08 00:00:00+00:00,-0.08533919
2007-05-09 00:00:00+00:00,-0.01681472
2007-05-10 00:00:00+00:00,-0.00998445
2007-05-11 00:00:00+00:00,0.02036783
2007-05-14 00:00:00+00:00,0.00079754
2007-05-15 00:00:00+00:00,0.00572882
2007-05-16 00:00:00+00:00,0.00763893
2007-05-17 00:00:00+00:00,0.00757755
2007-05-18 00:00:00+00:00,0.01803402
2007-05-21 00:00:00+00:00,0.01864809
2007-05-22 00:00:00+00:00,-0.00750560
2007-05-23 00:00:00+00:00,0.02679443
2007-05-24 00:00:00+00:00,0.01614250
2007-05-25 00:00:00+00:00,-0.01970545
2007-05-29 00:00:00+00:00,-0.00557520
2007-05-30 00:00:00+00:00,0.01264345
2007-05-31 00:00:00+00:00,0.01248428
2007-06-01 00:00:00+00:00,0.01766443
2007-06-04 00:00:00+00:00,0.01735377
2007-06-05 00:00:00+00:00,0.00674257
2007-06-06 00:00:00+00:00,-0.01804753
2007-06-07 00:00:00+00:00,0.02223479
2007-06-08 00:00:00+00:00,-0.02062068
2007-06-11 00:00:00+00:00,0.02231443
2007-06-12 00:00:00+00:00,-0.01553458
2007-06-13 00:00:00+00:00,0.02208572
2007-06-14 00:00:00+00:00,-0.02041050
2007-06-15 00:00:00+00:00,0.01091954
2007-06-18 00:00:00+00:00,-0.01459064
2007-06-19 00:00:00+00:00,-0.11601852
2007-06-20 00:00:00+00:00,0.02335305
2007-06-21 00:00:00+00:00,-0.03856922
2007-06-22 00:00:00+00:00,-0.04409247
2007-06-25 00:00:00+00:00,-0.01695356
2007-06-26 00:00:00+00:00,0.01575213
2007-06-27 00:00:00+00:00,-0.03177654
2007-06-28 00:00:00+00:00,0.06255975
2007-06-29 00:00:00+00:00,0.00169380
2007-07-02 00:00:00+00:00,0.06661350
2007-07-03 00:00:00+00:00,0.00169033
2007-07-05 00:00:00+00:00,-0.01901473
2007-07-06 00:00:00+00:00,-0.00860142
2007-07-09 00:00:00+00:00,-0.01421372
2007-07-10 00:00:00+00:00,0.07007539
2007-07-11 00:00:00+00:00,-0.03514149
2007-07-12 00:00:00+00:00,0.01290122
2007-07-13 00:00:00+00:00,-0.05944187
2007-07-16 00:00:00+00:00,-0.06709683
2007-07-17 00:00:00+00:00,-0.00909831
2007-07-18 00:00:00+00:00,-0.00716906
2007-07-19 00:00:00+00:00,-0.03454740
2007-07-20 00:00:00+00:00,0.00615514
2007-07-23 00:00:00+00:00,-0.00430167
2007-07-24 00:00:00+00:00,0.05007407
2007-07-25 00:00:00+00:00,-0.00013472
2007-07-26 00:00:00+00:00,0.01580348
2007-07-27 00:00:00+00:00,0.00379060
2007-07-30 00:00:00+00:00,0.00572799
2007-07-31 00:00:00+00:00,0.01442922
2007-08-01 00:00:00+00:00,-0.01639989
2007-08-02 00:00:00+00:00,0.01154079
2007-08-03 00:00:00+00:00,-0.00782245
2007-08-06 00:00:00+00:00,0.00955839
2007-08-07 00:00:00+00:00,0.00562524
2007-08-08 00:00:00+00:00,-0.01158385
2007-08-09 00:00:00+00:00,-0.02715592
2007-08-10 00:00:00+00:00,-0.01103548
2007-08-13 00:00:00+00:00,0.00388579
2007-08-14 00:00:00+00:00,-0.00911643
2007-08-15 00:00:00+00:00,0.00593825
2007-08-16 00:00:00+00:00,-0.02214853
2007-08-17 00:00:00+00:00,0.00604657
2007-08-20 00:00:00+00:00,-0.01026719
2007-08-21 00:00:00+00:00,0.00813045
2007-08-22 00:00:00+00:00,0.02847254
2007-08-23 00:00:00+00:00,-0.01597954
2007-08-24 00:00:00+00:00,-0.00414740
2007-08-27 00:00:00+00:00,0.00190346
2007-08-28 00:00:00+00:00,-0.03041581
2007-08-29 00:00:00+00:00,-0.00427458
2007-08-30 00:00:00+00:00,-0.00324585
2007-08-31 00:00:00+00:00,0.01560088
2007-09-04 00:00:00+00:00,0.06186403
2007-09-05 00:00:00+00:00,0.02128203
2007-09-06 00:00:00+00:00,-0.03059286
2007-09-07 00:00:00+00:00,0.02191352
2007-09-10 00:00:00+00:00,0.02448652
2007-09-11 00:00:00+00:00,0.00917696
2007-09-12 00:00:00+00:00,0.02394375
2007-09-13 00:00:00+00:00,0.00802022
2007-09-14 00:00:00+00:00,0.00616421
2007-09-17 00:00:00+00:00,0.00612247
2007-09-18 00:00:00+00:00,-0.01780731
2007-09-19 00:00:00+00:00,-0.00190777
2007-09-20 00:00:00+00:00,0.01885001
2007-09-21 00:00:00+00:00,0.00344060
2007-09-24 00:00:00+00:00,0.00166203
2007-09-25 00:00:00+00:00,-0.00803229
2007-09-26 00:00:00+00:00,-0.00010014
2007-09-27 00:00:00+00:00,0.01499769
2007-09-28 00:00:00+00:00,0.01389561
2007-10-01 00:00:00+00:00,-0.00269399
2007-10-02 00:00:00+00:00,-0.04508964
2007-10-03 00:00:00+00:00,0.01257380
2007-10-04 00:00:00+00:00,-0.01888993
2007-10-05 00:00:00+00:00,-0.00466552
2007-10-08 00:00:00+00:00,-0.00926515
2007-10-09 00:00:00+00:00,0.00358769
2007-10-10 00:00:00+00:00,0.00909796
2007-10-11 00:00:00+00:00,0.00262612
2007-10-12 00:00:00+00:00,0.00807579
2007-10-15 00:00:00+00:00,0.00349386
2007-10-16 00:00:00+00:00,-0.00730911
2007-10-17 00:00:00+00:00,0.00985488
2007-10-18 00:00:00+00:00,0.01155475
2007-10-19 00:00:00+00:00,-0.00010333
2007-10-22 00:00:00+00:00,-0.00897247
2007-10-23 00:00:00+00:00,-0.00458102
2007-10-24 00:00:00+00:00,-0.01358112
2007-10-25 00:00:00+00:00,0.01264351
2007-10-26 00:00:00+00:00,0.00169189
2007-10-29 00:00:00+00:00,0.02233415
2007-10-30 00:00:00+00:00,-0.00625255
2007-10-31 00:00:00+00:00,0.01667834
2007-11-01 00:00:00+00:00,-0.00357774
2007-11-02 00:00:00+00:00,0.02169863
2007-11-05 00:00:00+00:00,-0.00778057
2007-11-06 00:00:00+00:00,0.02053490
2007-11-07 00:00:00+00:00,-0.00514809
2007-11-08 00:00:00+00:00,0.00075382
2007-11-09 00:00:00+00:00,-0.02039318
2007-11-12 00:00:00+00:00,-0.01390554
2007-11-13 00:00:00+00:00,0.00340818
2007-11-14 00:00:00+00:00,-0.00009278
2007-11-15 00:00:00+00:00,-0.00707066
2007-11-16 00:00:00+00:00,-0.01590986
2007-11-19 00:00:00+00:00,-0.01616282
2007-11-20 00:00:00+00:00,0.00535423
2007-11-21 00:00:00+00:00,-0.00188964
2007-11-23 00:00:00+00:00,-0.01003269
2007-11-26 00:00:00+00:00,-0.00099796
2007-11-27 00:00:00+00:00,-0.01471134
2007-11-28 00:00:00+00:00,0.00177320
2007-11-29 00:00:00+00:00,-0.00748796
2007-11-30 00:00:00+00:00,0.00551118
2007-12-03 00:00:00+00:00,-0.03162100
2007-12-04 00:00:00+00:00,0.06984032
2007-12-05 00:00:00+00:00,0.00349783
2007-12-06 00:00:00+00:00,-0.00102773
2007-12-07 00:00:00+00:00,0.00798243
2007-12-10 00:00:00+00:00,0.03465914
2007-12-11 00:00:00+00:00,0.05268846
2007-12-12 00:00:00+00:00,0.02045627
2007-12-13 00:00:00+00:00,0.01515253
2007-12-14 00:00:00+00:00,-0.01795374
2007-12-17 00:00:00+00:00,0.00490726
2007-12-18 00:00:00+00:00,-0.00760130
2007-12-19 00:00:00+00:00,0.01338996
2007-12-20 00:00:00+00:00,0.00739536
2007-12-21 00:00:00+00:00,0.00733962
2007-12-24 00:00:00+00:00,-0.00008931
2007-12-26 00:00:00+00:00,0.01137177
2007-12-27 00:00:00+00:00,-0.00008472
2007-12-28 00:00:00+00:00,-0.01950289
2007-12-31 00:00:00+00:00,0.01228429
2008-01-02 00:00:00+00:00,0.01702672
2008-01-03 00:00:00+00:00,0.04318159
2008-01-04 00:00:00+00:00,0.01297017
2008-01-07 00:00:00+00:00,-0.00994415
2008-01-08 00:00:00+00:00,0.01828922
2008-01-09 00:00:00+00:00,-0.01512509
2008-01-10 00:00:00+00:00,-0.00161436
2008-01-11 00:00:00+00:00,0.02743905
2008-01-14 00:00:00+00:00,-0.01645502
2008-01-15 00:00:00+00:00,-0.00311100
2008-01-16 00:00:00+00:00,-0.02436393
2008-01-17 00:00:00+00:00,0.00147410
2008-01-18 00:00:00+00:00,-0.00784092
2008-01-22 00:00:00+00:00,-0.01884129
2008-01-23 00:00:00+00:00,-0.01760441
2008-01-24 00:00:00+00:00,0.02753240
2008-01-25 00:00:00+00:00,0.01178667
2008-01-28 00:00:00+00:00,0.00852593
2008-01-29 00:00:00+00:00,0.00380775
2008-01-30 00:00:00+00:00,-0.00391324
2008-01-31 00:00:00+00:00,0.01929721
2008-02-01 00:00:00+00:00,-0.01904031
2008-02-04 00:00:00+00:00,0.06727663
2008-02-05 00:00:00+00:00,0.00936684
2008-02-06 00:00:00+00:00,-0.01889193
2008-02-07 00:00:00+00:00,0.04051125
2008-02-08 00:00:00+00:00,0.05489044
2008-02-11 00:00:00+00:00,-0.03483261
2008-02-12 00:00:00+00:00,-0.01567006
2008-02-13 00:00:00+00:00,0.01700774
2008-02-14 00:00:00+00:00,0.05779838
2008-02-15 00:00:00+00:00,0.02049540
2008-02-19 00:00:00+00:00,0.05287930
2008-02-20 00:00:00+00:00,0.03763851
2008-02-21 00:00:00+00:00,0.04667490
2008-02-22 00:00:00+00:00,0.00306359
2008-02-25 00:00:00+00:00,0.10115710
2008-02-26 00:00:00+00:00,0.06796510
2008-02-27 00:00:00+00:00,-0.02277689
2008-02-28 00:00:00+00:00,0.01048771
2008-02-29 00:00:00+00:00,0.03440406
2008-03-03 00:00:00+00:00,0.05280955
2008-03-04 00:00:00+00:00,-0.08197833
2008-03-05 00:00:00+00:00,0.00635422
2008-03-06 00:00:00+00:00,-0.03922132
2008-03-07 00:00:00+00:00,-0.09311184
2008-03-10 00:00:00+00:00,-0.04391827
2008-03-11 00:00:00+00:00,0.06324892
2008-03-12 00:00:00+00:00,-0.00691949
2008-03-13 00:00:00+00:00,-0.00195236
2008-03-14 00:00:00+00:00,-0.02122951
2008-03-17 00:00:00+00:00,-0.05098319
2008-03-18 00:00:00+00:00,0.01474204
2008-03-19 00:00:00+00:00,-0.05292686
2008-03-20 00:00:00+00:00,-0.05308943
2008-03-24 00:00:00+00:00,-0.00961591
2008-03-25 00:00:00+00:00,-0.00524777
2008-03-26 00:00:00+00:00,0.03065362
2008-03-27 00:00:00+00:00,0.00141716
2008-03-28 00:00:00+00:00,0.04492262
2008-03-31 00:00:00+00:00,0.03049782
2008-04-01 00:00:00+00:00,0.04508007
2008-04-02 00:00:00+00:00,0.02315851
2008-04-03 00:00:00+00:00,0.02263211
2008-04-04 00:00:00+00:00,-0.05237629
2008-04-07 00:00:00+00:00,-0.09787858
2008-04-08 00:00:00+00:00,0.02249014
2008-04-09 00:00:00+00:00,0.09571597
2008-04-10 00:00:00+00:00,-0.00697443
2008-04-11 00:00:00+00:00,-0.01201617
2008-04-14 00:00:00+00:00,0.00497858
2008-04-15 00:00:00+00:00,0.03522857
2008-04-16 00:00:00+00:00,-0.03229751
2008-04-17 00:00:00+00:00,-0.03912655
2008-04-18 00:00:00+00:00,-0.00265278
2008-04-21 00:00:00+00:00,-0.03093344
2008-04-22 00:00:00+00:00,0.03581651
2008-04-23 00:00:00+00:00,-0.02381563
