Date,DAX
2002-02-06 00:00:00+00:00,-0.02616426
2002-02-07 00:00:00+00:00,0.01120332
2002-02-08 00:00:00+00:00,-0.00933525
2002-02-11 00:00:00+00:00,0.02754479
2002-02-12 00:00:00+00:00,-0.01551950
2002-02-13 00:00:00+00:00,0.01279558
2002-02-14 00:00:00+00:00,0.00707499
2002-02-15 00:00:00+00:00,-0.02318346
2002-02-18 00:00:00+00:00,-0.00133566
2002-02-19 00:00:00+00:00,-0.01502058
2002-02-20 00:00:00+00:00,0.00156674
2002-02-21 00:00:00+00:00,0.00949004
2002-02-22 00:00:00+00:00,-0.01797521
2002-02-25 00:00:00+00:00,0.02619398
2002-02-26 00:00:00+00:00,0.00676576
2002-02-27 00:00:00+00:00,0.01130231
2002-02-28 00:00:00+00:00,0.01892872
2002-03-01 00:00:00+00:00,0.01185771
2002-03-04 00:00:00+00:00,0.02441406
2002-03-05 00:00:00+00:00,-0.00618805
2002-03-06 00:00:00+00:00,0.02572194
2002-03-07 00:00:00+00:00,-0.00519260
2002-03-08 00:00:00+00:00,0.02820901
2002-03-11 00:00:00+00:00,0.00252054
2002-03-12 00:00:00+00:00,-0.00354279
2002-03-13 00:00:00+00:00,-0.01085329
2002-03-14 00:00:00+00:00,0.00936436
2002-03-15 00:00:00+00:00,0.01902352
2002-03-18 00:00:00+00:00,0.00652934
2002-03-19 00:00:00+00:00,0.00767474
2002-03-20 00:00:00+00:00,-0.01867803
2002-03-21 00:00:00+00:00,-0.00147833
2002-03-22 00:00:00+00:00,-0.00027760
2002-03-25 00:00:00+00:00,-0.00620141
2002-03-26 00:00:00+00:00,0.01099003
2002-03-27 00:00:00+00:00,-0.00654076
2002-03-28 00:00:00+00:00,0.00074184
2002-04-02 00:00:00+00:00,-0.00871016
2002-04-03 00:00:00+00:00,-0.00504767
2002-04-04 00:00:00+00:00,-0.00676437
2002-04-05 00:00:00+00:00,0.00227015
2002-04-08 00:00:00+00:00,-0.01661004
