Date,CH10
2007-08-31 00:00:00+00:00,0.00214968
2007-09-03 00:00:00+00:00,-0.00167131
2007-09-04 00:00:00+00:00,-0.00517805
2007-09-05 00:00:00+00:00,0.00752723
2007-09-06 00:00:00+00:00,0.00095694
2007-09-07 00:00:00+00:00,0.01466603
2007-09-10 00:00:00+00:00,0.00838740
2007-09-11 00:00:00+00:00,0.00220629
2007-09-12 00:00:00+00:00,-0.00645415
2007-09-13 00:00:00+00:00,-0.00031586
2007-09-14 00:00:00+00:00,-0.00094772
2007-09-17 00:00:00+00:00,0.00537295
2007-09-18 00:00:00+00:00,-0.00819543
2007-09-19 00:00:00+00:00,-0.01139421
2007-09-20 00:00:00+00:00,-0.00827630
2007-09-21 00:00:00+00:00,-0.00783123
2007-09-24 00:00:00+00:00,0.00080225
2007-09-25 00:00:00+00:00,0.00737771
2007-09-26 00:00:00+00:00,-0.00862895
2007-09-27 00:00:00+00:00,0.00032098
2007-09-28 00:00:00+00:00,0.00369063
2007-10-01 00:00:00+00:00,-0.00112117
2007-10-02 00:00:00+00:00,-0.00144231
2007-10-03 00:00:00+00:00,-0.00368856
2007-10-04 00:00:00+00:00,0.00273136
2007-10-05 00:00:00+00:00,-0.00112314
2007-10-08 00:00:00+00:00,-0.00417402
2007-10-09 00:00:00+00:00,0.00289575
2007-10-10 00:00:00+00:00,-0.00385542
2007-10-11 00:00:00+00:00,-0.00563335
2007-10-12 00:00:00+00:00,-0.00080704
2007-10-15 00:00:00+00:00,-0.00064589
2007-10-16 00:00:00+00:00,-0.00177677
2007-10-17 00:00:00+00:00,0.00177835
2007-10-18 00:00:00+00:00,0.01033759
2007-10-19 00:00:00+00:00,0.01590873
2007-10-22 00:00:00+00:00,0.00653647
2007-10-23 00:00:00+00:00,-0.00111235
2007-10-24 00:00:00+00:00,0.00461086
2007-10-25 00:00:00+00:00,-0.00697970
2007-10-26 00:00:00+00:00,0.00111429
2007-10-29 00:00:00+00:00,0.00175006
2007-10-30 00:00:00+00:00,-0.00190749
2007-10-31 00:00:00+00:00,-0.00700080
2007-11-01 00:00:00+00:00,0.00015967
2007-11-02 00:00:00+00:00,0.00303345
2007-11-05 00:00:00+00:00,-0.00111589
2007-11-06 00:00:00+00:00,-0.00111652
2007-11-07 00:00:00+00:00,0.00973508
2007-11-08 00:00:00+00:00,-0.00031764
2007-11-09 00:00:00+00:00,0.00825987
2007-11-12 00:00:00+00:00,-0.00332200
2007-11-13 00:00:00+00:00,-0.00427824
2007-11-14 00:00:00+00:00,-0.00714569
2007-11-15 00:00:00+00:00,0.00414343
2007-11-16 00:00:00+00:00,0.00429389
2007-11-19 00:00:00+00:00,0.01079108
2007-11-20 00:00:00+00:00,0.00173625
2007-11-21 00:00:00+00:00,0.01018394
2007-11-22 00:00:00+00:00,0.00078511
2007-11-23 00:00:00+00:00,-0.00368859
2007-11-26 00:00:00+00:00,-0.00125776
2007-11-27 00:00:00+00:00,-0.00026098
2007-11-28 00:00:00+00:00,-0.00723953
2007-11-29 00:00:00+00:00,0.00568765
2007-11-30 00:00:00+00:00,-0.00905868
2007-12-03 00:00:00+00:00,0.00917939
2007-12-04 00:00:00+00:00,-0.00323140
2007-12-05 00:00:00+00:00,-0.00340002
2007-12-06 00:00:00+00:00,-0.01996830
2007-12-07 00:00:00+00:00,-0.01040499
2007-12-10 00:00:00+00:00,-0.00804570
2007-12-11 00:00:00+00:00,-0.00016156
2007-12-12 00:00:00+00:00,-0.00646308
2007-12-13 00:00:00+00:00,0.00745664
2007-12-14 00:00:00+00:00,-0.00242248
2007-12-17 00:00:00+00:00,0.00274881
2007-12-18 00:00:00+00:00,0.00226062
2007-12-19 00:00:00+00:00,-0.00451613
2007-12-20 00:00:00+00:00,0.00307145
2007-12-21 00:00:00+00:00,-0.00096844
2007-12-27 00:00:00+00:00,-0.00516754
2007-12-28 00:00:00+00:00,-0.00339998
2008-01-03 00:00:00+00:00,0.02611093
2008-01-04 00:00:00+00:00,0.00304170
2008-01-07 00:00:00+00:00,0.00223785
2008-01-08 00:00:00+00:00,-0.00351269
2008-01-09 00:00:00+00:00,0.00431862
2008-01-10 00:00:00+00:00,-0.00047881
2008-01-11 00:00:00+00:00,0.00191571
2008-01-14 00:00:00+00:00,0.00366826
2008-01-15 00:00:00+00:00,0.00318395
2008-01-16 00:00:00+00:00,0.00762934
2008-01-17 00:00:00+00:00,-0.00285013
2008-01-18 00:00:00+00:00,0.00158567
2008-01-21 00:00:00+00:00,0.01837915
2008-01-22 00:00:00+00:00,-0.00612293
2008-01-23 00:00:00+00:00,0.00787402
2008-01-24 00:00:00+00:00,-0.01003922
2008-01-25 00:00:00+00:00,-0.00204950
2008-01-28 00:00:00+00:00,0.00220942
2008-01-29 00:00:00+00:00,-0.00425633
2008-01-30 00:00:00+00:00,-0.00584518
2008-01-31 00:00:00+00:00,0.00776361
2008-02-01 00:00:00+00:00,0.00094697
2008-02-04 00:00:00+00:00,-0.00126203
2008-02-05 00:00:00+00:00,0.01010260
2008-02-06 00:00:00+00:00,-0.00486886
2008-02-07 00:00:00+00:00,0.00078722
2008-02-08 00:00:00+00:00,-0.00157381
2008-02-11 00:00:00+00:00,0.00157518
2008-02-12 00:00:00+00:00,-0.00944361
2008-02-13 00:00:00+00:00,-0.00316281
2008-02-14 00:00:00+00:00,-0.00791954
2008-02-15 00:00:00+00:00,0.00477061
2008-02-18 00:00:00+00:00,-0.00951852
2008-02-19 00:00:00+00:00,-0.00127521
2008-02-20 00:00:00+00:00,-0.00829082
2008-02-21 00:00:00+00:00,-0.00087993
2008-02-22 00:00:00+00:00,-0.00208033
2008-02-25 00:00:00+00:00,-0.00776870
2008-02-26 00:00:00+00:00,-0.00276032
2008-02-27 00:00:00+00:00,-0.00966261
2008-02-28 00:00:00+00:00,0.01173804
2008-02-29 00:00:00+00:00,0.00966728
2008-03-03 00:00:00+00:00,0.00489645
2008-03-04 00:00:00+00:00,0.00792317
2008-03-05 00:00:00+00:00,-0.00889312
2008-03-06 00:00:00+00:00,0.00000000
2008-03-07 00:00:00+00:00,-0.00271176
2008-03-10 00:00:00+00:00,0.00335436
2008-03-11 00:00:00+00:00,0.00047839
2008-03-12 00:00:00+00:00,-0.00015943
2008-03-13 00:00:00+00:00,0.00892857
2008-03-14 00:00:00+00:00,0.00761905
2008-03-17 00:00:00+00:00,0.01122707
2008-03-18 00:00:00+00:00,-0.00880572
2008-03-19 00:00:00+00:00,-0.00094764
2008-03-20 00:00:00+00:00,0.00821680
2008-03-25 00:00:00+00:00,-0.01180266
2008-03-26 00:00:00+00:00,0.00015830
2008-03-27 00:00:00+00:00,-0.00728136
2008-03-28 00:00:00+00:00,-0.01032648
2008-03-31 00:00:00+00:00,0.00175663
2008-04-01 00:00:00+00:00,-0.00973275
2008-04-02 00:00:00+00:00,-0.00208434
2008-04-03 00:00:00+00:00,0.00224701
2008-04-04 00:00:00+00:00,0.00400802
2008-04-07 00:00:00+00:00,-0.00832000
2008-04-08 00:00:00+00:00,-0.00064267
2008-04-09 00:00:00+00:00,-0.00321440
2008-04-10 00:00:00+00:00,0.00579524
2008-04-11 00:00:00+00:00,0.00433387
2008-04-14 00:00:00+00:00,-0.00432450
2008-04-15 00:00:00+00:00,-0.00353130
2008-04-16 00:00:00+00:00,-0.00594951
2008-04-17 00:00:00+00:00,-0.01032175
2008-04-18 00:00:00+00:00,-0.00599822
2008-04-21 00:00:00+00:00,0.00666667
2008-04-22 00:00:00+00:00,-0.00145855
2008-04-23 00:00:00+00:00,0.00324359
2008-04-24 00:00:00+00:00,-0.00275259
2008-04-25 00:00:00+00:00,-0.00535063
2008-04-28 00:00:00+00:00,-0.00487726
2008-04-29 00:00:00+00:00,0.00782269
2008-04-30 00:00:00+00:00,0.00568182
2008-05-02 00:00:00+00:00,-0.00275192
2008-05-05 00:00:00+00:00,0.00162101
2008-05-06 00:00:00+00:00,0.00793651
2008-05-07 00:00:00+00:00,-0.00596919
2008-05-08 00:00:00+00:00,0.01310680
2008-05-09 00:00:00+00:00,0.00852022
2008-05-13 00:00:00+00:00,-0.00368177
2008-05-14 00:00:00+00:00,-0.00721674
2008-05-15 00:00:00+00:00,-0.00354096
2008-05-16 00:00:00+00:00,0.01031925
2008-05-19 00:00:00+00:00,-0.00593519
2008-05-20 00:00:00+00:00,0.00611375
2008-05-21 00:00:00+00:00,-0.00336835
2008-05-22 00:00:00+00:00,-0.00723008
2008-05-23 00:00:00+00:00,-0.00387003
2008-05-26 00:00:00+00:00,-0.00226190
2008-05-27 00:00:00+00:00,-0.00261295
2008-05-28 00:00:00+00:00,-0.00340109
2008-05-29 00:00:00+00:00,-0.01670315
2008-05-30 00:00:00+00:00,0.00057236
2008-06-02 00:00:00+00:00,0.00595918
2008-06-03 00:00:00+00:00,-0.00765472
2008-06-04 00:00:00+00:00,0.00516987
2008-06-05 00:00:00+00:00,-0.00900901
2008-06-06 00:00:00+00:00,-0.00246812
2008-06-09 00:00:00+00:00,-0.01235585
2008-06-10 00:00:00+00:00,-0.00348114
2008-06-11 00:00:00+00:00,-0.00199269
2008-06-12 00:00:00+00:00,-0.00199468
2008-06-13 00:00:00+00:00,-0.00166389
2008-06-16 00:00:00+00:00,0.00333056
2008-06-17 00:00:00+00:00,0.00282627
2008-06-18 00:00:00+00:00,-0.00016602
2008-06-19 00:00:00+00:00,-0.00597709
2008-06-20 00:00:00+00:00,0.00732723
2008-06-23 00:00:00+00:00,0.00663680
2008-06-24 00:00:00+00:00,-0.00049611
2008-06-25 00:00:00+00:00,-0.00479696
2008-06-26 00:00:00+00:00,0.00945117
2008-06-27 00:00:00+00:00,0.00412575
2008-06-30 00:00:00+00:00,-0.00625823
2008-07-01 00:00:00+00:00,-0.00297373
2008-07-02 00:00:00+00:00,-0.00297816
2008-07-03 00:00:00+00:00,0.01060481
2008-07-04 00:00:00+00:00,0.00576891
2008-07-07 00:00:00+00:00,0.00542362
2008-07-08 00:00:00+00:00,0.00344206
2008-07-09 00:00:00+00:00,0.00278164
2008-07-10 00:00:00+00:00,0.00490196
2008-07-11 00:00:00+00:00,-0.00081500
2008-07-14 00:00:00+00:00,0.00211985
2008-07-15 00:00:00+00:00,0.00407232
2008-07-16 00:00:00+00:00,-0.00016256
2008-07-17 00:00:00+00:00,-0.00276378
2008-07-18 00:00:00+00:00,-0.00895401
2008-07-21 00:00:00+00:00,-0.01700736
2008-07-22 00:00:00+00:00,-0.00379350
2008-07-23 00:00:00+00:00,-0.00578369
2008-07-24 00:00:00+00:00,0.01309248
2008-07-25 00:00:00+00:00,0.00082325
2008-07-28 00:00:00+00:00,0.00954575
2008-07-29 00:00:00+00:00,0.00573301
2008-07-30 00:00:00+00:00,0.00979992
2008-07-31 00:00:00+00:00,0.00211296
2008-08-04 00:00:00+00:00,0.00259782
2008-08-05 00:00:00+00:00,0.00535106
2008-08-06 00:00:00+00:00,0.00242581
2008-08-07 00:00:00+00:00,0.01098369
2008-08-08 00:00:00+00:00,0.00000000
2008-08-11 00:00:00+00:00,0.00112450
2008-08-12 00:00:00+00:00,0.00642209
2008-08-13 00:00:00+00:00,0.00176042
2008-08-14 00:00:00+00:00,-0.00127918
2008-08-15 00:00:00+00:00,0.00160000
2008-08-18 00:00:00+00:00,0.00415667
2008-08-19 00:00:00+00:00,0.00287173
2008-08-20 00:00:00+00:00,0.00095587
2008-08-21 00:00:00+00:00,-0.00398089
2008-08-22 00:00:00+00:00,-0.00861588
2008-08-25 00:00:00+00:00,0.00576877
2008-08-26 00:00:00+00:00,0.00335544
2008-08-27 00:00:00+00:00,-0.00831978
2008-08-28 00:00:00+00:00,0.00144161
2008-08-29 00:00:00+00:00,0.00368147
2008-09-01 00:00:00+00:00,-0.00063908
2008-09-02 00:00:00+00:00,-0.00470194
2008-09-03 00:00:00+00:00,-0.00519045
2008-09-04 00:00:00+00:00,0.00521753
2008-09-05 00:00:00+00:00,0.01056507
2008-09-08 00:00:00+00:00,-0.00270765
2008-09-09 00:00:00+00:00,-0.00430622
2008-09-10 00:00:00+00:00,0.00063934
2008-09-11 00:00:00+00:00,0.00463370
2008-09-12 00:00:00+00:00,-0.00573888
2008-09-15 00:00:00+00:00,0.00879297
2008-09-16 00:00:00+00:00,0.00366096
2008-09-17 00:00:00+00:00,0.00746743
2008-09-18 00:00:00+00:00,-0.00158290
2008-09-19 00:00:00+00:00,-0.01536634
2008-09-22 00:00:00+00:00,-0.00814176
2008-09-23 00:00:00+00:00,0.00304560
2008-09-24 00:00:00+00:00,0.00272087
2008-09-25 00:00:00+00:00,-0.00751219
2008-09-26 00:00:00+00:00,0.01331622
2008-09-29 00:00:00+00:00,0.02834515
2008-09-30 00:00:00+00:00,-0.00188575
2008-10-01 00:00:00+00:00,0.00912308
2008-10-02 00:00:00+00:00,0.00579347
2008-10-03 00:00:00+00:00,-0.00921155
2008-10-06 00:00:00+00:00,0.01239119
2008-10-07 00:00:00+00:00,-0.00389712
2008-10-08 00:00:00+00:00,0.00046857
2008-10-09 00:00:00+00:00,-0.01514678
2008-10-10 00:00:00+00:00,-0.02234285
2008-10-13 00:00:00+00:00,-0.01893548
2008-10-14 00:00:00+00:00,-0.00899598
2008-10-15 00:00:00+00:00,-0.00177505
2008-10-16 00:00:00+00:00,0.00646047
2008-10-17 00:00:00+00:00,0.00338083
2008-10-20 00:00:00+00:00,-0.00867888
2008-10-21 00:00:00+00:00,0.00532688
2008-10-22 00:00:00+00:00,0.01545520
2008-10-23 00:00:00+00:00,-0.00335490
2008-10-24 00:00:00+00:00,0.02192351
2008-10-27 00:00:00+00:00,0.00933914
2008-10-28 00:00:00+00:00,-0.00173310
2008-10-29 00:00:00+00:00,-0.00252306
2008-10-30 00:00:00+00:00,0.00252625
2008-10-31 00:00:00+00:00,-0.01545376
2008-11-03 00:00:00+00:00,0.00381406
2008-11-04 00:00:00+00:00,-0.00777223
2008-11-05 00:00:00+00:00,0.00573248
2008-11-06 00:00:00+00:00,0.01095586
2008-11-07 00:00:00+00:00,0.00868535
2008-11-10 00:00:00+00:00,-0.00047170
2008-11-11 00:00:00+00:00,0.00518990
2008-11-12 00:00:00+00:00,0.00313725
2008-11-13 00:00:00+00:00,0.00313234
2008-11-14 00:00:00+00:00,0.01532447
2008-11-17 00:00:00+00:00,0.00093110
2008-11-18 00:00:00+00:00,0.00511866
2008-11-19 00:00:00+00:00,0.01237720
2008-11-20 00:00:00+00:00,0.02932491
2008-11-21 00:00:00+00:00,-0.00905319
2008-11-24 00:00:00+00:00,-0.00606290
2008-11-25 00:00:00+00:00,-0.00425694
2008-11-26 00:00:00+00:00,0.00317451
2008-11-27 00:00:00+00:00,-0.00410709
2008-11-28 00:00:00+00:00,0.00182913
2008-12-01 00:00:00+00:00,0.00197975
2008-12-02 00:00:00+00:00,0.00318182
2008-12-03 00:00:00+00:00,0.00113490
2008-12-04 00:00:00+00:00,0.00241838
2008-12-05 00:00:00+00:00,-0.00226415
2008-12-08 00:00:00+00:00,-0.01858708
2008-12-09 00:00:00+00:00,-0.01601586
2008-12-10 00:00:00+00:00,-0.00492043
2008-12-11 00:00:00+00:00,0.01402697
2008-12-12 00:00:00+00:00,-0.01255166
2008-12-15 00:00:00+00:00,0.00677757
2008-12-16 00:00:00+00:00,0.00214922
2008-12-17 00:00:00+00:00,0.01518172
2008-12-18 00:00:00+00:00,-0.00593562
2008-12-19 00:00:00+00:00,0.00671653
2008-12-22 00:00:00+00:00,0.00365130
2008-12-23 00:00:00+00:00,-0.00318907
2008-12-29 00:00:00+00:00,0.00699673
2008-12-30 00:00:00+00:00,-0.00848806
2009-01-05 00:00:00+00:00,-0.02420276
2009-01-06 00:00:00+00:00,-0.01494607
2009-01-07 00:00:00+00:00,-0.00015524
2009-01-08 00:00:00+00:00,0.00652073
2009-01-09 00:00:00+00:00,0.01253482
2009-01-12 00:00:00+00:00,0.01184160
2009-01-13 00:00:00+00:00,0.00428069
2009-01-14 00:00:00+00:00,0.01754386
2009-01-15 00:00:00+00:00,0.00000000
2009-01-16 00:00:00+00:00,-0.00952741
2009-01-19 00:00:00+00:00,-0.01762650
2009-01-20 00:00:00+00:00,-0.00168634
2009-01-21 00:00:00+00:00,0.01227465
2009-01-22 00:00:00+00:00,-0.00686237
2009-01-23 00:00:00+00:00,-0.00336649
2009-01-26 00:00:00+00:00,-0.01103617
2009-01-27 00:00:00+00:00,0.00631936
2009-01-28 00:00:00+00:00,0.01305984
2009-01-29 00:00:00+00:00,0.00457945
2009-01-30 00:00:00+00:00,-0.00274140
2009-02-02 00:00:00+00:00,0.02028367
2009-02-03 00:00:00+00:00,-0.01071941
2009-02-04 00:00:00+00:00,-0.00850030
2009-02-05 00:00:00+00:00,-0.00091463
2009-02-06 00:00:00+00:00,0.00564282
2009-02-09 00:00:00+00:00,-0.00395407
2009-02-10 00:00:00+00:00,0.00533333
2009-02-11 00:00:00+00:00,0.01413374
2009-02-12 00:00:00+00:00,0.01629820
2009-02-13 00:00:00+00:00,-0.00374223
2009-02-16 00:00:00+00:00,-0.00404919
2009-02-17 00:00:00+00:00,0.00195357
2009-02-18 00:00:00+00:00,-0.00570485
2009-02-19 00:00:00+00:00,-0.02860584
2009-02-20 00:00:00+00:00,0.00412403
2009-02-23 00:00:00+00:00,0.00518253
2009-02-24 00:00:00+00:00,0.00058313
2009-02-25 00:00:00+00:00,0.01101907
2009-02-26 00:00:00+00:00,-0.01731339
2009-02-27 00:00:00+00:00,-0.00107239
2009-03-02 00:00:00+00:00,0.00781729
2009-03-03 00:00:00+00:00,0.01558561
2009-03-04 00:00:00+00:00,-0.00714662
2009-03-05 00:00:00+00:00,0.00694497
2009-03-06 00:00:00+00:00,0.00669525
2009-03-09 00:00:00+00:00,-0.00539933
2009-03-10 00:00:00+00:00,-0.01353485
2009-03-11 00:00:00+00:00,-0.00378530
2009-03-12 00:00:00+00:00,0.02260316
2009-03-13 00:00:00+00:00,0.00855021
2009-03-16 00:00:00+00:00,-0.00358476
2009-03-17 00:00:00+00:00,0.00882837
2009-03-18 00:00:00+00:00,0.01072626
2009-03-19 00:00:00+00:00,0.01229903
2009-03-20 00:00:00+00:00,0.00132548
2009-03-23 00:00:00+00:00,-0.01898594
2009-03-24 00:00:00+00:00,-0.02169391
2009-03-25 00:00:00+00:00,0.00030044
2009-03-26 00:00:00+00:00,0.00105137
2009-03-27 00:00:00+00:00,0.00705547
2009-03-30 00:00:00+00:00,0.00089753
2009-03-31 00:00:00+00:00,0.00343900
2009-04-01 00:00:00+00:00,0.00388089
2009-04-02 00:00:00+00:00,-0.00968343
2009-04-03 00:00:00+00:00,-0.00778443
2009-04-06 00:00:00+00:00,0.00435828
2009-04-07 00:00:00+00:00,-0.01064707
2009-04-08 00:00:00+00:00,0.00286447
2009-04-09 00:00:00+00:00,-0.00015055
2009-04-14 00:00:00+00:00,0.00700090
2009-04-15 00:00:00+00:00,0.00750131
2009-04-16 00:00:00+00:00,-0.00209252
2009-04-17 00:00:00+00:00,-0.00583527
2009-04-20 00:00:00+00:00,0.01350540
2009-04-21 00:00:00+00:00,0.01192428
2009-04-22 00:00:00+00:00,-0.00948289
2009-04-23 00:00:00+00:00,-0.00133988
2009-04-24 00:00:00+00:00,0.00000000
2009-04-27 00:00:00+00:00,0.00953445
2009-04-28 00:00:00+00:00,-0.00044481
2009-04-29 00:00:00+00:00,-0.00444906
2009-04-30 00:00:00+00:00,-0.00951249
2009-05-04 00:00:00+00:00,-0.01194743
2009-05-05 00:00:00+00:00,0.00150240
2009-05-06 00:00:00+00:00,-0.00135115
2009-05-07 00:00:00+00:00,-0.02313528
2009-05-08 00:00:00+00:00,-0.00744737
2009-05-11 00:00:00+00:00,0.00305111
2009-05-12 00:00:00+00:00,-0.00182788
2009-05-13 00:00:00+00:00,0.01295929
2009-05-14 00:00:00+00:00,0.00681663
2009-05-15 00:00:00+00:00,-0.00286836
2009-05-18 00:00:00+00:00,0.00604732
2009-05-19 00:00:00+00:00,-0.00663200
2009-05-20 00:00:00+00:00,0.00332703
2009-05-22 00:00:00+00:00,-0.01162527
2009-05-25 00:00:00+00:00,-0.01078208
2009-05-26 00:00:00+00:00,-0.00106878
2009-05-27 00:00:00+00:00,-0.00101812
2009-05-28 00:00:00+00:00,-0.00137594
2009-05-29 00:00:00+00:00,0.00443900
2009-06-02 00:00:00+00:00,-0.00587517
2009-06-03 00:00:00+00:00,-0.00673298
2009-06-04 00:00:00+00:00,-0.00223386
2009-06-05 00:00:00+00:00,-0.01095510
2009-06-08 00:00:00+00:00,0.00729078
2009-06-09 00:00:00+00:00,-0.00525502
2009-06-10 00:00:00+00:00,-0.00833591
2009-06-11 00:00:00+00:00,0.00062006
2009-06-12 00:00:00+00:00,0.00681853
2009-06-15 00:00:00+00:00,0.01667954
2009-06-16 00:00:00+00:00,-0.00306326
2009-06-17 00:00:00+00:00,0.00414174
2009-06-18 00:00:00+00:00,-0.00627631
2009-06-19 00:00:00+00:00,0.00307125
2009-06-22 00:00:00+00:00,0.01073290
2009-06-23 00:00:00+00:00,-0.00594784
2009-06-24 00:00:00+00:00,-0.00642447
2009-06-25 00:00:00+00:00,0.00398987
2009-06-26 00:00:00+00:00,-0.00015315
2009-06-29 00:00:00+00:00,0.00719865
2009-06-30 00:00:00+00:00,-0.00122091
2009-07-01 00:00:00+00:00,-0.00458120
2009-07-02 00:00:00+00:00,0.01163236
2009-07-03 00:00:00+00:00,-0.00273910
2009-07-06 00:00:00+00:00,0.00899048
2009-07-07 00:00:00+00:00,-0.00136529
2009-07-08 00:00:00+00:00,0.00303605
2009-07-09 00:00:00+00:00,-0.00575976
2009-07-10 00:00:00+00:00,0.00030402
2009-07-13 00:00:00+00:00,0.00379968
2009-07-14 00:00:00+00:00,-0.00318568
2009-07-15 00:00:00+00:00,-0.00562182
2009-07-16 00:00:00+00:00,0.00213317
2009-07-17 00:00:00+00:00,-0.00106545
2009-07-20 00:00:00+00:00,-0.00030458
2009-07-21 00:00:00+00:00,0.00502627
2009-07-22 00:00:00+00:00,0.00577332
2009-07-23 00:00:00+00:00,0.00302984
2009-07-24 00:00:00+00:00,0.00121010
2009-07-27 00:00:00+00:00,0.00347695
2009-07-28 00:00:00+00:00,0.00905455
2009-07-29 00:00:00+00:00,0.00796214
2009-07-30 00:00:00+00:00,-0.00688314
2009-07-31 00:00:00+00:00,0.01141141
2009-08-03 00:00:00+00:00,-0.00955509
2009-08-04 00:00:00+00:00,-0.00225023
2009-08-05 00:00:00+00:00,-0.00255313
2009-08-06 00:00:00+00:00,0.00330827
2009-08-07 00:00:00+00:00,-0.00825702
2009-08-10 00:00:00+00:00,0.00512550
2009-08-11 00:00:00+00:00,0.00586422
2009-08-12 00:00:00+00:00,0.00029985
2009-08-13 00:00:00+00:00,0.00119922
2009-08-14 00:00:00+00:00,0.00449438
2009-08-17 00:00:00+00:00,0.00224215
2009-08-18 00:00:00+00:00,-0.00373274
2009-08-19 00:00:00+00:00,0.00643231
2009-08-20 00:00:00+00:00,-0.00149109
2009-08-21 00:00:00+00:00,-0.00402895
2009-08-24 00:00:00+00:00,0.00014952
2009-08-25 00:00:00+00:00,0.00328923
2009-08-26 00:00:00+00:00,0.00328383
2009-08-27 00:00:00+00:00,-0.00300540
2009-08-28 00:00:00+00:00,-0.00141780
2009-08-31 00:00:00+00:00,-0.00783582
2009-09-01 00:00:00+00:00,0.00194903
2009-09-02 00:00:00+00:00,0.00599475
2009-09-03 00:00:00+00:00,-0.01202390
2009-09-04 00:00:00+00:00,-0.00204097
2009-09-07 00:00:00+00:00,-0.00635593
2009-09-08 00:00:00+00:00,-0.00470731
2009-09-09 00:00:00+00:00,-0.00943683
2009-09-10 00:00:00+00:00,0.00183514
2009-09-11 00:00:00+00:00,0.01084798
2009-09-14 00:00:00+00:00,-0.00379910
2009-09-15 00:00:00+00:00,-0.00243605
2009-09-16 00:00:00+00:00,-0.00381098
2009-09-17 00:00:00+00:00,-0.00183276
2009-09-18 00:00:00+00:00,0.00825499
2009-09-21 00:00:00+00:00,0.00867778
2009-09-22 00:00:00+00:00,-0.00606336
2009-09-23 00:00:00+00:00,0.00015205
2009-09-24 00:00:00+00:00,0.00562524
2009-09-25 00:00:00+00:00,0.00348696
2009-09-28 00:00:00+00:00,0.00423761
2009-09-29 00:00:00+00:00,0.00286944
2009-09-30 00:00:00+00:00,0.00557985
2009-10-01 00:00:00+00:00,0.00255658
2009-10-02 00:00:00+00:00,0.00285371
2009-10-05 00:00:00+00:00,0.00209974
2009-10-06 00:00:00+00:00,-0.00194771
2009-10-07 00:00:00+00:00,0.00239952
2009-10-08 00:00:00+00:00,-0.00419413
2009-10-09 00:00:00+00:00,-0.00795557
2009-10-12 00:00:00+00:00,0.00060282
2009-10-13 00:00:00+00:00,0.00256121
2009-10-14 00:00:00+00:00,-0.00225700
2009-10-15 00:00:00+00:00,-0.00361527
2009-10-16 00:00:00+00:00,-0.00573455
2009-10-19 00:00:00+00:00,-0.01165342
2009-10-20 00:00:00+00:00,0.00806820
2009-10-21 00:00:00+00:00,-0.00773254
2009-10-22 00:00:00+00:00,-0.00045662
2009-10-23 00:00:00+00:00,0.00258811
2009-10-26 00:00:00+00:00,-0.00273681
2009-10-27 00:00:00+00:00,0.00791717
2009-10-28 00:00:00+00:00,-0.00045496
2009-10-29 00:00:00+00:00,-0.00060675
2009-10-30 00:00:00+00:00,0.01092482
2009-11-02 00:00:00+00:00,0.00452728
2009-11-03 00:00:00+00:00,-0.00075284
2009-11-04 00:00:00+00:00,-0.00195813
2009-11-05 00:00:00+00:00,0.00045232
2009-11-06 00:00:00+00:00,-0.00060295
2009-11-09 00:00:00+00:00,0.00180941
2009-11-10 00:00:00+00:00,0.00075324
2009-11-11 00:00:00+00:00,0.00090355
2009-11-12 00:00:00+00:00,-0.00165575
2009-11-13 00:00:00+00:00,0.00075324
2009-11-16 00:00:00+00:00,0.00225887
2009-11-17 00:00:00+00:00,0.00240674
2009-11-18 00:00:00+00:00,-0.00225361
2009-11-19 00:00:00+00:00,0.00195533
2009-11-20 00:00:00+00:00,0.00105184
2009-11-23 00:00:00+00:00,0.00060074
2009-11-24 00:00:00+00:00,0.03098740
2009-11-25 00:00:00+00:00,-0.00171963
2009-11-26 00:00:00+00:00,0.00827965
2009-11-27 00:00:00+00:00,0.00052165
2009-11-30 00:00:00+00:00,0.00119225
2009-12-01 00:00:00+00:00,0.00186234
2009-12-02 00:00:00+00:00,-0.00655054
2009-12-03 00:00:00+00:00,0.02710978
2009-12-04 00:00:00+00:00,-0.00109067
2009-12-07 00:00:00+00:00,-0.00893960
2009-12-08 00:00:00+00:00,0.00511546
2009-12-09 00:00:00+00:00,0.00247831
2009-12-10 00:00:00+00:00,0.00058241
2009-12-11 00:00:00+00:00,-0.00363901
2009-12-14 00:00:00+00:00,0.00510390
2009-12-15 00:00:00+00:00,-0.00290909
2009-12-16 00:00:00+00:00,0.00320466
2009-12-17 00:00:00+00:00,0.00668994
2009-12-18 00:00:00+00:00,0.00463835
2009-12-21 00:00:00+00:00,-0.00187997
2009-12-22 00:00:00+00:00,-0.00593472
2009-12-23 00:00:00+00:00,-0.00145180
2009-12-28 00:00:00+00:00,-0.00232457
2009-12-29 00:00:00+00:00,-0.00276364
2009-12-30 00:00:00+00:00,-0.00888500
2010-01-04 00:00:00+00:00,-0.01097293
2010-01-05 00:00:00+00:00,0.00147113
2010-01-06 00:00:00+00:00,-0.00470415
2010-01-07 00:00:00+00:00,0.00442054
2010-01-08 00:00:00+00:00,0.00235242
2010-01-11 00:00:00+00:00,-0.00308393
2010-01-12 00:00:00+00:00,0.00323577
2010-01-13 00:00:00+00:00,0.00881057
2010-01-14 00:00:00+00:00,0.00043860
2010-01-15 00:00:00+00:00,0.00219250
