Date,GOLD
2012-02-01 00:00:00+00:00,0.01039821
2012-02-02 00:00:00+00:00,0.01119127
2012-02-03 00:00:00+00:00,-0.02166813
2012-02-06 00:00:00+00:00,-0.01771010
2012-02-07 00:00:00+00:00,0.02723609
2012-02-08 00:00:00+00:00,-0.01957260
2012-02-09 00:00:00+00:00,0.01148211
2012-02-10 00:00:00+00:00,-0.01827534
2012-02-13 00:00:00+00:00,-0.00047612
2012-02-14 00:00:00+00:00,-0.00841913
2012-02-15 00:00:00+00:00,0.01215472
2012-02-16 00:00:00+00:00,0.00033471
2012-02-17 00:00:00+00:00,-0.00290471
2012-02-21 00:00:00+00:00,0.03782319
2012-02-22 00:00:00+00:00,0.01454586
2012-02-23 00:00:00+00:00,0.01692450
2012-02-24 00:00:00+00:00,-0.01115270
2012-02-27 00:00:00+00:00,-0.00175795
2012-02-28 00:00:00+00:00,0.01525590
2012-02-29 00:00:00+00:00,-0.08629010
2012-03-01 00:00:00+00:00,0.01278564
2012-03-02 00:00:00+00:00,-0.01441162
2012-03-05 00:00:00+00:00,-0.00691325
2012-03-06 00:00:00+00:00,-0.03733785
2012-03-07 00:00:00+00:00,0.01410213
2012-03-08 00:00:00+00:00,0.01756638
2012-03-09 00:00:00+00:00,0.01505835
2012-03-13 00:00:00+00:00,-0.02034504
2012-03-14 00:00:00+00:00,-0.06068961
2012-03-15 00:00:00+00:00,0.02013544
2012-03-16 00:00:00+00:00,-0.00447117
2012-03-19 00:00:00+00:00,0.01393868
2012-03-20 00:00:00+00:00,-0.02436317
2012-03-21 00:00:00+00:00,0.00399514
2012-03-22 00:00:00+00:00,-0.00946455
2012-03-23 00:00:00+00:00,0.02428052
2012-03-26 00:00:00+00:00,0.02795791
2012-03-27 00:00:00+00:00,-0.00072391
2012-03-28 00:00:00+00:00,-0.03217994
2012-03-29 00:00:00+00:00,-0.00682715
2012-03-30 00:00:00+00:00,0.01191192
2012-04-02 00:00:00+00:00,0.00938832
2012-04-03 00:00:00+00:00,-0.00923970
2012-04-04 00:00:00+00:00,-0.06932990
2012-04-05 00:00:00+00:00,0.01981364
2012-04-06 00:00:00+00:00,-0.00001165
2012-04-09 00:00:00+00:00,0.01699042
2012-04-10 00:00:00+00:00,0.02036637
2012-04-11 00:00:00+00:00,-0.00049380
2012-04-12 00:00:00+00:00,0.02438111
2012-04-13 00:00:00+00:00,-0.02428904
2012-04-16 00:00:00+00:00,-0.01266094
2012-04-17 00:00:00+00:00,0.00168542
2012-04-18 00:00:00+00:00,-0.01394168
2012-04-19 00:00:00+00:00,0.00218408
2012-04-20 00:00:00+00:00,0.00169421
2012-04-23 00:00:00+00:00,-0.01242968
2012-04-24 00:00:00+00:00,0.01370837
2012-04-25 00:00:00+00:00,-0.00177635
2012-04-26 00:00:00+00:00,0.02221279
2012-04-27 00:00:00+00:00,0.00516702
2012-04-30 00:00:00+00:00,-0.00079316
2012-05-01 00:00:00+00:00,-0.00217534
2012-05-02 00:00:00+00:00,-0.01011773
2012-05-03 00:00:00+00:00,-0.02328869
2012-05-04 00:00:00+00:00,0.01271162
2012-05-07 00:00:00+00:00,-0.00736701
2012-05-08 00:00:00+00:00,-0.04223057
2012-05-09 00:00:00+00:00,-0.01285110
2012-05-10 00:00:00+00:00,0.00161863
2012-05-11 00:00:00+00:00,-0.01442776
2012-05-14 00:00:00+00:00,-0.02911589
2012-05-15 00:00:00+00:00,-0.00500908
2012-05-16 00:00:00+00:00,-0.02640750
2012-05-17 00:00:00+00:00,0.04990311
2012-05-18 00:00:00+00:00,0.02164031
2012-05-21 00:00:00+00:00,-0.00403235
2012-05-22 00:00:00+00:00,-0.01530767
2012-05-23 00:00:00+00:00,-0.03578518
2012-05-24 00:00:00+00:00,0.01180637
2012-05-25 00:00:00+00:00,0.01462684
2012-05-29 00:00:00+00:00,-0.02576252
2012-05-30 00:00:00+00:00,0.01897209
2012-05-31 00:00:00+00:00,0.00050013
2012-06-01 00:00:00+00:00,0.07402955
2012-06-04 00:00:00+00:00,-0.01012220
2012-06-05 00:00:00+00:00,0.00370585
2012-06-06 00:00:00+00:00,0.02138698
2012-06-07 00:00:00+00:00,-0.05661462
2012-06-08 00:00:00+00:00,0.00427019
2012-06-11 00:00:00+00:00,0.00677434
2012-06-12 00:00:00+00:00,0.02128031
2012-06-13 00:00:00+00:00,0.00692787
2012-06-14 00:00:00+00:00,0.00023459
2012-06-15 00:00:00+00:00,0.01054603
2012-06-18 00:00:00+00:00,-0.00136355
2012-06-19 00:00:00+00:00,-0.00468332
2012-06-20 00:00:00+00:00,-0.00912979
2012-06-21 00:00:00+00:00,-0.06233393
2012-06-22 00:00:00+00:00,0.00177671
2012-06-25 00:00:00+00:00,0.02743045
2012-06-26 00:00:00+00:00,-0.01694756
2012-06-27 00:00:00+00:00,0.00443273
2012-06-28 00:00:00+00:00,-0.03555432
2012-06-29 00:00:00+00:00,0.06945395
2012-07-02 00:00:00+00:00,-0.00811614
2012-07-03 00:00:00+00:00,0.03015637
2012-07-05 00:00:00+00:00,-0.01530343
2012-07-06 00:00:00+00:00,-0.03791404
2012-07-09 00:00:00+00:00,0.01297159
2012-07-10 00:00:00+00:00,-0.01171687
2012-07-11 00:00:00+00:00,-0.00513951
2012-07-12 00:00:00+00:00,-0.01327636
2012-07-13 00:00:00+00:00,0.03416648
2012-07-16 00:00:00+00:00,-0.00057775
2012-07-17 00:00:00+00:00,-0.00265128
2012-07-18 00:00:00+00:00,-0.02354155
2012-07-19 00:00:00+00:00,0.01221107
2012-07-20 00:00:00+00:00,0.00296179
2012-07-23 00:00:00+00:00,-0.00677259
2012-07-24 00:00:00+00:00,-0.00153391
2012-07-25 00:00:00+00:00,0.04040124
2012-07-26 00:00:00+00:00,0.00875555
2012-07-27 00:00:00+00:00,0.00357855
2012-07-30 00:00:00+00:00,0.00190325
2012-07-31 00:00:00+00:00,-0.00451957
2012-08-01 00:00:00+00:00,-0.00905750
2012-08-02 00:00:00+00:00,-0.02063390
2012-08-03 00:00:00+00:00,0.02334204
2012-08-06 00:00:00+00:00,0.00863670
2012-08-07 00:00:00+00:00,-0.00422543
2012-08-08 00:00:00+00:00,0.00396080
2012-08-09 00:00:00+00:00,0.00519187
2012-08-10 00:00:00+00:00,0.00320116
2012-08-13 00:00:00+00:00,-0.01253816
2012-08-14 00:00:00+00:00,-0.01267880
2012-08-15 00:00:00+00:00,0.00523669
2012-08-16 00:00:00+00:00,0.01563067
2012-08-17 00:00:00+00:00,0.00023536
2012-08-20 00:00:00+00:00,0.00443931
2012-08-21 00:00:00+00:00,0.02447987
2012-08-22 00:00:00+00:00,-0.00293814
2012-08-23 00:00:00+00:00,0.03941877
2012-08-24 00:00:00+00:00,0.00010737
2012-08-27 00:00:00+00:00,0.00315976
2012-08-28 00:00:00+00:00,-0.00706449
2012-08-29 00:00:00+00:00,-0.00804888
2012-08-30 00:00:00+00:00,-0.00711778
2012-08-31 00:00:00+00:00,0.03685033
2012-09-04 00:00:00+00:00,0.00989680
2012-09-05 00:00:00+00:00,-0.00237439
2012-09-06 00:00:00+00:00,0.01370227
2012-09-07 00:00:00+00:00,0.04091041
2012-09-10 00:00:00+00:00,-0.01008154
2012-09-11 00:00:00+00:00,0.00357305
2012-09-12 00:00:00+00:00,-0.00139787
2012-09-13 00:00:00+00:00,0.04435243
2012-09-14 00:00:00+00:00,0.00066566
2012-09-17 00:00:00+00:00,-0.00238531
2012-09-18 00:00:00+00:00,0.00072281
2012-09-19 00:00:00+00:00,0.00060923
2012-09-20 00:00:00+00:00,-0.00170821
2012-09-21 00:00:00+00:00,0.00881197
2012-09-24 00:00:00+00:00,-0.01510619
2012-09-25 00:00:00+00:00,0.00197345
2012-09-26 00:00:00+00:00,-0.01475262
2012-09-27 00:00:00+00:00,0.03071836
2012-09-28 00:00:00+00:00,-0.00738169
2012-10-01 00:00:00+00:00,0.00687638
2012-10-02 00:00:00+00:00,-0.00869429
2012-10-03 00:00:00+00:00,0.00471866
2012-10-04 00:00:00+00:00,0.01875366
2012-10-05 00:00:00+00:00,-0.01749085
2012-10-08 00:00:00+00:00,-0.00574018
2012-10-09 00:00:00+00:00,-0.01206401
2012-10-10 00:00:00+00:00,0.00010089
2012-10-11 00:00:00+00:00,0.00621952
2012-10-12 00:00:00+00:00,-0.01232464
2012-10-15 00:00:00+00:00,-0.02513062
2012-10-16 00:00:00+00:00,0.01000111
2012-10-17 00:00:00+00:00,0.00771800
2012-10-18 00:00:00+00:00,-0.00948204
2012-10-19 00:00:00+00:00,-0.02379860
2012-10-22 00:00:00+00:00,0.00265566
2012-10-23 00:00:00+00:00,-0.01959201
2012-10-24 00:00:00+00:00,-0.00913871
2012-10-25 00:00:00+00:00,0.01332762
2012-10-26 00:00:00+00:00,-0.00123862
2012-10-29 00:00:00+00:00,-0.00375173
2012-10-30 00:00:00+00:00,0.00402490
2012-10-31 00:00:00+00:00,0.00816432
2012-11-01 00:00:00+00:00,-0.00420059
2012-11-02 00:00:00+00:00,-0.04705396
2012-11-05 00:00:00+00:00,0.00959823
2012-11-06 00:00:00+00:00,0.03777260
2012-11-07 00:00:00+00:00,-0.00117854
2012-11-08 00:00:00+00:00,0.01404854
2012-11-09 00:00:00+00:00,0.00566565
2012-11-12 00:00:00+00:00,-0.00001221
2012-11-13 00:00:00+00:00,-0.00705131
2012-11-14 00:00:00+00:00,0.00619106
2012-11-15 00:00:00+00:00,-0.01891249
2012-11-16 00:00:00+00:00,0.00098010
2012-11-19 00:00:00+00:00,0.02302396
2012-11-20 00:00:00+00:00,-0.01246600
2012-11-21 00:00:00+00:00,0.00538341
2012-11-23 00:00:00+00:00,0.02683654
2012-11-26 00:00:00+00:00,-0.00206792
2012-11-27 00:00:00+00:00,-0.00830003
2012-11-28 00:00:00+00:00,-0.02974323
2012-11-29 00:00:00+00:00,0.00756141
2012-11-30 00:00:00+00:00,-0.01942983
2012-12-03 00:00:00+00:00,0.00985519
2012-12-04 00:00:00+00:00,-0.02947018
2012-12-05 00:00:00+00:00,-0.00237112
2012-12-06 00:00:00+00:00,0.00943394
2012-12-07 00:00:00+00:00,0.00433634
2012-12-10 00:00:00+00:00,0.01042469
2012-12-11 00:00:00+00:00,-0.00561148
2012-12-12 00:00:00+00:00,0.00969830
2012-12-13 00:00:00+00:00,-0.02457631
2012-12-14 00:00:00+00:00,0.00022522
2012-12-17 00:00:00+00:00,0.00140353
2012-12-18 00:00:00+00:00,-0.03239838
2012-12-19 00:00:00+00:00,-0.00360246
2012-12-20 00:00:00+00:00,-0.02615494
2012-12-21 00:00:00+00:00,0.01724378
2012-12-24 00:00:00+00:00,-0.00067376
2012-12-26 00:00:00+00:00,0.00143422
2012-12-27 00:00:00+00:00,0.00360122
2012-12-28 00:00:00+00:00,-0.00938657
2012-12-31 00:00:00+00:00,0.02402440
2013-01-02 00:00:00+00:00,0.01550326
2013-01-03 00:00:00+00:00,-0.01688746
2013-01-04 00:00:00+00:00,-0.03076519
2013-01-07 00:00:00+00:00,-0.00322576
2013-01-08 00:00:00+00:00,0.01942610
2013-01-09 00:00:00+00:00,-0.00801273
2013-01-10 00:00:00+00:00,0.02717062
2013-01-11 00:00:00+00:00,-0.02075055
2013-01-14 00:00:00+00:00,0.01058687
2013-01-15 00:00:00+00:00,0.01741942
2013-01-16 00:00:00+00:00,-0.00090250
2013-01-17 00:00:00+00:00,0.00901857
2013-01-18 00:00:00+00:00,-0.00450663
2013-01-22 00:00:00+00:00,0.00733861
2013-01-23 00:00:00+00:00,-0.00768948
2013-01-24 00:00:00+00:00,-0.01993241
2013-01-25 00:00:00+00:00,-0.01594081
2013-01-28 00:00:00+00:00,-0.00453906
2013-01-29 00:00:00+00:00,0.00942639
2013-01-30 00:00:00+00:00,0.01251251
2013-01-31 00:00:00+00:00,-0.02331332
2013-02-01 00:00:00+00:00,0.01033747
2013-02-04 00:00:00+00:00,0.00693204
2013-02-05 00:00:00+00:00,-0.00347158
2013-02-06 00:00:00+00:00,0.00632246
2013-02-07 00:00:00+00:00,-0.00894653
2013-02-08 00:00:00+00:00,-0.00533677
2013-02-11 00:00:00+00:00,-0.02136907
2013-02-12 00:00:00+00:00,0.00059440
2013-02-13 00:00:00+00:00,-0.00552869
2013-02-14 00:00:00+00:00,-0.01168344
2013-02-15 00:00:00+00:00,-0.03186812
2013-02-19 00:00:00+00:00,-0.00659881
2013-02-20 00:00:00+00:00,-0.03267724
2013-02-21 00:00:00+00:00,0.00068403
2013-02-22 00:00:00+00:00,-0.00736141
2013-02-25 00:00:00+00:00,0.01759892
2013-02-26 00:00:00+00:00,0.03641712
2013-02-27 00:00:00+00:00,-0.02458706
2013-02-28 00:00:00+00:00,-0.02207184
2013-03-01 00:00:00+00:00,-0.00736317
2013-03-04 00:00:00+00:00,0.00017867
2013-03-05 00:00:00+00:00,0.00323110
2013-03-06 00:00:00+00:00,-0.00001227
2013-03-07 00:00:00+00:00,0.00031481
2013-03-08 00:00:00+00:00,0.00227336
2013-03-11 00:00:00+00:00,0.00144614
2013-03-12 00:00:00+00:00,0.01735133
2013-03-13 00:00:00+00:00,-0.00415865
2013-03-14 00:00:00+00:00,0.00288372
2013-03-15 00:00:00+00:00,0.00237682
2013-03-18 00:00:00+00:00,0.01499491
2013-03-19 00:00:00+00:00,0.00833921
2013-03-20 00:00:00+00:00,-0.00479032
2013-03-21 00:00:00+00:00,0.00782676
2013-03-22 00:00:00+00:00,-0.00955420
2013-03-25 00:00:00+00:00,-0.00194186
2013-03-26 00:00:00+00:00,-0.01123016
2013-03-27 00:00:00+00:00,0.01277236
2013-03-28 00:00:00+00:00,-0.01426883
2013-04-01 00:00:00+00:00,0.00650941
2013-04-02 00:00:00+00:00,-0.01507421
2013-04-03 00:00:00+00:00,-0.02842989
2013-04-04 00:00:00+00:00,-0.00149210
2013-04-05 00:00:00+00:00,0.03032869
2013-04-08 00:00:00+00:00,-0.00432643
2013-04-09 00:00:00+00:00,0.01804884
2013-04-10 00:00:00+00:00,-0.03517890
2013-04-11 00:00:00+00:00,0.00781503
2013-04-12 00:00:00+00:00,-0.08123054
2013-04-15 00:00:00+00:00,-0.12365290
2013-04-16 00:00:00+00:00,0.03870753
2013-04-17 00:00:00+00:00,-0.00671434
2013-04-18 00:00:00+00:00,0.01423634
2013-04-19 00:00:00+00:00,0.00451323
2013-04-22 00:00:00+00:00,0.03674731
2013-04-23 00:00:00+00:00,-0.01746112
2013-04-24 00:00:00+00:00,0.02121259
2013-04-25 00:00:00+00:00,0.05386256
2013-04-26 00:00:00+00:00,-0.01163899
2013-04-29 00:00:00+00:00,0.01897633
2013-04-30 00:00:00+00:00,0.00632673
2013-05-01 00:00:00+00:00,-0.03519898
2013-05-02 00:00:00+00:00,0.02965280
2013-05-03 00:00:00+00:00,-0.00471256
2013-05-06 00:00:00+00:00,0.00524805
2013-05-07 00:00:00+00:00,-0.02610072
2013-05-08 00:00:00+00:00,0.03436241
2013-05-09 00:00:00+00:00,-0.00706793
2013-05-10 00:00:00+00:00,-0.04365774
2013-05-13 00:00:00+00:00,-0.00321294
2013-05-14 00:00:00+00:00,-0.01367614
2013-05-15 00:00:00+00:00,-0.03974397
2013-05-16 00:00:00+00:00,-0.01333239
2013-05-17 00:00:00+00:00,-0.03202443
2013-05-20 00:00:00+00:00,0.02842029
2013-05-21 00:00:00+00:00,-0.00947550
2013-05-22 00:00:00+00:00,-0.01496427
2013-05-23 00:00:00+00:00,0.03567737
2013-05-24 00:00:00+00:00,-0.00755498
2013-05-28 00:00:00+00:00,-0.01118936
2013-05-29 00:00:00+00:00,0.01775685
2013-05-30 00:00:00+00:00,0.01486766
2013-05-31 00:00:00+00:00,-0.02691324
2013-06-03 00:00:00+00:00,0.02719653
2013-06-04 00:00:00+00:00,-0.02083394
2013-06-05 00:00:00+00:00,0.00184986
2013-06-06 00:00:00+00:00,0.02472978
2013-06-07 00:00:00+00:00,-0.04641573
2013-06-10 00:00:00+00:00,0.00432753
2013-06-11 00:00:00+00:00,-0.01299788
2013-06-12 00:00:00+00:00,0.02177555
2013-06-13 00:00:00+00:00,-0.02041324
2013-06-14 00:00:00+00:00,0.01421471
2013-06-17 00:00:00+00:00,-0.00649689
2013-06-18 00:00:00+00:00,-0.02343672
2013-06-19 00:00:00+00:00,0.01037746
2013-06-20 00:00:00+00:00,-0.12465186
2013-06-21 00:00:00+00:00,0.00900795
2013-06-24 00:00:00+00:00,-0.02307631
2013-06-25 00:00:00+00:00,-0.00322176
2013-06-26 00:00:00+00:00,-0.07106454
2013-06-27 00:00:00+00:00,-0.02952814
2013-06-28 00:00:00+00:00,0.01996300
2013-07-01 00:00:00+00:00,0.05237139
2013-07-02 00:00:00+00:00,-0.01960139
2013-07-03 00:00:00+00:00,0.01366146
2013-07-05 00:00:00+00:00,-0.06263554
2013-07-08 00:00:00+00:00,0.03660165
2013-07-09 00:00:00+00:00,0.01780441
2013-07-10 00:00:00+00:00,0.00239717
2013-07-11 00:00:00+00:00,0.05201749
2013-07-12 00:00:00+00:00,-0.00360469
2013-07-15 00:00:00+00:00,0.00914707
2013-07-16 00:00:00+00:00,0.01058530
2013-07-17 00:00:00+00:00,-0.02015931
2013-07-18 00:00:00+00:00,0.01047879
2013-07-19 00:00:00+00:00,0.01346112
2013-07-22 00:00:00+00:00,0.06673858
2013-07-23 00:00:00+00:00,-0.00225588
2013-07-24 00:00:00+00:00,-0.02271203
2013-07-25 00:00:00+00:00,0.01408595
2013-07-26 00:00:00+00:00,-0.01114803
2013-07-29 00:00:00+00:00,0.01081059
2013-07-30 00:00:00+00:00,-0.00678565
2013-07-31 00:00:00+00:00,-0.00862093
2013-08-01 00:00:00+00:00,-0.00274378
2013-08-02 00:00:00+00:00,-0.00092606
2013-08-05 00:00:00+00:00,-0.01237445
2013-08-06 00:00:00+00:00,-0.03034429
2013-08-07 00:00:00+00:00,0.00443323
2013-08-08 00:00:00+00:00,0.03826204
2013-08-09 00:00:00+00:00,0.00342377
2013-08-12 00:00:00+00:00,0.03351770
2013-08-13 00:00:00+00:00,-0.02054626
2013-08-14 00:00:00+00:00,0.01960129
2013-08-15 00:00:00+00:00,0.04123074
2013-08-16 00:00:00+00:00,0.01468313
2013-08-19 00:00:00+00:00,-0.00774273
2013-08-20 00:00:00+00:00,0.01009363
2013-08-21 00:00:00+00:00,-0.00365359
2013-08-22 00:00:00+00:00,0.00093825
2013-08-23 00:00:00+00:00,0.03639431
2013-08-26 00:00:00+00:00,-0.00380838
2013-08-27 00:00:00+00:00,0.03882631
2013-08-28 00:00:00+00:00,-0.00205284
2013-08-29 00:00:00+00:00,-0.00832909
2013-08-30 00:00:00+00:00,-0.02379623
2013-09-03 00:00:00+00:00,0.02277233
2013-09-04 00:00:00+00:00,-0.03124917
2013-09-05 00:00:00+00:00,-0.02447778
2013-09-06 00:00:00+00:00,0.01973339
2013-09-09 00:00:00+00:00,0.00027826
2013-09-10 00:00:00+00:00,-0.03275685
2013-09-11 00:00:00+00:00,-0.00030362
2013-09-12 00:00:00+00:00,-0.04870844
2013-09-13 00:00:00+00:00,-0.03301017
2013-09-16 00:00:00+00:00,0.01420596
2013-09-17 00:00:00+00:00,-0.01275840
2013-09-18 00:00:00+00:00,-0.00268286
2013-09-19 00:00:00+00:00,0.09443074
2013-09-20 00:00:00+00:00,-0.05382528
2013-09-23 00:00:00+00:00,-0.00833974
2013-09-24 00:00:00+00:00,-0.01636298
2013-09-25 00:00:00+00:00,0.03023300
2013-09-26 00:00:00+00:00,-0.01827458
2013-09-27 00:00:00+00:00,0.02257974
2013-09-30 00:00:00+00:00,-0.00763106
2013-10-01 00:00:00+00:00,-0.05804933
2013-10-02 00:00:00+00:00,0.04052598
2013-10-03 00:00:00+00:00,0.00097717
2013-10-04 00:00:00+00:00,-0.01010525
2013-10-07 00:00:00+00:00,0.01814627
2013-10-08 00:00:00+00:00,-0.00507693
2013-10-09 00:00:00+00:00,-0.02016696
2013-10-10 00:00:00+00:00,-0.02825880
2013-10-11 00:00:00+00:00,-0.02789716
2013-10-14 00:00:00+00:00,0.00463417
2013-10-15 00:00:00+00:00,0.01334837
2013-10-16 00:00:00+00:00,-0.00258819
2013-10-17 00:00:00+00:00,0.06283593
2013-10-18 00:00:00+00:00,-0.00812081
2013-10-21 00:00:00+00:00,0.00166304
2013-10-22 00:00:00+00:00,0.03807076
2013-10-23 00:00:00+00:00,-0.01053219
2013-10-24 00:00:00+00:00,0.01873848
2013-10-25 00:00:00+00:00,0.00883108
2013-10-28 00:00:00+00:00,0.00280069
2013-10-29 00:00:00+00:00,-0.01324170
2013-10-30 00:00:00+00:00,-0.00291122
2013-10-31 00:00:00+00:00,-0.02868636
2013-11-01 00:00:00+00:00,-0.01240211
2013-11-04 00:00:00+00:00,-0.00191172
2013-11-05 00:00:00+00:00,-0.00503384
2013-11-06 00:00:00+00:00,0.01074578
2013-11-07 00:00:00+00:00,-0.01663354
2013-11-08 00:00:00+00:00,-0.02992713
2013-11-11 00:00:00+00:00,-0.00661374
2013-11-12 00:00:00+00:00,-0.02308264
2013-11-13 00:00:00+00:00,0.00771577
2013-11-14 00:00:00+00:00,0.02246020
2013-11-15 00:00:00+00:00,-0.00016715
2013-11-18 00:00:00+00:00,-0.02191491
2013-11-19 00:00:00+00:00,0.00140203
2013-11-20 00:00:00+00:00,-0.04720463
2013-11-21 00:00:00+00:00,-0.00306760
2013-11-22 00:00:00+00:00,0.00055176
2013-11-25 00:00:00+00:00,0.00900092
2013-11-26 00:00:00+00:00,-0.01090639
2013-11-27 00:00:00+00:00,-0.00589087
2013-11-28 00:00:00+00:00,0.00455201
2013-11-29 00:00:00+00:00,0.00534504
2013-12-02 00:00:00+00:00,-0.05158518
2013-12-03 00:00:00+00:00,0.00589900
2013-12-04 00:00:00+00:00,0.03468323
2013-12-05 00:00:00+00:00,-0.02777090
2013-12-06 00:00:00+00:00,0.00431242
2013-12-09 00:00:00+00:00,0.01887940
2013-12-10 00:00:00+00:00,0.03683732
2013-12-11 00:00:00+00:00,-0.01640898
2013-12-12 00:00:00+00:00,-0.04264283
2013-12-13 00:00:00+00:00,0.01915972
2013-12-16 00:00:00+00:00,0.00402981
2013-12-17 00:00:00+00:00,-0.01630044
2013-12-18 00:00:00+00:00,-0.01749978
2013-12-19 00:00:00+00:00,-0.04775563
2013-12-20 00:00:00+00:00,0.01881052
2013-12-23 00:00:00+00:00,-0.00533839
2013-12-24 00:00:00+00:00,0.00858602
2013-12-26 00:00:00+00:00,0.01029342
2013-12-27 00:00:00+00:00,0.00701510
2013-12-30 00:00:00+00:00,-0.02868423
2013-12-31 00:00:00+00:00,0.01211210
2014-01-02 00:00:00+00:00,0.03214204
2014-01-03 00:00:00+00:00,0.02237778
2014-01-06 00:00:00+00:00,0.00290053
2014-01-07 00:00:00+00:00,-0.01131409
2014-01-08 00:00:00+00:00,-0.01154332
2014-01-09 00:00:00+00:00,0.00513500
2014-01-10 00:00:00+00:00,0.03077855
2014-01-13 00:00:00+00:00,0.01274404
2014-01-14 00:00:00+00:00,-0.01842576
2014-01-15 00:00:00+00:00,-0.00363136
2014-01-16 00:00:00+00:00,0.00216613
2014-01-17 00:00:00+00:00,0.01850793
2014-01-21 00:00:00+00:00,-0.01987497
2014-01-22 00:00:00+00:00,-0.00863267
2014-01-23 00:00:00+00:00,0.04262681
2014-01-24 00:00:00+00:00,0.00973016
2014-01-27 00:00:00+00:00,-0.02232441
2014-01-28 00:00:00+00:00,-0.00017046
2014-01-29 00:00:00+00:00,0.02502109
2014-01-30 00:00:00+00:00,-0.02182291
2014-01-31 00:00:00+00:00,0.00265601
2014-02-03 00:00:00+00:00,0.02119885
2014-02-04 00:00:00+00:00,-0.00501910
2014-02-05 00:00:00+00:00,0.00477149
2014-02-06 00:00:00+00:00,-0.00112473
2014-02-07 00:00:00+00:00,0.01558193
2014-02-10 00:00:00+00:00,0.01127500
2014-02-11 00:00:00+00:00,0.02517287
2014-02-12 00:00:00+00:00,0.00076425
2014-02-13 00:00:00+00:00,0.01750072
2014-02-14 00:00:00+00:00,0.02602870
2014-02-18 00:00:00+00:00,0.00453851
2014-02-19 00:00:00+00:00,-0.01794125
2014-02-20 00:00:00+00:00,0.02151407
2014-02-21 00:00:00+00:00,-0.00038837
2014-02-24 00:00:00+00:00,0.02061151
2014-02-25 00:00:00+00:00,0.00432364
2014-02-26 00:00:00+00:00,-0.01701825
2014-02-27 00:00:00+00:00,0.00292345
2014-02-28 00:00:00+00:00,-0.01023042
2014-03-03 00:00:00+00:00,0.04206483
2014-03-04 00:00:00+00:00,-0.02515708
2014-03-05 00:00:00+00:00,0.00508210
2014-03-06 00:00:00+00:00,0.01852959
2014-03-07 00:00:00+00:00,-0.01722692
2014-03-10 00:00:00+00:00,0.00151950
2014-03-11 00:00:00+00:00,0.01088370
2014-03-12 00:00:00+00:00,0.02989637
2014-03-13 00:00:00+00:00,0.00303264
2014-03-14 00:00:00+00:00,0.01833938
2014-03-17 00:00:00+00:00,-0.02305494
2014-03-18 00:00:00+00:00,-0.01496285
2014-03-19 00:00:00+00:00,-0.03930457
2014-03-20 00:00:00+00:00,-0.00302017
2014-03-21 00:00:00+00:00,0.00955434
2014-03-24 00:00:00+00:00,-0.01785336
2014-03-25 00:00:00+00:00,-0.01519109
2014-03-26 00:00:00+00:00,-0.01555742
2014-03-27 00:00:00+00:00,-0.01329900
2014-03-28 00:00:00+00:00,-0.00024271
2014-03-31 00:00:00+00:00,-0.01439602
2014-04-01 00:00:00+00:00,-0.00335964
2014-04-02 00:00:00+00:00,0.01828497
2014-04-03 00:00:00+00:00,-0.00798848
2014-04-07 00:00:00+00:00,0.00449861
2014-04-10 00:00:00+00:00,0.02395496
2014-04-11 00:00:00+00:00,-0.00114805
2014-04-14 00:00:00+00:00,0.01136598
2014-04-15 00:00:00+00:00,-0.03553095
2014-04-16 00:00:00+00:00,0.00037327
2014-04-17 00:00:00+00:00,-0.01152411
2014-04-21 00:00:00+00:00,-0.00966295
2014-04-22 00:00:00+00:00,-0.00908866
2014-04-23 00:00:00+00:00,0.00170457
2014-04-24 00:00:00+00:00,0.01119882
2014-04-25 00:00:00+00:00,0.01439630
2014-04-28 00:00:00+00:00,-0.00534349
2014-04-30 00:00:00+00:00,-0.01037993
2014-05-01 00:00:00+00:00,-0.00814991
2014-05-02 00:00:00+00:00,0.02021851
2014-05-05 00:00:00+00:00,0.01816444
2014-05-06 00:00:00+00:00,-0.00329325
2014-05-07 00:00:00+00:00,-0.02692587
2014-05-08 00:00:00+00:00,-0.00094075
2014-05-09 00:00:00+00:00,-0.00194941
2014-05-12 00:00:00+00:00,0.01256329
2014-05-13 00:00:00+00:00,-0.00355839
2014-05-14 00:00:00+00:00,0.01899905
2014-05-15 00:00:00+00:00,-0.01639370
2014-05-16 00:00:00+00:00,-0.00402406
2014-05-19 00:00:00+00:00,0.00037634
2014-05-20 00:00:00+00:00,0.00215439
2014-05-21 00:00:00+00:00,-0.00518473
2014-05-22 00:00:00+00:00,0.00510015
2014-05-23 00:00:00+00:00,-0.00294533
2014-05-27 00:00:00+00:00,-0.04117455
2014-05-28 00:00:00+00:00,-0.01214668
2014-05-29 00:00:00+00:00,-0.00469871
2014-05-30 00:00:00+00:00,-0.00463063
2014-06-02 00:00:00+00:00,-0.00880380
2014-06-03 00:00:00+00:00,0.00553857
2014-06-04 00:00:00+00:00,-0.00506514
2014-06-05 00:00:00+00:00,0.01615087
2014-06-06 00:00:00+00:00,-0.00104778
2014-06-09 00:00:00+00:00,0.00118654
2014-06-10 00:00:00+00:00,0.01267390
2014-06-11 00:00:00+00:00,-0.00064487
2014-06-12 00:00:00+00:00,0.01997500
2014-06-13 00:00:00+00:00,0.00501375
2014-06-16 00:00:00+00:00,-0.00658813
