Date,GASOIL
2002-03-27 00:00:00+00:00,0.02602479
2002-03-28 00:00:00+00:00,0.01096752
2002-04-02 00:00:00+00:00,0.11930446
2002-04-03 00:00:00+00:00,-0.00351811
2002-04-04 00:00:00+00:00,0.01952364
2002-04-05 00:00:00+00:00,-0.06969576
2002-04-08 00:00:00+00:00,0.02001006
2002-04-09 00:00:00+00:00,-0.05509535
2002-04-10 00:00:00+00:00,-0.00968662
2002-04-11 00:00:00+00:00,-0.07986648
2002-04-12 00:00:00+00:00,-0.07427350
2002-04-15 00:00:00+00:00,-0.00267432
2002-04-16 00:00:00+00:00,0.03654081
2002-04-17 00:00:00+00:00,0.01886829
2002-04-18 00:00:00+00:00,0.04244006
2002-04-19 00:00:00+00:00,-0.02454003
2002-04-22 00:00:00+00:00,0.00861416
2002-04-23 00:00:00+00:00,0.03569810
2002-04-24 00:00:00+00:00,-0.01947742
2002-04-25 00:00:00+00:00,0.03425322
2002-04-26 00:00:00+00:00,0.00475270
2002-04-29 00:00:00+00:00,0.03359224
2002-04-30 00:00:00+00:00,0.00821290
2002-05-01 00:00:00+00:00,-0.03417898
2002-05-02 00:00:00+00:00,-0.07302784
2002-05-03 00:00:00+00:00,0.01733025
2002-05-07 00:00:00+00:00,-0.00375109
2002-05-08 00:00:00+00:00,0.05658919
2002-05-09 00:00:00+00:00,-0.00844457
