Date,ROBUSTA
2010-10-19 00:00:00+00:00,0.07438952
2010-10-20 00:00:00+00:00,0.11536942
2010-10-21 00:00:00+00:00,0.05813769
2010-10-22 00:00:00+00:00,-0.07132923
2010-10-25 00:00:00+00:00,0.03722644
2010-10-26 00:00:00+00:00,0.01877269
2010-10-27 00:00:00+00:00,0.05959217
2010-10-28 00:00:00+00:00,-0.02533678
2010-10-29 00:00:00+00:00,0.07260966
2010-11-01 00:00:00+00:00,-0.04823644
2010-11-02 00:00:00+00:00,0.01139748
2010-11-03 00:00:00+00:00,-0.00310776
2010-11-04 00:00:00+00:00,0.07245058
2010-11-05 00:00:00+00:00,-0.01899424
2010-11-08 00:00:00+00:00,0.06242412
2010-11-09 00:00:00+00:00,0.01660456
2010-11-10 00:00:00+00:00,-0.07865373
2010-11-11 00:00:00+00:00,-0.05192821
2010-11-12 00:00:00+00:00,-0.04713909
2010-11-15 00:00:00+00:00,0.02718644
2010-11-16 00:00:00+00:00,-0.05521913
2010-11-17 00:00:00+00:00,0.00214124
2010-11-18 00:00:00+00:00,0.04896327
2010-11-19 00:00:00+00:00,-0.00106060
2010-11-22 00:00:00+00:00,-0.06493507
2010-11-23 00:00:00+00:00,0.00539714
2010-11-24 00:00:00+00:00,-0.02052265
2010-11-25 00:00:00+00:00,-0.00546790
2010-11-26 00:00:00+00:00,-0.01149649
2010-11-29 00:00:00+00:00,-0.04076379
2010-11-30 00:00:00+00:00,0.00560603
2010-12-01 00:00:00+00:00,0.01508765
2010-12-02 00:00:00+00:00,0.05451120
2010-12-03 00:00:00+00:00,0.00702028
2010-12-06 00:00:00+00:00,-0.00430579
2010-12-07 00:00:00+00:00,0.01719002
2010-12-08 00:00:00+00:00,0.00584626
2010-12-09 00:00:00+00:00,0.03399231
2010-12-10 00:00:00+00:00,0.00103694
2010-12-13 00:00:00+00:00,0.02671605
2010-12-14 00:00:00+00:00,-0.02224770
2010-12-15 00:00:00+00:00,0.01038651
2010-12-16 00:00:00+00:00,0.01342315
2010-12-17 00:00:00+00:00,0.03902157
2010-12-20 00:00:00+00:00,0.00351194
2010-12-21 00:00:00+00:00,0.01707192
2010-12-22 00:00:00+00:00,-0.00001349
2010-12-23 00:00:00+00:00,-0.00249843
2010-12-24 00:00:00+00:00,-0.01393675
2010-12-29 00:00:00+00:00,0.02602594
2010-12-30 00:00:00+00:00,0.06421649
2010-12-31 00:00:00+00:00,0.01438248
2011-01-04 00:00:00+00:00,-0.01670357
2011-01-05 00:00:00+00:00,-0.06951107
2011-01-06 00:00:00+00:00,0.02741817
2011-01-07 00:00:00+00:00,-0.00691337
2011-01-10 00:00:00+00:00,0.03162288
2011-01-11 00:00:00+00:00,0.05351437
2011-01-12 00:00:00+00:00,0.05401502
2011-01-13 00:00:00+00:00,-0.02631673
2011-01-14 00:00:00+00:00,-0.01264752
2011-01-17 00:00:00+00:00,0.01411118
2011-01-18 00:00:00+00:00,0.00559431
2011-01-19 00:00:00+00:00,-0.02702782
2011-01-20 00:00:00+00:00,-0.00284487
2011-01-21 00:00:00+00:00,0.03119235
2011-01-24 00:00:00+00:00,-0.02746798
2011-01-25 00:00:00+00:00,-0.02450684
2011-01-26 00:00:00+00:00,0.00523965
2011-01-27 00:00:00+00:00,-0.01814293
2011-01-28 00:00:00+00:00,0.03730743
2011-01-31 00:00:00+00:00,0.02629011
2011-02-01 00:00:00+00:00,0.03340525
2011-02-02 00:00:00+00:00,-0.00531880
2011-02-03 00:00:00+00:00,0.01330886
2011-02-04 00:00:00+00:00,-0.02779044
2011-02-07 00:00:00+00:00,0.00624584
2011-02-08 00:00:00+00:00,-0.01695431
2011-02-09 00:00:00+00:00,0.02470683
2011-02-10 00:00:00+00:00,0.00353746
2011-02-11 00:00:00+00:00,-0.00532382
2011-02-14 00:00:00+00:00,0.02260475
2011-02-15 00:00:00+00:00,0.01093849
2011-02-16 00:00:00+00:00,-0.01046901
2011-02-17 00:00:00+00:00,0.01707933
2011-02-18 00:00:00+00:00,0.02732090
2011-02-21 00:00:00+00:00,0.04449059
2011-02-22 00:00:00+00:00,-0.00503847
2011-02-23 00:00:00+00:00,-0.01260595
2011-02-24 00:00:00+00:00,-0.03083912
2011-02-25 00:00:00+00:00,0.00557010
2011-02-28 00:00:00+00:00,0.04103108
2011-03-01 00:00:00+00:00,-0.00085099
2011-03-02 00:00:00+00:00,-0.01301491
2011-03-03 00:00:00+00:00,0.01141460
2011-03-04 00:00:00+00:00,0.00922459
2011-03-07 00:00:00+00:00,0.01086757
2011-03-08 00:00:00+00:00,0.04867808
2011-03-09 00:00:00+00:00,0.06335241
2011-03-10 00:00:00+00:00,-0.02543016
2011-03-11 00:00:00+00:00,-0.06859008
2011-03-14 00:00:00+00:00,-0.02561916
2011-03-15 00:00:00+00:00,-0.01088932
2011-03-16 00:00:00+00:00,0.09009465
2011-03-17 00:00:00+00:00,0.08563510
2011-03-18 00:00:00+00:00,0.00228484
2011-03-21 00:00:00+00:00,0.01616936
2011-03-22 00:00:00+00:00,-0.03177438
2011-03-23 00:00:00+00:00,-0.02414429
2011-03-24 00:00:00+00:00,0.01220456
2011-03-25 00:00:00+00:00,0.02724548
2011-03-28 00:00:00+00:00,-0.02996370
2011-03-29 00:00:00+00:00,-0.01992414
2011-03-30 00:00:00+00:00,0.01354321
2011-03-31 00:00:00+00:00,0.00157461
2011-04-01 00:00:00+00:00,-0.07357770
2011-04-04 00:00:00+00:00,-0.04953146
2011-04-05 00:00:00+00:00,0.10787553
2011-04-06 00:00:00+00:00,-0.01460556
2011-04-07 00:00:00+00:00,0.03264058
