Date,KOSDAQ
2021-10-12 00:00:00+00:00,-0.03148469
2021-10-13 00:00:00+00:00,0.01241552
2021-10-14 00:00:00+00:00,0.07082215
2021-10-15 00:00:00+00:00,0.00301606
2021-10-18 00:00:00+00:00,0.00223776
2021-10-19 00:00:00+00:00,0.03279375
2021-10-20 00:00:00+00:00,-0.00495458
2021-10-21 00:00:00+00:00,-0.03168770
2021-10-22 00:00:00+00:00,0.01298063
2021-10-25 00:00:00+00:00,-0.00243767
2021-10-26 00:00:00+00:00,0.03951686
2021-10-27 00:00:00+00:00,-0.00976843
2021-10-28 00:00:00+00:00,-0.01275195
2021-10-29 00:00:00+00:00,-0.01055556
2021-11-01 00:00:00+00:00,0.00364964
2021-11-02 00:00:00+00:00,0.01051176
2021-11-03 00:00:00+00:00,0.00109499
2021-11-04 00:00:00+00:00,0.01039103
2021-11-05 00:00:00+00:00,0.02381597
2021-11-08 00:00:00+00:00,-0.01886148
2021-11-09 00:00:00+00:00,0.01686364
2021-11-10 00:00:00+00:00,-0.00414599
2021-11-11 00:00:00+00:00,-0.01617527
2021-11-12 00:00:00+00:00,0.01775928
2021-11-15 00:00:00+00:00,0.05164415
2021-11-16 00:00:00+00:00,0.01402580
2021-11-17 00:00:00+00:00,-0.00111644
2021-11-18 00:00:00+00:00,-0.00907298
2021-11-19 00:00:00+00:00,0.00066129
2021-11-22 00:00:00+00:00,0.00872324
2021-11-23 00:00:00+00:00,-0.02004732
2021-11-24 00:00:00+00:00,-0.02253672
2021-11-25 00:00:00+00:00,0.00053970
2021-11-26 00:00:00+00:00,-0.00944344
2021-11-29 00:00:00+00:00,-0.01134228
2021-11-30 00:00:00+00:00,0.01688021
2021-12-01 00:00:00+00:00,-0.07368421
2021-12-02 00:00:00+00:00,-0.00349455
2021-12-03 00:00:00+00:00,0.03091341
2021-12-06 00:00:00+00:00,0.00977961
2021-12-07 00:00:00+00:00,0.01455244
2021-12-08 00:00:00+00:00,0.02827168
2021-12-09 00:00:00+00:00,0.00100908
2021-12-10 00:00:00+00:00,0.03555108
2021-12-13 00:00:00+00:00,-0.00547556
2021-12-14 00:00:00+00:00,-0.06409734
2021-12-15 00:00:00+00:00,0.01848176
2021-12-16 00:00:00+00:00,0.02184599
2021-12-17 00:00:00+00:00,-0.03034372
2021-12-20 00:00:00+00:00,0.00068334
2021-12-21 00:00:00+00:00,-0.02936356
2021-12-22 00:00:00+00:00,0.03126083
2021-12-23 00:00:00+00:00,0.00996519
2021-12-24 00:00:00+00:00,0.00272331
2021-12-27 00:00:00+00:00,0.00061005
2021-12-28 00:00:00+00:00,0.03962878
2021-12-29 00:00:00+00:00,0.00959312
2021-12-30 00:00:00+00:00,-0.00924825
2022-01-03 00:00:00+00:00,-0.01048834
2022-01-04 00:00:00+00:00,-0.02475773
2022-01-05 00:00:00+00:00,-0.03495614
2022-01-06 00:00:00+00:00,-0.04106495
2022-01-07 00:00:00+00:00,0.04531701
2022-01-10 00:00:00+00:00,-0.10462734
2022-01-11 00:00:00+00:00,0.00166377
2022-01-12 00:00:00+00:00,0.02173756
2022-01-13 00:00:00+00:00,-0.00071439
2022-01-14 00:00:00+00:00,-0.04167858
2022-01-17 00:00:00+00:00,-0.00970449
2022-01-18 00:00:00+00:00,-0.01066316
2022-01-19 00:00:00+00:00,-0.04381049
2022-01-20 00:00:00+00:00,0.00474576
2022-01-21 00:00:00+00:00,0.02676563
2022-01-24 00:00:00+00:00,-0.05072787
2022-01-25 00:00:00+00:00,-0.04340873
2022-01-26 00:00:00+00:00,-0.01008456
2022-01-27 00:00:00+00:00,-0.07765849
2022-01-28 00:00:00+00:00,-0.02273839
2022-02-03 00:00:00+00:00,0.08506380
2022-02-04 00:00:00+00:00,-0.00015797
2022-02-07 00:00:00+00:00,-0.00883350
2022-02-08 00:00:00+00:00,-0.00859394
2022-02-09 00:00:00+00:00,0.01219608
2022-02-10 00:00:00+00:00,0.00885796
2022-02-11 00:00:00+00:00,-0.08195168
2022-02-14 00:00:00+00:00,-0.01456867
2022-02-15 00:00:00+00:00,-0.02516611
2022-02-16 00:00:00+00:00,0.03528823
2022-02-17 00:00:00+00:00,0.03470680
2022-02-18 00:00:00+00:00,-0.02912621
2022-02-21 00:00:00+00:00,-0.00049587
2022-02-22 00:00:00+00:00,0.02215500
2022-02-23 00:00:00+00:00,0.00520876
2022-02-24 00:00:00+00:00,-0.03679146
2022-02-25 00:00:00+00:00,0.03588853
2022-02-28 00:00:00+00:00,0.01749980
2022-03-02 00:00:00+00:00,0.02688302
2022-03-03 00:00:00+00:00,0.04609536
2022-03-04 00:00:00+00:00,-0.02836769
2022-03-07 00:00:00+00:00,-0.02302294
2022-03-08 00:00:00+00:00,-0.00992656
2022-03-10 00:00:00+00:00,0.01768829
2022-03-11 00:00:00+00:00,0.02159759
2022-03-14 00:00:00+00:00,-0.04321378
2022-03-15 00:00:00+00:00,-0.02136513
2022-03-16 00:00:00+00:00,0.01932209
2022-03-17 00:00:00+00:00,0.08650602
2022-03-18 00:00:00+00:00,0.02722715
2022-03-21 00:00:00+00:00,-0.00768817
2022-03-22 00:00:00+00:00,-0.00996880
2022-03-23 00:00:00+00:00,0.02919144
2022-03-24 00:00:00+00:00,-0.02149966
2022-03-25 00:00:00+00:00,0.01046879
2022-03-28 00:00:00+00:00,-0.03073160
2022-03-29 00:00:00+00:00,0.04005278
2022-03-30 00:00:00+00:00,0.00867382
