Date,FTSE250
2002-04-09 00:00:00+00:00,0.00325521
2002-04-10 00:00:00+00:00,0.00259994
2002-04-11 00:00:00+00:00,-0.00292113
2002-04-12 00:00:00+00:00,-0.00373801
2002-04-15 00:00:00+00:00,0.00065125
2002-04-16 00:00:00+00:00,0.00789388
2002-04-17 00:00:00+00:00,0.00405318
2002-04-18 00:00:00+00:00,-0.00016180
2002-04-19 00:00:00+00:00,0.00097087
2002-04-22 00:00:00+00:00,0.00283034
2002-04-23 00:00:00+00:00,0.00177649
2002-04-24 00:00:00+00:00,-0.00209745
2002-04-25 00:00:00+00:00,-0.01986434
2002-04-26 00:00:00+00:00,-0.00391581
2002-04-29 00:00:00+00:00,-0.00457591
2002-04-30 00:00:00+00:00,0.00647011
2002-05-01 00:00:00+00:00,-0.00024490
2002-05-02 00:00:00+00:00,0.01559438
2002-05-03 00:00:00+00:00,0.00008101
2002-05-07 00:00:00+00:00,-0.01231367
2002-05-08 00:00:00+00:00,0.01483293
