Date,GBP
2000-03-07 00:00:00+00:00,0.00431911
2000-03-08 00:00:00+00:00,0.00405627
2000-03-09 00:00:00+00:00,0.00037951
2000-03-10 00:00:00+00:00,-0.00556539
2000-03-13 00:00:00+00:00,0.00405885
2000-03-14 00:00:00+00:00,-0.00278199
2000-03-15 00:00:00+00:00,-0.00481867
2000-03-16 00:00:00+00:00,0.00355917
2000-03-17 00:00:00+00:00,-0.00406040
2000-03-20 00:00:00+00:00,-0.00381437
2000-03-21 00:00:00+00:00,0.00458599
2000-03-22 00:00:00+00:00,0.00457491
2000-03-23 00:00:00+00:00,0.01255230
2000-03-24 00:00:00+00:00,0.00781250
2000-03-27 00:00:00+00:00,-0.00690348
2000-03-28 00:00:00+00:00,0.00251953
2000-03-29 00:00:00+00:00,0.00830398
2000-03-30 00:00:00+00:00,0.00075179
2000-03-31 00:00:00+00:00,-0.00350701
2000-04-03 00:00:00+00:00,0.00577164
2000-04-04 00:00:00+00:00,-0.00225197
2000-04-05 00:00:00+00:00,-0.01603206
2000-04-06 00:00:00+00:00,-0.00328283
2000-04-07 00:00:00+00:00,-0.00050588
2000-04-10 00:00:00+00:00,0.00480708
2000-04-11 00:00:00+00:00,0.00252398
2000-04-12 00:00:00+00:00,0.00000000
2000-04-13 00:00:00+00:00,0.00277288
2000-04-14 00:00:00+00:00,-0.00075519
2000-04-17 00:00:00+00:00,-0.00554086
2000-04-18 00:00:00+00:00,-0.00631393
2000-04-19 00:00:00+00:00,0.00050671
2000-04-20 00:00:00+00:00,0.00025329
2000-04-24 00:00:00+00:00,0.00050652
2000-04-25 00:00:00+00:00,0.00101279
2000-04-26 00:00:00+00:00,-0.00480830
2000-04-27 00:00:00+00:00,-0.00038052
2000-04-28 00:00:00+00:00,-0.02969166
2000-05-01 00:00:00+00:00,0.00025760
2000-05-02 00:00:00+00:00,0.00875724
2000-05-03 00:00:00+00:00,0.00230799
2000-05-04 00:00:00+00:00,-0.02612705
2000-05-05 00:00:00+00:00,-0.01738905
2000-05-08 00:00:00+00:00,0.00680717
2000-05-09 00:00:00+00:00,0.00130463
2000-05-10 00:00:00+00:00,-0.02777053
2000-05-11 00:00:00+00:00,-0.01269338
2000-05-12 00:00:00+00:00,0.01556679
2000-05-15 00:00:00+00:00,-0.00950621
2000-05-16 00:00:00+00:00,-0.01565402
2000-05-17 00:00:00+00:00,-0.00254045
2000-05-18 00:00:00+00:00,-0.01472951
2000-05-19 00:00:00+00:00,0.00404694
2000-05-22 00:00:00+00:00,0.00982768
2000-05-23 00:00:00+00:00,-0.02116827
2000-05-24 00:00:00+00:00,0.00000000
2000-05-25 00:00:00+00:00,-0.00785376
2000-05-26 00:00:00+00:00,0.01984774
2000-05-30 00:00:00+00:00,0.01480684
2000-05-31 00:00:00+00:00,0.00187066
2000-06-01 00:00:00+00:00,-0.00507275
2000-06-02 00:00:00+00:00,0.01539079
2000-06-05 00:00:00+00:00,0.01832669
2000-06-06 00:00:00+00:00,0.01302803
2000-06-07 00:00:00+00:00,-0.00967573
2000-06-08 00:00:00+00:00,-0.01353304
2000-06-09 00:00:00+00:00,-0.00343916
2000-06-12 00:00:00+00:00,0.00384259
2000-06-13 00:00:00+00:00,-0.00423168
2000-06-14 00:00:00+00:00,-0.01152929
2000-06-15 00:00:00+00:00,0.00986404
2000-06-16 00:00:00+00:00,0.00316790
2000-06-19 00:00:00+00:00,-0.00237217
2000-06-20 00:00:00+00:00,0.00738884
2000-06-21 00:00:00+00:00,-0.02642303
2000-06-22 00:00:00+00:00,0.02051419
2000-06-23 00:00:00+00:00,-0.01424051
2000-06-26 00:00:00+00:00,-0.00610890
2000-06-27 00:00:00+00:00,0.00999068
2000-06-28 00:00:00+00:00,0.00609675
2000-06-29 00:00:00+00:00,0.01030655
2000-06-30 00:00:00+00:00,-0.00368082
2000-07-03 00:00:00+00:00,-0.00421441
2000-07-05 00:00:00+00:00,-0.00554309
2000-07-06 00:00:00+00:00,-0.00264690
2000-07-07 00:00:00+00:00,0.00742115
2000-07-10 00:00:00+00:00,-0.00158437
2000-07-11 00:00:00+00:00,0.00581395
2000-07-12 00:00:00+00:00,-0.01264822
2000-07-13 00:00:00+00:00,-0.00636436
2000-07-14 00:00:00+00:00,-0.00505454
2000-07-17 00:00:00+00:00,-0.00480064
2000-07-18 00:00:00+00:00,0.00401016
2000-07-19 00:00:00+00:00,-0.00106724
2000-07-20 00:00:00+00:00,0.02135611
2000-07-21 00:00:00+00:00,0.00792393
2000-07-24 00:00:00+00:00,-0.00473560
2000-07-25 00:00:00+00:00,0.00210970
2000-07-26 00:00:00+00:00,-0.00237092
2000-07-27 00:00:00+00:00,-0.00237373
2000-07-28 00:00:00+00:00,-0.01109057
2000-07-31 00:00:00+00:00,-0.00743494
2000-08-01 00:00:00+00:00,-0.00346482
2000-08-02 00:00:00+00:00,-0.00707516
2000-08-03 00:00:00+00:00,0.00348245
2000-08-04 00:00:00+00:00,0.01042920
2000-08-07 00:00:00+00:00,0.01117318
2000-08-08 00:00:00+00:00,-0.00846561
2000-08-09 00:00:00+00:00,-0.00451647
2000-08-10 00:00:00+00:00,-0.00559180
2000-08-11 00:00:00+00:00,0.00774366
2000-08-14 00:00:00+00:00,0.00132996
2000-08-15 00:00:00+00:00,-0.00026582
2000-08-16 00:00:00+00:00,-0.00372192
2000-08-17 00:00:00+00:00,-0.00186443
2000-08-18 00:00:00+00:00,-0.01372967
2000-08-21 00:00:00+00:00,-0.00268420
2000-08-22 00:00:00+00:00,-0.00456928
2000-08-23 00:00:00+00:00,0.00350216
2000-08-24 00:00:00+00:00,-0.00645422
2000-08-25 00:00:00+00:00,-0.01470390
2000-08-28 00:00:00+00:00,-0.00081533
2000-08-29 00:00:00+00:00,-0.01930397
2000-08-30 00:00:00+00:00,0.00301990
2000-08-31 00:00:00+00:00,-0.01123904
2000-09-01 00:00:00+00:00,0.01378360
2000-09-05 00:00:00+00:00,-0.00930869
2000-09-06 00:00:00+00:00,-0.02062990
2000-09-07 00:00:00+00:00,-0.00097276
2000-09-08 00:00:00+00:00,-0.02433259
2000-09-11 00:00:00+00:00,-0.01717101
2000-09-12 00:00:00+00:00,-0.00255537
2000-09-13 00:00:00+00:00,0.00341151
2000-09-14 00:00:00+00:00,-0.00383142
2000-09-15 00:00:00+00:00,-0.00383904
2000-09-18 00:00:00+00:00,0.00942050
2000-09-19 00:00:00+00:00,0.00596676
2000-09-20 00:00:00+00:00,-0.00056657
2000-09-21 00:00:00+00:00,0.03768773
2000-09-22 00:00:00+00:00,0.03142817
2000-09-25 00:00:00+00:00,-0.01150055
2000-09-26 00:00:00+00:00,0.01652437
2000-09-27 00:00:00+00:00,0.00163890
2000-09-28 00:00:00+00:00,-0.00013646
2000-09-29 00:00:00+00:00,0.01583185
2000-10-02 00:00:00+00:00,-0.00866622
2000-10-03 00:00:00+00:00,-0.01550388
2000-10-04 00:00:00+00:00,0.00301535
2000-10-05 00:00:00+00:00,-0.01820172
2000-10-06 00:00:00+00:00,-0.00276205
2000-10-10 00:00:00+00:00,0.01175494
2000-10-11 00:00:00+00:00,0.01044961
2000-10-12 00:00:00+00:00,0.01340446
2000-10-13 00:00:00+00:00,-0.02513587
2000-10-16 00:00:00+00:00,-0.00660429
2000-10-17 00:00:00+00:00,0.00276091
2000-10-18 00:00:00+00:00,-0.00882272
2000-10-19 00:00:00+00:00,0.00304625
2000-10-20 00:00:00+00:00,0.00663625
2000-10-23 00:00:00+00:00,0.00385834
2000-10-24 00:00:00+00:00,-0.00385091
2000-10-25 00:00:00+00:00,-0.02039410
2000-10-26 00:00:00+00:00,-0.00139218
2000-10-27 00:00:00+00:00,0.02702703
2000-10-30 00:00:00+00:00,-0.00219931
2000-10-31 00:00:00+00:00,-0.00412825
2000-11-01 00:00:00+00:00,0.00027579
2000-11-02 00:00:00+00:00,-0.00413622
2000-11-03 00:00:00+00:00,0.00552639
2000-11-06 00:00:00+00:00,-0.02907137
2000-11-07 00:00:00+00:00,0.00755139
2000-11-08 00:00:00+00:00,-0.01643912
2000-11-09 00:00:00+00:00,0.01292316
2000-11-10 00:00:00+00:00,-0.00642010
2000-11-13 00:00:00+00:00,0.01652198
2000-11-14 00:00:00+00:00,-0.01360922
2000-11-15 00:00:00+00:00,-0.00419463
2000-11-16 00:00:00+00:00,-0.00420345
2000-11-17 00:00:00+00:00,-0.00084246
2000-11-20 00:00:00+00:00,0.00014047
2000-11-21 00:00:00+00:00,-0.00786627
2000-11-22 00:00:00+00:00,-0.00987167
2000-11-24 00:00:00+00:00,-0.01502268
2000-11-27 00:00:00+00:00,0.02627445
2000-11-28 00:00:00+00:00,-0.00028189
2000-11-29 00:00:00+00:00,0.00733014
2000-11-30 00:00:00+00:00,0.00196629
2000-12-01 00:00:00+00:00,0.01824049
2000-12-04 00:00:00+00:00,0.02057842
2000-12-05 00:00:00+00:00,-0.02573631
2000-12-06 00:00:00+00:00,0.01087411
2000-12-07 00:00:00+00:00,0.00097060
2000-12-08 00:00:00+00:00,0.00332594
2000-12-11 00:00:00+00:00,0.01660210
2000-12-12 00:00:00+00:00,-0.01042810
2000-12-13 00:00:00+00:00,0.00579310
2000-12-14 00:00:00+00:00,0.02365562
2000-12-15 00:00:00+00:00,0.00394129
2000-12-18 00:00:00+00:00,-0.00270746
2000-12-19 00:00:00+00:00,-0.00813339
2000-12-20 00:00:00+00:00,0.01388322
2000-12-21 00:00:00+00:00,-0.00702893
2000-12-22 00:00:00+00:00,0.00623983
2000-12-26 00:00:00+00:00,0.00973631
2000-12-27 00:00:00+00:00,0.01318800
2000-12-28 00:00:00+00:00,-0.00267344
2000-12-29 00:00:00+00:00,0.00080311
2001-01-02 00:00:00+00:00,0.00709125
2001-01-03 00:00:00+00:00,-0.01039584
2001-01-04 00:00:00+00:00,0.01031618
2001-01-05 00:00:00+00:00,0.00226546
2001-01-08 00:00:00+00:00,-0.00691949
2001-01-09 00:00:00+00:00,-0.00907998
2001-01-10 00:00:00+00:00,-0.00134138
2001-01-11 00:00:00+00:00,0.00671141
2001-01-12 00:00:00+00:00,-0.02193980
2001-01-16 00:00:00+00:00,-0.01109157
2001-01-17 00:00:00+00:00,0.00489663
2001-01-18 00:00:00+00:00,-0.00135685
2001-01-19 00:00:00+00:00,-0.01221996
2001-01-22 00:00:00+00:00,0.00095628
2001-01-23 00:00:00+00:00,0.00655380
2001-01-24 00:00:00+00:00,-0.01469788
2001-01-25 00:00:00+00:00,0.00164519
2001-01-26 00:00:00+00:00,-0.00082192
2001-01-29 00:00:00+00:00,-0.00082226
2001-01-30 00:00:00+00:00,0.00493556
2001-01-31 00:00:00+00:00,0.00000000
2001-02-01 00:00:00+00:00,0.02201860
2001-02-02 00:00:00+00:00,-0.01758420
2001-02-05 00:00:00+00:00,0.01310044
2001-02-06 00:00:00+00:00,-0.02277657
2001-02-07 00:00:00+00:00,-0.00438837
2001-02-08 00:00:00+00:00,-0.01539307
2001-02-09 00:00:00+00:00,0.00332410
2001-02-12 00:00:00+00:00,0.00719027
2001-02-13 00:00:00+00:00,0.00082667
2001-02-14 00:00:00+00:00,0.00661066
2001-02-15 00:00:00+00:00,-0.01153054
2001-02-16 00:00:00+00:00,0.00138064
2001-02-20 00:00:00+00:00,-0.00469095
2001-02-21 00:00:00+00:00,-0.00497856
2001-02-22 00:00:00+00:00,0.00360460
2001-02-23 00:00:00+00:00,0.01217825
2001-02-26 00:00:00+00:00,-0.01389271
2001-02-27 00:00:00+00:00,-0.00138485
2001-02-28 00:00:00+00:00,0.00346452
2001-03-01 00:00:00+00:00,0.01577200
2001-03-02 00:00:00+00:00,0.01811942
2001-03-05 00:00:00+00:00,-0.00367297
2001-03-06 00:00:00+00:00,-0.00054511
2001-03-07 00:00:00+00:00,-0.00872410
2001-03-08 00:00:00+00:00,0.01150055
2001-03-09 00:00:00+00:00,-0.00231419
2001-03-12 00:00:00+00:00,-0.00545182
2001-03-13 00:00:00+00:00,-0.01940686
2001-03-14 00:00:00+00:00,-0.00496826
2001-03-15 00:00:00+00:00,-0.00567239
2001-03-16 00:00:00+00:00,-0.01544455
2001-03-19 00:00:00+00:00,-0.00701164
2001-03-20 00:00:00+00:00,0.01350971
2001-03-21 00:00:00+00:00,-0.00293542
2001-03-22 00:00:00+00:00,-0.01455767
2001-03-23 00:00:00+00:00,0.00902425
2001-03-26 00:00:00+00:00,0.01179113
2001-03-27 00:00:00+00:00,-0.00362824
2001-03-28 00:00:00+00:00,0.00643087
2001-03-29 00:00:00+00:00,-0.01365663
2001-03-30 00:00:00+00:00,-0.01346990
2001-04-02 00:00:00+00:00,-0.00084758
2001-04-03 00:00:00+00:00,0.02289429
2001-04-04 00:00:00+00:00,0.00167668
2001-04-05 00:00:00+00:00,-0.00837638
2001-04-06 00:00:00+00:00,0.01289780
2001-04-09 00:00:00+00:00,0.01253656
2001-04-10 00:00:00+00:00,-0.01688815
2001-04-11 00:00:00+00:00,0.00362976
2001-04-12 00:00:00+00:00,0.00362319
2001-04-16 00:00:00+00:00,-0.00612046
2001-04-17 00:00:00+00:00,-0.00669736
2001-04-18 00:00:00+00:00,-0.00419992
2001-04-19 00:00:00+00:00,0.02328844
2001-04-20 00:00:00+00:00,-0.00277354
2001-04-23 00:00:00+00:00,-0.00361061
2001-04-24 00:00:00+00:00,-0.00500835
2001-04-25 00:00:00+00:00,0.00585774
2001-04-26 00:00:00+00:00,0.00166875
2001-04-27 00:00:00+00:00,-0.01111574
2001-04-30 00:00:00+00:00,-0.00349260
2001-05-01 00:00:00+00:00,0.00503849
2001-05-02 00:00:00+00:00,-0.00195449
2001-05-03 00:00:00+00:00,0.00391280
2001-05-04 00:00:00+00:00,0.00376569
2001-05-07 00:00:00+00:00,-0.00097425
2001-05-08 00:00:00+00:00,-0.01726058
2001-05-09 00:00:00+00:00,-0.00617804
2001-05-10 00:00:00+00:00,0.00253521
2001-05-11 00:00:00+00:00,-0.00450134
2001-05-14 00:00:00+00:00,-0.00056394
2001-05-15 00:00:00+00:00,0.00620505
2001-05-16 00:00:00+00:00,0.00955996
2001-05-17 00:00:00+00:00,0.00055968
2001-05-18 00:00:00+00:00,0.01202965
2001-05-21 00:00:00+00:00,-0.00041713
2001-05-22 00:00:00+00:00,-0.01668985
2001-05-23 00:00:00+00:00,-0.01206171
2001-05-24 00:00:00+00:00,-0.01354593
2001-05-25 00:00:00+00:00,0.01903679
2001-05-29 00:00:00+00:00,0.00084436
2001-05-30 00:00:00+00:00,0.00647067
2001-05-31 00:00:00+00:00,-0.01500280
2001-06-01 00:00:00+00:00,0.00211894
2001-06-04 00:00:00+00:00,-0.00479752
2001-06-05 00:00:00+00:00,-0.00523338
2001-06-06 00:00:00+00:00,-0.02807714
2001-06-07 00:00:00+00:00,-0.00115058
2001-06-08 00:00:00+00:00,-0.01266369
2001-06-11 00:00:00+00:00,-0.00984794
2001-06-12 00:00:00+00:00,-0.00189201
2001-06-13 00:00:00+00:00,0.02549162
2001-06-14 00:00:00+00:00,0.01639580
2001-06-15 00:00:00+00:00,-0.00156919
2001-06-18 00:00:00+00:00,-0.00071439
2001-06-19 00:00:00+00:00,-0.00628751
2001-06-20 00:00:00+00:00,-0.00143349
2001-06-21 00:00:00+00:00,0.02553436
2001-06-22 00:00:00+00:00,-0.00750708
2001-06-25 00:00:00+00:00,0.00341200
2001-06-26 00:00:00+00:00,0.00198694
2001-06-27 00:00:00+00:00,0.00170140
2001-06-28 00:00:00+00:00,-0.01048307
2001-06-29 00:00:00+00:00,0.00712048
2001-07-02 00:00:00+00:00,0.00397332
2001-07-03 00:00:00+00:00,-0.01416230
2001-07-05 00:00:00+00:00,-0.00798745
2001-07-06 00:00:00+00:00,0.01718459
2001-07-09 00:00:00+00:00,-0.00539543
2001-07-10 00:00:00+00:00,0.00370159
2001-07-11 00:00:00+00:00,-0.00397897
2001-07-12 00:00:00+00:00,-0.00056956
2001-07-13 00:00:00+00:00,-0.00797607
2001-07-16 00:00:00+00:00,-0.00114400
2001-07-17 00:00:00+00:00,-0.00228931
2001-07-18 00:00:00+00:00,0.02578427
2001-07-19 00:00:00+00:00,0.01527365
2001-07-20 00:00:00+00:00,0.00421053
2001-07-23 00:00:00+00:00,-0.01680672
2001-07-24 00:00:00+00:00,0.00649718
2001-07-25 00:00:00+00:00,0.00563142
2001-07-26 00:00:00+00:00,0.00140390
2001-07-27 00:00:00+00:00,-0.00617284
2001-07-30 00:00:00+00:00,0.00422178
2001-07-31 00:00:00+00:00,-0.00196602
2001-08-01 00:00:00+00:00,0.01265111
2001-08-02 00:00:00+00:00,-0.00335242
2001-08-03 00:00:00+00:00,-0.00363789
2001-08-06 00:00:00+00:00,-0.01233530
2001-08-07 00:00:00+00:00,-0.00394922
2001-08-08 00:00:00+00:00,-0.00113058
2001-08-09 00:00:00+00:00,0.01385747
2001-08-10 00:00:00+00:00,-0.00280859
2001-08-13 00:00:00+00:00,-0.00281254
2001-08-14 00:00:00+00:00,0.01013942
2001-08-15 00:00:00+00:00,0.01597310
2001-08-16 00:00:00+00:00,0.00917431
2001-08-17 00:00:00+00:00,-0.00055348
2001-08-20 00:00:00+00:00,-0.00304498
2001-08-21 00:00:00+00:00,0.00748544
2001-08-22 00:00:00+00:00,-0.00082861
2001-08-23 00:00:00+00:00,-0.00165792
2001-08-24 00:00:00+00:00,-0.00553097
2001-08-27 00:00:00+00:00,0.00207987
2001-08-28 00:00:00+00:00,0.00858845
2001-08-29 00:00:00+00:00,0.00193103
2001-08-30 00:00:00+00:00,0.00881907
2001-08-31 00:00:00+00:00,-0.00548772
2001-09-04 00:00:00+00:00,-0.01664603
2001-09-05 00:00:00+00:00,0.02205882
2001-09-06 00:00:00+00:00,-0.00274461
2001-09-07 00:00:00+00:00,0.00728322
2001-09-10 00:00:00+00:00,-0.00383352
2001-09-11 00:00:00+00:00,-0.00987655
2001-09-13 00:00:00+00:00,0.02675585
2001-09-14 00:00:00+00:00,0.00108829
2001-09-17 00:00:00+00:00,-0.00720598
2001-09-18 00:00:00+00:00,0.00301287
2001-09-19 00:00:00+00:00,0.00013674
2001-09-20 00:00:00+00:00,-0.00519552
2001-09-21 00:00:00+00:00,-0.01315970
2001-09-24 00:00:00+00:00,0.00993515
2001-09-25 00:00:00+00:00,0.01016065
2001-09-26 00:00:00+00:00,0.00655738
2001-09-27 00:00:00+00:00,-0.00108932
2001-09-28 00:00:00+00:00,-0.00163488
2001-10-01 00:00:00+00:00,0.00736297
2001-10-02 00:00:00+00:00,-0.01195490
2001-10-03 00:00:00+00:00,0.00751674
2001-10-04 00:00:00+00:00,0.00245065
2001-10-05 00:00:00+00:00,0.00543922
2001-10-09 00:00:00+00:00,-0.02915650
2001-10-10 00:00:00+00:00,-0.01087106
2001-10-11 00:00:00+00:00,-0.00913116
2001-10-12 00:00:00+00:00,0.00917304
2001-10-15 00:00:00+00:00,-0.00304372
2001-10-16 00:00:00+00:00,-0.00055425
2001-10-17 00:00:00+00:00,-0.00083160
2001-10-18 00:00:00+00:00,-0.00194121
2001-10-19 00:00:00+00:00,-0.01471201
2001-10-22 00:00:00+00:00,-0.01426174
2001-10-23 00:00:00+00:00,0.00056330
2001-10-24 00:00:00+00:00,0.00478671
2001-10-25 00:00:00+00:00,0.00112360
2001-10-26 00:00:00+00:00,0.01207187
2001-10-29 00:00:00+00:00,0.02120832
2001-10-30 00:00:00+00:00,0.00082839
2001-10-31 00:00:00+00:00,0.00331217
2001-11-01 00:00:00+00:00,0.01019565
2001-11-02 00:00:00+00:00,-0.00068540
2001-11-05 00:00:00+00:00,-0.00274236
2001-11-06 00:00:00+00:00,0.00068653
2001-11-07 00:00:00+00:00,0.00274499
2001-11-08 00:00:00+00:00,-0.01069079
2001-11-09 00:00:00+00:00,0.00440954
2001-11-13 00:00:00+00:00,-0.01883679
2001-11-14 00:00:00+00:00,-0.00222099
2001-11-15 00:00:00+00:00,-0.01278488
2001-11-16 00:00:00+00:00,-0.00531469
2001-11-19 00:00:00+00:00,-0.02047399
2001-11-20 00:00:00+00:00,0.00892604
2001-11-21 00:00:00+00:00,-0.00592467
2001-11-23 00:00:00+00:00,-0.00622524
2001-11-26 00:00:00+00:00,0.00156117
2001-11-27 00:00:00+00:00,0.00439654
2001-11-28 00:00:00+00:00,0.01500142
2001-11-29 00:00:00+00:00,0.00280938
2001-11-30 00:00:00+00:00,-0.00434844
2001-12-03 00:00:00+00:00,0.00210852
2001-12-04 00:00:00+00:00,-0.00533633
2001-12-05 00:00:00+00:00,-0.00816671
2001-12-06 00:00:00+00:00,0.01837975
2001-12-07 00:00:00+00:00,0.00686467
2001-12-10 00:00:00+00:00,0.00027921
2001-12-11 00:00:00+00:00,0.00558269
2001-12-12 00:00:00+00:00,0.01336117
2001-12-13 00:00:00+00:00,-0.00635974
2001-12-14 00:00:00+00:00,0.01719834
2001-12-17 00:00:00+00:00,-0.00165017
2001-12-18 00:00:00+00:00,-0.00385675
2001-12-19 00:00:00+00:00,-0.00883246
2001-12-20 00:00:00+00:00,-0.00221791
2001-12-21 00:00:00+00:00,-0.01470996
2001-12-24 00:00:00+00:00,0.00726866
2001-12-26 00:00:00+00:00,0.01587744
2001-12-27 00:00:00+00:00,-0.00414536
2001-12-28 00:00:00+00:00,-0.00083079
2001-12-31 00:00:00+00:00,0.00664912
2002-01-02 00:00:00+00:00,-0.01380643
2002-01-03 00:00:00+00:00,-0.00973168
2002-01-04 00:00:00+00:00,0.01257510
2002-01-07 00:00:00+00:00,-0.01027492
2002-01-08 00:00:00+00:00,0.00027913
2002-01-09 00:00:00+00:00,-0.00279096
2002-01-10 00:00:00+00:00,0.00572946
2002-01-11 00:00:00+00:00,0.00793982
2002-01-14 00:00:00+00:00,0.00332963
2002-01-15 00:00:00+00:00,-0.01343490
2002-01-16 00:00:00+00:00,-0.00446180
2002-01-17 00:00:00+00:00,0.00000000
2002-01-18 00:00:00+00:00,0.00307434
2002-01-22 00:00:00+00:00,-0.01227850
2002-01-23 00:00:00+00:00,-0.00758108
2002-01-24 00:00:00+00:00,-0.00169109
2002-01-25 00:00:00+00:00,-0.01918195
2002-01-28 00:00:00+00:00,-0.00085446
2002-01-29 00:00:00+00:00,0.00740846
2002-01-30 00:00:00+00:00,0.00141945
2002-01-31 00:00:00+00:00,-0.00482270
2002-02-01 00:00:00+00:00,0.00881558
2002-02-04 00:00:00+00:00,0.00821065
2002-02-05 00:00:00+00:00,-0.00986888
2002-02-06 00:00:00+00:00,-0.00255030
2002-02-07 00:00:00+00:00,0.00141864
2002-02-08 00:00:00+00:00,0.00198469
2002-02-11 00:00:00+00:00,0.00991361
2002-02-12 00:00:00+00:00,0.01775648
2002-02-13 00:00:00+00:00,-0.00670766
2002-02-14 00:00:00+00:00,0.00294448
2002-02-15 00:00:00+00:00,0.00154018
2002-02-19 00:00:00+00:00,0.00055968
2002-02-20 00:00:00+00:00,-0.00531543
2002-02-21 00:00:00+00:00,-0.00434783
2002-02-22 00:00:00+00:00,0.01124543
2002-02-25 00:00:00+00:00,-0.01062343
2002-02-26 00:00:00+00:00,-0.01208544
2002-02-27 00:00:00+00:00,0.00480701
2002-02-28 00:00:00+00:00,-0.00338505
2002-03-01 00:00:00+00:00,0.00226021
2002-03-04 00:00:00+00:00,0.00564414
2002-03-05 00:00:00+00:00,0.00168848
2002-03-06 00:00:00+00:00,-0.00196823
2002-03-07 00:00:00+00:00,0.00872502
2002-03-08 00:00:00+00:00,-0.01092896
2002-03-11 00:00:00+00:00,-0.00014089
2002-03-12 00:00:00+00:00,-0.00605719
2002-03-13 00:00:00+00:00,0.00028261
2002-03-14 00:00:00+00:00,0.00734671
2002-03-15 00:00:00+00:00,-0.00337838
2002-03-18 00:00:00+00:00,0.00451977
2002-03-19 00:00:00+00:00,-0.00281849
2002-03-20 00:00:00+00:00,0.00508044
2002-03-21 00:00:00+00:00,-0.00365991
2002-03-22 00:00:00+00:00,0.00000000
2002-03-25 00:00:00+00:00,0.00084614
2002-03-26 00:00:00+00:00,0.00126868
2002-03-27 00:00:00+00:00,-0.00225384
2002-03-28 00:00:00+00:00,0.00112819
2002-04-01 00:00:00+00:00,0.02226920
2002-04-02 00:00:00+00:00,-0.00641204
2002-04-03 00:00:00+00:00,-0.00083904
2002-04-04 00:00:00+00:00,-0.00251819
2002-04-05 00:00:00+00:00,-0.00112061
2002-04-08 00:00:00+00:00,-0.00308339
2002-04-09 00:00:00+00:00,0.00743964
2002-04-10 00:00:00+00:00,0.00083904
2002-04-11 00:00:00+00:00,0.00363433
2002-04-12 00:00:00+00:00,-0.00279057
2002-04-15 00:00:00+00:00,0.00223557
2002-04-16 00:00:00+00:00,0.00111654
2002-04-17 00:00:00+00:00,0.00739294
2002-04-18 00:00:00+00:00,0.00611451
2002-04-19 00:00:00+00:00,0.00000000
2002-04-22 00:00:00+00:00,0.00193960
2002-04-23 00:00:00+00:00,-0.00359862
2002-04-24 00:00:00+00:00,0.00166389
2002-04-25 00:00:00+00:00,0.00942089
2002-04-26 00:00:00+00:00,0.00358522
2002-04-29 00:00:00+00:00,0.00247763
2002-04-30 00:00:00+00:00,-0.00192466
2002-05-01 00:00:00+00:00,0.00798129
2002-05-02 00:00:00+00:00,0.00027412
2002-05-03 00:00:00+00:00,0.00602988
2002-05-06 00:00:00+00:00,0.00109305
2002-05-07 00:00:00+00:00,-0.00054622
2002-05-08 00:00:00+00:00,-0.01639120
2002-05-09 00:00:00+00:00,0.00482027
2002-05-10 00:00:00+00:00,0.00494573
2002-05-13 00:00:00+00:00,-0.00712622
2002-05-14 00:00:00+00:00,-0.01086508
2002-05-15 00:00:00+00:00,0.01507399
2002-05-16 00:00:00+00:00,-0.00411749
2002-05-17 00:00:00+00:00,0.00357585
