Date,SGX
2005-11-07 00:00:00+00:00,-0.00882613
2005-11-08 00:00:00+00:00,0.00620567
2005-11-09 00:00:00+00:00,-0.00132159
2005-11-10 00:00:00+00:00,-0.01102293
2005-11-11 00:00:00+00:00,0.00930851
2005-11-14 00:00:00+00:00,-0.01059135
2005-11-15 00:00:00+00:00,-0.01109139
2005-11-16 00:00:00+00:00,0.01204282
2005-11-17 00:00:00+00:00,0.00665188
2005-11-18 00:00:00+00:00,0.02783915
2005-11-21 00:00:00+00:00,-0.00959024
2005-11-22 00:00:00+00:00,-0.00394218
2005-11-23 00:00:00+00:00,0.01623519
2005-11-24 00:00:00+00:00,0.00870701
2005-11-25 00:00:00+00:00,-0.00953619
2005-11-28 00:00:00+00:00,0.01088850
2005-11-29 00:00:00+00:00,-0.00563258
2005-11-30 00:00:00+00:00,-0.00174412
2005-12-01 00:00:00+00:00,0.00869565
2005-12-02 00:00:00+00:00,0.01861472
2005-12-05 00:00:00+00:00,-0.00042900
2005-12-06 00:00:00+00:00,-0.02102102
2005-12-07 00:00:00+00:00,0.00390117
2005-12-08 00:00:00+00:00,-0.00172712
2005-12-09 00:00:00+00:00,0.01253241
2005-12-12 00:00:00+00:00,0.00859107
2005-12-13 00:00:00+00:00,-0.00598802
2005-12-14 00:00:00+00:00,0.00000000
2005-12-15 00:00:00+00:00,0.00085800
2005-12-16 00:00:00+00:00,0.00000000
2005-12-19 00:00:00+00:00,0.00000000
2005-12-20 00:00:00+00:00,0.00171527
2005-12-21 00:00:00+00:00,0.00342759
2005-12-22 00:00:00+00:00,-0.00769889
2005-12-23 00:00:00+00:00,0.00386432
2005-12-27 00:00:00+00:00,0.00471496
2005-12-28 00:00:00+00:00,0.00256520
2005-12-29 00:00:00+00:00,0.00768574
2005-12-30 00:00:00+00:00,0.00170140
2006-01-03 00:00:00+00:00,0.01784317
2006-01-04 00:00:00+00:00,0.01221567
2006-01-05 00:00:00+00:00,0.01675042
2006-01-06 00:00:00+00:00,0.01411960
2006-01-09 00:00:00+00:00,0.00371134
2006-01-11 00:00:00+00:00,-0.00657354
2006-01-12 00:00:00+00:00,-0.00906843
2006-01-13 00:00:00+00:00,-0.00165631
2006-01-16 00:00:00+00:00,-0.00414422
2006-01-17 00:00:00+00:00,-0.02076412
2006-01-18 00:00:00+00:00,-0.01468737
2006-01-19 00:00:00+00:00,0.01564482
2006-01-20 00:00:00+00:00,0.00922819
2006-01-23 00:00:00+00:00,-0.02087683
2006-01-24 00:00:00+00:00,0.00337553
2006-01-25 00:00:00+00:00,0.00842460
2006-01-26 00:00:00+00:00,0.00755034
2006-01-27 00:00:00+00:00,0.02005850
2006-02-01 00:00:00+00:00,0.01572197
2006-02-02 00:00:00+00:00,0.00738916
2006-02-03 00:00:00+00:00,-0.00736196
2006-02-06 00:00:00+00:00,0.00738916
2006-02-07 00:00:00+00:00,0.00449898
2006-02-08 00:00:00+00:00,-0.01710098
2006-02-09 00:00:00+00:00,0.00246407
2006-02-10 00:00:00+00:00,-0.00656276
2006-02-13 00:00:00+00:00,0.00411523
2006-02-14 00:00:00+00:00,0.00985626
2006-02-15 00:00:00+00:00,-0.01430323
2006-02-16 00:00:00+00:00,0.00864198
2006-02-17 00:00:00+00:00,-0.00327869
2006-02-20 00:00:00+00:00,-0.00123153
2006-02-21 00:00:00+00:00,0.00985222
2006-02-22 00:00:00+00:00,-0.01307190
2006-02-23 00:00:00+00:00,0.00616776
2006-02-24 00:00:00+00:00,0.01434426
2006-02-27 00:00:00+00:00,0.01872202
2006-02-28 00:00:00+00:00,0.00402615
2006-03-01 00:00:00+00:00,0.00120724
2006-03-02 00:00:00+00:00,-0.00201207
2006-03-03 00:00:00+00:00,0.01006847
2006-03-06 00:00:00+00:00,0.01523046
2006-03-07 00:00:00+00:00,-0.00994431
2006-03-08 00:00:00+00:00,0.01044596
2006-03-09 00:00:00+00:00,0.00039968
2006-03-10 00:00:00+00:00,-0.00559329
2006-03-13 00:00:00+00:00,0.01162325
2006-03-14 00:00:00+00:00,-0.00438247
2006-03-15 00:00:00+00:00,-0.00519169
2006-03-16 00:00:00+00:00,0.00160128
2006-03-17 00:00:00+00:00,-0.00320000
2006-03-20 00:00:00+00:00,0.01362179
2006-03-21 00:00:00+00:00,-0.01233585
2006-03-22 00:00:00+00:00,-0.00680817
2006-03-23 00:00:00+00:00,0.00160707
2006-03-24 00:00:00+00:00,0.00481734
2006-03-27 00:00:00+00:00,0.00480577
2006-03-28 00:00:00+00:00,0.00719137
2006-03-29 00:00:00+00:00,0.00597134
2006-03-30 00:00:00+00:00,-0.00119095
2006-03-31 00:00:00+00:00,0.00793370
2006-04-03 00:00:00+00:00,0.01265322
2006-04-04 00:00:00+00:00,-0.01100196
2006-04-05 00:00:00+00:00,0.01145792
2006-04-06 00:00:00+00:00,-0.00235664
2006-04-07 00:00:00+00:00,-0.00353913
2006-04-10 00:00:00+00:00,-0.00513023
2006-04-11 00:00:00+00:00,0.00672468
2006-04-12 00:00:00+00:00,-0.00709779
2006-04-13 00:00:00+00:00,-0.00316581
2006-04-17 00:00:00+00:00,0.00396354
2006-04-18 00:00:00+00:00,0.00672468
2006-04-19 00:00:00+00:00,0.02286165
2006-04-20 00:00:00+00:00,-0.00116913
2006-04-21 00:00:00+00:00,0.01521061
2006-04-24 00:00:00+00:00,-0.00851393
2006-04-25 00:00:00+00:00,-0.00699572
2006-04-26 00:00:00+00:00,0.01014041
2006-04-27 00:00:00+00:00,0.00465658
2006-04-28 00:00:00+00:00,0.01084011
2006-05-02 00:00:00+00:00,0.01770694
2006-05-03 00:00:00+00:00,0.02290076
2006-05-04 00:00:00+00:00,-0.01207547
2006-05-05 00:00:00+00:00,-0.00379651
2006-05-08 00:00:00+00:00,0.01179156
2006-05-09 00:00:00+00:00,-0.01804511
2006-05-10 00:00:00+00:00,0.01062215
2006-05-11 00:00:00+00:00,-0.01471698
2006-05-15 00:00:00+00:00,-0.06651463
2006-05-16 00:00:00+00:00,-0.01690916
2006-05-17 00:00:00+00:00,0.02775575
2006-05-18 00:00:00+00:00,-0.03676183
2006-05-19 00:00:00+00:00,-0.00637450
2006-05-22 00:00:00+00:00,-0.06235012
2006-05-23 00:00:00+00:00,0.00990099
2006-05-24 00:00:00+00:00,0.00574713
2006-05-25 00:00:00+00:00,-0.02619730
2006-05-26 00:00:00+00:00,0.03401078
2006-05-29 00:00:00+00:00,-0.00489396
2006-05-30 00:00:00+00:00,0.00081766
2006-05-31 00:00:00+00:00,-0.04741112
2006-06-01 00:00:00+00:00,0.00251151
2006-06-02 00:00:00+00:00,0.02717391
2006-06-05 00:00:00+00:00,-0.01072607
2006-06-06 00:00:00+00:00,-0.01493156
2006-06-07 00:00:00+00:00,-0.01170079
2006-06-08 00:00:00+00:00,-0.04947146
2006-06-09 00:00:00+00:00,0.03511053
2006-06-12 00:00:00+00:00,0.00000000
2006-06-13 00:00:00+00:00,-0.03877290
2006-06-14 00:00:00+00:00,-0.01216334
2006-06-15 00:00:00+00:00,0.01878550
2006-06-16 00:00:00+00:00,0.06233766
2006-06-19 00:00:00+00:00,-0.00503778
2006-06-20 00:00:00+00:00,-0.03451178
2006-06-21 00:00:00+00:00,0.00171306
2006-06-22 00:00:00+00:00,0.02567394
2006-06-23 00:00:00+00:00,-0.01436417
2006-06-26 00:00:00+00:00,0.02042553
2006-06-27 00:00:00+00:00,-0.00842460
2006-06-28 00:00:00+00:00,-0.00592217
2006-06-29 00:00:00+00:00,0.03054731
2006-06-30 00:00:00+00:00,0.04011064
2006-07-03 00:00:00+00:00,0.00122900
2006-07-04 00:00:00+00:00,0.00900901
2006-07-05 00:00:00+00:00,-0.02038320
2006-07-06 00:00:00+00:00,0.01935750
2006-07-07 00:00:00+00:00,-0.00815993
2006-07-10 00:00:00+00:00,-0.00658165
2006-07-11 00:00:00+00:00,-0.01898473
2006-07-12 00:00:00+00:00,0.00583333
2006-07-13 00:00:00+00:00,-0.02243457
2006-07-14 00:00:00+00:00,-0.02773109
2006-07-17 00:00:00+00:00,-0.03749467
2006-07-18 00:00:00+00:00,0.01128962
2006-07-19 00:00:00+00:00,0.00690846
2006-07-20 00:00:00+00:00,0.03571429
2006-07-21 00:00:00+00:00,-0.01057082
2006-07-24 00:00:00+00:00,0.00254994
2006-07-25 00:00:00+00:00,0.02801358
2006-07-26 00:00:00+00:00,-0.00167434
2006-07-27 00:00:00+00:00,0.03225806
2006-07-28 00:00:00+00:00,-0.01319588
2006-07-31 00:00:00+00:00,0.01245330
2006-08-01 00:00:00+00:00,-0.00041877
2006-08-02 00:00:00+00:00,0.00660338
2006-08-03 00:00:00+00:00,0.00205677
2006-08-04 00:00:00+00:00,0.00452117
2006-08-07 00:00:00+00:00,-0.00287003
2006-08-08 00:00:00+00:00,0.00903491
2006-08-10 00:00:00+00:00,-0.01424501
2006-08-11 00:00:00+00:00,0.00491803
2006-08-14 00:00:00+00:00,0.00490597
2006-08-15 00:00:00+00:00,-0.00897227
2006-08-16 00:00:00+00:00,0.01229005
2006-08-17 00:00:00+00:00,0.01425081
2006-08-18 00:00:00+00:00,0.01010918
2006-08-21 00:00:00+00:00,-0.01367659
2006-08-22 00:00:00+00:00,0.01134062
2006-08-23 00:00:00+00:00,-0.00724930
2006-08-24 00:00:00+00:00,-0.02101859
2006-08-25 00:00:00+00:00,0.00735294
2006-08-28 00:00:00+00:00,-0.01912902
2006-08-29 00:00:00+00:00,0.02259655
2006-08-30 00:00:00+00:00,0.01300284
2006-08-31 00:00:00+00:00,0.00887562
2006-09-01 00:00:00+00:00,0.00723473
2006-09-04 00:00:00+00:00,0.02282739
2006-09-05 00:00:00+00:00,-0.00079208
2006-09-06 00:00:00+00:00,0.00475436
2006-09-07 00:00:00+00:00,-0.00592885
2006-09-08 00:00:00+00:00,0.00357853
2006-09-11 00:00:00+00:00,-0.01786423
2006-09-12 00:00:00+00:00,-0.00160192
2006-09-13 00:00:00+00:00,0.01603206
2006-09-14 00:00:00+00:00,0.00874751
2006-09-15 00:00:00+00:00,0.00237530
2006-09-18 00:00:00+00:00,0.02293397
2006-09-19 00:00:00+00:00,-0.01094605
2006-09-20 00:00:00+00:00,-0.00550314
2006-09-21 00:00:00+00:00,0.00551833
2006-09-22 00:00:00+00:00,-0.01415094
2006-09-25 00:00:00+00:00,0.00197941
2006-09-26 00:00:00+00:00,0.00118624
2006-09-27 00:00:00+00:00,0.02608696
2006-09-28 00:00:00+00:00,0.00780336
2006-09-29 00:00:00+00:00,0.00000000
2006-10-02 00:00:00+00:00,0.02564516
2006-10-03 00:00:00+00:00,-0.00575595
2006-10-04 00:00:00+00:00,0.00769823
2006-10-05 00:00:00+00:00,0.02914110
2006-10-06 00:00:00+00:00,0.00566893
2006-10-09 00:00:00+00:00,-0.00904636
2006-10-10 00:00:00+00:00,0.01977938
2006-10-11 00:00:00+00:00,-0.00451977
2006-10-12 00:00:00+00:00,-0.00113250
2006-10-13 00:00:00+00:00,0.01925982
2006-10-16 00:00:00+00:00,0.00149589
2006-10-17 00:00:00+00:00,-0.02391629
2006-10-18 00:00:00+00:00,0.00302572
2006-10-19 00:00:00+00:00,0.01888218
2006-10-20 00:00:00+00:00,0.01421624
2006-10-23 00:00:00+00:00,0.00297177
2006-10-25 00:00:00+00:00,0.01706231
2006-10-26 00:00:00+00:00,0.01912468
2006-10-27 00:00:00+00:00,-0.00837887
2006-10-30 00:00:00+00:00,-0.02890596
2006-10-31 00:00:00+00:00,0.00704722
2006-11-01 00:00:00+00:00,0.02663707
2006-11-02 00:00:00+00:00,-0.00584155
2006-11-03 00:00:00+00:00,-0.00659099
2006-11-06 00:00:00+00:00,0.00440852
2006-11-07 00:00:00+00:00,0.00879765
2006-11-08 00:00:00+00:00,-0.00763081
2006-11-09 00:00:00+00:00,0.00729395
2006-11-10 00:00:00+00:00,0.00072674
2006-11-13 00:00:00+00:00,0.00072648
2006-11-14 00:00:00+00:00,0.00944081
2006-11-15 00:00:00+00:00,0.01228768
2006-11-16 00:00:00+00:00,0.01185345
2006-11-17 00:00:00+00:00,0.01035714
2006-11-20 00:00:00+00:00,-0.03019538
2006-11-21 00:00:00+00:00,0.02272727
2006-11-22 00:00:00+00:00,0.01925820
2006-11-23 00:00:00+00:00,0.00565171
2006-11-24 00:00:00+00:00,-0.01690736
2006-11-27 00:00:00+00:00,0.01811723
2006-11-28 00:00:00+00:00,-0.03767606
2006-11-29 00:00:00+00:00,0.02726947
2006-11-30 00:00:00+00:00,0.00813621
2006-12-01 00:00:00+00:00,-0.00211566
2006-12-04 00:00:00+00:00,0.01023650
2006-12-05 00:00:00+00:00,0.03442220
2006-12-06 00:00:00+00:00,-0.00483425
2006-12-07 00:00:00+00:00,0.00588439
2006-12-08 00:00:00+00:00,-0.02305575
2006-12-11 00:00:00+00:00,0.01496693
2006-12-12 00:00:00+00:00,0.00414651
2006-12-13 00:00:00+00:00,-0.00689655
2006-12-14 00:00:00+00:00,0.02214533
2006-12-15 00:00:00+00:00,0.01026694
2006-12-18 00:00:00+00:00,0.02179094
2006-12-19 00:00:00+00:00,-0.04243853
2006-12-20 00:00:00+00:00,0.01754990
2006-12-21 00:00:00+00:00,-0.00034118
2006-12-22 00:00:00+00:00,0.01501194
2006-12-26 00:00:00+00:00,-0.00067728
2006-12-27 00:00:00+00:00,0.01219512
2006-12-28 00:00:00+00:00,0.00134680
2006-12-29 00:00:00+00:00,0.01514132
2007-01-03 00:00:00+00:00,0.03339509
2007-01-04 00:00:00+00:00,-0.00952694
2007-01-05 00:00:00+00:00,0.00330142
2007-01-08 00:00:00+00:00,-0.00725115
2007-01-09 00:00:00+00:00,0.00531208
2007-01-10 00:00:00+00:00,-0.03178808
2007-01-11 00:00:00+00:00,0.00605653
2007-01-12 00:00:00+00:00,0.02616572
2007-01-15 00:00:00+00:00,0.01688742
2007-01-16 00:00:00+00:00,0.00164204
2007-01-17 00:00:00+00:00,-0.00065617
2007-01-18 00:00:00+00:00,0.01542501
2007-01-19 00:00:00+00:00,0.00716612
2007-01-22 00:00:00+00:00,0.04641350
2007-01-23 00:00:00+00:00,-0.00792896
2007-01-24 00:00:00+00:00,0.01114650
2007-01-25 00:00:00+00:00,-0.02659911
2007-01-26 00:00:00+00:00,-0.01379974
2007-01-29 00:00:00+00:00,0.02650291
2007-01-30 00:00:00+00:00,0.00063796
2007-01-31 00:00:00+00:00,-0.00223693
2007-02-01 00:00:00+00:00,0.02713055
2007-02-02 00:00:00+00:00,0.03086614
2007-02-05 00:00:00+00:00,0.00279156
2007-02-06 00:00:00+00:00,0.00000000
2007-02-07 00:00:00+00:00,0.00650558
2007-02-08 00:00:00+00:00,-0.01169591
2007-02-09 00:00:00+00:00,0.00185759
2007-02-12 00:00:00+00:00,-0.03185895
2007-02-13 00:00:00+00:00,-0.01351351
2007-02-14 00:00:00+00:00,0.02025316
2007-02-15 00:00:00+00:00,0.04384591
2007-02-16 00:00:00+00:00,-0.01011339
2007-02-21 00:00:00+00:00,0.03295350
2007-02-22 00:00:00+00:00,-0.00272562
2007-02-23 00:00:00+00:00,0.01182894
2007-02-26 00:00:00+00:00,-0.00180777
2007-02-27 00:00:00+00:00,-0.04644150
2007-02-28 00:00:00+00:00,-0.07965874
2007-03-01 00:00:00+00:00,-0.00771704
2007-03-02 00:00:00+00:00,-0.00968367
2007-03-05 00:00:00+00:00,-0.06325008
2007-03-06 00:00:00+00:00,0.03584590
2007-03-07 00:00:00+00:00,0.00361961
2007-03-08 00:00:00+00:00,0.04163934
2007-03-09 00:00:00+00:00,0.01348748
2007-03-12 00:00:00+00:00,0.02456140
2007-03-13 00:00:00+00:00,-0.01575796
2007-03-14 00:00:00+00:00,-0.06766201
2007-03-15 00:00:00+00:00,0.02695595
2007-03-16 00:00:00+00:00,-0.01686669
2007-03-19 00:00:00+00:00,0.02878639
2007-03-20 00:00:00+00:00,0.00193486
2007-03-21 00:00:00+00:00,0.02770619
2007-03-22 00:00:00+00:00,0.04067366
2007-03-23 00:00:00+00:00,-0.00872002
2007-03-26 00:00:00+00:00,-0.00156397
2007-03-27 00:00:00+00:00,0.01815336
2007-03-28 00:00:00+00:00,-0.02047146
2007-03-29 00:00:00+00:00,0.01660921
2007-03-30 00:00:00+00:00,0.00123869
2007-04-02 00:00:00+00:00,0.00869835
2007-04-03 00:00:00+00:00,0.02598206
2007-04-04 00:00:00+00:00,0.02687023
2007-04-05 00:00:00+00:00,0.00753239
2007-04-09 00:00:00+00:00,0.01140799
2007-04-10 00:00:00+00:00,0.01573167
2007-04-11 00:00:00+00:00,-0.00176678
2007-04-12 00:00:00+00:00,-0.02858827
2007-04-13 00:00:00+00:00,0.00059809
2007-04-16 00:00:00+00:00,0.02361734
2007-04-17 00:00:00+00:00,0.00029551
2007-04-18 00:00:00+00:00,-0.00945347
2007-04-19 00:00:00+00:00,-0.06530128
2007-04-20 00:00:00+00:00,0.04295796
2007-04-23 00:00:00+00:00,0.01622109
2007-04-24 00:00:00+00:00,-0.00774732
2007-04-25 00:00:00+00:00,-0.00508525
2007-04-26 00:00:00+00:00,0.02668666
2007-04-27 00:00:00+00:00,0.00029595
2007-04-30 00:00:00+00:00,-0.02189349
2007-05-02 00:00:00+00:00,0.03439580
2007-05-03 00:00:00+00:00,0.02058824
2007-05-04 00:00:00+00:00,0.02154294
2007-05-07 00:00:00+00:00,0.00057604
2007-05-08 00:00:00+00:00,-0.00863807
2007-05-09 00:00:00+00:00,0.00929422
2007-05-10 00:00:00+00:00,0.00925123
2007-05-11 00:00:00+00:00,-0.01208633
2007-05-14 00:00:00+00:00,0.03097858
2007-05-15 00:00:00+00:00,-0.01510832
2007-05-16 00:00:00+00:00,0.01637460
2007-05-17 00:00:00+00:00,0.01367521
2007-05-18 00:00:00+00:00,-0.00764007
2007-05-21 00:00:00+00:00,0.00085227
2007-05-22 00:00:00+00:00,0.01419648
2007-05-23 00:00:00+00:00,0.01099521
2007-05-24 00:00:00+00:00,-0.01626472
2007-05-25 00:00:00+00:00,-0.02487984
2007-05-28 00:00:00+00:00,0.01517320
2007-05-29 00:00:00+00:00,0.00767045
2007-05-30 00:00:00+00:00,-0.00905746
2007-06-01 00:00:00+00:00,0.02103641
2007-06-04 00:00:00+00:00,0.01716376
2007-06-05 00:00:00+00:00,-0.00390625
2007-06-06 00:00:00+00:00,-0.00559128
2007-06-07 00:00:00+00:00,-0.00252313
2007-06-08 00:00:00+00:00,-0.03147836
2007-06-11 00:00:00+00:00,0.03083952
2007-06-12 00:00:00+00:00,0.00928009
2007-06-13 00:00:00+00:00,-0.00587906
2007-06-14 00:00:00+00:00,0.01263335
2007-06-15 00:00:00+00:00,0.00390625
2007-06-18 00:00:00+00:00,0.02339181
2007-06-19 00:00:00+00:00,0.00302780
2007-06-20 00:00:00+00:00,-0.00247321
2007-06-21 00:00:00+00:00,0.00577399
2007-06-22 00:00:00+00:00,-0.01315789
2007-06-25 00:00:00+00:00,-0.01986755
2007-06-26 00:00:00+00:00,-0.03121516
2007-06-27 00:00:00+00:00,-0.01132503
2007-06-28 00:00:00+00:00,0.01850797
2007-06-29 00:00:00+00:00,0.00535966
2007-07-02 00:00:00+00:00,0.00055851
2007-07-03 00:00:00+00:00,0.01068917
2007-07-04 00:00:00+00:00,-0.00811416
2007-07-05 00:00:00+00:00,-0.00196684
2007-07-06 00:00:00+00:00,0.00590551
2007-07-09 00:00:00+00:00,0.00953449
2007-07-10 00:00:00+00:00,-0.00388889
2007-07-11 00:00:00+00:00,-0.01447259
2007-07-12 00:00:00+00:00,0.01682086
2007-07-13 00:00:00+00:00,0.01640256
2007-07-16 00:00:00+00:00,-0.00110314
2007-07-17 00:00:00+00:00,-0.00137969
2007-07-18 00:00:00+00:00,-0.03754832
2007-07-19 00:00:00+00:00,0.01181767
2007-07-20 00:00:00+00:00,0.02601399
2007-07-23 00:00:00+00:00,-0.00911350
2007-07-24 00:00:00+00:00,0.01636616
2007-07-25 00:00:00+00:00,-0.01761145
2007-07-26 00:00:00+00:00,-0.03053859
2007-07-27 00:00:00+00:00,-0.04933747
2007-07-30 00:00:00+00:00,0.01878613
2007-07-31 00:00:00+00:00,0.01202316
2007-08-01 00:00:00+00:00,-0.06660974
2007-08-02 00:00:00+00:00,0.00706714
2007-08-03 00:00:00+00:00,0.00000000
2007-08-06 00:00:00+00:00,-0.07541080
2007-08-07 00:00:00+00:00,0.00640439
2007-08-08 00:00:00+00:00,0.06666667
2007-08-10 00:00:00+00:00,-0.03284457
2007-08-13 00:00:00+00:00,0.01252236
2007-08-14 00:00:00+00:00,0.00296296
2007-08-15 00:00:00+00:00,-0.06775148
2007-08-16 00:00:00+00:00,-0.07409675
2007-08-17 00:00:00+00:00,-0.01367250
2007-08-20 00:00:00+00:00,0.11260292
2007-08-21 00:00:00+00:00,-0.05660945
2007-08-22 00:00:00+00:00,0.05763867
2007-08-23 00:00:00+00:00,0.02951807
2007-08-24 00:00:00+00:00,0.00000000
2007-08-27 00:00:00+00:00,0.01424755
2007-08-28 00:00:00+00:00,-0.02711465
2007-08-29 00:00:00+00:00,-0.00358530
2007-08-30 00:00:00+00:00,-0.00868004
2007-08-31 00:00:00+00:00,0.04297718
2007-09-03 00:00:00+00:00,-0.00412007
2007-09-04 00:00:00+00:00,-0.00619286
2007-09-05 00:00:00+00:00,0.04082840
2007-09-06 00:00:00+00:00,0.01217744
2007-09-07 00:00:00+00:00,0.00749280
2007-09-10 00:00:00+00:00,-0.02745995
2007-09-11 00:00:00+00:00,0.03074246
2007-09-12 00:00:00+00:00,0.00628392
2007-09-13 00:00:00+00:00,-0.00113895
2007-09-14 00:00:00+00:00,0.01823362
2007-09-17 00:00:00+00:00,-0.03472614
2007-09-18 00:00:00+00:00,0.00086182
2007-09-19 00:00:00+00:00,0.06691557
2007-09-20 00:00:00+00:00,-0.02389553
2007-09-21 00:00:00+00:00,-0.00618673
2007-09-24 00:00:00+00:00,0.05444288
2007-09-25 00:00:00+00:00,-0.00796484
2007-09-26 00:00:00+00:00,0.01378550
2007-09-27 00:00:00+00:00,0.03559693
2007-09-28 00:00:00+00:00,-0.00484262
2007-10-01 00:00:00+00:00,0.02615562
2007-10-02 00:00:00+00:00,0.02289670
2007-10-03 00:00:00+00:00,-0.02105817
2007-10-04 00:00:00+00:00,0.01542964
2007-10-05 00:00:00+00:00,0.02006336
2007-10-08 00:00:00+00:00,0.00000000
2007-10-09 00:00:00+00:00,0.02404600
2007-10-10 00:00:00+00:00,-0.02660124
2007-10-11 00:00:00+00:00,0.03219053
2007-10-12 00:00:00+00:00,-0.00978877
2007-10-15 00:00:00+00:00,0.00129433
2007-10-16 00:00:00+00:00,-0.02663563
2007-10-17 00:00:00+00:00,0.01546527
2007-10-18 00:00:00+00:00,-0.01560468
2007-10-19 00:00:00+00:00,-0.03355177
2007-10-22 00:00:00+00:00,-0.05705145
2007-10-23 00:00:00+00:00,0.02908891
2007-10-24 00:00:00+00:00,-0.02515553
2007-10-25 00:00:00+00:00,0.03150685
2007-10-26 00:00:00+00:00,0.03478964
2007-10-29 00:00:00+00:00,0.02492047
2007-10-30 00:00:00+00:00,-0.01125949
2007-10-31 00:00:00+00:00,0.00368222
2007-11-01 00:00:00+00:00,-0.00052562
2007-11-02 00:00:00+00:00,-0.04652997
2007-11-05 00:00:00+00:00,-0.02449529
2007-11-06 00:00:00+00:00,0.00681385
2007-11-07 00:00:00+00:00,-0.00217273
2007-11-09 00:00:00+00:00,-0.03402286
2007-11-12 00:00:00+00:00,-0.05621711
2007-11-13 00:00:00+00:00,-0.02051282
2007-11-14 00:00:00+00:00,0.02964882
2007-11-15 00:00:00+00:00,-0.02750993
2007-11-16 00:00:00+00:00,-0.02128271
2007-11-19 00:00:00+00:00,-0.01744186
2007-11-20 00:00:00+00:00,0.01524927
2007-11-21 00:00:00+00:00,-0.05325960
2007-11-22 00:00:00+00:00,-0.02062780
2007-11-23 00:00:00+00:00,0.00725076
2007-11-26 00:00:00+00:00,0.04906683
2007-11-27 00:00:00+00:00,-0.02086394
2007-11-28 00:00:00+00:00,-0.00118765
2007-11-29 00:00:00+00:00,0.06417112
2007-11-30 00:00:00+00:00,0.02475087
2007-12-03 00:00:00+00:00,-0.00056867
2007-12-04 00:00:00+00:00,0.00341297
2007-12-05 00:00:00+00:00,0.01788756
2007-12-06 00:00:00+00:00,-0.00394033
2007-12-07 00:00:00+00:00,0.00394811
2007-12-10 00:00:00+00:00,-0.00308989
2007-12-11 00:00:00+00:00,0.02250985
2007-12-12 00:00:00+00:00,-0.02225932
2007-12-13 00:00:00+00:00,-0.03967361
2007-12-14 00:00:00+00:00,-0.00746269
2007-12-17 00:00:00+00:00,-0.06222990
2007-12-18 00:00:00+00:00,0.00921796
2007-12-19 00:00:00+00:00,-0.00740083
2007-12-21 00:00:00+00:00,0.02376708
2007-12-26 00:00:00+00:00,0.04374633
2007-12-27 00:00:00+00:00,0.00201149
2007-12-28 00:00:00+00:00,-0.01836969
2007-12-31 00:00:00+00:00,0.02027810
2008-01-02 00:00:00+00:00,-0.01262264
2008-01-03 00:00:00+00:00,-0.03722944
2008-01-04 00:00:00+00:00,0.02352249
2008-01-07 00:00:00+00:00,-0.04969486
2008-01-08 00:00:00+00:00,-0.00357675
2008-01-09 00:00:00+00:00,0.00358959
2008-01-10 00:00:00+00:00,-0.01940878
2008-01-11 00:00:00+00:00,-0.01447527
2008-01-14 00:00:00+00:00,-0.04252734
2008-01-15 00:00:00+00:00,-0.03941651
2008-01-16 00:00:00+00:00,-0.06141184
2008-01-17 00:00:00+00:00,0.05323318
2008-01-18 00:00:00+00:00,-0.02258988
2008-01-21 00:00:00+00:00,-0.11417366
2008-01-22 00:00:00+00:00,-0.03493151
2008-01-23 00:00:00+00:00,0.08156152
2008-01-24 00:00:00+00:00,0.04454119
2008-01-25 00:00:00+00:00,0.07140518
2008-01-28 00:00:00+00:00,-0.07463631
2008-01-29 00:00:00+00:00,0.00558476
2008-01-30 00:00:00+00:00,-0.03211502
2008-01-31 00:00:00+00:00,-0.01232101
2008-02-01 00:00:00+00:00,0.01708543
2008-02-04 00:00:00+00:00,0.04584718
2008-02-05 00:00:00+00:00,-0.02500812
2008-02-11 00:00:00+00:00,-0.05559211
2008-02-12 00:00:00+00:00,0.04040404
2008-02-13 00:00:00+00:00,0.01570502
2008-02-14 00:00:00+00:00,0.06504065
2008-02-15 00:00:00+00:00,0.02788714
2008-02-18 00:00:00+00:00,-0.00420712
2008-02-19 00:00:00+00:00,0.00972763
2008-02-20 00:00:00+00:00,-0.03969022
2008-02-21 00:00:00+00:00,0.01220719
2008-02-22 00:00:00+00:00,-0.00392670
2008-02-25 00:00:00+00:00,0.01049180
2008-02-26 00:00:00+00:00,0.00815395
2008-02-27 00:00:00+00:00,0.01039636
2008-02-28 00:00:00+00:00,-0.01324717
2008-02-29 00:00:00+00:00,-0.03155982
2008-03-03 00:00:00+00:00,-0.06675479
2008-03-04 00:00:00+00:00,-0.00444444
2008-03-05 00:00:00+00:00,-0.00651131
2008-03-06 00:00:00+00:00,0.00481265
2008-03-07 00:00:00+00:00,-0.02126200
2008-03-10 00:00:00+00:00,-0.02172390
2008-03-11 00:00:00+00:00,0.01700319
2008-03-12 00:00:00+00:00,0.04004215
2008-03-13 00:00:00+00:00,-0.07782369
2008-03-14 00:00:00+00:00,0.02436403
2008-03-17 00:00:00+00:00,-0.03327434
2008-03-18 00:00:00+00:00,0.03239741
2008-03-19 00:00:00+00:00,0.00000000
2008-03-20 00:00:00+00:00,-0.00637620
2008-03-24 00:00:00+00:00,0.07320540
2008-03-25 00:00:00+00:00,0.04936579
2008-03-26 00:00:00+00:00,-0.00334560
2008-03-27 00:00:00+00:00,0.01843164
2008-03-28 00:00:00+00:00,0.00365206
