Date,COCOA_LDN
2001-12-10 00:00:00+00:00,-0.04880834
2001-12-11 00:00:00+00:00,0.11705776
2001-12-12 00:00:00+00:00,-0.00316393
2001-12-13 00:00:00+00:00,0.02804558
2001-12-14 00:00:00+00:00,0.02629509
2001-12-17 00:00:00+00:00,-0.00808006
2001-12-18 00:00:00+00:00,-0.02015899
2001-12-19 00:00:00+00:00,-0.03056604
2001-12-20 00:00:00+00:00,-0.00626364
2001-12-21 00:00:00+00:00,0.00612593
2001-12-24 00:00:00+00:00,-0.00008031
2001-12-27 00:00:00+00:00,0.01336867
2001-12-28 00:00:00+00:00,0.00607416
2001-12-31 00:00:00+00:00,-0.00007963
2002-01-02 00:00:00+00:00,0.00199832
2002-01-03 00:00:00+00:00,-0.01030461
2002-01-04 00:00:00+00:00,0.11297289
2002-01-07 00:00:00+00:00,0.03010531
2002-01-08 00:00:00+00:00,-0.02596483
2002-01-09 00:00:00+00:00,0.01739949
2002-01-10 00:00:00+00:00,-0.03661522
2002-01-11 00:00:00+00:00,-0.01475176
2002-01-14 00:00:00+00:00,-0.07790674
2002-01-15 00:00:00+00:00,0.02861380
2002-01-16 00:00:00+00:00,0.03830744
2002-01-17 00:00:00+00:00,-0.01890729
2002-01-18 00:00:00+00:00,-0.03207588
2002-01-21 00:00:00+00:00,-0.00515747
2002-01-22 00:00:00+00:00,0.05898464
2002-01-23 00:00:00+00:00,0.04245359
2002-01-24 00:00:00+00:00,-0.03305587
2002-01-25 00:00:00+00:00,0.03341969
2002-01-28 00:00:00+00:00,0.00185750
2002-01-29 00:00:00+00:00,-0.00297942
2002-01-30 00:00:00+00:00,0.02996017
2002-01-31 00:00:00+00:00,-0.02202549
2002-02-01 00:00:00+00:00,-0.00007859
2002-02-04 00:00:00+00:00,0.06649017
2002-02-05 00:00:00+00:00,-0.02435501
2002-02-06 00:00:00+00:00,0.03297295
2002-02-07 00:00:00+00:00,0.05841880
2002-02-08 00:00:00+00:00,0.02156488
2002-02-11 00:00:00+00:00,0.01776514
2002-02-12 00:00:00+00:00,-0.02129634
2002-02-13 00:00:00+00:00,-0.01705538
2002-02-14 00:00:00+00:00,0.00442813
2002-02-15 00:00:00+00:00,0.01519771
2002-02-18 00:00:00+00:00,-0.00007625
2002-02-19 00:00:00+00:00,-0.03308246
2002-02-20 00:00:00+00:00,-0.03815416
2002-02-21 00:00:00+00:00,0.00177349
2002-02-22 00:00:00+00:00,0.03504008
2002-02-25 00:00:00+00:00,0.04166510
2002-02-26 00:00:00+00:00,0.02303443
2002-02-27 00:00:00+00:00,-0.01589331
2002-02-28 00:00:00+00:00,0.01408353
2002-03-01 00:00:00+00:00,0.04298121
2002-03-04 00:00:00+00:00,-0.00351625
2002-03-05 00:00:00+00:00,-0.01816412
2002-03-06 00:00:00+00:00,0.00948890
2002-03-07 00:00:00+00:00,0.04400308
2002-03-08 00:00:00+00:00,0.01091233
2002-03-11 00:00:00+00:00,0.02681426
2002-03-12 00:00:00+00:00,0.02471650
2002-03-13 00:00:00+00:00,-0.00089411
2002-03-14 00:00:00+00:00,0.02353947
2002-03-15 00:00:00+00:00,-0.00482369
2002-03-18 00:00:00+00:00,-0.01921491
2002-03-19 00:00:00+00:00,-0.01376340
2002-03-20 00:00:00+00:00,-0.03005983
2002-03-21 00:00:00+00:00,0.00074725
2002-03-22 00:00:00+00:00,0.04024605
2002-03-25 00:00:00+00:00,-0.04846258
2002-03-26 00:00:00+00:00,-0.02319636
2002-03-27 00:00:00+00:00,0.03250586
2002-03-28 00:00:00+00:00,0.00074675
2002-04-02 00:00:00+00:00,-0.01898996
2002-04-03 00:00:00+00:00,-0.01585594
2002-04-04 00:00:00+00:00,0.02588796
2002-04-05 00:00:00+00:00,0.05281771
2002-04-08 00:00:00+00:00,-0.05482463
