Date,JGB-SGX-mini
2001-07-30 00:00:00+00:00,-0.00221904
2001-07-31 00:00:00+00:00,0.00286369
2001-08-01 00:00:00+00:00,0.00042885
2001-08-02 00:00:00+00:00,-0.00092950
2001-08-03 00:00:00+00:00,-0.00407900
2001-08-06 00:00:00+00:00,-0.00882670
2001-08-07 00:00:00+00:00,-0.00194524
2001-08-08 00:00:00+00:00,0.00728190
2001-08-09 00:00:00+00:00,0.00481184
2001-08-10 00:00:00+00:00,0.00637673
2001-08-13 00:00:00+00:00,0.00271429
2001-08-14 00:00:00+00:00,0.00435031
2001-08-15 00:00:00+00:00,0.00206362
2001-08-16 00:00:00+00:00,-0.00199076
2001-08-17 00:00:00+00:00,-0.00327379
2001-08-20 00:00:00+00:00,-0.00363610
2001-08-21 00:00:00+00:00,0.00128343
2001-08-22 00:00:00+00:00,0.00313994
2001-08-23 00:00:00+00:00,-0.00691228
2001-08-24 00:00:00+00:00,0.00128737
2001-08-27 00:00:00+00:00,-0.00507433
2001-08-28 00:00:00+00:00,0.00035832
2001-08-29 00:00:00+00:00,-0.00071638
2001-08-30 00:00:00+00:00,-0.00057331
2001-08-31 00:00:00+00:00,0.00028674
2001-09-03 00:00:00+00:00,-0.00444381
2001-09-04 00:00:00+00:00,0.00244235
2001-09-05 00:00:00+00:00,0.00143493
2001-09-06 00:00:00+00:00,-0.00301118
2001-09-07 00:00:00+00:00,-0.00143606
2001-09-10 00:00:00+00:00,-0.00100596
2001-09-11 00:00:00+00:00,-0.01531272
2001-09-12 00:00:00+00:00,0.00734183
2001-09-13 00:00:00+00:00,-0.00654912
2001-09-14 00:00:00+00:00,0.00223118
2001-09-17 00:00:00+00:00,0.01312769
2001-09-18 00:00:00+00:00,0.00178355
2001-09-19 00:00:00+00:00,-0.00685029
2001-09-20 00:00:00+00:00,-0.00486897
2001-09-21 00:00:00+00:00,0.00258398
2001-09-25 00:00:00+00:00,0.00286656
2001-09-26 00:00:00+00:00,-0.00579980
2001-09-27 00:00:00+00:00,0.00502440
2001-09-28 00:00:00+00:00,-0.00035819
2001-10-01 00:00:00+00:00,0.00308310
2001-10-02 00:00:00+00:00,0.00386349
2001-10-03 00:00:00+00:00,0.00028561
2001-10-04 00:00:00+00:00,-0.00192898
2001-10-05 00:00:00+00:00,-0.00214500
2001-10-08 00:00:00+00:00,0.00057245
2001-10-09 00:00:00+00:00,-0.00085818
2001-10-10 00:00:00+00:00,-0.00071582
2001-10-11 00:00:00+00:00,0.00164650
2001-10-12 00:00:00+00:00,-0.00042882
2001-10-15 00:00:00+00:00,0.00085855
2001-10-16 00:00:00+00:00,0.00629066
2001-10-17 00:00:00+00:00,-0.00392157
2001-10-18 00:00:00+00:00,0.00349850
2001-10-19 00:00:00+00:00,-0.00057013
2001-10-22 00:00:00+00:00,-0.00085525
2001-10-23 00:00:00+00:00,0.00235294
2001-10-24 00:00:00+00:00,0.00170904
2001-10-25 00:00:00+00:00,-0.00113855
2001-10-26 00:00:00+00:00,0.00064043
2001-10-29 00:00:00+00:00,0.00071134
2001-10-30 00:00:00+00:00,0.00035554
2001-10-31 00:00:00+00:00,0.00249004
2001-11-01 00:00:00+00:00,-0.00063957
2001-11-02 00:00:00+00:00,0.00092428
2001-11-05 00:00:00+00:00,-0.00078192
2001-11-06 00:00:00+00:00,-0.00035529
2001-11-07 00:00:00+00:00,0.00255918
2001-11-08 00:00:00+00:00,-0.00518392
2001-11-09 00:00:00+00:00,-0.00234892
2001-11-12 00:00:00+00:00,0.00227920
2001-11-13 00:00:00+00:00,-0.00142339
2001-11-14 00:00:00+00:00,-0.00099680
2001-11-15 00:00:00+00:00,-0.00313569
2001-11-16 00:00:00+00:00,-0.00178380
2001-11-19 00:00:00+00:00,0.00164239
2001-11-20 00:00:00+00:00,0.00042708
2001-11-21 00:00:00+00:00,0.00042817
2001-11-22 00:00:00+00:00,0.00199700
2001-11-26 00:00:00+00:00,-0.00762543
2001-11-27 00:00:00+00:00,-0.01509299
2001-11-28 00:00:00+00:00,0.00711744
2001-11-29 00:00:00+00:00,-0.00767115
2001-11-30 00:00:00+00:00,0.00174355
2001-12-03 00:00:00+00:00,-0.00580678
2001-12-04 00:00:00+00:00,0.00451336
2001-12-05 00:00:00+00:00,0.00145264
2001-12-06 00:00:00+00:00,-0.00203223
2001-12-07 00:00:00+00:00,0.00363266
2001-12-10 00:00:00+00:00,0.00507651
2001-12-11 00:00:00+00:00,0.00007234
2001-12-12 00:00:00+00:00,-0.00353612
2001-12-13 00:00:00+00:00,0.00707479
2001-12-14 00:00:00+00:00,-0.00252180
2001-12-17 00:00:00+00:00,0.00007214
2001-12-18 00:00:00+00:00,0.00115440
2001-12-19 00:00:00+00:00,0.00021629
2001-12-20 00:00:00+00:00,0.00079274
2001-12-21 00:00:00+00:00,0.00424919
2001-12-26 00:00:00+00:00,-0.00100763
2001-12-27 00:00:00+00:00,-0.00475504
2001-12-28 00:00:00+00:00,-0.00599321
2002-01-04 00:00:00+00:00,-0.00795948
2002-01-07 00:00:00+00:00,0.00530331
2002-01-08 00:00:00+00:00,-0.00014500
2002-01-09 00:00:00+00:00,-0.00065265
2002-01-10 00:00:00+00:00,0.00065232
2002-01-11 00:00:00+00:00,-0.00464239
2002-01-15 00:00:00+00:00,0.00043557
2002-01-16 00:00:00+00:00,0.00094552
2002-01-17 00:00:00+00:00,-0.00464509
2002-01-18 00:00:00+00:00,-0.00560734
2002-01-21 00:00:00+00:00,-0.00576558
2002-01-22 00:00:00+00:00,0.00146359
2002-01-23 00:00:00+00:00,0.00438661
2002-01-24 00:00:00+00:00,-0.00795156
2002-01-25 00:00:00+00:00,-0.00395315
2002-01-28 00:00:00+00:00,0.00454912
2002-01-29 00:00:00+00:00,-0.00014641
2002-01-30 00:00:00+00:00,-0.00534446
2002-01-31 00:00:00+00:00,-0.00146843
2002-02-01 00:00:00+00:00,-0.00558413
2002-02-04 00:00:00+00:00,0.00611553
2002-02-05 00:00:00+00:00,-0.00418410
2002-02-06 00:00:00+00:00,0.00198749
2002-02-07 00:00:00+00:00,0.00411583
2002-02-08 00:00:00+00:00,0.00733245
2002-02-12 00:00:00+00:00,0.00138787
2002-02-13 00:00:00+00:00,-0.00437956
2002-02-14 00:00:00+00:00,-0.00138990
