Date,BRENT-LAST
2021-12-21 00:00:00+00:00,0.05676734
2021-12-22 00:00:00+00:00,0.04017918
2021-12-23 00:00:00+00:00,0.02834331
2021-12-27 00:00:00+00:00,0.04964539
2021-12-28 00:00:00+00:00,0.00846154
2021-12-29 00:00:00+00:00,0.01108987
2021-12-30 00:00:00+00:00,-0.00709939
2021-12-31 00:00:00+00:00,-0.03692386
2022-01-03 00:00:00+00:00,0.03638726
2022-01-04 00:00:00+00:00,0.02943425
2022-01-05 00:00:00+00:00,-0.00226187
2022-01-06 00:00:00+00:00,0.04792453
2022-01-07 00:00:00+00:00,-0.00676174
2022-01-10 00:00:00+00:00,-0.01816834
2022-01-11 00:00:00+00:00,0.06519846
2022-01-12 00:00:00+00:00,0.02736258
2022-01-13 00:00:00+00:00,-0.01819046
2022-01-14 00:00:00+00:00,0.04897959
2022-01-18 00:00:00+00:00,0.02694786
2022-01-19 00:00:00+00:00,-0.00368367
2022-01-20 00:00:00+00:00,-0.01395778
2022-01-21 00:00:00+00:00,-0.00138680
2022-01-24 00:00:00+00:00,-0.01557596
2022-01-25 00:00:00+00:00,0.01195359
2022-01-26 00:00:00+00:00,0.03984157
2022-01-27 00:00:00+00:00,0.00422954
2022-01-28 00:00:00+00:00,0.00262437
2022-01-31 00:00:00+00:00,0.00559361
2022-02-01 00:00:00+00:00,0.00136565
2022-02-02 00:00:00+00:00,-0.00113727
2022-02-03 00:00:00+00:00,0.03778309
2022-02-04 00:00:00+00:00,0.03988827
2022-02-07 00:00:00+00:00,0.00438356
2022-02-08 00:00:00+00:00,-0.03748634
2022-02-09 00:00:00+00:00,0.01146355
2022-02-10 00:00:00+00:00,-0.00808148
2022-02-11 00:00:00+00:00,0.07425522
2022-02-14 00:00:00+00:00,0.01720245
2022-02-15 00:00:00+00:00,-0.05525333
2022-02-16 00:00:00+00:00,-0.03184364
2022-02-17 00:00:00+00:00,0.00256325
2022-02-18 00:00:00+00:00,0.01483313
2022-02-22 00:00:00+00:00,0.04002676
2022-02-23 00:00:00+00:00,0.02213699
2022-02-24 00:00:00+00:00,0.01916207
2022-02-25 00:00:00+00:00,-0.02767309
2022-02-28 00:00:00+00:00,0.07823908
2022-03-01 00:00:00+00:00,0.13701367
2022-03-02 00:00:00+00:00,0.17729655
2022-03-03 00:00:00+00:00,-0.06666058
2022-03-04 00:00:00+00:00,0.14809232
2022-03-07 00:00:00+00:00,0.10005248
2022-03-08 00:00:00+00:00,0.06317283
2022-03-09 00:00:00+00:00,-0.21393062
2022-03-10 00:00:00+00:00,-0.07475513
2022-03-11 00:00:00+00:00,0.06257310
2022-03-14 00:00:00+00:00,-0.11191847
2022-03-15 00:00:00+00:00,-0.11060092
2022-03-16 00:00:00+00:00,-0.02279891
2022-03-17 00:00:00+00:00,0.16632882
2022-03-18 00:00:00+00:00,0.03053963
2022-03-21 00:00:00+00:00,0.13978808
2022-03-22 00:00:00+00:00,-0.02663019
2022-03-23 00:00:00+00:00,0.10953869
2022-03-24 00:00:00+00:00,-0.05666988
2022-03-25 00:00:00+00:00,0.03152665
2022-03-28 00:00:00+00:00,-0.16373333
2022-03-29 00:00:00+00:00,0.04380197
2022-03-30 00:00:00+00:00,0.03943635
2022-03-31 00:00:00+00:00,-0.09013432
