Date,CRUDE_ICE
2011-04-13 00:00:00+00:00,0.01505882
2011-04-14 00:00:00+00:00,0.01857903
2011-04-15 00:00:00+00:00,0.02839700
2011-04-18 00:00:00+00:00,-0.04623381
2011-04-19 00:00:00+00:00,0.01082898
2011-04-20 00:00:00+00:00,0.05864426
2011-04-21 00:00:00+00:00,0.01507402
2011-04-25 00:00:00+00:00,-0.00008906
2011-04-26 00:00:00+00:00,-0.00097969
2011-04-27 00:00:00+00:00,0.00998129
2011-04-28 00:00:00+00:00,0.00141894
2011-04-29 00:00:00+00:00,0.01913876
2011-05-02 00:00:00+00:00,-0.00702186
2011-05-03 00:00:00+00:00,-0.04360465
2011-05-04 00:00:00+00:00,-0.03277803
2011-05-05 00:00:00+00:00,-0.17237276
2011-05-06 00:00:00+00:00,-0.05200401
2011-05-09 00:00:00+00:00,0.11010496
2011-05-10 00:00:00+00:00,0.02632862
2011-05-11 00:00:00+00:00,-0.10945322
2011-05-12 00:00:00+00:00,0.01496793
2011-05-13 00:00:00+00:00,0.01333637
2011-05-16 00:00:00+00:00,-0.04565981
2011-05-17 00:00:00+00:00,-0.00903769
2011-05-18 00:00:00+00:00,0.06521515
2011-05-19 00:00:00+00:00,-0.03286713
2011-05-20 00:00:00+00:00,0.01686306
2011-05-23 00:00:00+00:00,-0.04735265
2011-05-24 00:00:00+00:00,0.03899693
2011-05-25 00:00:00+00:00,0.03504368
2011-05-26 00:00:00+00:00,-0.02062771
2011-05-27 00:00:00+00:00,0.00698394
2011-05-30 00:00:00+00:00,-0.00328064
2011-05-31 00:00:00+00:00,0.04530519
2011-06-01 00:00:00+00:00,-0.04693281
2011-06-02 00:00:00+00:00,0.00249277
2011-06-03 00:00:00+00:00,-0.00378486
2011-06-06 00:00:00+00:00,-0.02404710
2011-06-07 00:00:00+00:00,0.00171700
2011-06-08 00:00:00+00:00,0.03279847
2011-06-09 00:00:00+00:00,0.02332738
2011-06-10 00:00:00+00:00,-0.05140783
2011-06-13 00:00:00+00:00,-0.04028603
2011-06-14 00:00:00+00:00,0.04203394
2011-06-15 00:00:00+00:00,-0.09218074
2011-06-16 00:00:00+00:00,0.00253138
2011-06-17 00:00:00+00:00,-0.04107425
2011-06-20 00:00:00+00:00,0.00516074
2011-06-21 00:00:00+00:00,0.00975767
2011-06-22 00:00:00+00:00,0.02718488
2011-06-23 00:00:00+00:00,-0.09191909
2011-06-24 00:00:00+00:00,0.00340584
2011-06-27 00:00:00+00:00,-0.01195700
2011-06-28 00:00:00+00:00,0.05043593
2011-06-29 00:00:00+00:00,0.04026268
2011-06-30 00:00:00+00:00,0.01361190
2011-07-01 00:00:00+00:00,-0.00974638
2011-07-04 00:00:00+00:00,0.00042132
2011-07-05 00:00:00+00:00,0.03980204
2011-07-06 00:00:00+00:00,-0.00505728
2011-07-07 00:00:00+00:00,0.04169684
2011-07-08 00:00:00+00:00,-0.04976183
2011-07-11 00:00:00+00:00,-0.02214137
2011-07-12 00:00:00+00:00,0.04739884
2011-07-13 00:00:00+00:00,0.01293136
2011-07-14 00:00:00+00:00,-0.04834268
2011-07-15 00:00:00+00:00,0.03176925
2011-07-18 00:00:00+00:00,-0.02735500
2011-07-19 00:00:00+00:00,0.03314917
2011-07-20 00:00:00+00:00,0.00923077
2011-07-21 00:00:00+00:00,0.01432927
2011-07-22 00:00:00+00:00,0.01492989
2011-07-25 00:00:00+00:00,-0.01271653
2011-07-26 00:00:00+00:00,0.00806452
2011-07-27 00:00:00+00:00,-0.04377950
2011-07-28 00:00:00+00:00,0.00071869
2011-07-29 00:00:00+00:00,-0.03571429
2011-08-01 00:00:00+00:00,-0.01682341
2011-08-02 00:00:00+00:00,-0.02350090
2011-08-03 00:00:00+00:00,-0.03976970
2011-08-04 00:00:00+00:00,-0.11519635
2011-08-05 00:00:00+00:00,0.00588711
2011-08-08 00:00:00+00:00,-0.12856814
2011-08-09 00:00:00+00:00,-0.04968639
2011-08-10 00:00:00+00:00,0.09041614
2011-08-11 00:00:00+00:00,0.06780070
2011-08-12 00:00:00+00:00,-0.00804946
2011-08-15 00:00:00+00:00,0.05797511
2011-08-16 00:00:00+00:00,-0.02867547
2011-08-17 00:00:00+00:00,0.02088863
2011-08-18 00:00:00+00:00,-0.11897694
2011-08-19 00:00:00+00:00,-0.00267055
2011-08-22 00:00:00+00:00,0.02625821
2011-08-23 00:00:00+00:00,0.02452026
2011-08-24 00:00:00+00:00,-0.00573502
2011-08-25 00:00:00+00:00,0.00293565
2011-08-26 00:00:00+00:00,0.00152403
2011-08-29 00:00:00+00:00,0.04416071
2011-08-30 00:00:00+00:00,0.03724075
2011-08-31 00:00:00+00:00,-0.00134983
2011-09-01 00:00:00+00:00,0.00225200
2011-09-02 00:00:00+00:00,-0.05599910
2011-09-05 00:00:00+00:00,-0.06801619
2011-09-06 00:00:00+00:00,0.06010536
2011-09-07 00:00:00+00:00,0.07626133
2011-09-08 00:00:00+00:00,-0.00682785
2011-09-09 00:00:00+00:00,-0.04076362
2011-09-12 00:00:00+00:00,0.02120587
2011-09-13 00:00:00+00:00,0.04524222
2011-09-14 00:00:00+00:00,-0.02848908
2011-09-15 00:00:00+00:00,0.01203464
2011-09-16 00:00:00+00:00,-0.03187919
2011-09-19 00:00:00+00:00,-0.05263756
2011-09-20 00:00:00+00:00,0.01423571
2011-09-21 00:00:00+00:00,-0.02289462
2011-09-22 00:00:00+00:00,-0.12616387
2011-09-23 00:00:00+00:00,-0.01602285
2011-09-26 00:00:00+00:00,0.00939261
2011-09-27 00:00:00+00:00,0.10481057
2011-09-28 00:00:00+00:00,-0.07649497
2011-09-29 00:00:00+00:00,0.02228790
2011-09-30 00:00:00+00:00,-0.07243730
2011-10-03 00:00:00+00:00,-0.03901515
2011-10-04 00:00:00+00:00,-0.05025126
2011-10-05 00:00:00+00:00,0.10532576
2011-10-06 00:00:00+00:00,0.07379518
2011-10-07 00:00:00+00:00,0.00920208
2011-10-10 00:00:00+00:00,0.05844782
2011-10-11 00:00:00+00:00,0.00960075
2011-10-12 00:00:00+00:00,-0.00547722
2011-10-13 00:00:00+00:00,-0.03120352
2011-10-14 00:00:00+00:00,0.06078594
2011-10-17 00:00:00+00:00,-0.00921659
2011-10-18 00:00:00+00:00,0.04480204
2011-10-19 00:00:00+00:00,-0.05059995
2011-10-20 00:00:00+00:00,-0.00046452
2011-10-21 00:00:00+00:00,0.03009179
2011-10-24 00:00:00+00:00,0.08627002
2011-10-25 00:00:00+00:00,0.04042949
2011-10-26 00:00:00+00:00,-0.06139315
2011-10-27 00:00:00+00:00,0.08203991
2011-10-28 00:00:00+00:00,-0.01298425
2011-10-31 00:00:00+00:00,-0.00310759
2011-11-01 00:00:00+00:00,-0.02178345
2011-11-02 00:00:00+00:00,0.00672524
2011-11-03 00:00:00+00:00,0.03372608
2011-11-04 00:00:00+00:00,0.00499628
2011-11-07 00:00:00+00:00,0.02673456
2011-11-08 00:00:00+00:00,0.02648660
2011-11-09 00:00:00+00:00,-0.02190083
2011-11-10 00:00:00+00:00,0.04261542
2011-11-11 00:00:00+00:00,0.02474844
2011-11-14 00:00:00+00:00,-0.01535509
2011-11-15 00:00:00+00:00,0.02486244
2011-11-16 00:00:00+00:00,0.06430512
2011-11-17 00:00:00+00:00,-0.07252169
2011-11-18 00:00:00+00:00,-0.01163732
2011-11-21 00:00:00+00:00,-0.01423160
2011-11-22 00:00:00+00:00,0.02362773
2011-11-23 00:00:00+00:00,-0.03734313
2011-11-24 00:00:00+00:00,0.01965270
2011-11-25 00:00:00+00:00,-0.00772082
2011-11-28 00:00:00+00:00,0.02955461
2011-11-29 00:00:00+00:00,0.03187048
2011-11-30 00:00:00+00:00,0.01152420
2011-12-01 00:00:00+00:00,-0.00288960
2011-12-02 00:00:00+00:00,0.01516966
2011-12-05 00:00:00+00:00,0.00069334
2011-12-06 00:00:00+00:00,0.00604020
2011-12-07 00:00:00+00:00,-0.01540284
2011-12-08 00:00:00+00:00,-0.04269082
2011-12-09 00:00:00+00:00,0.02165955
2011-12-12 00:00:00+00:00,-0.03269289
2011-12-13 00:00:00+00:00,0.04807101
2011-12-14 00:00:00+00:00,-0.10355502
2011-12-15 00:00:00+00:00,-0.02264350
2011-12-16 00:00:00+00:00,-0.00703100
2011-12-19 00:00:00+00:00,0.00694964
2011-12-20 00:00:00+00:00,0.03579037
2011-12-21 00:00:00+00:00,0.02941176
2011-12-22 00:00:00+00:00,0.01733050
2011-12-23 00:00:00+00:00,0.00281322
2011-12-27 00:00:00+00:00,0.03300562
2011-12-28 00:00:00+00:00,-0.03878034
2011-12-29 00:00:00+00:00,0.00603865
2011-12-30 00:00:00+00:00,-0.01645760
2012-01-03 00:00:00+00:00,0.08367904
2012-01-04 00:00:00+00:00,0.00505051
2012-01-05 00:00:00+00:00,-0.02722341
2012-01-06 00:00:00+00:00,-0.00461644
2012-01-09 00:00:00+00:00,-0.00502166
2012-01-10 00:00:00+00:00,0.01826078
2012-01-11 00:00:00+00:00,-0.02660407
2012-01-12 00:00:00+00:00,-0.03519381
2012-01-13 00:00:00+00:00,-0.00837638
2012-01-16 00:00:00+00:00,0.01925025
2012-01-17 00:00:00+00:00,0.02107376
2012-01-18 00:00:00+00:00,-0.00228379
2012-01-19 00:00:00+00:00,-0.00417537
2012-01-20 00:00:00+00:00,-0.02051997
2012-01-23 00:00:00+00:00,0.02501780
2012-01-24 00:00:00+00:00,-0.01205061
2012-01-25 00:00:00+00:00,0.00899444
2012-01-26 00:00:00+00:00,0.00613682
2012-01-27 00:00:00+00:00,-0.00270812
2012-01-30 00:00:00+00:00,-0.01576939
2012-01-31 00:00:00+00:00,-0.00577040
2012-02-01 00:00:00+00:00,-0.01756702
2012-02-02 00:00:00+00:00,-0.02561213
2012-02-03 00:00:00+00:00,0.03082192
2012-02-06 00:00:00+00:00,-0.01788635
2012-02-07 00:00:00+00:00,0.03002786
2012-02-08 00:00:00+00:00,0.00589371
2012-02-09 00:00:00+00:00,0.02299666
2012-02-10 00:00:00+00:00,-0.02383814
2012-02-13 00:00:00+00:00,0.04560557
2012-02-14 00:00:00+00:00,-0.00376573
2012-02-15 00:00:00+00:00,0.02104427
2012-02-16 00:00:00+00:00,0.00992141
2012-02-17 00:00:00+00:00,0.01847327
2012-02-20 00:00:00+00:00,0.01995351
2012-02-21 00:00:00+00:00,0.01861349
2012-02-22 00:00:00+00:00,0.00056471
2012-02-23 00:00:00+00:00,0.02841551
2012-02-24 00:00:00+00:00,0.03588983
2012-02-27 00:00:00+00:00,-0.02159060
2012-02-28 00:00:00+00:00,-0.03712233
2012-02-29 00:00:00+00:00,0.00976068
2012-03-01 00:00:00+00:00,0.03287569
2012-03-02 00:00:00+00:00,-0.03895627
2012-03-05 00:00:00+00:00,0.00028116
2012-03-06 00:00:00+00:00,-0.03738756
2012-03-07 00:00:00+00:00,0.02769819
2012-03-08 00:00:00+00:00,0.00781839
2012-03-09 00:00:00+00:00,0.01529368
2012-03-12 00:00:00+00:00,-0.01945996
2012-03-13 00:00:00+00:00,0.00723993
2012-03-14 00:00:00+00:00,-0.02408397
2012-03-15 00:00:00+00:00,-0.00588068
2012-03-16 00:00:00+00:00,0.03691371
2012-03-19 00:00:00+00:00,0.01877452
2012-03-20 00:00:00+00:00,-0.01868813
2012-03-21 00:00:00+00:00,0.02224946
2012-03-22 00:00:00+00:00,-0.03570430
2012-03-23 00:00:00+00:00,0.02876127
2012-03-26 00:00:00+00:00,0.00336858
2012-03-27 00:00:00+00:00,0.00560590
2012-03-28 00:00:00+00:00,-0.03549800
2012-03-29 00:00:00+00:00,-0.05009012
2012-03-30 00:00:00+00:00,0.00457287
2012-04-02 00:00:00+00:00,0.04300136
2012-04-03 00:00:00+00:00,-0.02309227
2012-04-04 00:00:00+00:00,-0.04864917
2012-04-05 00:00:00+00:00,0.03587267
2012-04-09 00:00:00+00:00,-0.01645533
2012-04-10 00:00:00+00:00,-0.02791333
2012-04-11 00:00:00+00:00,0.03266680
2012-04-12 00:00:00+00:00,0.01811100
2012-04-13 00:00:00+00:00,-0.01534257
2012-04-16 00:00:00+00:00,0.00145872
2012-04-17 00:00:00+00:00,0.02467696
2012-04-18 00:00:00+00:00,-0.02927063
2012-04-19 00:00:00+00:00,-0.00779195
2012-04-20 00:00:00+00:00,0.01574264
2012-04-23 00:00:00+00:00,-0.01453600
2012-04-24 00:00:00+00:00,0.00824362
2012-04-25 00:00:00+00:00,0.01071946
2012-04-26 00:00:00+00:00,0.00835574
2012-04-27 00:00:00+00:00,0.00726925
2012-04-30 00:00:00+00:00,-0.00114362
2012-05-01 00:00:00+00:00,0.02412511
2012-05-02 00:00:00+00:00,-0.01752072
2012-05-03 00:00:00+00:00,-0.05075081
2012-05-04 00:00:00+00:00,-0.07889604
2012-05-07 00:00:00+00:00,-0.01137171
2012-05-08 00:00:00+00:00,-0.01909332
2012-05-09 00:00:00+00:00,-0.00432945
2012-05-10 00:00:00+00:00,0.00547464
2012-05-11 00:00:00+00:00,-0.01926246
2012-05-14 00:00:00+00:00,-0.02819099
2012-05-15 00:00:00+00:00,-0.01667118
2012-05-16 00:00:00+00:00,-0.02479251
2012-05-17 00:00:00+00:00,-0.00538735
2012-05-18 00:00:00+00:00,-0.02398444
2012-05-21 00:00:00+00:00,0.02350240
2012-05-22 00:00:00+00:00,-0.00777790
2012-05-23 00:00:00+00:00,-0.04246053
2012-05-24 00:00:00+00:00,0.01668521
2012-05-25 00:00:00+00:00,0.00452239
2012-05-28 00:00:00+00:00,0.00572309
2012-05-29 00:00:00+00:00,-0.00746351
2012-05-30 00:00:00+00:00,-0.06489643
2012-05-31 00:00:00+00:00,-0.02937827
2012-06-01 00:00:00+00:00,-0.07615856
2012-06-04 00:00:00+00:00,0.01754175
2012-06-05 00:00:00+00:00,0.00726363
2012-06-06 00:00:00+00:00,0.01767707
2012-06-07 00:00:00+00:00,-0.00470478
2012-06-08 00:00:00+00:00,-0.01721292
2012-06-11 00:00:00+00:00,-0.03317479
2012-06-12 00:00:00+00:00,0.01499395
2012-06-13 00:00:00+00:00,-0.01680369
2012-06-14 00:00:00+00:00,0.03134834
2012-06-15 00:00:00+00:00,0.00274103
2012-06-18 00:00:00+00:00,-0.01773176
2012-06-19 00:00:00+00:00,0.01813378
2012-06-20 00:00:00+00:00,-0.03070332
2012-06-21 00:00:00+00:00,-0.08017188
2012-06-22 00:00:00+00:00,0.04015345
2012-06-25 00:00:00+00:00,-0.01341525
2012-06-26 00:00:00+00:00,0.00378740
2012-06-27 00:00:00+00:00,0.02129536
2012-06-28 00:00:00+00:00,-0.06271039
2012-06-29 00:00:00+00:00,0.18715407
2012-07-02 00:00:00+00:00,-0.02860169
2012-07-03 00:00:00+00:00,0.09301493
2012-07-04 00:00:00+00:00,-0.01403149
2012-07-05 00:00:00+00:00,0.00379092
2012-07-06 00:00:00+00:00,-0.06317358
2012-07-09 00:00:00+00:00,0.03647128
2012-07-10 00:00:00+00:00,-0.04826143
2012-07-11 00:00:00+00:00,0.04516744
2012-07-12 00:00:00+00:00,0.00629297
2012-07-13 00:00:00+00:00,0.02393023
2012-07-16 00:00:00+00:00,0.03030999
2012-07-17 00:00:00+00:00,0.01718874
2012-07-18 00:00:00+00:00,0.01434656
2012-07-19 00:00:00+00:00,0.06220096
2012-07-20 00:00:00+00:00,-0.00895748
2012-07-23 00:00:00+00:00,-0.08014810
2012-07-24 00:00:00+00:00,0.00805537
2012-07-25 00:00:00+00:00,0.01062147
2012-07-26 00:00:00+00:00,0.00944138
2012-07-27 00:00:00+00:00,0.01666853
2012-07-30 00:00:00+00:00,-0.00787751
2012-07-31 00:00:00+00:00,-0.03831588
2012-08-01 00:00:00+00:00,0.01907790
2012-08-02 00:00:00+00:00,-0.03981554
2012-08-03 00:00:00+00:00,0.09755538
2012-08-06 00:00:00+00:00,0.01772429
2012-08-07 00:00:00+00:00,0.03199566
2012-08-08 00:00:00+00:00,-0.00672574
2012-08-09 00:00:00+00:00,0.00010712
2012-08-10 00:00:00+00:00,-0.01038989
2012-08-13 00:00:00+00:00,-0.00279961
2012-08-14 00:00:00+00:00,0.01520444
2012-08-15 00:00:00+00:00,0.01905170
2012-08-16 00:00:00+00:00,0.02692675
2012-08-17 00:00:00+00:00,0.00878661
2012-08-20 00:00:00+00:00,-0.00104156
2012-08-21 00:00:00+00:00,0.00906533
2012-08-22 00:00:00+00:00,0.00826105
2012-08-23 00:00:00+00:00,-0.01994654
2012-08-24 00:00:00+00:00,-0.00280461
2012-08-27 00:00:00+00:00,-0.01393656
2012-08-28 00:00:00+00:00,0.01780664
2012-08-29 00:00:00+00:00,-0.01723243
2012-08-30 00:00:00+00:00,-0.01801236
2012-08-31 00:00:00+00:00,0.03857535
2012-09-03 00:00:00+00:00,0.01399399
2012-09-04 00:00:00+00:00,-0.03747169
2012-09-05 00:00:00+00:00,0.00115425
2012-09-06 00:00:00+00:00,0.00346057
2012-09-07 00:00:00+00:00,0.01873757
2012-09-10 00:00:00+00:00,0.00259282
2012-09-11 00:00:00+00:00,0.01294800
2012-09-12 00:00:00+00:00,-0.00329320
2012-09-13 00:00:00+00:00,0.02669728
2012-09-14 00:00:00+00:00,0.01413895
2012-09-17 00:00:00+00:00,-0.04808081
2012-09-18 00:00:00+00:00,-0.02753053
2012-09-19 00:00:00+00:00,-0.06957708
2012-09-20 00:00:00+00:00,0.00478365
2012-09-21 00:00:00+00:00,0.01017096
2012-09-24 00:00:00+00:00,-0.02066961
2012-09-25 00:00:00+00:00,-0.01196563
2012-09-26 00:00:00+00:00,-0.03020685
2012-09-27 00:00:00+00:00,0.04156479
2012-09-28 00:00:00+00:00,0.00751225
2012-10-01 00:00:00+00:00,0.00629135
2012-10-02 00:00:00+00:00,-0.01265138
2012-10-03 00:00:00+00:00,-0.08161933
2012-10-04 00:00:00+00:00,0.08078058
2012-10-05 00:00:00+00:00,-0.03958129
2012-10-08 00:00:00+00:00,-0.01212728
2012-10-09 00:00:00+00:00,0.06839807
2012-10-10 00:00:00+00:00,-0.02467800
2012-10-11 00:00:00+00:00,0.01841096
2012-10-12 00:00:00+00:00,-0.00467036
2012-10-15 00:00:00+00:00,0.00032558
2012-10-16 00:00:00+00:00,0.00500817
2012-10-17 00:00:00+00:00,0.00086872
2012-10-18 00:00:00+00:00,-0.00086843
2012-10-19 00:00:00+00:00,-0.04495114
2012-10-22 00:00:00+00:00,-0.01554692
2012-10-23 00:00:00+00:00,-0.04500846
2012-10-24 00:00:00+00:00,-0.02849890
2012-10-25 00:00:00+00:00,-0.00968156
2012-10-26 00:00:00+00:00,-0.00755375
2012-10-29 00:00:00+00:00,-0.00069541
2012-10-30 00:00:00+00:00,-0.00666355
2012-10-31 00:00:00+00:00,0.01563959
2012-11-01 00:00:00+00:00,0.01403061
2012-11-02 00:00:00+00:00,-0.02204616
2012-11-05 00:00:00+00:00,-0.01060570
2012-11-06 00:00:00+00:00,0.04331582
2012-11-07 00:00:00+00:00,-0.01645812
2012-11-08 00:00:00+00:00,-0.03339649
2012-11-09 00:00:00+00:00,0.01598208
2012-11-12 00:00:00+00:00,0.00325317
2012-11-13 00:00:00+00:00,-0.01367302
2012-11-14 00:00:00+00:00,0.01405481
2012-11-15 00:00:00+00:00,-0.00127433
2012-11-16 00:00:00+00:00,0.00269163
2012-11-18 00:00:00+00:00,0.02287582
2012-11-19 00:00:00+00:00,0.02647193
2012-11-20 00:00:00+00:00,0.00842441
2012-11-21 00:00:00+00:00,-0.03077269
2012-11-22 00:00:00+00:00,0.00782689
2012-11-23 00:00:00+00:00,0.01188300
2012-11-25 00:00:00+00:00,0.01100665
2012-11-26 00:00:00+00:00,-0.00260830
2012-11-27 00:00:00+00:00,-0.00806543
2012-11-28 00:00:00+00:00,-0.01463913
2012-11-29 00:00:00+00:00,-0.00609125
2012-11-30 00:00:00+00:00,0.02512389
2012-12-02 00:00:00+00:00,0.02548350
2012-12-03 00:00:00+00:00,-0.00123637
2012-12-04 00:00:00+00:00,-0.00573743
2012-12-05 00:00:00+00:00,0.00394500
2012-12-06 00:00:00+00:00,-0.02733716
2012-12-07 00:00:00+00:00,-0.02564979
2012-12-09 00:00:00+00:00,-0.00508318
2012-12-10 00:00:00+00:00,0.00150952
2012-12-11 00:00:00+00:00,-0.01620370
2012-12-12 00:00:00+00:00,0.00396587
2012-12-13 00:00:00+00:00,0.01501047
2012-12-14 00:00:00+00:00,0.00277328
2012-12-16 00:00:00+00:00,0.00807848
2012-12-17 00:00:00+00:00,-0.00103401
2012-12-18 00:00:00+00:00,0.02184661
2012-12-19 00:00:00+00:00,-0.00022660
2012-12-20 00:00:00+00:00,0.02637835
2012-12-21 00:00:00+00:00,-0.00167635
2012-12-23 00:00:00+00:00,-0.00604365
2012-12-24 00:00:00+00:00,-0.01216079
2012-12-26 00:00:00+00:00,0.01038609
2012-12-27 00:00:00+00:00,0.04626614
2012-12-28 00:00:00+00:00,0.00460981
2012-12-30 00:00:00+00:00,-0.00755337
2012-12-31 00:00:00+00:00,-0.00463269
2013-01-02 00:00:00+00:00,0.04350699
2013-01-03 00:00:00+00:00,0.00377155
2013-01-04 00:00:00+00:00,-0.01634936
2013-01-06 00:00:00+00:00,0.00921909
2013-01-07 00:00:00+00:00,0.00290167
2013-01-08 00:00:00+00:00,0.00797414
2013-01-09 00:00:00+00:00,-0.00171877
2013-01-10 00:00:00+00:00,0.01053197
2013-01-11 00:00:00+00:00,0.00309995
2013-01-13 00:00:00+00:00,0.00170676
2013-01-14 00:00:00+00:00,0.00928000
2013-01-15 00:00:00+00:00,-0.00944698
2013-01-16 00:00:00+00:00,-0.00490614
2013-01-17 00:00:00+00:00,0.00898012
2013-01-18 00:00:00+00:00,0.03555082
2013-01-20 00:00:00+00:00,-0.00177083
2013-01-21 00:00:00+00:00,-0.00782636
2013-01-22 00:00:00+00:00,0.01255756
2013-01-23 00:00:00+00:00,-0.00062402
2013-01-24 00:00:00+00:00,-0.01107087
2013-01-25 00:00:00+00:00,0.00931450
2013-01-27 00:00:00+00:00,-0.00187480
2013-01-28 00:00:00+00:00,0.00469141
2013-01-29 00:00:00+00:00,0.01445808
2013-01-30 00:00:00+00:00,0.02044821
2013-01-31 00:00:00+00:00,-0.00286973
2013-02-01 00:00:00+00:00,-0.00255912
2013-02-04 00:00:00+00:00,-0.00194852
2013-02-05 00:00:00+00:00,-0.02883530
2013-02-06 00:00:00+00:00,0.01291936
2013-02-07 00:00:00+00:00,0.00124121
2013-02-08 00:00:00+00:00,-0.01209928
2013-02-10 00:00:00+00:00,-0.00301738
2013-02-11 00:00:00+00:00,0.00772281
2013-02-12 00:00:00+00:00,0.01202049
2013-02-13 00:00:00+00:00,0.01382626
2013-02-14 00:00:00+00:00,-0.00881328
2013-02-15 00:00:00+00:00,0.00288244
2013-02-17 00:00:00+00:00,-0.03515986
2013-02-18 00:00:00+00:00,0.00052323
2013-02-19 00:00:00+00:00,0.00365956
2013-02-20 00:00:00+00:00,0.02774301
2013-02-21 00:00:00+00:00,-0.05676676
2013-02-22 00:00:00+00:00,-0.02592044
2013-02-24 00:00:00+00:00,0.00107354
2013-02-25 00:00:00+00:00,-0.00289544
2013-02-26 00:00:00+00:00,-0.01642159
2013-02-27 00:00:00+00:00,0.00833063
2013-02-28 00:00:00+00:00,-0.01368682
2013-03-01 00:00:00+00:00,-0.00604882
2013-03-03 00:00:00+00:00,-0.02894450
2013-03-04 00:00:00+00:00,-0.00386612
2013-03-05 00:00:00+00:00,0.00188136
2013-03-06 00:00:00+00:00,0.01337756
2013-03-07 00:00:00+00:00,-0.01581549
2013-03-08 00:00:00+00:00,0.02889406
2013-03-10 00:00:00+00:00,0.00076586
2013-03-11 00:00:00+00:00,0.00447305
2013-03-12 00:00:00+00:00,-0.00337470
2013-03-13 00:00:00+00:00,0.02071648
2013-03-14 00:00:00+00:00,-0.00646900
2013-03-15 00:00:00+00:00,0.01763306
2013-03-17 00:00:00+00:00,-0.01276276
2013-03-18 00:00:00+00:00,-0.00690697
2013-03-19 00:00:00+00:00,0.03607801
2013-03-20 00:00:00+00:00,-0.02432289
2013-03-21 00:00:00+00:00,0.00290448
2013-03-22 00:00:00+00:00,-0.01138683
2013-03-25 00:00:00+00:00,0.03349541
2013-03-26 00:00:00+00:00,0.01891002
2013-03-27 00:00:00+00:00,0.02368172
2013-03-28 00:00:00+00:00,0.01550146
2013-03-31 00:00:00+00:00,0.00990814
2013-04-01 00:00:00+00:00,-0.01296030
2013-04-02 00:00:00+00:00,0.00196484
2013-04-03 00:00:00+00:00,-0.00371901
2013-04-04 00:00:00+00:00,-0.04329811
2013-04-05 00:00:00+00:00,-0.03098562
2013-04-07 00:00:00+00:00,-0.00429784
2013-04-08 00:00:00+00:00,0.00290729
2013-04-09 00:00:00+00:00,0.01204042
2013-04-10 00:00:00+00:00,0.00459500
2013-04-11 00:00:00+00:00,0.01023345
2013-04-12 00:00:00+00:00,-0.02355188
2013-04-14 00:00:00+00:00,-0.05562217
2013-04-15 00:00:00+00:00,-0.03167770
2013-04-16 00:00:00+00:00,-0.02962298
2013-04-17 00:00:00+00:00,0.02004784
2013-04-18 00:00:00+00:00,-0.04735062
2013-04-19 00:00:00+00:00,0.04189267
2013-04-21 00:00:00+00:00,-0.00563444
2013-04-22 00:00:00+00:00,-0.00090662
2013-04-23 00:00:00+00:00,0.00192286
2013-04-24 00:00:00+00:00,0.02621469
2013-04-25 00:00:00+00:00,0.05010601
2013-04-26 00:00:00+00:00,0.03036239
2013-04-28 00:00:00+00:00,-0.01329759
2013-04-29 00:00:00+00:00,0.00129520
2013-04-30 00:00:00+00:00,0.03256767
2013-05-01 00:00:00+00:00,-0.02937745
2013-05-02 00:00:00+00:00,-0.04468612
2013-05-03 00:00:00+00:00,0.06658582
2013-05-05 00:00:00+00:00,0.06469836
2013-05-06 00:00:00+00:00,-0.00784314
2013-05-07 00:00:00+00:00,-0.02334509
2013-05-08 00:00:00+00:00,0.01227444
2013-05-09 00:00:00+00:00,0.00792740
2013-05-10 00:00:00+00:00,-0.00789200
2013-05-12 00:00:00+00:00,-0.00584003
2013-05-13 00:00:00+00:00,-0.00868383
2013-05-14 00:00:00+00:00,0.00619518
2013-05-15 00:00:00+00:00,-0.02942717
2013-05-16 00:00:00+00:00,-0.00733418
2013-05-17 00:00:00+00:00,0.02816000
2013-05-20 00:00:00+00:00,0.01136125
2013-05-21 00:00:00+00:00,0.01135062
2013-05-22 00:00:00+00:00,-0.02307613
2013-05-23 00:00:00+00:00,-0.04961951
2013-05-24 00:00:00+00:00,0.00898492
2013-05-26 00:00:00+00:00,-0.00617021
2013-05-27 00:00:00+00:00,-0.00042735
2013-05-28 00:00:00+00:00,0.00235068
2013-05-29 00:00:00+00:00,0.01985271
2013-05-30 00:00:00+00:00,-0.03730712
2013-05-31 00:00:00+00:00,0.01195863
2013-06-02 00:00:00+00:00,-0.04261242
2013-06-03 00:00:00+00:00,0.01060573
2013-06-04 00:00:00+00:00,0.02643603
2013-06-05 00:00:00+00:00,0.00826979
2013-06-06 00:00:00+00:00,0.00919786
2013-06-07 00:00:00+00:00,0.02130606
2013-06-09 00:00:00+00:00,0.01306501
2013-06-10 00:00:00+00:00,0.00998440
2013-06-11 00:00:00+00:00,-0.00427306
2013-06-12 00:00:00+00:00,-0.02597809
2013-06-13 00:00:00+00:00,0.01764668
2013-06-14 00:00:00+00:00,0.02410649
2013-06-17 00:00:00+00:00,0.01357232
2013-06-18 00:00:00+00:00,-0.00368173
2013-06-19 00:00:00+00:00,0.02449272
2013-06-20 00:00:00+00:00,-0.04689391
2013-06-21 00:00:00+00:00,-0.02624238
2013-06-23 00:00:00+00:00,-0.01852433
2013-06-24 00:00:00+00:00,-0.04094690
