Date,BUXL
2017-06-02 00:00:00+00:00,0.00475964
2017-06-05 00:00:00+00:00,-0.01421127
2017-06-06 00:00:00+00:00,0.00612686
2017-06-07 00:00:00+00:00,-0.00155224
2017-06-08 00:00:00+00:00,0.00514231
2017-06-09 00:00:00+00:00,-0.00511600
2017-06-12 00:00:00+00:00,0.00466396
2017-06-13 00:00:00+00:00,0.00011903
2017-06-14 00:00:00+00:00,0.00999762
2017-06-15 00:00:00+00:00,-0.00848456
2017-06-16 00:00:00+00:00,-0.00225814
2017-06-19 00:00:00+00:00,0.00202501
2017-06-20 00:00:00+00:00,0.00582501
2017-06-21 00:00:00+00:00,0.00378206
2017-06-22 00:00:00+00:00,0.00270811
2017-06-23 00:00:00+00:00,-0.00422734
2017-06-26 00:00:00+00:00,0.00165094
2017-06-27 00:00:00+00:00,-0.01483400
2017-06-28 00:00:00+00:00,-0.00239006
2017-06-29 00:00:00+00:00,-0.01569238
2017-06-30 00:00:00+00:00,-0.00511135
2017-07-03 00:00:00+00:00,-0.00587156
2017-07-04 00:00:00+00:00,-0.00258398
2017-07-05 00:00:00+00:00,0.00333087
2017-07-06 00:00:00+00:00,-0.01413992
2017-07-07 00:00:00+00:00,-0.00299327
2017-07-10 00:00:00+00:00,0.00575432
2017-07-11 00:00:00+00:00,-0.00286070
2017-07-12 00:00:00+00:00,0.00511413
2017-07-13 00:00:00+00:00,-0.00161330
2017-07-14 00:00:00+00:00,0.00161591
2017-07-17 00:00:00+00:00,0.00161330
2017-07-18 00:00:00+00:00,0.00359311
2017-07-19 00:00:00+00:00,0.00456790
2017-07-20 00:00:00+00:00,-0.00319528
2017-07-21 00:00:00+00:00,0.00443842
2017-07-24 00:00:00+00:00,0.00159568
2017-07-25 00:00:00+00:00,-0.01188725
2017-07-26 00:00:00+00:00,0.00248047
2017-07-27 00:00:00+00:00,0.00321663
2017-07-28 00:00:00+00:00,-0.00394623
2017-07-31 00:00:00+00:00,0.00346663
2017-08-01 00:00:00+00:00,0.01320173
2017-08-02 00:00:00+00:00,-0.00024355
2017-08-03 00:00:00+00:00,0.00694275
2017-08-04 00:00:00+00:00,-0.00302407
2017-08-07 00:00:00+00:00,0.00230527
2017-08-08 00:00:00+00:00,-0.00326837
2017-08-09 00:00:00+00:00,0.01062667
2017-08-10 00:00:00+00:00,0.00354503
2017-08-11 00:00:00+00:00,0.00574781
2017-08-14 00:00:00+00:00,-0.00547684
2017-08-15 00:00:00+00:00,-0.00514785
2017-08-16 00:00:00+00:00,-0.00156438
2017-08-17 00:00:00+00:00,0.00132578
2017-08-18 00:00:00+00:00,0.00722195
2017-08-21 00:00:00+00:00,-0.00023901
2017-08-22 00:00:00+00:00,-0.00155391
2017-08-23 00:00:00+00:00,0.00502813
2017-08-24 00:00:00+00:00,0.00000000
2017-08-25 00:00:00+00:00,-0.00178678
2017-08-28 00:00:00+00:00,-0.00119332
2017-08-29 00:00:00+00:00,0.01015432
2017-08-30 00:00:00+00:00,-0.00390302
2017-08-31 00:00:00+00:00,-0.00071242
2017-09-01 00:00:00+00:00,-0.00760456
2017-09-04 00:00:00+00:00,0.00083812
2017-09-05 00:00:00+00:00,-0.00119632
2017-09-06 00:00:00+00:00,0.00119775
2017-09-07 00:00:00+00:00,0.00466563
2017-09-08 00:00:00+00:00,-0.00416766
2017-09-11 00:00:00+00:00,-0.00418510
2017-09-12 00:00:00+00:00,-0.01248799
2017-09-13 00:00:00+00:00,-0.00109436
2017-09-14 00:00:00+00:00,-0.00194766
2017-09-15 00:00:00+00:00,-0.00219539
2017-09-18 00:00:00+00:00,-0.00440044
2017-09-19 00:00:00+00:00,0.00208717
2017-09-20 00:00:00+00:00,0.00355305
2017-09-21 00:00:00+00:00,-0.00170919
2017-09-22 00:00:00+00:00,0.00061147
2017-09-25 00:00:00+00:00,0.00818871
2017-09-26 00:00:00+00:00,-0.00254576
2017-09-27 00:00:00+00:00,-0.00984443
2017-09-28 00:00:00+00:00,-0.00319136
2017-09-29 00:00:00+00:00,0.00504864
2017-10-02 00:00:00+00:00,0.00306297
2017-10-03 00:00:00+00:00,-0.00342006
2017-10-04 00:00:00+00:00,0.00269641
2017-10-05 00:00:00+00:00,-0.00171128
2017-10-06 00:00:00+00:00,-0.00048978
2017-10-09 00:00:00+00:00,0.00367512
2017-10-10 00:00:00+00:00,0.00073233
2017-10-11 00:00:00+00:00,-0.00317112
2017-10-12 00:00:00+00:00,0.00110119
2017-10-13 00:00:00+00:00,0.00598876
2017-10-16 00:00:00+00:00,0.00619609
2017-10-17 00:00:00+00:00,0.00265636
2017-10-18 00:00:00+00:00,-0.00433526
2017-10-19 00:00:00+00:00,0.00060474
2017-10-20 00:00:00+00:00,-0.01269189
2017-10-23 00:00:00+00:00,0.00379530
2017-10-24 00:00:00+00:00,-0.00719600
2017-10-25 00:00:00+00:00,-0.00122850
2017-10-26 00:00:00+00:00,0.00528905
2017-10-27 00:00:00+00:00,0.00513887
2017-10-30 00:00:00+00:00,0.00632988
2017-10-31 00:00:00+00:00,0.00447563
2017-11-01 00:00:00+00:00,-0.00258911
2017-11-02 00:00:00+00:00,0.00006037
2017-11-03 00:00:00+00:00,0.00072438
2017-11-06 00:00:00+00:00,0.00386054
2017-11-07 00:00:00+00:00,0.00036053
2017-11-08 00:00:00+00:00,0.00264296
2017-11-09 00:00:00+00:00,-0.01246106
2017-11-10 00:00:00+00:00,-0.00606649
2017-11-13 00:00:00+00:00,-0.00109863
2017-11-14 00:00:00+00:00,0.00439936
2017-11-15 00:00:00+00:00,0.00389342
2017-11-16 00:00:00+00:00,0.00048479
2017-11-17 00:00:00+00:00,0.00290733
2017-11-20 00:00:00+00:00,0.00314048
2017-11-21 00:00:00+00:00,0.00517760
2017-11-22 00:00:00+00:00,0.00185673
2017-11-23 00:00:00+00:00,0.00209243
2017-11-24 00:00:00+00:00,-0.00286362
2017-11-27 00:00:00+00:00,0.00299050
2017-11-28 00:00:00+00:00,0.00000000
2017-11-29 00:00:00+00:00,-0.00715820
2017-11-30 00:00:00+00:00,0.00420572
2017-12-01 00:00:00+00:00,0.01423956
2017-12-04 00:00:00+00:00,-0.01639924
2017-12-05 00:00:00+00:00,0.00275879
2017-12-06 00:00:00+00:00,0.00526316
2017-12-07 00:00:00+00:00,-0.00154688
2017-12-08 00:00:00+00:00,-0.00214516
2017-12-11 00:00:00+00:00,0.00358295
2017-12-12 00:00:00+00:00,-0.00559324
2017-12-13 00:00:00+00:00,-0.00083772
2017-12-14 00:00:00+00:00,0.00275482
2017-12-15 00:00:00+00:00,0.00621118
2017-12-18 00:00:00+00:00,-0.00166192
2017-12-19 00:00:00+00:00,-0.01533888
2017-12-20 00:00:00+00:00,-0.00809081
2017-12-21 00:00:00+00:00,0.00182615
2017-12-22 00:00:00+00:00,0.00060761
2017-12-26 00:00:00+00:00,0.00000000
2017-12-27 00:00:00+00:00,0.00655817
2017-12-28 00:00:00+00:00,-0.00760135
2017-12-29 00:00:00+00:00,-0.00376900
2018-01-02 00:00:00+00:00,-0.00756651
2018-01-03 00:00:00+00:00,0.00627152
2018-01-04 00:00:00+00:00,0.00268850
2018-01-05 00:00:00+00:00,-0.00231566
2018-01-08 00:00:00+00:00,0.00109944
2018-01-09 00:00:00+00:00,-0.00854179
2018-01-10 00:00:00+00:00,-0.00246154
2018-01-11 00:00:00+00:00,-0.00308452
2018-01-12 00:00:00+00:00,0.00396040
2018-01-15 00:00:00+00:00,-0.00221893
2018-01-16 00:00:00+00:00,0.00716580
2018-01-17 00:00:00+00:00,0.00208538
2018-01-18 00:00:00+00:00,-0.00575346
2018-01-19 00:00:00+00:00,-0.00135435
2018-01-22 00:00:00+00:00,0.00246579
2018-01-23 00:00:00+00:00,0.00122986
2018-01-24 00:00:00+00:00,-0.00491340
2018-01-25 00:00:00+00:00,0.00333292
2018-01-26 00:00:00+00:00,0.00442913
2018-01-29 00:00:00+00:00,-0.01237139
2018-01-30 00:00:00+00:00,-0.00210840
2018-01-31 00:00:00+00:00,0.00509570
2018-02-01 00:00:00+00:00,-0.00519352
2018-02-02 00:00:00+00:00,-0.00994406
2018-02-05 00:00:00+00:00,0.00025110
2018-02-06 00:00:00+00:00,0.00966487
2018-02-07 00:00:00+00:00,-0.00571855
2018-02-08 00:00:00+00:00,-0.00550138
2018-02-09 00:00:00+00:00,0.00226301
2018-02-12 00:00:00+00:00,-0.00012544
2018-02-13 00:00:00+00:00,-0.00200728
2018-02-14 00:00:00+00:00,-0.00188561
2018-02-15 00:00:00+00:00,-0.00157431
2018-02-16 00:00:00+00:00,0.00851466
2018-02-19 00:00:00+00:00,-0.00637899
2018-02-20 00:00:00+00:00,0.00100705
2018-02-21 00:00:00+00:00,0.00213783
2018-02-22 00:00:00+00:00,0.00150584
2018-02-23 00:00:00+00:00,0.01202857
2018-02-26 00:00:00+00:00,0.00321802
2018-02-27 00:00:00+00:00,0.00000000
2018-02-28 00:00:00+00:00,-0.00320869
2018-03-01 00:00:00+00:00,0.00309521
2018-03-02 00:00:00+00:00,0.00086398
2018-03-05 00:00:00+00:00,-0.00887902
2018-03-06 00:00:00+00:00,-0.00709220
2018-03-07 00:00:00+00:00,0.00476190
2018-03-08 00:00:00+00:00,0.00573709
2018-03-09 00:00:00+00:00,-0.00427827
2018-03-12 00:00:00+00:00,0.00379849
2018-03-13 00:00:00+00:00,0.00086849
2018-03-14 00:00:00+00:00,0.00582621
2018-03-15 00:00:00+00:00,0.00308109
2018-03-16 00:00:00+00:00,0.00184298
2018-03-19 00:00:00+00:00,0.00171695
2018-03-20 00:00:00+00:00,0.00000000
2018-03-21 00:00:00+00:00,-0.00183643
2018-03-22 00:00:00+00:00,0.01226542
2018-03-23 00:00:00+00:00,-0.00096934
2018-03-26 00:00:00+00:00,0.00024257
