Date,SEK
2008-01-23 00:00:00+00:00,-0.00461311
2008-01-24 00:00:00+00:00,0.01744447
2008-01-25 00:00:00+00:00,-0.00808786
2008-01-28 00:00:00+00:00,0.00913042
2008-01-29 00:00:00+00:00,0.00109229
2008-01-30 00:00:00+00:00,0.01269086
2008-01-31 00:00:00+00:00,-0.00707440
2008-02-01 00:00:00+00:00,-0.00069484
2008-02-04 00:00:00+00:00,0.00414647
2008-02-05 00:00:00+00:00,-0.01605723
2008-02-06 00:00:00+00:00,0.00168502
2008-02-07 00:00:00+00:00,-0.01435689
2008-02-08 00:00:00+00:00,0.00516615
2008-02-11 00:00:00+00:00,0.00019859
2008-02-12 00:00:00+00:00,0.00695518
2008-02-13 00:00:00+00:00,0.00322908
2008-02-14 00:00:00+00:00,0.00804119
2008-02-15 00:00:00+00:00,0.00759550
2008-02-19 00:00:00+00:00,-0.00006083
2008-02-20 00:00:00+00:00,-0.00006083
2008-02-21 00:00:00+00:00,0.00582822
2008-02-22 00:00:00+00:00,0.00220586
2008-02-25 00:00:00+00:00,-0.00031092
2008-02-26 00:00:00+00:00,0.00716542
2008-02-27 00:00:00+00:00,-0.00005347
2008-02-28 00:00:00+00:00,0.00412683
2008-02-29 00:00:00+00:00,0.00603634
2008-03-03 00:00:00+00:00,0.04699162
2008-03-04 00:00:00+00:00,-0.00090693
2008-03-05 00:00:00+00:00,0.01018525
2008-03-06 00:00:00+00:00,0.00547925
2008-03-07 00:00:00+00:00,-0.01061351
2008-03-10 00:00:00+00:00,-0.00028227
2008-03-11 00:00:00+00:00,-0.00151312
2008-03-12 00:00:00+00:00,0.01947100
2008-03-13 00:00:00+00:00,0.00871248
2008-03-14 00:00:00+00:00,-0.00263368
2008-03-17 00:00:00+00:00,0.00233758
2008-03-18 00:00:00+00:00,0.00015847
2008-03-19 00:00:00+00:00,-0.00019829
2008-03-20 00:00:00+00:00,-0.01490154
2008-03-24 00:00:00+00:00,-0.00236290
2008-03-25 00:00:00+00:00,0.01578664
2008-03-26 00:00:00+00:00,0.01414682
2008-03-27 00:00:00+00:00,-0.00152924
2008-03-28 00:00:00+00:00,-0.00027689
2008-03-31 00:00:00+00:00,0.00295659
2008-04-01 00:00:00+00:00,-0.01292945
2008-04-02 00:00:00+00:00,0.00752053
2008-04-03 00:00:00+00:00,0.00140231
2008-04-04 00:00:00+00:00,0.00056284
2008-04-07 00:00:00+00:00,0.00074076
2008-04-08 00:00:00+00:00,0.00032182
2008-04-09 00:00:00+00:00,0.00540800
2008-04-10 00:00:00+00:00,-0.00598274
2008-04-11 00:00:00+00:00,0.00152364
2008-04-14 00:00:00+00:00,0.00122562
2008-04-15 00:00:00+00:00,-0.00062823
2008-04-16 00:00:00+00:00,0.01030103
2008-04-17 00:00:00+00:00,-0.00494074
2008-04-18 00:00:00+00:00,-0.00520419
2008-04-21 00:00:00+00:00,0.01047261
2008-04-22 00:00:00+00:00,0.00729160
2008-04-23 00:00:00+00:00,-0.00419818
2008-04-24 00:00:00+00:00,-0.01199152
2008-04-25 00:00:00+00:00,-0.00856260
2008-04-28 00:00:00+00:00,0.00230696
2008-04-29 00:00:00+00:00,-0.00549988
2008-04-30 00:00:00+00:00,0.00786490
2008-05-01 00:00:00+00:00,-0.01302457
2008-05-02 00:00:00+00:00,-0.00276968
2008-05-05 00:00:00+00:00,0.00384772
2008-05-06 00:00:00+00:00,0.00437644
2008-05-07 00:00:00+00:00,-0.00565345
2008-05-08 00:00:00+00:00,0.00256232
2008-05-09 00:00:00+00:00,0.00654583
2008-05-12 00:00:00+00:00,0.00301486
2008-05-13 00:00:00+00:00,-0.00460226
2008-05-14 00:00:00+00:00,-0.00347939
2008-05-15 00:00:00+00:00,-0.00186124
2008-05-16 00:00:00+00:00,0.00859975
2008-05-19 00:00:00+00:00,-0.00095011
2008-05-20 00:00:00+00:00,0.00997359
2008-05-21 00:00:00+00:00,0.00506014
2008-05-22 00:00:00+00:00,-0.00590446
2008-05-23 00:00:00+00:00,0.00726492
2008-05-27 00:00:00+00:00,-0.00530657
2008-05-28 00:00:00+00:00,-0.00776744
2008-05-29 00:00:00+00:00,-0.00549504
2008-05-30 00:00:00+00:00,0.00139135
2008-06-02 00:00:00+00:00,-0.00353314
2008-06-03 00:00:00+00:00,-0.00131814
2008-06-04 00:00:00+00:00,-0.00246632
2008-06-05 00:00:00+00:00,0.02147823
2008-06-06 00:00:00+00:00,0.02184739
2008-06-09 00:00:00+00:00,-0.01638565
2008-06-10 00:00:00+00:00,-0.03060520
2008-06-11 00:00:00+00:00,0.01012719
2008-06-12 00:00:00+00:00,-0.01814118
2008-06-13 00:00:00+00:00,-0.00504278
2008-06-16 00:00:00+00:00,0.00641166
2008-06-17 00:00:00+00:00,-0.00156927
2008-06-18 00:00:00+00:00,-0.00126645
2008-06-19 00:00:00+00:00,-0.00290801
2008-06-20 00:00:00+00:00,0.00628677
2008-06-23 00:00:00+00:00,-0.00501715
2008-06-24 00:00:00+00:00,0.00250613
2008-06-25 00:00:00+00:00,0.00650690
2008-06-26 00:00:00+00:00,0.00544107
2008-06-27 00:00:00+00:00,-0.00202425
2008-06-30 00:00:00+00:00,-0.00659715
2008-07-01 00:00:00+00:00,0.00611925
2008-07-02 00:00:00+00:00,0.00271614
2008-07-03 00:00:00+00:00,-0.00424731
2008-07-07 00:00:00+00:00,0.00253910
2008-07-08 00:00:00+00:00,-0.00755799
2008-07-09 00:00:00+00:00,0.00382342
2008-07-10 00:00:00+00:00,0.00037650
2008-07-11 00:00:00+00:00,0.00778963
2008-07-14 00:00:00+00:00,-0.00123546
2008-07-15 00:00:00+00:00,-0.00099638
2008-07-16 00:00:00+00:00,-0.00806516
2008-07-17 00:00:00+00:00,0.00582042
2008-07-18 00:00:00+00:00,0.00296210
2008-07-21 00:00:00+00:00,0.00427092
2008-07-22 00:00:00+00:00,-0.00886424
2008-07-23 00:00:00+00:00,-0.00665731
2008-07-24 00:00:00+00:00,-0.00180069
2008-07-25 00:00:00+00:00,0.00152935
2008-07-28 00:00:00+00:00,0.00479754
2008-07-29 00:00:00+00:00,-0.01155560
2008-07-30 00:00:00+00:00,0.00275777
2008-07-31 00:00:00+00:00,0.00232498
2008-08-01 00:00:00+00:00,-0.00689805
2008-08-04 00:00:00+00:00,0.00355622
2008-08-05 00:00:00+00:00,-0.00625339
2008-08-06 00:00:00+00:00,-0.00059572
2008-08-07 00:00:00+00:00,-0.00212853
2008-08-08 00:00:00+00:00,-0.02085515
2008-08-11 00:00:00+00:00,-0.00587916
2008-08-12 00:00:00+00:00,-0.00005083
2008-08-13 00:00:00+00:00,0.00240875
2008-08-14 00:00:00+00:00,-0.00659254
2008-08-15 00:00:00+00:00,-0.00866128
2008-08-18 00:00:00+00:00,0.00154816
2008-08-19 00:00:00+00:00,-0.00062290
2008-08-20 00:00:00+00:00,-0.00049271
2008-08-21 00:00:00+00:00,0.01176159
2008-08-22 00:00:00+00:00,-0.00566110
2008-08-25 00:00:00+00:00,-0.00226622
2008-08-26 00:00:00+00:00,-0.00850278
2008-08-27 00:00:00+00:00,0.00181415
2008-08-28 00:00:00+00:00,-0.00267153
2008-08-29 00:00:00+00:00,-0.00781154
2008-09-02 00:00:00+00:00,-0.05326399
2008-09-03 00:00:00+00:00,-0.01131808
2008-09-04 00:00:00+00:00,-0.02088313
2008-09-05 00:00:00+00:00,-0.00971565
2008-09-08 00:00:00+00:00,-0.01747922
2008-09-09 00:00:00+00:00,-0.00528102
2008-09-10 00:00:00+00:00,-0.01404311
2008-09-11 00:00:00+00:00,-0.01617457
2008-09-12 00:00:00+00:00,0.03897325
2008-09-15 00:00:00+00:00,-0.01677573
2008-09-16 00:00:00+00:00,-0.00172295
2008-09-17 00:00:00+00:00,0.01727191
2008-09-18 00:00:00+00:00,0.00247697
2008-09-19 00:00:00+00:00,0.00874267
2008-09-22 00:00:00+00:00,0.02200873
2008-09-23 00:00:00+00:00,-0.00787909
2008-09-24 00:00:00+00:00,-0.00930630
2008-09-25 00:00:00+00:00,-0.00015352
2008-09-26 00:00:00+00:00,-0.00471417
2008-09-29 00:00:00+00:00,-0.01759550
2008-09-30 00:00:00+00:00,-0.02266139
2008-10-01 00:00:00+00:00,-0.00306370
2008-10-02 00:00:00+00:00,-0.01333359
2008-10-03 00:00:00+00:00,-0.00078646
2008-10-06 00:00:00+00:00,-0.03222732
2008-10-07 00:00:00+00:00,0.02505505
2008-10-08 00:00:00+00:00,0.00232185
2008-10-09 00:00:00+00:00,0.00154231
2008-10-10 00:00:00+00:00,-0.01469711
2008-10-14 00:00:00+00:00,0.00027963
2008-10-15 00:00:00+00:00,-0.03074806
2008-10-16 00:00:00+00:00,-0.00681519
2008-10-17 00:00:00+00:00,0.00384855
2008-10-20 00:00:00+00:00,-0.01055902
2008-10-21 00:00:00+00:00,-0.02873176
2008-10-22 00:00:00+00:00,-0.01584488
2008-10-23 00:00:00+00:00,0.01181104
2008-10-24 00:00:00+00:00,-0.02380985
2008-10-27 00:00:00+00:00,-0.00486183
2008-10-28 00:00:00+00:00,0.00444482
2008-10-29 00:00:00+00:00,0.03118772
2008-10-30 00:00:00+00:00,0.01400307
2008-10-31 00:00:00+00:00,-0.01982985
2008-11-03 00:00:00+00:00,-0.00923060
2008-11-04 00:00:00+00:00,0.02187891
2008-11-05 00:00:00+00:00,-0.00888612
2008-11-06 00:00:00+00:00,-0.02393903
2008-11-07 00:00:00+00:00,0.00007117
2008-11-10 00:00:00+00:00,0.01241000
2008-11-12 00:00:00+00:00,-0.03585780
2008-11-13 00:00:00+00:00,0.02138336
2008-11-14 00:00:00+00:00,0.01371948
2008-11-17 00:00:00+00:00,-0.01870387
2008-11-18 00:00:00+00:00,-0.01483496
2008-11-19 00:00:00+00:00,-0.00372513
2008-11-20 00:00:00+00:00,-0.01901090
2008-11-21 00:00:00+00:00,-0.02385163
2008-11-24 00:00:00+00:00,0.05589047
2008-11-25 00:00:00+00:00,0.01719942
2008-11-26 00:00:00+00:00,-0.02179039
2008-11-28 00:00:00+00:00,-0.01029367
2008-12-01 00:00:00+00:00,-0.02063796
2008-12-02 00:00:00+00:00,-0.00224117
2008-12-03 00:00:00+00:00,0.01114104
2008-12-04 00:00:00+00:00,0.00032836
2008-12-05 00:00:00+00:00,-0.02515469
2008-12-08 00:00:00+00:00,-0.03583790
2008-12-09 00:00:00+00:00,0.05678791
2008-12-10 00:00:00+00:00,0.00483525
2008-12-11 00:00:00+00:00,0.01688404
2008-12-12 00:00:00+00:00,-0.00537474
2008-12-15 00:00:00+00:00,0.00854797
2008-12-17 00:00:00+00:00,-0.05941273
2008-12-30 00:00:00+00:00,-0.00000225
2009-01-08 00:00:00+00:00,-0.00000225
2009-01-12 00:00:00+00:00,-0.03131314
2009-01-13 00:00:00+00:00,-0.02576475
2009-01-14 00:00:00+00:00,-0.01297487
2009-01-15 00:00:00+00:00,0.00673671
2009-01-16 00:00:00+00:00,0.01681683
2009-01-21 00:00:00+00:00,0.00559286
2009-01-22 00:00:00+00:00,-0.00401295
2009-01-23 00:00:00+00:00,-0.02079163
2009-01-26 00:00:00+00:00,0.04724046
2009-01-28 00:00:00+00:00,0.00368081
2009-01-29 00:00:00+00:00,-0.02379699
2009-02-02 00:00:00+00:00,-0.02290560
2009-02-03 00:00:00+00:00,0.01840423
2009-02-04 00:00:00+00:00,-0.01110312
2009-02-05 00:00:00+00:00,0.00348223
2009-02-06 00:00:00+00:00,0.01928790
2009-02-09 00:00:00+00:00,-0.00285157
2009-02-10 00:00:00+00:00,0.00145775
2009-02-11 00:00:00+00:00,-0.03214623
2009-02-12 00:00:00+00:00,-0.00093299
2009-02-13 00:00:00+00:00,0.00478752
2009-02-16 00:00:00+00:00,-0.02454370
2009-02-17 00:00:00+00:00,-0.02988211
2009-02-18 00:00:00+00:00,0.01140617
2009-02-19 00:00:00+00:00,0.00725315
2009-02-20 00:00:00+00:00,-0.00591398
2009-02-23 00:00:00+00:00,-0.00699770
2009-02-24 00:00:00+00:00,-0.01364695
2009-02-25 00:00:00+00:00,-0.00482557
2009-02-26 00:00:00+00:00,-0.00323471
2009-02-27 00:00:00+00:00,0.00089209
2009-03-02 00:00:00+00:00,-0.01581987
2009-03-09 00:00:00+00:00,0.00008537
2009-03-12 00:00:00+00:00,-0.06043467
2009-03-16 00:00:00+00:00,0.02448509
2009-03-17 00:00:00+00:00,-0.00710240
2009-03-18 00:00:00+00:00,0.05121083
2009-03-19 00:00:00+00:00,0.01642377
2009-03-20 00:00:00+00:00,-0.02214130
2009-03-23 00:00:00+00:00,0.00284415
2009-03-24 00:00:00+00:00,0.00713926
2009-03-25 00:00:00+00:00,-0.00000536
2009-03-26 00:00:00+00:00,0.00910588
2009-03-27 00:00:00+00:00,-0.01845871
2009-03-30 00:00:00+00:00,-0.01888723
2009-03-31 00:00:00+00:00,0.00414222
2009-04-01 00:00:00+00:00,0.00486864
2009-04-02 00:00:00+00:00,0.02112374
2009-04-03 00:00:00+00:00,-0.00387051
2009-04-06 00:00:00+00:00,0.00629920
2009-04-07 00:00:00+00:00,-0.01719425
2009-04-08 00:00:00+00:00,-0.01504268
2009-04-09 00:00:00+00:00,-0.00224551
2009-04-14 00:00:00+00:00,0.01745867
2009-04-15 00:00:00+00:00,-0.00286487
2009-04-16 00:00:00+00:00,-0.01483987
2009-04-17 00:00:00+00:00,-0.01547944
2009-04-20 00:00:00+00:00,-0.02349729
2009-04-21 00:00:00+00:00,0.01375605
2009-04-22 00:00:00+00:00,0.01536242
2009-04-23 00:00:00+00:00,0.00251931
2009-04-24 00:00:00+00:00,0.03404603
2009-04-27 00:00:00+00:00,-0.01135764
2009-04-28 00:00:00+00:00,-0.00312084
2009-04-29 00:00:00+00:00,0.02361457
2009-04-30 00:00:00+00:00,0.00200614
2009-05-01 00:00:00+00:00,-0.00465721
2009-05-04 00:00:00+00:00,0.00233308
2009-05-05 00:00:00+00:00,0.01245946
2009-05-06 00:00:00+00:00,0.00476046
2009-05-07 00:00:00+00:00,0.00576553
2009-05-08 00:00:00+00:00,0.00368910
2009-05-11 00:00:00+00:00,0.01080186
2009-05-12 00:00:00+00:00,-0.00721006
2009-05-13 00:00:00+00:00,-0.00975914
2009-05-14 00:00:00+00:00,0.00574806
2009-05-15 00:00:00+00:00,-0.00125821
2009-05-18 00:00:00+00:00,0.00666346
2009-05-19 00:00:00+00:00,0.01698370
2009-05-20 00:00:00+00:00,-0.00245719
2009-05-21 00:00:00+00:00,0.02396173
2009-05-22 00:00:00+00:00,0.00209544
2009-05-25 00:00:00+00:00,-0.00075370
2009-05-26 00:00:00+00:00,-0.01094291
2009-05-27 00:00:00+00:00,-0.00886679
2009-05-28 00:00:00+00:00,-0.01735214
2009-05-29 00:00:00+00:00,0.01749503
2009-06-01 00:00:00+00:00,0.03783261
2009-06-02 00:00:00+00:00,-0.01738478
2009-06-03 00:00:00+00:00,0.06229428
2009-06-04 00:00:00+00:00,0.01391744
2009-06-05 00:00:00+00:00,-0.02288857
2009-06-08 00:00:00+00:00,-0.01072095
2009-06-09 00:00:00+00:00,-0.00086259
2009-06-10 00:00:00+00:00,0.03292008
2009-06-11 00:00:00+00:00,0.00167959
2009-06-15 00:00:00+00:00,-0.02962617
2009-06-16 00:00:00+00:00,0.00869423
2009-06-17 00:00:00+00:00,-0.00878565
2009-06-18 00:00:00+00:00,0.00561081
2009-06-22 00:00:00+00:00,-0.01660124
2009-06-23 00:00:00+00:00,-0.00304496
2009-06-24 00:00:00+00:00,0.02526526
2009-06-25 00:00:00+00:00,-0.01745392
2009-06-26 00:00:00+00:00,0.02492111
2009-06-29 00:00:00+00:00,0.00970743
2009-06-30 00:00:00+00:00,-0.00216004
2009-07-01 00:00:00+00:00,0.01989188
2009-07-02 00:00:00+00:00,-0.03289675
2009-07-03 00:00:00+00:00,0.00273201
2009-07-06 00:00:00+00:00,-0.00593043
2009-07-07 00:00:00+00:00,-0.00212304
2009-07-08 00:00:00+00:00,-0.01454688
2009-07-09 00:00:00+00:00,0.00972611
2009-07-10 00:00:00+00:00,-0.00197982
2009-07-13 00:00:00+00:00,0.00300267
2009-07-14 00:00:00+00:00,0.00299365
2009-07-15 00:00:00+00:00,0.00613182
2009-07-16 00:00:00+00:00,0.00359234
2009-07-17 00:00:00+00:00,-0.00226440
2009-07-20 00:00:00+00:00,0.00663325
2009-07-21 00:00:00+00:00,0.01434699
2009-07-22 00:00:00+00:00,0.00649573
2009-07-23 00:00:00+00:00,0.01754797
2009-07-24 00:00:00+00:00,-0.00657680
2009-07-27 00:00:00+00:00,0.01653226
2009-07-28 00:00:00+00:00,-0.00873137
2009-07-29 00:00:00+00:00,-0.00537677
2009-07-30 00:00:00+00:00,0.00974511
2009-07-31 00:00:00+00:00,0.02666054
2009-08-04 00:00:00+00:00,0.01916719
2009-08-05 00:00:00+00:00,-0.00823963
2009-08-10 00:00:00+00:00,-0.00981067
2009-08-11 00:00:00+00:00,-0.01113722
2009-08-12 00:00:00+00:00,-0.00292906
2009-08-13 00:00:00+00:00,0.02154939
2009-08-19 00:00:00+00:00,-0.00998024
2009-08-20 00:00:00+00:00,0.01188378
2009-08-21 00:00:00+00:00,0.01897953
2009-08-25 00:00:00+00:00,0.00034694
2009-08-26 00:00:00+00:00,-0.00098827
2009-08-27 00:00:00+00:00,-0.01006388
2009-08-28 00:00:00+00:00,0.00696030
2009-09-01 00:00:00+00:00,-0.03077318
2009-09-02 00:00:00+00:00,-0.00102317
2009-09-03 00:00:00+00:00,0.00684751
2009-09-04 00:00:00+00:00,0.00137161
2009-09-06 00:00:00+00:00,0.01105670
2009-09-07 00:00:00+00:00,-0.00043281
2009-09-08 00:00:00+00:00,0.06357687
2009-09-09 00:00:00+00:00,0.01692126
2009-09-10 00:00:00+00:00,-0.00700683
2009-09-11 00:00:00+00:00,0.00787672
2009-09-13 00:00:00+00:00,-0.00063226
2009-09-14 00:00:00+00:00,-0.00188994
2009-09-15 00:00:00+00:00,0.00265585
2009-09-16 00:00:00+00:00,0.00704687
2009-09-17 00:00:00+00:00,0.01136483
2009-09-18 00:00:00+00:00,-0.00637618
2009-09-22 00:00:00+00:00,0.01255048
2009-09-24 00:00:00+00:00,-0.00293182
2009-09-28 00:00:00+00:00,-0.02377811
2009-10-02 00:00:00+00:00,-0.00602137
2009-10-06 00:00:00+00:00,0.01055904
2009-10-07 00:00:00+00:00,0.00557136
2009-10-08 00:00:00+00:00,-0.00547540
2009-10-12 00:00:00+00:00,-0.00132565
2009-10-13 00:00:00+00:00,-0.00223413
2009-10-14 00:00:00+00:00,0.00817757
2009-10-15 00:00:00+00:00,0.00658632
2009-10-16 00:00:00+00:00,-0.01109381
2009-10-19 00:00:00+00:00,0.01539452
2009-10-20 00:00:00+00:00,-0.01111726
2009-10-21 00:00:00+00:00,0.01567832
2009-10-22 00:00:00+00:00,-0.00300714
2009-10-23 00:00:00+00:00,0.00643887
2009-10-27 00:00:00+00:00,-0.02185520
2009-10-28 00:00:00+00:00,-0.01684496
2009-10-29 00:00:00+00:00,0.01451064
2009-10-30 00:00:00+00:00,-0.01053802
2009-11-02 00:00:00+00:00,0.00754442
2009-11-03 00:00:00+00:00,-0.01449011
2009-11-04 00:00:00+00:00,0.00198722
2009-11-05 00:00:00+00:00,0.01119818
2009-11-09 00:00:00+00:00,0.02558389
2009-11-10 00:00:00+00:00,-0.00430776
2009-11-11 00:00:00+00:00,0.00878455
2009-11-12 00:00:00+00:00,-0.01252216
2009-11-13 00:00:00+00:00,0.00178993
2009-11-16 00:00:00+00:00,0.01237965
2009-11-17 00:00:00+00:00,-0.01005746
2009-11-18 00:00:00+00:00,0.00555854
2009-11-19 00:00:00+00:00,-0.01269593
2009-11-20 00:00:00+00:00,0.00311040
2009-11-23 00:00:00+00:00,-0.00144797
2009-11-25 00:00:00+00:00,0.00386372
2009-11-26 00:00:00+00:00,-0.00928282
2009-11-30 00:00:00+00:00,-0.00832911
2009-12-01 00:00:00+00:00,0.01133504
2009-12-02 00:00:00+00:00,0.00733335
2009-12-03 00:00:00+00:00,0.00219677
2009-12-04 00:00:00+00:00,-0.01281847
2009-12-07 00:00:00+00:00,-0.00854053
2009-12-08 00:00:00+00:00,-0.02388025
2009-12-10 00:00:00+00:00,0.00277068
2009-12-11 00:00:00+00:00,-0.00418183
2009-12-14 00:00:00+00:00,0.00241881
2009-12-15 00:00:00+00:00,-0.01285097
2009-12-16 00:00:00+00:00,0.00093378
2009-12-17 00:00:00+00:00,-0.01350888
2009-12-18 00:00:00+00:00,0.00130972
2009-12-21 00:00:00+00:00,0.00203519
2009-12-22 00:00:00+00:00,-0.00820478
2009-12-23 00:00:00+00:00,0.00768316
2009-12-28 00:00:00+00:00,0.00769726
2009-12-29 00:00:00+00:00,-0.00021904
2009-12-30 00:00:00+00:00,0.00634298
2009-12-31 00:00:00+00:00,0.00143107
2010-01-04 00:00:00+00:00,-0.00014477
2010-01-05 00:00:00+00:00,0.00586489
2010-01-06 00:00:00+00:00,0.00056747
2010-01-07 00:00:00+00:00,-0.00099665
2010-01-08 00:00:00+00:00,-0.00085533
2010-01-11 00:00:00+00:00,0.01281877
2010-01-12 00:00:00+00:00,-0.00042324
2010-01-13 00:00:00+00:00,0.00217924
2010-01-14 00:00:00+00:00,0.00112165
2010-01-15 00:00:00+00:00,-0.00659264
2010-01-18 00:00:00+00:00,-0.00233089
2010-01-19 00:00:00+00:00,0.00318217
2010-01-20 00:00:00+00:00,-0.01861924
2010-01-21 00:00:00+00:00,-0.00776227
2010-01-22 00:00:00+00:00,0.00159186
2010-01-25 00:00:00+00:00,-0.00115832
2010-01-26 00:00:00+00:00,-0.00456248
2010-01-27 00:00:00+00:00,-0.00356549
2010-01-28 00:00:00+00:00,-0.00649760
2010-01-29 00:00:00+00:00,-0.00536463
2010-02-01 00:00:00+00:00,0.00369023
2010-02-02 00:00:00+00:00,0.01728938
2010-02-03 00:00:00+00:00,0.00014186
2010-02-04 00:00:00+00:00,-0.02242251
2010-02-05 00:00:00+00:00,-0.00421952
2010-02-07 00:00:00+00:00,-0.00342014
2010-02-08 00:00:00+00:00,0.00350105
2010-02-09 00:00:00+00:00,0.01381467
2010-02-10 00:00:00+00:00,-0.00322712
2010-02-11 00:00:00+00:00,0.01602307
2010-02-12 00:00:00+00:00,-0.00745509
2010-02-15 00:00:00+00:00,0.00451694
2010-02-16 00:00:00+00:00,0.01110044
2010-02-17 00:00:00+00:00,0.00028434
2010-02-18 00:00:00+00:00,-0.00359054
2010-02-19 00:00:00+00:00,-0.01174057
2010-02-22 00:00:00+00:00,0.01289450
2010-02-23 00:00:00+00:00,-0.00856378
2010-02-24 00:00:00+00:00,0.00304420
2010-02-25 00:00:00+00:00,0.00433689
2010-02-26 00:00:00+00:00,0.01058434
2010-03-01 00:00:00+00:00,-0.00713060
2010-03-02 00:00:00+00:00,0.00136020
2010-03-03 00:00:00+00:00,0.00035448
2010-03-04 00:00:00+00:00,-0.00014726
2010-03-05 00:00:00+00:00,0.00193085
2010-03-08 00:00:00+00:00,0.00478834
2010-03-09 00:00:00+00:00,-0.00405439
2010-03-10 00:00:00+00:00,-0.00135972
2010-03-11 00:00:00+00:00,0.00540580
2010-03-15 00:00:00+00:00,0.00695551
2010-03-16 00:00:00+00:00,-0.00360137
2010-03-17 00:00:00+00:00,0.00148210
2010-03-18 00:00:00+00:00,-0.00862682
2010-03-19 00:00:00+00:00,0.00120759
2010-03-22 00:00:00+00:00,-0.01025743
2010-03-23 00:00:00+00:00,-0.00201819
2010-03-24 00:00:00+00:00,-0.00137361
2010-03-25 00:00:00+00:00,-0.00159191
2010-03-26 00:00:00+00:00,-0.00484808
2010-03-28 00:00:00+00:00,0.00413735
2010-03-29 00:00:00+00:00,-0.00239134
2010-03-30 00:00:00+00:00,0.00674069
2010-03-31 00:00:00+00:00,-0.00728049
2010-04-01 00:00:00+00:00,0.00783295
2010-04-02 00:00:00+00:00,0.00085942
2010-04-05 00:00:00+00:00,0.00395220
2010-04-06 00:00:00+00:00,-0.00444763
2010-04-07 00:00:00+00:00,-0.00655470
2010-04-08 00:00:00+00:00,0.00100985
2010-04-09 00:00:00+00:00,0.00166038
2010-04-12 00:00:00+00:00,0.00700523
2010-04-13 00:00:00+00:00,-0.00122422
2010-04-14 00:00:00+00:00,0.00768289
2010-04-15 00:00:00+00:00,-0.00107389
2010-04-16 00:00:00+00:00,-0.00235965
2010-04-19 00:00:00+00:00,-0.00343819
2010-04-20 00:00:00+00:00,0.00415945
2010-04-21 00:00:00+00:00,-0.00386476
2010-04-22 00:00:00+00:00,-0.00682222
2010-04-23 00:00:00+00:00,-0.00477349
2010-04-26 00:00:00+00:00,0.01161257
2010-04-27 00:00:00+00:00,0.00135945
2010-04-28 00:00:00+00:00,-0.01978661
2010-04-29 00:00:00+00:00,0.00284707
2010-04-30 00:00:00+00:00,0.01064070
2010-05-03 00:00:00+00:00,-0.00801272
2010-05-04 00:00:00+00:00,-0.00175018
2010-05-05 00:00:00+00:00,-0.01705224
2010-05-06 00:00:00+00:00,-0.04751280
2010-05-07 00:00:00+00:00,0.00505444
2010-05-10 00:00:00+00:00,0.02647456
2010-05-11 00:00:00+00:00,0.00572803
2010-05-12 00:00:00+00:00,-0.01530360
2010-05-14 00:00:00+00:00,-0.01675974
2010-05-17 00:00:00+00:00,0.00216450
2010-05-19 00:00:00+00:00,-0.01986869
2010-05-20 00:00:00+00:00,0.00054751
2010-05-21 00:00:00+00:00,0.00819222
2010-05-24 00:00:00+00:00,-0.00813444
2010-05-26 00:00:00+00:00,-0.00954121
2010-05-27 00:00:00+00:00,0.00898717
2010-05-28 00:00:00+00:00,0.00945922
2010-05-31 00:00:00+00:00,0.00077675
2010-06-01 00:00:00+00:00,-0.00351710
2010-06-02 00:00:00+00:00,-0.00258942
2010-06-03 00:00:00+00:00,-0.00047528
2010-06-04 00:00:00+00:00,-0.01304774
2010-06-07 00:00:00+00:00,-0.01218478
2010-06-08 00:00:00+00:00,-0.00056750
2010-06-09 00:00:00+00:00,-0.06366532
2010-06-10 00:00:00+00:00,0.02145606
2010-06-11 00:00:00+00:00,-0.00395102
2010-06-14 00:00:00+00:00,0.03766085
2010-06-15 00:00:00+00:00,-0.00968090
2010-06-16 00:00:00+00:00,0.01828233
2010-06-23 00:00:00+00:00,-0.00039058
2010-06-30 00:00:00+00:00,-0.00194068
2010-07-08 00:00:00+00:00,-0.00000422
2010-07-14 00:00:00+00:00,0.04731929
2010-07-15 00:00:00+00:00,0.01036615
2010-07-19 00:00:00+00:00,-0.00213032
2010-07-20 00:00:00+00:00,-0.00154723
2010-07-21 00:00:00+00:00,0.00308615
2010-07-23 00:00:00+00:00,-0.00227828
2010-07-26 00:00:00+00:00,0.00874505
2010-08-02 00:00:00+00:00,0.02594344
2010-08-03 00:00:00+00:00,0.00113224
2010-08-04 00:00:00+00:00,-0.00596513
2010-08-05 00:00:00+00:00,0.00199469
2010-08-06 00:00:00+00:00,0.00035220
2010-08-10 00:00:00+00:00,-0.00940540
2010-08-11 00:00:00+00:00,-0.01431151
2010-08-13 00:00:00+00:00,-0.01926032
2010-08-18 00:00:00+00:00,0.01531618
2010-08-19 00:00:00+00:00,-0.00820815
2010-08-20 00:00:00+00:00,-0.00665119
2010-08-24 00:00:00+00:00,-0.00372197
2010-08-25 00:00:00+00:00,-0.00134764
2010-09-01 00:00:00+00:00,0.02301219
2010-09-02 00:00:00+00:00,0.06476160
2010-09-03 00:00:00+00:00,0.01270634
2010-09-07 00:00:00+00:00,-0.01316156
2010-09-08 00:00:00+00:00,0.00520151
2010-09-09 00:00:00+00:00,-0.00571534
2010-09-10 00:00:00+00:00,0.01402941
2010-09-13 00:00:00+00:00,0.01149272
