Date,FTSEVIET
2024-01-02 00:00:00+00:00,-0.00560852
2024-01-03 00:00:00+00:00,0.00000000
2024-01-04 00:00:00+00:00,0.02023609
2024-01-05 00:00:00+00:00,-0.00385675
2024-01-08 00:00:00+00:00,0.01050885
2024-01-09 00:00:00+00:00,-0.00332779
2024-01-10 00:00:00+00:00,-0.00556483
2024-01-11 00:00:00+00:00,0.00223839
2024-01-12 00:00:00+00:00,-0.00670017
2024-01-15 00:00:00+00:00,-0.02866779
2024-01-16 00:00:00+00:00,0.00169875
2024-01-17 00:00:00+00:00,0.00847937
2024-01-18 00:00:00+00:00,0.00728700
2024-01-19 00:00:00+00:00,0.00779076
2024-01-22 00:00:00+00:00,0.02705687
2024-01-23 00:00:00+00:00,-0.00495868
2024-01-24 00:00:00+00:00,-0.00000000
2024-01-25 00:00:00+00:00,-0.00663717
2024-01-29 00:00:00+00:00,-0.01391982
2024-01-30 00:00:00+00:00,0.00111732
2024-01-31 00:00:00+00:00,-0.01116071
2024-02-01 00:00:00+00:00,0.01128668
2024-02-02 00:00:00+00:00,0.00390625
2024-02-05 00:00:00+00:00,-0.00222346
2024-02-06 00:00:00+00:00,0.00055741
2024-02-07 00:00:00+00:00,0.00445682
2024-02-08 00:00:00+00:00,0.00776484
2024-02-09 00:00:00+00:00,-0.00110072
2024-02-12 00:00:00+00:00,0.01046832
2024-02-13 00:00:00+00:00,-0.00055127
2024-02-14 00:00:00+00:00,0.00055157
2024-02-15 00:00:00+00:00,-0.00165380
2024-02-16 00:00:00+00:00,0.01435671
2024-02-17 00:00:00+00:00,0.00598802
2024-02-19 00:00:00+00:00,0.03787879
2024-02-20 00:00:00+00:00,0.00643087
2024-02-21 00:00:00+00:00,-0.00053248
2024-02-22 00:00:00+00:00,-0.03313736
2024-02-23 00:00:00+00:00,0.02877307
2024-02-26 00:00:00+00:00,-0.02689618
2024-02-27 00:00:00+00:00,0.03743896
2024-02-28 00:00:00+00:00,0.02502662
2024-02-29 00:00:00+00:00,0.00210416
2024-03-01 00:00:00+00:00,0.00473435
2024-03-04 00:00:00+00:00,0.01104682
2024-03-05 00:00:00+00:00,0.00834202
2024-03-06 00:00:00+00:00,-0.01034126
2024-03-07 00:00:00+00:00,0.01619645
2024-03-08 00:00:00+00:00,-0.01079692
2024-03-11 00:00:00+00:00,-0.03222453
2024-03-12 00:00:00+00:00,0.00423280
2024-03-13 00:00:00+00:00,0.02423604
2024-03-14 00:00:00+00:00,-0.00360082
2024-03-15 00:00:00+00:00,-0.00361384
2024-03-18 00:00:00+00:00,-0.00259067
2024-03-19 00:00:00+00:00,0.00209644
2024-03-20 00:00:00+00:00,0.00575314
2024-03-21 00:00:00+00:00,0.01300052
2024-03-22 00:00:00+00:00,0.00564682
2024-03-25 00:00:00+00:00,-0.00153139
2024-03-26 00:00:00+00:00,0.00879917
2024-03-27 00:00:00+00:00,0.00308801
2024-03-28 00:00:00+00:00,0.00769625
