Date,SUGAR_WHITE
2000-03-28 00:00:00+00:00,-0.00169300
2000-03-29 00:00:00+00:00,0.01414027
2000-03-30 00:00:00+00:00,0.02304666
2000-03-31 00:00:00+00:00,0.05574136
2000-04-03 00:00:00+00:00,0.01790559
2000-04-04 00:00:00+00:00,-0.01880709
2000-04-05 00:00:00+00:00,0.04723127
2000-04-06 00:00:00+00:00,0.00211640
2000-04-07 00:00:00+00:00,-0.01640212
2000-04-10 00:00:00+00:00,-0.00745871
2000-04-11 00:00:00+00:00,0.00692595
2000-04-12 00:00:00+00:00,0.00687467
2000-04-13 00:00:00+00:00,0.04598740
2000-04-14 00:00:00+00:00,-0.00207254
2000-04-17 00:00:00+00:00,0.04280557
2000-04-18 00:00:00+00:00,0.01098901
2000-04-19 00:00:00+00:00,0.00101574
2000-04-20 00:00:00+00:00,0.01211509
2000-04-25 00:00:00+00:00,-0.01296758
2000-04-26 00:00:00+00:00,-0.01403509
2000-04-27 00:00:00+00:00,-0.00656566
2000-04-28 00:00:00+00:00,0.02027369
2000-05-02 00:00:00+00:00,-0.03867403
2000-05-03 00:00:00+00:00,0.00102512
2000-05-04 00:00:00+00:00,0.00767656
2000-05-05 00:00:00+00:00,0.00458950
2000-05-08 00:00:00+00:00,-0.01117318
2000-05-09 00:00:00+00:00,-0.01020929
2000-05-10 00:00:00+00:00,0.00563236
2000-05-11 00:00:00+00:00,0.01123596
2000-05-12 00:00:00+00:00,0.02437786
2000-05-15 00:00:00+00:00,0.00401808
2000-05-16 00:00:00+00:00,0.01251878
2000-05-17 00:00:00+00:00,-0.01641791
2000-05-18 00:00:00+00:00,-0.00100301
2000-05-19 00:00:00+00:00,0.04463390
2000-05-22 00:00:00+00:00,0.03240059
2000-05-23 00:00:00+00:00,0.02756286
2000-05-24 00:00:00+00:00,0.04534606
2000-05-25 00:00:00+00:00,0.01916784
2000-05-26 00:00:00+00:00,0.00232234
2000-05-30 00:00:00+00:00,-0.00046339
2000-05-31 00:00:00+00:00,0.01113173
2000-06-01 00:00:00+00:00,0.03042877
2000-06-02 00:00:00+00:00,0.06221617
2000-06-05 00:00:00+00:00,-0.02162401
2000-06-06 00:00:00+00:00,0.02181656
2000-06-07 00:00:00+00:00,0.00836636
2000-06-08 00:00:00+00:00,0.01840491
2000-06-09 00:00:00+00:00,0.06652174
2000-06-12 00:00:00+00:00,-0.00547368
2000-06-13 00:00:00+00:00,0.02449324
2000-06-14 00:00:00+00:00,0.01710471
2000-06-15 00:00:00+00:00,-0.04904406
2000-06-16 00:00:00+00:00,-0.04931973
2000-06-19 00:00:00+00:00,0.04488017
2000-06-20 00:00:00+00:00,0.00807480
2000-06-21 00:00:00+00:00,-0.00381194
2000-06-22 00:00:00+00:00,-0.00467091
2000-06-23 00:00:00+00:00,-0.00767591
2000-06-26 00:00:00+00:00,-0.00299914
2000-06-27 00:00:00+00:00,0.01764200
2000-06-28 00:00:00+00:00,0.01323090
2000-06-29 00:00:00+00:00,0.04987320
2000-06-30 00:00:00+00:00,-0.03920759
2000-07-03 00:00:00+00:00,-0.00378947
2000-07-04 00:00:00+00:00,-0.00084246
2000-07-05 00:00:00+00:00,-0.00925926
2000-07-06 00:00:00+00:00,0.03338969
2000-07-07 00:00:00+00:00,-0.01245847
2000-07-10 00:00:00+00:00,-0.00419885
2000-07-11 00:00:00+00:00,0.00459674
2000-07-12 00:00:00+00:00,0.04331529
2000-07-13 00:00:00+00:00,-0.00163867
2000-07-14 00:00:00+00:00,-0.01307190
2000-07-17 00:00:00+00:00,0.02082483
2000-07-18 00:00:00+00:00,0.03000000
2000-07-19 00:00:00+00:00,-0.02125148
2000-07-20 00:00:00+00:00,0.05418327
2000-07-21 00:00:00+00:00,0.01319364
2000-07-24 00:00:00+00:00,-0.00694712
2000-07-25 00:00:00+00:00,0.02707930
2000-07-26 00:00:00+00:00,0.03091603
2000-07-27 00:00:00+00:00,0.04699248
2000-07-28 00:00:00+00:00,0.02936858
2000-07-31 00:00:00+00:00,-0.09403255
2000-08-01 00:00:00+00:00,0.01817147
2000-08-02 00:00:00+00:00,0.07670049
2000-08-03 00:00:00+00:00,0.05144928
2000-08-04 00:00:00+00:00,-0.03605514
2000-08-07 00:00:00+00:00,-0.03321326
2000-08-08 00:00:00+00:00,0.00007332
2000-08-09 00:00:00+00:00,-0.01579333
2000-08-10 00:00:00+00:00,-0.03024484
2000-08-11 00:00:00+00:00,0.02174728
2000-08-14 00:00:00+00:00,0.01035250
2000-08-15 00:00:00+00:00,-0.00587171
2000-08-16 00:00:00+00:00,0.00107407
2000-08-17 00:00:00+00:00,-0.00369973
2000-08-18 00:00:00+00:00,0.02079395
2000-08-21 00:00:00+00:00,0.00330154
2000-08-22 00:00:00+00:00,-0.01982411
2000-08-23 00:00:00+00:00,-0.01887491
2000-08-24 00:00:00+00:00,-0.01081223
2000-08-25 00:00:00+00:00,0.04801051
2000-08-29 00:00:00+00:00,-0.01098901
2000-08-30 00:00:00+00:00,-0.00110497
2000-08-31 00:00:00+00:00,-0.01766069
2000-09-01 00:00:00+00:00,0.01119375
2000-09-04 00:00:00+00:00,0.00549815
2000-09-05 00:00:00+00:00,-0.02097207
2000-09-06 00:00:00+00:00,-0.01037985
2000-09-07 00:00:00+00:00,0.01042601
2000-09-08 00:00:00+00:00,0.01822984
2000-09-11 00:00:00+00:00,-0.04683337
2000-09-12 00:00:00+00:00,0.01323080
2000-09-13 00:00:00+00:00,0.00258718
2000-09-14 00:00:00+00:00,-0.01941711
2000-09-15 00:00:00+00:00,-0.03313253
2000-09-18 00:00:00+00:00,-0.01474583
2000-09-19 00:00:00+00:00,0.01181568
2000-09-20 00:00:00+00:00,-0.05168363
2000-09-21 00:00:00+00:00,-0.03938907
2000-09-22 00:00:00+00:00,0.03813038
2000-09-25 00:00:00+00:00,0.00805802
2000-09-26 00:00:00+00:00,-0.02527076
2000-09-27 00:00:00+00:00,0.01339829
2000-09-28 00:00:00+00:00,0.00726979
2000-09-29 00:00:00+00:00,0.01970245
2000-10-02 00:00:00+00:00,0.00320000
2000-10-03 00:00:00+00:00,0.00318218
2000-10-04 00:00:00+00:00,0.04321967
2000-10-05 00:00:00+00:00,-0.00473052
2000-10-06 00:00:00+00:00,0.00703486
2000-10-09 00:00:00+00:00,0.04728655
2000-10-10 00:00:00+00:00,0.00420789
2000-10-11 00:00:00+00:00,0.03515994
2000-10-12 00:00:00+00:00,-0.03560831
2000-10-13 00:00:00+00:00,0.01509434
2000-10-16 00:00:00+00:00,0.03290950
2000-10-17 00:00:00+00:00,-0.04798535
2000-10-18 00:00:00+00:00,0.02056285
2000-10-19 00:00:00+00:00,-0.01218018
2000-10-20 00:00:00+00:00,0.00225056
2000-10-23 00:00:00+00:00,-0.01459581
2000-10-24 00:00:00+00:00,-0.03849057
2000-10-25 00:00:00+00:00,-0.03191080
2000-10-26 00:00:00+00:00,-0.09262166
2000-10-27 00:00:00+00:00,-0.00247117
2000-10-30 00:00:00+00:00,0.02015631
2000-10-31 00:00:00+00:00,0.03460912
2000-11-01 00:00:00+00:00,-0.01485944
2000-11-02 00:00:00+00:00,-0.00769231
2000-11-03 00:00:00+00:00,0.00000000
2000-11-06 00:00:00+00:00,-0.00122299
2000-11-07 00:00:00+00:00,-0.01629328
2000-11-08 00:00:00+00:00,-0.04474548
2000-11-09 00:00:00+00:00,-0.07040123
2000-11-10 00:00:00+00:00,0.03690838
2000-11-13 00:00:00+00:00,-0.02725724
2000-11-14 00:00:00+00:00,-0.04616048
2000-11-15 00:00:00+00:00,0.03433099
2000-11-16 00:00:00+00:00,0.01997450
2000-11-17 00:00:00+00:00,0.00583333
2000-11-20 00:00:00+00:00,-0.00914381
2000-11-21 00:00:00+00:00,-0.00291667
2000-11-22 00:00:00+00:00,-0.00083577
2000-11-23 00:00:00+00:00,0.03175930
2000-11-24 00:00:00+00:00,0.01646768
2000-11-27 00:00:00+00:00,0.01469388
2000-11-28 00:00:00+00:00,-0.03402187
2000-11-29 00:00:00+00:00,-0.00742574
2000-11-30 00:00:00+00:00,-0.01697723
2000-12-01 00:00:00+00:00,-0.01210856
2000-12-04 00:00:00+00:00,0.02475871
2000-12-05 00:00:00+00:00,-0.01656315
2000-12-06 00:00:00+00:00,-0.01043841
2000-12-07 00:00:00+00:00,0.00419287
2000-12-08 00:00:00+00:00,0.02301255
2000-12-11 00:00:00+00:00,-0.01614907
2000-12-12 00:00:00+00:00,-0.00542797
2000-12-13 00:00:00+00:00,-0.03683550
2000-12-14 00:00:00+00:00,-0.02771855
2000-12-15 00:00:00+00:00,0.01035375
2000-12-18 00:00:00+00:00,0.00000000
2000-12-19 00:00:00+00:00,0.00171969
2000-12-20 00:00:00+00:00,0.05887409
2000-12-21 00:00:00+00:00,0.01461378
2000-12-22 00:00:00+00:00,-0.00496894
2000-12-27 00:00:00+00:00,0.05024917
2000-12-28 00:00:00+00:00,-0.02548544
2000-12-29 00:00:00+00:00,0.01393443
2001-01-02 00:00:00+00:00,0.01056911
2001-01-03 00:00:00+00:00,0.00970481
2001-01-04 00:00:00+00:00,0.01006036
2001-01-05 00:00:00+00:00,0.01040000
2001-01-08 00:00:00+00:00,0.00039825
2001-01-09 00:00:00+00:00,-0.01115538
2001-01-10 00:00:00+00:00,-0.01641970
2001-01-11 00:00:00+00:00,0.00161421
2001-01-12 00:00:00+00:00,-0.02298387
2001-01-15 00:00:00+00:00,-0.00163265
2001-01-16 00:00:00+00:00,0.02736928
2001-01-17 00:00:00+00:00,-0.01651894
2001-01-18 00:00:00+00:00,-0.01909017
2001-01-19 00:00:00+00:00,0.02745902
2001-01-22 00:00:00+00:00,-0.01576395
2001-01-23 00:00:00+00:00,0.00937627
2001-01-24 00:00:00+00:00,-0.00324412
2001-01-25 00:00:00+00:00,-0.01136825
2001-01-26 00:00:00+00:00,0.00122449
2001-01-29 00:00:00+00:00,-0.01467591
2001-01-30 00:00:00+00:00,-0.04308576
2001-01-31 00:00:00+00:00,0.03316541
2001-02-01 00:00:00+00:00,0.04089219
2001-02-02 00:00:00+00:00,-0.01821862
2001-02-05 00:00:00+00:00,-0.01346939
2001-02-06 00:00:00+00:00,-0.00905350
2001-02-07 00:00:00+00:00,-0.03307785
2001-02-08 00:00:00+00:00,-0.00756303
2001-02-09 00:00:00+00:00,-0.00884583
2001-02-12 00:00:00+00:00,-0.00253378
2001-02-13 00:00:00+00:00,-0.00168421
2001-02-14 00:00:00+00:00,-0.01865988
2001-02-15 00:00:00+00:00,-0.00172861
2001-02-16 00:00:00+00:00,-0.00865801
2001-02-19 00:00:00+00:00,0.00956522
2001-02-20 00:00:00+00:00,-0.04199134
2001-02-21 00:00:00+00:00,0.01721854
2001-02-22 00:00:00+00:00,-0.01225919
2001-02-23 00:00:00+00:00,-0.00836636
2001-02-26 00:00:00+00:00,-0.00884173
2001-02-27 00:00:00+00:00,-0.04440497
2001-02-28 00:00:00+00:00,0.04918033
2001-03-01 00:00:00+00:00,0.02973813
2001-03-02 00:00:00+00:00,-0.00306212
2001-03-05 00:00:00+00:00,0.02197802
2001-03-06 00:00:00+00:00,-0.00826087
2001-03-07 00:00:00+00:00,-0.03096380
2001-03-08 00:00:00+00:00,-0.01419069
2001-03-09 00:00:00+00:00,-0.00491291
2001-03-12 00:00:00+00:00,-0.01657706
2001-03-13 00:00:00+00:00,-0.01354402
2001-03-14 00:00:00+00:00,-0.00090909
2001-03-15 00:00:00+00:00,0.02727273
2001-03-16 00:00:00+00:00,-0.01795332
2001-03-19 00:00:00+00:00,-0.01222826
2001-03-20 00:00:00+00:00,-0.01276790
2001-03-21 00:00:00+00:00,0.01652893
2001-03-22 00:00:00+00:00,-0.02231330
2001-03-23 00:00:00+00:00,0.00322581
2001-03-26 00:00:00+00:00,0.00962420
2001-03-27 00:00:00+00:00,0.01459188
2001-03-28 00:00:00+00:00,0.00090703
2001-03-29 00:00:00+00:00,-0.01721794
2001-03-30 00:00:00+00:00,-0.02925046
2001-04-02 00:00:00+00:00,-0.00371230
2001-04-03 00:00:00+00:00,0.00186133
2001-04-04 00:00:00+00:00,0.01348210
2001-04-05 00:00:00+00:00,-0.00601852
2001-04-06 00:00:00+00:00,0.02930961
2001-04-09 00:00:00+00:00,0.00917431
2001-04-10 00:00:00+00:00,0.05479452
2001-04-11 00:00:00+00:00,-0.00492170
2001-04-12 00:00:00+00:00,0.02072072
2001-04-17 00:00:00+00:00,-0.04866071
2001-04-18 00:00:00+00:00,-0.00469263
2001-04-19 00:00:00+00:00,0.02582160
2001-04-20 00:00:00+00:00,0.00744186
2001-04-23 00:00:00+00:00,-0.01436515
2001-04-24 00:00:00+00:00,0.04651163
2001-04-25 00:00:00+00:00,0.00363636
2001-04-26 00:00:00+00:00,0.02090909
2001-04-27 00:00:00+00:00,0.00945095
2001-04-30 00:00:00+00:00,-0.00581655
2001-05-01 00:00:00+00:00,0.05300988
2001-05-02 00:00:00+00:00,0.00306346
2001-05-03 00:00:00+00:00,0.03841117
2001-05-04 00:00:00+00:00,-0.02094017
2001-05-08 00:00:00+00:00,0.01034483
2001-05-09 00:00:00+00:00,-0.00772532
2001-05-10 00:00:00+00:00,0.01120207
2001-05-11 00:00:00+00:00,0.00858738
2001-05-14 00:00:00+00:00,-0.00729927
2001-05-15 00:00:00+00:00,0.00473934
2001-05-16 00:00:00+00:00,0.00602151
2001-05-17 00:00:00+00:00,0.00601375
2001-05-18 00:00:00+00:00,0.01806452
2001-05-21 00:00:00+00:00,0.05593510
2001-05-22 00:00:00+00:00,0.01337234
2001-05-23 00:00:00+00:00,-0.01455301
2001-05-24 00:00:00+00:00,-0.02845188
2001-05-25 00:00:00+00:00,0.00338696
2001-05-29 00:00:00+00:00,-0.02621564
2001-05-30 00:00:00+00:00,-0.02057437
2001-05-31 00:00:00+00:00,0.00650759
2001-06-01 00:00:00+00:00,0.00867679
2001-06-04 00:00:00+00:00,0.02764579
2001-06-05 00:00:00+00:00,-0.01362282
2001-06-06 00:00:00+00:00,0.02283498
2001-06-07 00:00:00+00:00,-0.00854701
2001-06-08 00:00:00+00:00,0.02179872
2001-06-11 00:00:00+00:00,-0.01262669
2001-06-12 00:00:00+00:00,-0.00593220
2001-06-13 00:00:00+00:00,0.02207131
2001-06-14 00:00:00+00:00,0.00630517
2001-06-15 00:00:00+00:00,0.01926298
2001-06-18 00:00:00+00:00,0.01244813
2001-06-19 00:00:00+00:00,0.03692946
2001-06-20 00:00:00+00:00,0.04767776
2001-06-21 00:00:00+00:00,0.00116232
2001-06-22 00:00:00+00:00,0.03964000
2001-06-25 00:00:00+00:00,-0.03402425
2001-06-26 00:00:00+00:00,-0.02755906
2001-06-27 00:00:00+00:00,-0.00796813
2001-06-28 00:00:00+00:00,-0.01996008
2001-06-29 00:00:00+00:00,0.05282258
2001-07-02 00:00:00+00:00,-0.04761905
2001-07-03 00:00:00+00:00,-0.01541582
2001-07-04 00:00:00+00:00,-0.02294142
2001-07-05 00:00:00+00:00,0.02032352
2001-07-06 00:00:00+00:00,-0.03248460
2001-07-09 00:00:00+00:00,0.06230673
2001-07-10 00:00:00+00:00,0.03034437
2001-07-11 00:00:00+00:00,-0.01733871
2001-07-12 00:00:00+00:00,-0.00486815
2001-07-13 00:00:00+00:00,0.00604839
2001-07-16 00:00:00+00:00,0.03245436
2001-07-17 00:00:00+00:00,-0.04257028
2001-07-18 00:00:00+00:00,0.01006711
2001-07-19 00:00:00+00:00,0.01375000
2001-07-20 00:00:00+00:00,-0.02061856
2001-07-23 00:00:00+00:00,0.00291060
2001-07-24 00:00:00+00:00,-0.02819237
2001-07-25 00:00:00+00:00,0.01850294
2001-07-26 00:00:00+00:00,-0.02667778
2001-07-27 00:00:00+00:00,0.00719120
2001-07-30 00:00:00+00:00,-0.00632378
2001-07-31 00:00:00+00:00,-0.05536771
2001-08-01 00:00:00+00:00,-0.00434028
2001-08-02 00:00:00+00:00,-0.03652174
2001-08-03 00:00:00+00:00,0.02796272
2001-08-06 00:00:00+00:00,0.01791175
2001-08-07 00:00:00+00:00,-0.02169197
2001-08-08 00:00:00+00:00,-0.00964489
2001-08-09 00:00:00+00:00,0.00176211
2001-08-10 00:00:00+00:00,0.00792254
2001-08-13 00:00:00+00:00,0.04338300
2001-08-14 00:00:00+00:00,0.02404465
2001-08-15 00:00:00+00:00,-0.00679406
2001-08-16 00:00:00+00:00,-0.01704303
2001-08-17 00:00:00+00:00,-0.00386764
2001-08-20 00:00:00+00:00,0.02064516
2001-08-21 00:00:00+00:00,0.00381679
2001-08-22 00:00:00+00:00,-0.02206194
2001-08-23 00:00:00+00:00,-0.00642398
2001-08-24 00:00:00+00:00,0.04291845
2001-08-28 00:00:00+00:00,-0.03556485
2001-08-29 00:00:00+00:00,-0.00936170
2001-08-30 00:00:00+00:00,-0.03977759
2001-08-31 00:00:00+00:00,0.01137856
2001-09-03 00:00:00+00:00,0.00869187
2001-09-04 00:00:00+00:00,-0.02422145
2001-09-05 00:00:00+00:00,0.00570175
2001-09-06 00:00:00+00:00,-0.01876091
2001-09-07 00:00:00+00:00,0.00528634
2001-09-10 00:00:00+00:00,-0.00529009
2001-09-11 00:00:00+00:00,-0.00571429
2001-09-12 00:00:00+00:00,-0.02117336
2001-09-13 00:00:00+00:00,-0.04092527
2001-09-14 00:00:00+00:00,0.08036117
2001-09-17 00:00:00+00:00,0.00000000
2001-09-18 00:00:00+00:00,-0.04793028
2001-09-19 00:00:00+00:00,-0.07410714
2001-09-20 00:00:00+00:00,-0.00185014
2001-09-21 00:00:00+00:00,-0.03148148
2001-09-24 00:00:00+00:00,-0.03864279
2001-09-25 00:00:00+00:00,0.01682692
2001-09-26 00:00:00+00:00,0.01431981
2001-09-27 00:00:00+00:00,0.00378072
2001-09-28 00:00:00+00:00,-0.01085418
2001-10-01 00:00:00+00:00,0.00000000
2001-10-02 00:00:00+00:00,0.00572792
2001-10-03 00:00:00+00:00,0.01192748
2001-10-04 00:00:00+00:00,-0.01188778
2001-10-05 00:00:00+00:00,-0.00334768
2001-10-08 00:00:00+00:00,-0.04556355
2001-10-09 00:00:00+00:00,-0.02216749
2001-10-10 00:00:00+00:00,0.01647529
2001-10-11 00:00:00+00:00,0.05086420
2001-10-12 00:00:00+00:00,0.01398939
2001-10-15 00:00:00+00:00,0.01821668
2001-10-16 00:00:00+00:00,0.03515439
2001-10-17 00:00:00+00:00,-0.00560224
2001-10-18 00:00:00+00:00,-0.01173709
2001-10-19 00:00:00+00:00,0.03446648
2001-10-22 00:00:00+00:00,-0.00741427
2001-10-23 00:00:00+00:00,0.00557880
2001-10-24 00:00:00+00:00,0.05727483
2001-10-25 00:00:00+00:00,0.01209136
2001-10-26 00:00:00+00:00,0.00890869
2001-10-29 00:00:00+00:00,0.00886918
2001-10-30 00:00:00+00:00,0.01368653
2001-10-31 00:00:00+00:00,-0.01444201
2001-11-01 00:00:00+00:00,-0.03215859
2001-11-02 00:00:00+00:00,-0.00448430
2001-11-05 00:00:00+00:00,0.03603604
2001-11-06 00:00:00+00:00,0.02522124
2001-11-07 00:00:00+00:00,0.02358079
2001-11-08 00:00:00+00:00,0.01684665
2001-11-09 00:00:00+00:00,-0.01933330
2001-11-12 00:00:00+00:00,0.00822511
2001-11-13 00:00:00+00:00,0.04482759
2001-11-14 00:00:00+00:00,0.00505263
2001-11-15 00:00:00+00:00,-0.01094737
2001-11-16 00:00:00+00:00,-0.04152542
2001-11-19 00:00:00+00:00,0.03404067
2001-11-20 00:00:00+00:00,-0.00870322
2001-11-21 00:00:00+00:00,0.00437063
2001-11-22 00:00:00+00:00,0.01003053
2001-11-23 00:00:00+00:00,-0.01259227
2001-11-26 00:00:00+00:00,0.01531729
2001-11-27 00:00:00+00:00,0.01173913
2001-11-28 00:00:00+00:00,-0.00994810
2001-11-29 00:00:00+00:00,0.02258905
2001-11-30 00:00:00+00:00,-0.01033147
2001-12-03 00:00:00+00:00,-0.00086693
2001-12-04 00:00:00+00:00,0.00865426
2001-12-05 00:00:00+00:00,-0.00731183
2001-12-06 00:00:00+00:00,0.00993950
2001-12-07 00:00:00+00:00,-0.03353396
2001-12-10 00:00:00+00:00,-0.01134380
2001-12-11 00:00:00+00:00,-0.02937308
2001-12-12 00:00:00+00:00,-0.02717149
2001-12-13 00:00:00+00:00,0.02886784
2001-12-14 00:00:00+00:00,-0.00266904
2001-12-17 00:00:00+00:00,-0.01158129
2001-12-18 00:00:00+00:00,-0.04480287
2001-12-19 00:00:00+00:00,-0.02976190
2001-12-20 00:00:00+00:00,0.02744186
2001-12-21 00:00:00+00:00,0.02621895
2001-12-24 00:00:00+00:00,0.00000000
2001-12-27 00:00:00+00:00,0.03796889
2001-12-28 00:00:00+00:00,0.00720721
2001-12-31 00:00:00+00:00,0.00000000
2002-01-02 00:00:00+00:00,0.05750225
2002-01-03 00:00:00+00:00,0.00743332
2002-01-04 00:00:00+00:00,-0.02442215
2002-01-07 00:00:00+00:00,0.02026432
2002-01-08 00:00:00+00:00,0.03327496
2002-01-09 00:00:00+00:00,0.04449244
2002-01-10 00:00:00+00:00,-0.03347458
2002-01-11 00:00:00+00:00,-0.01457351
2002-01-14 00:00:00+00:00,-0.02843602
2002-01-15 00:00:00+00:00,0.04923747
2002-01-16 00:00:00+00:00,-0.01326487
2002-01-17 00:00:00+00:00,-0.03470437
2002-01-18 00:00:00+00:00,-0.02258905
2002-01-21 00:00:00+00:00,-0.01359649
2002-01-22 00:00:00+00:00,0.02205558
2002-01-23 00:00:00+00:00,-0.03054101
2002-01-24 00:00:00+00:00,-0.03221536
2002-01-25 00:00:00+00:00,0.02204229
2002-01-28 00:00:00+00:00,-0.00894855
2002-01-29 00:00:00+00:00,-0.05303371
2002-01-30 00:00:00+00:00,-0.02637668
2002-01-31 00:00:00+00:00,-0.03747073
2002-02-01 00:00:00+00:00,0.02414773
2002-02-04 00:00:00+00:00,-0.02616822
2002-02-05 00:00:00+00:00,0.02269504
2002-02-06 00:00:00+00:00,-0.01779859
2002-02-07 00:00:00+00:00,-0.00713913
2002-02-08 00:00:00+00:00,0.01770335
2002-02-11 00:00:00+00:00,0.01477598
2002-02-12 00:00:00+00:00,0.02710414
2002-02-13 00:00:00+00:00,0.00187354
2002-02-14 00:00:00+00:00,-0.08984558
2002-02-15 00:00:00+00:00,0.00874036
2002-02-18 00:00:00+00:00,-0.00051256
2002-02-19 00:00:00+00:00,-0.00973860
2002-02-20 00:00:00+00:00,-0.00926880
2002-02-21 00:00:00+00:00,-0.02013423
2002-02-22 00:00:00+00:00,-0.01041667
2002-02-25 00:00:00+00:00,-0.00417755
2002-02-26 00:00:00+00:00,-0.00367454
2002-02-27 00:00:00+00:00,-0.05157895
2002-02-28 00:00:00+00:00,0.08265802
2002-03-01 00:00:00+00:00,0.05104167
2002-03-04 00:00:00+00:00,0.00763747
2002-03-05 00:00:00+00:00,0.00609446
2002-03-06 00:00:00+00:00,-0.01218274
2002-03-07 00:00:00+00:00,0.00710660
2002-03-08 00:00:00+00:00,0.01265823
2002-03-11 00:00:00+00:00,0.00854271
2002-03-12 00:00:00+00:00,-0.02955912
2002-03-13 00:00:00+00:00,0.00152672
2002-03-14 00:00:00+00:00,0.01065990
2002-03-15 00:00:00+00:00,-0.00756811
2002-03-18 00:00:00+00:00,0.00556680
2002-03-19 00:00:00+00:00,-0.03429148
2002-03-20 00:00:00+00:00,-0.01333333
2002-03-21 00:00:00+00:00,-0.04338843
2002-03-22 00:00:00+00:00,0.02948920
2002-03-25 00:00:00+00:00,0.00155602
2002-03-26 00:00:00+00:00,0.01868189
2002-03-27 00:00:00+00:00,-0.03039670
2002-03-28 00:00:00+00:00,-0.02146597
2002-04-02 00:00:00+00:00,-0.01111111
2002-04-03 00:00:00+00:00,-0.03499470
2002-04-04 00:00:00+00:00,0.00375940
2002-04-05 00:00:00+00:00,0.00536193
2002-04-08 00:00:00+00:00,-0.06149733
2002-04-09 00:00:00+00:00,0.00771481
2002-04-10 00:00:00+00:00,-0.02482074
2002-04-11 00:00:00+00:00,-0.03577418
2002-04-12 00:00:00+00:00,0.02284409
2002-04-15 00:00:00+00:00,0.05609065
2002-04-16 00:00:00+00:00,-0.07491676
2002-04-17 00:00:00+00:00,-0.00899820
2002-04-18 00:00:00+00:00,0.01568154
2002-04-19 00:00:00+00:00,0.11250748
2002-04-22 00:00:00+00:00,-0.02437642
2002-04-23 00:00:00+00:00,-0.04011461
2002-04-24 00:00:00+00:00,-0.01524927
2002-04-25 00:00:00+00:00,-0.03134240
2002-04-26 00:00:00+00:00,-0.01384708
2002-04-29 00:00:00+00:00,0.05599513
2002-04-30 00:00:00+00:00,0.00892857
2002-05-01 00:00:00+00:00,-0.02366864
2002-05-02 00:00:00+00:00,0.04835821
2002-05-03 00:00:00+00:00,0.01109165
2002-05-07 00:00:00+00:00,-0.00872093
2002-05-08 00:00:00+00:00,0.00878220
2002-05-09 00:00:00+00:00,0.02441860
2002-05-10 00:00:00+00:00,0.01036269
