Date,CHEESE
2012-09-04 00:00:00+00:00,0.01194805
2012-09-05 00:00:00+00:00,-0.01958763
2012-09-06 00:00:00+00:00,-0.00468506
2012-09-07 00:00:00+00:00,-0.00052329
2012-09-10 00:00:00+00:00,-0.02984293
2012-09-11 00:00:00+00:00,0.02271527
2012-09-12 00:00:00+00:00,0.01098326
2012-09-13 00:00:00+00:00,0.01093750
2012-09-14 00:00:00+00:00,0.03369622
2012-09-17 00:00:00+00:00,0.00560081
2012-09-18 00:00:00+00:00,0.00860324
2012-09-19 00:00:00+00:00,0.03580434
2012-09-20 00:00:00+00:00,-0.01037549
2012-09-21 00:00:00+00:00,-0.01644245
2012-09-24 00:00:00+00:00,-0.01311806
2012-09-25 00:00:00+00:00,0.05714286
2012-09-26 00:00:00+00:00,0.00988631
2012-09-27 00:00:00+00:00,-0.01141439
2012-09-28 00:00:00+00:00,0.01452906
2012-10-01 00:00:00+00:00,0.01787488
2012-10-02 00:00:00+00:00,-0.00148023
2012-10-03 00:00:00+00:00,0.02954210
2012-10-04 00:00:00+00:00,-0.00913023
2012-10-05 00:00:00+00:00,-0.01685934
2012-10-08 00:00:00+00:00,0.00583942
2012-10-09 00:00:00+00:00,-0.02433090
2012-10-10 00:00:00+00:00,-0.01845387
2012-10-11 00:00:00+00:00,0.02010050
2012-10-12 00:00:00+00:00,0.00895522
2012-10-15 00:00:00+00:00,-0.00395648
2012-10-16 00:00:00+00:00,-0.06302730
2012-10-17 00:00:00+00:00,-0.00819252
2012-10-18 00:00:00+00:00,0.06041987
2012-10-19 00:00:00+00:00,-0.00395648
2012-10-22 00:00:00+00:00,-0.00446872
2012-10-23 00:00:00+00:00,-0.01047382
2012-10-24 00:00:00+00:00,0.01108871
2012-10-25 00:00:00+00:00,0.01708543
2012-10-26 00:00:00+00:00,-0.00400200
2012-10-29 00:00:00+00:00,-0.02769386
2012-10-30 00:00:00+00:00,0.00153846
2012-10-31 00:00:00+00:00,0.01333312
2012-11-01 00:00:00+00:00,0.00000000
2012-11-02 00:00:00+00:00,0.01529052
2012-11-05 00:00:00+00:00,0.00251889
2012-11-06 00:00:00+00:00,0.00150754
2012-11-07 00:00:00+00:00,-0.06124498
2012-11-08 00:00:00+00:00,0.00588235
2012-11-09 00:00:00+00:00,-0.03940362
2012-11-12 00:00:00+00:00,-0.01080497
2012-11-13 00:00:00+00:00,0.00705372
