Date,US-TECH
2014-03-04 00:00:00+00:00,0.01532887
2014-03-05 00:00:00+00:00,0.00000000
2014-03-06 00:00:00+00:00,0.00054900
2014-03-07 00:00:00+00:00,-0.00277848
2014-03-11 00:00:00+00:00,-0.00330124
2014-03-12 00:00:00+00:00,0.00165609
2014-03-13 00:00:00+00:00,0.01846239
2014-03-14 00:00:00+00:00,-0.00643717
2014-03-17 00:00:00+00:00,0.01042254
2014-03-18 00:00:00+00:00,0.01393922
2014-03-19 00:00:00+00:00,-0.00549904
2014-03-20 00:00:00+00:00,0.00857064
2014-03-21 00:00:00+00:00,-0.00630482
2014-03-24 00:00:00+00:00,0.00137931
2014-03-25 00:00:00+00:00,0.00495868
2014-03-26 00:00:00+00:00,-0.01398026
2014-03-27 00:00:00+00:00,-0.00222408
2014-03-28 00:00:00+00:00,0.00278629
2014-03-31 00:00:00+00:00,0.00861350
2014-04-01 00:00:00+00:00,0.01239669
2014-04-02 00:00:00+00:00,0.00081633
2014-04-03 00:00:00+00:00,-0.00625340
2014-04-04 00:00:00+00:00,-0.01997264
2014-04-07 00:00:00+00:00,-0.00530430
2014-04-08 00:00:00+00:00,0.00617457
2014-04-09 00:00:00+00:00,0.01283124
2014-04-10 00:00:00+00:00,-0.01790140
2014-04-11 00:00:00+00:00,-0.02916433
2014-04-14 00:00:00+00:00,0.00824801
2014-04-15 00:00:00+00:00,0.00592384
2014-04-16 00:00:00+00:00,0.01065620
2014-04-17 00:00:00+00:00,-0.00110988
2014-04-21 00:00:00+00:00,0.00361111
2014-04-22 00:00:00+00:00,0.00332134
2014-04-23 00:00:00+00:00,-0.00910345
2014-04-24 00:00:00+00:00,0.00863029
2014-04-25 00:00:00+00:00,-0.01545680
2014-04-28 00:00:00+00:00,0.01149425
2014-04-29 00:00:00+00:00,0.00692905
2014-04-30 00:00:00+00:00,0.00055051
2014-05-01 00:00:00+00:00,0.00165062
2014-05-02 00:00:00+00:00,-0.00109860
2014-05-05 00:00:00+00:00,0.00439923
2014-05-06 00:00:00+00:00,-0.01094990
2014-05-07 00:00:00+00:00,-0.00055356
2014-05-08 00:00:00+00:00,0.00276932
2014-05-09 00:00:00+00:00,0.00248550
