Date,US-INDUSTRY
2015-02-06 00:00:00+00:00,-0.00373599
2015-02-09 00:00:00+00:00,-0.00339286
2015-02-10 00:00:00+00:00,0.00877979
2015-02-11 00:00:00+00:00,-0.00159858
2015-02-12 00:00:00+00:00,0.00853941
2015-02-13 00:00:00+00:00,0.00546834
2015-02-17 00:00:00+00:00,0.00175439
2015-02-18 00:00:00+00:00,0.00525394
2015-02-19 00:00:00+00:00,0.00121951
2015-02-20 00:00:00+00:00,0.00922220
2015-02-23 00:00:00+00:00,-0.00327586
2015-02-24 00:00:00+00:00,0.00449749
2015-02-25 00:00:00+00:00,-0.00103413
2015-02-26 00:00:00+00:00,-0.00587828
2015-02-27 00:00:00+00:00,-0.00746139
2015-03-02 00:00:00+00:00,0.00835364
2015-03-03 00:00:00+00:00,-0.01106309
2015-03-04 00:00:00+00:00,-0.01635351
2015-03-05 00:00:00+00:00,0.00049604
2015-03-06 00:00:00+00:00,-0.02105633
2015-03-09 00:00:00+00:00,0.00692349
2015-03-10 00:00:00+00:00,-0.01533850
2015-03-11 00:00:00+00:00,-0.01017675
2015-03-12 00:00:00+00:00,0.00250447
2015-03-13 00:00:00+00:00,-0.01106353
2015-03-16 00:00:00+00:00,0.02165283
2015-03-17 00:00:00+00:00,-0.00476863
2015-03-18 00:00:00+00:00,0.00976043
2015-03-19 00:00:00+00:00,-0.00667838
2015-03-20 00:00:00+00:00,0.00849257
2015-03-23 00:00:00+00:00,-0.00403509
2015-03-24 00:00:00+00:00,-0.00369914
2015-03-25 00:00:00+00:00,-0.02050919
2015-03-26 00:00:00+00:00,-0.00361011
2015-03-27 00:00:00+00:00,0.00362319
2015-03-30 00:00:00+00:00,0.01624549
2015-03-31 00:00:00+00:00,-0.01065719
2015-04-01 00:00:00+00:00,-0.00879713
2015-04-02 00:00:00+00:00,0.00126789
2015-04-06 00:00:00+00:00,0.00615051
2015-04-07 00:00:00+00:00,0.00143833
2015-04-08 00:00:00+00:00,0.00125673
2015-04-09 00:00:00+00:00,0.00394477
2015-04-10 00:00:00+00:00,0.01464547
2015-04-13 00:00:00+00:00,-0.00985742
2015-04-14 00:00:00+00:00,-0.00017778
2015-04-15 00:00:00+00:00,0.00266714
2015-04-16 00:00:00+00:00,-0.00177336
2015-04-17 00:00:00+00:00,-0.01314621
2015-04-20 00:00:00+00:00,0.01314131
2015-04-21 00:00:00+00:00,-0.00177683
2015-04-22 00:00:00+00:00,0.00409398
2015-04-23 00:00:00+00:00,-0.00053182
2015-04-24 00:00:00+00:00,-0.00443420
2015-04-27 00:00:00+00:00,0.00000000
2015-04-28 00:00:00+00:00,0.00089079
2015-04-29 00:00:00+00:00,-0.00391598
2015-04-30 00:00:00+00:00,-0.01000715
2015-05-01 00:00:00+00:00,0.01281588
2015-05-04 00:00:00+00:00,0.00249510
2015-05-05 00:00:00+00:00,-0.01351111
2015-05-06 00:00:00+00:00,-0.00252298
2015-05-07 00:00:00+00:00,0.00632340
2015-05-08 00:00:00+00:00,0.01274686
2015-05-11 00:00:00+00:00,-0.00088637
2015-05-12 00:00:00+00:00,0.00053229
2015-05-13 00:00:00+00:00,0.00088668
2015-05-14 00:00:00+00:00,0.00921332
2015-05-15 00:00:00+00:00,-0.00087781
2015-05-18 00:00:00+00:00,0.00175716
2015-05-19 00:00:00+00:00,-0.00298193
2015-05-20 00:00:00+00:00,-0.00175932
2015-05-21 00:00:00+00:00,0.00440606
2015-05-22 00:00:00+00:00,-0.00263204
2015-05-26 00:00:00+00:00,-0.01284307
2015-05-27 00:00:00+00:00,0.00677241
2015-05-28 00:00:00+00:00,-0.00619579
2015-05-29 00:00:00+00:00,-0.00659067
2015-06-01 00:00:00+00:00,-0.00251031
2015-06-02 00:00:00+00:00,0.00593205
2015-06-03 00:00:00+00:00,0.00482487
2015-06-04 00:00:00+00:00,0.00515739
2015-06-05 00:00:00+00:00,0.00089912
2015-06-09 00:00:00+00:00,-0.00721649
2015-06-10 00:00:00+00:00,0.01013391
2015-06-11 00:00:00+00:00,0.00340380
2015-06-12 00:00:00+00:00,-0.00947444
2015-06-15 00:00:00+00:00,-0.01489591
2015-06-16 00:00:00+00:00,0.00437238
2015-06-17 00:00:00+00:00,0.00235806
2015-06-18 00:00:00+00:00,0.01266739
2015-06-19 00:00:00+00:00,-0.00375268
2015-06-22 00:00:00+00:00,0.00448430
2015-06-23 00:00:00+00:00,-0.00428571
2015-06-24 00:00:00+00:00,-0.00932568
2015-06-25 00:00:00+00:00,-0.00760319
2015-06-26 00:00:00+00:00,0.00218898
2015-06-29 00:00:00+00:00,-0.01929378
