Date,SUGAR11
2000-10-02 00:00:00+00:00,-0.02962963
2000-10-03 00:00:00+00:00,0.01853871
2000-10-04 00:00:00+00:00,0.06256742
2000-10-05 00:00:00+00:00,0.00523013
2000-10-06 00:00:00+00:00,0.00835073
2000-10-09 00:00:00+00:00,0.07492196
2000-10-10 00:00:00+00:00,0.06030151
2000-10-11 00:00:00+00:00,0.03222656
2000-10-12 00:00:00+00:00,-0.01832208
2000-10-13 00:00:00+00:00,0.02526725
2000-10-16 00:00:00+00:00,0.06147935
2000-10-17 00:00:00+00:00,-0.04221388
2000-10-18 00:00:00+00:00,-0.01147228
2000-10-19 00:00:00+00:00,-0.03653846
2000-10-20 00:00:00+00:00,0.00488281
2000-10-23 00:00:00+00:00,-0.01653696
2000-10-24 00:00:00+00:00,-0.03333333
2000-10-25 00:00:00+00:00,-0.05168986
2000-10-26 00:00:00+00:00,-0.18578680
2000-10-27 00:00:00+00:00,0.03807391
2000-10-30 00:00:00+00:00,0.05494505
2000-10-31 00:00:00+00:00,0.02038627
2000-11-01 00:00:00+00:00,-0.02972399
2000-11-02 00:00:00+00:00,-0.04090420
2000-11-03 00:00:00+00:00,0.00657895
2000-11-06 00:00:00+00:00,-0.00546448
2000-11-07 00:00:00+00:00,-0.00878156
2000-11-08 00:00:00+00:00,-0.05960265
2000-11-09 00:00:00+00:00,-0.09670080
2000-11-10 00:00:00+00:00,0.07866508
2000-11-13 00:00:00+00:00,-0.03788749
2000-11-14 00:00:00+00:00,-0.05484247
2000-11-15 00:00:00+00:00,0.08283313
2000-11-16 00:00:00+00:00,0.10057803
2000-11-17 00:00:00+00:00,0.01103753
2000-11-20 00:00:00+00:00,0.02750275
2000-11-21 00:00:00+00:00,-0.01085776
2000-11-22 00:00:00+00:00,0.04480874
2000-11-27 00:00:00+00:00,0.03850267
2000-11-28 00:00:00+00:00,-0.03252886
2000-11-29 00:00:00+00:00,-0.00319489
2000-11-30 00:00:00+00:00,-0.03514377
2000-12-01 00:00:00+00:00,-0.01735358
2000-12-04 00:00:00+00:00,0.04043716
2000-12-05 00:00:00+00:00,-0.02896996
2000-12-06 00:00:00+00:00,-0.01739130
2000-12-07 00:00:00+00:00,0.00437637
2000-12-08 00:00:00+00:00,0.02729258
2000-12-11 00:00:00+00:00,-0.00968784
2000-12-12 00:00:00+00:00,-0.01081081
2000-12-13 00:00:00+00:00,-0.04891304
2000-12-14 00:00:00+00:00,-0.04004449
2000-12-15 00:00:00+00:00,0.02149321
2000-12-18 00:00:00+00:00,0.00672646
2000-12-19 00:00:00+00:00,0.01783724
2000-12-20 00:00:00+00:00,0.11517165
2000-12-21 00:00:00+00:00,-0.01789474
2000-12-22 00:00:00+00:00,-0.00952381
2000-12-26 00:00:00+00:00,0.02760085
2000-12-27 00:00:00+00:00,0.06098843
2000-12-28 00:00:00+00:00,-0.04069176
2000-12-29 00:00:00+00:00,0.03112033
2001-01-02 00:00:00+00:00,-0.00614125
2001-01-03 00:00:00+00:00,0.01540041
2001-01-04 00:00:00+00:00,0.02238047
2001-01-05 00:00:00+00:00,-0.01711984
2001-01-08 00:00:00+00:00,0.03963415
2001-01-09 00:00:00+00:00,-0.00299103
2001-01-10 00:00:00+00:00,-0.02997003
2001-01-11 00:00:00+00:00,-0.00101215
2001-01-12 00:00:00+00:00,-0.04949495
2001-01-16 00:00:00+00:00,0.03826267
2001-01-17 00:00:00+00:00,-0.03058104
2001-01-18 00:00:00+00:00,-0.03512397
2001-01-19 00:00:00+00:00,0.04512067
2001-01-22 00:00:00+00:00,-0.00924025
2001-01-23 00:00:00+00:00,0.00412797
2001-01-24 00:00:00+00:00,-0.00308960
2001-01-25 00:00:00+00:00,-0.00721649
2001-01-26 00:00:00+00:00,-0.00310881
2001-01-29 00:00:00+00:00,-0.05181347
2001-01-30 00:00:00+00:00,-0.03294368
2001-01-31 00:00:00+00:00,0.07991361
2001-02-01 00:00:00+00:00,0.07268951
2001-02-02 00:00:00+00:00,-0.03290130
2001-02-05 00:00:00+00:00,-0.02752294
2001-02-06 00:00:00+00:00,0.00103306
2001-02-07 00:00:00+00:00,-0.02479339
2001-02-08 00:00:00+00:00,0.00104603
2001-02-09 00:00:00+00:00,-0.01356994
2001-02-12 00:00:00+00:00,0.00944386
2001-02-13 00:00:00+00:00,-0.00941423
2001-02-14 00:00:00+00:00,-0.02944269
2001-02-15 00:00:00+00:00,0.00959488
2001-02-16 00:00:00+00:00,-0.01694915
2001-02-20 00:00:00+00:00,-0.06102784
2001-02-21 00:00:00+00:00,0.03547672
2001-02-22 00:00:00+00:00,-0.03152224
2001-02-23 00:00:00+00:00,-0.00664452
2001-02-26 00:00:00+00:00,-0.00889878
2001-02-27 00:00:00+00:00,-0.08379888
2001-02-28 00:00:00+00:00,0.08342990
2001-03-01 00:00:00+00:00,-0.05005562
2001-03-02 00:00:00+00:00,-0.00819672
2001-03-05 00:00:00+00:00,0.04352941
2001-03-06 00:00:00+00:00,0.00691244
2001-03-07 00:00:00+00:00,-0.04701835
2001-03-08 00:00:00+00:00,-0.01641266
2001-03-09 00:00:00+00:00,-0.00117925
2001-03-12 00:00:00+00:00,-0.03419811
2001-03-13 00:00:00+00:00,-0.01555024
2001-03-14 00:00:00+00:00,-0.00602410
2001-03-15 00:00:00+00:00,0.03985507
2001-03-16 00:00:00+00:00,-0.03087886
2001-03-19 00:00:00+00:00,-0.02527076
2001-03-20 00:00:00+00:00,-0.00852619
2001-03-21 00:00:00+00:00,0.02567237
2001-03-22 00:00:00+00:00,-0.05307600
2001-03-23 00:00:00+00:00,-0.01726264
2001-03-26 00:00:00+00:00,0.02729529
2001-03-27 00:00:00+00:00,0.00122100
2001-03-28 00:00:00+00:00,0.00735294
2001-03-29 00:00:00+00:00,-0.03536585
2001-03-30 00:00:00+00:00,-0.15652174
2001-04-02 00:00:00+00:00,0.10646900
2001-04-03 00:00:00+00:00,0.00640205
2001-04-04 00:00:00+00:00,-0.01280410
2001-04-05 00:00:00+00:00,-0.01932990
2001-04-06 00:00:00+00:00,0.02083333
2001-04-09 00:00:00+00:00,0.01546392
2001-04-10 00:00:00+00:00,0.03831418
2001-04-11 00:00:00+00:00,-0.03884712
2001-04-12 00:00:00+00:00,0.03057325
