Date,MSCIWORLD
2022-08-08 00:00:00+00:00,0.02779302
2022-08-09 00:00:00+00:00,-0.01947701
2022-08-10 00:00:00+00:00,0.04079403
2022-08-11 00:00:00+00:00,0.01088702
2022-08-12 00:00:00+00:00,0.00177525
2022-08-15 00:00:00+00:00,0.00833629
2022-08-16 00:00:00+00:00,0.00883080
2022-08-17 00:00:00+00:00,-0.01899068
2022-08-18 00:00:00+00:00,0.00585314
2022-08-19 00:00:00+00:00,-0.02846031
2022-08-22 00:00:00+00:00,-0.03317791
2022-08-23 00:00:00+00:00,-0.00510762
2022-08-24 00:00:00+00:00,0.00567039
2022-08-25 00:00:00+00:00,0.00656335
2022-08-26 00:00:00+00:00,-0.02326004
2022-08-29 00:00:00+00:00,-0.03732304
2022-08-30 00:00:00+00:00,-0.01480232
2022-08-31 00:00:00+00:00,-0.00811934
2022-09-01 00:00:00+00:00,-0.04150085
2022-09-02 00:00:00+00:00,0.05091965
2022-09-05 00:00:00+00:00,-0.03455438
2022-09-06 00:00:00+00:00,-0.00752187
2022-09-07 00:00:00+00:00,0.00385802
2022-09-08 00:00:00+00:00,0.02964389
2022-09-09 00:00:00+00:00,0.03243551
2022-09-12 00:00:00+00:00,0.03079507
2022-09-13 00:00:00+00:00,-0.02609335
2022-09-14 00:00:00+00:00,-0.01150943
2022-09-15 00:00:00+00:00,-0.01442673
2022-09-16 00:00:00+00:00,-0.03311639
2022-09-19 00:00:00+00:00,0.00136213
2022-09-20 00:00:00+00:00,-0.00679876
2022-09-21 00:00:00+00:00,0.00155945
2022-09-22 00:00:00+00:00,-0.05531749
2022-09-23 00:00:00+00:00,-0.04306028
2022-09-26 00:00:00+00:00,-0.01371265
2022-09-27 00:00:00+00:00,-0.00638780
2022-09-28 00:00:00+00:00,0.01343808
2022-09-29 00:00:00+00:00,-0.02074774
2022-09-30 00:00:00+00:00,0.01660440
2022-10-03 00:00:00+00:00,0.00494030
2022-10-04 00:00:00+00:00,0.07207392
2022-10-05 00:00:00+00:00,-0.02735382
2022-10-06 00:00:00+00:00,0.01102253
2022-10-07 00:00:00+00:00,-0.04956035
2022-10-10 00:00:00+00:00,-0.03053279
2022-10-11 00:00:00+00:00,-0.00811486
2022-10-12 00:00:00+00:00,-0.00626697
2022-10-13 00:00:00+00:00,0.00125760
2022-10-14 00:00:00+00:00,0.01790227
2022-10-17 00:00:00+00:00,0.02761628
2022-10-18 00:00:00+00:00,0.00901270
2022-10-19 00:00:00+00:00,0.00000000
2022-10-20 00:00:00+00:00,0.00693453
2022-10-21 00:00:00+00:00,-0.02113821
2022-10-24 00:00:00+00:00,0.04827445
2022-10-25 00:00:00+00:00,0.03851555
2022-10-26 00:00:00+00:00,0.02401102
2022-10-27 00:00:00+00:00,-0.01926070
2022-10-28 00:00:00+00:00,0.00471420
2022-10-31 00:00:00+00:00,0.00627082
2022-11-01 00:00:00+00:00,-0.00586052
2022-11-02 00:00:00+00:00,-0.01116771
2022-11-03 00:00:00+00:00,-0.04432624
2022-11-04 00:00:00+00:00,0.01510878
2022-11-07 00:00:00+00:00,0.02399040
2022-11-08 00:00:00+00:00,0.03418297
2022-11-09 00:00:00+00:00,-0.02506314
2022-11-10 00:00:00+00:00,0.06749311
2022-11-11 00:00:00+00:00,0.02665651
2022-11-14 00:00:00+00:00,0.00620068
2022-11-15 00:00:00+00:00,0.01910470
2022-11-16 00:00:00+00:00,-0.01929499
2022-11-17 00:00:00+00:00,-0.02641439
2022-11-18 00:00:00+00:00,0.02277904
2022-11-21 00:00:00+00:00,-0.01595345
2022-11-22 00:00:00+00:00,0.02137722
2022-11-23 00:00:00+00:00,0.02527143
2022-11-24 00:00:00+00:00,0.00887410
2022-11-25 00:00:00+00:00,-0.00533775
2022-11-28 00:00:00+00:00,-0.01734637
2022-11-29 00:00:00+00:00,-0.02271035
2022-11-30 00:00:00+00:00,0.00639699
2022-12-01 00:00:00+00:00,0.05494093
2022-12-02 00:00:00+00:00,-0.00784958
2022-12-05 00:00:00+00:00,-0.01227556
2022-12-06 00:00:00+00:00,-0.02949309
2022-12-07 00:00:00+00:00,-0.01496726
2022-12-08 00:00:00+00:00,0.01432341
2022-12-09 00:00:00+00:00,0.00823199
2022-12-12 00:00:00+00:00,-0.00950429
2022-12-13 00:00:00+00:00,0.04925094
2022-12-14 00:00:00+00:00,-0.00018149
2022-12-15 00:00:00+00:00,-0.07294502
2022-12-16 00:00:00+00:00,-0.01355677
2022-12-19 00:00:00+00:00,-0.02005731
2022-12-20 00:00:00+00:00,-0.00994644
2022-12-21 00:00:00+00:00,0.03440984
2022-12-22 00:00:00+00:00,-0.03439803
2022-12-23 00:00:00+00:00,0.00845991
2022-12-27 00:00:00+00:00,0.00823282
2022-12-28 00:00:00+00:00,-0.01678108
2022-12-29 00:00:00+00:00,0.01923077
2022-12-30 00:00:00+00:00,-0.01600000
2023-01-02 00:00:00+00:00,0.04454685
2023-01-03 00:00:00+00:00,-0.03850488
2023-01-04 00:00:00+00:00,0.02125622
2023-01-05 00:00:00+00:00,-0.02311920
2023-01-06 00:00:00+00:00,0.03393405
2023-01-09 00:00:00+00:00,0.04204374
2023-01-10 00:00:00+00:00,-0.02566944
2023-01-11 00:00:00+00:00,0.02113730
2023-01-12 00:00:00+00:00,0.01925213
2023-01-13 00:00:00+00:00,0.00440044
2023-01-16 00:00:00+00:00,0.01097695
2023-01-17 00:00:00+00:00,0.00000000
2023-01-18 00:00:00+00:00,-0.00473071
2023-01-19 00:00:00+00:00,-0.03702353
2023-01-20 00:00:00+00:00,0.02248235
2023-01-23 00:00:00+00:00,0.03619993
2023-01-24 00:00:00+00:00,-0.00036101
2023-01-25 00:00:00+00:00,-0.01751219
2023-01-26 00:00:00+00:00,0.01748315
2023-01-27 00:00:00+00:00,0.01588734
2023-01-30 00:00:00+00:00,-0.00734109
2023-01-31 00:00:00+00:00,-0.00251572
2023-02-01 00:00:00+00:00,0.00827636
2023-02-02 00:00:00+00:00,0.04748253
2023-02-03 00:00:00+00:00,-0.00595134
2023-02-06 00:00:00+00:00,-0.02844101
2023-02-07 00:00:00+00:00,-0.00569902
2023-02-08 00:00:00+00:00,0.00589391
2023-02-09 00:00:00+00:00,0.00676759
2023-02-10 00:00:00+00:00,-0.02467164
2023-02-13 00:00:00+00:00,0.02192273
2023-02-14 00:00:00+00:00,-0.00604337
2023-02-15 00:00:00+00:00,0.00623997
2023-02-16 00:00:00+00:00,-0.00142197
2023-02-17 00:00:00+00:00,-0.02899324
2023-02-20 00:00:00+00:00,0.00848222
2023-02-21 00:00:00+00:00,-0.02336449
2023-02-22 00:00:00+00:00,-0.01018182
2023-02-23 00:00:00+00:00,-0.00858918
2023-02-24 00:00:00+00:00,-0.01558489
2023-02-27 00:00:00+00:00,0.01700555
2023-02-28 00:00:00+00:00,-0.00238226
2023-03-01 00:00:00+00:00,-0.01339695
2023-03-02 00:00:00+00:00,-0.00443295
2023-03-03 00:00:00+00:00,0.03405515
2023-03-06 00:00:00+00:00,0.02165605
2023-03-07 00:00:00+00:00,-0.03204897
2023-03-08 00:00:00+00:00,-0.00402414
2023-03-09 00:00:00+00:00,0.00109991
2023-03-10 00:00:00+00:00,-0.03132442
2023-03-13 00:00:00+00:00,-0.02531174
2023-03-14 00:00:00+00:00,0.01885014
2023-03-15 00:00:00+00:00,-0.05249490
2023-03-16 00:00:00+00:00,0.04519451
2023-03-17 00:00:00+00:00,0.01138060
2023-03-20 00:00:00+00:00,-0.01141681
2023-03-21 00:00:00+00:00,0.02626187
2023-03-22 00:00:00+00:00,0.00827510
2023-03-23 00:00:00+00:00,0.00146520
2023-03-24 00:00:00+00:00,-0.03422401
2023-03-27 00:00:00+00:00,0.02289650
2023-03-28 00:00:00+00:00,0.00220913
2023-03-29 00:00:00+00:00,0.01783744
2023-03-30 00:00:00+00:00,0.02351440
2023-03-31 00:00:00+00:00,0.01567568
2023-04-03 00:00:00+00:00,0.00822457
2023-04-04 00:00:00+00:00,0.00195869
2023-04-05 00:00:00+00:00,-0.01565279
2023-04-06 00:00:00+00:00,0.00412260
2023-04-11 00:00:00+00:00,0.01377460
2023-04-12 00:00:00+00:00,0.00213258
2023-04-13 00:00:00+00:00,0.01029647
2023-04-14 00:00:00+00:00,0.00052985
2023-04-17 00:00:00+00:00,0.00017658
2023-04-18 00:00:00+00:00,0.00865266
2023-04-19 00:00:00+00:00,-0.00316456
2023-04-20 00:00:00+00:00,-0.00387392
2023-04-21 00:00:00+00:00,-0.00317572
2023-04-24 00:00:00+00:00,0.00106026
2023-04-25 00:00:00+00:00,-0.00989050
2023-04-26 00:00:00+00:00,-0.01011715
2023-04-27 00:00:00+00:00,0.00570817
2023-04-28 00:00:00+00:00,0.01832088
2023-05-02 00:00:00+00:00,-0.02838005
2023-05-03 00:00:00+00:00,0.01376721
2023-05-04 00:00:00+00:00,-0.02237613
2023-05-05 00:00:00+00:00,0.02944873
2023-05-08 00:00:00+00:00,0.00566372
2023-05-09 00:00:00+00:00,-0.00635369
2023-05-10 00:00:00+00:00,0.00106232
2023-05-11 00:00:00+00:00,-0.00619359
2023-05-12 00:00:00+00:00,-0.00212993
2023-05-15 00:00:00+00:00,0.00764037
2023-05-16 00:00:00+00:00,-0.00424854
2023-05-17 00:00:00+00:00,-0.00159659
2023-05-18 00:00:00+00:00,0.01775568
2023-05-19 00:00:00+00:00,0.00897571
2023-05-22 00:00:00+00:00,0.00280357
2023-05-23 00:00:00+00:00,-0.00979878
2023-05-24 00:00:00+00:00,-0.03464041
2023-05-25 00:00:00+00:00,0.00214707
2023-05-26 00:00:00+00:00,0.02520107
2023-05-29 00:00:00+00:00,0.00848206
2023-05-30 00:00:00+00:00,-0.00739046
2023-05-31 00:00:00+00:00,-0.02401978
2023-06-01 00:00:00+00:00,0.02395424
2023-06-02 00:00:00+00:00,0.03532945
2023-06-05 00:00:00+00:00,0.00138865
2023-06-06 00:00:00+00:00,-0.00208153
2023-06-07 00:00:00+00:00,-0.00121507
2023-06-08 00:00:00+00:00,0.00243182
2023-06-09 00:00:00+00:00,0.00555170
2023-06-12 00:00:00+00:00,0.00363448
2023-06-13 00:00:00+00:00,0.02901554
2023-06-14 00:00:00+00:00,0.01703287
2023-06-15 00:00:00+00:00,0.00603723
2023-06-16 00:00:00+00:00,0.00836260
2023-06-19 00:00:00+00:00,-0.01283761
2023-06-20 00:00:00+00:00,-0.01359060
