Date,COFFEE
2009-07-02 00:00:00+00:00,-0.02009020
2009-07-06 00:00:00+00:00,0.00414079
2009-07-07 00:00:00+00:00,-0.02190988
2009-07-08 00:00:00+00:00,-0.02506266
2009-07-09 00:00:00+00:00,0.00761421
2009-07-10 00:00:00+00:00,-0.02064897
2009-07-13 00:00:00+00:00,0.00851426
2009-07-14 00:00:00+00:00,0.00974989
2009-07-15 00:00:00+00:00,0.04135021
2009-07-16 00:00:00+00:00,-0.03761885
2009-07-17 00:00:00+00:00,0.05096883
2009-07-20 00:00:00+00:00,0.05875103
2009-07-21 00:00:00+00:00,0.00359281
2009-07-22 00:00:00+00:00,-0.03784861
2009-07-23 00:00:00+00:00,0.07267560
2009-07-24 00:00:00+00:00,-0.00940071
2009-07-27 00:00:00+00:00,0.00787092
2009-07-28 00:00:00+00:00,-0.02626421
2009-07-29 00:00:00+00:00,0.00119190
2009-07-30 00:00:00+00:00,0.03374355
2009-07-31 00:00:00+00:00,0.04527713
2009-08-03 00:00:00+00:00,0.07900763
2009-08-04 00:00:00+00:00,-0.00110173
2009-08-05 00:00:00+00:00,-0.02241823
2009-08-06 00:00:00+00:00,0.04832714
2009-08-07 00:00:00+00:00,0.04644412
2009-08-10 00:00:00+00:00,-0.02872340
2009-08-11 00:00:00+00:00,0.01510791
2009-08-12 00:00:00+00:00,-0.01927883
2009-08-13 00:00:00+00:00,-0.03929344
2009-08-14 00:00:00+00:00,-0.05513629
2009-08-17 00:00:00+00:00,-0.05213449
2009-08-18 00:00:00+00:00,-0.01085692
2009-08-19 00:00:00+00:00,0.00818713
2009-08-20 00:00:00+00:00,-0.04312354
2009-08-21 00:00:00+00:00,0.01748808
2009-08-24 00:00:00+00:00,-0.04023437
2009-08-25 00:00:00+00:00,-0.01714514
2009-08-26 00:00:00+00:00,0.04985927
2009-08-27 00:00:00+00:00,-0.04943115
2009-08-28 00:00:00+00:00,0.01488335
2009-08-31 00:00:00+00:00,0.00000000
2009-09-01 00:00:00+00:00,-0.03474441
2009-09-02 00:00:00+00:00,0.01665989
2009-09-03 00:00:00+00:00,-0.00564289
2009-09-04 00:00:00+00:00,0.05375909
2009-09-08 00:00:00+00:00,0.00787092
2009-09-09 00:00:00+00:00,0.00940808
2009-09-10 00:00:00+00:00,-0.00858369
2009-09-11 00:00:00+00:00,0.02938871
2009-09-14 00:00:00+00:00,0.10158362
2009-09-15 00:00:00+00:00,0.02205072
2009-09-16 00:00:00+00:00,-0.00581607
2009-09-17 00:00:00+00:00,0.02661320
2009-09-18 00:00:00+00:00,0.00000000
2009-09-21 00:00:00+00:00,-0.00683699
2009-09-22 00:00:00+00:00,0.03468208
2009-09-23 00:00:00+00:00,-0.02343750
2009-09-24 00:00:00+00:00,-0.10061085
2009-09-25 00:00:00+00:00,-0.02457467
2009-09-28 00:00:00+00:00,-0.00803982
2009-09-29 00:00:00+00:00,-0.02536510
2009-09-30 00:00:00+00:00,0.03542234
2009-10-01 00:00:00+00:00,-0.01683244
2009-10-02 00:00:00+00:00,0.04668210
2009-10-05 00:00:00+00:00,-0.00339239
2009-10-06 00:00:00+00:00,0.06191015
2009-10-07 00:00:00+00:00,0.00915751
2009-10-08 00:00:00+00:00,0.05251641
2009-10-09 00:00:00+00:00,-0.03234980
2009-10-12 00:00:00+00:00,0.03577882
2009-10-13 00:00:00+00:00,0.00567779
2009-10-14 00:00:00+00:00,0.01096957
2009-10-15 00:00:00+00:00,-0.02111932
2009-10-16 00:00:00+00:00,0.07150480
2009-10-19 00:00:00+00:00,0.01924399
2009-10-20 00:00:00+00:00,-0.03335602
2009-10-21 00:00:00+00:00,0.03426791
2009-10-22 00:00:00+00:00,-0.00782845
2009-10-23 00:00:00+00:00,-0.08777322
2009-10-26 00:00:00+00:00,-0.00892538
2009-10-27 00:00:00+00:00,-0.00215131
2009-10-28 00:00:00+00:00,-0.02512563
2009-10-29 00:00:00+00:00,0.03162486
2009-10-30 00:00:00+00:00,-0.01753131
2009-11-02 00:00:00+00:00,0.09888127
2009-11-03 00:00:00+00:00,-0.01685007
2009-11-04 00:00:00+00:00,-0.00485437
2009-11-05 00:00:00+00:00,0.01842197
2009-11-06 00:00:00+00:00,-0.04409232
2009-11-09 00:00:00+00:00,0.01655513
2009-11-10 00:00:00+00:00,-0.08382815
2009-11-11 00:00:00+00:00,-0.01969597
2009-11-12 00:00:00+00:00,-0.03092784
2009-11-13 00:00:00+00:00,0.00748223
2009-11-16 00:00:00+00:00,0.07824143
2009-11-17 00:00:00+00:00,-0.00860523
2009-11-18 00:00:00+00:00,0.02448686
2009-11-19 00:00:00+00:00,-0.04920914
2009-11-20 00:00:00+00:00,-0.01873874
2009-11-23 00:00:00+00:00,0.02437250
2009-11-24 00:00:00+00:00,-0.01832555
2009-11-25 00:00:00+00:00,0.04026115
2009-11-27 00:00:00+00:00,-0.01173125
2009-11-30 00:00:00+00:00,0.05577404
2009-12-01 00:00:00+00:00,0.00974252
2009-12-02 00:00:00+00:00,0.01385042
2009-12-03 00:00:00+00:00,0.01272352
2009-12-04 00:00:00+00:00,-0.04477102
2009-12-07 00:00:00+00:00,0.07305138
2009-12-08 00:00:00+00:00,-0.03608769
2009-12-09 00:00:00+00:00,-0.03090659
2009-12-10 00:00:00+00:00,0.01464946
2009-12-11 00:00:00+00:00,-0.00034626
2009-12-14 00:00:00+00:00,0.04466759
2009-12-15 00:00:00+00:00,0.01795393
2009-12-16 00:00:00+00:00,0.01376763
2009-12-17 00:00:00+00:00,-0.02768512
2009-12-18 00:00:00+00:00,0.00000000
2009-12-21 00:00:00+00:00,-0.00811633
2009-12-22 00:00:00+00:00,-0.04210526
2009-12-23 00:00:00+00:00,0.00277393
2009-12-24 00:00:00+00:00,-0.04674515
2009-12-28 00:00:00+00:00,-0.03297872
2009-12-29 00:00:00+00:00,-0.00829128
2009-12-30 00:00:00+00:00,0.00434311
2009-12-31 00:00:00+00:00,-0.01119538
2010-01-04 00:00:00+00:00,0.08684593
2010-01-05 00:00:00+00:00,-0.01148625
2010-01-06 00:00:00+00:00,0.00805040
2010-01-07 00:00:00+00:00,0.00453278
2010-01-08 00:00:00+00:00,0.04800000
2010-01-11 00:00:00+00:00,-0.02241848
2010-01-12 00:00:00+00:00,-0.00824459
2010-01-13 00:00:00+00:00,0.02759572
2010-01-14 00:00:00+00:00,-0.01123213
2010-01-15 00:00:00+00:00,-0.04861349
2010-01-19 00:00:00+00:00,0.00175377
2010-01-20 00:00:00+00:00,-0.02348405
2010-01-21 00:00:00+00:00,-0.00744681
2010-01-22 00:00:00+00:00,0.01317195
2010-01-25 00:00:00+00:00,-0.00282885
2010-01-26 00:00:00+00:00,-0.01593484
2010-01-27 00:00:00+00:00,-0.06673804
2010-01-28 00:00:00+00:00,-0.00885936
2010-01-29 00:00:00+00:00,-0.01853912
2010-02-01 00:00:00+00:00,0.01272455
2010-02-02 00:00:00+00:00,0.03718855
2010-02-03 00:00:00+00:00,-0.03030303
2010-02-04 00:00:00+00:00,-0.02150538
2010-02-05 00:00:00+00:00,-0.04085457
2010-02-08 00:00:00+00:00,0.02830910
2010-02-09 00:00:00+00:00,-0.00414938
2010-02-10 00:00:00+00:00,0.00000000
2010-02-11 00:00:00+00:00,0.02418710
2010-02-12 00:00:00+00:00,0.00897868
2010-02-16 00:00:00+00:00,0.01079672
2010-02-17 00:00:00+00:00,-0.01184746
2010-02-18 00:00:00+00:00,0.02413665
2010-02-19 00:00:00+00:00,0.01051487
2010-02-22 00:00:00+00:00,-0.07390050
2010-02-23 00:00:00+00:00,0.00486527
2010-02-24 00:00:00+00:00,0.00933532
2010-02-25 00:00:00+00:00,-0.04533631
2010-02-26 00:00:00+00:00,0.02129278
2010-03-01 00:00:00+00:00,0.00827690
2010-03-02 00:00:00+00:00,0.00861746
2010-03-03 00:00:00+00:00,-0.00335696
2010-03-04 00:00:00+00:00,-0.02877429
2010-03-05 00:00:00+00:00,0.00000000
2010-03-08 00:00:00+00:00,0.00000000
2010-03-09 00:00:00+00:00,0.00000000
2010-03-10 00:00:00+00:00,0.03905954
2010-03-11 00:00:00+00:00,0.01450353
2010-03-12 00:00:00+00:00,-0.01920236
2010-03-15 00:00:00+00:00,-0.02088773
2010-03-16 00:00:00+00:00,0.02562170
2010-03-17 00:00:00+00:00,0.01302083
2010-03-18 00:00:00+00:00,0.02845528
2010-03-19 00:00:00+00:00,-0.04409621
2010-03-22 00:00:00+00:00,0.00745156
2010-03-23 00:00:00+00:00,0.02524128
2010-03-24 00:00:00+00:00,-0.00623396
2010-03-25 00:00:00+00:00,0.03935270
2010-03-26 00:00:00+00:00,-0.01695527
2010-03-29 00:00:00+00:00,0.03275109
2010-03-30 00:00:00+00:00,0.01253582
2010-03-31 00:00:00+00:00,-0.03913198
2010-04-01 00:00:00+00:00,0.01777294
2010-04-05 00:00:00+00:00,0.03236246
2010-04-06 00:00:00+00:00,-0.00636943
2010-04-07 00:00:00+00:00,-0.02307419
2010-04-08 00:00:00+00:00,-0.04057451
2010-04-09 00:00:00+00:00,-0.02894833
2010-04-12 00:00:00+00:00,0.01226766
2010-04-13 00:00:00+00:00,-0.02069475
2010-04-14 00:00:00+00:00,-0.00522973
2010-04-15 00:00:00+00:00,-0.00150763
2010-04-16 00:00:00+00:00,-0.03935532
2010-04-19 00:00:00+00:00,-0.00114679
2010-04-20 00:00:00+00:00,0.00229446
2010-04-21 00:00:00+00:00,0.00687548
2010-04-22 00:00:00+00:00,0.01295238
2010-04-23 00:00:00+00:00,0.00752162
2010-04-26 00:00:00+00:00,0.01049082
2010-04-27 00:00:00+00:00,-0.02683563
2010-04-28 00:00:00+00:00,0.04533434
2010-04-29 00:00:00+00:00,0.00997783
2010-04-30 00:00:00+00:00,0.00993012
2010-05-03 00:00:00+00:00,0.04795022
2010-05-04 00:00:00+00:00,-0.01501072
2010-05-05 00:00:00+00:00,-0.00252071
2010-05-06 00:00:00+00:00,-0.05912040
2010-05-07 00:00:00+00:00,0.01077266
2010-05-10 00:00:00+00:00,0.00406354
2010-05-11 00:00:00+00:00,0.02911906
2010-05-12 00:00:00+00:00,0.01017442
2010-05-13 00:00:00+00:00,0.00361533
2010-05-14 00:00:00+00:00,-0.04005774
2010-05-17 00:00:00+00:00,-0.02614138
2010-05-18 00:00:00+00:00,0.02462687
2010-05-19 00:00:00+00:00,-0.02617994
2010-05-20 00:00:00+00:00,-0.01270553
2010-05-21 00:00:00+00:00,0.01128244
2010-05-24 00:00:00+00:00,-0.00149589
2010-05-25 00:00:00+00:00,0.00823045
2010-05-26 00:00:00+00:00,0.01452514
2010-05-27 00:00:00+00:00,0.01552680
2010-05-28 00:00:00+00:00,-0.00733676
2010-06-01 00:00:00+00:00,0.03350515
2010-06-02 00:00:00+00:00,-0.01666063
2010-06-03 00:00:00+00:00,0.00255661
2010-06-04 00:00:00+00:00,-0.02626779
2010-06-07 00:00:00+00:00,-0.00997783
2010-06-08 00:00:00+00:00,0.00705795
2010-06-09 00:00:00+00:00,0.01369356
2010-06-10 00:00:00+00:00,0.03711871
2010-06-11 00:00:00+00:00,0.11187297
2010-06-14 00:00:00+00:00,0.07871321
2010-06-15 00:00:00+00:00,0.11047863
2010-06-16 00:00:00+00:00,-0.00593936
2010-06-17 00:00:00+00:00,-0.02631579
2010-06-18 00:00:00+00:00,0.05196451
2010-06-21 00:00:00+00:00,-0.01603948
2010-06-22 00:00:00+00:00,0.00031095
2010-06-23 00:00:00+00:00,-0.00341933
2010-06-24 00:00:00+00:00,0.10308315
2010-06-25 00:00:00+00:00,0.00118448
2010-06-28 00:00:00+00:00,-0.00888099
2010-06-29 00:00:00+00:00,-0.05796671
2010-06-30 00:00:00+00:00,0.03274174
2010-07-01 00:00:00+00:00,0.03011141
2010-07-02 00:00:00+00:00,-0.04506374
2010-07-06 00:00:00+00:00,-0.08000000
2010-07-07 00:00:00+00:00,0.06563585
2010-07-08 00:00:00+00:00,-0.01070664
2010-07-09 00:00:00+00:00,0.02121119
2010-07-12 00:00:00+00:00,-0.00456343
2010-07-13 00:00:00+00:00,0.02532032
2010-07-14 00:00:00+00:00,0.00000000
2010-07-15 00:00:00+00:00,0.01777644
2010-07-16 00:00:00+00:00,-0.00029860
2010-07-19 00:00:00+00:00,-0.03702598
2010-07-20 00:00:00+00:00,-0.06352584
2010-07-21 00:00:00+00:00,-0.01569366
2010-07-22 00:00:00+00:00,0.05472952
2010-07-23 00:00:00+00:00,0.05360444
2010-07-26 00:00:00+00:00,-0.00329934
2010-07-27 00:00:00+00:00,-0.02191534
2010-07-28 00:00:00+00:00,0.04400607
2010-07-29 00:00:00+00:00,0.06563707
2010-07-30 00:00:00+00:00,0.03625899
2010-08-02 00:00:00+00:00,-0.04128959
2010-08-03 00:00:00+00:00,-0.06635892
2010-08-04 00:00:00+00:00,0.03757829
2010-08-05 00:00:00+00:00,0.00175593
2010-08-06 00:00:00+00:00,-0.02806197
2010-08-09 00:00:00+00:00,0.02726734
2010-08-10 00:00:00+00:00,0.00146113
2010-08-11 00:00:00+00:00,0.01167542
2010-08-12 00:00:00+00:00,0.05889179
2010-08-13 00:00:00+00:00,-0.00000000
2010-08-16 00:00:00+00:00,0.03771573
2010-08-17 00:00:00+00:00,-0.03313087
2010-08-18 00:00:00+00:00,-0.00476725
2010-08-19 00:00:00+00:00,0.02362205
2010-08-20 00:00:00+00:00,0.05254379
2010-08-23 00:00:00+00:00,-0.00999730
2010-08-24 00:00:00+00:00,-0.15911572
2010-08-25 00:00:00+00:00,-0.02220906
2010-08-26 00:00:00+00:00,0.06888290
2010-08-27 00:00:00+00:00,0.07355922
2010-08-30 00:00:00+00:00,0.02822806
2010-08-31 00:00:00+00:00,-0.03224917
2010-09-01 00:00:00+00:00,0.04369748
2010-09-02 00:00:00+00:00,0.02686404
2010-09-03 00:00:00+00:00,0.02245671
2010-09-07 00:00:00+00:00,0.05994113
2010-09-08 00:00:00+00:00,0.02464971
2010-09-09 00:00:00+00:00,-0.03739754
2010-09-10 00:00:00+00:00,-0.00938722
2010-09-13 00:00:00+00:00,-0.00602567
2010-09-14 00:00:00+00:00,0.06330444
2010-09-15 00:00:00+00:00,-0.01197452
2010-09-16 00:00:00+00:00,-0.02384004
2010-09-17 00:00:00+00:00,-0.02360571
2010-09-20 00:00:00+00:00,-0.07603566
2010-09-21 00:00:00+00:00,0.00953419
2010-09-22 00:00:00+00:00,-0.03119067
2010-09-23 00:00:00+00:00,0.01790140
2010-09-24 00:00:00+00:00,-0.01064992
2010-09-27 00:00:00+00:00,0.01811196
2010-09-28 00:00:00+00:00,0.07152570
2010-09-29 00:00:00+00:00,-0.03284288
2010-09-30 00:00:00+00:00,-0.02883845
2010-10-01 00:00:00+00:00,-0.02004877
2010-10-04 00:00:00+00:00,-0.09354486
2010-10-05 00:00:00+00:00,0.05134825
2010-10-06 00:00:00+00:00,-0.01622378
2010-10-07 00:00:00+00:00,-0.02312465
2010-10-08 00:00:00+00:00,0.09840274
2010-10-11 00:00:00+00:00,-0.03807452
2010-10-12 00:00:00+00:00,0.07707236
2010-10-13 00:00:00+00:00,0.00534188
2010-10-14 00:00:00+00:00,0.01651132
2010-10-15 00:00:00+00:00,-0.01240760
2010-10-18 00:00:00+00:00,-0.00823373
2010-10-19 00:00:00+00:00,0.05626667
2010-10-20 00:00:00+00:00,0.05940337
2010-10-21 00:00:00+00:00,0.04159314
2010-10-22 00:00:00+00:00,-0.02100321
2010-10-25 00:00:00+00:00,0.01797753
2010-10-26 00:00:00+00:00,0.01285856
2010-10-27 00:00:00+00:00,-0.01400147
2010-10-28 00:00:00+00:00,-0.03586446
2010-10-29 00:00:00+00:00,0.06847936
2010-11-01 00:00:00+00:00,-0.05502800
2010-11-02 00:00:00+00:00,0.01726727
2010-11-03 00:00:00+00:00,-0.03150583
2010-11-04 00:00:00+00:00,0.09800957
2010-11-05 00:00:00+00:00,-0.00600240
2010-11-08 00:00:00+00:00,0.02889477
2010-11-09 00:00:00+00:00,0.08542952
2010-11-10 00:00:00+00:00,-0.04368601
2010-11-11 00:00:00+00:00,-0.05140730
2010-11-12 00:00:00+00:00,-0.05895938
2010-11-15 00:00:00+00:00,0.03884927
2010-11-16 00:00:00+00:00,-0.06465621
2010-11-17 00:00:00+00:00,0.01995012
2010-11-18 00:00:00+00:00,0.08701011
2010-11-19 00:00:00+00:00,0.00141978
2010-11-22 00:00:00+00:00,-0.03780718
2010-11-23 00:00:00+00:00,0.03201733
2010-11-24 00:00:00+00:00,-0.02891680
2010-11-26 00:00:00+00:00,-0.04568406
2010-11-29 00:00:00+00:00,-0.00024606
2010-11-30 00:00:00+00:00,-0.01353346
2010-12-01 00:00:00+00:00,0.02352650
2010-12-02 00:00:00+00:00,0.00146843
2010-12-03 00:00:00+00:00,0.01027146
2010-12-06 00:00:00+00:00,0.04064249
2010-12-07 00:00:00+00:00,-0.00787026
2010-12-08 00:00:00+00:00,-0.03085386
2010-12-09 00:00:00+00:00,0.00000000
2010-12-10 00:00:00+00:00,0.04879825
2010-12-13 00:00:00+00:00,0.07537331
2010-12-14 00:00:00+00:00,-0.00845135
2010-12-15 00:00:00+00:00,0.00780174
2010-12-16 00:00:00+00:00,-0.00799817
2010-12-17 00:00:00+00:00,0.07981651
2010-12-20 00:00:00+00:00,-0.00529451
2010-12-21 00:00:00+00:00,0.08115878
2010-12-22 00:00:00+00:00,-0.03103082
2010-12-23 00:00:00+00:00,0.04900691
2010-12-27 00:00:00+00:00,0.01306639
2010-12-28 00:00:00+00:00,0.01549414
2010-12-29 00:00:00+00:00,0.00290879
2010-12-30 00:00:00+00:00,-0.02759336
2010-12-31 00:00:00+00:00,0.03491796
2011-01-03 00:00:00+00:00,0.00000000
2011-01-04 00:00:00+00:00,-0.04466501
2011-01-05 00:00:00+00:00,-0.01669837
2011-01-06 00:00:00+00:00,0.00042635
2011-01-07 00:00:00+00:00,-0.02002983
2011-01-10 00:00:00+00:00,0.00452099
2011-01-11 00:00:00+00:00,0.02921590
2011-01-12 00:00:00+00:00,0.05019060
2011-01-13 00:00:00+00:00,-0.02478827
2011-01-14 00:00:00+00:00,-0.02404349
2011-01-18 00:00:00+00:00,0.00655946
2011-01-19 00:00:00+00:00,-0.02404049
2011-01-20 00:00:00+00:00,-0.00554963
2011-01-21 00:00:00+00:00,0.07340039
2011-01-24 00:00:00+00:00,-0.02559868
2011-01-25 00:00:00+00:00,-0.05039732
2011-01-26 00:00:00+00:00,0.05341055
2011-01-27 00:00:00+00:00,-0.00501463
2011-01-28 00:00:00+00:00,0.06788184
2011-01-31 00:00:00+00:00,-0.00182334
2011-02-01 00:00:00+00:00,0.03772054
2011-02-02 00:00:00+00:00,0.00796020
2011-02-03 00:00:00+00:00,0.00773043
2011-02-04 00:00:00+00:00,-0.01599210
2011-02-07 00:00:00+00:00,0.00358209
2011-02-08 00:00:00+00:00,-0.01688518
2011-02-09 00:00:00+00:00,0.04827724
2011-02-10 00:00:00+00:00,0.01641921
2011-02-11 00:00:00+00:00,-0.02540237
2011-02-14 00:00:00+00:00,0.05275544
2011-02-15 00:00:00+00:00,-0.00458540
2011-02-16 00:00:00+00:00,0.00421295
2011-02-17 00:00:00+00:00,0.03383028
2011-02-18 00:00:00+00:00,0.03124422
2011-02-22 00:00:00+00:00,0.01019108
2011-02-23 00:00:00+00:00,-0.03511948
2011-02-24 00:00:00+00:00,-0.03537214
2011-02-25 00:00:00+00:00,0.02288072
2011-02-28 00:00:00+00:00,0.02949360
2011-03-01 00:00:00+00:00,-0.01790936
2011-03-02 00:00:00+00:00,0.00184434
2011-03-03 00:00:00+00:00,0.03832688
2011-03-04 00:00:00+00:00,-0.01410233
2011-03-07 00:00:00+00:00,0.06099782
2011-03-08 00:00:00+00:00,0.04363958
2011-03-09 00:00:00+00:00,0.05184929
2011-03-10 00:00:00+00:00,-0.09590426
2011-03-11 00:00:00+00:00,-0.04318584
2011-03-14 00:00:00+00:00,-0.00795804
2011-03-15 00:00:00+00:00,-0.07481387
2011-03-16 00:00:00+00:00,0.01810637
2011-03-17 00:00:00+00:00,0.04168224
2011-03-18 00:00:00+00:00,0.03881362
2011-03-21 00:00:00+00:00,0.00556753
2011-03-22 00:00:00+00:00,-0.02507612
2011-03-23 00:00:00+00:00,-0.03482046
2011-03-24 00:00:00+00:00,-0.02029895
2011-03-25 00:00:00+00:00,0.02087605
2011-03-28 00:00:00+00:00,-0.03412654
2011-03-29 00:00:00+00:00,-0.01838994
2011-03-30 00:00:00+00:00,0.02537398
2011-03-31 00:00:00+00:00,-0.00486163
2011-04-01 00:00:00+00:00,-0.03130272
2011-04-04 00:00:00+00:00,-0.02969732
2011-04-05 00:00:00+00:00,0.09451102
2011-04-06 00:00:00+00:00,-0.02269791
2011-04-07 00:00:00+00:00,0.05748414
2011-04-08 00:00:00+00:00,0.01578088
2011-04-11 00:00:00+00:00,-0.00215944
2011-04-12 00:00:00+00:00,-0.00540346
2011-04-13 00:00:00+00:00,0.04946685
2011-04-14 00:00:00+00:00,0.01110328
2011-04-15 00:00:00+00:00,0.04085569
2011-04-18 00:00:00+00:00,-0.02524906
2011-04-19 00:00:00+00:00,0.04732081
2011-04-20 00:00:00+00:00,0.02650807
2011-04-21 00:00:00+00:00,-0.03211389
2011-04-25 00:00:00+00:00,-0.02472666
2011-04-26 00:00:00+00:00,0.03745956
2011-04-27 00:00:00+00:00,0.00033428
2011-04-28 00:00:00+00:00,0.01838543
2011-04-29 00:00:00+00:00,0.00430677
2011-05-02 00:00:00+00:00,0.03487603
2011-05-03 00:00:00+00:00,0.00698506
2011-05-04 00:00:00+00:00,-0.07526708
2011-05-05 00:00:00+00:00,-0.04204507
2011-05-06 00:00:00+00:00,-0.00463838
2011-05-09 00:00:00+00:00,-0.00086088
2011-05-10 00:00:00+00:00,-0.03324147
2011-05-11 00:00:00+00:00,-0.06638641
2011-05-12 00:00:00+00:00,0.01304584
2011-05-13 00:00:00+00:00,-0.03960396
2011-05-16 00:00:00+00:00,-0.03874403
2011-05-17 00:00:00+00:00,0.01479124
2011-05-18 00:00:00+00:00,0.02936803
2011-05-19 00:00:00+00:00,-0.04634548
2011-05-20 00:00:00+00:00,-0.03412713
2011-05-23 00:00:00+00:00,0.02594430
2011-05-24 00:00:00+00:00,-0.00998117
2011-05-25 00:00:00+00:00,0.02781983
2011-05-26 00:00:00+00:00,0.00578574
2011-05-27 00:00:00+00:00,-0.01414217
2011-05-31 00:00:00+00:00,0.00693403
2011-06-01 00:00:00+00:00,-0.06386555
2011-06-02 00:00:00+00:00,0.04165060
2011-06-03 00:00:00+00:00,0.07194109
2011-06-06 00:00:00+00:00,-0.07587087
2011-06-07 00:00:00+00:00,0.01933283
2011-06-08 00:00:00+00:00,0.00356607
2011-06-09 00:00:00+00:00,0.02363977
2011-06-10 00:00:00+00:00,-0.01241430
2011-06-13 00:00:00+00:00,0.01732812
2011-06-14 00:00:00+00:00,0.01330869
2011-06-15 00:00:00+00:00,-0.04793458
2011-06-16 00:00:00+00:00,-0.03554636
2011-06-17 00:00:00+00:00,-0.06509669
2011-06-20 00:00:00+00:00,-0.04811881
2011-06-21 00:00:00+00:00,0.00223305
2011-06-22 00:00:00+00:00,0.01457785
2011-06-23 00:00:00+00:00,0.01955697
2011-06-24 00:00:00+00:00,0.01284839
2011-06-27 00:00:00+00:00,0.00393082
2011-06-28 00:00:00+00:00,0.06042770
2011-06-29 00:00:00+00:00,0.01314787
2011-06-30 00:00:00+00:00,0.03730354
2011-07-01 00:00:00+00:00,-0.01412639
2011-07-05 00:00:00+00:00,0.04379562
2011-07-06 00:00:00+00:00,-0.01502382
2011-07-07 00:00:00+00:00,0.00756737
2011-07-08 00:00:00+00:00,-0.03752069
2011-07-11 00:00:00+00:00,-0.03127927
2011-07-12 00:00:00+00:00,-0.00856002
2011-07-13 00:00:00+00:00,0.04545455
2011-07-14 00:00:00+00:00,-0.04147982
2011-07-15 00:00:00+00:00,-0.03662724
2011-07-18 00:00:00+00:00,-0.04158570
2011-07-19 00:00:00+00:00,-0.03412698
2011-07-20 00:00:00+00:00,-0.00302786
2011-07-21 00:00:00+00:00,-0.02061439
2011-07-22 00:00:00+00:00,0.00632911
2011-07-25 00:00:00+00:00,0.01139369
2011-07-26 00:00:00+00:00,0.01679142
2011-07-27 00:00:00+00:00,-0.02988967
2011-07-28 00:00:00+00:00,-0.02076970
2011-07-29 00:00:00+00:00,0.00617284
2011-08-01 00:00:00+00:00,0.01436782
2011-08-02 00:00:00+00:00,0.01487974
2011-08-03 00:00:00+00:00,-0.01173614
2011-08-04 00:00:00+00:00,-0.04806517
2011-08-05 00:00:00+00:00,0.01793535
2011-08-08 00:00:00+00:00,-0.03203803
2011-08-09 00:00:00+00:00,0.00462282
2011-08-10 00:00:00+00:00,-0.00020964
2011-08-11 00:00:00+00:00,0.04908748
2011-08-12 00:00:00+00:00,-0.00286826
2011-08-15 00:00:00+00:00,0.04469961
2011-08-16 00:00:00+00:00,0.04590068
2011-08-17 00:00:00+00:00,0.09196078
2011-08-18 00:00:00+00:00,0.01199400
2011-08-19 00:00:00+00:00,0.01043219
2011-08-22 00:00:00+00:00,-0.01093200
2011-08-23 00:00:00+00:00,0.02254518
2011-08-24 00:00:00+00:00,0.01530612
2011-08-25 00:00:00+00:00,0.01247965
2011-08-26 00:00:00+00:00,0.02606507
2011-08-29 00:00:00+00:00,0.03727370
2011-08-30 00:00:00+00:00,0.01585642
2011-08-31 00:00:00+00:00,0.01002593
2011-09-01 00:00:00+00:00,0.01015141
2011-09-02 00:00:00+00:00,-0.01078582
2011-09-06 00:00:00+00:00,-0.04800413
2011-09-07 00:00:00+00:00,0.02519824
2011-09-08 00:00:00+00:00,-0.00243605
2011-09-09 00:00:00+00:00,-0.09789235
2011-09-12 00:00:00+00:00,0.00659220
2011-09-13 00:00:00+00:00,-0.00547645
2011-09-14 00:00:00+00:00,-0.03405970
2011-09-15 00:00:00+00:00,-0.03819639
2011-09-16 00:00:00+00:00,-0.00056980
2011-09-19 00:00:00+00:00,0.01310541
2011-09-20 00:00:00+00:00,-0.01414827
2011-09-21 00:00:00+00:00,-0.06213186
2011-09-22 00:00:00+00:00,-0.09978436
2011-09-23 00:00:00+00:00,-0.06397028
2011-09-26 00:00:00+00:00,0.03836317
2011-09-27 00:00:00+00:00,0.04077792
2011-09-28 00:00:00+00:00,-0.05943841
2011-09-29 00:00:00+00:00,-0.02005912
2011-09-30 00:00:00+00:00,-0.01962457
2011-10-03 00:00:00+00:00,-0.04654169
2011-10-04 00:00:00+00:00,0.02624614
2011-10-05 00:00:00+00:00,0.01045524
2011-10-06 00:00:00+00:00,0.05849220
2011-10-07 00:00:00+00:00,-0.08396465
2011-10-10 00:00:00+00:00,0.01690821
2011-10-11 00:00:00+00:00,-0.02504355
2011-10-12 00:00:00+00:00,0.05314223
2011-10-13 00:00:00+00:00,0.07003222
2011-10-14 00:00:00+00:00,0.01577745
2011-10-17 00:00:00+00:00,-0.04572606
2011-10-18 00:00:00+00:00,-0.02129005
2011-10-19 00:00:00+00:00,0.03878116
2011-10-20 00:00:00+00:00,-0.03743204
2011-10-21 00:00:00+00:00,0.11122949
2011-10-24 00:00:00+00:00,0.04847506
2011-10-25 00:00:00+00:00,-0.11021293
2011-10-26 00:00:00+00:00,-0.02438516
2011-10-27 00:00:00+00:00,0.00738708
2011-10-28 00:00:00+00:00,0.00567823
2011-10-31 00:00:00+00:00,-0.06853909
2011-11-01 00:00:00+00:00,-0.02777778
2011-11-02 00:00:00+00:00,0.00351958
2011-11-03 00:00:00+00:00,0.02480790
2011-11-04 00:00:00+00:00,0.02862099
2011-11-07 00:00:00+00:00,0.02309666
2011-11-08 00:00:00+00:00,-0.02939932
2011-11-09 00:00:00+00:00,0.00515353
