Date,EU-CONSTRUCTION
2023-04-18 00:00:00+00:00,0.01800242
2023-04-19 00:00:00+00:00,0.00754846
2023-04-20 00:00:00+00:00,-0.00581097
2023-04-21 00:00:00+00:00,-0.00394241
2023-04-24 00:00:00+00:00,0.00824459
2023-04-25 00:00:00+00:00,-0.01419774
2023-04-26 00:00:00+00:00,-0.01222662
2023-04-27 00:00:00+00:00,0.00398475
2023-04-28 00:00:00+00:00,0.02679806
2023-05-02 00:00:00+00:00,-0.03361201
2023-05-03 00:00:00+00:00,0.01422870
2023-05-04 00:00:00+00:00,-0.00068918
2023-05-05 00:00:00+00:00,0.02361255
2023-05-08 00:00:00+00:00,0.00902742
2023-05-09 00:00:00+00:00,-0.00152620
2023-05-10 00:00:00+00:00,-0.00831495
2023-05-11 00:00:00+00:00,0.00443081
2023-05-12 00:00:00+00:00,0.00952219
2023-05-15 00:00:00+00:00,0.00524623
2023-05-16 00:00:00+00:00,-0.01130993
2023-05-17 00:00:00+00:00,0.00033950
2023-05-18 00:00:00+00:00,0.01493551
2023-05-19 00:00:00+00:00,0.02257412
2023-05-22 00:00:00+00:00,-0.00466511
2023-05-23 00:00:00+00:00,-0.02788911
2023-05-24 00:00:00+00:00,-0.03810330
2023-05-25 00:00:00+00:00,-0.00224409
2023-05-26 00:00:00+00:00,0.01210235
2023-05-29 00:00:00+00:00,-0.00257776
2023-05-30 00:00:00+00:00,-0.01669248
2023-05-31 00:00:00+00:00,-0.02273122
2023-06-01 00:00:00+00:00,0.01614602
2023-06-02 00:00:00+00:00,0.04160864
2023-06-05 00:00:00+00:00,-0.00596964
2023-06-06 00:00:00+00:00,0.00222412
2023-06-07 00:00:00+00:00,0.01024765
2023-06-08 00:00:00+00:00,0.00322964
2023-06-09 00:00:00+00:00,-0.00084861
2023-06-12 00:00:00+00:00,0.01800578
2023-06-13 00:00:00+00:00,0.01532244
2023-06-14 00:00:00+00:00,0.01838235
2023-06-15 00:00:00+00:00,-0.01738986
2023-06-16 00:00:00+00:00,0.00835561
2023-06-19 00:00:00+00:00,-0.04873586
2023-06-20 00:00:00+00:00,-0.01278554
2023-06-21 00:00:00+00:00,-0.00480687
2023-06-22 00:00:00+00:00,-0.01101359
2023-06-23 00:00:00+00:00,-0.00605641
2023-06-26 00:00:00+00:00,0.00468669
2023-06-27 00:00:00+00:00,0.01090909
2023-06-28 00:00:00+00:00,0.02514640
2023-06-29 00:00:00+00:00,-0.00306175
2023-06-30 00:00:00+00:00,0.03100511
2023-07-03 00:00:00+00:00,-0.00603926
2023-07-04 00:00:00+00:00,-0.00588928
2023-07-05 00:00:00+00:00,-0.02278097
2023-07-06 00:00:00+00:00,-0.06092150
2023-07-07 00:00:00+00:00,0.01161767
2023-07-10 00:00:00+00:00,0.00630032
2023-07-11 00:00:00+00:00,0.04780181
2023-07-12 00:00:00+00:00,0.03561691
2023-07-13 00:00:00+00:00,-0.00569324
2023-07-14 00:00:00+00:00,0.00772460
2023-07-17 00:00:00+00:00,-0.01104048
2023-07-18 00:00:00+00:00,0.01984861
2023-07-19 00:00:00+00:00,0.00999334
2023-07-20 00:00:00+00:00,0.00745774
2023-07-21 00:00:00+00:00,0.00330251
2023-07-24 00:00:00+00:00,0.00000000
2023-07-25 00:00:00+00:00,0.01533136
2023-07-26 00:00:00+00:00,-0.01112383
2023-07-27 00:00:00+00:00,0.05214673
2023-07-28 00:00:00+00:00,-0.00160359
2023-07-31 00:00:00+00:00,-0.01299952
2023-08-01 00:00:00+00:00,-0.01453723
2023-08-02 00:00:00+00:00,-0.01936219
2023-08-03 00:00:00+00:00,-0.01215706
2023-08-04 00:00:00+00:00,0.02495868
2023-08-07 00:00:00+00:00,-0.00832653
2023-08-08 00:00:00+00:00,-0.01360656
2023-08-09 00:00:00+00:00,-0.00346649
2023-08-10 00:00:00+00:00,0.01240079
2023-08-11 00:00:00+00:00,-0.02087099
2023-08-14 00:00:00+00:00,0.00398539
2023-08-15 00:00:00+00:00,-0.01590721
2023-08-16 00:00:00+00:00,-0.00300651
2023-08-17 00:00:00+00:00,-0.03696889
2023-08-18 00:00:00+00:00,-0.01618950
2023-08-21 00:00:00+00:00,-0.01237113
2023-08-22 00:00:00+00:00,0.02126556
2023-08-23 00:00:00+00:00,0.00102634
2023-08-24 00:00:00+00:00,-0.01555822
2023-08-25 00:00:00+00:00,0.00068918
2023-08-28 00:00:00+00:00,0.03048570
2023-08-29 00:00:00+00:00,0.01017984
2023-08-30 00:00:00+00:00,-0.00422012
2023-08-31 00:00:00+00:00,0.00625952
2023-09-01 00:00:00+00:00,-0.01011804
2023-09-04 00:00:00+00:00,-0.00559322
2023-09-05 00:00:00+00:00,-0.01988781
2023-09-06 00:00:00+00:00,-0.00497854
2023-09-07 00:00:00+00:00,0.00997935
2023-09-08 00:00:00+00:00,-0.01659254
2023-09-11 00:00:00+00:00,0.00518045
2023-09-12 00:00:00+00:00,-0.00930072
2023-09-13 00:00:00+00:00,-0.01277404
2023-09-14 00:00:00+00:00,0.03718506
2023-09-15 00:00:00+00:00,0.01945392
2023-09-18 00:00:00+00:00,-0.02720054
2023-09-19 00:00:00+00:00,-0.00188421
2023-09-20 00:00:00+00:00,0.03447684
2023-09-21 00:00:00+00:00,-0.03575042
2023-09-22 00:00:00+00:00,-0.01854077
2023-09-25 00:00:00+00:00,0.00329232
2023-09-26 00:00:00+00:00,-0.00380623
2023-09-27 00:00:00+00:00,-0.00034662
2023-09-28 00:00:00+00:00,0.01941748
2023-09-29 00:00:00+00:00,0.00549451
2023-10-02 00:00:00+00:00,-0.03373288
2023-10-03 00:00:00+00:00,-0.03343783
2023-10-04 00:00:00+00:00,0.00478130
2023-10-05 00:00:00+00:00,-0.00600707
2023-10-06 00:00:00+00:00,0.03526493
2023-10-09 00:00:00+00:00,-0.01619645
2023-10-10 00:00:00+00:00,0.04687500
2023-10-11 00:00:00+00:00,0.00274490
2023-10-12 00:00:00+00:00,0.00119925
2023-10-13 00:00:00+00:00,-0.02397260
2023-10-16 00:00:00+00:00,0.00155952
2023-10-17 00:00:00+00:00,-0.01991342
2023-10-18 00:00:00+00:00,-0.04319692
2023-10-19 00:00:00+00:00,-0.01572833
2023-10-20 00:00:00+00:00,-0.03098541
2023-10-23 00:00:00+00:00,0.00256129
2023-10-24 00:00:00+00:00,0.00365430
2023-10-25 00:00:00+00:00,-0.01221736
2023-10-26 00:00:00+00:00,-0.00880572
2023-10-27 00:00:00+00:00,0.00995025
2023-10-30 00:00:00+00:00,0.01301797
2023-10-31 00:00:00+00:00,0.02040445
2023-11-01 00:00:00+00:00,0.01009919
2023-11-02 00:00:00+00:00,0.04645740
2023-11-03 00:00:00+00:00,0.02419355
2023-11-06 00:00:00+00:00,-0.02026676
2023-11-07 00:00:00+00:00,-0.00244969
2023-11-08 00:00:00+00:00,0.00613174
2023-11-09 00:00:00+00:00,0.02899563
2023-11-10 00:00:00+00:00,-0.01136951
2023-11-13 00:00:00+00:00,0.01334026
2023-11-14 00:00:00+00:00,0.05043029
2023-11-15 00:00:00+00:00,0.01007388
2023-11-16 00:00:00+00:00,-0.01286335
2023-11-17 00:00:00+00:00,0.02034297
2023-11-20 00:00:00+00:00,-0.01015313
2023-11-21 00:00:00+00:00,0.00886584
2023-11-22 00:00:00+00:00,0.01248751
2023-11-23 00:00:00+00:00,-0.00330907
2023-11-24 00:00:00+00:00,0.01276102
2023-11-27 00:00:00+00:00,-0.00016483
2023-11-28 00:00:00+00:00,-0.00214699
2023-11-29 00:00:00+00:00,0.02675033
2023-11-30 00:00:00+00:00,0.01401336
2023-12-01 00:00:00+00:00,0.01844362
2023-12-04 00:00:00+00:00,-0.01106301
2023-12-05 00:00:00+00:00,0.02225448
2023-12-06 00:00:00+00:00,0.02265114
2023-12-07 00:00:00+00:00,-0.00283822
2023-12-08 00:00:00+00:00,0.01357537
2023-12-11 00:00:00+00:00,0.01646542
2023-12-12 00:00:00+00:00,-0.00124417
2023-12-13 00:00:00+00:00,-0.00140078
2023-12-14 00:00:00+00:00,0.06260707
2023-12-15 00:00:00+00:00,0.01616558
2023-12-18 00:00:00+00:00,-0.02991388
2023-12-19 00:00:00+00:00,0.01223750
2023-12-20 00:00:00+00:00,0.00736399
2023-12-21 00:00:00+00:00,0.00568947
2023-12-22 00:00:00+00:00,-0.00164228
2023-12-27 00:00:00+00:00,0.00552816
2023-12-28 00:00:00+00:00,-0.00536433
2023-12-29 00:00:00+00:00,0.00194233
2024-01-02 00:00:00+00:00,-0.00044776
2024-01-03 00:00:00+00:00,-0.05523212
2024-01-04 00:00:00+00:00,0.01856967
2024-01-05 00:00:00+00:00,-0.01505474
2024-01-08 00:00:00+00:00,0.01746859
2024-01-09 00:00:00+00:00,0.00425338
2024-01-10 00:00:00+00:00,-0.01515841
2024-01-11 00:00:00+00:00,-0.01741522
2024-01-12 00:00:00+00:00,0.02712282
2024-01-15 00:00:00+00:00,-0.01216360
2024-01-16 00:00:00+00:00,-0.01254398
2024-01-17 00:00:00+00:00,-0.02832076
2024-01-18 00:00:00+00:00,0.01561280
2024-01-19 00:00:00+00:00,-0.00960645
2024-01-22 00:00:00+00:00,0.02023976
2024-01-23 00:00:00+00:00,-0.01880395
2024-01-24 00:00:00+00:00,0.02286870
2024-01-25 00:00:00+00:00,0.01338050
2024-01-26 00:00:00+00:00,0.01038961
2024-01-29 00:00:00+00:00,-0.00121599
2024-01-30 00:00:00+00:00,0.01384030
2024-01-31 00:00:00+00:00,-0.00120828
2024-02-01 00:00:00+00:00,-0.01601934
2024-02-02 00:00:00+00:00,0.00457038
2024-02-05 00:00:00+00:00,-0.00531996
2024-02-06 00:00:00+00:00,0.01493902
2024-02-07 00:00:00+00:00,0.00635497
2024-02-08 00:00:00+00:00,-0.00603318
2024-02-09 00:00:00+00:00,-0.01059002
2024-02-12 00:00:00+00:00,0.02570342
2024-02-13 00:00:00+00:00,-0.03168644
2024-02-14 00:00:00+00:00,0.01785169
2024-02-15 00:00:00+00:00,0.02238355
2024-02-16 00:00:00+00:00,-0.00194436
2024-02-19 00:00:00+00:00,0.00778094
2024-02-20 00:00:00+00:00,0.00387597
2024-02-21 00:00:00+00:00,0.01264505
2024-02-22 00:00:00+00:00,-0.00118273
2024-02-23 00:00:00+00:00,0.00887574
2024-02-26 00:00:00+00:00,-0.00824742
2024-02-27 00:00:00+00:00,0.01345756
2024-02-28 00:00:00+00:00,0.00440723
2024-02-29 00:00:00+00:00,0.02125476
2024-03-01 00:00:00+00:00,-0.00594720
2024-03-04 00:00:00+00:00,0.00058190
2024-03-05 00:00:00+00:00,-0.01163975
2024-03-06 00:00:00+00:00,0.00453880
2024-03-07 00:00:00+00:00,0.02717312
2024-03-08 00:00:00+00:00,0.00388769
2024-03-11 00:00:00+00:00,-0.00661205
2024-03-12 00:00:00+00:00,0.02770163
2024-03-13 00:00:00+00:00,0.00754341
2024-03-14 00:00:00+00:00,-0.01942436
2024-03-15 00:00:00+00:00,0.00143658
2024-03-18 00:00:00+00:00,-0.00632002
2024-03-19 00:00:00+00:00,0.00792507
2024-03-20 00:00:00+00:00,0.01019090
2024-03-21 00:00:00+00:00,0.01884906
2024-03-22 00:00:00+00:00,-0.00367803
2024-03-25 00:00:00+00:00,-0.00722789
2024-03-26 00:00:00+00:00,0.01322714
2024-03-27 00:00:00+00:00,-0.00141303
2024-03-28 00:00:00+00:00,0.00410068
