Date,MIB
2023-09-26 00:00:00+00:00,-0.01986639
2023-09-27 00:00:00+00:00,-0.00710227
2023-09-28 00:00:00+00:00,0.00997862
2023-09-29 00:00:00+00:00,0.00567376
2023-10-02 00:00:00+00:00,-0.02775323
2023-10-03 00:00:00+00:00,-0.02778774
2023-10-04 00:00:00+00:00,-0.00454463
2023-10-05 00:00:00+00:00,0.00346147
2023-10-06 00:00:00+00:00,0.02236364
2023-10-09 00:00:00+00:00,-0.00827189
2023-10-10 00:00:00+00:00,0.04496208
2023-10-11 00:00:00+00:00,0.00776973
2023-10-12 00:00:00+00:00,0.00369393
2023-10-13 00:00:00+00:00,-0.01843723
2023-10-16 00:00:00+00:00,0.01116427
2023-10-17 00:00:00+00:00,-0.00140994
2023-10-18 00:00:00+00:00,-0.01622861
2023-10-19 00:00:00+00:00,-0.02738752
2023-10-20 00:00:00+00:00,-0.02921551
2023-10-23 00:00:00+00:00,0.01482159
2023-10-24 00:00:00+00:00,-0.00145296
2023-10-25 00:00:00+00:00,-0.00926936
2023-10-26 00:00:00+00:00,0.00474799
2023-10-27 00:00:00+00:00,-0.01420765
2023-10-30 00:00:00+00:00,0.00000000
2023-10-31 00:00:00+00:00,0.03045313
2023-11-01 00:00:00+00:00,0.01626016
2023-11-02 00:00:00+00:00,0.03530466
2023-11-03 00:00:00+00:00,0.01391090
2023-11-06 00:00:00+00:00,-0.00524659
2023-11-07 00:00:00+00:00,-0.01437840
2023-11-08 00:00:00+00:00,0.00264971
2023-11-09 00:00:00+00:00,0.01429076
2023-11-10 00:00:00+00:00,-0.01015940
2023-11-13 00:00:00+00:00,0.02746479
2023-11-14 00:00:00+00:00,0.03038722
2023-11-15 00:00:00+00:00,0.00906758
2023-11-16 00:00:00+00:00,-0.01430518
2023-11-17 00:00:00+00:00,0.01406518
2023-11-20 00:00:00+00:00,0.01771419
2023-11-21 00:00:00+00:00,-0.02414317
2023-11-22 00:00:00+00:00,-0.00119658
2023-11-23 00:00:00+00:00,0.00495981
2023-11-24 00:00:00+00:00,0.01296486
2023-11-27 00:00:00+00:00,-0.00576271
2023-11-28 00:00:00+00:00,0.00101989
2023-11-29 00:00:00+00:00,0.02038736
2023-11-30 00:00:00+00:00,0.00403633
2023-12-01 00:00:00+00:00,0.01191875
2023-12-04 00:00:00+00:00,0.00066745
2023-12-05 00:00:00+00:00,0.01051051
2023-12-06 00:00:00+00:00,0.01576502
2023-12-07 00:00:00+00:00,-0.01383171
2023-12-08 00:00:00+00:00,0.02354502
2023-12-11 00:00:00+00:00,0.00065274
2023-12-12 00:00:00+00:00,-0.00375204
2023-12-13 00:00:00+00:00,-0.00359595
2023-12-14 00:00:00+00:00,0.00458340
2023-12-15 00:00:00+00:00,-0.00147035
2023-12-18 00:00:00+00:00,-0.01045752
2023-12-19 00:00:00+00:00,0.00771757
2023-12-20 00:00:00+00:00,0.00081793
2023-12-21 00:00:00+00:00,-0.00752126
2023-12-22 00:00:00+00:00,0.00410374
2023-12-27 00:00:00+00:00,0.00491400
2023-12-28 00:00:00+00:00,-0.00653595
2023-12-29 00:00:00+00:00,0.00131148
2024-01-02 00:00:00+00:00,0.00966579
2024-01-03 00:00:00+00:00,-0.02820346
2024-01-04 00:00:00+00:00,0.01918307
2024-01-05 00:00:00+00:00,0.00212940
2024-01-08 00:00:00+00:00,0.00900016
2024-01-09 00:00:00+00:00,-0.01010101
2024-01-10 00:00:00+00:00,0.00180092
2024-01-11 00:00:00+00:00,-0.01390252
2024-01-12 00:00:00+00:00,0.01367155
2024-01-15 00:00:00+00:00,-0.00866863
2024-01-16 00:00:00+00:00,-0.00098571
2024-01-17 00:00:00+00:00,-0.01594346
2024-01-18 00:00:00+00:00,0.01690141
2024-01-19 00:00:00+00:00,-0.00460072
2024-01-22 00:00:00+00:00,0.00049407
2024-01-23 00:00:00+00:00,-0.00839783
2024-01-24 00:00:00+00:00,0.01736111
2024-01-25 00:00:00+00:00,-0.01081790
2024-01-26 00:00:00+00:00,0.01384311
2024-01-29 00:00:00+00:00,-0.01080196
2024-01-30 00:00:00+00:00,0.02682245
2024-01-31 00:00:00+00:00,0.00876908
2024-02-01 00:00:00+00:00,-0.00646726
2024-02-02 00:00:00+00:00,0.00308191
2024-02-05 00:00:00+00:00,0.01328150
2024-02-06 00:00:00+00:00,0.01126307
2024-02-07 00:00:00+00:00,-0.00896000
2024-02-08 00:00:00+00:00,0.00466013
2024-02-09 00:00:00+00:00,0.00545046
2024-02-12 00:00:00+00:00,0.01822251
2024-02-13 00:00:00+00:00,-0.01932214
2024-02-14 00:00:00+00:00,0.01167626
2024-02-15 00:00:00+00:00,0.02146605
2024-02-16 00:00:00+00:00,0.00440459
2024-02-19 00:00:00+00:00,-0.00439560
2024-02-20 00:00:00+00:00,0.00204531
2024-02-21 00:00:00+00:00,0.01933658
2024-02-22 00:00:00+00:00,0.02195578
2024-02-23 00:00:00+00:00,0.01940850
2024-02-26 00:00:00+00:00,-0.00732265
2024-02-27 00:00:00+00:00,0.00750268
2024-02-28 00:00:00+00:00,-0.00518688
2024-02-29 00:00:00+00:00,-0.00367085
2024-03-01 00:00:00+00:00,0.02083972
2024-03-04 00:00:00+00:00,-0.00090992
2024-03-05 00:00:00+00:00,0.01395843
2024-03-06 00:00:00+00:00,0.01386168
2024-03-07 00:00:00+00:00,0.00179560
2024-03-08 00:00:00+00:00,-0.00044850
2024-03-11 00:00:00+00:00,-0.00418723
2024-03-12 00:00:00+00:00,0.02532974
2024-03-13 00:00:00+00:00,0.00873427
2024-03-14 00:00:00+00:00,-0.02359186
2024-03-15 00:00:00+00:00,0.01126972
2024-03-18 00:00:00+00:00,0.00044877
2024-03-19 00:00:00+00:00,0.01913303
2024-03-20 00:00:00+00:00,0.00118431
2024-03-21 00:00:00+00:00,0.00207162
2024-03-22 00:00:00+00:00,-0.00014784
2024-03-25 00:00:00+00:00,0.01773836
2024-03-26 00:00:00+00:00,0.00205038
2024-03-27 00:00:00+00:00,0.00292740
2024-03-28 00:00:00+00:00,-0.00058462
