Date,COAL
2008-10-07 00:00:00+00:00,-0.00082073
2008-10-08 00:00:00+00:00,-0.06379007
2008-10-09 00:00:00+00:00,0.00281882
2008-10-10 00:00:00+00:00,-0.15461847
2008-10-13 00:00:00+00:00,0.01553119
2008-10-14 00:00:00+00:00,0.07003340
2008-10-15 00:00:00+00:00,-0.15914510
2008-10-16 00:00:00+00:00,-0.16463406
2008-10-17 00:00:00+00:00,0.06990957
2008-10-20 00:00:00+00:00,-0.03282899
2008-10-21 00:00:00+00:00,0.01370816
2008-10-22 00:00:00+00:00,-0.16956247
2008-10-23 00:00:00+00:00,0.07383014
2008-10-24 00:00:00+00:00,-0.17433096
2008-10-27 00:00:00+00:00,-0.11386417
2008-10-28 00:00:00+00:00,0.11081612
2008-10-29 00:00:00+00:00,0.11301523
2008-10-30 00:00:00+00:00,0.16012414
2008-10-31 00:00:00+00:00,0.02326540
2008-11-03 00:00:00+00:00,0.01841930
2008-11-04 00:00:00+00:00,0.01824843
2008-11-05 00:00:00+00:00,0.08172035
2008-11-06 00:00:00+00:00,-0.08088122
2008-11-07 00:00:00+00:00,0.00217781
2008-11-10 00:00:00+00:00,-0.01918388
2008-11-11 00:00:00+00:00,-0.08036820
2008-11-12 00:00:00+00:00,-0.06833320
2008-11-13 00:00:00+00:00,-0.08273691
2008-11-14 00:00:00+00:00,-0.02158388
2008-11-17 00:00:00+00:00,-0.09621212
2008-11-18 00:00:00+00:00,-0.02063856
2008-11-19 00:00:00+00:00,-0.01798733
2008-11-20 00:00:00+00:00,-0.13182044
2008-11-21 00:00:00+00:00,-0.04389245
2008-11-24 00:00:00+00:00,-0.01356637
2008-11-25 00:00:00+00:00,0.03347971
2008-11-26 00:00:00+00:00,0.01830068
2008-11-27 00:00:00+00:00,0.10179812
2008-11-28 00:00:00+00:00,-0.00128414
2008-12-01 00:00:00+00:00,-0.11939253
2008-12-02 00:00:00+00:00,-0.02822124
2008-12-03 00:00:00+00:00,-0.01500325
2008-12-04 00:00:00+00:00,-0.04476561
2008-12-05 00:00:00+00:00,-0.08370185
2008-12-08 00:00:00+00:00,0.09394795
2008-12-09 00:00:00+00:00,0.02452988
2008-12-10 00:00:00+00:00,0.07901607
2008-12-11 00:00:00+00:00,0.11362101
2008-12-12 00:00:00+00:00,-0.05153640
2008-12-15 00:00:00+00:00,0.05049834
2008-12-16 00:00:00+00:00,-0.03354268
2008-12-17 00:00:00+00:00,0.02218995
2008-12-18 00:00:00+00:00,-0.02456708
2008-12-19 00:00:00+00:00,0.00610823
2008-12-22 00:00:00+00:00,-0.00317574
2008-12-23 00:00:00+00:00,0.00300473
2008-12-24 00:00:00+00:00,-0.00626407
2008-12-29 00:00:00+00:00,0.03272978
2008-12-30 00:00:00+00:00,0.01027029
2008-12-31 00:00:00+00:00,-0.00554507
2009-01-02 00:00:00+00:00,-0.03109229
2009-01-05 00:00:00+00:00,0.06534257
2009-01-06 00:00:00+00:00,0.10968000
2009-01-07 00:00:00+00:00,-0.04559606
