Date,BONO
2018-03-05 00:00:00+00:00,0.00393696
2018-03-06 00:00:00+00:00,-0.00004672
2018-03-07 00:00:00+00:00,0.00267096
2018-03-08 00:00:00+00:00,0.00321986
2018-03-09 00:00:00+00:00,-0.00115487
2018-03-12 00:00:00+00:00,0.00203372
2018-03-13 00:00:00+00:00,0.00133614
2018-03-14 00:00:00+00:00,-0.00032516
2018-03-15 00:00:00+00:00,0.00223199
2018-03-16 00:00:00+00:00,0.00064029
2018-03-19 00:00:00+00:00,0.00160501
2018-03-20 00:00:00+00:00,0.00380330
2018-03-21 00:00:00+00:00,-0.00231048
2018-03-22 00:00:00+00:00,0.00407415
2018-03-23 00:00:00+00:00,0.00138878
2018-03-26 00:00:00+00:00,0.00001982
2018-03-27 00:00:00+00:00,0.00097542
2018-03-28 00:00:00+00:00,0.00220388
2018-03-29 00:00:00+00:00,0.00628492
2018-04-03 00:00:00+00:00,-0.00295826
2018-04-04 00:00:00+00:00,-0.00004744
2018-04-05 00:00:00+00:00,0.00171680
2018-04-06 00:00:00+00:00,-0.00357034
2018-04-09 00:00:00+00:00,-0.00025158
2018-04-10 00:00:00+00:00,-0.00181609
2018-04-11 00:00:00+00:00,-0.00113801
2018-04-12 00:00:00+00:00,-0.00141229
2018-04-13 00:00:00+00:00,0.00152164
2018-04-16 00:00:00+00:00,0.00063303
2018-04-17 00:00:00+00:00,0.00083590
2018-04-18 00:00:00+00:00,0.00212784
2018-04-19 00:00:00+00:00,-0.00195251
2018-04-20 00:00:00+00:00,-0.00372491
2018-04-23 00:00:00+00:00,-0.00114352
2018-04-24 00:00:00+00:00,-0.00107750
2018-04-25 00:00:00+00:00,-0.00059907
2018-04-26 00:00:00+00:00,0.00118193
2018-04-27 00:00:00+00:00,0.00200162
2018-04-30 00:00:00+00:00,-0.00005019
2018-05-02 00:00:00+00:00,-0.00175712
2018-05-03 00:00:00+00:00,-0.00141838
2018-05-04 00:00:00+00:00,0.00522117
2018-05-07 00:00:00+00:00,-0.00195807
2018-05-08 00:00:00+00:00,-0.00134863
2018-05-09 00:00:00+00:00,-0.00299052
2018-05-10 00:00:00+00:00,0.00015309
2018-05-11 00:00:00+00:00,0.00166000
2018-05-14 00:00:00+00:00,0.00131524
2018-05-15 00:00:00+00:00,-0.00449309
2018-05-16 00:00:00+00:00,-0.00211124
2018-05-17 00:00:00+00:00,-0.00527814
2018-05-18 00:00:00+00:00,-0.00108945
2018-05-21 00:00:00+00:00,-0.00275119
2018-05-22 00:00:00+00:00,-0.00379993
2018-05-23 00:00:00+00:00,0.00440324
2018-05-24 00:00:00+00:00,0.00341329
2018-05-25 00:00:00+00:00,0.00049998
2018-05-28 00:00:00+00:00,-0.00260741
2018-05-29 00:00:00+00:00,-0.00711317
2018-05-30 00:00:00+00:00,-0.01002274
2018-05-31 00:00:00+00:00,0.01043902
2018-06-01 00:00:00+00:00,0.00475531
2018-06-04 00:00:00+00:00,0.01527394
2018-06-05 00:00:00+00:00,0.00076866
2018-06-06 00:00:00+00:00,-0.00535914
2018-06-07 00:00:00+00:00,-0.00954312
2018-06-08 00:00:00+00:00,0.00449198
2018-06-11 00:00:00+00:00,0.00029496
2018-06-12 00:00:00+00:00,0.00092056
2018-06-13 00:00:00+00:00,0.00105857
2018-06-14 00:00:00+00:00,0.00689089
2018-06-15 00:00:00+00:00,0.00394631
2018-06-18 00:00:00+00:00,-0.00101520
2018-06-19 00:00:00+00:00,0.00606539
2018-06-20 00:00:00+00:00,0.00049302
2018-06-21 00:00:00+00:00,-0.00237594
2018-06-22 00:00:00+00:00,-0.00573540
2018-06-25 00:00:00+00:00,-0.00260026
2018-06-26 00:00:00+00:00,-0.00074411
2018-06-27 00:00:00+00:00,-0.00039871
2018-06-28 00:00:00+00:00,0.00188144
2018-06-29 00:00:00+00:00,-0.00074299
