Date,OMX
2002-04-25 00:00:00+00:00,-0.02861332
2002-04-26 00:00:00+00:00,0.03907434
2002-04-29 00:00:00+00:00,-0.01010295
2002-04-30 00:00:00+00:00,-0.00344395
2002-05-02 00:00:00+00:00,0.01236225
2002-05-03 00:00:00+00:00,-0.02241170
2002-05-06 00:00:00+00:00,-0.02315922
2002-05-07 00:00:00+00:00,0.00074168
2002-05-08 00:00:00+00:00,0.05828175
2002-05-09 00:00:00+00:00,-0.00054930
2002-05-10 00:00:00+00:00,-0.03411372
2002-05-13 00:00:00+00:00,0.01025469
2002-05-14 00:00:00+00:00,0.03266338
2002-05-15 00:00:00+00:00,0.01181747
2002-05-16 00:00:00+00:00,-0.01258408
2002-05-17 00:00:00+00:00,-0.00549908
2002-05-20 00:00:00+00:00,-0.00271213
2002-05-21 00:00:00+00:00,-0.03599622
2002-05-22 00:00:00+00:00,-0.03816531
2002-05-23 00:00:00+00:00,0.01497342
2002-05-24 00:00:00+00:00,0.00631249
2002-05-27 00:00:00+00:00,-0.01013561
2002-05-28 00:00:00+00:00,-0.00118916
2002-05-29 00:00:00+00:00,-0.00568782
2002-05-30 00:00:00+00:00,-0.04054884
2002-05-31 00:00:00+00:00,0.01981936
2002-06-03 00:00:00+00:00,-0.01734243
2002-06-04 00:00:00+00:00,-0.01957804
2002-06-05 00:00:00+00:00,0.00646045
2002-06-06 00:00:00+00:00,-0.00623950
2002-06-07 00:00:00+00:00,-0.01101890
2002-06-10 00:00:00+00:00,0.00690754
2002-06-11 00:00:00+00:00,0.01582618
2002-06-12 00:00:00+00:00,-0.02548969
2002-06-13 00:00:00+00:00,-0.01221072
2002-06-14 00:00:00+00:00,-0.02777238
2002-06-17 00:00:00+00:00,0.03530968
2002-06-18 00:00:00+00:00,0.00846833
2002-06-19 00:00:00+00:00,-0.03820204
2002-06-20 00:00:00+00:00,-0.04014605
2002-06-24 00:00:00+00:00,-0.05108438
2002-06-25 00:00:00+00:00,0.01969633
2002-06-26 00:00:00+00:00,-0.02609451
2002-06-27 00:00:00+00:00,0.02522641
2002-06-28 00:00:00+00:00,0.04418596
2002-07-01 00:00:00+00:00,0.01317976
2002-07-02 00:00:00+00:00,-0.02220139
2002-07-03 00:00:00+00:00,-0.02506186
2002-07-04 00:00:00+00:00,0.01761710
2002-07-05 00:00:00+00:00,0.03062877
2002-07-08 00:00:00+00:00,-0.00619026
2002-07-09 00:00:00+00:00,-0.00085383
2002-07-10 00:00:00+00:00,-0.03004345
2002-07-11 00:00:00+00:00,-0.04578304
2002-07-12 00:00:00+00:00,-0.00741940
2002-07-15 00:00:00+00:00,-0.03701227
2002-07-16 00:00:00+00:00,-0.03303545
2002-07-17 00:00:00+00:00,0.03499987
2002-07-18 00:00:00+00:00,-0.02051438
2002-07-19 00:00:00+00:00,-0.06337871
2002-07-22 00:00:00+00:00,-0.04603846
2002-07-23 00:00:00+00:00,-0.07158960
2002-07-24 00:00:00+00:00,-0.08102173
2002-07-25 00:00:00+00:00,0.02736268
2002-07-26 00:00:00+00:00,-0.02956481
2002-07-29 00:00:00+00:00,0.08801269
2002-07-30 00:00:00+00:00,0.02654393
2002-07-31 00:00:00+00:00,0.00486193
2002-08-01 00:00:00+00:00,-0.03929073
2002-08-02 00:00:00+00:00,-0.04905163
2002-08-05 00:00:00+00:00,-0.04911065
2002-08-06 00:00:00+00:00,0.03966702
2002-08-07 00:00:00+00:00,-0.02676937
2002-08-08 00:00:00+00:00,0.02328554
2002-08-09 00:00:00+00:00,0.02382151
2002-08-12 00:00:00+00:00,-0.00355611
2002-08-13 00:00:00+00:00,-0.01420733
2002-08-14 00:00:00+00:00,-0.01801080
2002-08-15 00:00:00+00:00,0.02927482
2002-08-16 00:00:00+00:00,0.00225867
2002-08-19 00:00:00+00:00,0.03509638
2002-08-20 00:00:00+00:00,0.01862529
2002-08-21 00:00:00+00:00,0.03916868
2002-08-22 00:00:00+00:00,0.06105224
2002-08-23 00:00:00+00:00,-0.00747514
2002-08-26 00:00:00+00:00,-0.02329856
2002-08-27 00:00:00+00:00,0.02658969
2002-08-28 00:00:00+00:00,-0.04283704
2002-08-29 00:00:00+00:00,-0.02257571
2002-08-30 00:00:00+00:00,-0.00268838
2002-09-02 00:00:00+00:00,-0.00622733
2002-09-03 00:00:00+00:00,-0.07697449
2002-09-04 00:00:00+00:00,-0.00491137
2002-09-05 00:00:00+00:00,0.00341649
2002-09-06 00:00:00+00:00,0.04103317
2002-09-09 00:00:00+00:00,0.01181585
2002-09-10 00:00:00+00:00,0.02290447
2002-09-11 00:00:00+00:00,0.04221275
2002-09-12 00:00:00+00:00,-0.03022361
2002-09-13 00:00:00+00:00,-0.03345341
2002-09-16 00:00:00+00:00,0.00488006
2002-09-17 00:00:00+00:00,-0.00239714
2002-09-18 00:00:00+00:00,-0.06819520
2002-09-19 00:00:00+00:00,-0.01723317
2002-09-20 00:00:00+00:00,-0.02143961
2002-09-23 00:00:00+00:00,-0.03639584
2002-09-24 00:00:00+00:00,-0.06658178
2002-09-25 00:00:00+00:00,0.02574130
2002-09-26 00:00:00+00:00,0.04594436
2002-09-27 00:00:00+00:00,0.01093680
2002-09-30 00:00:00+00:00,-0.07745024
2002-10-01 00:00:00+00:00,0.00838308
2002-10-02 00:00:00+00:00,0.02170282
2002-10-03 00:00:00+00:00,-0.03011993
2002-10-04 00:00:00+00:00,-0.01415010
2002-10-07 00:00:00+00:00,-0.04403929
2002-10-08 00:00:00+00:00,-0.02420871
2002-10-09 00:00:00+00:00,0.00741996
2002-10-10 00:00:00+00:00,0.01351982
2002-10-11 00:00:00+00:00,0.07763109
2002-10-14 00:00:00+00:00,-0.01075290
2002-10-15 00:00:00+00:00,0.09589858
2002-10-16 00:00:00+00:00,-0.01412460
2002-10-17 00:00:00+00:00,0.06394348
2002-10-18 00:00:00+00:00,0.01140740
2002-10-21 00:00:00+00:00,-0.01190385
2002-10-22 00:00:00+00:00,0.02239471
2002-10-23 00:00:00+00:00,-0.03352454
2002-10-25 00:00:00+00:00,0.01959926
2002-10-28 00:00:00+00:00,0.01938697
2002-10-29 00:00:00+00:00,-0.08218621
2002-10-30 00:00:00+00:00,0.02139920
2002-10-31 00:00:00+00:00,0.04426488
2002-11-01 00:00:00+00:00,-0.02907850
2002-11-04 00:00:00+00:00,0.06199784
2002-11-05 00:00:00+00:00,0.00121790
2002-11-06 00:00:00+00:00,0.00439100
2002-11-07 00:00:00+00:00,-0.01572762
2002-11-08 00:00:00+00:00,-0.02217176
2002-11-11 00:00:00+00:00,-0.03985062
2002-11-12 00:00:00+00:00,0.01598893
2002-11-14 00:00:00+00:00,0.04804752
2002-11-15 00:00:00+00:00,0.00549756
2002-11-18 00:00:00+00:00,0.02014249
2002-11-19 00:00:00+00:00,-0.02198860
2002-11-20 00:00:00+00:00,0.01022357
2002-11-21 00:00:00+00:00,0.06403038
2002-11-22 00:00:00+00:00,0.00739568
2002-11-25 00:00:00+00:00,0.02989500
2002-11-26 00:00:00+00:00,-0.02651737
2002-11-27 00:00:00+00:00,0.05743348
2002-11-28 00:00:00+00:00,0.03322453
2002-11-29 00:00:00+00:00,0.00198871
2002-12-03 00:00:00+00:00,-0.03642545
2002-12-04 00:00:00+00:00,-0.01202310
2002-12-05 00:00:00+00:00,-0.00016268
2002-12-06 00:00:00+00:00,-0.00060777
2002-12-09 00:00:00+00:00,-0.02935221
2002-12-10 00:00:00+00:00,-0.02613915
2002-12-11 00:00:00+00:00,0.00860222
2002-12-12 00:00:00+00:00,-0.01287929
2002-12-13 00:00:00+00:00,-0.02835437
2002-12-16 00:00:00+00:00,0.02927589
2002-12-17 00:00:00+00:00,-0.00048848
2002-12-18 00:00:00+00:00,0.01536340
2002-12-19 00:00:00+00:00,-0.01514841
2002-12-20 00:00:00+00:00,0.00783586
2002-12-23 00:00:00+00:00,-0.02821894
2002-12-27 00:00:00+00:00,-0.02393939
2002-12-30 00:00:00+00:00,0.01429771
2003-01-02 00:00:00+00:00,0.06021963
2003-01-03 00:00:00+00:00,0.04403805
2003-01-06 00:00:00+00:00,-0.04506819
2003-01-07 00:00:00+00:00,0.01832912
2003-01-08 00:00:00+00:00,-0.03814686
2003-01-09 00:00:00+00:00,-0.00061814
2003-01-10 00:00:00+00:00,-0.00003278
2003-01-13 00:00:00+00:00,0.03438377
2003-01-14 00:00:00+00:00,0.01440854
2003-01-15 00:00:00+00:00,-0.00808193
2003-01-16 00:00:00+00:00,-0.00810495
2003-01-17 00:00:00+00:00,-0.00061649
2003-01-20 00:00:00+00:00,-0.03386681
2003-01-21 00:00:00+00:00,-0.00444306
2003-01-22 00:00:00+00:00,-0.03127984
2003-01-23 00:00:00+00:00,-0.00062965
2003-01-24 00:00:00+00:00,0.01553254
2003-01-27 00:00:00+00:00,-0.09330304
2003-01-28 00:00:00+00:00,0.00746263
2003-01-29 00:00:00+00:00,-0.04905090
2003-01-30 00:00:00+00:00,-0.01884307
2003-01-31 00:00:00+00:00,-0.00734908
2003-02-03 00:00:00+00:00,0.01103272
2003-02-04 00:00:00+00:00,-0.00401217
2003-02-05 00:00:00+00:00,-0.00068114
2003-02-06 00:00:00+00:00,-0.01669861
2003-02-07 00:00:00+00:00,-0.03429539
2003-02-10 00:00:00+00:00,-0.00068741
2003-02-11 00:00:00+00:00,0.00851506
2003-02-12 00:00:00+00:00,0.04015217
2003-02-13 00:00:00+00:00,-0.04906956
2003-02-14 00:00:00+00:00,-0.00068290
2003-02-17 00:00:00+00:00,0.04458302
2003-02-18 00:00:00+00:00,0.00983535
2003-02-19 00:00:00+00:00,-0.03278694
2003-02-20 00:00:00+00:00,-0.04345020
2003-02-21 00:00:00+00:00,0.00310839
2003-02-24 00:00:00+00:00,0.02946581
2003-02-25 00:00:00+00:00,-0.05590703
2003-02-26 00:00:00+00:00,-0.01344615
2003-02-27 00:00:00+00:00,-0.00106573
2003-02-28 00:00:00+00:00,-0.02181741
2003-03-03 00:00:00+00:00,0.03570976
2003-03-04 00:00:00+00:00,-0.04173774
2003-03-05 00:00:00+00:00,-0.04080208
2003-03-06 00:00:00+00:00,0.01745486
2003-03-07 00:00:00+00:00,-0.04488393
2003-03-10 00:00:00+00:00,-0.00002944
2003-03-11 00:00:00+00:00,0.00468281
2003-03-12 00:00:00+00:00,-0.02474203
2003-03-13 00:00:00+00:00,0.05648737
2003-03-14 00:00:00+00:00,0.07529154
2003-03-17 00:00:00+00:00,0.03588504
2003-03-18 00:00:00+00:00,0.04332569
2003-03-19 00:00:00+00:00,0.01164858
2003-03-20 00:00:00+00:00,0.00177340
2003-03-21 00:00:00+00:00,0.00355384
2003-03-24 00:00:00+00:00,-0.02360597
2003-03-25 00:00:00+00:00,-0.00756103
2003-03-26 00:00:00+00:00,-0.00673104
2003-03-27 00:00:00+00:00,-0.02748522
2003-03-28 00:00:00+00:00,-0.00508298
2003-03-31 00:00:00+00:00,-0.08013409
2003-04-01 00:00:00+00:00,0.04974351
2003-04-02 00:00:00+00:00,0.06636781
2003-04-03 00:00:00+00:00,0.02264836
2003-04-04 00:00:00+00:00,-0.04771401
2003-04-07 00:00:00+00:00,0.07982683
2003-04-08 00:00:00+00:00,-0.03268746
2003-04-09 00:00:00+00:00,0.00444327
2003-04-10 00:00:00+00:00,-0.02457880
2003-04-11 00:00:00+00:00,0.01604846
2003-04-14 00:00:00+00:00,-0.00198967
2003-04-15 00:00:00+00:00,0.03241323
2003-04-16 00:00:00+00:00,0.01237910
2003-04-17 00:00:00+00:00,0.02144792
2003-04-22 00:00:00+00:00,0.00462195
2003-04-23 00:00:00+00:00,0.03489093
2003-04-24 00:00:00+00:00,-0.00116360
2003-04-25 00:00:00+00:00,-0.03215511
2003-04-28 00:00:00+00:00,0.02522846
2003-04-29 00:00:00+00:00,0.01821163
2003-04-30 00:00:00+00:00,0.00336659
2003-05-02 00:00:00+00:00,-0.00709836
2003-05-05 00:00:00+00:00,0.01936590
2003-05-06 00:00:00+00:00,0.01149035
2003-05-07 00:00:00+00:00,-0.01463887
2003-05-08 00:00:00+00:00,-0.02081463
2003-05-09 00:00:00+00:00,-0.02021617
2003-05-12 00:00:00+00:00,0.00750290
2003-05-13 00:00:00+00:00,0.01152867
2003-05-14 00:00:00+00:00,-0.00470316
2003-05-15 00:00:00+00:00,0.00905741
2003-05-16 00:00:00+00:00,-0.00227138
2003-05-19 00:00:00+00:00,-0.02888322
2003-05-20 00:00:00+00:00,-0.01456302
2003-05-21 00:00:00+00:00,-0.02373201
2003-05-22 00:00:00+00:00,0.00349472
2003-05-23 00:00:00+00:00,-0.00483745
2003-05-26 00:00:00+00:00,-0.00901143
2003-05-27 00:00:00+00:00,-0.00319032
2003-05-28 00:00:00+00:00,0.03953485
2003-05-29 00:00:00+00:00,-0.00068368
2003-05-30 00:00:00+00:00,0.00309073
2003-06-02 00:00:00+00:00,0.02376676
2003-06-03 00:00:00+00:00,-0.00877142
2003-06-04 00:00:00+00:00,0.01902531
2003-06-05 00:00:00+00:00,-0.00275753
2003-06-06 00:00:00+00:00,0.03772693
2003-06-09 00:00:00+00:00,-0.00619545
2003-06-10 00:00:00+00:00,0.00649732
2003-06-11 00:00:00+00:00,0.01680020
2003-06-12 00:00:00+00:00,-0.01086354
2003-06-13 00:00:00+00:00,-0.00932876
2003-06-16 00:00:00+00:00,-0.00063997
2003-06-17 00:00:00+00:00,0.03251524
2003-06-18 00:00:00+00:00,0.00872813
2003-06-19 00:00:00+00:00,-0.01229104
2003-06-23 00:00:00+00:00,-0.01345159
2003-06-24 00:00:00+00:00,-0.05656883
2003-06-25 00:00:00+00:00,0.01135581
2003-06-26 00:00:00+00:00,0.00369413
2003-06-27 00:00:00+00:00,0.04131261
2003-06-30 00:00:00+00:00,-0.01671352
2003-07-01 00:00:00+00:00,-0.03270720
2003-07-02 00:00:00+00:00,0.02791484
2003-07-03 00:00:00+00:00,0.00905049
2003-07-04 00:00:00+00:00,0.02136013
2003-07-07 00:00:00+00:00,0.06950656
2003-07-08 00:00:00+00:00,0.01043277
2003-07-09 00:00:00+00:00,-0.00845639
2003-07-10 00:00:00+00:00,-0.01105741
2003-07-11 00:00:00+00:00,0.00318963
2003-07-14 00:00:00+00:00,0.03461902
2003-07-15 00:00:00+00:00,-0.03046809
2003-07-16 00:00:00+00:00,-0.00015241
2003-07-17 00:00:00+00:00,-0.04863488
2003-07-18 00:00:00+00:00,0.01443988
2003-07-21 00:00:00+00:00,-0.01588074
2003-07-22 00:00:00+00:00,-0.02266891
2003-07-23 00:00:00+00:00,0.00863017
2003-07-24 00:00:00+00:00,0.03873478
2003-07-25 00:00:00+00:00,0.00656680
2003-07-28 00:00:00+00:00,0.02227695
2003-07-29 00:00:00+00:00,-0.00062236
2003-07-30 00:00:00+00:00,-0.00002653
2003-07-31 00:00:00+00:00,0.00752148
2003-08-01 00:00:00+00:00,-0.00662941
2003-08-04 00:00:00+00:00,-0.00966263
2003-08-05 00:00:00+00:00,-0.00440250
2003-08-06 00:00:00+00:00,-0.03097714
2003-08-07 00:00:00+00:00,-0.01834412
2003-08-08 00:00:00+00:00,0.01647976
2003-08-11 00:00:00+00:00,0.01324595
2003-08-12 00:00:00+00:00,0.02081201
2003-08-13 00:00:00+00:00,0.00589180
2003-08-14 00:00:00+00:00,0.02203646
2003-08-15 00:00:00+00:00,0.00311847
2003-08-18 00:00:00+00:00,0.01727778
2003-08-19 00:00:00+00:00,0.03662084
2003-08-20 00:00:00+00:00,0.00331361
2003-08-21 00:00:00+00:00,0.04195504
2003-08-22 00:00:00+00:00,0.00816667
2003-08-25 00:00:00+00:00,-0.01646663
2003-08-26 00:00:00+00:00,-0.04139509
2003-08-27 00:00:00+00:00,0.02922527
2003-08-28 00:00:00+00:00,0.00439858
2003-08-29 00:00:00+00:00,0.01136273
2003-09-01 00:00:00+00:00,0.01878542
2003-09-02 00:00:00+00:00,0.02042335
2003-09-03 00:00:00+00:00,0.03891452
2003-09-04 00:00:00+00:00,-0.00668073
2003-09-05 00:00:00+00:00,-0.02304295
2003-09-08 00:00:00+00:00,0.01467325
2003-09-09 00:00:00+00:00,-0.02622936
2003-09-10 00:00:00+00:00,-0.05063155
2003-09-11 00:00:00+00:00,0.01834536
2003-09-12 00:00:00+00:00,0.00543435
2003-09-15 00:00:00+00:00,0.00026520
2003-09-16 00:00:00+00:00,0.00957462
2003-09-17 00:00:00+00:00,0.00247375
2003-09-18 00:00:00+00:00,-0.01299014
2003-09-19 00:00:00+00:00,-0.00014777
2003-09-22 00:00:00+00:00,-0.04265095
2003-09-23 00:00:00+00:00,0.01333617
2003-09-24 00:00:00+00:00,0.00787482
2003-09-25 00:00:00+00:00,-0.04631338
2003-09-26 00:00:00+00:00,0.00316021
2003-09-29 00:00:00+00:00,0.01360279
2003-09-30 00:00:00+00:00,-0.03075412
2003-10-01 00:00:00+00:00,-0.00086981
2003-10-02 00:00:00+00:00,-0.00058878
2003-10-03 00:00:00+00:00,0.04274915
2003-10-06 00:00:00+00:00,-0.00285272
2003-10-07 00:00:00+00:00,-0.00850907
2003-10-08 00:00:00+00:00,0.01279033
2003-10-09 00:00:00+00:00,0.03473653
2003-10-10 00:00:00+00:00,-0.01237465
2003-10-13 00:00:00+00:00,0.01870362
2003-10-14 00:00:00+00:00,-0.00139940
2003-10-15 00:00:00+00:00,0.03444067
2003-10-16 00:00:00+00:00,-0.01919406
2003-10-17 00:00:00+00:00,0.01687614
2003-10-20 00:00:00+00:00,-0.01063012
2003-10-21 00:00:00+00:00,0.00997384
2003-10-22 00:00:00+00:00,-0.01742894
2003-10-23 00:00:00+00:00,0.00822441
2003-10-24 00:00:00+00:00,0.00066836
2003-10-27 00:00:00+00:00,0.00203486
2003-10-28 00:00:00+00:00,0.04102548
2003-10-29 00:00:00+00:00,0.00291484
2003-10-30 00:00:00+00:00,0.02145313
2003-10-31 00:00:00+00:00,-0.00120539
2003-11-03 00:00:00+00:00,0.02835206
2003-11-04 00:00:00+00:00,-0.01081451
2003-11-05 00:00:00+00:00,-0.01818022
2003-11-06 00:00:00+00:00,0.02465381
2003-11-07 00:00:00+00:00,0.01821429
2003-11-10 00:00:00+00:00,-0.00053406
2003-11-11 00:00:00+00:00,-0.01292934
2003-11-12 00:00:00+00:00,0.01089937
2003-11-13 00:00:00+00:00,0.01612559
2003-11-14 00:00:00+00:00,0.00523322
2003-11-17 00:00:00+00:00,-0.03806853
2003-11-18 00:00:00+00:00,-0.01392833
2003-11-19 00:00:00+00:00,-0.00118875
2003-11-20 00:00:00+00:00,-0.00315790
2003-11-21 00:00:00+00:00,0.01389900
2003-11-24 00:00:00+00:00,0.03627031
2003-11-25 00:00:00+00:00,-0.00091922
2003-11-26 00:00:00+00:00,-0.00758789
2003-11-27 00:00:00+00:00,0.01493563
2003-11-28 00:00:00+00:00,-0.01216341
2003-12-01 00:00:00+00:00,0.00886481
2003-12-02 00:00:00+00:00,0.00190475
2003-12-03 00:00:00+00:00,0.00446147
2003-12-04 00:00:00+00:00,-0.00167158
2003-12-05 00:00:00+00:00,0.00139187
2003-12-08 00:00:00+00:00,0.00005102
2003-12-09 00:00:00+00:00,0.00545361
2003-12-10 00:00:00+00:00,-0.00611262
2003-12-11 00:00:00+00:00,-0.00918462
2003-12-12 00:00:00+00:00,0.00037430
2003-12-15 00:00:00+00:00,-0.01043748
2003-12-16 00:00:00+00:00,-0.03516609
2003-12-17 00:00:00+00:00,-0.01029001
2003-12-18 00:00:00+00:00,-0.01266767
2003-12-19 00:00:00+00:00,-0.00764844
2003-12-22 00:00:00+00:00,-0.00891387
2003-12-23 00:00:00+00:00,0.02067415
2003-12-29 00:00:00+00:00,0.00764200
2003-12-30 00:00:00+00:00,0.00550896
2004-01-02 00:00:00+00:00,0.04311968
2004-01-05 00:00:00+00:00,0.01255054
2004-01-06 00:00:00+00:00,-0.00052552
2004-01-07 00:00:00+00:00,-0.00117167
2004-01-08 00:00:00+00:00,0.02383967
2004-01-09 00:00:00+00:00,-0.00631740
2004-01-12 00:00:00+00:00,-0.00368054
2004-01-13 00:00:00+00:00,-0.01281902
2004-01-14 00:00:00+00:00,0.01390032
2004-01-15 00:00:00+00:00,0.01341413
2004-01-16 00:00:00+00:00,0.02212754
2004-01-19 00:00:00+00:00,0.01329372
2004-01-20 00:00:00+00:00,-0.02954291
2004-01-21 00:00:00+00:00,-0.02583040
2004-01-22 00:00:00+00:00,0.02526332
2004-01-23 00:00:00+00:00,0.00004475
2004-01-26 00:00:00+00:00,0.00011333
2004-01-27 00:00:00+00:00,0.00249443
2004-01-28 00:00:00+00:00,-0.00126528
2004-01-29 00:00:00+00:00,-0.02342736
2004-01-30 00:00:00+00:00,-0.00393321
2004-02-02 00:00:00+00:00,-0.00191480
2004-02-03 00:00:00+00:00,-0.01156660
2004-02-04 00:00:00+00:00,-0.00077594
2004-02-05 00:00:00+00:00,0.00598868
2004-02-06 00:00:00+00:00,0.00265861
2004-02-09 00:00:00+00:00,0.02324070
2004-02-10 00:00:00+00:00,0.01919491
2004-02-11 00:00:00+00:00,-0.01232876
2004-02-12 00:00:00+00:00,0.01825409
2004-02-13 00:00:00+00:00,-0.01228632
2004-02-16 00:00:00+00:00,0.00223430
2004-02-17 00:00:00+00:00,0.01243621
2004-02-18 00:00:00+00:00,0.00122076
2004-02-19 00:00:00+00:00,0.03125390
2004-02-20 00:00:00+00:00,-0.00914501
2004-02-23 00:00:00+00:00,0.02002632
2004-02-24 00:00:00+00:00,-0.01332250
2004-02-25 00:00:00+00:00,-0.00767947
2004-02-26 00:00:00+00:00,0.00206467
2004-02-27 00:00:00+00:00,0.00169380
2004-03-01 00:00:00+00:00,0.01936280
2004-03-02 00:00:00+00:00,0.01928849
2004-03-03 00:00:00+00:00,0.00918171
2004-03-04 00:00:00+00:00,0.00890188
2004-03-05 00:00:00+00:00,-0.00344866
2004-03-08 00:00:00+00:00,-0.01453367
2004-03-09 00:00:00+00:00,-0.00820129
2004-03-10 00:00:00+00:00,-0.02596576
2004-03-11 00:00:00+00:00,-0.03815634
2004-03-12 00:00:00+00:00,-0.01053475
2004-03-15 00:00:00+00:00,-0.03052768
2004-03-16 00:00:00+00:00,-0.00523363
2004-03-17 00:00:00+00:00,0.02414258
2004-03-18 00:00:00+00:00,-0.01928134
2004-03-19 00:00:00+00:00,-0.02682398
2004-03-22 00:00:00+00:00,-0.02176766
2004-03-23 00:00:00+00:00,0.02172760
2004-03-24 00:00:00+00:00,-0.00439464
2004-03-25 00:00:00+00:00,0.01752532
2004-03-26 00:00:00+00:00,0.01097300
2004-03-29 00:00:00+00:00,0.01764631
2004-03-30 00:00:00+00:00,-0.00618824
2004-03-31 00:00:00+00:00,0.01274246
2004-04-01 00:00:00+00:00,0.02018070
2004-04-02 00:00:00+00:00,0.04989466
2004-04-05 00:00:00+00:00,0.00421348
2004-04-06 00:00:00+00:00,-0.03420575
2004-04-07 00:00:00+00:00,-0.00995911
2004-04-08 00:00:00+00:00,-0.00754272
2004-04-13 00:00:00+00:00,0.02464610
2004-04-14 00:00:00+00:00,-0.01874234
2004-04-15 00:00:00+00:00,-0.01297620
2004-04-16 00:00:00+00:00,-0.01778084
2004-04-19 00:00:00+00:00,0.02374537
2004-04-20 00:00:00+00:00,0.02785358
2004-04-21 00:00:00+00:00,-0.01981002
2004-04-22 00:00:00+00:00,0.04118729
2004-04-23 00:00:00+00:00,0.00384210
2004-04-26 00:00:00+00:00,0.00962959
2004-04-27 00:00:00+00:00,0.00190223
2004-04-28 00:00:00+00:00,-0.03583892
