Date,ETHER-micro
2022-07-21 00:00:00+00:00,0.01166180
2022-07-22 00:00:00+00:00,0.00387023
2022-07-25 00:00:00+00:00,0.00025881
2022-07-26 00:00:00+00:00,-0.20557667
2022-07-27 00:00:00+00:00,0.16090092
2022-07-28 00:00:00+00:00,-0.00098455
2022-07-29 00:00:00+00:00,0.27138016
2022-08-01 00:00:00+00:00,-0.06787881
2022-08-02 00:00:00+00:00,-0.03305757
2022-08-03 00:00:00+00:00,-0.01526350
2022-08-04 00:00:00+00:00,-0.03911509
2022-08-05 00:00:00+00:00,0.03766627
2022-08-07 00:00:00+00:00,0.06392108
2022-08-08 00:00:00+00:00,0.05274665
2022-08-09 00:00:00+00:00,-0.05547557
2022-08-10 00:00:00+00:00,0.09718079
2022-08-11 00:00:00+00:00,0.12159845
2022-08-12 00:00:00+00:00,0.02729810
2022-08-14 00:00:00+00:00,0.01534004
2022-08-15 00:00:00+00:00,-0.02566877
2022-08-16 00:00:00+00:00,-0.01520669
2022-08-17 00:00:00+00:00,-0.06021714
2022-08-18 00:00:00+00:00,0.04211954
2022-08-19 00:00:00+00:00,-0.12374039
2022-08-21 00:00:00+00:00,-0.16839030
2022-08-22 00:00:00+00:00,-0.03773415
2022-08-23 00:00:00+00:00,0.10428469
2022-08-24 00:00:00+00:00,0.01537520
2022-08-25 00:00:00+00:00,0.04299383
2022-08-26 00:00:00+00:00,-0.09612995
2022-08-28 00:00:00+00:00,-0.19255684
2022-08-29 00:00:00+00:00,0.03370226
2022-08-30 00:00:00+00:00,0.06978770
2022-08-31 00:00:00+00:00,0.04452619
2022-09-01 00:00:00+00:00,0.00343177
2022-09-02 00:00:00+00:00,-0.01087915
2022-09-04 00:00:00+00:00,-0.01027682
2022-09-05 00:00:00+00:00,-0.00393933
2022-09-06 00:00:00+00:00,0.02009576
2022-09-07 00:00:00+00:00,0.04535818
2022-09-08 00:00:00+00:00,0.05954320
2022-09-09 00:00:00+00:00,0.09181569
2022-09-11 00:00:00+00:00,0.01864535
2022-09-12 00:00:00+00:00,-0.01560701
2022-09-13 00:00:00+00:00,-0.15102232
2022-09-14 00:00:00+00:00,0.02560637
2022-09-15 00:00:00+00:00,-0.14928845
2022-09-16 00:00:00+00:00,-0.07544868
2022-09-18 00:00:00+00:00,-0.12040891
2022-09-19 00:00:00+00:00,0.00854060
2022-09-20 00:00:00+00:00,0.02800442
2022-09-21 00:00:00+00:00,-0.19142501
2022-09-22 00:00:00+00:00,0.07949317
2022-09-23 00:00:00+00:00,0.04049156
2022-09-25 00:00:00+00:00,-0.02122732
2022-09-26 00:00:00+00:00,0.04576653
2022-09-27 00:00:00+00:00,-0.00691161
2022-09-28 00:00:00+00:00,0.01090672
2022-09-29 00:00:00+00:00,0.00442942
2022-09-30 00:00:00+00:00,-0.00423548
2022-10-02 00:00:00+00:00,-0.03077491
2022-10-03 00:00:00+00:00,-0.02782468
2022-10-04 00:00:00+00:00,0.07349670
2022-10-05 00:00:00+00:00,0.02228242
2022-10-06 00:00:00+00:00,0.00173812
2022-10-07 00:00:00+00:00,-0.02237884
2022-10-09 00:00:00+00:00,-0.02830757
2022-10-10 00:00:00+00:00,-0.02147604
2022-10-11 00:00:00+00:00,-0.03972840
2022-10-12 00:00:00+00:00,0.01464296
2022-10-13 00:00:00+00:00,-0.01910154
2022-10-14 00:00:00+00:00,0.01905322
2022-10-16 00:00:00+00:00,0.01033951
2022-10-17 00:00:00+00:00,0.04834260
2022-10-18 00:00:00+00:00,-0.02641914
2022-10-19 00:00:00+00:00,-0.02981779
