Date,MSCIWORLD
2023-05-04 00:00:00+00:00,-0.02255000
2023-05-05 00:00:00+00:00,0.02927514
2023-05-08 00:00:00+00:00,0.00549012
2023-05-09 00:00:00+00:00,-0.00652764
2023-05-10 00:00:00+00:00,0.00088981
2023-05-11 00:00:00+00:00,-0.00636486
2023-05-12 00:00:00+00:00,-0.00230207
2023-05-15 00:00:00+00:00,0.00746926
2023-05-16 00:00:00+00:00,-0.00442088
2023-05-17 00:00:00+00:00,-0.00176999
2023-05-18 00:00:00+00:00,0.01758131
2023-05-19 00:00:00+00:00,0.00880231
2023-05-22 00:00:00+00:00,0.00262986
2023-05-23 00:00:00+00:00,-0.00997376
2023-05-24 00:00:00+00:00,-0.03481602
2023-05-25 00:00:00+00:00,0.00197077
2023-05-26 00:00:00+00:00,0.02502568
2023-05-29 00:00:00+00:00,0.00830671
2023-05-30 00:00:00+00:00,-0.00756520
2023-05-31 00:00:00+00:00,-0.02419735
2023-06-01 00:00:00+00:00,0.02377746
2023-06-02 00:00:00+00:00,0.03515211
2023-06-05 00:00:00+00:00,0.00121361
2023-06-06 00:00:00+00:00,-0.00225642
2023-06-07 00:00:00+00:00,-0.00138950
2023-06-08 00:00:00+00:00,0.00225884
2023-06-09 00:00:00+00:00,0.00537870
2023-06-12 00:00:00+00:00,0.00346167
2023-06-13 00:00:00+00:00,0.02884270
2023-06-14 00:00:00+00:00,0.01686036
2023-06-15 00:00:00+00:00,0.00586592
2023-06-16 00:00:00+00:00,0.00819142
2023-06-19 00:00:00+00:00,-0.01300873
2023-06-20 00:00:00+00:00,-0.01376164
2023-06-21 00:00:00+00:00,-0.00101766
2023-06-22 00:00:00+00:00,-0.00676452
2023-06-23 00:00:00+00:00,-0.01543277
2023-06-26 00:00:00+00:00,-0.00017386
2023-06-27 00:00:00+00:00,0.00702745
2023-06-28 00:00:00+00:00,0.01055084
2023-06-29 00:00:00+00:00,0.00270414
2023-06-30 00:00:00+00:00,0.02248799
2023-07-03 00:00:00+00:00,0.00300363
2023-07-04 00:00:00+00:00,-0.00067425
2023-07-05 00:00:00+00:00,-0.00618663
2023-07-06 00:00:00+00:00,-0.03618856
2023-07-07 00:00:00+00:00,0.01534560
2023-07-10 00:00:00+00:00,-0.00271492
2023-07-11 00:00:00+00:00,0.01049976
2023-07-12 00:00:00+00:00,0.03337080
2023-07-13 00:00:00+00:00,0.01209412
2023-07-14 00:00:00+00:00,0.00707531
2023-07-17 00:00:00+00:00,-0.00345953
2023-07-18 00:00:00+00:00,0.01084412
2023-07-19 00:00:00+00:00,0.01078459
2023-07-20 00:00:00+00:00,-0.01075162
2023-07-21 00:00:00+00:00,-0.00017572
2023-07-24 00:00:00+00:00,0.00017662
2023-07-25 00:00:00+00:00,0.00309449
2023-07-26 00:00:00+00:00,-0.00327828
2023-07-27 00:00:00+00:00,0.01388761
2023-07-28 00:00:00+00:00,0.00014871
2023-07-31 00:00:00+00:00,0.00017401
2023-08-01 00:00:00+00:00,-0.01332305
2023-08-02 00:00:00+00:00,-0.02828027
2023-08-03 00:00:00+00:00,-0.00895830
2023-08-04 00:00:00+00:00,0.01313701
2023-08-07 00:00:00+00:00,-0.01174873
2023-08-08 00:00:00+00:00,-0.01414459
2023-08-09 00:00:00+00:00,0.00133015
2023-08-10 00:00:00+00:00,0.01572011
2023-08-11 00:00:00+00:00,-0.02225868
2023-08-14 00:00:00+00:00,0.00435651
2023-08-15 00:00:00+00:00,-0.01357761
2023-08-16 00:00:00+00:00,-0.00759711
2023-08-17 00:00:00+00:00,-0.01591867
2023-08-18 00:00:00+00:00,-0.02138477
2023-08-21 00:00:00+00:00,0.00206343
2023-08-22 00:00:00+00:00,0.01359821
2023-08-23 00:00:00+00:00,0.01880569
2023-08-24 00:00:00+00:00,-0.01274849
2023-08-25 00:00:00+00:00,-0.00975117
2023-08-28 00:00:00+00:00,0.01871466
2023-08-29 00:00:00+00:00,0.02296216
2023-08-30 00:00:00+00:00,0.01529671
2023-08-31 00:00:00+00:00,0.00249257
2023-09-01 00:00:00+00:00,-0.00517776
2023-09-04 00:00:00+00:00,-0.00234935
2023-09-05 00:00:00+00:00,-0.00936827
2023-09-06 00:00:00+00:00,-0.01777747
2023-09-07 00:00:00+00:00,-0.00609458
2023-09-08 00:00:00+00:00,0.00864902
2023-09-11 00:00:00+00:00,0.00641671
2023-09-12 00:00:00+00:00,0.01077749
2023-09-13 00:00:00+00:00,0.00068161
2023-09-14 00:00:00+00:00,0.01133002
2023-09-15 00:00:00+00:00,-0.01444427
2023-09-18 00:00:00+00:00,-0.00184485
2023-09-19 00:00:00+00:00,-0.01189330
2023-09-20 00:00:00+00:00,0.01244396
2023-09-21 00:00:00+00:00,-0.04465242
2023-09-22 00:00:00+00:00,-0.00223001
2023-09-25 00:00:00+00:00,-0.01642068
2023-09-26 00:00:00+00:00,-0.01913803
2023-09-27 00:00:00+00:00,-0.00313695
2023-09-28 00:00:00+00:00,0.01098445
2023-09-29 00:00:00+00:00,0.00780434
2023-10-02 00:00:00+00:00,-0.01625517
2023-10-03 00:00:00+00:00,-0.03398345
2023-10-04 00:00:00+00:00,0.00070652
2023-10-05 00:00:00+00:00,0.00247709
2023-10-06 00:00:00+00:00,0.02105089
2023-10-09 00:00:00+00:00,0.00682476
2023-10-10 00:00:00+00:00,0.03908738
2023-10-11 00:00:00+00:00,-0.00651318
2023-10-12 00:00:00+00:00,0.00239613
2023-10-13 00:00:00+00:00,-0.02230227
2023-10-16 00:00:00+00:00,0.01785453
2023-10-17 00:00:00+00:00,-0.00035164
2023-10-18 00:00:00+00:00,-0.01905956
2023-10-19 00:00:00+00:00,-0.01753096
2023-10-20 00:00:00+00:00,-0.03238031
2023-10-23 00:00:00+00:00,0.00053261
2023-10-24 00:00:00+00:00,0.00159817
2023-10-25 00:00:00+00:00,-0.00746207
2023-10-26 00:00:00+00:00,-0.03101734
2023-10-27 00:00:00+00:00,-0.00162782
2023-10-30 00:00:00+00:00,-0.00108593
2023-10-31 00:00:00+00:00,0.01087639
2023-11-01 00:00:00+00:00,0.01676327
2023-11-02 00:00:00+00:00,0.04397558
2023-11-03 00:00:00+00:00,0.03253110
2023-11-06 00:00:00+00:00,-0.00362000
2023-11-07 00:00:00+00:00,0.00085660
2023-11-08 00:00:00+00:00,-0.00724278
2023-11-09 00:00:00+00:00,0.00845227
2023-11-10 00:00:00+00:00,-0.01186475
2023-11-13 00:00:00+00:00,0.01797320
2023-11-14 00:00:00+00:00,0.04351722
2023-11-15 00:00:00+00:00,0.00720066
2023-11-16 00:00:00+00:00,-0.01454530
2023-11-17 00:00:00+00:00,0.01160280
2023-11-20 00:00:00+00:00,0.01236995
2023-11-21 00:00:00+00:00,-0.00200505
2023-11-22 00:00:00+00:00,0.00548177
2023-11-23 00:00:00+00:00,0.00662629
2023-11-24 00:00:00+00:00,0.00065132
2023-11-27 00:00:00+00:00,-0.00282341
2023-11-28 00:00:00+00:00,0.00346862
2023-11-29 00:00:00+00:00,-0.00100248
2023-11-30 00:00:00+00:00,-0.00282280
2023-12-01 00:00:00+00:00,0.01440163
2023-12-04 00:00:00+00:00,-0.01070160
2023-12-05 00:00:00+00:00,0.00280116
2023-12-06 00:00:00+00:00,0.00494323
2023-12-07 00:00:00+00:00,-0.00281007
2023-12-08 00:00:00+00:00,0.00609015
2023-12-11 00:00:00+00:00,0.00787860
2023-12-12 00:00:00+00:00,0.00653678
2023-12-13 00:00:00+00:00,0.00652001
2023-12-14 00:00:00+00:00,0.03756734
2023-12-15 00:00:00+00:00,-0.00097324
2023-12-18 00:00:00+00:00,0.00062401
2023-12-19 00:00:00+00:00,0.01914820
2023-12-20 00:00:00+00:00,0.00422118
2023-12-21 00:00:00+00:00,-0.01301823
2023-12-22 00:00:00+00:00,0.01165052
2023-12-27 00:00:00+00:00,0.00813166
2023-12-28 00:00:00+00:00,0.00138680
2023-12-29 00:00:00+00:00,-0.01046588
2024-01-02 00:00:00+00:00,-0.01051986
2024-01-03 00:00:00+00:00,-0.01640481
2024-01-04 00:00:00+00:00,0.00665669
2024-01-05 00:00:00+00:00,-0.00476564
2024-01-08 00:00:00+00:00,0.00537977
2024-01-09 00:00:00+00:00,0.00552283
2024-01-10 00:00:00+00:00,0.00598029
2024-01-11 00:00:00+00:00,-0.01102798
2024-01-12 00:00:00+00:00,0.01864704
2024-01-15 00:00:00+00:00,-0.00393385
2024-01-16 00:00:00+00:00,-0.00707962
2024-01-17 00:00:00+00:00,-0.02112174
2024-01-18 00:00:00+00:00,0.01033273
2024-01-19 00:00:00+00:00,0.01217795
2024-01-22 00:00:00+00:00,0.02264675
2024-01-23 00:00:00+00:00,-0.00811123
2024-01-24 00:00:00+00:00,0.02248303
2024-01-25 00:00:00+00:00,-0.00480836
2024-01-26 00:00:00+00:00,0.00757066
2024-01-29 00:00:00+00:00,-0.00387547
2024-01-30 00:00:00+00:00,0.01095536
2024-01-31 00:00:00+00:00,-0.01016361
2024-02-01 00:00:00+00:00,-0.01237555
2024-02-02 00:00:00+00:00,0.02267073
2024-02-05 00:00:00+00:00,-0.00970191
2024-02-06 00:00:00+00:00,0.00970937
2024-02-07 00:00:00+00:00,0.01150454
2024-02-08 00:00:00+00:00,-0.00154827
2024-02-09 00:00:00+00:00,0.00838819
2024-02-12 00:00:00+00:00,0.01246178
2024-02-13 00:00:00+00:00,-0.02937174
2024-02-14 00:00:00+00:00,0.00381849
2024-02-15 00:00:00+00:00,0.01438170
2024-02-16 00:00:00+00:00,0.01184366
2024-02-19 00:00:00+00:00,-0.00576824
2024-02-20 00:00:00+00:00,-0.00927048
2024-02-21 00:00:00+00:00,-0.00504766
2024-02-22 00:00:00+00:00,0.03235042
2024-02-23 00:00:00+00:00,0.00929275
2024-02-26 00:00:00+00:00,-0.00271621
2024-02-27 00:00:00+00:00,-0.00376678
2024-02-28 00:00:00+00:00,-0.00227265
2024-02-29 00:00:00+00:00,0.00132870
2024-03-01 00:00:00+00:00,0.02173333
2024-03-04 00:00:00+00:00,-0.00121440
2024-03-05 00:00:00+00:00,-0.01368586
2024-03-06 00:00:00+00:00,0.01477763
2024-03-07 00:00:00+00:00,0.01407289
2024-03-08 00:00:00+00:00,0.00012244
2024-03-11 00:00:00+00:00,-0.01696684
2024-03-12 00:00:00+00:00,0.01498364
2024-03-13 00:00:00+00:00,0.01398037
2024-03-14 00:00:00+00:00,-0.00950204
2024-03-15 00:00:00+00:00,-0.02023071
2024-03-18 00:00:00+00:00,0.02177514
2024-03-19 00:00:00+00:00,-0.00017232
2024-03-20 00:00:00+00:00,0.00453231
2024-03-21 00:00:00+00:00,0.02916678
2024-03-22 00:00:00+00:00,-0.01096140
2024-03-25 00:00:00+00:00,-0.00219625
2024-03-26 00:00:00+00:00,0.00272428
2024-03-27 00:00:00+00:00,-0.00523127
2024-03-28 00:00:00+00:00,0.01069841
