Date,BRENT-LAST
2022-11-03 00:00:00+00:00,-0.02335205
2022-11-04 00:00:00+00:00,0.08995121
2022-11-07 00:00:00+00:00,-0.02620266
2022-11-08 00:00:00+00:00,-0.05012313
2022-11-09 00:00:00+00:00,-0.06639014
2022-11-10 00:00:00+00:00,0.02133236
2022-11-11 00:00:00+00:00,0.05275784
2022-11-14 00:00:00+00:00,-0.06168892
2022-11-15 00:00:00+00:00,0.03124192
2022-11-16 00:00:00+00:00,-0.02672726
2022-11-17 00:00:00+00:00,-0.04988656
2022-11-18 00:00:00+00:00,-0.03515327
2022-11-21 00:00:00+00:00,-0.00184563
2022-11-22 00:00:00+00:00,0.00909033
2022-11-23 00:00:00+00:00,-0.06971516
2022-11-25 00:00:00+00:00,-0.01910287
2022-11-28 00:00:00+00:00,-0.01101386
2022-11-29 00:00:00+00:00,0.04187462
2022-11-30 00:00:00+00:00,0.04464139
2022-12-01 00:00:00+00:00,0.00460078
2022-12-02 00:00:00+00:00,-0.02415800
2022-12-05 00:00:00+00:00,-0.06086103
2022-12-06 00:00:00+00:00,-0.07219686
2022-12-07 00:00:00+00:00,-0.05283114
2022-12-08 00:00:00+00:00,-0.02359038
2022-12-09 00:00:00+00:00,0.00493854
2022-12-12 00:00:00+00:00,0.03270468
2022-12-13 00:00:00+00:00,0.05667856
2022-12-14 00:00:00+00:00,0.05471841
2022-12-15 00:00:00+00:00,-0.03583568
2022-12-16 00:00:00+00:00,-0.04656615
2022-12-19 00:00:00+00:00,0.02216360
2022-12-20 00:00:00+00:00,-0.00286227
2022-12-21 00:00:00+00:00,0.05620251
2022-12-22 00:00:00+00:00,-0.00836596
2022-12-23 00:00:00+00:00,0.04929416
2022-12-27 00:00:00+00:00,0.01622976
2022-12-28 00:00:00+00:00,-0.02863584
2022-12-29 00:00:00+00:00,-0.00167760
2022-12-30 00:00:00+00:00,0.05153872
2023-01-03 00:00:00+00:00,-0.08216855
2023-01-04 00:00:00+00:00,-0.10232618
2023-01-05 00:00:00+00:00,0.02032815
2023-01-06 00:00:00+00:00,0.00075660
