Date,NZD
2005-01-07 00:00:00+00:00,-0.01451420
2005-01-10 00:00:00+00:00,0.00721482
2005-01-11 00:00:00+00:00,0.01298891
2005-01-12 00:00:00+00:00,0.02385583
2005-01-13 00:00:00+00:00,-0.00974622
2005-01-14 00:00:00+00:00,-0.01723155
2005-01-18 00:00:00+00:00,-0.00294976
2005-01-19 00:00:00+00:00,0.01438642
2005-01-20 00:00:00+00:00,0.00854387
2005-01-21 00:00:00+00:00,0.02707883
2005-01-24 00:00:00+00:00,0.00247297
2005-01-25 00:00:00+00:00,-0.01441963
2005-01-26 00:00:00+00:00,0.02488143
2005-01-27 00:00:00+00:00,-0.00734625
2005-01-28 00:00:00+00:00,-0.00765414
2005-01-31 00:00:00+00:00,-0.00711941
2005-02-01 00:00:00+00:00,0.00729161
2005-02-02 00:00:00+00:00,0.00416284
2005-02-03 00:00:00+00:00,-0.01273492
2005-02-04 00:00:00+00:00,0.00418193
2005-02-07 00:00:00+00:00,-0.02550948
2005-02-08 00:00:00+00:00,-0.00422065
2005-02-09 00:00:00+00:00,0.00853998
2005-02-10 00:00:00+00:00,0.01907410
2005-02-11 00:00:00+00:00,0.01351523
2005-02-14 00:00:00+00:00,0.00358480
2005-02-15 00:00:00+00:00,0.00329672
2005-02-16 00:00:00+00:00,-0.00567266
2005-02-17 00:00:00+00:00,0.01257017
2005-02-18 00:00:00+00:00,0.01388562
2005-02-22 00:00:00+00:00,0.01933221
2005-02-23 00:00:00+00:00,-0.01627059
2005-02-24 00:00:00+00:00,-0.00726929
2005-02-25 00:00:00+00:00,0.00270347
2005-02-28 00:00:00+00:00,0.01379476
2005-03-01 00:00:00+00:00,-0.00090145
2005-03-02 00:00:00+00:00,-0.00062564
2005-03-03 00:00:00+00:00,0.00144119
2005-03-04 00:00:00+00:00,0.01589842
2005-03-07 00:00:00+00:00,0.00757569
2005-03-08 00:00:00+00:00,0.01081273
2005-03-09 00:00:00+00:00,-0.01550529
2005-03-10 00:00:00+00:00,-0.00389426
2005-03-11 00:00:00+00:00,0.00458076
2005-03-14 00:00:00+00:00,-0.00321750
2005-03-15 00:00:00+00:00,0.00676383
