Date,GBPEUR
2001-10-26 00:00:00+00:00,-0.00812441
2001-10-29 00:00:00+00:00,0.00235790
2001-10-30 00:00:00+00:00,0.00106857
2001-10-31 00:00:00+00:00,-0.00703494
2001-11-01 00:00:00+00:00,-0.00094439
2001-11-02 00:00:00+00:00,-0.00118760
2001-11-05 00:00:00+00:00,-0.00426464
2001-11-06 00:00:00+00:00,-0.00045730
2001-11-07 00:00:00+00:00,-0.00354610
2001-11-08 00:00:00+00:00,0.00288833
2001-11-09 00:00:00+00:00,-0.00167703
2001-11-13 00:00:00+00:00,-0.00420726
2001-11-14 00:00:00+00:00,0.00338644
2001-11-15 00:00:00+00:00,0.00443419
2001-11-16 00:00:00+00:00,0.00619976
2001-11-19 00:00:00+00:00,0.00470836
2001-11-20 00:00:00+00:00,-0.00069500
2001-11-21 00:00:00+00:00,-0.00254485
2001-11-23 00:00:00+00:00,0.00357205
2001-11-26 00:00:00+00:00,0.00147136
2001-11-27 00:00:00+00:00,0.00002765
2001-11-28 00:00:00+00:00,-0.00133305
2001-11-29 00:00:00+00:00,-0.00012928
2001-11-30 00:00:00+00:00,0.01006389
2001-12-03 00:00:00+00:00,-0.01466763
2001-12-04 00:00:00+00:00,0.00147045
2001-12-05 00:00:00+00:00,0.00098972
2001-12-06 00:00:00+00:00,0.00027147
2001-12-07 00:00:00+00:00,-0.01903130
2001-12-10 00:00:00+00:00,-0.00052972
2001-12-11 00:00:00+00:00,-0.00133414
2001-12-12 00:00:00+00:00,0.00245301
2001-12-13 00:00:00+00:00,-0.00197641
2001-12-14 00:00:00+00:00,0.00341703
2001-12-17 00:00:00+00:00,-0.00526643
2001-12-18 00:00:00+00:00,0.00197109
2001-12-19 00:00:00+00:00,0.00140375
2001-12-20 00:00:00+00:00,0.00116091
2001-12-21 00:00:00+00:00,-0.00727575
2001-12-24 00:00:00+00:00,-0.01558388
2001-12-26 00:00:00+00:00,-0.00547204
2001-12-27 00:00:00+00:00,0.00722551
2001-12-28 00:00:00+00:00,0.00159446
2001-12-31 00:00:00+00:00,0.00396679
2002-01-02 00:00:00+00:00,0.02222632
2002-01-03 00:00:00+00:00,0.00067133
2002-01-04 00:00:00+00:00,-0.01153097
2002-01-07 00:00:00+00:00,0.00285759
2002-01-08 00:00:00+00:00,-0.00109258
2002-01-09 00:00:00+00:00,-0.00060925
2002-01-10 00:00:00+00:00,-0.00206004
2002-01-11 00:00:00+00:00,-0.00351539
2002-01-14 00:00:00+00:00,0.00052404
