Date,EU-OIL
2019-05-07 00:00:00+00:00,-0.02701183
2019-05-08 00:00:00+00:00,0.00370835
2019-05-09 00:00:00+00:00,-0.00351589
2019-05-10 00:00:00+00:00,0.00150535
2019-05-13 00:00:00+00:00,-0.01168763
2019-05-14 00:00:00+00:00,0.02312958
2019-05-15 00:00:00+00:00,0.00055420
2019-05-16 00:00:00+00:00,0.01545162
2019-05-17 00:00:00+00:00,0.00849099
2019-05-20 00:00:00+00:00,-0.00158132
2019-05-21 00:00:00+00:00,0.00873474
2019-05-22 00:00:00+00:00,-0.01240059
2019-05-23 00:00:00+00:00,-0.05885339
2019-06-24 00:00:00+00:00,-0.00007867
2019-06-25 00:00:00+00:00,0.01847073
2019-06-26 00:00:00+00:00,0.00919100
2019-06-27 00:00:00+00:00,-0.01075311
2019-06-28 00:00:00+00:00,0.00302999
2019-07-01 00:00:00+00:00,0.01225624
2019-07-02 00:00:00+00:00,-0.00401502
2019-07-03 00:00:00+00:00,-0.00372546
2019-07-04 00:00:00+00:00,-0.00588420
2019-07-05 00:00:00+00:00,0.00363753
2019-07-08 00:00:00+00:00,0.00546601
2019-07-09 00:00:00+00:00,-0.00525504
2019-07-10 00:00:00+00:00,0.00515869
2019-07-11 00:00:00+00:00,0.00788144
2019-07-12 00:00:00+00:00,-0.00005975
2019-07-15 00:00:00+00:00,-0.00127165
2019-07-16 00:00:00+00:00,-0.00400415
2019-07-17 00:00:00+00:00,-0.01924888
2019-07-18 00:00:00+00:00,-0.01558542
2019-07-19 00:00:00+00:00,0.01413819
2019-07-22 00:00:00+00:00,-0.00316825
2019-07-23 00:00:00+00:00,0.01460648
2019-07-24 00:00:00+00:00,-0.00067320
2019-07-25 00:00:00+00:00,-0.00590476
2019-07-26 00:00:00+00:00,-0.00036834
2019-07-29 00:00:00+00:00,-0.00532163
2019-07-30 00:00:00+00:00,-0.01032897
2019-07-31 00:00:00+00:00,-0.00446043
2019-08-01 00:00:00+00:00,-0.01932513
2019-08-02 00:00:00+00:00,-0.01551627
2019-08-05 00:00:00+00:00,-0.02818813
2019-08-06 00:00:00+00:00,-0.00510572
2019-08-07 00:00:00+00:00,-0.00817522
2019-08-08 00:00:00+00:00,0.01631488
2019-08-09 00:00:00+00:00,-0.00777373
2019-08-12 00:00:00+00:00,-0.00580418
2019-08-13 00:00:00+00:00,0.01831157
2019-08-14 00:00:00+00:00,-0.02410251
2019-08-15 00:00:00+00:00,-0.00826639
2019-08-16 00:00:00+00:00,0.00167336
2019-08-19 00:00:00+00:00,0.02302660
2019-08-20 00:00:00+00:00,-0.01015520
2019-08-21 00:00:00+00:00,0.01423088
2019-08-22 00:00:00+00:00,-0.00206741
2019-08-23 00:00:00+00:00,-0.01819972
2019-08-26 00:00:00+00:00,0.00268266
2019-08-27 00:00:00+00:00,0.00130977
2019-08-28 00:00:00+00:00,0.01085128
2019-08-29 00:00:00+00:00,0.01005930
2019-08-30 00:00:00+00:00,0.00395015
2019-09-02 00:00:00+00:00,-0.00936371
2019-09-03 00:00:00+00:00,0.00397229
2019-09-04 00:00:00+00:00,0.01164322
2019-09-05 00:00:00+00:00,0.01348999
2019-09-06 00:00:00+00:00,-0.00755130
2019-09-09 00:00:00+00:00,-0.03388050
2019-09-10 00:00:00+00:00,0.03824963
2019-09-11 00:00:00+00:00,-0.00134879
2019-09-12 00:00:00+00:00,-0.02500243
2019-09-13 00:00:00+00:00,0.00486195
2019-09-16 00:00:00+00:00,0.02603710
2019-09-17 00:00:00+00:00,-0.00323420
2019-09-18 00:00:00+00:00,0.00409149
2019-09-19 00:00:00+00:00,0.00248666
2019-09-20 00:00:00+00:00,0.01135018
2019-09-23 00:00:00+00:00,-0.00412432
2019-09-24 00:00:00+00:00,-0.01451905
2019-09-25 00:00:00+00:00,-0.01153956
2019-09-26 00:00:00+00:00,0.00640500
2019-09-27 00:00:00+00:00,0.00700589
2019-09-30 00:00:00+00:00,0.00122319
2019-10-01 00:00:00+00:00,-0.00832044
2019-10-02 00:00:00+00:00,-0.03308422
2019-10-03 00:00:00+00:00,-0.00701290
2019-10-04 00:00:00+00:00,0.00195651
2019-10-07 00:00:00+00:00,0.01461881
2019-10-08 00:00:00+00:00,-0.01055971
2019-10-09 00:00:00+00:00,0.00161267
