Date,EUR
2001-10-03 00:00:00+00:00,-0.01271437
2001-10-04 00:00:00+00:00,0.00586820
2001-10-05 00:00:00+00:00,0.00311425
2001-10-09 00:00:00+00:00,-0.00825583
2001-10-10 00:00:00+00:00,-0.00653412
2001-10-11 00:00:00+00:00,-0.01613211
2001-10-12 00:00:00+00:00,0.01281006
2001-10-15 00:00:00+00:00,-0.00160522
2001-10-16 00:00:00+00:00,0.00060161
2001-10-17 00:00:00+00:00,-0.01241441
2001-10-18 00:00:00+00:00,0.00282596
2001-10-19 00:00:00+00:00,-0.01069920
2001-10-22 00:00:00+00:00,-0.01521307
2001-10-23 00:00:00+00:00,-0.00432617
2001-10-24 00:00:00+00:00,0.00646648
2001-10-25 00:00:00+00:00,0.00061440
2001-10-26 00:00:00+00:00,-0.00431823
2001-10-29 00:00:00+00:00,0.02600420
2001-10-30 00:00:00+00:00,0.00304907
2001-10-31 00:00:00+00:00,-0.01068443
2001-11-01 00:00:00+00:00,0.00840393
2001-11-02 00:00:00+00:00,-0.00293740
2001-11-05 00:00:00+00:00,-0.01115515
2001-11-06 00:00:00+00:00,-0.00005084
2001-11-07 00:00:00+00:00,-0.00440219
2001-11-08 00:00:00+00:00,-0.00497143
2001-11-09 00:00:00+00:00,0.00107160
2001-11-13 00:00:00+00:00,-0.02717120
2001-11-14 00:00:00+00:00,0.00449331
2001-11-15 00:00:00+00:00,-0.00390595
2001-11-16 00:00:00+00:00,0.00732939
2001-11-19 00:00:00+00:00,-0.01114252
2001-11-20 00:00:00+00:00,0.00745760
2001-11-21 00:00:00+00:00,-0.01082309
2001-11-23 00:00:00+00:00,0.00085841
2001-11-26 00:00:00+00:00,0.00450347
2001-11-27 00:00:00+00:00,0.00415348
2001-11-28 00:00:00+00:00,0.01231319
2001-11-29 00:00:00+00:00,0.00254369
2001-11-30 00:00:00+00:00,0.01582454
2001-12-03 00:00:00+00:00,-0.00898261
2001-12-04 00:00:00+00:00,-0.00386159
2001-12-05 00:00:00+00:00,-0.00724163
2001-12-06 00:00:00+00:00,0.01867782
2001-12-07 00:00:00+00:00,-0.01222747
2001-12-10 00:00:00+00:00,-0.00015910
2001-12-11 00:00:00+00:00,0.00422754
2001-12-12 00:00:00+00:00,0.01498824
2001-12-13 00:00:00+00:00,-0.01029152
2001-12-14 00:00:00+00:00,0.02401800
2001-12-17 00:00:00+00:00,-0.00513557
2001-12-18 00:00:00+00:00,0.00017568
2001-12-19 00:00:00+00:00,-0.00604878
2001-12-20 00:00:00+00:00,0.00017743
2001-12-21 00:00:00+00:00,-0.02880838
2001-12-24 00:00:00+00:00,-0.02402641
2001-12-26 00:00:00+00:00,0.00499012
2001-12-27 00:00:00+00:00,0.01023027
2001-12-28 00:00:00+00:00,0.00245276
2001-12-31 00:00:00+00:00,0.01470413
2002-01-02 00:00:00+00:00,0.03025295
2002-01-03 00:00:00+00:00,-0.00870111
2002-01-04 00:00:00+00:00,-0.01063295
2002-01-07 00:00:00+00:00,-0.00452760
2002-01-08 00:00:00+00:00,-0.00206769
2002-01-09 00:00:00+00:00,-0.00420333
2002-01-10 00:00:00+00:00,0.00231890
2002-01-11 00:00:00+00:00,0.00096825
2002-01-14 00:00:00+00:00,0.00422818
2002-01-15 00:00:00+00:00,-0.02236012
2002-01-16 00:00:00+00:00,-0.00389936
2002-01-17 00:00:00+00:00,-0.00208967
2002-01-18 00:00:00+00:00,0.00746265
2002-01-22 00:00:00+00:00,0.00267357
2002-01-23 00:00:00+00:00,-0.01837799
2002-01-24 00:00:00+00:00,-0.00198806
2002-01-25 00:00:00+00:00,-0.02668451
2002-01-28 00:00:00+00:00,-0.00815833
2002-01-29 00:00:00+00:00,0.00809718
2002-01-30 00:00:00+00:00,-0.00723188
2002-01-31 00:00:00+00:00,-0.00714177
2002-02-01 00:00:00+00:00,0.00788845
2002-02-04 00:00:00+00:00,0.01971722
2002-02-05 00:00:00+00:00,-0.00637981
2002-02-06 00:00:00+00:00,0.00318640
2002-02-07 00:00:00+00:00,0.00537231
2002-02-08 00:00:00+00:00,0.00524265
2002-02-11 00:00:00+00:00,0.00752158
2002-02-12 00:00:00+00:00,-0.00027613
2002-02-13 00:00:00+00:00,-0.01124508
2002-02-14 00:00:00+00:00,0.00569736
2002-02-15 00:00:00+00:00,-0.00256813
2002-02-19 00:00:00+00:00,0.00752377
2002-02-20 00:00:00+00:00,-0.01284764
2002-02-21 00:00:00+00:00,-0.00372834
2002-02-22 00:00:00+00:00,0.01631558
2002-02-25 00:00:00+00:00,-0.01536368
2002-02-26 00:00:00+00:00,-0.01179609
2002-02-27 00:00:00+00:00,0.00400751
2002-02-28 00:00:00+00:00,0.00758330
2002-03-01 00:00:00+00:00,-0.00822631
2002-03-04 00:00:00+00:00,0.00966672
2002-03-05 00:00:00+00:00,0.00547611
2002-03-06 00:00:00+00:00,0.01051139
2002-03-07 00:00:00+00:00,0.01685022
2002-03-08 00:00:00+00:00,-0.02258073
2002-03-11 00:00:00+00:00,0.00476045
2002-03-12 00:00:00+00:00,0.00132096
2002-03-13 00:00:00+00:00,0.00120585
2002-03-14 00:00:00+00:00,0.01341263
2002-03-15 00:00:00+00:00,-0.00379022
2002-03-18 00:00:00+00:00,-0.00027820
2002-03-19 00:00:00+00:00,0.00154244
2002-03-20 00:00:00+00:00,0.00335997
2002-03-21 00:00:00+00:00,-0.00549698
2002-03-22 00:00:00+00:00,-0.01131536
2002-03-25 00:00:00+00:00,0.00109526
2002-03-26 00:00:00+00:00,-0.00096419
2002-03-27 00:00:00+00:00,-0.00897468
2002-03-28 00:00:00+00:00,-0.00418682
2002-04-01 00:00:00+00:00,0.02241137
2002-04-02 00:00:00+00:00,-0.00392161
2002-04-03 00:00:00+00:00,0.00440164
2002-04-04 00:00:00+00:00,-0.00733542
2002-04-05 00:00:00+00:00,0.00349439
2002-04-08 00:00:00+00:00,-0.01179638
2002-04-09 00:00:00+00:00,0.01486787
2002-04-10 00:00:00+00:00,-0.00027443
2002-04-11 00:00:00+00:00,0.00610339
2002-04-12 00:00:00+00:00,-0.00867617
2002-04-15 00:00:00+00:00,0.00223381
2002-04-16 00:00:00+00:00,0.00393928
2002-04-17 00:00:00+00:00,0.01689037
2002-04-18 00:00:00+00:00,0.00186919
2002-04-19 00:00:00+00:00,0.00333077
2002-04-22 00:00:00+00:00,-0.00454335
2002-04-23 00:00:00+00:00,-0.00230049
2002-04-24 00:00:00+00:00,0.00807396
2002-04-25 00:00:00+00:00,0.01309561
2002-04-26 00:00:00+00:00,0.00776385
2002-04-29 00:00:00+00:00,0.00450897
2002-04-30 00:00:00+00:00,-0.00603702
2002-05-01 00:00:00+00:00,0.01129760
2002-05-02 00:00:00+00:00,-0.00701659
2002-05-03 00:00:00+00:00,0.03080655
2002-05-06 00:00:00+00:00,-0.00004861
2002-05-07 00:00:00+00:00,-0.00332674
2002-05-08 00:00:00+00:00,-0.02150400
2002-05-09 00:00:00+00:00,0.00836153
2002-05-10 00:00:00+00:00,0.01019960
2002-05-13 00:00:00+00:00,-0.00377614
2002-05-14 00:00:00+00:00,-0.02091627
2002-05-15 00:00:00+00:00,0.02004073
2002-05-16 00:00:00+00:00,0.00105100
2002-05-17 00:00:00+00:00,0.02114676
2002-05-20 00:00:00+00:00,0.00190755
