Date,MSCISING
2003-06-02 00:00:00+00:00,0.05369691
2003-06-03 00:00:00+00:00,-0.02328941
2003-06-04 00:00:00+00:00,0.03879118
2003-06-05 00:00:00+00:00,0.04266831
2003-06-06 00:00:00+00:00,0.01917669
2003-06-09 00:00:00+00:00,0.00668351
2003-06-10 00:00:00+00:00,-0.00003027
2003-06-11 00:00:00+00:00,0.00220520
2003-06-12 00:00:00+00:00,0.05679605
2003-06-13 00:00:00+00:00,0.00430676
2003-06-16 00:00:00+00:00,-0.02056775
2003-06-17 00:00:00+00:00,0.03383323
2003-06-18 00:00:00+00:00,-0.01130596
2003-06-19 00:00:00+00:00,0.03453127
2003-06-20 00:00:00+00:00,0.02014361
2003-06-23 00:00:00+00:00,-0.04416721
2003-06-24 00:00:00+00:00,-0.02205740
2003-06-25 00:00:00+00:00,-0.01211305
2003-06-26 00:00:00+00:00,-0.00334466
2003-06-27 00:00:00+00:00,0.01104685
2003-06-30 00:00:00+00:00,-0.02315482
2003-07-01 00:00:00+00:00,0.00442878
2003-07-02 00:00:00+00:00,0.03554811
2003-07-03 00:00:00+00:00,0.00215739
2003-07-04 00:00:00+00:00,0.00761054
2003-07-07 00:00:00+00:00,0.03692889
2003-07-08 00:00:00+00:00,0.00850956
2003-07-09 00:00:00+00:00,-0.00427870
2003-07-10 00:00:00+00:00,-0.00109287
2003-07-11 00:00:00+00:00,0.04152777
2003-07-14 00:00:00+00:00,0.04590097
2003-07-15 00:00:00+00:00,0.00507344
2003-07-16 00:00:00+00:00,0.00913184
2003-07-17 00:00:00+00:00,-0.01826527
2003-07-18 00:00:00+00:00,-0.00718551
2003-07-21 00:00:00+00:00,-0.00926383
2003-07-22 00:00:00+00:00,-0.03817321
2003-07-23 00:00:00+00:00,0.00627047
2003-07-24 00:00:00+00:00,-0.00055161
2003-07-25 00:00:00+00:00,0.01253359
2003-07-28 00:00:00+00:00,0.04469194
2003-07-29 00:00:00+00:00,-0.01020348
2003-07-30 00:00:00+00:00,-0.02252502
2003-07-31 00:00:00+00:00,-0.03518958
2003-08-01 00:00:00+00:00,-0.00213456
2003-08-04 00:00:00+00:00,-0.00424052
2003-08-05 00:00:00+00:00,-0.05277260
2003-08-06 00:00:00+00:00,-0.00544641
2003-08-07 00:00:00+00:00,0.03473442
2003-08-08 00:00:00+00:00,0.00317343
2003-08-11 00:00:00+00:00,0.03888328
2003-08-12 00:00:00+00:00,0.00833849
2003-08-13 00:00:00+00:00,0.04059529
2003-08-14 00:00:00+00:00,0.01426330
2003-08-15 00:00:00+00:00,-0.00813891
2003-08-18 00:00:00+00:00,0.04170043
2003-08-19 00:00:00+00:00,-0.00700905
2003-08-20 00:00:00+00:00,-0.00002971
2003-08-21 00:00:00+00:00,0.02697361
2003-08-22 00:00:00+00:00,-0.00397893
2003-08-25 00:00:00+00:00,-0.00398730
2003-08-26 00:00:00+00:00,-0.03677030
2003-08-27 00:00:00+00:00,-0.01824037
2003-08-28 00:00:00+00:00,-0.00819784
2003-08-29 00:00:00+00:00,0.01227112
2003-09-01 00:00:00+00:00,0.03155404
2003-09-02 00:00:00+00:00,-0.01306911
2003-09-03 00:00:00+00:00,0.00501755
2003-09-04 00:00:00+00:00,-0.01614264
2003-09-05 00:00:00+00:00,0.00910762
2003-09-08 00:00:00+00:00,0.00805518
2003-09-09 00:00:00+00:00,-0.06344189
2003-09-10 00:00:00+00:00,-0.01458300
2003-09-11 00:00:00+00:00,0.03661964
2003-09-12 00:00:00+00:00,-0.01134063
2003-09-15 00:00:00+00:00,0.00410707
2003-09-16 00:00:00+00:00,0.01235391
2003-09-17 00:00:00+00:00,0.02356003
2003-09-18 00:00:00+00:00,-0.01016642
2003-09-19 00:00:00+00:00,0.00200799
2003-09-22 00:00:00+00:00,-0.02445691
2003-09-23 00:00:00+00:00,0.01335883
2003-09-24 00:00:00+00:00,0.02248876
2003-09-25 00:00:00+00:00,0.01298746
2003-09-26 00:00:00+00:00,-0.01295832
2003-09-29 00:00:00+00:00,-0.01704631
2003-09-30 00:00:00+00:00,0.02420075
2003-10-01 00:00:00+00:00,0.00396059
2003-10-02 00:00:00+00:00,0.03182777
2003-10-03 00:00:00+00:00,0.03426789
2003-10-06 00:00:00+00:00,0.05873784
2003-10-07 00:00:00+00:00,0.00652236
2003-10-08 00:00:00+00:00,0.03262093
2003-10-09 00:00:00+00:00,-0.00186389
2003-10-10 00:00:00+00:00,0.00089037
2003-10-13 00:00:00+00:00,0.00364477
2003-10-14 00:00:00+00:00,-0.03394244
2003-10-15 00:00:00+00:00,0.02328128
2003-10-16 00:00:00+00:00,-0.00187206
2003-10-17 00:00:00+00:00,0.02118869
2003-10-20 00:00:00+00:00,0.02461726
2003-10-21 00:00:00+00:00,0.01259427
2003-10-22 00:00:00+00:00,-0.02243101
2003-10-23 00:00:00+00:00,-0.05712065
2003-10-27 00:00:00+00:00,-0.01542164
2003-10-28 00:00:00+00:00,0.04923936
2003-10-29 00:00:00+00:00,-0.01482398
2003-10-30 00:00:00+00:00,-0.02704401
2003-10-31 00:00:00+00:00,0.01507902
2003-11-03 00:00:00+00:00,0.05432900
2003-11-04 00:00:00+00:00,0.02460519
2003-11-05 00:00:00+00:00,-0.01715440
2003-11-06 00:00:00+00:00,-0.01821139
2003-11-07 00:00:00+00:00,0.00547474
2003-11-10 00:00:00+00:00,-0.04303063
2003-11-11 00:00:00+00:00,-0.06361082
2003-11-12 00:00:00+00:00,0.04439341
2003-11-13 00:00:00+00:00,0.02453349
2003-11-14 00:00:00+00:00,-0.00842523
2003-11-17 00:00:00+00:00,-0.05436213
2003-11-18 00:00:00+00:00,-0.00291822
2003-11-19 00:00:00+00:00,-0.03088796
2003-11-20 00:00:00+00:00,-0.01570021
2003-11-21 00:00:00+00:00,0.00243876
2003-11-24 00:00:00+00:00,0.00342068
2003-11-26 00:00:00+00:00,0.01424250
2003-11-27 00:00:00+00:00,0.01841210
2003-11-28 00:00:00+00:00,0.02881700
2003-12-01 00:00:00+00:00,0.02177235
2003-12-02 00:00:00+00:00,-0.01315648
2003-12-03 00:00:00+00:00,0.01224078
2003-12-04 00:00:00+00:00,-0.00753343
2003-12-05 00:00:00+00:00,0.00091316
2003-12-08 00:00:00+00:00,-0.02167566
2003-12-09 00:00:00+00:00,0.00568011
2003-12-10 00:00:00+00:00,-0.00382353
2003-12-11 00:00:00+00:00,0.00662595
2003-12-12 00:00:00+00:00,0.01039342
2003-12-15 00:00:00+00:00,0.02070683
2003-12-16 00:00:00+00:00,-0.01772730
2003-12-17 00:00:00+00:00,-0.02026320
2003-12-18 00:00:00+00:00,-0.00573390
2003-12-19 00:00:00+00:00,-0.00193511
2003-12-22 00:00:00+00:00,0.01572416
2003-12-23 00:00:00+00:00,-0.01187091
2003-12-24 00:00:00+00:00,0.00998149
2003-12-26 00:00:00+00:00,0.00186393
2003-12-29 00:00:00+00:00,0.01600255
2003-12-30 00:00:00+00:00,0.03364759
2003-12-31 00:00:00+00:00,0.00181105
2004-01-02 00:00:00+00:00,0.02019171
2004-01-05 00:00:00+00:00,0.03181839
2004-01-06 00:00:00+00:00,-0.02779408
2004-01-07 00:00:00+00:00,0.04175216
2004-01-08 00:00:00+00:00,0.00620027
2004-01-09 00:00:00+00:00,0.00884197
2004-01-12 00:00:00+00:00,-0.01768739
2004-01-13 00:00:00+00:00,0.01199896
2004-01-14 00:00:00+00:00,0.00705529
2004-01-15 00:00:00+00:00,-0.04590296
2004-01-16 00:00:00+00:00,0.02073973
2004-01-19 00:00:00+00:00,0.03259064
2004-01-20 00:00:00+00:00,0.00701167
2004-01-21 00:00:00+00:00,0.01663159
2004-01-26 00:00:00+00:00,0.01127603
2004-01-27 00:00:00+00:00,-0.00518407
2004-01-28 00:00:00+00:00,-0.04571867
2004-01-29 00:00:00+00:00,-0.02384918
2004-01-30 00:00:00+00:00,0.02407854
2004-02-03 00:00:00+00:00,-0.01590917
2004-02-04 00:00:00+00:00,-0.01514685
2004-02-05 00:00:00+00:00,0.00265902
2004-02-06 00:00:00+00:00,0.01876307
2004-02-09 00:00:00+00:00,0.05316233
2004-02-10 00:00:00+00:00,-0.02593603
2004-02-11 00:00:00+00:00,-0.01315224
2004-02-12 00:00:00+00:00,0.00173274
2004-02-13 00:00:00+00:00,0.00261108
2004-02-16 00:00:00+00:00,-0.00705848
2004-02-17 00:00:00+00:00,0.03083560
2004-02-18 00:00:00+00:00,-0.00220010
2004-02-19 00:00:00+00:00,0.00779707
2004-02-20 00:00:00+00:00,0.00343555
2004-02-23 00:00:00+00:00,-0.01386428
2004-02-24 00:00:00+00:00,-0.00133590
2004-02-25 00:00:00+00:00,-0.00961649
2004-02-26 00:00:00+00:00,0.01836727
2004-02-27 00:00:00+00:00,0.00170668
2004-03-01 00:00:00+00:00,0.00951062
2004-03-02 00:00:00+00:00,-0.01729355
2004-03-03 00:00:00+00:00,-0.00873686
2004-03-04 00:00:00+00:00,0.00084466
2004-03-05 00:00:00+00:00,0.00084455
