Date,AUD,GBP,CAD,EUR,JPY,US5,BUND,SP500,CRUDE_W,GOLD
2015-06-09 00:00:00+00:00,-0.00519531,0.00456154,0.00510027,-0.00203806,0.00024829,-0.00144997,-0.01189945,-0.00109458,0.04949005,0.00467713
2015-06-10 00:00:00+00:00,0.02017916,0.02015554,0.01588039,0.00877998,0.02835418,-0.00171599,-0.00334528,0.02450278,0.03367326,0.01674445
2015-06-11 00:00:00+00:00,0.00038633,-0.00109467,0.00443095,-0.01050716,-0.01189490,0.00284167,0.01670380,0.00164895,-0.01041155,-0.00793576
2015-06-12 00:00:00+00:00,-0.00695904,0.00431478,-0.00319360,-0.00150938,-0.00037033,-0.00046162,0.00364811,-0.01021494,-0.02477625,-0.00153427
2015-06-15 00:00:00+00:00,-0.00077628,0.00224922,-0.00037024,0.00364190,0.00111015,0.00151627,0.00450849,-0.00946816,-0.00619242,0.00897013
2015-06-16 00:00:00+00:00,-0.00453052,0.01070889,0.00024637,-0.00814340,0.00049261,0.00164557,0.00601644,0.01070566,0.01633831,-0.00718054
2015-06-17 00:00:00+00:00,-0.00013012,0.02340715,0.00024631,0.01598969,-0.00690371,0.00223442,0.00309632,0.00525736,-0.00324200,0.00862606
2015-06-18 00:00:00+00:00,0.01519650,0.00600326,0.00752130,0.00766492,0.01356155,-0.00039377,-0.00737455,0.01969763,0.01443954,0.02594882
2015-06-19 00:00:00+00:00,-0.00824446,-0.00012619,-0.00085691,-0.00491811,0.00503354,0.00255850,0.01169787,-0.00782387,-0.03141250,-0.00258907
2015-06-22 00:00:00+00:00,-0.01150785,-0.00705979,0.00221244,-0.00220035,-0.01201297,-0.00340314,-0.02346289,0.00913167,0.01423054,-0.02608446
2015-06-23 00:00:00+00:00,0.00077957,-0.01056130,-0.00650104,-0.03190588,-0.00825871,-0.00131364,0.00312537,0.00176011,0.02631423,-0.01292353
2015-06-24 00:00:00+00:00,-0.00545766,-0.00604469,0.00012318,0.00742901,0.00024734,0.00105173,0.01043179,-0.01430743,-0.02726254,-0.00595670
2015-06-25 00:00:00+00:00,0.00990730,0.00803096,-0.00543157,0.00008905,0.00445420,-0.00065695,-0.00614252,-0.00655608,-0.02129523,-0.00171375
2015-06-26 00:00:00+00:00,-0.02296628,-0.00216203,0.00347510,-0.00704428,-0.00290245,-0.00177470,-0.01285260,-0.00204226,-0.00000134,0.00195188
2015-06-29 00:00:00+00:00,0.00813527,-0.00152628,0.00309162,0.01413350,0.02015567,0.00585975,0.03113683,-0.03776702,-0.04354269,0.00868073
2015-06-30 00:00:00+00:00,0.00679061,-0.00108199,-0.00678147,-0.01591308,0.00177434,-0.00137517,-0.00282297,0.00558869,0.03627638,-0.01214217
2015-07-01 00:00:00+00:00,-0.01627853,-0.01286415,-0.00819301,-0.01711506,-0.01180320,-0.00268783,-0.01123684,0.00860838,-0.06848341,-0.00649626
2015-07-02 00:00:00+00:00,-0.00380650,-0.00096127,-0.00675867,0.00641582,0.00116851,0.00289166,-0.00429798,0.00216332,-0.01792563,-0.00617685
2015-07-03 00:00:00+00:00,-0.01539496,-0.00221205,0.00264595,-0.00045059,0.00301164,0.00173646,0.01285290,-0.00236858,-0.01558875,0.00217977
2015-07-06 00:00:00+00:00,-0.01804117,0.00292323,0.00189366,-0.00729955,0.00704715,0.00127544,0.01151918,-0.00805161,-0.11643803,0.00406946
2015-07-07 00:00:00+00:00,-0.01151468,-0.01731255,-0.00617559,-0.00415918,-0.00214201,0.00124101,0.00759566,0.01285847,0.00699912,-0.02200779
2015-07-08 00:00:00+00:00,-0.00659975,-0.01506865,-0.00659438,0.00861089,0.03282663,0.00176153,0.00182626,-0.02944647,-0.03104497,0.00614090
2015-07-09 00:00:00+00:00,0.00067490,0.00136686,0.00344602,-0.00875423,-0.01194260,-0.00267134,-0.01499352,0.00733404,0.03689042,0.00240786
2015-07-10 00:00:00+00:00,0.00175302,0.01814946,0.00114448,0.02102550,-0.02479280,-0.00372347,-0.02442641,0.02255582,0.00018137,0.00326472
2015-07-13 00:00:00+00:00,-0.00822316,-0.00174186,0.00050847,-0.02350400,-0.00975691,-0.00157338,0.00896966,0.02049372,-0.01774069,-0.00870143
2015-07-14 00:00:00+00:00,0.01042471,0.01724541,-0.00686017,-0.00136269,0.00191116,0.00203517,0.00403612,0.00882346,0.02158510,-0.00485096
2015-07-15 00:00:00+00:00,-0.02101632,0.00102357,0.00242973,-0.00935484,-0.00801387,0.00353811,0.01558265,-0.00274774,-0.05421862,-0.01066781
2015-07-16 00:00:00+00:00,0.01155940,-0.00281615,-0.01301568,-0.01369038,-0.00501071,-0.00124410,-0.00806184,0.01653412,-0.01857929,-0.00715358
2015-07-17 00:00:00+00:00,-0.00893880,-0.00012876,-0.00232764,-0.00523664,0.00117759,-0.00078672,0.01070852,0.00222992,-0.00738952,-0.02029697
2015-07-20 00:00:00+00:00,-0.00068041,-0.00564145,0.00168863,-0.00258024,-0.00403129,-0.00321347,0.00301016,0.00140165,-0.02737840,-0.05422193
2015-07-21 00:00:00+00:00,0.01387089,-0.00199381,-0.00194703,0.01890520,0.00652033,0.00229686,-0.00431496,-0.00708530,0.02561907,-0.00600080
2015-07-22 00:00:00+00:00,-0.01473671,0.00591691,0.00233879,-0.00520791,-0.00247870,-0.00019806,0.00647669,-0.00841140,-0.06389267,-0.01056949
2015-07-23 00:00:00+00:00,-0.00326587,-0.01077231,-0.00570713,0.01602464,0.00346972,0.00163795,0.00189143,-0.01022899,-0.02199317,-0.00925545
2015-07-24 00:00:00+00:00,-0.01962761,-0.00032346,0.00104238,-0.00327349,-0.00006293,0.00248667,0.00619179,-0.01983022,-0.01509360,0.01902208
2015-07-27 00:00:00+00:00,-0.00220356,0.00651479,0.00117325,0.02111879,0.00946573,0.00549248,0.00240413,-0.01448395,-0.04663009,-0.00847969
2015-07-28 00:00:00+00:00,0.01570966,0.00559158,0.00078039,-0.00747693,-0.00591317,-0.00176369,-0.00311847,0.02767896,0.02539155,0.00218432
2015-07-29 00:00:00+00:00,-0.01026420,0.00140860,0.00520686,-0.01320220,-0.00376830,-0.00150415,0.00038830,0.01436540,0.04105720,0.00236401
2015-07-30 00:00:00+00:00,-0.00371275,-0.00327178,-0.00233352,-0.00946851,-0.00533029,-0.00085198,0.00805946,0.00093656,-0.01269398,-0.00867782
2015-07-31 00:00:00+00:00,0.00700853,0.00429309,-0.00363720,0.00978242,0.00403198,0.00712528,-0.00032622,-0.00643571,-0.06043377,0.01370946
2015-08-03 00:00:00+00:00,-0.00973728,-0.00493276,0.00039194,-0.00582328,-0.00105448,0.00188744,0.00647425,-0.00776685,-0.06210470,-0.01645438
2015-08-04 00:00:00+00:00,0.03030913,-0.00141432,-0.00131459,-0.01104240,-0.00402926,-0.00820630,-0.00801155,-0.00324762,0.01591336,0.00330459
2015-08-05 00:00:00+00:00,-0.00665715,0.00417271,-0.00499568,0.00229196,-0.01099809,-0.00261770,-0.01362056,0.00981924,-0.02296532,-0.00718756
2015-08-06 00:00:00+00:00,-0.00231794,-0.01090115,0.00303659,0.00513246,0.00280807,0.00235533,0.00769890,-0.01457239,-0.01662616,0.00950010
2015-08-07 00:00:00+00:00,0.01772624,-0.00554486,0.00355314,0.00584986,0.00884938,0.00274413,0.00968492,-0.00818889,-0.03327198,0.00513184
2015-08-10 00:00:00+00:00,-0.00027268,0.01536760,-0.00026513,0.00929767,-0.00695475,-0.00307219,-0.00776912,0.02557330,0.05391505,0.02014773
2015-08-11 00:00:00+00:00,-0.03097395,-0.00301784,0.00696896,0.00453473,-0.00766310,0.00764778,0.01019670,-0.01813485,-0.04782556,0.00978787
2015-08-12 00:00:00+00:00,0.02552557,0.00584098,-0.00418311,0.02380884,0.01487775,0.00175619,0.00452183,0.00226919,0.00108387,0.02797854
2015-08-13 00:00:00+00:00,-0.00691969,-0.00070697,0.00957373,-0.00411815,-0.00459541,-0.00469075,-0.00213252,-0.00145717,-0.03976044,-0.01604208
2015-08-14 00:00:00+00:00,0.00475676,0.00480113,-0.00520006,-0.00753281,0.00267174,-0.00189540,-0.00342442,0.00815949,-0.01373272,0.00052640
2015-08-17 00:00:00+00:00,-0.00000198,-0.00811907,-0.00052608,-0.00441123,-0.00223841,0.00234966,0.00413642,0.00884412,-0.01628691,0.00411547
2015-08-18 00:00:00+00:00,-0.00964405,0.01020021,-0.00078913,-0.00965263,0.00055708,-0.00111217,-0.00297216,-0.00383007,0.00832395,-0.00037032
2015-08-19 00:00:00+00:00,0.00409079,0.00261671,0.00603374,0.01712745,0.00870234,0.00750521,0.01008210,-0.01052313,-0.08326115,0.02748562
2015-08-20 00:00:00+00:00,-0.00367703,-0.00000056,-0.00769487,0.01491811,0.00513717,0.00097473,0.00289375,-0.04227046,-0.01474205,0.03426849
2015-08-21 00:00:00+00:00,-0.00081953,0.00184839,0.00354757,0.02720941,0.02166982,0.00507027,0.00166871,-0.05814484,-0.02477205,0.01293255
2015-08-24 00:00:00+00:00,-0.04190046,0.00815482,-0.00198398,0.03915466,0.05533436,0.00402077,-0.00513661,-0.07769458,-0.11090050,-0.00924712
2015-08-25 00:00:00+00:00,-0.01352652,-0.00837309,-0.00278389,-0.01510874,-0.00006113,-0.00556987,-0.02207855,-0.02720503,0.03518698,-0.02541225
2015-08-26 00:00:00+00:00,-0.00421113,-0.02905562,-0.00119747,-0.02827002,-0.01616820,-0.00259923,-0.00188774,0.06110373,0.01416908,-0.02819894
2015-08-27 00:00:00+00:00,0.01490906,-0.00569078,0.00132853,-0.01587883,-0.01875760,-0.00071712,0.00130012,0.04522256,0.18248793,0.00159235
2015-08-28 00:00:00+00:00,-0.00097927,-0.00389317,0.00597607,-0.01040531,-0.00653321,-0.00455396,0.00045333,-0.00026762,0.12217424,0.01778397
2015-08-31 00:00:00+00:00,-0.01278140,-0.00133171,-0.00013271,0.00809091,0.00324746,-0.00455396,-0.00416394,-0.00930766,0.04865696,-0.00490622
2015-09-01 00:00:00+00:00,-0.01278140,-0.00272548,0.00622369,0.00809091,0.00324746,-0.00455396,-0.00098129,-0.00930766,0.04865696,0.00360254
2015-09-02 00:00:00+00:00,-0.00907451,-0.00801073,-0.04574574,-0.00610304,0.00415254,-0.00039281,-0.00359704,-0.00071064,0.04299588,-0.00039605
2015-09-03 00:00:00+00:00,-0.00867149,-0.00575182,-0.00304611,-0.01790383,0.00517082,0.00117576,0.01240911,0.00937793,0.03148599,-0.01493289
2015-09-04 00:00:00+00:00,-0.02412318,-0.00989745,0.00715890,0.00314478,0.01499330,0.00091284,0.00733471,-0.03022007,-0.03600636,-0.00570404
2015-09-07 00:00:00+00:00,0.00093844,0.00688305,0.00185773,0.00197298,-0.00253091,-0.00052272,-0.00657486,0.00459939,-0.03763205,-0.00570404
2015-09-08 00:00:00+00:00,0.02895012,0.02142607,-0.00145994,0.00841680,-0.01130990,-0.00169732,-0.00148698,0.04107022,0.03777863,0.00320096
2015-09-09 00:00:00+00:00,-0.00370235,-0.00441802,0.01154790,0.00115923,-0.00977346,0.00039088,0.00103293,-0.03191160,-0.06490173,-0.02596058
2015-09-10 00:00:00+00:00,0.01625715,0.01119503,-0.00580775,0.01293649,-0.00235009,-0.00085003,-0.00071126,0.01419269,0.05280266,0.00486864
2015-09-11 00:00:00+00:00,0.00424242,-0.00246073,-0.00092740,0.01081474,0.00102447,0.00189543,0.00555434,0.00946846,-0.03802812,-0.00406598
2015-09-14 00:00:00+00:00,0.00282280,-0.00071372,0.00092678,-0.00026539,0.00458049,0.00045600,0.00264139,-0.00919753,-0.03919213,0.00053120
2015-09-15 00:00:00+00:00,0.00731907,-0.01128582,-0.00198774,-0.00846888,-0.00186196,-0.00443781,-0.01984382,0.02986434,0.02891161,-0.00560957
2015-09-16 00:00:00+00:00,0.01476615,0.02054750,0.00265145,0.00274547,-0.00354873,-0.00006730,-0.00227680,0.01508483,0.10494882,0.02705724
2015-09-17 00:00:00+00:00,0.00027873,0.01284912,0.00357201,0.02627120,0.01420624,0.00556976,0.01314160,-0.00769405,-0.01666823,0.02053126
2015-09-18 00:00:00+00:00,-0.00097881,-0.00115483,0.00276883,-0.02374695,-0.00316946,0.00202041,0.00989300,-0.03274788,-0.07815225,0.01448977
2015-09-21 00:00:00+00:00,-0.01779462,-0.01059696,0.00171889,-0.01755217,-0.00793629,-0.00211346,-0.00749708,0.01611418,0.06116110,-0.01111269
2015-09-22 00:00:00+00:00,-0.01360423,-0.01616830,-0.00263979,-0.01225131,0.00591836,0.00257416,0.01740938,-0.03273214,-0.01558307,-0.01505704
2015-09-23 00:00:00+00:00,-0.02536157,-0.01730447,-0.00317614,0.00959958,-0.00503595,-0.00078036,-0.00109033,0.00063456,-0.06683897,0.00888217
2015-09-24 00:00:00+00:00,0.01264354,0.00013116,-0.00371712,0.00776910,0.00684589,0.00110584,-0.00256493,-0.00713934,0.01744951,0.04071985
2015-09-25 00:00:00+00:00,-0.00228503,-0.00688805,-0.00053262,-0.00444844,-0.01138302,-0.00136434,-0.00475014,-0.00118238,0.01993781,-0.01068447
2015-09-28 00:00:00+00:00,-0.01156970,-0.00217298,0.00026693,0.00401149,0.01222384,0.00201739,0.00951725,-0.05033801,-0.04949102,-0.02538890
2015-09-29 00:00:00+00:00,0.00071863,-0.00283595,-0.00680300,0.00435760,0.00371474,0.00168825,0.00236811,0.00105453,0.03318338,-0.00681320
2015-09-30 00:00:00+00:00,0.00789640,-0.00416002,-0.00013452,-0.01482885,-0.00520419,0.00038878,-0.00179194,0.03758176,0.01007746,-0.01188294
2015-10-01 00:00:00+00:00,0.00514902,0.00119083,0.01114870,0.00339707,0.00029986,0.00000028,0.00780826,0.00325996,-0.01764798,-0.00295883
2015-10-02 00:00:00+00:00,0.00199906,0.00707476,0.00345369,0.00312436,-0.00233639,0.01231359,0.00497452,0.02728933,0.02726345,0.04238299
2015-10-05 00:00:00+00:00,0.01339786,-0.00421755,0.00303102,-0.00401257,-0.00677832,-0.00219671,-0.00935294,0.03917732,0.03145208,-0.00352679
2015-10-06 00:00:00+00:00,0.02492551,0.01148804,0.00354736,0.01652509,0.00475317,-0.00252490,-0.00345202,-0.00734656,0.03479055,0.02086580
2015-10-07 00:00:00+00:00,0.01063220,0.01109201,0.00549868,-0.00611120,0.00390212,-0.00284769,-0.00057670,0.01597468,0.04339489,-0.00279963
2015-10-08 00:00:00+00:00,0.01405105,0.00496004,-0.00351576,0.00533130,-0.00023990,-0.00226928,-0.00192127,0.01987859,0.06074153,-0.01022719
2015-10-09 00:00:00+00:00,0.01796798,-0.00429878,0.00640250,0.01435511,-0.00515239,-0.00090882,-0.00044923,0.00185664,-0.00597633,0.03079316
2015-10-12 00:00:00+00:00,0.00931357,0.00156697,0.00259079,0.00167172,0.00432514,0.00162213,0.00544867,0.00060937,-0.08375117,0.00802821
2015-10-13 00:00:00+00:00,-0.02617601,-0.01108662,-0.00839916,0.00369217,0.00365737,0.00272165,-0.00064005,-0.01208983,-0.03463518,0.00885505
2015-10-14 00:00:00+00:00,0.01381392,0.02975864,0.00156358,0.01772693,0.01878875,0.00731528,0.00799065,-0.01116043,0.10658040,0.03460005
2015-10-15 00:00:00+00:00,0.00576671,0.00058118,0.00806648,-0.01913723,-0.00403335,-0.00490534,-0.00350384,0.03160692,0.00383716,-0.00750763
2015-10-16 00:00:00+00:00,-0.01519729,-0.00536190,0.00245211,-0.00140550,-0.00997935,-0.00110043,0.00312693,0.00779936,0.02370017,-0.01100247
2015-10-19 00:00:00+00:00,-0.00675871,0.00265724,-0.00051701,-0.00783046,-0.00101507,0.00025851,-0.00274190,0.00097506,-0.02091781,-0.01106317
2015-10-20 00:00:00+00:00,0.00235238,-0.00090601,-0.00659481,0.00238123,-0.00549637,-0.00394903,-0.01237905,-0.00087754,-0.01553755,0.01221102
2015-10-21 00:00:00+00:00,-0.01160396,-0.00446935,-0.00000014,0.00026422,-0.00143795,0.00194512,0.01104197,-0.01321817,-0.03278504,-0.01650073
2015-10-22 00:00:00+00:00,-0.00250258,-0.00499560,-0.00872069,-0.04053592,-0.01192487,0.00168406,0.01283459,0.03356060,0.01081691,-0.00155216
2015-10-23 00:00:00+00:00,0.00250221,-0.00968310,0.00525188,-0.01907012,-0.01284780,-0.00634612,-0.00234816,0.02418920,-0.01498368,-0.00292527
2015-10-26 00:00:00+00:00,0.01069840,0.00568317,0.00092201,0.00925624,0.00625026,0.00149262,0.00266700,-0.00629597,-0.01875787,-0.00241395
2015-10-27 00:00:00+00:00,-0.01784042,-0.00658208,-0.00039555,-0.00235010,0.00974108,0.00382724,0.00862672,-0.00207441,-0.02969486,0.00635325
2015-10-28 00:00:00+00:00,-0.02299780,-0.00549256,-0.00724575,-0.02135488,-0.01156058,-0.00946130,-0.00372937,0.02315971,0.08710273,-0.01869125
2015-10-29 00:00:00+00:00,-0.00260999,0.00340559,0.00424394,0.00448006,0.00393213,-0.00946130,-0.00372937,0.02315971,0.08710273,-0.01869125
2015-10-30 00:00:00+00:00,-0.00260999,0.00720950,0.00488617,0.00448006,0.00393213,-0.00946130,-0.00372937,0.02315971,0.08710273,-0.01869125
2015-11-02 00:00:00+00:00,0.00627599,0.00930786,-0.00013257,0.00905420,-0.00048455,-0.00572947,-0.01120554,0.01654191,-0.00406959,-0.02596967
2015-11-03 00:00:00+00:00,0.01529203,0.00142581,-0.00052513,-0.00943845,-0.00555445,-0.00196232,-0.00319243,0.00523443,0.04580284,-0.02929874
2015-11-04 00:00:00+00:00,-0.01267240,-0.00505955,0.00209213,-0.01869087,-0.00925381,-0.00490835,-0.00242985,-0.00631910,-0.04174020,-0.01808911
2015-11-05 00:00:00+00:00,-0.00224286,-0.02282170,-0.00796790,0.00377225,-0.00097368,-0.00046053,-0.00102526,0.00034362,-0.02697229,-0.00723637
2015-11-06 00:00:00+00:00,-0.02820099,-0.02091789,-0.00118717,-0.02500004,-0.02385822,-0.00793559,-0.01465604,-0.00371550,-0.01737617,-0.02838394
2015-11-09 00:00:00+00:00,0.00170328,0.00996695,0.00132749,0.00278822,0.00178324,-0.00072674,0.00521675,-0.02165325,-0.00767480,0.00642412
2015-11-10 00:00:00+00:00,-0.00668075,-0.00059911,0.00052761,-0.00864438,-0.00111129,0.00407784,0.00757985,0.00614573,0.00968276,-0.00652285
2015-11-11 00:00:00+00:00,0.01054666,0.01336053,0.00052733,0.00540678,0.00443147,-0.00210697,0.00236533,-0.00326929,-0.04476039,-0.00626959
2015-11-12 00:00:00+00:00,0.01843858,0.00085072,0.00079232,0.00948727,0.00349640,0.00045620,0.00037958,-0.02197886,-0.04062429,-0.00158089
2015-11-13 00:00:00+00:00,-0.00042524,0.00058793,-0.00305266,-0.00926702,-0.00067803,0.00459928,0.00914215,-0.03027144,-0.01667477,-0.00361418
2015-11-16 00:00:00+00:00,-0.00759050,-0.00341847,0.00119601,-0.01144809,-0.00865068,0.00189959,0.00267127,0.02896589,0.02714041,0.00081978
2015-11-17 00:00:00+00:00,0.00691291,0.00104840,-0.00226623,-0.00608681,-0.00185217,-0.00013558,0.00578273,-0.00282607,-0.04000528,-0.02137291
2015-11-18 00:00:00+00:00,-0.00281748,0.00275740,0.00173005,0.00187383,-0.00302527,-0.00242957,0.00189832,0.02944895,0.01650843,0.00120172
2015-11-19 00:00:00+00:00,0.02465555,0.00780923,0.00359198,0.01397342,0.01092722,0.00085005,0.00272170,0.00576878,0.00040919,0.01960282
2015-11-20 00:00:00+00:00,0.01266591,-0.01223791,-0.00278877,-0.01555659,-0.00018716,-0.00046254,-0.00038316,0.00394998,0.00913402,-0.01185009
2015-11-23 00:00:00+00:00,-0.01341957,-0.01079699,-0.00254166,-0.00366419,0.00036535,0.00052136,-0.00532090,-0.00037605,0.01120585,-0.01182570
2015-11-24 00:00:00+00:00,0.01614241,-0.00423907,0.00414757,0.00262848,0.00564548,0.00202915,0.00132730,0.00058215,0.04357924,0.01177033
2015-11-25 00:00:00+00:00,0.00303387,0.00583264,0.00399638,-0.00479576,-0.00367944,-0.00026779,0.00715976,0.00357933,0.00701042,-0.00819935
2015-11-26 00:00:00+00:00,-0.00283281,-0.00089797,-0.00173234,-0.00075845,0.00100686,-0.00384042,0.00075260,0.00303421,-0.01238167,-0.00015492
2015-11-27 00:00:00+00:00,-0.01418283,-0.00712001,-0.00040406,-0.00198351,-0.00426351,-0.00010351,0.00201577,-0.00113852,-0.02951168,-0.02714039
2015-11-30 00:00:00+00:00,0.01014937,-0.00100198,-0.00134193,-0.00717079,-0.00276916,-0.00007084,-0.00259311,-0.00767170,-0.02166098,0.01523303
2015-12-01 00:00:00+00:00,0.02628794,0.00271716,0.00293911,0.01115978,0.00325514,0.00256080,0.00264684,0.01690777,-0.00185981,0.00364947
2015-12-02 00:00:00+00:00,-0.00546953,-0.01798020,-0.01068385,-0.00264034,-0.00602693,-0.00184391,-0.00215142,-0.01716165,-0.04013939,-0.03081104
2015-12-03 00:00:00+00:00,0.01437572,0.02850819,0.00788500,0.06264723,0.01163996,-0.00414924,-0.02444592,-0.02991800,0.04394667,0.01822682
2015-12-04 00:00:00+00:00,-0.00558134,-0.00667062,-0.00773021,-0.01379862,-0.01029837,0.00111656,0.00414722,0.03630017,-0.03988338,0.04822697
2015-12-07 00:00:00+00:00,-0.01909609,-0.00755409,-0.00081035,-0.00681277,-0.00314712,0.00144437,0.01475793,-0.00672409,-0.07864562,-0.03195687
2015-12-08 00:00:00+00:00,-0.01473801,-0.00539061,-0.01755405,0.01069623,0.00609762,0.00078263,0.00207445,-0.02224306,-0.00941411,0.00838828
2015-12-09 00:00:00+00:00,0.00665022,0.02384674,-0.00784503,0.02505247,0.02563068,0.00150666,-0.00126688,-0.01581031,-0.00965752,-0.00327534
2015-12-10 00:00:00+00:00,0.01243275,-0.00356246,0.00094289,-0.01623525,-0.00346720,-0.00138690,-0.00025903,0.00622334,0.00838425,-0.00225477
2015-12-11 00:00:00+00:00,-0.02541837,0.00830506,-0.01153327,0.00876805,0.01288518,0.00460050,0.00932950,-0.03857937,-0.04886311,0.00689355
2015-12-14 00:00:00+00:00,0.00235943,-0.00585237,0.00123032,0.00263330,0.00180674,-0.00360896,-0.00766593,0.00072751,-0.01311449,-0.02160698
2015-12-15 00:00:00+00:00,-0.01222280,-0.01150465,0.00150176,-0.01298730,-0.01761894,-0.00171676,-0.01073140,0.02498021,0.03008720,-0.00293324
2015-12-16 00:00:00+00:00,0.01730851,0.00311666,-0.00315818,0.01132084,-0.00103981,-0.00251013,-0.00603250,0.02475869,-0.05096981,0.02871312
2015-12-17 00:00:00+00:00,-0.03904283,-0.02356771,-0.00412886,-0.03234640,-0.01823228,0.00171035,0.01410098,-0.03672875,-0.01124086,-0.05062880
2015-12-18 00:00:00+00:00,0.02046922,0.00254699,-0.00856049,0.00904371,0.02746090,0.00104935,0.00807303,-0.03672875,-0.01729549,0.02932969
2015-12-21 00:00:00+00:00,-0.00126341,-0.00275672,0.00166921,0.01287837,0.00144601,0.00058791,-0.00006806,0.00306913,-0.02826168,0.02336602
2015-12-22 00:00:00+00:00,0.01620204,-0.00947595,-0.00070214,0.00538276,0.00138412,-0.00145352,-0.00390425,0.01949637,-0.01145519,-0.01003959
2015-12-23 00:00:00+00:00,0.00055021,0.00721495,0.00124868,-0.00784007,0.00108146,-0.00079627,-0.00859027,0.02189459,0.04817749,-0.00677753
2015-12-24 00:00:00+00:00,0.01005408,0.00772758,0.00458732,0.00749396,0.01079838,0.00032417,-0.00859027,0.02189459,0.03940894,0.01360140
2015-12-25 00:00:00+00:00,0.01005408,0.00772758,0.00458732,0.00749396,0.01079838,0.00032417,-0.00859027,0.02189459,0.03940894,0.01360140
2015-12-28 00:00:00+00:00,-0.00421515,-0.00583518,-0.00097436,0.00418532,-0.00030579,0.00012622,0.00961409,-0.00501194,-0.05002958,-0.01433017
2015-12-29 00:00:00+00:00,0.01189181,-0.00753274,-0.00139159,-0.00764481,-0.00276962,-0.00310458,-0.01121666,0.02440364,0.04438496,-0.00076509
2015-12-30 00:00:00+00:00,-0.00344299,0.00019623,0.00193593,-0.00082748,-0.00108833,0.00032454,0.00145251,-0.01546869,-0.03881121,-0.01443921
2015-12-31 00:00:00+00:00,0.00040805,-0.01167758,-0.00208164,-0.01178469,0.00528861,0.00144931,0.00145251,-0.01825946,0.04062539,-0.00067498
2016-01-01 00:00:00+00:00,0.00040805,-0.01167758,-0.00208164,-0.01178469,0.00528861,0.00144931,0.00145251,-0.01825946,0.04062539,-0.00067498
2016-01-04 00:00:00+00:00,-0.02878462,-0.00366793,-0.00236283,-0.00716918,0.01409590,0.00151349,0.00892730,-0.04946552,-0.00524863,0.02764290
2016-01-05 00:00:00+00:00,-0.00713098,-0.00686937,-0.00097939,-0.01484343,0.00553557,-0.00000608,0.00490895,0.02212764,-0.03149975,0.00678007
2016-01-06 00:00:00+00:00,-0.02731701,-0.00484524,-0.00821764,0.00658691,0.00879192,0.00328924,0.00822669,-0.02579099,-0.06676699,0.02837022
2016-01-07 00:00:00+00:00,-0.01548200,-0.00219323,-0.00632054,0.02812427,0.01591058,0.00334455,-0.00507912,-0.04716348,-0.03097923,0.02780066
2016-01-08 00:00:00+00:00,-0.00559063,-0.01265781,0.00310127,-0.00630471,-0.00000564,0.00556591,0.00526129,-0.02545112,-0.00954462,-0.00885601
2016-01-11 00:00:00+00:00,0.00186439,0.00398753,0.00084576,-0.00951431,-0.00176597,-0.00118317,-0.00582451,0.00691342,-0.07728815,-0.01578292
2016-01-12 00:00:00+00:00,-0.00057989,-0.01863280,-0.00496640,-0.00000609,0.00064067,0.00333341,0.00194076,0.01431503,-0.03910772,-0.01051701
2016-01-13 00:00:00+00:00,-0.00531621,0.00241759,-0.00057594,0.00514581,-0.00200469,0.00359027,0.00576382,-0.05153359,-0.04731701,0.00797023
2016-01-14 00:00:00+00:00,0.00575262,-0.00298517,-0.00641991,-0.00395332,-0.00682684,-0.00052933,-0.00256882,0.03331342,0.03729538,-0.03138655
2016-01-15 00:00:00+00:00,-0.03718718,-0.02158433,-0.00818214,0.01001226,0.01922305,0.00619326,0.00681478,-0.04628200,-0.09450008,0.02199961
2016-01-18 00:00:00+00:00,0.00050503,0.00118614,0.00261732,-0.00233865,-0.00322070,0.00022077,0.00105341,0.00098296,-0.01896904,0.00053508
2016-01-19 00:00:00+00:00,0.01628367,-0.01213011,0.00537269,0.00283491,-0.00663162,-0.00114525,-0.00125441,-0.00741814,-0.01569305,-0.00294525
2016-01-20 00:00:00+00:00,-0.00000728,-0.00268711,-0.01229940,-0.00631903,0.01108948,0.00461692,0.01010267,-0.00390976,-0.03830873,0.02389777
2016-01-21 00:00:00+00:00,0.02129643,0.00867484,0.00892327,-0.00110954,-0.00976259,-0.00208717,0.00725864,0.00185954,0.06201297,0.00143676
2016-01-22 00:00:00+00:00,0.00501246,0.00863902,0.01842150,-0.01565915,-0.02260356,-0.00345364,-0.00569946,0.03475310,0.11745868,-0.00619414
2016-01-25 00:00:00+00:00,-0.01260648,-0.00350897,-0.00014950,0.01150959,0.00717168,0.00188007,0.00327723,-0.02522892,-0.04558150,0.02094097
2016-01-26 00:00:00+00:00,0.01627601,0.01388111,-0.01175016,-0.00046880,-0.00237296,0.00207297,0.00382926,0.02764465,0.07026902,0.02388136
2016-01-27 00:00:00+00:00,0.00499053,-0.01638164,0.01502131,0.00781273,-0.00172513,-0.00065942,0.00518168,-0.02229963,0.03646738,0.00613138
2016-01-28 00:00:00+00:00,0.01396679,0.01663868,-0.00071437,0.00810890,-0.00380094,0.00336896,0.00331884,0.00917407,0.06660537,-0.02010238
2016-01-29 00:00:00+00:00,-0.00099899,-0.01728617,0.00874090,-0.01990834,-0.03663683,0.00570403,0.01100544,0.04814704,0.03925834,0.00653285
