DateUTC,AUD,CAD,CHF,EUR,GBP,JPY,US2Y,US5Y,US10Y,BOBL,BUND,S&P500,NASDAQ,DOW,EUROSTOXX,DAX,FTSE,TOPIX,WTI_CRUDE,BRENT_CRUDE,GASOIL,GOLD,SILVER,COPPER,CORN,WHEAT
2011-01-12 00:00:00+00:00,0.01970580,0.00476626,-0.00745314,0.02490714,0.02109504,0.00831530,-0.00021847,-0.00000456,0.00012465,-0.00984571,-0.01779235,0.02044722,0.01659039,0.00215063,,0.01790177,0.00797760,0.00323208,0.00248788,0.00894453,0.02733751,0.00208115,0.02608090,0.02873803,0.04788129,0.04157223
2011-01-13 00:00:00+00:00,0.00323183,0.00019374,0.00555147,0.03252181,0.00989564,0.00422127,0.00063807,0.00529463,0.00906797,-0.00490738,0.00207973,-0.00352312,-0.00155485,0.00593038,,-0.00021602,-0.00854754,0.00752280,-0.00643882,-0.00348976,0.00243615,0.00171817,-0.04044072,-0.01530505,0.04149777,0.03780360
2011-01-14 00:00:00+00:00,-0.01635960,-0.00217986,0.00542371,0.00141974,0.00492126,-0.00694867,-0.00014712,-0.00159003,-0.00426254,-0.00212320,-0.00392694,0.01286083,0.01494586,-0.00085922,,0.00197430,-0.00590700,-0.00747487,0.01165274,0.01757110,0.00274891,-0.03829789,-0.03029227,0.01621689,0.00392369,-0.02512721
2011-01-17 00:00:00+00:00,-0.01635960,-0.00138844,-0.00144931,0.00141974,0.00492126,-0.00694867,-0.00014712,-0.00159003,-0.00426254,0.00084359,0.00127885,-0.00719055,-0.02449743,-0.00145436,,-0.00120309,-0.00575688,-0.00107949,0.01165274,-0.01006824,-0.00337703,-0.03829789,-0.01973877,0.01621689,0.00392369,-0.02512721
2011-01-18 00:00:00+00:00,0.01862362,0.00425320,0.00491618,0.00403981,0.01177530,0.01044874,-0.00000442,-0.00159128,-0.00491776,-0.00712760,-0.00738245,0.01534944,0.03410799,0.00127717,,0.00952766,0.02603208,0.00268684,-0.00290277,0.00851821,0.01834263,0.01123204,0.02645507,0.00713535,0.02448744,0.03898584
2011-01-19 00:00:00+00:00,0.00241583,-0.00473683,0.00229965,0.01090731,0.00156103,0.01204469,0.00056632,0.00224408,0.00323388,0.00254796,0.00055841,-0.02511887,-0.03114237,0.00946568,,-0.00832734,-0.02679791,0.00697349,-0.00352902,0.00633073,0.00786846,0.00298254,0.02777288,-0.02586272,-0.03678521,0.00310184
2011-01-20 00:00:00+00:00,-0.02226478,-0.00783016,0.00248592,0.00192815,-0.00951580,-0.02313822,-0.00271531,-0.00991635,-0.01617606,-0.00884404,-0.01022089,-0.00353725,-0.01136795,-0.00532904,,-0.00790351,-0.03658964,-0.01013243,-0.02751530,-0.03109306,-0.03627128,-0.03475355,-0.02843443,-0.04474139,0.03297554,0.00763690
2011-01-21 00:00:00+00:00,0.00325529,0.00039500,-0.01099232,0.01833813,0.01131283,0.00995497,0.00070962,0.00318250,0.00573222,-0.00111465,0.00153084,0.00546746,-0.01088449,-0.00093902,,0.00518509,0.01084058,-0.01885197,0.00767542,0.02017262,0.01998264,-0.00818329,-0.09599080,0.01720065,0.03079561,0.02541055
2011-01-24 00:00:00+00:00,0.01779285,0.00009511,-0.00105881,0.00566115,-0.00087964,0.00247314,-0.00014735,0.00039302,0.00116519,0.00204518,0.00128836,0.01365718,0.02541538,0.00371972,,0.00084430,0.01649589,0.00767950,-0.01614304,-0.01958105,0.01368961,0.00513145,-0.00036642,0.01832931,-0.00257464,0.02397517
2011-01-25 00:00:00+00:00,-0.01058798,0.00168651,0.01199065,0.00491162,-0.02496058,0.00816126,0.00170899,0.00635792,0.01221056,0.00067778,0.00548696,-0.00156955,0.00279219,0.00648860,,-0.00177090,-0.00969522,0.01361220,-0.02756919,-0.02814814,-0.04629685,-0.01816197,-0.04276437,-0.05611571,-0.02854314,0.00605028
2011-01-26 00:00:00+00:00,0.00688646,-0.00447278,0.00644344,0.00182526,0.01089053,-0.00764373,-0.00086080,-0.00476176,-0.01150549,-0.00495255,-0.01031762,0.00949706,0.01495535,0.00100086,,0.00948088,0.01966801,-0.00645265,0.04186174,0.05603396,0.02783765,0.00103671,0.00130107,0.01939914,0.04099850,0.04429549
2011-01-27 00:00:00+00:00,-0.00586149,0.00219021,-0.00066359,0.00672352,0.00711492,-0.00816769,0.00192277,0.00542599,0.00701175,-0.00487847,-0.00081425,0.00346185,0.00395357,0.00024700,,0.00455380,-0.00341780,0.00486341,-0.00461986,-0.01000815,0.01707172,-0.02199418,0.05993243,0.03350888,-0.02541154,-0.00971836
2011-01-28 00:00:00+00:00,0.00242679,-0.00139740,-0.00311524,-0.01647399,-0.00835312,0.01597538,0.00142184,0.00461843,0.00802309,0.00273842,0.00501686,-0.03764008,-0.04738864,-0.00167758,,-0.00670519,-0.02711457,-0.00969192,0.05318509,0.04193933,0.02933239,0.03351180,-0.03280028,0.01601523,-0.02104110,-0.03872103
2011-01-31 00:00:00+00:00,0.00748186,0.00230409,0.00131392,0.01160574,0.01979026,0.00344547,-0.00071698,-0.00237678,-0.00632434,0.00008087,-0.00428722,0.01728518,0.01054579,0.00511698,,-0.00267464,-0.00594815,-0.01196074,0.03429375,0.03153038,0.01341561,-0.01053072,-0.01376084,0.03909932,0.05071699,0.02893731
2011-02-01 00:00:00+00:00,0.02962676,0.00319980,-0.00075659,0.01825981,0.01422784,0.01459059,-0.00185800,-0.00594221,-0.00854222,-0.00428496,-0.00696901,0.03156159,0.03724434,0.00738355,,0.01260838,0.02737878,0.00439608,-0.00010625,0.01502628,0.02457523,0.00485933,0.00965229,0.03947075,0.01942996,0.00025160
2011-02-02 00:00:00+00:00,-0.00705501,0.00818009,0.00639443,-0.00311737,0.00383821,-0.00472557,-0.00193093,-0.00688579,-0.00675928,-0.00146322,-0.00439334,-0.00423920,-0.00240450,0.00968965,,0.00006522,0.01702965,0.01752028,0.01720978,0.01324162,0.02837842,-0.01231504,0.00619472,-0.00110403,0.00752997,0.06275138
2011-02-03 00:00:00+00:00,0.01305139,0.00118378,-0.00608183,-0.02356861,-0.00297324,-0.00082015,-0.00150410,-0.00491699,-0.00769432,0.00832216,0.00528756,0.00517509,0.00168810,-0.00000422,,0.00069158,-0.00441108,-0.00054244,-0.00689096,-0.01052539,0.00864079,0.03136520,-0.00686921,0.00032584,-0.02678727,-0.00371123
2011-02-04 00:00:00+00:00,-0.00168739,-0.00158634,-0.00640121,-0.00734152,-0.00644665,-0.01453365,-0.00250585,-0.01011907,-0.01609607,-0.00846772,-0.00788451,0.00592945,0.01353113,0.00358569,,0.00354188,0.00221749,0.00538081,-0.02554117,-0.03759332,-0.04023555,-0.00585270,0.02020138,0.01539897,0.04798318,-0.00635602
2011-02-07 00:00:00+00:00,0.00118489,0.00167634,-0.00076767,0.00051133,0.00285457,-0.00148419,-0.00036210,0.00066407,0.00025857,0.00411585,0.00178904,0.01317847,0.00638095,0.00115882,,0.00976511,0.01824510,0.00642326,-0.00801998,-0.00958123,0.00467354,-0.00119983,0.00412878,-0.00186031,-0.00002017,0.02116066
2011-02-08 00:00:00+00:00,0.00227345,-0.00335960,0.00200151,0.00566504,-0.00763687,-0.00271960,-0.00300979,-0.00976267,-0.01120169,-0.00248910,-0.00252917,0.00891305,0.01510237,0.00572097,,0.00431854,0.01175849,0.00531776,0.00753175,0.01321196,0.00758734,0.02349901,0.00925662,-0.00044143,0.00496317,0.03245752
2011-02-09 00:00:00+00:00,-0.01048952,-0.00396459,-0.00963110,0.01423891,0.00485509,0.00082012,0.00207395,0.00644222,0.01045758,-0.00446477,0.00048503,-0.00379967,-0.00056485,0.00527629,,0.00033779,-0.00501153,-0.00000381,0.00862006,0.03680379,0.00785491,0.00203923,0.02429526,-0.02186655,0.04216382,0.02704205
2011-02-10 00:00:00+00:00,-0.01064367,-0.00288624,0.00201792,-0.01924804,-0.00043825,-0.02281662,-0.00179287,-0.00696575,-0.00843731,0.00197354,-0.00473499,-0.00058475,-0.00035274,0.00089950,,0.00272862,-0.00949907,0.00370241,-0.01465387,-0.01788932,0.00898491,-0.00440684,-0.00265753,0.00850687,0.00038758,-0.04708107
2011-02-11 00:00:00+00:00,-0.00390253,-0.00010301,-0.00874406,-0.00758464,-0.00858113,-0.00408562,0.00006813,0.00281737,0.00687420,0.00489183,0.00408281,0.01287469,0.01393738,-0.00385703,,0.00599043,0.01310759,0.00370241,-0.01130222,0.00058718,-0.02573885,-0.00302208,-0.00283098,-0.00330477,0.01137207,0.00831837
2011-02-14 00:00:00+00:00,0.00250125,0.00207144,0.00087317,-0.00835260,0.00137011,0.00417072,-0.00014652,0.00120377,0.00250122,-0.00051781,-0.00024849,0.00054883,0.00290809,0.00122144,,0.00196019,0.00077709,0.01265498,0.01084509,0.02446573,0.02690795,0.00689688,0.00400638,0.04045085,-0.03519920,0.00984064
2011-02-15 00:00:00+00:00,-0.01280999,-0.00345424,0.00291527,0.00170290,0.01203559,-0.01216620,0.00049769,0.00133687,0.00078592,-0.00034688,0.00334065,-0.00208776,-0.00024551,-0.00383625,,0.00087485,-0.01038800,0.00155892,-0.03329061,-0.02843410,-0.01083288,0.01309941,0.03585923,-0.03975733,-0.04569859,-0.06305239
2011-02-16 00:00:00+00:00,0.01630939,0.00187653,0.00785481,0.01104287,-0.00434345,0.00645061,-0.00043307,-0.00107551,-0.00053077,0.00316766,0.00708100,0.00997441,0.00878280,0.00147031,,0.00303491,0.01798957,0.00623708,0.00620681,0.04160117,0.00256263,0.00151551,0.01540627,-0.02888328,-0.00128713,-0.00721725
2011-02-17 00:00:00+00:00,0.01697695,0.00246598,0.00278875,0.00552667,0.00975373,0.00509341,0.00286246,0.00656619,0.00724291,0.00915308,0.00916591,0.00729866,0.00121951,0.00122342,,-0.00343539,-0.00837064,0.00671568,-0.01022059,-0.02221307,0.01543498,0.01453213,-0.00195492,0.00648498,0.07768404,0.03530378
2011-02-18 00:00:00+00:00,0.00376082,0.00127787,0.01026802,0.01176117,0.00890271,0.00533067,0.00078403,0.00093252,0.00078425,-0.00783963,-0.00816085,0.00689893,0.00121873,0.00383438,,0.00242878,-0.00274421,0.00051068,0.02437120,-0.00097558,-0.02726517,0.00504152,0.06464438,-0.00089477,-0.00895812,-0.04997922
2011-02-21 00:00:00+00:00,0.00376082,-0.00088972,-0.00292885,0.01176117,0.00890271,0.00533067,0.00078403,0.00093252,0.00078425,0.00495663,0.00883704,-0.01882386,-0.02247726,-0.00016443,,-0.01273680,-0.01868527,0.00102350,0.02437120,0.06075853,0.03652058,0.00504152,0.03511144,-0.00089477,-0.00895812,-0.04997922
2011-02-22 00:00:00+00:00,-0.03272356,0.00325229,-0.00057113,-0.00351163,-0.01231611,0.01005340,0.00199898,0.01228611,0.01810632,0.00102001,0.00564837,-0.02313641,-0.03919492,-0.00655545,,-0.00013960,-0.00618044,-0.01999286,0.04590674,-0.00057074,0.02597993,0.01799103,0.00494624,-0.05990945,-0.09797829,-0.12390815
2011-02-23 00:00:00+00:00,0.00803667,-0.00550992,0.01126861,0.01207730,0.00699684,0.00479264,-0.00028948,-0.00319075,-0.00442796,-0.00051559,-0.00040656,-0.01370995,-0.01564875,-0.00570339,,-0.01604339,-0.02178416,-0.00889474,0.04651623,0.10009945,0.04351026,0.01840097,-0.03144576,-0.03289983,0.03474442,0.01833436
2011-02-24 00:00:00+00:00,0.01731387,0.00058979,0.00730266,0.00938452,-0.00747305,0.01831036,0.00085362,0.00265609,0.00429935,0.00084885,0.00200992,-0.00422939,0.00408871,-0.00843846,,-0.01013108,-0.00234969,-0.01161294,-0.01942022,0.00279061,0.03440038,0.00232076,0.03634044,0.02397031,-0.03212760,-0.03751944
2011-02-25 00:00:00+00:00,0.01597331,0.00661689,0.00557565,-0.00927567,-0.00508485,0.00122252,0.00035320,-0.00731108,-0.00924565,-0.00068613,0.00112203,0.02454676,0.03245648,-0.00182065,,0.00707412,0.02330824,0.00266585,0.01851182,0.01430548,-0.00672808,-0.00905409,-0.04615102,0.05096127,0.05958582,0.05814005
2011-02-28 00:00:00+00:00,0.00294939,0.00136538,0.00157393,0.00872904,0.02124224,-0.00106604,-0.00250307,0.00334188,0.00236074,-0.00170992,-0.00297970,0.01097832,0.00422708,0.00363784,,0.01252128,-0.00106215,0.01277561,-0.00991002,-0.00563397,0.02341424,0.00083794,0.00148819,0.01870656,0.01535189,0.02219603
2011-03-01 00:00:00+00:00,-0.01003049,0.00536820,-0.00445210,-0.00442392,-0.00061865,-0.00425439,0.00092655,0.00159909,0.00104526,-0.00136988,0.00144516,-0.03772433,-0.03332319,0.01022202,,-0.00701377,-0.02003240,0.01208859,0.04858064,0.06530008,0.01781643,0.03027229,0.03354770,0.00569052,0.00410037,-0.02168661
2011-03-02 00:00:00+00:00,0.00592410,0.02923959,0.05326238,0.01306831,0.00799002,0.00089747,-0.00086234,-0.00320825,-0.00682495,-0.00171218,-0.01529339,0.00728549,0.01013098,-0.01959542,,-0.00457137,-0.00311598,0.02700940,0.02520692,0.01569360,0.04985149,0.00913997,0.02520118,0.00445022,-0.00249995,-0.00901340
2011-03-03 00:00:00+00:00,-0.00226915,0.00282541,0.00036754,0.01363278,-0.00674048,-0.01203895,-0.00386893,-0.01230673,-0.01500833,-0.01479168,-0.01619910,0.03674390,0.04171627,0.01706553,,0.01696089,0.02698336,0.01269102,-0.00000478,-0.02505192,-0.01160258,-0.02971340,-0.00608565,-0.00377257,0.03755267,0.02793862
2011-03-04 00:00:00+00:00,-0.00394808,0.00350410,-0.01333171,0.00408096,-0.00147815,0.00065567,0.00415599,0.01156789,0.01352195,-0.01154460,0.00576651,-0.01411670,-0.01015442,0.02272297,,-0.02106642,-0.00493000,0.01261093,0.02708160,0.01950279,0.01293371,0.01721387,-0.00174435,-0.00189119,-0.01828971,0.01391603
2011-03-07 00:00:00+00:00,-0.00296754,-0.00000311,0.00083060,-0.00272031,-0.00762872,0.00106738,-0.00057584,-0.00147507,-0.00026735,-0.00409826,-0.00041377,-0.01705834,-0.03001710,-0.00789948,,-0.00232070,-0.00131529,-0.02357499,0.01932752,-0.01398288,0.02186291,0.00824712,0.02298019,-0.06913731,0.00408261,-0.05206784
2011-03-08 00:00:00+00:00,-0.00119065,-0.00389151,-0.01231451,-0.00931143,-0.00500343,-0.00905586,-0.00122029,-0.00268016,-0.00448290,0.00113026,-0.00386527,0.01679061,0.00803114,0.00371153,,0.00074729,-0.00359501,-0.01009067,-0.01450784,-0.03377147,-0.05272811,-0.01012076,-0.03347920,0.00598556,-0.00984712,-0.03466836
2011-03-09 00:00:00+00:00,0.00078935,0.00652295,-0.00894636,0.00035688,0.00426752,-0.00033349,0.00164456,0.00616137,0.00976666,0.00252590,0.00518442,-0.00702338,-0.01995982,0.00939129,,-0.00923274,-0.00681399,0.01115530,0.01132664,0.04898551,0.03083387,0.00335082,0.01553648,-0.05719164,-0.00247782,-0.04187793
2011-03-10 00:00:00+00:00,-0.02009507,0.00058044,0.00533105,-0.01546632,-0.01784925,-0.00777448,0.00185864,0.00801361,0.01182216,0.00522485,0.00829859,-0.03213209,-0.02383840,-0.01181598,,-0.02527141,-0.03296665,-0.02968705,-0.03425490,-0.00957529,-0.03168341,-0.02393440,0.01014351,-0.00638656,-0.06843261,-0.03977068
2011-03-11 00:00:00+00:00,0.02819507,-0.01058156,-0.00177500,0.01340854,0.00267734,0.02755662,0.00071274,0.00159431,-0.00000291,0.00382147,0.00368076,0.01814212,0.01934828,-0.02970852,,-0.01412171,-0.00453458,-0.02580484,-0.02500094,-0.02696220,0.01045335,0.01301484,-0.03706516,0.00426830,-0.03790658,-0.04925257
2011-03-14 00:00:00+00:00,-0.01183316,0.00068072,0.00129672,0.01303144,0.01107489,0.00384634,0.00157002,0.00637941,0.00835196,-0.00104379,-0.00310997,-0.01188363,-0.00686656,0.00201008,,-0.03252757,-0.01811798,-0.08820520,-0.00096231,-0.00255077,0.00727823,0.00434874,-0.02905009,-0.00947208,0.00257795,0.00428803
2011-03-15 00:00:00+00:00,-0.01726129,-0.00838896,0.00361132,0.00035526,-0.00502047,0.00981475,-0.00028870,-0.00026827,0.00259650,0.00989080,0.01120872,-0.02344333,-0.03887592,-0.01983544,,-0.06459890,-0.02814263,-0.07013582,-0.08114730,-0.09040127,-0.01170412,-0.04506820,-0.01564566,-0.02450333,-0.10382503,-0.12524901
2011-03-16 00:00:00+00:00,-0.03521394,-0.00305115,0.00729189,-0.00587491,-0.00811765,0.02167777,0.00185441,0.00927584,0.01492772,0.00811497,0.01423603,-0.03353851,-0.03255137,0.00622972,,-0.02887584,-0.02863121,0.04160982,0.02058790,0.03784512,0.00867013,0.00472639,-0.06266255,0.02877167,-0.01781064,-0.00525256
2011-03-17 00:00:00+00:00,-0.00514258,-0.00838655,0.02108126,0.01519729,0.01330027,0.02674343,-0.00085886,-0.00343317,-0.00515769,-0.00981006,-0.01374348,0.02370883,0.01581361,-0.01459584,,0.03335172,0.02670120,0.00561573,0.06530429,0.03661520,0.03404291,0.01159190,-0.01612934,0.06942566,0.10922162,0.12866545
2011-03-18 00:00:00+00:00,0.03143484,0.01034320,-0.00727372,0.02108753,0.00986155,-0.04725602,-0.00000217,-0.00264577,-0.00426634,-0.00510276,-0.00390588,0.00865498,-0.00430172,0.01523826,,-0.00142487,0.01164486,0.01986147,-0.01198209,-0.01613804,-0.00387697,0.01693758,0.04791766,-0.00172240,0.07464755,0.03414639
2011-03-21 00:00:00+00:00,0.01978279,0.00265904,-0.00027304,0.00983024,0.01265298,-0.00226822,-0.00171566,-0.00688445,-0.00828877,-0.00563569,-0.00693010,0.02941396,0.03046330,0.00143212,,0.02527162,0.02091082,0.01986147,0.02727643,0.01907046,0.01520284,0.01453528,0.01584379,-0.02376522,0.03256334,-0.00122767
2011-03-22 00:00:00+00:00,0.01215189,0.00373257,0.00044887,-0.00309987,0.00754227,0.00340021,-0.00171566,-0.00186243,-0.00312332,-0.00043783,-0.00335738,-0.00755641,0.00107323,0.00842179,,-0.00424536,-0.00214149,0.04990590,0.02727643,0.01278881,0.01917560,0.01453528,-0.00126089,-0.02376522,0.00490326,-0.00122946
2011-03-23 00:00:00+00:00,0.00648715,-0.00372459,0.00035806,-0.01156462,-0.01662396,0.00209994,-0.00086082,-0.00053520,-0.00130549,0.00269109,0.00548322,0.00619507,0.00738953,-0.00317771,,0.00403714,0.00448662,-0.01159731,0.03375377,-0.00277132,-0.00102980,0.01632212,0.01806208,0.06576491,-0.00451074,-0.01909846
2011-03-24 00:00:00+00:00,0.01522452,0.00009591,-0.00803560,0.00864825,-0.01688575,-0.00266884,-0.00100345,-0.00558714,-0.00820845,-0.00008970,-0.00465901,0.02030195,0.03848658,0.00745655,,0.02084924,0.03511774,-0.00821353,0.00242859,0.00259469,-0.01117440,-0.00432353,0.05457273,-0.00191491,0.03606197,0.05657384
2011-03-25 00:00:00+00:00,0.00612098,0.00628807,0.00136240,-0.01595842,-0.01143744,-0.01141024,-0.00257760,-0.00506953,-0.00523340,-0.00225993,-0.00352527,0.00745436,0.00743872,0.01106150,,-0.00043249,0.00679398,0.00413709,0.00018316,-0.00268513,-0.00460497,-0.01220804,0.01852062,-0.00191672,-0.03719019,-0.01489942
2011-03-28 00:00:00+00:00,0.00403463,0.00039092,0.00101200,0.00384075,-0.00162750,-0.00626815,-0.00086206,-0.00214153,-0.00183853,-0.00365285,-0.00164495,-0.01203829,-0.01816128,-0.00049504,,-0.00330059,-0.00209542,0.00294225,-0.02130006,-0.01412572,0.00228464,-0.00884665,-0.00659324,-0.03077687,-0.04267630,-0.01891461
2011-03-29 00:00:00+00:00,0.00333811,0.00668095,0.00672226,-0.00149444,-0.00131641,-0.01893998,-0.00086280,-0.00241181,-0.00525220,-0.00331164,-0.00854046,0.02186945,0.02293749,-0.00139928,,0.00294668,0.00882548,0.00293325,0.01113548,0.00645462,-0.00716408,-0.00529441,-0.00298015,-0.00172022,0.00751894,0.02663177
2011-03-30 00:00:00+00:00,0.00715846,0.00204777,-0.00979397,0.00454672,0.00976264,-0.01046821,0.00085740,0.00374834,0.00617999,-0.00026472,0.00181130,0.01119047,0.00986744,0.00896415,,0.00846102,0.00606764,0.01521987,-0.00291461,-0.00035156,-0.00232153,0.00613099,0.00783695,-0.03265993,-0.02042677,-0.01945641
2011-03-31 00:00:00+00:00,0.00810998,0.00214101,0.00822214,0.01127398,-0.00031407,-0.00538697,0.00057042,-0.00107281,-0.00157739,-0.00192150,-0.00296631,-0.00379276,0.00253636,0.00268797,,0.00796325,-0.00631761,-0.00115601,0.03770188,0.03896986,0.02769090,0.02098132,0.01394589,0.01560778,0.10077937,0.08987581
2011-04-01 00:00:00+00:00,0.00467069,0.00204006,-0.00293484,0.00500495,0.00635259,-0.02375590,-0.00286728,-0.00294528,-0.00026509,-0.00358086,-0.00223073,0.00963155,0.00114259,-0.00162803,,0.00253847,0.02986033,-0.00519805,0.01928995,0.02175493,0.01542829,-0.01529019,-0.00039858,-0.02300492,0.06155762,-0.00780771
2011-04-04 00:00:00+00:00,-0.00582808,0.00154252,0.00268156,-0.00260384,0.00099240,0.00016697,0.00114529,0.00200758,0.00393817,0.00262119,-0.00041437,0.00224532,0.00135664,0.00016130,,0.01372352,0.00170992,-0.00174229,0.01590987,0.03893038,0.01782506,0.00572794,0.00920696,-0.00140437,0.04312012,0.07352079
2011-04-05 00:00:00+00:00,-0.00272916,-0.00684139,0.00128966,0.00098408,0.01942454,-0.01773605,-0.00272385,-0.00628327,-0.00786647,-0.00270943,-0.00322245,-0.00358842,-0.01445705,0.00032286,,-0.00097399,-0.00289297,-0.01395546,0.00253651,0.01980475,0.02562605,0.02720406,0.00847039,0.00444451,0.00617877,-0.01174327
2011-04-06 00:00:00+00:00,0.01872439,0.00766063,-0.00442457,0.01520408,0.00528396,-0.01356920,-0.00057559,-0.00375557,-0.00658072,-0.00236290,-0.00488202,0.00299948,0.00147203,0.00332663,,0.00409852,0.01100830,-0.00766693,0.00715341,0.00098166,0.00637494,0.00818134,0.02041952,0.04903490,0.00075526,-0.00900155
2011-04-07 00:00:00+00:00,0.00318726,-0.00067493,0.01054953,-0.00503118,-0.00134985,0.01126839,0.00157629,0.00322125,0.00171401,0.00034846,0.00057906,-0.00057847,0.00340661,-0.00056753,,0.00089864,-0.00837870,-0.00118949,0.02021974,0.00573886,-0.00197444,0.00108628,-0.00506764,0.02164877,-0.00735305,-0.02538354
2011-04-08 00:00:00+00:00,0.01331033,0.00664498,0.00448645,0.01876899,0.00435442,0.00229108,-0.00057453,-0.00161032,-0.00237598,-0.00647754,-0.00920335,-0.00716506,-0.01001168,0.00186091,,0.00075953,0.00706245,0.01546585,0.04156376,0.06412350,0.05321127,0.02027296,0.02227766,0.03833027,0.02753428,0.04998286
2011-04-11 00:00:00+00:00,-0.00421691,-0.00009679,0.00263427,-0.00083367,-0.00036843,0.00389948,-0.00057453,0.00053517,0.00118602,-0.00140627,-0.00225035,-0.00605758,-0.00822986,-0.00072888,,-0.00000114,0.00411957,-0.00293025,0.04156376,-0.04258063,0.00118089,0.02027296,0.01200760,0.03833027,0.02753428,-0.00447893
2011-04-12 00:00:00+00:00,-0.00470617,-0.00421033,0.00108623,0.00811907,-0.01077781,0.02234117,0.00293682,0.00804648,0.01068239,0.00737685,0.00916932,-0.01762805,-0.01334799,-0.00785058,,-0.01112635,-0.02899535,-0.01469002,-0.09730512,-0.04902203,-0.07304988,-0.02789243,-0.03763776,-0.05143952,-0.04749062,-0.07728505
2011-04-13 00:00:00+00:00,0.00529199,-0.00134642,0.00932393,-0.00643043,0.00227648,-0.00267983,0.00085717,0.00333807,0.00511441,-0.00087742,0.00406398,0.00094110,0.01370690,-0.00187742,,-0.00056057,0.01455307,0.00834669,0.01177386,0.03204926,0.01334517,0.00274063,0.01868072,-0.03997435,0.02276328,-0.00611866
2011-04-14 00:00:00+00:00,0.00882889,-0.00067531,0.00475224,0.00707153,0.00971452,0.00971978,-0.00107536,-0.00347042,-0.00314372,0.00209909,-0.00198974,0.00246784,-0.00663785,-0.00343391,,0.00314422,-0.01278462,-0.00000197,0.00813583,-0.00695139,-0.00468213,0.02300299,0.04106817,-0.00544877,0.02246265,-0.02972094
2011-04-15 00:00:00+00:00,0.00573205,-0.00086819,-0.00098394,-0.00760330,-0.00563225,0.00717075,0.00300457,0.00801482,0.01048361,0.00349716,0.00986656,0.01257332,0.00724318,0.00212996,,0.00139203,0.00787758,-0.00828101,0.02541601,0.00917744,0.01451355,0.01839384,0.05226631,-0.01196894,-0.00688288,0.00589577
2011-04-18 00:00:00+00:00,-0.00972154,-0.00250097,-0.00276856,-0.02774864,-0.00638442,0.01188229,0.00164225,0.00598674,0.00586605,0.01266155,0.02128140,-0.02693413,-0.01616098,-0.00114092,,0.00055510,-0.03708884,-0.00238691,-0.04481125,-0.02972879,-0.03786577,0.00927538,-0.00531756,-0.02782173,0.03466218,0.06837853
2011-04-19 00:00:00+00:00,0.00095597,-0.00221813,-0.00170222,0.01484178,0.00769487,0.00578152,0.00035527,-0.00000208,0.00116755,-0.00442890,-0.00514801,0.01170706,0.01698944,-0.01222165,,-0.01711355,0.00337420,-0.01195627,0.01002747,-0.00453691,-0.00892118,0.00300297,-0.00729883,0.01481746,0.01681732,0.03221277
2011-04-20 00:00:00+00:00,0.02976748,0.01178105,0.00053609,0.02450763,0.01140640,-0.00008421,-0.00078769,-0.00438081,-0.00558995,-0.00400339,-0.00401513,0.03036346,0.03881057,0.01187446,,0.01082619,0.04411655,0.01270234,0.05593910,0.04122661,0.04049212,0.00507184,0.06807397,0.05201648,-0.05734032,0.00502277
2011-04-21 00:00:00+00:00,0.01442690,0.00610759,0.01254319,0.00800004,0.01719665,0.01532090,0.00035541,0.00039694,0.00156131,0.00505235,0.00598737,0.00393721,0.01716019,0.01442499,,0.02387292,-0.00063365,0.00417999,0.01434017,0.00218362,-0.01073064,0.00659363,0.06834331,0.02729818,0.02591679,0.03373413
2011-04-22 00:00:00+00:00,0.01442690,0.00610759,0.01254319,0.00800004,0.01719665,0.01532090,0.00035541,0.00039694,0.00156131,0.00505235,0.00598737,0.00393721,0.01716019,0.01442499,,0.02387292,-0.00063365,0.00118816,0.01434017,0.00218362,-0.01073064,0.00659363,0.06834331,0.02729818,0.02591679,0.03373413
2011-04-25 00:00:00+00:00,-0.00440181,-0.00009683,-0.00150377,0.00171615,-0.00502022,-0.00024673,0.00135557,0.00438585,0.00559742,0.00505235,0.00598737,-0.00020230,0.00175562,0.00023953,,0.02387292,-0.00063365,-0.00059565,-0.00168349,-0.00542187,-0.00907200,0.00703774,0.05015520,-0.04333711,0.05370153,0.05869309
2011-04-26 00:00:00+00:00,0.01022618,-0.00095549,0.00238776,0.00645111,-0.00369971,0.00416790,0.00099747,0.00397814,0.00584076,0.00251874,0.00416908,0.01482363,0.00627465,-0.00297348,,-0.00164297,0.01692299,-0.01070338,0.00212199,0.00786480,0.01645923,-0.00743308,-0.12257629,0.00739953,-0.00772143,-0.02403064
2011-04-27 00:00:00+00:00,0.01306776,0.00238471,0.00847438,0.01450494,0.01238746,-0.01493316,-0.00007325,-0.00053175,-0.00414596,-0.00668739,-0.00685488,0.01602111,0.02019267,0.01038980,,0.01184762,0.00260405,0.01321946,0.00990160,0.01672052,0.01144872,0.01807983,-0.01404215,-0.04274860,-0.02776464,-0.06930861
2011-04-28 00:00:00+00:00,0.01186934,0.00285568,0.00490162,0.01086763,0.00784525,0.01759026,0.00149741,0.00675338,0.00895091,0.00513767,0.00835073,0.00516332,-0.00605104,0.00956589,,0.01137090,-0.00203528,0.01245432,0.00052559,-0.00192435,0.02593778,0.01864322,0.10920893,0.00718114,-0.08956384,-0.07393630
