Date,model
2013-02-08 00:00:00+00:00,0.00640883
2013-02-11 00:00:00+00:00,-0.00067186
2013-02-12 00:00:00+00:00,0.00489824
2013-02-13 00:00:00+00:00,0.00131437
2013-02-14 00:00:00+00:00,-0.00308806
2013-02-15 00:00:00+00:00,-0.00571123
2013-02-18 00:00:00+00:00,-0.00094555
2013-02-19 00:00:00+00:00,0.00777394
2013-02-20 00:00:00+00:00,-0.01954195
2013-02-21 00:00:00+00:00,-0.01356156
2013-02-22 00:00:00+00:00,0.00910710
2013-02-25 00:00:00+00:00,-0.01880571
2013-02-26 00:00:00+00:00,-0.00120509
2013-02-27 00:00:00+00:00,0.01264043
2013-02-28 00:00:00+00:00,-0.00035084
2013-03-01 00:00:00+00:00,-0.00357574
2013-03-04 00:00:00+00:00,0.00996353
2013-03-05 00:00:00+00:00,0.02636809
2013-03-06 00:00:00+00:00,0.01152766
2013-03-07 00:00:00+00:00,0.00937742
2013-03-08 00:00:00+00:00,0.00010771
2013-03-11 00:00:00+00:00,0.00559514
2013-03-12 00:00:00+00:00,0.00428644
2013-03-13 00:00:00+00:00,-0.00056795
2013-03-14 00:00:00+00:00,0.00628205
2013-03-15 00:00:00+00:00,0.00683194
2013-03-18 00:00:00+00:00,-0.00416688
2013-03-19 00:00:00+00:00,-0.00648363
2013-03-20 00:00:00+00:00,0.00215081
2013-03-21 00:00:00+00:00,-0.00494996
2013-03-22 00:00:00+00:00,0.00028836
2013-03-25 00:00:00+00:00,0.00078729
2013-03-26 00:00:00+00:00,0.00519890
2013-03-27 00:00:00+00:00,-0.00006339
2013-03-28 00:00:00+00:00,-0.00107887
2013-03-29 00:00:00+00:00,-0.00118999
2013-04-01 00:00:00+00:00,-0.00702807
2013-04-02 00:00:00+00:00,0.00621810
2013-04-03 00:00:00+00:00,-0.00489853
2013-04-04 00:00:00+00:00,0.01599654
2013-04-05 00:00:00+00:00,0.00162613
2013-04-08 00:00:00+00:00,0.00909173
2013-04-09 00:00:00+00:00,0.00479322
2013-04-10 00:00:00+00:00,0.01215379
2013-04-11 00:00:00+00:00,-0.00032801
2013-04-12 00:00:00+00:00,0.00155883
2013-04-15 00:00:00+00:00,-0.01278203
2013-04-16 00:00:00+00:00,-0.00560495
2013-04-17 00:00:00+00:00,0.00479816
2013-04-18 00:00:00+00:00,-0.00950772
2013-04-19 00:00:00+00:00,0.00909266
2013-04-22 00:00:00+00:00,-0.00082632
2013-04-23 00:00:00+00:00,0.00853280
2013-04-24 00:00:00+00:00,0.00052232
2013-04-25 00:00:00+00:00,-0.00556665
2013-04-26 00:00:00+00:00,-0.00484133
2013-04-29 00:00:00+00:00,0.00192102
2013-04-30 00:00:00+00:00,-0.00047533
2013-05-01 00:00:00+00:00,-0.00053362
2013-05-02 00:00:00+00:00,0.00783595
2013-05-03 00:00:00+00:00,-0.00305889
2013-05-06 00:00:00+00:00,0.00503694
2013-05-07 00:00:00+00:00,0.01139318
2013-05-08 00:00:00+00:00,0.00183699
2013-05-09 00:00:00+00:00,0.00722325
2013-05-10 00:00:00+00:00,-0.00686134
2013-05-13 00:00:00+00:00,0.00476601
2013-05-14 00:00:00+00:00,0.00666982
2013-05-15 00:00:00+00:00,0.00084055
2013-05-16 00:00:00+00:00,0.00888787
2013-05-17 00:00:00+00:00,-0.00239108
2013-05-20 00:00:00+00:00,-0.00972427
2013-05-21 00:00:00+00:00,0.00825965
2013-05-22 00:00:00+00:00,-0.00950151
2013-05-23 00:00:00+00:00,-0.00624319
2013-05-24 00:00:00+00:00,0.00725033
2013-05-27 00:00:00+00:00,-0.00793568
2013-05-28 00:00:00+00:00,-0.00886853
2013-05-29 00:00:00+00:00,-0.01016032
2013-05-30 00:00:00+00:00,0.00480325
2013-05-31 00:00:00+00:00,-0.00262674
2013-06-03 00:00:00+00:00,-0.00183650
2013-06-04 00:00:00+00:00,0.01078267
2013-06-05 00:00:00+00:00,-0.03132855
2013-06-06 00:00:00+00:00,-0.01625068
2013-06-07 00:00:00+00:00,0.00797317
2013-06-10 00:00:00+00:00,-0.00780830
2013-06-11 00:00:00+00:00,-0.01368104
2013-06-12 00:00:00+00:00,-0.01023045
2013-06-13 00:00:00+00:00,0.00563290
2013-06-14 00:00:00+00:00,0.00730195
2013-06-17 00:00:00+00:00,0.00691421
2013-06-18 00:00:00+00:00,0.00006920
2013-06-19 00:00:00+00:00,-0.00941666
2013-06-20 00:00:00+00:00,0.00290807
2013-06-21 00:00:00+00:00,-0.00908431
2013-06-24 00:00:00+00:00,-0.00628645
2013-06-25 00:00:00+00:00,0.00119683
2013-06-26 00:00:00+00:00,0.03322786
2013-06-27 00:00:00+00:00,0.01382197
2013-06-28 00:00:00+00:00,-0.00087035
2013-07-01 00:00:00+00:00,-0.00223235
2013-07-02 00:00:00+00:00,0.00818336
2013-07-03 00:00:00+00:00,-0.00937661
2013-07-04 00:00:00+00:00,-0.00024064
2013-07-05 00:00:00+00:00,0.01476110
2013-07-08 00:00:00+00:00,-0.00343186
2013-07-09 00:00:00+00:00,0.00378558
2013-07-10 00:00:00+00:00,0.00015562
2013-07-11 00:00:00+00:00,-0.00610887
2013-07-12 00:00:00+00:00,0.00409170
2013-07-15 00:00:00+00:00,0.00142728
2013-07-16 00:00:00+00:00,-0.00531343
2013-07-17 00:00:00+00:00,0.00097476
2013-07-18 00:00:00+00:00,0.00242748
2013-07-19 00:00:00+00:00,-0.00169147
2013-07-22 00:00:00+00:00,-0.00736461
2013-07-23 00:00:00+00:00,-0.00321365
2013-07-24 00:00:00+00:00,0.00357680
2013-07-25 00:00:00+00:00,-0.00309278
2013-07-26 00:00:00+00:00,0.00078375
2013-07-29 00:00:00+00:00,-0.00041910
2013-07-30 00:00:00+00:00,0.00650916
2013-07-31 00:00:00+00:00,-0.00232558
2013-08-01 00:00:00+00:00,0.00927628
2013-08-02 00:00:00+00:00,-0.00428575
2013-08-05 00:00:00+00:00,-0.00173144
2013-08-06 00:00:00+00:00,-0.00492027
2013-08-07 00:00:00+00:00,-0.00971443
2013-08-08 00:00:00+00:00,-0.00873884
2013-08-09 00:00:00+00:00,-0.00047850
2013-08-12 00:00:00+00:00,0.00218876
2013-08-13 00:00:00+00:00,0.01349602
2013-08-14 00:00:00+00:00,-0.00388654
2013-08-15 00:00:00+00:00,-0.01206509
2013-08-16 00:00:00+00:00,-0.00117034
2013-08-19 00:00:00+00:00,0.00215019
2013-08-20 00:00:00+00:00,-0.00765556
2013-08-21 00:00:00+00:00,0.00127678
2013-08-22 00:00:00+00:00,0.01113783
2013-08-23 00:00:00+00:00,-0.00115674
2013-08-26 00:00:00+00:00,-0.00281428
2013-08-27 00:00:00+00:00,-0.01322556
2013-08-28 00:00:00+00:00,0.01310783
2013-08-29 00:00:00+00:00,0.00100710
2013-08-30 00:00:00+00:00,-0.00244482
2013-09-02 00:00:00+00:00,-0.00067170
2013-09-03 00:00:00+00:00,0.01143026
2013-09-04 00:00:00+00:00,0.00589609
2013-09-05 00:00:00+00:00,0.00760657
2013-09-06 00:00:00+00:00,-0.00004730
2013-09-09 00:00:00+00:00,0.00688023
2013-09-10 00:00:00+00:00,0.00596531
2013-09-11 00:00:00+00:00,-0.00346231
2013-09-12 00:00:00+00:00,-0.00264426
2013-09-13 00:00:00+00:00,0.00255920
2013-09-16 00:00:00+00:00,-0.00428997
2013-09-17 00:00:00+00:00,0.00069629
2013-09-18 00:00:00+00:00,0.00264852
2013-09-19 00:00:00+00:00,-0.00380395
2013-09-20 00:00:00+00:00,-0.00539230
2013-09-23 00:00:00+00:00,-0.00838636
2013-09-24 00:00:00+00:00,-0.00800651
2013-09-25 00:00:00+00:00,-0.00751304
2013-09-26 00:00:00+00:00,0.00797421
2013-09-27 00:00:00+00:00,-0.00809280
2013-09-30 00:00:00+00:00,-0.00442289
2013-10-01 00:00:00+00:00,0.00247576
2013-10-02 00:00:00+00:00,0.00354257
2013-10-03 00:00:00+00:00,-0.00992039
2013-10-04 00:00:00+00:00,0.01009914
2013-10-07 00:00:00+00:00,-0.01176199
2013-10-08 00:00:00+00:00,-0.00443709
2013-10-09 00:00:00+00:00,-0.00835757
2013-10-10 00:00:00+00:00,0.02230211
2013-10-11 00:00:00+00:00,-0.00223305
2013-10-14 00:00:00+00:00,0.00174956
2013-10-15 00:00:00+00:00,0.00220383
2013-10-16 00:00:00+00:00,0.00747853
2013-10-17 00:00:00+00:00,0.00078413
2013-10-18 00:00:00+00:00,0.00704142
2013-10-21 00:00:00+00:00,0.00209638
2013-10-22 00:00:00+00:00,0.00380892
2013-10-23 00:00:00+00:00,-0.00397408
2013-10-24 00:00:00+00:00,0.00473811
2013-10-25 00:00:00+00:00,0.00205564
2013-10-28 00:00:00+00:00,0.00372670
2013-10-29 00:00:00+00:00,0.00012391
2013-10-30 00:00:00+00:00,0.00067204
2013-10-31 00:00:00+00:00,-0.00737795
2013-11-01 00:00:00+00:00,-0.00582254
2013-11-04 00:00:00+00:00,0.00627286
2013-11-05 00:00:00+00:00,-0.00190684
2013-11-06 00:00:00+00:00,0.00742823
2013-11-07 00:00:00+00:00,-0.02045651
2013-11-08 00:00:00+00:00,-0.00211504
2013-11-11 00:00:00+00:00,0.00343029
2013-11-12 00:00:00+00:00,-0.00444854
2013-11-13 00:00:00+00:00,0.01066701
2013-11-14 00:00:00+00:00,0.00720585
2013-11-15 00:00:00+00:00,0.00830708
2013-11-18 00:00:00+00:00,-0.00162804
2013-11-19 00:00:00+00:00,-0.00148242
2013-11-20 00:00:00+00:00,-0.01267444
2013-11-21 00:00:00+00:00,0.00631299
2013-11-22 00:00:00+00:00,0.00326909
2013-11-25 00:00:00+00:00,0.00173951
2013-11-26 00:00:00+00:00,0.00108270
2013-11-27 00:00:00+00:00,-0.00813584
2013-11-28 00:00:00+00:00,0.00284953
2013-11-29 00:00:00+00:00,0.00248107
2013-12-02 00:00:00+00:00,0.00145914
2013-12-03 00:00:00+00:00,-0.01430790
2013-12-04 00:00:00+00:00,-0.01751087
2013-12-05 00:00:00+00:00,-0.00883686
2013-12-06 00:00:00+00:00,0.01825592
2013-12-09 00:00:00+00:00,0.00623474
2013-12-10 00:00:00+00:00,-0.00707481
2013-12-11 00:00:00+00:00,-0.00343808
2013-12-12 00:00:00+00:00,-0.00529797
2013-12-13 00:00:00+00:00,0.00276907
2013-12-16 00:00:00+00:00,0.00266543
2013-12-17 00:00:00+00:00,-0.00141841
2013-12-18 00:00:00+00:00,0.01932600
2013-12-19 00:00:00+00:00,0.00773614
2013-12-20 00:00:00+00:00,0.00582808
2013-12-23 00:00:00+00:00,0.00564943
2013-12-24 00:00:00+00:00,0.00283141
2013-12-25 00:00:00+00:00,0.00344516
2013-12-26 00:00:00+00:00,0.00907890
2013-12-27 00:00:00+00:00,0.00139527
2013-12-30 00:00:00+00:00,0.00553316
2013-12-31 00:00:00+00:00,0.00453961
2014-01-01 00:00:00+00:00,0.00242251
2014-01-02 00:00:00+00:00,-0.01572364
2014-01-03 00:00:00+00:00,-0.00698130
2014-01-06 00:00:00+00:00,-0.00441657
2014-01-07 00:00:00+00:00,0.00561992
2014-01-08 00:00:00+00:00,0.00577617
2014-01-09 00:00:00+00:00,-0.00374427
2014-01-10 00:00:00+00:00,-0.00267853
2014-01-13 00:00:00+00:00,-0.02013914
2014-01-14 00:00:00+00:00,0.01595630
2014-01-15 00:00:00+00:00,0.00803226
2014-01-16 00:00:00+00:00,-0.00674825
2014-01-17 00:00:00+00:00,-0.00361316
2014-01-20 00:00:00+00:00,-0.00450108
2014-01-21 00:00:00+00:00,0.00691191
2014-01-22 00:00:00+00:00,0.00754534
2014-01-23 00:00:00+00:00,-0.00430994
2014-01-24 00:00:00+00:00,-0.00964875
2014-01-27 00:00:00+00:00,-0.00129755
2014-01-28 00:00:00+00:00,0.00399190
2014-01-29 00:00:00+00:00,-0.01007904
2014-01-30 00:00:00+00:00,0.00633962
2014-01-31 00:00:00+00:00,-0.01045730
2014-02-03 00:00:00+00:00,-0.02840370
2014-02-04 00:00:00+00:00,-0.01253257
2014-02-05 00:00:00+00:00,0.00454209
2014-02-06 00:00:00+00:00,0.01054458
2014-02-07 00:00:00+00:00,0.01401011
2014-02-10 00:00:00+00:00,0.00215444
2014-02-11 00:00:00+00:00,0.00954865
2014-02-12 00:00:00+00:00,0.00672699
2014-02-13 00:00:00+00:00,-0.00017512
2014-02-14 00:00:00+00:00,-0.01149597
2014-02-17 00:00:00+00:00,-0.00113314
2014-02-18 00:00:00+00:00,0.00665804
2014-02-19 00:00:00+00:00,-0.00557612
2014-02-20 00:00:00+00:00,-0.00467747
2014-02-21 00:00:00+00:00,0.00643736
2014-02-24 00:00:00+00:00,-0.00220368
2014-02-25 00:00:00+00:00,0.00260197
2014-02-26 00:00:00+00:00,-0.00520397
2014-02-27 00:00:00+00:00,0.00360407
2014-02-28 00:00:00+00:00,0.00184255
2014-03-03 00:00:00+00:00,-0.02299824
2014-03-04 00:00:00+00:00,0.01410281
2014-03-05 00:00:00+00:00,-0.00127650
2014-03-06 00:00:00+00:00,-0.00146165
2014-03-07 00:00:00+00:00,-0.00251765
2014-03-10 00:00:00+00:00,-0.00104423
2014-03-11 00:00:00+00:00,0.00025491
2014-03-12 00:00:00+00:00,-0.00001412
2014-03-13 00:00:00+00:00,-0.00437355
2014-03-14 00:00:00+00:00,-0.00903447
2014-03-17 00:00:00+00:00,0.00198915
2014-03-18 00:00:00+00:00,0.00273178
2014-03-19 00:00:00+00:00,-0.00455681
2014-03-20 00:00:00+00:00,0.00108667
2014-03-21 00:00:00+00:00,0.00083774
2014-03-24 00:00:00+00:00,0.00090917
2014-03-25 00:00:00+00:00,0.00670539
2014-03-26 00:00:00+00:00,0.00000096
2014-03-27 00:00:00+00:00,0.00610226
2014-03-28 00:00:00+00:00,0.00661370
2014-03-31 00:00:00+00:00,0.00295659
2014-04-01 00:00:00+00:00,-0.00334398
2014-04-02 00:00:00+00:00,0.00169525
2014-04-03 00:00:00+00:00,-0.00175588
2014-04-04 00:00:00+00:00,-0.00026386
2014-04-07 00:00:00+00:00,-0.00241339
2014-04-08 00:00:00+00:00,-0.00372720
2014-04-09 00:00:00+00:00,-0.00134475
2014-04-10 00:00:00+00:00,0.00390638
2014-04-11 00:00:00+00:00,-0.00375627
2014-04-14 00:00:00+00:00,-0.00323342
2014-04-15 00:00:00+00:00,0.00445648
2014-04-16 00:00:00+00:00,0.00137672
2014-04-17 00:00:00+00:00,-0.00034428
2014-04-18 00:00:00+00:00,-0.00000584
2014-04-21 00:00:00+00:00,0.00406331
2014-04-22 00:00:00+00:00,0.00574879
2014-04-23 00:00:00+00:00,-0.00408820
2014-04-24 00:00:00+00:00,-0.00549103
2014-04-25 00:00:00+00:00,-0.00230793
2014-04-28 00:00:00+00:00,0.00009360
2014-04-29 00:00:00+00:00,-0.00214324
2014-04-30 00:00:00+00:00,0.00720869
2014-05-01 00:00:00+00:00,0.00493768
2014-05-02 00:00:00+00:00,-0.00349623
2014-05-05 00:00:00+00:00,0.00118646
2014-05-06 00:00:00+00:00,-0.00037267
2014-05-07 00:00:00+00:00,0.00418551
2014-05-08 00:00:00+00:00,0.00309452
2014-05-09 00:00:00+00:00,0.00015573
2014-05-12 00:00:00+00:00,0.00289204
2014-05-13 00:00:00+00:00,0.00065095
2014-05-14 00:00:00+00:00,-0.00174087
2014-05-15 00:00:00+00:00,-0.00162562
2014-05-16 00:00:00+00:00,-0.00176846
2014-05-19 00:00:00+00:00,-0.00152004
2014-05-20 00:00:00+00:00,0.00145551
2014-05-21 00:00:00+00:00,0.00147902
2014-05-22 00:00:00+00:00,-0.00024754
2014-05-23 00:00:00+00:00,-0.00058113
2014-05-26 00:00:00+00:00,0.00256545
2014-05-27 00:00:00+00:00,0.00355267
2014-05-28 00:00:00+00:00,-0.00147939
2014-05-29 00:00:00+00:00,0.00663672
2014-05-30 00:00:00+00:00,-0.00541592
2014-06-02 00:00:00+00:00,-0.02538448
2014-06-03 00:00:00+00:00,0.00143876
2014-06-04 00:00:00+00:00,0.00083243
2014-06-05 00:00:00+00:00,0.00692781
2014-06-06 00:00:00+00:00,0.00457900
2014-06-09 00:00:00+00:00,0.00432604
2014-06-10 00:00:00+00:00,-0.00105490
2014-06-11 00:00:00+00:00,-0.00374127
2014-06-12 00:00:00+00:00,0.00149965
2014-06-13 00:00:00+00:00,0.00250235
2014-06-16 00:00:00+00:00,-0.00094203
2014-06-17 00:00:00+00:00,-0.00262843
2014-06-18 00:00:00+00:00,0.00578014
2014-06-19 00:00:00+00:00,0.01371325
2014-06-20 00:00:00+00:00,-0.00255406
2014-06-23 00:00:00+00:00,0.00016101
2014-06-24 00:00:00+00:00,-0.00036985
2014-06-25 00:00:00+00:00,0.00430828
2014-06-26 00:00:00+00:00,0.00128352
2014-06-27 00:00:00+00:00,0.00060135
2014-06-30 00:00:00+00:00,-0.00211764
2014-07-01 00:00:00+00:00,0.00326890
2014-07-02 00:00:00+00:00,-0.00745269
2014-07-03 00:00:00+00:00,-0.00502294
2014-07-04 00:00:00+00:00,0.00346929
2014-07-07 00:00:00+00:00,-0.00396034
2014-07-08 00:00:00+00:00,-0.00092417
2014-07-09 00:00:00+00:00,0.00309498
2014-07-10 00:00:00+00:00,-0.00246808
2014-07-11 00:00:00+00:00,-0.00437461
2014-07-14 00:00:00+00:00,-0.00061493
2014-07-15 00:00:00+00:00,-0.00352246
2014-07-16 00:00:00+00:00,0.00645161
2014-07-17 00:00:00+00:00,-0.00377320
2014-07-18 00:00:00+00:00,0.00357928
2014-07-21 00:00:00+00:00,-0.00237698
2014-07-22 00:00:00+00:00,0.00401784
2014-07-23 00:00:00+00:00,0.00392894
2014-07-24 00:00:00+00:00,-0.00202628
2014-07-25 00:00:00+00:00,-0.00042088
2014-07-28 00:00:00+00:00,-0.00162134
2014-07-29 00:00:00+00:00,0.00302078
2014-07-30 00:00:00+00:00,-0.00872333
2014-07-31 00:00:00+00:00,-0.01177079
2014-08-01 00:00:00+00:00,-0.01804867
2014-08-04 00:00:00+00:00,-0.01358546
2014-08-05 00:00:00+00:00,-0.00181629
2014-08-06 00:00:00+00:00,-0.00702428
2014-08-07 00:00:00+00:00,0.00264497
2014-08-08 00:00:00+00:00,0.00612276
2014-08-11 00:00:00+00:00,-0.00408083
2014-08-12 00:00:00+00:00,-0.00111836
2014-08-13 00:00:00+00:00,-0.00124060
2014-08-14 00:00:00+00:00,0.00259204
2014-08-15 00:00:00+00:00,-0.00768289
2014-08-18 00:00:00+00:00,0.00350739
2014-08-19 00:00:00+00:00,-0.00259522
2014-08-20 00:00:00+00:00,-0.00406090
2014-08-21 00:00:00+00:00,0.00110071
2014-08-22 00:00:00+00:00,0.00694654
2014-08-25 00:00:00+00:00,0.00856721
2014-08-26 00:00:00+00:00,0.00130179
2014-08-27 00:00:00+00:00,0.00987216
2014-08-28 00:00:00+00:00,0.00509440
2014-08-29 00:00:00+00:00,0.00496577
2014-09-01 00:00:00+00:00,0.00258351
2014-09-02 00:00:00+00:00,-0.01125010
2014-09-03 00:00:00+00:00,-0.00872130
2014-09-04 00:00:00+00:00,0.01064366
2014-09-05 00:00:00+00:00,0.00556656
2014-09-08 00:00:00+00:00,-0.00208096
2014-09-09 00:00:00+00:00,-0.01004083
2014-09-10 00:00:00+00:00,0.00469877
2014-09-11 00:00:00+00:00,-0.00257808
2014-09-12 00:00:00+00:00,-0.00867574
2014-09-15 00:00:00+00:00,-0.00352547
2014-09-16 00:00:00+00:00,0.00218605
2014-09-17 00:00:00+00:00,0.00915618
2014-09-18 00:00:00+00:00,-0.00347781
2014-09-19 00:00:00+00:00,0.00855718
2014-09-22 00:00:00+00:00,-0.00561907
2014-09-23 00:00:00+00:00,-0.01125356
2014-09-24 00:00:00+00:00,0.00070531
2014-09-25 00:00:00+00:00,-0.00107156
2014-09-26 00:00:00+00:00,0.00176016
2014-09-29 00:00:00+00:00,-0.00409878
2014-09-30 00:00:00+00:00,0.01048049
2014-10-01 00:00:00+00:00,-0.00145136
2014-10-02 00:00:00+00:00,-0.00709879
2014-10-03 00:00:00+00:00,0.01758277
2014-10-06 00:00:00+00:00,-0.00688832
2014-10-07 00:00:00+00:00,-0.01681750
2014-10-08 00:00:00+00:00,0.00118018
2014-10-09 00:00:00+00:00,0.00129606
2014-10-10 00:00:00+00:00,-0.00371506
2014-10-13 00:00:00+00:00,-0.00740735
2014-10-14 00:00:00+00:00,0.00254602
2014-10-15 00:00:00+00:00,-0.00085475
2014-10-16 00:00:00+00:00,-0.00164707
2014-10-17 00:00:00+00:00,0.00127775
2014-10-20 00:00:00+00:00,0.00709046
2014-10-21 00:00:00+00:00,0.00999723
2014-10-22 00:00:00+00:00,0.00598887
2014-10-23 00:00:00+00:00,0.00355020
2014-10-24 00:00:00+00:00,0.00197572
2014-10-27 00:00:00+00:00,-0.00143812
2014-10-28 00:00:00+00:00,0.00298461
2014-10-29 00:00:00+00:00,-0.00762979
2014-10-30 00:00:00+00:00,0.02138249
2014-10-31 00:00:00+00:00,0.01511590
2014-11-03 00:00:00+00:00,0.00496648
2014-11-04 00:00:00+00:00,0.00713245
2014-11-05 00:00:00+00:00,0.01040567
2014-11-06 00:00:00+00:00,0.00446594
2014-11-07 00:00:00+00:00,0.00324600
2014-11-10 00:00:00+00:00,0.00024945
2014-11-11 00:00:00+00:00,0.00167291
2014-11-12 00:00:00+00:00,-0.00234871
2014-11-13 00:00:00+00:00,0.02100226
2014-11-14 00:00:00+00:00,-0.00975103
2014-11-17 00:00:00+00:00,-0.00083461
2014-11-18 00:00:00+00:00,0.00429504
2014-11-19 00:00:00+00:00,0.00138750
2014-11-20 00:00:00+00:00,-0.00112411
2014-11-21 00:00:00+00:00,0.00595033
2014-11-24 00:00:00+00:00,0.00428650
2014-11-25 00:00:00+00:00,0.01133526
2014-11-26 00:00:00+00:00,0.00067108
2014-11-27 00:00:00+00:00,0.01600653
2014-11-28 00:00:00+00:00,0.02485254
2014-12-01 00:00:00+00:00,-0.02172553
2014-12-02 00:00:00+00:00,0.01512788
2014-12-03 00:00:00+00:00,0.00297229
2014-12-04 00:00:00+00:00,0.00052286
2014-12-05 00:00:00+00:00,0.00960880
2014-12-08 00:00:00+00:00,0.00495251
2014-12-09 00:00:00+00:00,-0.00762936
2014-12-10 00:00:00+00:00,-0.00208564
2014-12-11 00:00:00+00:00,0.00688372
2014-12-12 00:00:00+00:00,0.00337783
2014-12-15 00:00:00+00:00,0.00501597
2014-12-16 00:00:00+00:00,-0.00040141
2014-12-17 00:00:00+00:00,0.00824159
2014-12-18 00:00:00+00:00,0.01330374
2014-12-19 00:00:00+00:00,0.00037460
2014-12-22 00:00:00+00:00,0.00499243
2014-12-23 00:00:00+00:00,-0.00013649
2014-12-24 00:00:00+00:00,0.00044076
2014-12-25 00:00:00+00:00,-0.00024864
2014-12-26 00:00:00+00:00,0.00465417
2014-12-29 00:00:00+00:00,0.00618703
2014-12-30 00:00:00+00:00,-0.00332989
2014-12-31 00:00:00+00:00,0.00124741
2015-01-01 00:00:00+00:00,0.00043753
2015-01-02 00:00:00+00:00,0.00538520
2015-01-05 00:00:00+00:00,-0.00166588
2015-01-06 00:00:00+00:00,0.00943109
2015-01-07 00:00:00+00:00,0.00608090
2015-01-08 00:00:00+00:00,0.00349004
2015-01-09 00:00:00+00:00,-0.00179805
2015-01-12 00:00:00+00:00,0.00846084
2015-01-13 00:00:00+00:00,0.00253965
2015-01-14 00:00:00+00:00,-0.00227287
2015-01-15 00:00:00+00:00,0.01439129
2015-01-16 00:00:00+00:00,-0.00529399
2015-01-19 00:00:00+00:00,0.00271380
2015-01-20 00:00:00+00:00,0.00868034
2015-01-21 00:00:00+00:00,-0.00851963
2015-01-22 00:00:00+00:00,0.00491283
2015-01-23 00:00:00+00:00,0.00826005
2015-01-26 00:00:00+00:00,0.00119424
2015-01-27 00:00:00+00:00,-0.00523010
2015-01-28 00:00:00+00:00,0.00297812
2015-01-29 00:00:00+00:00,0.00737015
2015-01-30 00:00:00+00:00,-0.00076226
2015-02-02 00:00:00+00:00,-0.00246440
2015-02-03 00:00:00+00:00,-0.00732529
2015-02-04 00:00:00+00:00,0.00378100
2015-02-05 00:00:00+00:00,0.00130201
2015-02-06 00:00:00+00:00,0.00255475
2015-02-09 00:00:00+00:00,-0.00132457
2015-02-10 00:00:00+00:00,0.00909585
2015-02-11 00:00:00+00:00,0.01280302
2015-02-12 00:00:00+00:00,-0.00580116
2015-02-13 00:00:00+00:00,-0.00736914
2015-02-16 00:00:00+00:00,0.00065959
2015-02-17 00:00:00+00:00,-0.00673685
2015-02-18 00:00:00+00:00,0.00966810
2015-02-19 00:00:00+00:00,0.00301767
2015-02-20 00:00:00+00:00,0.00015504
2015-02-23 00:00:00+00:00,0.00619956
2015-02-24 00:00:00+00:00,0.00325102
2015-02-25 00:00:00+00:00,-0.01221447
2015-02-26 00:00:00+00:00,0.01277507
2015-02-27 00:00:00+00:00,-0.00184748
2015-03-02 00:00:00+00:00,0.00519861
2015-03-03 00:00:00+00:00,-0.01025151
2015-03-04 00:00:00+00:00,0.00313156
2015-03-05 00:00:00+00:00,0.00862999
2015-03-06 00:00:00+00:00,0.00463542
2015-03-09 00:00:00+00:00,0.01150585
2015-03-10 00:00:00+00:00,0.00895664
2015-03-11 00:00:00+00:00,0.00903870
2015-03-12 00:00:00+00:00,-0.00512957
2015-03-13 00:00:00+00:00,0.00960283
2015-03-16 00:00:00+00:00,0.00674590
2015-03-17 00:00:00+00:00,0.00303602
2015-03-18 00:00:00+00:00,-0.00810047
2015-03-19 00:00:00+00:00,0.00746469
2015-03-20 00:00:00+00:00,-0.00047613
2015-03-23 00:00:00+00:00,-0.00614130
2015-03-24 00:00:00+00:00,0.00380809
2015-03-25 00:00:00+00:00,-0.00574042
2015-03-26 00:00:00+00:00,-0.00186435
2015-03-27 00:00:00+00:00,0.00249926
2015-03-30 00:00:00+00:00,0.00556006
2015-03-31 00:00:00+00:00,0.00269660
2015-04-01 00:00:00+00:00,-0.00506243
2015-04-02 00:00:00+00:00,0.00144793
2015-04-03 00:00:00+00:00,0.00035660
2015-04-06 00:00:00+00:00,-0.01025084
2015-04-07 00:00:00+00:00,0.01117148
2015-04-08 00:00:00+00:00,0.00576724
2015-04-09 00:00:00+00:00,0.00821052
2015-04-10 00:00:00+00:00,0.00710057
2015-04-13 00:00:00+00:00,-0.00029537
2015-04-14 00:00:00+00:00,-0.00304390
2015-04-15 00:00:00+00:00,-0.00238768
2015-04-16 00:00:00+00:00,-0.00840327
2015-04-17 00:00:00+00:00,-0.01277720
2015-04-20 00:00:00+00:00,0.00913866
2015-04-21 00:00:00+00:00,0.00543392
2015-04-22 00:00:00+00:00,-0.00255887
2015-04-23 00:00:00+00:00,-0.00238346
2015-04-24 00:00:00+00:00,-0.00184105
2015-04-27 00:00:00+00:00,0.00033352
2015-04-28 00:00:00+00:00,-0.01397421
2015-04-29 00:00:00+00:00,-0.01505548
2015-04-30 00:00:00+00:00,-0.01296426
2015-05-01 00:00:00+00:00,-0.00257239
2015-05-04 00:00:00+00:00,-0.00300041
2015-05-05 00:00:00+00:00,-0.01544353
2015-05-06 00:00:00+00:00,-0.01943491
2015-05-07 00:00:00+00:00,0.01203404
2015-05-08 00:00:00+00:00,0.02067395
2015-05-11 00:00:00+00:00,-0.00612748
2015-05-12 00:00:00+00:00,-0.01216209
2015-05-13 00:00:00+00:00,-0.01340216
2015-05-14 00:00:00+00:00,0.00422293
2015-05-15 00:00:00+00:00,0.00270472
2015-05-18 00:00:00+00:00,0.00681149
2015-05-19 00:00:00+00:00,0.01369719
2015-05-20 00:00:00+00:00,0.00533503
2015-05-21 00:00:00+00:00,-0.00127944
2015-05-22 00:00:00+00:00,0.00527832
