Date,KOSDAQ
2022-10-21 00:00:00+00:00,-0.01238436
2022-10-24 00:00:00+00:00,0.07291464
2022-10-25 00:00:00+00:00,-0.00966610
2022-10-26 00:00:00+00:00,-0.00264920
2022-10-27 00:00:00+00:00,0.09643824
2022-10-28 00:00:00+00:00,-0.08287539
2022-10-31 00:00:00+00:00,0.02538364
2022-11-01 00:00:00+00:00,-0.00409628
2022-11-02 00:00:00+00:00,-0.00459866
2022-11-03 00:00:00+00:00,-0.03449241
2022-11-04 00:00:00+00:00,-0.01938159
2022-11-07 00:00:00+00:00,0.03910293
2022-11-08 00:00:00+00:00,0.06049857
2022-11-09 00:00:00+00:00,-0.02126125
2022-11-10 00:00:00+00:00,-0.02138731
2022-11-11 00:00:00+00:00,0.09125654
2022-11-14 00:00:00+00:00,-0.00278140
2022-11-15 00:00:00+00:00,0.06114041
2022-11-16 00:00:00+00:00,-0.01474653
2022-11-17 00:00:00+00:00,-0.05041768
2022-11-18 00:00:00+00:00,0.02666353
2022-11-21 00:00:00+00:00,-0.05460099
2022-11-22 00:00:00+00:00,-0.03078831
2022-11-23 00:00:00+00:00,0.03421257
2022-11-24 00:00:00+00:00,0.03581826
2022-11-25 00:00:00+00:00,-0.00652162
2022-11-28 00:00:00+00:00,-0.03955083
2022-11-29 00:00:00+00:00,0.00015451
2022-11-30 00:00:00+00:00,0.00524960
2022-12-01 00:00:00+00:00,0.05229812
2022-12-02 00:00:00+00:00,-0.02676027
2022-12-05 00:00:00+00:00,-0.00185463
2022-12-06 00:00:00+00:00,-0.03916827
2022-12-07 00:00:00+00:00,-0.02142348
2022-12-08 00:00:00+00:00,0.01238487
2022-12-09 00:00:00+00:00,0.00878817
2022-12-12 00:00:00+00:00,-0.01182373
2022-12-13 00:00:00+00:00,-0.00013606
2022-12-14 00:00:00+00:00,0.03629956
2022-12-15 00:00:00+00:00,-0.01374129
2022-12-16 00:00:00+00:00,-0.04299550
2022-12-19 00:00:00+00:00,0.00790892
2022-12-20 00:00:00+00:00,-0.03382832
2022-12-21 00:00:00+00:00,0.00725290
2022-12-22 00:00:00+00:00,0.03512461
2022-12-23 00:00:00+00:00,-0.10785055
2022-12-26 00:00:00+00:00,-0.07276849
2022-12-27 00:00:00+00:00,0.15610786
2022-12-28 00:00:00+00:00,0.02480428
2022-12-29 00:00:00+00:00,-0.11788045
2023-01-02 00:00:00+00:00,-0.02978835
2023-01-03 00:00:00+00:00,0.01276878
2023-01-04 00:00:00+00:00,0.01132745
2023-01-05 00:00:00+00:00,-0.02056425
2023-01-06 00:00:00+00:00,0.03944180
2023-01-09 00:00:00+00:00,0.03775349
2023-01-10 00:00:00+00:00,-0.03703666
2023-01-11 00:00:00+00:00,0.03055639
2023-01-12 00:00:00+00:00,0.02269170
2023-01-13 00:00:00+00:00,-0.00934241
2023-01-16 00:00:00+00:00,0.01972422
2023-01-17 00:00:00+00:00,-0.02470814
2023-01-18 00:00:00+00:00,-0.00824987
2023-01-19 00:00:00+00:00,-0.00946484
2023-01-20 00:00:00+00:00,0.02581095
2023-01-25 00:00:00+00:00,0.02732657
2023-01-26 00:00:00+00:00,0.03061084
2023-01-27 00:00:00+00:00,0.00642435
2023-01-30 00:00:00+00:00,-0.00693795
2023-01-31 00:00:00+00:00,-0.00762109
2023-02-01 00:00:00+00:00,0.03286576
2023-02-02 00:00:00+00:00,0.04532817
2023-02-03 00:00:00+00:00,-0.00136484
2023-02-06 00:00:00+00:00,0.00137429
2023-02-07 00:00:00+00:00,0.09036230
2023-02-08 00:00:00+00:00,-0.03166166
