Date,DAX
2000-07-31 00:00:00+00:00,0.01405844
2000-08-01 00:00:00+00:00,-0.01185728
2000-08-02 00:00:00+00:00,-0.00350797
2000-08-03 00:00:00+00:00,-0.01329105
2000-08-04 00:00:00+00:00,-0.00214853
2000-08-07 00:00:00+00:00,0.01556519
2000-08-08 00:00:00+00:00,0.00192433
2000-08-09 00:00:00+00:00,0.01292149
2000-08-10 00:00:00+00:00,0.00395510
2000-08-11 00:00:00+00:00,0.00612733
2000-08-14 00:00:00+00:00,-0.00057727
2000-08-15 00:00:00+00:00,-0.00398001
2000-08-16 00:00:00+00:00,0.00474887
2000-08-17 00:00:00+00:00,-0.00778200
2000-08-18 00:00:00+00:00,-0.00736095
2000-08-21 00:00:00+00:00,-0.00472246
2000-08-22 00:00:00+00:00,0.00807784
2000-08-23 00:00:00+00:00,-0.00498138
2000-08-24 00:00:00+00:00,-0.00072228
2000-08-25 00:00:00+00:00,0.01503359
2000-08-28 00:00:00+00:00,0.00228009
2000-08-29 00:00:00+00:00,-0.00804750
2000-08-30 00:00:00+00:00,-0.01509184
2000-08-31 00:00:00+00:00,0.00872355
2000-09-01 00:00:00+00:00,0.01505122
2000-09-04 00:00:00+00:00,0.01183816
2000-09-05 00:00:00+00:00,-0.01437963
2000-09-06 00:00:00+00:00,-0.02023830
2000-09-07 00:00:00+00:00,0.01330903
2000-09-08 00:00:00+00:00,-0.03167212
2000-09-11 00:00:00+00:00,-0.01188098
2000-09-12 00:00:00+00:00,0.00106353
2000-09-13 00:00:00+00:00,-0.01889544
2000-09-14 00:00:00+00:00,0.00525785
2000-09-15 00:00:00+00:00,-0.00506985
2000-09-18 00:00:00+00:00,-0.01938577
2000-09-19 00:00:00+00:00,0.00607868
2000-09-20 00:00:00+00:00,-0.02663208
2000-09-21 00:00:00+00:00,-0.01254978
2000-09-22 00:00:00+00:00,0.00769828
2000-09-25 00:00:00+00:00,0.00763691
2000-09-26 00:00:00+00:00,-0.00316155
2000-09-27 00:00:00+00:00,0.00386238
2000-09-28 00:00:00+00:00,0.00873390
2000-09-29 00:00:00+00:00,-0.00580960
2000-10-02 00:00:00+00:00,0.01016128
2000-10-04 00:00:00+00:00,-0.00887964
2000-10-05 00:00:00+00:00,0.00796560
2000-10-06 00:00:00+00:00,-0.02134836
2000-10-09 00:00:00+00:00,-0.00738111
2000-10-10 00:00:00+00:00,-0.00083527
2000-10-11 00:00:00+00:00,-0.01760129
2000-10-12 00:00:00+00:00,-0.01851349
2000-10-13 00:00:00+00:00,0.02844376
2000-10-16 00:00:00+00:00,-0.00151423
2000-10-17 00:00:00+00:00,-0.01349734
2000-10-18 00:00:00+00:00,-0.00844136
2000-10-19 00:00:00+00:00,0.01597452
2000-10-20 00:00:00+00:00,0.00344418
2000-10-23 00:00:00+00:00,0.00260500
2000-10-24 00:00:00+00:00,0.02736322
2000-10-25 00:00:00+00:00,-0.00934720
2000-10-26 00:00:00+00:00,-0.00311133
2000-10-27 00:00:00+00:00,0.02746921
2000-10-30 00:00:00+00:00,0.00298399
2000-10-31 00:00:00+00:00,0.01856107
2000-11-01 00:00:00+00:00,-0.00283871
2000-11-02 00:00:00+00:00,0.00306521
2000-11-03 00:00:00+00:00,0.00621105
2000-11-06 00:00:00+00:00,0.00031457
2000-11-07 00:00:00+00:00,-0.00846343
2000-11-08 00:00:00+00:00,-0.00902420
2000-11-09 00:00:00+00:00,-0.01236330
2000-11-10 00:00:00+00:00,-0.01459399
2000-11-13 00:00:00+00:00,-0.01342180
2000-11-14 00:00:00+00:00,0.03052038
2000-11-15 00:00:00+00:00,-0.00203308
2000-11-16 00:00:00+00:00,-0.01939113
2000-11-17 00:00:00+00:00,-0.01157823
2000-11-20 00:00:00+00:00,-0.02065983
2000-11-21 00:00:00+00:00,0.01017342
2000-11-22 00:00:00+00:00,-0.02393848
2000-11-23 00:00:00+00:00,0.01376188
2000-11-24 00:00:00+00:00,0.01009713
2000-11-27 00:00:00+00:00,0.00252003
2000-11-28 00:00:00+00:00,-0.00956094
2000-11-29 00:00:00+00:00,-0.00483294
2000-11-30 00:00:00+00:00,-0.03252311
2000-12-01 00:00:00+00:00,0.01858236
2000-12-04 00:00:00+00:00,-0.02508956
2000-12-05 00:00:00+00:00,0.06015753
2000-12-06 00:00:00+00:00,-0.00477429
2000-12-07 00:00:00+00:00,-0.01347338
2000-12-08 00:00:00+00:00,0.03275264
2000-12-11 00:00:00+00:00,0.03199966
2000-12-12 00:00:00+00:00,0.00409346
2000-12-13 00:00:00+00:00,-0.01907968
2000-12-14 00:00:00+00:00,-0.02101379
2000-12-15 00:00:00+00:00,-0.01947336
2000-12-18 00:00:00+00:00,0.00139599
2000-12-19 00:00:00+00:00,0.02089863
2000-12-20 00:00:00+00:00,-0.03821008
2000-12-21 00:00:00+00:00,-0.00679418
2000-12-22 00:00:00+00:00,0.00877837
2000-12-26 00:00:00+00:00,0.02684188
2000-12-27 00:00:00+00:00,-0.01552987
2000-12-28 00:00:00+00:00,-0.00171906
2000-12-29 00:00:00+00:00,0.01626005
2001-01-02 00:00:00+00:00,-0.02477288
2001-01-03 00:00:00+00:00,0.02334880
2001-01-04 00:00:00+00:00,-0.00847233
2001-01-05 00:00:00+00:00,-0.00161519
2001-01-08 00:00:00+00:00,-0.00013889
2001-01-09 00:00:00+00:00,0.00055867
2001-01-10 00:00:00+00:00,-0.00504169
2001-01-11 00:00:00+00:00,0.02001806
2001-01-12 00:00:00+00:00,0.00238443
2001-01-15 00:00:00+00:00,0.00489945
2001-01-16 00:00:00+00:00,-0.00257661
2001-01-17 00:00:00+00:00,0.01905953
2001-01-18 00:00:00+00:00,0.00037896
2001-01-19 00:00:00+00:00,0.00195141
2001-01-22 00:00:00+00:00,-0.00088743
2001-01-23 00:00:00+00:00,0.00665044
2001-01-24 00:00:00+00:00,-0.00125443
2001-01-25 00:00:00+00:00,0.00646232
2001-01-26 00:00:00+00:00,-0.00736751
2001-01-29 00:00:00+00:00,0.00728750
2001-01-30 00:00:00+00:00,-0.00264363
2001-01-31 00:00:00+00:00,0.00526045
2001-02-01 00:00:00+00:00,-0.00711800
2001-02-02 00:00:00+00:00,-0.01279424
2001-02-05 00:00:00+00:00,-0.00081249
2001-02-06 00:00:00+00:00,0.00631453
2001-02-07 00:00:00+00:00,-0.01325547
2001-02-08 00:00:00+00:00,0.00560296
2001-02-09 00:00:00+00:00,-0.01958695
2001-02-12 00:00:00+00:00,0.00951333
2001-02-13 00:00:00+00:00,0.00016731
2001-02-14 00:00:00+00:00,-0.01219427
2001-02-15 00:00:00+00:00,0.01152954
2001-02-16 00:00:00+00:00,-0.01758485
2001-02-19 00:00:00+00:00,0.00233688
2001-02-20 00:00:00+00:00,-0.00414194
2001-02-21 00:00:00+00:00,-0.01513970
2001-02-22 00:00:00+00:00,-0.01348271
2001-02-23 00:00:00+00:00,-0.03212345
2001-02-26 00:00:00+00:00,0.01844872
2001-02-27 00:00:00+00:00,0.00213141
2001-02-28 00:00:00+00:00,0.00075442
2001-03-01 00:00:00+00:00,-0.01670456
2001-03-02 00:00:00+00:00,0.00952324
2001-03-05 00:00:00+00:00,0.00554146
2001-03-06 00:00:00+00:00,0.03503998
2001-03-07 00:00:00+00:00,0.00509761
2001-03-08 00:00:00+00:00,-0.01895033
2001-03-09 00:00:00+00:00,-0.01561424
2001-03-12 00:00:00+00:00,-0.05577816
2001-03-13 00:00:00+00:00,-0.00765502
2001-03-14 00:00:00+00:00,-0.03019873
2001-03-15 00:00:00+00:00,0.01044367
2001-03-16 00:00:00+00:00,-0.01924730
2001-03-19 00:00:00+00:00,-0.01277442
2001-03-20 00:00:00+00:00,0.01918702
2001-03-21 00:00:00+00:00,-0.02715439
2001-03-22 00:00:00+00:00,-0.04348089
2001-03-23 00:00:00+00:00,0.03114929
2001-03-26 00:00:00+00:00,0.03567312
2001-03-27 00:00:00+00:00,0.02716426
2001-03-28 00:00:00+00:00,-0.01933854
2001-03-29 00:00:00+00:00,0.01243220
2001-03-30 00:00:00+00:00,-0.01106688
2001-04-02 00:00:00+00:00,-0.01668121
2001-04-03 00:00:00+00:00,-0.03126977
2001-04-04 00:00:00+00:00,0.00979652
2001-04-05 00:00:00+00:00,0.03289302
2001-04-06 00:00:00+00:00,-0.01478949
2001-04-09 00:00:00+00:00,0.01592688
2001-04-10 00:00:00+00:00,0.01774378
2001-04-11 00:00:00+00:00,0.00963480
2001-04-12 00:00:00+00:00,0.01281380
2001-04-17 00:00:00+00:00,-0.01543892
2001-04-18 00:00:00+00:00,0.04120647
2001-04-19 00:00:00+00:00,0.00118852
2001-04-20 00:00:00+00:00,-0.01011215
2001-04-23 00:00:00+00:00,-0.01102356
2001-04-24 00:00:00+00:00,0.01390744
2001-04-25 00:00:00+00:00,0.00046531
2001-04-26 00:00:00+00:00,0.00176450
2001-04-27 00:00:00+00:00,0.00427467
2001-04-30 00:00:00+00:00,0.01377871
2001-05-02 00:00:00+00:00,-0.00575787
2001-05-03 00:00:00+00:00,-0.02468524
2001-05-04 00:00:00+00:00,0.01114527
2001-05-07 00:00:00+00:00,-0.00342903
2001-05-08 00:00:00+00:00,-0.00238064
2001-05-09 00:00:00+00:00,-0.00777361
2001-05-10 00:00:00+00:00,0.01865534
2001-05-11 00:00:00+00:00,-0.00752977
2001-05-14 00:00:00+00:00,-0.01360555
2001-05-15 00:00:00+00:00,-0.00059494
2001-05-16 00:00:00+00:00,0.02036524
2001-05-17 00:00:00+00:00,-0.00171430
2001-05-18 00:00:00+00:00,0.00378949
2001-05-21 00:00:00+00:00,0.00877494
2001-05-22 00:00:00+00:00,0.00373941
2001-05-23 00:00:00+00:00,-0.00440045
2001-05-24 00:00:00+00:00,0.00582097
2001-05-25 00:00:00+00:00,-0.00837006
2001-05-28 00:00:00+00:00,-0.00186326
2001-05-29 00:00:00+00:00,-0.01528261
2001-05-30 00:00:00+00:00,-0.01225378
2001-05-31 00:00:00+00:00,0.01600406
2001-06-01 00:00:00+00:00,-0.00156185
2001-06-04 00:00:00+00:00,0.00502779
2001-06-05 00:00:00+00:00,0.02937493
2001-06-06 00:00:00+00:00,-0.01806500
2001-06-07 00:00:00+00:00,0.00311686
2001-06-08 00:00:00+00:00,-0.01168449
2001-06-11 00:00:00+00:00,-0.00325836
2001-06-12 00:00:00+00:00,-0.00666179
2001-06-13 00:00:00+00:00,0.00960299
2001-06-14 00:00:00+00:00,-0.01599832
2001-06-15 00:00:00+00:00,-0.01559907
2001-06-18 00:00:00+00:00,-0.01034413
2001-06-19 00:00:00+00:00,0.00941759
2001-06-20 00:00:00+00:00,-0.00976812
2001-06-21 00:00:00+00:00,0.00731546
2001-06-22 00:00:00+00:00,-0.00243424
2001-06-25 00:00:00+00:00,-0.00076399
2001-06-26 00:00:00+00:00,-0.00965095
2001-06-27 00:00:00+00:00,-0.00195748
2001-06-28 00:00:00+00:00,0.02313887
2001-06-29 00:00:00+00:00,0.01349469
2001-07-02 00:00:00+00:00,0.00848670
2001-07-03 00:00:00+00:00,-0.00731455
2001-07-04 00:00:00+00:00,-0.01022506
2001-07-05 00:00:00+00:00,-0.00290357
2001-07-06 00:00:00+00:00,-0.02152468
2001-07-09 00:00:00+00:00,0.00201456
2001-07-10 00:00:00+00:00,-0.01275229
2001-07-11 00:00:00+00:00,-0.00035341
2001-07-12 00:00:00+00:00,0.01520048
2001-07-13 00:00:00+00:00,0.00680430
2001-07-16 00:00:00+00:00,-0.01531332
2001-07-17 00:00:00+00:00,0.00075098
2001-07-18 00:00:00+00:00,-0.02214842
2001-07-19 00:00:00+00:00,0.01291357
2001-07-20 00:00:00+00:00,-0.00857172
2001-07-23 00:00:00+00:00,0.00845237
2001-07-24 00:00:00+00:00,-0.02415433
2001-07-25 00:00:00+00:00,-0.01579952
2001-07-26 00:00:00+00:00,0.01683738
2001-07-27 00:00:00+00:00,0.01585481
2001-07-30 00:00:00+00:00,0.00542438
2001-07-31 00:00:00+00:00,0.01028495
2001-08-01 00:00:00+00:00,-0.00204838
2001-08-02 00:00:00+00:00,-0.01141099
2001-08-03 00:00:00+00:00,-0.00396786
2001-08-06 00:00:00+00:00,0.00094107
2001-08-07 00:00:00+00:00,-0.00182120
2001-08-08 00:00:00+00:00,-0.02291616
2001-08-09 00:00:00+00:00,-0.01990975
2001-08-10 00:00:00+00:00,-0.01245823
2001-08-13 00:00:00+00:00,0.00548115
2001-08-14 00:00:00+00:00,0.00863118
2001-08-15 00:00:00+00:00,-0.01261530
2001-08-16 00:00:00+00:00,-0.01660531
2001-08-17 00:00:00+00:00,-0.02866282
2001-08-20 00:00:00+00:00,-0.00496277
2001-08-21 00:00:00+00:00,0.00758514
2001-08-22 00:00:00+00:00,-0.00142501
2001-08-23 00:00:00+00:00,0.00524772
2001-08-24 00:00:00+00:00,0.02997456
2001-08-27 00:00:00+00:00,-0.00082998
2001-08-28 00:00:00+00:00,-0.01852242
2001-08-29 00:00:00+00:00,-0.00215770
2001-08-30 00:00:00+00:00,-0.02567963
2001-08-31 00:00:00+00:00,0.00338405
2001-09-03 00:00:00+00:00,-0.01663954
2001-09-04 00:00:00+00:00,0.04295122
2001-09-05 00:00:00+00:00,-0.06054732
2001-09-06 00:00:00+00:00,-0.06985792
2001-09-07 00:00:00+00:00,-0.06729259
2001-09-10 00:00:00+00:00,-0.01625686
2001-09-11 00:00:00+00:00,-0.09528403
2001-09-12 00:00:00+00:00,0.02616791
2001-09-13 00:00:00+00:00,0.00642556
2001-09-14 00:00:00+00:00,-0.04915311
2001-09-17 00:00:00+00:00,0.01708646
2001-09-18 00:00:00+00:00,-0.00639596
2001-09-19 00:00:00+00:00,-0.03968417
2001-09-20 00:00:00+00:00,-0.06194633
2001-09-21 00:00:00+00:00,0.00609100
2001-09-24 00:00:00+00:00,0.06302937
2001-09-25 00:00:00+00:00,-0.00814025
2001-09-26 00:00:00+00:00,0.00906404
2001-09-27 00:00:00+00:00,0.02707492
2001-09-28 00:00:00+00:00,0.02623882
2001-10-01 00:00:00+00:00,-0.00296367
2001-10-02 00:00:00+00:00,0.00214690
2001-10-03 00:00:00+00:00,0.03533487
2001-10-04 00:00:00+00:00,0.02773646
2001-10-05 00:00:00+00:00,-0.01445477
2001-10-08 00:00:00+00:00,-0.00171966
2001-10-09 00:00:00+00:00,-0.00006000
2001-10-10 00:00:00+00:00,0.02908718
2001-10-11 00:00:00+00:00,0.01867622
2001-10-12 00:00:00+00:00,-0.02247182
2001-10-15 00:00:00+00:00,-0.00914471
2001-10-16 00:00:00+00:00,0.02023640
2001-10-17 00:00:00+00:00,-0.00326911
2001-10-18 00:00:00+00:00,-0.01733440
2001-10-19 00:00:00+00:00,-0.00901266
2001-10-22 00:00:00+00:00,0.01921964
2001-10-23 00:00:00+00:00,0.02447538
2001-10-24 00:00:00+00:00,0.01713674
2001-10-25 00:00:00+00:00,-0.01966021
2001-10-26 00:00:00+00:00,0.02384914
2001-10-29 00:00:00+00:00,-0.02888265
2001-10-30 00:00:00+00:00,-0.02388562
2001-10-31 00:00:00+00:00,-0.00212617
2001-11-01 00:00:00+00:00,0.01545171
2001-11-02 00:00:00+00:00,-0.01209986
2001-11-05 00:00:00+00:00,0.04043686
2001-11-06 00:00:00+00:00,-0.00789684
2001-11-07 00:00:00+00:00,0.02968526
2001-11-08 00:00:00+00:00,0.02022470
2001-11-09 00:00:00+00:00,-0.01018621
2001-11-12 00:00:00+00:00,-0.01617058
2001-11-13 00:00:00+00:00,0.02488789
2001-11-14 00:00:00+00:00,-0.00085545
2001-11-15 00:00:00+00:00,0.01554476
2001-11-16 00:00:00+00:00,0.00232511
2001-11-19 00:00:00+00:00,0.02772225
2001-11-20 00:00:00+00:00,-0.01197801
2001-11-21 00:00:00+00:00,-0.00735331
2001-11-22 00:00:00+00:00,0.00622179
2001-11-23 00:00:00+00:00,0.00725433
2001-11-26 00:00:00+00:00,-0.00556753
2001-11-27 00:00:00+00:00,-0.01561519
2001-11-28 00:00:00+00:00,-0.02366496
2001-11-29 00:00:00+00:00,-0.00126336
2001-11-30 00:00:00+00:00,0.00988061
2001-12-03 00:00:00+00:00,0.00486767
2001-12-04 00:00:00+00:00,0.00943652
2001-12-05 00:00:00+00:00,0.09758699
2001-12-06 00:00:00+00:00,-0.00022921
2001-12-07 00:00:00+00:00,-0.01983367
2001-12-10 00:00:00+00:00,-0.03409196
2001-12-11 00:00:00+00:00,0.00152218
2001-12-12 00:00:00+00:00,-0.00859107
2001-12-13 00:00:00+00:00,-0.01965629
2001-12-14 00:00:00+00:00,-0.00664802
2001-12-17 00:00:00+00:00,0.03337630
2001-12-18 00:00:00+00:00,-0.01037302
2001-12-19 00:00:00+00:00,-0.00841308
2001-12-20 00:00:00+00:00,-0.00610075
2001-12-21 00:00:00+00:00,0.01064027
2001-12-27 00:00:00+00:00,0.01971562
2001-12-28 00:00:00+00:00,0.00547659
2002-01-02 00:00:00+00:00,0.00197704
2002-01-03 00:00:00+00:00,0.02207269
2002-01-04 00:00:00+00:00,0.00296411
2002-01-07 00:00:00+00:00,-0.01336763
2002-01-08 00:00:00+00:00,0.00080887
2002-01-09 00:00:00+00:00,0.01220865
2002-01-10 00:00:00+00:00,-0.01412227
2002-01-11 00:00:00+00:00,-0.00118609
2002-01-14 00:00:00+00:00,-0.02863068
2002-01-15 00:00:00+00:00,0.00005490
2002-01-16 00:00:00+00:00,-0.01563949
2002-01-17 00:00:00+00:00,0.02725727
2002-01-18 00:00:00+00:00,-0.00285697
2002-01-21 00:00:00+00:00,-0.00792278
2002-01-22 00:00:00+00:00,-0.00749695
2002-01-23 00:00:00+00:00,0.02524048
2002-01-24 00:00:00+00:00,0.00014615
2002-01-25 00:00:00+00:00,-0.00216586
2002-01-28 00:00:00+00:00,-0.00197759
2002-01-29 00:00:00+00:00,-0.01436043
2002-01-30 00:00:00+00:00,-0.00151938
2002-01-31 00:00:00+00:00,0.00899208
2002-02-01 00:00:00+00:00,-0.00326161
2002-02-04 00:00:00+00:00,-0.01821908
2002-02-05 00:00:00+00:00,-0.01507265
2002-02-06 00:00:00+00:00,-0.02621148
2002-02-07 00:00:00+00:00,0.01115651
2002-02-08 00:00:00+00:00,-0.00938178
2002-02-11 00:00:00+00:00,0.02749756
2002-02-12 00:00:00+00:00,-0.01556714
2002-02-13 00:00:00+00:00,0.01274794
2002-02-14 00:00:00+00:00,0.00702722
2002-02-15 00:00:00+00:00,-0.02323096
2002-02-18 00:00:00+00:00,-0.00138316
2002-02-19 00:00:00+00:00,-0.01506822
2002-02-20 00:00:00+00:00,0.00151910
2002-02-21 00:00:00+00:00,0.00944240
2002-02-22 00:00:00+00:00,-0.01802285
2002-02-25 00:00:00+00:00,0.02614634
2002-02-26 00:00:00+00:00,0.00671812
2002-02-27 00:00:00+00:00,0.01125467
2002-02-28 00:00:00+00:00,0.01888108
2002-03-01 00:00:00+00:00,0.01180924
2002-03-04 00:00:00+00:00,0.02436531
2002-03-05 00:00:00+00:00,-0.00614980
2002-03-06 00:00:00+00:00,0.02558619
2002-03-07 00:00:00+00:00,-0.00532821
2002-03-08 00:00:00+00:00,0.02807298
2002-03-11 00:00:00+00:00,0.00238409
2002-03-12 00:00:00+00:00,-0.00367979
2002-03-13 00:00:00+00:00,-0.01090329
2002-03-14 00:00:00+00:00,0.00931436
2002-03-15 00:00:00+00:00,0.01897310
2002-03-18 00:00:00+00:00,0.00647864
2002-03-19 00:00:00+00:00,0.00762446
2002-03-20 00:00:00+00:00,-0.01872831
2002-03-21 00:00:00+00:00,-0.00152819
2002-03-22 00:00:00+00:00,-0.00032760
2002-03-25 00:00:00+00:00,-0.00625057
2002-03-26 00:00:00+00:00,0.01094087
2002-03-27 00:00:00+00:00,-0.00658993
2002-03-28 00:00:00+00:00,0.00069295
2002-04-02 00:00:00+00:00,-0.00875932
2002-04-03 00:00:00+00:00,-0.00509656
2002-04-04 00:00:00+00:00,-0.00681299
2002-04-05 00:00:00+00:00,0.00222209
2002-04-08 00:00:00+00:00,-0.01665782
2002-04-09 00:00:00+00:00,-0.00254242
2002-04-10 00:00:00+00:00,0.01977246
2002-04-11 00:00:00+00:00,-0.01561298
2002-04-12 00:00:00+00:00,-0.00119664
2002-04-15 00:00:00+00:00,0.00983505
2002-04-16 00:00:00+00:00,0.01971309
2002-04-17 00:00:00+00:00,-0.00368054
2002-04-18 00:00:00+00:00,-0.01126714
2002-04-19 00:00:00+00:00,0.00382985
2002-04-22 00:00:00+00:00,-0.01116224
2002-04-23 00:00:00+00:00,-0.00500055
2002-04-24 00:00:00+00:00,-0.00579077
2002-04-25 00:00:00+00:00,-0.02459978
2002-04-26 00:00:00+00:00,-0.00843787
2002-04-29 00:00:00+00:00,-0.00203945
2002-04-30 00:00:00+00:00,0.00942703
2002-05-02 00:00:00+00:00,-0.01506661
2002-05-03 00:00:00+00:00,-0.01519501
2002-05-06 00:00:00+00:00,0.00219217
2002-05-07 00:00:00+00:00,-0.00462123
2002-05-08 00:00:00+00:00,0.02802749
2002-05-09 00:00:00+00:00,-0.00997882
2002-05-10 00:00:00+00:00,-0.02311754
2002-05-13 00:00:00+00:00,0.02561846
2002-05-14 00:00:00+00:00,0.01236380
2002-05-15 00:00:00+00:00,0.00647755
2002-05-16 00:00:00+00:00,-0.00427175
2002-05-17 00:00:00+00:00,-0.00527643
2002-05-20 00:00:00+00:00,-0.00441168
2002-05-21 00:00:00+00:00,-0.00253782
2002-05-22 00:00:00+00:00,-0.01103103
2002-05-23 00:00:00+00:00,-0.01377794
2002-05-24 00:00:00+00:00,0.00568492
2002-05-27 00:00:00+00:00,0.01063952
2002-05-28 00:00:00+00:00,-0.00991742
2002-05-29 00:00:00+00:00,-0.00492980
2002-05-30 00:00:00+00:00,-0.02723502
2002-05-31 00:00:00+00:00,0.01066904
2002-06-03 00:00:00+00:00,-0.01376975
2002-06-04 00:00:00+00:00,-0.04252276
2002-06-05 00:00:00+00:00,-0.00907008
2002-06-06 00:00:00+00:00,0.00894953
2002-06-07 00:00:00+00:00,-0.01832806
2002-06-10 00:00:00+00:00,-0.00372006
2002-06-11 00:00:00+00:00,0.01727924
2002-06-12 00:00:00+00:00,-0.01480865
2002-06-13 00:00:00+00:00,-0.00858834
2002-06-14 00:00:00+00:00,-0.04058124
2002-06-17 00:00:00+00:00,0.04162396
2002-06-18 00:00:00+00:00,-0.01441345
2002-06-19 00:00:00+00:00,-0.01417381
2002-06-20 00:00:00+00:00,-0.02529458
2002-06-21 00:00:00+00:00,-0.00471384
2002-06-24 00:00:00+00:00,-0.01974038
2002-06-25 00:00:00+00:00,0.01250808
2002-06-26 00:00:00+00:00,-0.02342853
2002-06-27 00:00:00+00:00,0.03139255
2002-06-28 00:00:00+00:00,0.03664763
2002-07-01 00:00:00+00:00,-0.00807589
2002-07-02 00:00:00+00:00,-0.03390468
2002-07-03 00:00:00+00:00,-0.01526818
2002-07-04 00:00:00+00:00,0.02751117
2002-07-05 00:00:00+00:00,0.04962656
2002-07-08 00:00:00+00:00,-0.00815653
2002-07-09 00:00:00+00:00,-0.01561420
2002-07-10 00:00:00+00:00,-0.03770337
2002-07-11 00:00:00+00:00,-0.01186867
2002-07-12 00:00:00+00:00,-0.00578898
2002-07-15 00:00:00+00:00,-0.04564916
