Date,US10U
2018-02-01 00:00:00+00:00,-0.00160065
2018-02-02 00:00:00+00:00,-0.00520706
2018-02-04 00:00:00+00:00,-0.00487161
2018-02-05 00:00:00+00:00,-0.00307508
2018-02-06 00:00:00+00:00,0.01529360
2018-02-07 00:00:00+00:00,-0.00531749
2018-02-08 00:00:00+00:00,-0.00715326
2018-02-09 00:00:00+00:00,0.00068485
2018-02-11 00:00:00+00:00,-0.00356067
2018-02-12 00:00:00+00:00,-0.00126080
2018-02-13 00:00:00+00:00,0.00288002
2018-02-14 00:00:00+00:00,0.00275054
2018-02-15 00:00:00+00:00,-0.00888966
2018-02-16 00:00:00+00:00,0.00130008
2018-02-18 00:00:00+00:00,0.00276329
2018-02-19 00:00:00+00:00,-0.00077513
2018-02-20 00:00:00+00:00,-0.00175038
2018-02-21 00:00:00+00:00,0.00105261
2018-02-22 00:00:00+00:00,-0.00382477
2018-02-23 00:00:00+00:00,0.00117802
2018-02-25 00:00:00+00:00,0.00459867
2018-02-26 00:00:00+00:00,0.00177910
2018-02-27 00:00:00+00:00,-0.00065369
2018-02-28 00:00:00+00:00,-0.00356978
2018-03-01 00:00:00+00:00,0.00312510
2018-03-02 00:00:00+00:00,0.00007588
2018-03-04 00:00:00+00:00,-0.00162564
2018-03-05 00:00:00+00:00,0.00190135
2018-03-06 00:00:00+00:00,-0.00527087
2018-03-07 00:00:00+00:00,0.00276218
2018-03-08 00:00:00+00:00,-0.00187335
2018-03-09 00:00:00+00:00,0.00092956
2018-03-11 00:00:00+00:00,-0.00236247
2018-03-12 00:00:00+00:00,-0.00053542
2018-03-13 00:00:00+00:00,0.00264121
2018-03-14 00:00:00+00:00,0.00409610
2018-03-15 00:00:00+00:00,0.00177183
2018-03-16 00:00:00+00:00,-0.00101888
2018-03-18 00:00:00+00:00,-0.00235412
2018-03-19 00:00:00+00:00,0.00007244
2018-03-20 00:00:00+00:00,-0.00077939
2018-03-21 00:00:00+00:00,-0.00223828
2018-03-22 00:00:00+00:00,0.00202480
2018-03-23 00:00:00+00:00,0.00494044
2018-03-25 00:00:00+00:00,-0.00101652
2018-03-26 00:00:00+00:00,-0.00186624
2018-03-27 00:00:00+00:00,-0.00065632
2018-03-28 00:00:00+00:00,0.00602564
2018-03-29 00:00:00+00:00,0.00055608
2018-04-01 00:00:00+00:00,0.00152108
2018-04-02 00:00:00+00:00,-0.00016834
2018-04-03 00:00:00+00:00,0.00163823
2018-04-04 00:00:00+00:00,-0.00293449
2018-04-05 00:00:00+00:00,-0.00342555
2018-04-06 00:00:00+00:00,-0.00028988
2018-04-08 00:00:00+00:00,0.00285814
2018-04-09 00:00:00+00:00,-0.00137566
2018-04-10 00:00:00+00:00,-0.00053178
2018-04-11 00:00:00+00:00,0.00104037
2018-04-12 00:00:00+00:00,0.00176375
2018-04-13 00:00:00+00:00,-0.00439040
2018-04-15 00:00:00+00:00,-0.00138123
2018-04-16 00:00:00+00:00,0.00007256
2018-04-17 00:00:00+00:00,0.00043531
2018-04-18 00:00:00+00:00,-0.00005036
2018-04-19 00:00:00+00:00,-0.00320224
2018-04-20 00:00:00+00:00,-0.00272529
2018-04-22 00:00:00+00:00,-0.00492705
2018-04-23 00:00:00+00:00,-0.00078581
2018-04-24 00:00:00+00:00,0.00068379
2018-04-25 00:00:00+00:00,-0.00446218
2018-04-26 00:00:00+00:00,0.00031841
2018-04-27 00:00:00+00:00,0.00339410
2018-04-29 00:00:00+00:00,0.00093039
2018-04-30 00:00:00+00:00,-0.00017267
2018-05-01 00:00:00+00:00,0.00056094
2018-05-02 00:00:00+00:00,-0.00188685
2018-05-03 00:00:00+00:00,0.00117553
2018-05-04 00:00:00+00:00,0.00190882
2018-05-06 00:00:00+00:00,-0.00041775
2018-05-07 00:00:00+00:00,0.00007132
2018-05-08 00:00:00+00:00,-0.00054117
2018-05-09 00:00:00+00:00,-0.00335552
2018-05-10 00:00:00+00:00,0.00007024
2018-05-11 00:00:00+00:00,0.00215621
2018-05-13 00:00:00+00:00,-0.00139997
2018-05-14 00:00:00+00:00,0.00080562
2018-05-15 00:00:00+00:00,-0.00519899
2018-05-16 00:00:00+00:00,-0.00350119
2018-05-17 00:00:00+00:00,-0.00437823
2018-05-18 00:00:00+00:00,0.00094018
2018-05-20 00:00:00+00:00,0.00217912
2018-05-21 00:00:00+00:00,0.00007074
2018-05-22 00:00:00+00:00,0.00105948
2018-05-23 00:00:00+00:00,0.00241799
2018-05-24 00:00:00+00:00,0.00278204
2018-05-25 00:00:00+00:00,0.00240552
2018-05-27 00:00:00+00:00,0.00264471
2018-05-28 00:00:00+00:00,-0.00090865
2018-05-29 00:00:00+00:00,0.00606681
2018-05-30 00:00:00+00:00,0.00371741
2018-05-31 00:00:00+00:00,-0.00235567
2018-06-01 00:00:00+00:00,-0.00102475
2018-06-03 00:00:00+00:00,-0.00807737
2018-06-04 00:00:00+00:00,-0.00127870
2018-06-05 00:00:00+00:00,-0.00054497
2018-06-06 00:00:00+00:00,-0.00017669
2018-06-07 00:00:00+00:00,-0.00435125
2018-06-08 00:00:00+00:00,0.00512596
2018-06-10 00:00:00+00:00,-0.00238447
2018-06-11 00:00:00+00:00,-0.00128282
2018-06-12 00:00:00+00:00,0.00031567
2018-06-13 00:00:00+00:00,-0.00005378
2018-06-14 00:00:00+00:00,0.00031568
2018-06-15 00:00:00+00:00,0.00277603
2018-06-17 00:00:00+00:00,0.00055973
2018-06-18 00:00:00+00:00,-0.00005353
2018-06-19 00:00:00+00:00,0.00485039
2018-06-20 00:00:00+00:00,-0.00346999
2018-06-21 00:00:00+00:00,-0.00274713
2018-06-22 00:00:00+00:00,0.00166544
2018-06-24 00:00:00+00:00,0.00227524
2018-06-25 00:00:00+00:00,0.00141442
2018-06-26 00:00:00+00:00,-0.00225137
2018-06-27 00:00:00+00:00,0.00227139
2018-06-28 00:00:00+00:00,0.00299842
2018-06-29 00:00:00+00:00,-0.00175712
2018-07-01 00:00:00+00:00,-0.00017524
2018-07-02 00:00:00+00:00,0.00153123
2018-07-03 00:00:00+00:00,-0.00273300
2018-07-04 00:00:00+00:00,0.00250819
2018-07-05 00:00:00+00:00,-0.00102828
2018-07-06 00:00:00+00:00,0.00092070
2018-07-08 00:00:00+00:00,0.00116324
2018-07-09 00:00:00+00:00,-0.00127043
2018-07-10 00:00:00+00:00,-0.00163758
2018-07-11 00:00:00+00:00,0.00201845
2018-07-12 00:00:00+00:00,-0.00236683
2018-07-13 00:00:00+00:00,0.00092098
2018-07-15 00:00:00+00:00,0.00165111
2018-07-16 00:00:00+00:00,-0.00041995
2018-07-17 00:00:00+00:00,-0.00224637
2018-07-18 00:00:00+00:00,-0.00054342
2018-07-19 00:00:00+00:00,-0.00139751
2018-07-20 00:00:00+00:00,0.00373244
2018-07-22 00:00:00+00:00,-0.00443667
2018-07-23 00:00:00+00:00,-0.00029911
2018-07-24 00:00:00+00:00,-0.00543604
2018-07-25 00:00:00+00:00,0.00166561
2018-07-26 00:00:00+00:00,-0.00152800
2018-07-27 00:00:00+00:00,-0.00128444
2018-07-29 00:00:00+00:00,0.00117528
2018-07-30 00:00:00+00:00,-0.00005531
2018-07-31 00:00:00+00:00,0.00080390
2018-08-01 00:00:00+00:00,-0.00214393
2018-08-02 00:00:00+00:00,-0.00116331
2018-08-03 00:00:00+00:00,0.00092984
2018-08-05 00:00:00+00:00,0.00191348
2018-08-06 00:00:00+00:00,-0.00005594
2018-08-07 00:00:00+00:00,0.00141691
2018-08-08 00:00:00+00:00,-0.00226489
2018-08-09 00:00:00+00:00,0.00043473
2018-08-10 00:00:00+00:00,0.00547213
2018-08-12 00:00:00+00:00,0.00226480
2018-08-13 00:00:00+00:00,0.00018706
2018-08-14 00:00:00+00:00,-0.00286100
2018-08-15 00:00:00+00:00,0.00018697
2018-08-16 00:00:00+00:00,0.00116456
2018-08-17 00:00:00+00:00,0.00067549
2018-08-19 00:00:00+00:00,0.00018715
2018-08-20 00:00:00+00:00,0.00030910
2018-08-21 00:00:00+00:00,0.00311105
2018-08-22 00:00:00+00:00,-0.00054386
2018-08-23 00:00:00+00:00,0.00127931
2018-08-24 00:00:00+00:00,-0.00127205
2018-08-26 00:00:00+00:00,0.00067105
2018-08-27 00:00:00+00:00,0.00079155
2018-08-28 00:00:00+00:00,-0.00345676
2018-08-29 00:00:00+00:00,-0.00164188
2018-08-30 00:00:00+00:00,-0.00066823
2018-08-31 00:00:00+00:00,0.00164991
2018-09-02 00:00:00+00:00,-0.00286025
2018-09-03 00:00:00+00:00,-0.00018060
2018-09-04 00:00:00+00:00,-0.00103620
2018-09-05 00:00:00+00:00,-0.00115995
2018-09-06 00:00:00+00:00,-0.00091617
2018-09-07 00:00:00+00:00,0.00214625
2018-09-09 00:00:00+00:00,-0.00519446
2018-09-10 00:00:00+00:00,0.00067815
2018-09-11 00:00:00+00:00,-0.00128785
2018-09-12 00:00:00+00:00,-0.00190409
2018-09-13 00:00:00+00:00,0.00031002
2018-09-14 00:00:00+00:00,-0.00055236
2018-09-16 00:00:00+00:00,-0.00203098
2018-09-17 00:00:00+00:00,0.00006350
2018-09-18 00:00:00+00:00,-0.00067752
2018-09-19 00:00:00+00:00,-0.00401225
2018-09-20 00:00:00+00:00,-0.00130018
2018-09-21 00:00:00+00:00,-0.00105353
2018-09-23 00:00:00+00:00,0.00093380
2018-09-24 00:00:00+00:00,-0.00043280
2018-09-25 00:00:00+00:00,-0.00229700
2018-09-26 00:00:00+00:00,0.00068538
2018-09-27 00:00:00+00:00,0.00441672
2018-09-28 00:00:00+00:00,-0.00080403
2018-09-30 00:00:00+00:00,-0.00191982
2018-10-01 00:00:00+00:00,0.00018702
2018-10-02 00:00:00+00:00,0.00018648
2018-10-03 00:00:00+00:00,-0.00093034
2018-10-04 00:00:00+00:00,-0.01074230
2018-10-05 00:00:00+00:00,-0.00006158
2018-10-07 00:00:00+00:00,-0.00432972
2018-10-08 00:00:00+00:00,0.00119913
2018-10-09 00:00:00+00:00,-0.00094353
2018-10-10 00:00:00+00:00,0.00333948
2018-10-11 00:00:00+00:00,0.00357936
2018-10-12 00:00:00+00:00,-0.00118935
2018-10-14 00:00:00+00:00,0.00219199
2018-10-15 00:00:00+00:00,0.00031158
2018-10-16 00:00:00+00:00,-0.00156360
2018-10-17 00:00:00+00:00,0.00093696
2018-10-18 00:00:00+00:00,-0.00393965
2018-10-19 00:00:00+00:00,0.00169289
2018-10-21 00:00:00+00:00,-0.00043998
2018-10-22 00:00:00+00:00,-0.00131751
2018-10-23 00:00:00+00:00,0.00420153
2018-10-24 00:00:00+00:00,0.00055977
2018-10-25 00:00:00+00:00,0.00293214
2018-10-26 00:00:00+00:00,0.00030887
2018-10-28 00:00:00+00:00,0.00242447
2018-10-29 00:00:00+00:00,0.00068060
2018-10-30 00:00:00+00:00,-0.00291819
2018-10-31 00:00:00+00:00,-0.00267740
2018-11-01 00:00:00+00:00,-0.00131193
2018-11-02 00:00:00+00:00,-0.00131355
2018-11-04 00:00:00+00:00,-0.00306576
2018-11-05 00:00:00+00:00,0.00043719
2018-11-06 00:00:00+00:00,0.00005964
2018-11-07 00:00:00+00:00,0.00056114
2018-11-08 00:00:00+00:00,-0.00282136
2018-11-09 00:00:00+00:00,-0.00006542
2018-11-11 00:00:00+00:00,0.00320050
2018-11-12 00:00:00+00:00,-0.00056623
2018-11-13 00:00:00+00:00,0.00269058
2018-11-14 00:00:00+00:00,0.00093338
2018-11-15 00:00:00+00:00,0.00118225
2018-11-16 00:00:00+00:00,0.00167957
2018-11-18 00:00:00+00:00,0.00453829
2018-11-19 00:00:00+00:00,-0.00130396
2018-11-20 00:00:00+00:00,0.00042959
2018-11-21 00:00:00+00:00,-0.00093449
2018-11-22 00:00:00+00:00,0.00080152
2018-11-23 00:00:00+00:00,-0.00006678
2018-11-25 00:00:00+00:00,0.00117269
2018-11-26 00:00:00+00:00,-0.00031422
2018-11-27 00:00:00+00:00,-0.00031445
2018-11-28 00:00:00+00:00,-0.00080943
2018-11-29 00:00:00+00:00,0.00365267
2018-11-30 00:00:00+00:00,-0.00018913
2018-12-02 00:00:00+00:00,-0.00130066
2018-12-03 00:00:00+00:00,-0.00154892
2018-12-04 00:00:00+00:00,0.00835375
2018-12-05 00:00:00+00:00,0.00275721
2018-12-06 00:00:00+00:00,0.00189240
2018-12-07 00:00:00+00:00,0.00078898
2018-12-09 00:00:00+00:00,0.00494016
2018-12-10 00:00:00+00:00,-0.00128134
2018-12-11 00:00:00+00:00,-0.00177061
2018-12-12 00:00:00+00:00,-0.00262655
2018-12-13 00:00:00+00:00,-0.00165549
2018-12-14 00:00:00+00:00,0.00164583
2018-12-16 00:00:00+00:00,-0.00018949
2018-12-17 00:00:00+00:00,-0.00018867
2018-12-18 00:00:00+00:00,0.00396604
2018-12-19 00:00:00+00:00,0.00248918
2018-12-20 00:00:00+00:00,0.00442494
2018-12-21 00:00:00+00:00,-0.00369166
2018-12-23 00:00:00+00:00,0.00114658
2018-12-24 00:00:00+00:00,-0.00030861
2018-12-25 00:00:00+00:00,0.00381104
2018-12-26 00:00:00+00:00,0.00162216
2018-12-27 00:00:00+00:00,-0.00500730
2018-12-28 00:00:00+00:00,0.00138694
2018-12-30 00:00:00+00:00,0.00283586
2018-12-31 00:00:00+00:00,0.00029557
2019-01-01 00:00:00+00:00,0.00198279
2019-01-02 00:00:00+00:00,0.00161677
2019-01-03 00:00:00+00:00,0.00557661
2019-01-04 00:00:00+00:00,0.00339563
2019-01-06 00:00:00+00:00,-0.00732550
2019-01-07 00:00:00+00:00,0.00017281
2019-01-08 00:00:00+00:00,-0.00222526
2019-01-09 00:00:00+00:00,-0.00234960
2019-01-10 00:00:00+00:00,0.00246010
2019-01-11 00:00:00+00:00,-0.00330902
2019-01-13 00:00:00+00:00,0.00294399
2019-01-14 00:00:00+00:00,0.00161414
2019-01-15 00:00:00+00:00,-0.00426422
2019-01-16 00:00:00+00:00,0.00053475
2019-01-17 00:00:00+00:00,-0.00018727
2019-01-18 00:00:00+00:00,-0.00283453
2019-01-20 00:00:00+00:00,-0.00344556
2019-01-21 00:00:00+00:00,0.00090186
2019-01-22 00:00:00+00:00,0.00150582
2019-01-23 00:00:00+00:00,0.00053692
2019-01-24 00:00:00+00:00,-0.00006581
2019-01-25 00:00:00+00:00,0.00102011
2019-01-27 00:00:00+00:00,-0.00175416
2019-01-28 00:00:00+00:00,0.00089985
2019-01-29 00:00:00+00:00,0.00005335
2019-01-30 00:00:00+00:00,0.00150120
2019-01-31 00:00:00+00:00,0.00342655
2019-02-01 00:00:00+00:00,0.00413462
2019-02-03 00:00:00+00:00,-0.00508688
2019-02-04 00:00:00+00:00,-0.00054695
2019-02-05 00:00:00+00:00,-0.00199022
2019-02-06 00:00:00+00:00,0.00198007
2019-02-07 00:00:00+00:00,0.00017336
2019-02-08 00:00:00+00:00,0.00377749
2019-02-10 00:00:00+00:00,0.00089023
2019-02-11 00:00:00+00:00,-0.00018713
2019-02-12 00:00:00+00:00,-0.00353571
2019-02-13 00:00:00+00:00,-0.00174757
2019-02-14 00:00:00+00:00,-0.00090895
2019-02-15 00:00:00+00:00,0.00438398
2019-02-17 00:00:00+00:00,-0.00162449
2019-02-18 00:00:00+00:00,0.00005254
2019-02-19 00:00:00+00:00,-0.00018742
2019-02-20 00:00:00+00:00,0.00197140
2019-02-21 00:00:00+00:00,-0.00150461
2019-02-22 00:00:00+00:00,-0.00198629
2019-02-24 00:00:00+00:00,0.00113315
2019-02-25 00:00:00+00:00,0.00029187
2019-02-26 00:00:00+00:00,0.00065132
2019-02-27 00:00:00+00:00,0.00160977
2019-02-28 00:00:00+00:00,-0.00234105
2019-03-01 00:00:00+00:00,-0.00450462
2019-03-04 00:00:00+00:00,-0.00645156
2019-03-05 00:00:00+00:00,0.00296220
2019-03-06 00:00:00+00:00,0.00162358
2019-03-07 00:00:00+00:00,0.00150020
2019-03-08 00:00:00+00:00,0.00511193
2019-03-10 00:00:00+00:00,0.00005168
2019-03-11 00:00:00+00:00,-0.00090671
2019-03-12 00:00:00+00:00,-0.00162746
2019-03-13 00:00:00+00:00,0.00425621
2019-03-14 00:00:00+00:00,-0.00174255
2019-03-15 00:00:00+00:00,0.00077051
2019-03-17 00:00:00+00:00,0.00196684
2019-03-18 00:00:00+00:00,-0.00030686
2019-03-19 00:00:00+00:00,-0.00018810
2019-03-20 00:00:00+00:00,-0.00102472
2019-03-21 00:00:00+00:00,0.00698872
2019-03-22 00:00:00+00:00,-0.00030595
2019-03-24 00:00:00+00:00,0.00634720
2019-03-25 00:00:00+00:00,0.00146648
2019-03-26 00:00:00+00:00,0.00028500
2019-03-27 00:00:00+00:00,0.00181740
2019-03-28 00:00:00+00:00,0.00451892
2019-03-29 00:00:00+00:00,-0.00369579
2019-03-31 00:00:00+00:00,-0.00276905
2019-04-01 00:00:00+00:00,-0.00136239
2019-04-02 00:00:00+00:00,-0.00337067
2019-04-03 00:00:00+00:00,-0.00302662
2019-04-04 00:00:00+00:00,0.00123818
2019-04-05 00:00:00+00:00,-0.00232013
2019-04-07 00:00:00+00:00,0.00218999
2019-04-08 00:00:00+00:00,0.00076240
2019-04-09 00:00:00+00:00,-0.00184430
2019-04-10 00:00:00+00:00,0.00206857
2019-04-11 00:00:00+00:00,0.00087983
2019-04-12 00:00:00+00:00,-0.00160572
2019-04-14 00:00:00+00:00,-0.00516259
2019-04-15 00:00:00+00:00,0.00017087
2019-04-16 00:00:00+00:00,0.00040841
2019-04-17 00:00:00+00:00,-0.00399492
2019-04-18 00:00:00+00:00,0.00148569
2019-04-21 00:00:00+00:00,0.00172186
2019-04-22 00:00:00+00:00,-0.00125857
2019-04-23 00:00:00+00:00,-0.00090258
2019-04-24 00:00:00+00:00,0.00255737
2019-04-25 00:00:00+00:00,0.00255064
2019-04-26 00:00:00+00:00,-0.00042339
2019-04-28 00:00:00+00:00,0.00183248
2019-04-29 00:00:00+00:00,-0.00054135
2019-04-30 00:00:00+00:00,-0.00042326
2019-05-01 00:00:00+00:00,0.00052563
2019-05-02 00:00:00+00:00,-0.00196433
2019-05-03 00:00:00+00:00,-0.00196777
2019-05-05 00:00:00+00:00,0.00742890
2019-05-06 00:00:00+00:00,-0.00089413
2019-05-07 00:00:00+00:00,-0.00219522
2019-05-08 00:00:00+00:00,0.00253841
2019-05-09 00:00:00+00:00,0.00040498
2019-05-10 00:00:00+00:00,0.00064108
2019-05-12 00:00:00+00:00,0.00134862
2019-05-13 00:00:00+00:00,-0.00042055
2019-05-14 00:00:00+00:00,0.00229055
2019-05-15 00:00:00+00:00,-0.00041973
2019-05-16 00:00:00+00:00,0.00405095
2019-05-17 00:00:00+00:00,-0.00194111
2019-05-19 00:00:00+00:00,-0.00135770
2019-05-20 00:00:00+00:00,-0.00006617
2019-05-21 00:00:00+00:00,-0.00159445
2019-05-22 00:00:00+00:00,-0.00053692
2019-05-23 00:00:00+00:00,0.00429186
2019-05-24 00:00:00+00:00,0.00380422
2019-05-26 00:00:00+00:00,0.00086908
2019-05-27 00:00:00+00:00,-0.00053219
2019-05-28 00:00:00+00:00,0.00133561
2019-05-29 00:00:00+00:00,0.00623035
2019-05-30 00:00:00+00:00,-0.00423690
2019-05-31 00:00:00+00:00,0.00831157
2019-06-02 00:00:00+00:00,0.00974193
2019-06-03 00:00:00+00:00,-0.00040781
2019-06-04 00:00:00+00:00,0.00302059
2019-06-05 00:00:00+00:00,-0.00154637
2019-06-06 00:00:00+00:00,-0.00154776
2019-06-07 00:00:00+00:00,-0.00086317
2019-06-09 00:00:00+00:00,0.00050872
2019-06-10 00:00:00+00:00,-0.00086349
2019-06-11 00:00:00+00:00,-0.00097834
2019-06-12 00:00:00+00:00,0.00177044
2019-06-13 00:00:00+00:00,0.00119623
2019-06-14 00:00:00+00:00,0.00404898
2019-06-16 00:00:00+00:00,-0.00210700
2019-06-17 00:00:00+00:00,-0.00120018
2019-06-18 00:00:00+00:00,0.00256134
2019-06-19 00:00:00+00:00,0.00107692
2019-06-20 00:00:00+00:00,0.00596271
2019-06-21 00:00:00+00:00,-0.00299514
2019-06-23 00:00:00+00:00,-0.00357017
2019-06-24 00:00:00+00:00,0.00096441
2019-06-25 00:00:00+00:00,0.00323379
2019-06-26 00:00:00+00:00,0.00016668
2019-06-27 00:00:00+00:00,-0.00435966
2019-06-28 00:00:00+00:00,0.00266925
2019-06-30 00:00:00+00:00,-0.00175844
2019-07-01 00:00:00+00:00,-0.00005903
2019-07-02 00:00:00+00:00,0.00209588
2019-07-03 00:00:00+00:00,0.00650942
2019-07-04 00:00:00+00:00,-0.00118683
2019-07-05 00:00:00+00:00,0.00050177
2019-07-07 00:00:00+00:00,-0.00794449
2019-07-08 00:00:00+00:00,0.00164036
2019-07-09 00:00:00+00:00,-0.00232890
2019-07-10 00:00:00+00:00,-0.00403585
2019-07-11 00:00:00+00:00,0.00404499
2019-07-12 00:00:00+00:00,-0.00664617
2019-07-14 00:00:00+00:00,0.00028319
2019-07-15 00:00:00+00:00,-0.00131653
2019-07-16 00:00:00+00:00,0.00337252
2019-07-17 00:00:00+00:00,-0.00028716
2019-07-18 00:00:00+00:00,0.00416242
2019-07-19 00:00:00+00:00,-0.00005739
2019-07-21 00:00:00+00:00,-0.00096596
2019-07-22 00:00:00+00:00,0.00016952
2019-07-23 00:00:00+00:00,-0.00017176
2019-07-24 00:00:00+00:00,-0.00130848
2019-07-25 00:00:00+00:00,0.00290031
2019-07-26 00:00:00+00:00,-0.00244168
2019-07-28 00:00:00+00:00,-0.00017257
2019-07-29 00:00:00+00:00,0.00062404
2019-07-30 00:00:00+00:00,0.00028283
2019-07-31 00:00:00+00:00,0.00051027
2019-08-01 00:00:00+00:00,-0.00073935
2019-08-02 00:00:00+00:00,0.01539227
2019-08-04 00:00:00+00:00,-0.00028070
2019-08-05 00:00:00+00:00,0.00888058
2019-08-06 00:00:00+00:00,-0.00027835
2019-08-07 00:00:00+00:00,0.00525948
2019-08-08 00:00:00+00:00,-0.00413198
2019-08-09 00:00:00+00:00,0.00425807
2019-08-11 00:00:00+00:00,-0.00247852
2019-08-12 00:00:00+00:00,0.00005529
2019-08-13 00:00:00+00:00,0.00811289
2019-08-14 00:00:00+00:00,-0.00465312
2019-08-15 00:00:00+00:00,0.00775709
2019-08-16 00:00:00+00:00,0.00224010
2019-08-18 00:00:00+00:00,-0.00201212
2019-08-19 00:00:00+00:00,-0.00005297
2019-08-20 00:00:00+00:00,-0.00212730
2019-08-21 00:00:00+00:00,0.00092920
2019-08-22 00:00:00+00:00,0.00169235
2019-08-23 00:00:00+00:00,-0.00725115
2019-08-25 00:00:00+00:00,0.01389382
2019-08-26 00:00:00+00:00,-0.00265485
2019-08-27 00:00:00+00:00,-0.00179304
2019-08-28 00:00:00+00:00,0.00320837
2019-08-29 00:00:00+00:00,0.00167965
2019-08-30 00:00:00+00:00,-0.00503463
2019-09-01 00:00:00+00:00,0.00320851
2019-09-02 00:00:00+00:00,0.00211353
2019-09-03 00:00:00+00:00,0.00037825
2019-09-04 00:00:00+00:00,0.00221661
2019-09-05 00:00:00+00:00,-0.00210506
2019-09-06 00:00:00+00:00,-0.00632618
2019-09-08 00:00:00+00:00,0.00103358
2019-09-09 00:00:00+00:00,-0.00103282
2019-09-10 00:00:00+00:00,-0.00571221
2019-09-11 00:00:00+00:00,-0.00738572
2019-09-12 00:00:00+00:00,-0.00104640
2019-09-13 00:00:00+00:00,-0.00424734
2019-09-15 00:00:00+00:00,-0.00637026
2019-09-16 00:00:00+00:00,-0.00061307
2019-09-17 00:00:00+00:00,0.00206427
2019-09-18 00:00:00+00:00,0.00373143
2019-09-19 00:00:00+00:00,0.00105531
2019-09-20 00:00:00+00:00,0.00149802
2019-09-22 00:00:00+00:00,0.00171686
2019-09-23 00:00:00+00:00,-0.00049461
2019-09-24 00:00:00+00:00,0.00392338
2019-09-25 00:00:00+00:00,0.00423873
2019-09-26 00:00:00+00:00,-0.00300903
2019-09-27 00:00:00+00:00,-0.00092904
2019-09-29 00:00:00+00:00,0.00159989
2019-09-30 00:00:00+00:00,-0.00180758
2019-10-01 00:00:00+00:00,-0.00016072
2019-10-02 00:00:00+00:00,0.00435022
2019-10-03 00:00:00+00:00,0.00564779
2019-10-04 00:00:00+00:00,0.00485339
2019-10-06 00:00:00+00:00,0.00125303
2019-10-07 00:00:00+00:00,-0.00048081
2019-10-08 00:00:00+00:00,-0.00470342
2019-10-09 00:00:00+00:00,0.00397788
2019-10-10 00:00:00+00:00,-0.00438103
2019-10-11 00:00:00+00:00,-0.00679392
2019-10-13 00:00:00+00:00,-0.00738758
2019-10-14 00:00:00+00:00,0.00304379
2019-10-15 00:00:00+00:00,0.00105394
2019-10-16 00:00:00+00:00,-0.00422310
2019-10-17 00:00:00+00:00,0.00094702
2019-10-18 00:00:00+00:00,-0.00214147
2019-10-20 00:00:00+00:00,0.00139005
2019-10-21 00:00:00+00:00,-0.00291517
2019-10-22 00:00:00+00:00,-0.00159527
2019-10-23 00:00:00+00:00,0.00416538
2019-10-24 00:00:00+00:00,-0.00059832
2019-10-25 00:00:00+00:00,-0.00170286
2019-10-27 00:00:00+00:00,-0.00325411
2019-10-28 00:00:00+00:00,-0.00093348
2019-10-29 00:00:00+00:00,-0.00326646
2019-10-30 00:00:00+00:00,0.00184848
2019-10-31 00:00:00+00:00,0.00396061
2019-11-01 00:00:00+00:00,0.00693571
2019-11-03 00:00:00+00:00,-0.00301255
2019-11-04 00:00:00+00:00,-0.00114627
2019-11-05 00:00:00+00:00,-0.00545528
2019-11-06 00:00:00+00:00,-0.00370785
2019-11-07 00:00:00+00:00,0.00207439
2019-11-08 00:00:00+00:00,-0.00771751
2019-11-10 00:00:00+00:00,-0.00295731
2019-11-11 00:00:00+00:00,0.00254226
2019-11-12 00:00:00+00:00,-0.00363157
2019-11-13 00:00:00+00:00,0.00254438
2019-11-14 00:00:00+00:00,0.00478232
2019-11-15 00:00:00+00:00,0.00107336
2019-11-17 00:00:00+00:00,0.00241095
2019-11-18 00:00:00+00:00,-0.00026632
2019-11-19 00:00:00+00:00,0.00129233
2019-11-20 00:00:00+00:00,0.00495911
2019-11-21 00:00:00+00:00,0.00117301
2019-11-22 00:00:00+00:00,-0.00324820
2019-11-24 00:00:00+00:00,-0.00026582
2019-11-25 00:00:00+00:00,-0.00059846
2019-11-26 00:00:00+00:00,0.00206302
2019-11-27 00:00:00+00:00,0.00150503
2019-11-28 00:00:00+00:00,-0.00170249
2019-11-29 00:00:00+00:00,-0.00048690
2019-12-01 00:00:00+00:00,-0.00281294
2019-12-02 00:00:00+00:00,0.00773046
2019-12-03 00:00:00+00:00,-0.00312960
2019-12-04 00:00:00+00:00,0.01134294
2019-12-05 00:00:00+00:00,-0.00332199
2019-12-06 00:00:00+00:00,-0.00420943
2019-12-08 00:00:00+00:00,-0.00312567
2019-12-09 00:00:00+00:00,0.00084046
2019-12-10 00:00:00+00:00,0.00161192
2019-12-11 00:00:00+00:00,-0.00147602
2019-12-12 00:00:00+00:00,0.00304582
2019-12-13 00:00:00+00:00,-0.01027334
2019-12-15 00:00:00+00:00,0.00751379
2019-12-16 00:00:00+00:00,-0.00026410
2019-12-17 00:00:00+00:00,-0.00247085
2019-12-18 00:00:00+00:00,-0.00148104
2019-12-19 00:00:00+00:00,-0.00369861
2019-12-20 00:00:00+00:00,-0.00037734
2019-12-22 00:00:00+00:00,0.00028973
2019-12-23 00:00:00+00:00,0.00151253
2019-12-24 00:00:00+00:00,-0.00159769
2019-12-25 00:00:00+00:00,0.00129007
2019-12-26 00:00:00+00:00,-0.00037684
2019-12-27 00:00:00+00:00,0.00084495
2019-12-29 00:00:00+00:00,0.00206462
2019-12-30 00:00:00+00:00,-0.00026424
