Date,EURIBOR
2002-01-31 00:00:00+00:00,0.00016144
2002-02-01 00:00:00+00:00,0.00058138
2002-02-04 00:00:00+00:00,0.00168374
2002-02-05 00:00:00+00:00,0.00037112
2002-02-06 00:00:00+00:00,0.00037159
2002-02-07 00:00:00+00:00,-0.00298377
2002-02-08 00:00:00+00:00,0.00089793
2002-02-11 00:00:00+00:00,-0.00031037
2002-02-12 00:00:00+00:00,-0.00057329
2002-02-13 00:00:00+00:00,-0.00136104
2002-02-14 00:00:00+00:00,0.00031930
2002-02-15 00:00:00+00:00,0.00121255
2002-02-18 00:00:00+00:00,0.00031927
2002-02-19 00:00:00+00:00,-0.00004836
2002-02-20 00:00:00+00:00,-0.00031009
2002-02-21 00:00:00+00:00,-0.00036335
2002-02-22 00:00:00+00:00,0.00110680
2002-02-25 00:00:00+00:00,-0.00073056
2002-02-26 00:00:00+00:00,-0.00015335
2002-02-27 00:00:00+00:00,-0.00031085
2002-02-28 00:00:00+00:00,0.00063420
2002-03-01 00:00:00+00:00,-0.00099397
2002-03-04 00:00:00+00:00,-0.00083716
2002-03-05 00:00:00+00:00,-0.00162543
2002-03-06 00:00:00+00:00,-0.00057520
2002-03-07 00:00:00+00:00,-0.00199506
2002-03-08 00:00:00+00:00,-0.00110249
2002-03-11 00:00:00+00:00,0.00052909
2002-03-12 00:00:00+00:00,0.00037044
2002-03-13 00:00:00+00:00,-0.00015599
2002-03-14 00:00:00+00:00,-0.00068237
2002-03-15 00:00:00+00:00,-0.00084098
2002-03-18 00:00:00+00:00,0.00010662
2002-03-19 00:00:00+00:00,0.00015971
2002-03-20 00:00:00+00:00,-0.00020901
2002-03-21 00:00:00+00:00,-0.00089340
2002-03-22 00:00:00+00:00,0.00016007
2002-03-25 00:00:00+00:00,-0.00036604
2002-03-26 00:00:00+00:00,0.00095138
2002-03-27 00:00:00+00:00,0.00079288
2002-03-28 00:00:00+00:00,-0.00052347
2002-04-02 00:00:00+00:00,-0.00020787
2002-04-03 00:00:00+00:00,0.00100369
2002-04-04 00:00:00+00:00,0.00152978
2002-04-05 00:00:00+00:00,0.00026681
2002-04-08 00:00:00+00:00,-0.00046922
2002-04-09 00:00:00+00:00,-0.00057398
2002-04-10 00:00:00+00:00,-0.00041571
2002-04-11 00:00:00+00:00,0.00042597
2002-04-12 00:00:00+00:00,0.00058396
2002-04-15 00:00:00+00:00,0.00084646
2002-04-16 00:00:00+00:00,-0.00188829
2002-04-17 00:00:00+00:00,-0.00062677
2002-04-18 00:00:00+00:00,-0.00046815
2002-04-19 00:00:00+00:00,0.00011004
2002-04-22 00:00:00+00:00,0.00111084
2002-04-23 00:00:00+00:00,-0.00057423
2002-04-24 00:00:00+00:00,0.00079462
2002-04-25 00:00:00+00:00,0.00137253
2002-04-26 00:00:00+00:00,0.00026701
2002-04-29 00:00:00+00:00,-0.00110086
2002-04-30 00:00:00+00:00,0.00016136
2002-05-01 00:00:00+00:00,0.00105551
