Date,SMI
2016-01-04 00:00:00+00:00,-0.03416836
2016-01-05 00:00:00+00:00,0.01016226
2016-01-06 00:00:00+00:00,-0.03289666
2016-01-07 00:00:00+00:00,-0.05067849
2016-01-08 00:00:00+00:00,-0.02931883
2016-01-11 00:00:00+00:00,0.01149058
2016-01-12 00:00:00+00:00,0.02449948
2016-01-13 00:00:00+00:00,-0.01798525
2016-01-14 00:00:00+00:00,0.01307896
2016-01-15 00:00:00+00:00,-0.05932266
2016-01-18 00:00:00+00:00,-0.00514242
2016-01-19 00:00:00+00:00,0.01687330
2016-01-20 00:00:00+00:00,-0.03648948
2016-01-21 00:00:00+00:00,0.00940231
2016-01-22 00:00:00+00:00,0.05573514
2016-01-25 00:00:00+00:00,-0.01297568
2016-01-26 00:00:00+00:00,0.02069498
2016-01-27 00:00:00+00:00,-0.01394600
2016-01-28 00:00:00+00:00,-0.01755002
2016-01-29 00:00:00+00:00,0.04574812
2016-02-01 00:00:00+00:00,-0.00736989
2016-02-02 00:00:00+00:00,-0.03633249
2016-02-03 00:00:00+00:00,0.00530832
2016-02-04 00:00:00+00:00,-0.04738768
2016-02-05 00:00:00+00:00,-0.01703331
2016-02-08 00:00:00+00:00,-0.03479927
2016-02-09 00:00:00+00:00,-0.05281225
2016-02-10 00:00:00+00:00,0.03198574
2016-02-11 00:00:00+00:00,-0.04504364
2016-02-12 00:00:00+00:00,0.03366382
2016-02-15 00:00:00+00:00,0.04196981
2016-02-16 00:00:00+00:00,0.00903815
2016-02-17 00:00:00+00:00,0.01862763
2016-02-18 00:00:00+00:00,-0.01186884
2016-02-19 00:00:00+00:00,-0.00564977
2016-02-22 00:00:00+00:00,0.02529199
2016-02-23 00:00:00+00:00,-0.04124367
2016-02-24 00:00:00+00:00,-0.00350833
2016-02-25 00:00:00+00:00,0.01971192
2016-02-26 00:00:00+00:00,0.01116377
2016-02-29 00:00:00+00:00,-0.01049217
2016-03-01 00:00:00+00:00,0.04173661
2016-03-02 00:00:00+00:00,0.01271031
2016-03-03 00:00:00+00:00,-0.00400951
2016-03-04 00:00:00+00:00,-0.00263984
2016-03-07 00:00:00+00:00,0.00376087
2016-03-08 00:00:00+00:00,-0.00288614
2016-03-09 00:00:00+00:00,-0.00529006
2016-03-10 00:00:00+00:00,-0.01360352
2016-03-11 00:00:00+00:00,0.02657550
2016-03-14 00:00:00+00:00,-0.01936344
2016-03-15 00:00:00+00:00,-0.00777633
2016-03-16 00:00:00+00:00,-0.00373004
2016-03-17 00:00:00+00:00,-0.01443353
2016-03-18 00:00:00+00:00,-0.00544283
2016-03-21 00:00:00+00:00,-0.00013846
2016-03-22 00:00:00+00:00,0.00232202
2016-03-23 00:00:00+00:00,0.00167559
2016-03-24 00:00:00+00:00,-0.01437518
2016-03-29 00:00:00+00:00,0.00313105
2016-03-30 00:00:00+00:00,0.00586151
2016-03-31 00:00:00+00:00,-0.00791259
2016-04-01 00:00:00+00:00,-0.02902738
2016-04-04 00:00:00+00:00,0.01191538
2016-04-05 00:00:00+00:00,-0.01672267
2016-04-06 00:00:00+00:00,0.02952527
2016-04-07 00:00:00+00:00,0.00064231
2016-04-08 00:00:00+00:00,0.01140961
2016-04-11 00:00:00+00:00,-0.01039302
2016-04-12 00:00:00+00:00,0.01073351
2016-04-13 00:00:00+00:00,0.04250252
2016-04-14 00:00:00+00:00,0.00824110
2016-04-15 00:00:00+00:00,0.01232847
2016-04-18 00:00:00+00:00,0.00882015
2016-04-19 00:00:00+00:00,0.02003765
2016-04-20 00:00:00+00:00,0.02100601
2016-04-21 00:00:00+00:00,-0.02062627
2016-04-22 00:00:00+00:00,0.00036396
2016-04-25 00:00:00+00:00,-0.00533337
2016-04-26 00:00:00+00:00,0.00397478
2016-04-27 00:00:00+00:00,0.00273006
2016-04-28 00:00:00+00:00,-0.02159547
2016-04-29 00:00:00+00:00,-0.01754860
2016-05-02 00:00:00+00:00,0.00670041
2016-05-03 00:00:00+00:00,-0.03118136
2016-05-04 00:00:00+00:00,-0.02420064
2016-05-06 00:00:00+00:00,0.00297805
2016-05-09 00:00:00+00:00,0.01707262
2016-05-10 00:00:00+00:00,0.02923750
2016-05-11 00:00:00+00:00,-0.00695109
2016-05-12 00:00:00+00:00,0.00405573
2016-05-13 00:00:00+00:00,-0.01103541
2016-05-17 00:00:00+00:00,0.00712634
2016-05-18 00:00:00+00:00,0.01562384
2016-05-19 00:00:00+00:00,0.00061977
2016-05-20 00:00:00+00:00,0.00957984
2016-05-23 00:00:00+00:00,0.01123951
2016-05-24 00:00:00+00:00,0.02866719
2016-05-25 00:00:00+00:00,0.00982619
2016-05-26 00:00:00+00:00,0.01270765
2016-05-27 00:00:00+00:00,0.01530726
2016-05-30 00:00:00+00:00,-0.00326460
2016-05-31 00:00:00+00:00,-0.01897782
2016-06-01 00:00:00+00:00,-0.00049783
2016-06-02 00:00:00+00:00,0.00914267
2016-06-03 00:00:00+00:00,-0.01892751
2016-06-06 00:00:00+00:00,-0.00209151
2016-06-07 00:00:00+00:00,0.01139647
2016-06-08 00:00:00+00:00,-0.01332519
2016-06-09 00:00:00+00:00,-0.01719890
2016-06-10 00:00:00+00:00,-0.04907897
2016-06-13 00:00:00+00:00,-0.03735131
2016-06-14 00:00:00+00:00,-0.01449789
2016-06-15 00:00:00+00:00,0.00760607
2016-06-16 00:00:00+00:00,-0.00000865
2016-06-17 00:00:00+00:00,0.02412383
2016-06-20 00:00:00+00:00,0.03386770
2016-06-21 00:00:00+00:00,0.01707626
2016-06-22 00:00:00+00:00,-0.00870679
2016-06-23 00:00:00+00:00,0.03449964
2016-06-24 00:00:00+00:00,-0.09701876
2016-06-27 00:00:00+00:00,0.00617185
2016-06-28 00:00:00+00:00,0.02807889
2016-06-29 00:00:00+00:00,0.03594785
2016-06-30 00:00:00+00:00,0.03242035
2016-07-01 00:00:00+00:00,0.00359537
2016-07-04 00:00:00+00:00,-0.00559711
2016-07-05 00:00:00+00:00,-0.03372315
2016-07-06 00:00:00+00:00,-0.00507399
2016-07-07 00:00:00+00:00,0.01488795
2016-07-08 00:00:00+00:00,0.02132915
2016-07-11 00:00:00+00:00,0.01843997
2016-07-12 00:00:00+00:00,0.00914292
2016-07-13 00:00:00+00:00,-0.00542196
2016-07-14 00:00:00+00:00,0.01059285
2016-07-15 00:00:00+00:00,-0.00405713
2016-07-18 00:00:00+00:00,-0.00136180
2016-07-19 00:00:00+00:00,-0.00848796
