Date,CHF
2000-10-17 00:00:00+00:00,0.00494988
2000-10-18 00:00:00+00:00,-0.01334407
2000-10-19 00:00:00+00:00,0.00196544
2000-10-20 00:00:00+00:00,0.00107306
2000-10-23 00:00:00+00:00,-0.00850888
2000-10-24 00:00:00+00:00,0.00072307
2000-10-25 00:00:00+00:00,-0.01321959
2000-10-26 00:00:00+00:00,-0.00071495
2000-10-27 00:00:00+00:00,0.00743869
2000-10-30 00:00:00+00:00,-0.00053159
2000-10-31 00:00:00+00:00,0.00486493
2000-11-01 00:00:00+00:00,0.01307337
2000-11-02 00:00:00+00:00,-0.00070171
2000-11-03 00:00:00+00:00,0.00884139
2000-11-06 00:00:00+00:00,-0.00595368
2000-11-07 00:00:00+00:00,0.00088420
2000-11-08 00:00:00+00:00,-0.00633258
2000-11-09 00:00:00+00:00,0.01151494
2000-11-10 00:00:00+00:00,-0.00664840
2000-11-13 00:00:00+00:00,0.00035677
2000-11-14 00:00:00+00:00,-0.00457385
2000-11-15 00:00:00+00:00,-0.00264824
2000-11-16 00:00:00+00:00,-0.00673167
2000-11-17 00:00:00+00:00,-0.00623957
2000-11-20 00:00:00+00:00,0.00198312
2000-11-21 00:00:00+00:00,-0.00429261
2000-11-22 00:00:00+00:00,0.00216712
2000-11-24 00:00:00+00:00,-0.00340268
2000-11-27 00:00:00+00:00,0.01567673
2000-11-28 00:00:00+00:00,0.00763087
2000-11-29 00:00:00+00:00,0.00088763
2000-11-30 00:00:00+00:00,0.01705267
2000-12-01 00:00:00+00:00,0.02885292
2000-12-04 00:00:00+00:00,0.02720506
2000-12-05 00:00:00+00:00,-0.01612857
2000-12-06 00:00:00+00:00,0.01404527
2000-12-07 00:00:00+00:00,-0.00050466
2000-12-08 00:00:00+00:00,-0.01206506
2000-12-11 00:00:00+00:00,-0.00119034
2000-12-12 00:00:00+00:00,-0.00033529
2000-12-13 00:00:00+00:00,-0.00563997
2000-12-14 00:00:00+00:00,0.02146014
2000-12-15 00:00:00+00:00,0.00722790
2000-12-18 00:00:00+00:00,-0.00132781
2000-12-19 00:00:00+00:00,-0.00216306
2000-12-20 00:00:00+00:00,0.00820567
2000-12-21 00:00:00+00:00,0.00300335
2000-12-22 00:00:00+00:00,0.01060747
2000-12-26 00:00:00+00:00,0.00998886
2000-12-27 00:00:00+00:00,-0.00501633
2000-12-28 00:00:00+00:00,0.00114431
2000-12-29 00:00:00+00:00,0.01040664
2001-01-02 00:00:00+00:00,0.01045871
2001-01-03 00:00:00+00:00,-0.01734217
2001-01-04 00:00:00+00:00,0.01393851
2001-01-05 00:00:00+00:00,0.00417299
2001-01-08 00:00:00+00:00,-0.00411408
2001-01-09 00:00:00+00:00,-0.00716609
2001-01-10 00:00:00+00:00,-0.00721673
2001-01-11 00:00:00+00:00,0.00843885
2001-01-12 00:00:00+00:00,-0.00415682
2001-01-16 00:00:00+00:00,-0.01062100
2001-01-17 00:00:00+00:00,-0.00682364
2001-01-18 00:00:00+00:00,0.01674634
2001-01-19 00:00:00+00:00,-0.01255830
2001-01-22 00:00:00+00:00,0.00198097
2001-01-23 00:00:00+00:00,0.00148835
2001-01-24 00:00:00+00:00,-0.01527183
2001-01-25 00:00:00+00:00,0.00084858
2001-01-26 00:00:00+00:00,0.00200271
2001-01-29 00:00:00+00:00,-0.00376120
2001-01-30 00:00:00+00:00,0.00696890
2001-01-31 00:00:00+00:00,0.00265546
2001-02-01 00:00:00+00:00,0.00690138
2001-02-02 00:00:00+00:00,-0.01069918
2001-02-05 00:00:00+00:00,0.00478897
2001-02-06 00:00:00+00:00,-0.01141344
2001-02-07 00:00:00+00:00,0.00283840
2001-02-08 00:00:00+00:00,-0.01150818
2001-02-09 00:00:00+00:00,0.00736442
2001-02-12 00:00:00+00:00,0.00251059
2001-02-13 00:00:00+00:00,-0.00937704
2001-02-14 00:00:00+00:00,0.00052944
2001-02-15 00:00:00+00:00,-0.01611633
2001-02-16 00:00:00+00:00,0.01069110
2001-02-20 00:00:00+00:00,-0.00666233
2001-02-21 00:00:00+00:00,-0.00114644
2001-02-22 00:00:00+00:00,-0.00249537
2001-02-23 00:00:00+00:00,0.01186696
2001-02-26 00:00:00+00:00,-0.00831373
2001-02-27 00:00:00+00:00,0.00509126
2001-02-28 00:00:00+00:00,0.00388871
2001-03-01 00:00:00+00:00,0.01188160
2001-03-02 00:00:00+00:00,0.03795042
2001-03-05 00:00:00+00:00,-0.00474111
2001-03-06 00:00:00+00:00,0.00119101
2001-03-07 00:00:00+00:00,-0.00969284
2001-03-08 00:00:00+00:00,0.00550773
2001-03-09 00:00:00+00:00,0.00020402
2001-03-12 00:00:00+00:00,-0.00673606
2001-03-13 00:00:00+00:00,-0.03062968
2001-03-14 00:00:00+00:00,-0.00163791
2001-03-15 00:00:00+00:00,-0.00888919
2001-03-16 00:00:00+00:00,-0.00318452
2001-03-19 00:00:00+00:00,0.00328978
2001-03-20 00:00:00+00:00,0.00872064
2001-03-21 00:00:00+00:00,-0.01208502
2001-03-22 00:00:00+00:00,-0.00694166
2001-03-23 00:00:00+00:00,0.00074058
2001-03-26 00:00:00+00:00,0.00451555
2001-03-27 00:00:00+00:00,-0.00233626
2001-03-28 00:00:00+00:00,-0.00508223
2001-03-29 00:00:00+00:00,-0.00132180
2001-03-30 00:00:00+00:00,-0.00752335
2001-04-02 00:00:00+00:00,0.00370201
2001-04-03 00:00:00+00:00,0.01786796
2001-04-04 00:00:00+00:00,0.00617147
2001-04-05 00:00:00+00:00,-0.00618623
2001-04-06 00:00:00+00:00,0.00532358
2001-04-09 00:00:00+00:00,-0.00467032
2001-04-10 00:00:00+00:00,-0.00978096
2001-04-11 00:00:00+00:00,0.00383007
2001-04-12 00:00:00+00:00,0.00244973
2001-04-16 00:00:00+00:00,-0.00692073
2001-04-17 00:00:00+00:00,-0.00782358
2001-04-18 00:00:00+00:00,-0.00010611
2001-04-19 00:00:00+00:00,0.01181279
2001-04-20 00:00:00+00:00,0.01047614
2001-04-23 00:00:00+00:00,-0.00803851
2001-04-24 00:00:00+00:00,-0.00486972
2001-04-25 00:00:00+00:00,0.00348859
2001-04-26 00:00:00+00:00,0.00245292
2001-04-27 00:00:00+00:00,-0.01370429
2001-04-30 00:00:00+00:00,-0.00355278
2001-05-01 00:00:00+00:00,0.00196985
2001-05-02 00:00:00+00:00,0.00006759
2001-05-03 00:00:00+00:00,-0.00303717
2001-05-04 00:00:00+00:00,0.00336057
2001-05-07 00:00:00+00:00,-0.00320535
