Date,SGD
2023-03-07 00:00:00+00:00,-0.00092017
2023-03-08 00:00:00+00:00,0.01232243
2023-03-09 00:00:00+00:00,-0.00387301
2023-03-10 00:00:00+00:00,0.00338100
2023-03-13 00:00:00+00:00,-0.00851241
2023-03-14 00:00:00+00:00,-0.00332746
2023-03-15 00:00:00+00:00,0.00492573
2023-03-16 00:00:00+00:00,-0.00113216
2023-03-17 00:00:00+00:00,-0.00862488
2023-03-20 00:00:00+00:00,-0.00266282
2023-03-21 00:00:00+00:00,-0.00827153
2023-03-22 00:00:00+00:00,-0.00155528
2023-03-23 00:00:00+00:00,-0.01059253
2023-03-24 00:00:00+00:00,0.00578865
2023-03-25 00:00:00+00:00,-0.00181802
2023-03-27 00:00:00+00:00,0.00294862
2023-03-28 00:00:00+00:00,-0.00569164
2023-03-29 00:00:00+00:00,0.00118582
2023-03-30 00:00:00+00:00,-0.00005845
2023-03-31 00:00:00+00:00,-0.00088622
2023-04-01 00:00:00+00:00,0.00118313
2023-04-03 00:00:00+00:00,0.00212231
2023-04-04 00:00:00+00:00,-0.00551064
2023-04-05 00:00:00+00:00,-0.00073779
2023-04-06 00:00:00+00:00,0.00348338
2023-04-07 00:00:00+00:00,0.00069042
2023-04-08 00:00:00+00:00,0.00072734
2023-04-10 00:00:00+00:00,-0.00043947
2023-04-11 00:00:00+00:00,0.00298116
2023-04-12 00:00:00+00:00,-0.00201642
2023-04-13 00:00:00+00:00,-0.00900819
2023-04-14 00:00:00+00:00,0.00083978
2023-04-15 00:00:00+00:00,0.00819491
2023-04-17 00:00:00+00:00,0.00117364
2023-04-18 00:00:00+00:00,0.00023122
2023-04-19 00:00:00+00:00,0.00222186
2023-04-20 00:00:00+00:00,-0.00631755
2023-04-21 00:00:00+00:00,0.00150956
2023-04-22 00:00:00+00:00,-0.00107907
2023-04-24 00:00:00+00:00,0.00199761
2023-04-25 00:00:00+00:00,0.00236929
2023-04-26 00:00:00+00:00,-0.00197746
2023-04-27 00:00:00+00:00,0.00127959
2023-04-28 00:00:00+00:00,0.00027010
2023-04-29 00:00:00+00:00,0.00019509
2023-05-01 00:00:00+00:00,-0.00556573
2023-05-02 00:00:00+00:00,0.00454628
2023-05-03 00:00:00+00:00,-0.00576278
2023-05-04 00:00:00+00:00,-0.00765639
2023-05-05 00:00:00+00:00,-0.00210624
2023-05-08 00:00:00+00:00,-0.00403582
2023-05-09 00:00:00+00:00,0.00310483
2023-05-10 00:00:00+00:00,0.00181751
2023-05-11 00:00:00+00:00,0.00004454
2023-05-12 00:00:00+00:00,0.00811302
2023-05-13 00:00:00+00:00,0.00270774
2023-05-15 00:00:00+00:00,0.00378616
2023-05-16 00:00:00+00:00,-0.00216587
2023-05-17 00:00:00+00:00,0.00903194
2023-05-18 00:00:00+00:00,0.00443974
2023-05-19 00:00:00+00:00,0.00041201
2023-05-20 00:00:00+00:00,-0.00036916
2023-05-22 00:00:00+00:00,-0.00014661
2023-05-23 00:00:00+00:00,0.00368355
2023-05-24 00:00:00+00:00,-0.00011155
2023-05-25 00:00:00+00:00,0.00683105
2023-05-29 00:00:00+00:00,-0.00114733
2023-06-02 00:00:00+00:00,-0.00629433
2023-06-05 00:00:00+00:00,0.00528978
2023-06-06 00:00:00+00:00,-0.00259208
2023-06-07 00:00:00+00:00,-0.00200370
2023-06-08 00:00:00+00:00,0.00052314
2023-06-12 00:00:00+00:00,-0.01003162
2023-06-13 00:00:00+00:00,-0.00178659
2023-06-14 00:00:00+00:00,0.00075031
2023-06-15 00:00:00+00:00,0.00145921
2023-06-16 00:00:00+00:00,-0.00487605
2023-06-19 00:00:00+00:00,0.00183825
2023-06-20 00:00:00+00:00,0.00306394
2023-06-21 00:00:00+00:00,-0.00197478
2023-06-22 00:00:00+00:00,-0.00294325
2023-06-26 00:00:00+00:00,0.01695200
2023-06-27 00:00:00+00:00,-0.00540510
2023-06-28 00:00:00+00:00,0.00419473
2023-06-29 00:00:00+00:00,-0.00007449
2023-07-03 00:00:00+00:00,0.00033388
2023-07-05 00:00:00+00:00,0.00036948
2023-07-06 00:00:00+00:00,-0.00325907
2023-07-10 00:00:00+00:00,-0.00274512
2023-07-11 00:00:00+00:00,-0.01039648
2023-07-12 00:00:00+00:00,-0.00432940
2023-07-13 00:00:00+00:00,-0.01944464
2023-07-14 00:00:00+00:00,-0.00709765
2023-07-15 00:00:00+00:00,0.00038022
2023-07-17 00:00:00+00:00,-0.00011221
2023-07-18 00:00:00+00:00,0.00019056
2023-07-19 00:00:00+00:00,0.00719702
2023-07-20 00:00:00+00:00,-0.00577268
2023-07-21 00:00:00+00:00,0.00772065
2023-07-22 00:00:00+00:00,-0.00000011
2023-07-24 00:00:00+00:00,0.00327454
2023-07-25 00:00:00+00:00,-0.00199455
2023-07-26 00:00:00+00:00,-0.00248585
2023-07-27 00:00:00+00:00,-0.00599437
2023-07-28 00:00:00+00:00,0.01353582
2023-07-29 00:00:00+00:00,-0.00116404
2023-07-31 00:00:00+00:00,-0.00319315
2023-08-01 00:00:00+00:00,0.00556860
2023-08-02 00:00:00+00:00,0.00870383
2023-08-03 00:00:00+00:00,0.00512511
2023-08-04 00:00:00+00:00,0.00063177
2023-08-05 00:00:00+00:00,-0.00432264
2023-08-07 00:00:00+00:00,0.00216811
2023-08-08 00:00:00+00:00,0.00309163
2023-08-09 00:00:00+00:00,-0.00163766
2023-08-10 00:00:00+00:00,0.00610107
2023-08-11 00:00:00+00:00,0.00285991
2023-08-12 00:00:00+00:00,0.00155584
2023-08-14 00:00:00+00:00,0.00403433
2023-08-15 00:00:00+00:00,0.00343465
2023-08-16 00:00:00+00:00,0.00132464
2023-08-17 00:00:00+00:00,0.00623100
2023-08-18 00:00:00+00:00,-0.00628962
2023-08-19 00:00:00+00:00,-0.00166290
2023-08-21 00:00:00+00:00,-0.00063125
2023-08-22 00:00:00+00:00,-0.00074229
2023-08-23 00:00:00+00:00,0.00331865
2023-08-24 00:00:00+00:00,-0.00704433
2023-08-25 00:00:00+00:00,0.00143798
2023-08-28 00:00:00+00:00,0.00409366
2023-08-29 00:00:00+00:00,-0.00214383
2023-08-30 00:00:00+00:00,-0.00336381
2023-08-31 00:00:00+00:00,-0.00248157
2023-09-01 00:00:00+00:00,-0.00074348
2023-09-04 00:00:00+00:00,0.00358952
2023-09-05 00:00:00+00:00,0.01149071
2023-09-06 00:00:00+00:00,-0.00026225
2023-09-07 00:00:00+00:00,0.00561746
2023-09-08 00:00:00+00:00,-0.00070160
2023-09-09 00:00:00+00:00,-0.00022529
2023-09-11 00:00:00+00:00,-0.00455130
2023-09-12 00:00:00+00:00,-0.00055621
2023-09-13 00:00:00+00:00,-0.00096044
2023-09-14 00:00:00+00:00,-0.00077718
2023-09-15 00:00:00+00:00,0.00143056
2023-09-16 00:00:00+00:00,0.00050952
2023-09-18 00:00:00+00:00,0.00197781
2023-09-19 00:00:00+00:00,-0.00202323
2023-09-20 00:00:00+00:00,-0.00022575
2023-09-21 00:00:00+00:00,0.00807387
2023-09-22 00:00:00+00:00,-0.00252959
2023-09-23 00:00:00+00:00,-0.00033558
2023-09-25 00:00:00+00:00,-0.00110561
2023-09-26 00:00:00+00:00,0.00230202
2023-09-27 00:00:00+00:00,0.00595830
2023-09-28 00:00:00+00:00,-0.00277889
2023-09-29 00:00:00+00:00,-0.00530284
2023-09-30 00:00:00+00:00,-0.00040917
2023-10-02 00:00:00+00:00,0.00844202
2023-10-03 00:00:00+00:00,0.00469779
2023-10-04 00:00:00+00:00,-0.00561040
2023-10-05 00:00:00+00:00,-0.00135679
2023-10-06 00:00:00+00:00,-0.00603390
2023-10-09 00:00:00+00:00,0.00237504
2023-10-10 00:00:00+00:00,-0.00227474
2023-10-11 00:00:00+00:00,-0.00539039
2023-10-12 00:00:00+00:00,-0.00088761
2023-10-13 00:00:00+00:00,0.00767213
2023-10-14 00:00:00+00:00,-0.00084779
2023-10-16 00:00:00+00:00,0.00361799
2023-10-17 00:00:00+00:00,-0.00179729
2023-10-18 00:00:00+00:00,0.00105402
2023-10-19 00:00:00+00:00,0.00456214
2023-10-20 00:00:00+00:00,-0.00124672
2023-10-21 00:00:00+00:00,0.00006721
2023-10-23 00:00:00+00:00,-0.00274494
2023-10-24 00:00:00+00:00,-0.00358603
2023-10-25 00:00:00+00:00,0.00175381
2023-10-26 00:00:00+00:00,0.00120148
2023-10-27 00:00:00+00:00,-0.00091940
2023-10-30 00:00:00+00:00,-0.00706292
2023-10-31 00:00:00+00:00,-0.00015246
2023-11-01 00:00:00+00:00,0.00325886
2023-11-02 00:00:00+00:00,-0.00625491
2023-11-03 00:00:00+00:00,-0.00154667
2023-11-04 00:00:00+00:00,-0.01228943
2023-11-06 00:00:00+00:00,-0.00725317
2023-11-07 00:00:00+00:00,0.00848930
2023-11-08 00:00:00+00:00,-0.00015093
2023-11-09 00:00:00+00:00,0.00450808
2023-11-10 00:00:00+00:00,0.00106605
2023-11-11 00:00:00+00:00,-0.00018714
2023-11-13 00:00:00+00:00,0.00124865
2023-11-14 00:00:00+00:00,-0.00121800
2023-11-15 00:00:00+00:00,-0.01536180
2023-11-16 00:00:00+00:00,-0.00000170
2023-11-17 00:00:00+00:00,-0.00282364
2023-11-18 00:00:00+00:00,-0.00279112
2023-11-20 00:00:00+00:00,-0.01130186
2023-11-21 00:00:00+00:00,-0.00194661
2023-11-22 00:00:00+00:00,0.00251066
2023-11-23 00:00:00+00:00,-0.00044989
2023-11-24 00:00:00+00:00,-0.00044984
2023-11-25 00:00:00+00:00,-0.00015067
2023-11-27 00:00:00+00:00,-0.00370446
2023-11-28 00:00:00+00:00,-0.00105012
2023-11-29 00:00:00+00:00,-0.00262573
2023-11-30 00:00:00+00:00,0.00338455
2023-12-01 00:00:00+00:00,-0.00104895
2023-12-02 00:00:00+00:00,0.00075042
2023-12-04 00:00:00+00:00,-0.00344714
2023-12-05 00:00:00+00:00,0.00337766
2023-12-06 00:00:00+00:00,0.00149534
2023-12-07 00:00:00+00:00,-0.00082210
2023-12-08 00:00:00+00:00,-0.00127081
2023-12-09 00:00:00+00:00,0.00168286
2023-12-11 00:00:00+00:00,0.00690654
2023-12-12 00:00:00+00:00,-0.00044906
2023-12-13 00:00:00+00:00,0.00216532
2023-12-14 00:00:00+00:00,-0.01099032
2023-12-15 00:00:00+00:00,-0.00112893
2023-12-16 00:00:00+00:00,0.00290389
2023-12-18 00:00:00+00:00,-0.00796735
2023-12-19 00:00:00+00:00,0.00007530
2023-12-20 00:00:00+00:00,-0.00387067
2023-12-21 00:00:00+00:00,-0.00112867
2023-12-22 00:00:00+00:00,-0.00456018
2023-12-23 00:00:00+00:00,-0.00003582
2023-12-25 00:00:00+00:00,-0.00420061
2023-12-26 00:00:00+00:00,-0.00048998
2023-12-27 00:00:00+00:00,-0.00249749
2023-12-28 00:00:00+00:00,-0.00826208
2023-12-29 00:00:00+00:00,0.00282017
2023-12-30 00:00:00+00:00,0.00087599
2024-01-02 00:00:00+00:00,0.00877985
2024-01-03 00:00:00+00:00,0.00189214
2024-01-04 00:00:00+00:00,0.00147296
2024-01-05 00:00:00+00:00,0.00120678
2024-01-06 00:00:00+00:00,-0.00135376
2024-01-08 00:00:00+00:00,0.00591576
2024-01-09 00:00:00+00:00,-0.00022511
2024-01-10 00:00:00+00:00,0.00045246
2024-01-11 00:00:00+00:00,-0.00244447
2024-01-12 00:00:00+00:00,0.00101872
2024-01-13 00:00:00+00:00,0.00090451
2024-01-14 00:00:00+00:00,-0.00026166
2024-01-15 00:00:00+00:00,0.00413599
2024-01-16 00:00:00+00:00,0.00446930
2024-01-17 00:00:00+00:00,0.01100663
2024-01-18 00:00:00+00:00,-0.00175102
2024-01-19 00:00:00+00:00,-0.00126817
2024-01-20 00:00:00+00:00,-0.00115737
2024-01-22 00:00:00+00:00,-0.00239205
2024-01-23 00:00:00+00:00,-0.00078435
2024-01-24 00:00:00+00:00,-0.00168190
2024-01-25 00:00:00+00:00,0.00086191
2024-01-26 00:00:00+00:00,0.00086075
2024-01-27 00:00:00+00:00,-0.00011172
2024-01-29 00:00:00+00:00,0.00089709
2024-01-30 00:00:00+00:00,-0.00153091
2024-01-31 00:00:00+00:00,-0.00022382
2024-02-01 00:00:00+00:00,0.00112233
2024-02-02 00:00:00+00:00,-0.00440733
2024-02-03 00:00:00+00:00,0.00603997
2024-02-05 00:00:00+00:00,0.00458479
2024-02-06 00:00:00+00:00,0.00007371
2024-02-07 00:00:00+00:00,-0.00245693
2024-02-08 00:00:00+00:00,0.00275975
2024-02-09 00:00:00+00:00,-0.00026124
2024-02-10 00:00:00+00:00,-0.00014967
2024-02-12 00:00:00+00:00,-0.00167485
2024-02-13 00:00:00+00:00,-0.00007565
2024-02-14 00:00:00+00:00,0.00372289
2024-02-15 00:00:00+00:00,-0.00163326
2024-02-16 00:00:00+00:00,-0.00122704
2024-02-17 00:00:00+00:00,-0.00003822
2024-02-19 00:00:00+00:00,0.00074261
2024-02-20 00:00:00+00:00,-0.00159997
2024-02-21 00:00:00+00:00,-0.00070831
2024-02-22 00:00:00+00:00,-0.00264469
2024-02-23 00:00:00+00:00,-0.00096959
2024-02-26 00:00:00+00:00,0.00029680
2024-02-27 00:00:00+00:00,-0.00014988
2024-02-28 00:00:00+00:00,0.00164001
2024-02-29 00:00:00+00:00,-0.00059588
2024-03-01 00:00:00+00:00,0.00052121
2024-03-02 00:00:00+00:00,-0.00174909
2024-03-04 00:00:00+00:00,-0.00130455
2024-03-05 00:00:00+00:00,0.00052194
2024-03-06 00:00:00+00:00,-0.00212489
2024-03-07 00:00:00+00:00,-0.00832849
2024-03-08 00:00:00+00:00,-0.00288677
2024-03-09 00:00:00+00:00,-0.00060060
2024-03-11 00:00:00+00:00,-0.00669534
2024-03-12 00:00:00+00:00,0.00131900
2024-03-13 00:00:00+00:00,0.00267252
2024-03-14 00:00:00+00:00,-0.00101450
2024-03-15 00:00:00+00:00,0.00398563
2024-03-16 00:00:00+00:00,0.00014982
2024-03-18 00:00:00+00:00,0.00546461
2024-03-19 00:00:00+00:00,0.00602550
2024-03-20 00:00:00+00:00,0.00052175
2024-03-21 00:00:00+00:00,-0.00361640
2024-03-22 00:00:00+00:00,0.00722033
2024-03-23 00:00:00+00:00,-0.00026052
2024-03-25 00:00:00+00:00,-0.00408594
2024-03-26 00:00:00+00:00,-0.00275527
2024-03-27 00:00:00+00:00,0.00499566
2024-03-28 00:00:00+00:00,0.00513128
2024-03-29 00:00:00+00:00,-0.00081646
