DateUTC,AUD,GBP,CAD,EUR,JPY,US5,BUND,SP500,CRUDE_W,GOLD
2012-01-20 00:00:00+00:00,0.01461210,0.00937776,-0.00202556,-0.00185642,0.00478010,-0.00278965,-0.01517837,0.00036733,-0.03283800,0.01153340
2012-01-23 00:00:00+00:00,0.01095093,0.00289611,0.00223487,0.01469906,-0.00061661,-0.00133400,-0.00587249,0.00055784,0.02100692,0.01717677
2012-01-24 00:00:00+00:00,-0.00859959,0.00552763,0.00486653,0.00069011,-0.01893295,0.00076034,-0.00152881,0.00036718,-0.00398164,-0.01639636
2012-01-25 00:00:00+00:00,0.02072624,0.00532040,-0.00262501,0.00951902,-0.00186579,0.00862902,0.00814558,0.01351999,0.00707361,0.04276488
2012-01-26 00:00:00+00:00,0.00645633,0.00639285,0.00829566,0.00336070,0.00800792,0.00404320,0.01202618,-0.00834459,0.00823969,0.03145773
2012-01-27 00:00:00+00:00,0.00539354,0.00344027,-0.00050338,0.01479624,0.02052192,0.00088115,0.00158253,-0.00362679,-0.00356295,0.00635931
2012-01-30 00:00:00+00:00,-0.01010257,-0.00305577,-0.00451328,-0.01211634,0.01088468,0.00144843,0.00877491,-0.00534687,-0.01040497,-0.00128121
2012-01-31 00:00:00+00:00,0.00407853,0.00726329,0.00493349,-0.00617251,0.00297237,0.00132148,0.00336590,-0.00154244,-0.00308948,0.00541923
2012-02-01 00:00:00+00:00,0.01505370,0.01022117,-0.00320875,0.01100243,-0.00121991,-0.00075785,-0.00923034,0.01814280,-0.00977553,0.01039821
2012-02-02 00:00:00+00:00,0.00300490,-0.00404555,0.00683459,-0.00235831,0.00114044,0.00081633,0.00337431,0.00415055,-0.01773367,0.01119127
2012-02-03 00:00:00+00:00,0.01454224,0.00347948,-0.00150009,0.00167170,-0.01073768,-0.00573378,-0.01643143,0.02549984,0.03172340,-0.02166813
2012-02-06 00:00:00+00:00,-0.00987665,-0.00044474,-0.00288625,-0.00433569,-0.00023204,0.00239696,0.01019599,-0.00057531,-0.00119727,-0.01771010
2012-02-07 00:00:00+00:00,0.01076351,0.00884673,-0.00089984,0.01874059,-0.00436606,-0.00403949,-0.01396564,0.00838653,0.02089414,0.02723609
2012-02-08 00:00:00+00:00,0.00064938,-0.00994500,0.00299235,0.00067708,-0.00713745,-0.00069785,-0.00355299,0.00333109,0.01526597,-0.01957260
2012-02-09 00:00:00+00:00,-0.00028172,0.00126231,-0.00059968,0.00558110,-0.01655628,-0.00316389,-0.00784392,0.00165453,0.02140388,0.01148211
2012-02-10 00:00:00+00:00,-0.02326911,-0.01099982,-0.00229285,-0.01768494,0.00186074,0.00404931,0.02069219,-0.01132643,-0.02341245,-0.01827534
2012-02-13 00:00:00+00:00,0.01581786,0.00444584,0.00069787,0.00493187,-0.00101121,-0.00297339,-0.00512527,0.01304143,0.03561938,-0.00047612
2012-02-14 00:00:00+00:00,-0.01990421,-0.01477815,-0.00190382,-0.01666361,-0.02165465,0.00195827,0.00512925,-0.00242455,-0.00664098,-0.00841913
2012-02-15 00:00:00+00:00,0.00934004,0.00434110,0.00590990,-0.00473810,-0.00016002,0.00132435,0.00642097,-0.00799237,0.01041738,0.01215472
2012-02-16 00:00:00+00:00,0.01408690,0.01408520,-0.00707672,0.01186268,-0.01090913,-0.00606925,-0.00496566,0.01860955,0.01103979,0.00033471
2012-02-17 00:00:00+00:00,-0.00727703,0.00506167,0.00651991,0.00273725,-0.01365118,-0.00000265,-0.00389551,0.00884246,0.00677717,-0.00290471
2012-02-20 00:00:00+00:00,-0.00727703,0.00506167,-0.00089515,0.00273725,-0.01365118,-0.00000265,-0.00585101,0.00862300,0.00677717,-0.00290471
2012-02-21 00:00:00+00:00,-0.00842714,-0.00701101,-0.00049912,0.01337233,-0.00635730,-0.00266419,-0.00087206,-0.00861415,0.04778303,0.03782319
2012-02-22 00:00:00+00:00,-0.00470253,-0.01432252,-0.00278459,-0.00022887,-0.01299045,0.00323284,0.01297186,-0.00736699,-0.00130520,0.01454586
2012-02-23 00:00:00+00:00,0.00791220,0.00567739,-0.00229436,0.01373842,0.00336601,-0.00025638,0.00330956,0.01049324,0.02604270,0.01692450
2012-02-24 00:00:00+00:00,0.00365749,0.02169901,0.00019698,0.01859352,-0.02210220,-0.00114348,-0.00014712,0.00035102,0.01965071,-0.01115270
2012-02-27 00:00:00+00:00,0.01086326,-0.00837646,-0.00180361,-0.00921573,0.01278924,0.00411707,0.00768798,0.00585423,-0.01329651,-0.00175795
2012-02-28 00:00:00+00:00,-0.00074827,0.00872182,0.00590886,0.00895359,-0.00225558,-0.00082578,0.00458038,0.00619976,-0.03087911,0.01525590
2012-02-29 00:00:00+00:00,0.00186167,0.00415233,0.00238842,-0.01768691,-0.01546493,-0.00354791,-0.00186045,-0.01295730,0.00688090,-0.08629010
2012-03-01 00:00:00+00:00,0.00614320,0.00389266,0.00377416,-0.00345058,0.00218933,-0.00152470,-0.00493819,0.01741615,0.02549277,0.01278564
2012-03-02 00:00:00+00:00,-0.01002690,-0.01498617,0.03999420,-0.01644822,-0.01775763,0.00494891,-0.00910891,-0.00856340,-0.02784441,-0.01441162
2012-03-05 00:00:00+00:00,-0.01259672,0.00473557,-0.00188308,0.00317811,0.00883209,-0.00291534,-0.00021989,-0.00622644,0.00185338,-0.00691325
2012-03-06 00:00:00+00:00,-0.02638462,-0.02035884,-0.00970990,-0.01837363,0.01710025,0.00405583,0.00339998,-0.03373328,-0.02643381,-0.03733785
2012-03-07 00:00:00+00:00,0.00951248,0.00413628,-0.01015354,0.00655962,-0.01122642,-0.00253398,-0.00050724,0.01768880,0.02827538,0.01410213
2012-03-08 00:00:00+00:00,0.01628562,0.01111661,0.00789695,0.01885849,-0.01015331,-0.00241045,-0.00065184,0.01938607,0.00722345,0.01756638
2012-03-09 00:00:00+00:00,-0.01559511,-0.02009592,0.01105998,-0.02501559,-0.02236610,-0.00203286,0.00006982,0.00858478,0.01282993,0.01505835
2012-03-12 00:00:00+00:00,-0.01354022,-0.00459805,-0.00307323,-0.02501559,-0.02236610,-0.00063784,0.00201970,0.00053125,-0.00661032,0.01505835
2012-03-13 00:00:00+00:00,0.00171335,0.00735477,0.00069190,-0.00519047,-0.00825663,-0.00521178,-0.00648889,0.01292785,0.00267634,-0.02034504
2012-03-14 00:00:00+00:00,-0.01190716,-0.00185095,-0.00049848,-0.00772825,-0.01964600,-0.01210394,-0.00819972,-0.00305885,-0.01829236,-0.06068961
2012-03-15 00:00:00+00:00,-0.00019389,0.00242213,-0.00278169,0.00606393,0.00460141,0.00243232,-0.00197710,0.01096584,-0.00538080,0.02013544
2012-03-16 00:00:00+00:00,0.00804743,0.01406328,0.00049531,0.01175153,0.00041420,-0.00166680,-0.01312076,0.00338718,0.03011912,-0.00447117
2012-03-19 00:00:00+00:00,0.00648772,0.00833960,0.00029523,0.01001325,-0.00083567,-0.00563976,-0.00155096,0.00731229,0.01172095,0.01393868
2012-03-20 00:00:00+00:00,-0.02711728,-0.00371609,0.00287616,-0.00136183,-0.00700282,-0.00115942,0.00140022,-0.00589085,-0.03671046,-0.02436317
2012-03-21 00:00:00+00:00,-0.00540430,-0.00120061,-0.00069547,-0.00400678,0.00534952,0.00501024,0.01171655,-0.00376554,0.01761986,0.00399514
2012-03-22 00:00:00+00:00,-0.01199555,-0.00504976,-0.00376636,-0.00333293,0.02151581,0.00204904,0.00872106,-0.01146209,-0.03099182,-0.00946455
2012-03-23 00:00:00+00:00,0.01654128,0.00638664,-0.00805621,0.01235760,0.00214327,0.00230311,0.00802714,0.00736429,0.02745022,0.02428052
2012-03-26 00:00:00+00:00,0.01312205,0.01058858,-0.00140214,0.01190246,-0.00758735,0.00101905,-0.01025618,0.03010662,0.00635122,0.02795791
2012-03-27 00:00:00+00:00,-0.00805609,0.00112655,0.00739760,-0.00120099,-0.00670437,0.00485655,0.00686240,-0.01291065,0.00679100,-0.00072391
2012-03-28 00:00:00+00:00,-0.01935151,-0.00821389,-0.00566039,-0.00195114,0.00713704,-0.00051292,0.00610542,-0.00872792,-0.03166235,-0.03217994
2012-03-29 00:00:00+00:00,-0.00320994,0.00471914,-0.00119966,-0.00532883,0.00926293,0.00344312,0.00776492,-0.00322898,-0.04778129,-0.00682715
2012-03-30 00:00:00+00:00,0.00019280,0.00797340,0.00119742,0.00706994,-0.01095299,-0.00204045,-0.00369093,0.00928402,0.00399606,0.01191192
2012-04-02 00:00:00+00:00,0.01626035,0.00581467,-0.00030156,-0.00015213,0.01639125,0.00191007,0.00434449,0.01173695,0.04371038,0.00938832
2012-04-03 00:00:00+00:00,-0.02598507,-0.01833716,0.00778372,-0.01769607,-0.01954731,-0.00662686,-0.00817579,-0.00567998,-0.01925748,-0.00923970
2012-04-04 00:00:00+00:00,-0.00802718,-0.00069447,-0.00307264,-0.01187807,0.00945218,0.00587835,0.01124636,-0.02131437,-0.04451454,-0.06932990
2012-04-05 00:00:00+00:00,0.00687688,-0.00743185,-0.00407557,-0.01096012,0.00577591,0.00350499,0.01111576,-0.00396265,0.02967405,0.01981364
2012-04-06 00:00:00+00:00,0.00430703,0.00574907,0.00329005,0.00290582,0.02057578,0.00801946,0.01111576,-0.02375179,0.02967405,-0.00001165
2012-04-09 00:00:00+00:00,0.00312473,0.00415665,0.00069662,0.00611053,-0.00269101,0.00006063,0.01111576,0.00053005,-0.01193090,0.01699042
2012-04-10 00:00:00+00:00,-0.01395498,-0.00603976,-0.00060114,-0.00678232,0.02153631,0.00500800,0.01571403,-0.02584297,-0.02799560,0.02036637
2012-04-11 00:00:00+00:00,0.00815317,0.00535928,-0.00459558,0.00328448,-0.00339258,-0.00164843,-0.00819388,0.01104036,0.02413692,-0.00049380
2012-04-12 00:00:00+00:00,0.02886532,0.00867895,0.00120126,0.01457323,0.00258485,-0.00063629,-0.00200528,0.03150368,0.01555273,0.02438111
2012-04-13 00:00:00+00:00,-0.01080487,-0.01491002,0.00500712,-0.01765392,-0.00775434,0.00297510,0.00822842,-0.03085956,-0.01080008,-0.02428904
2012-04-16 00:00:00+00:00,-0.00417257,0.00662401,-0.00150316,0.00863490,0.01523769,0.00107295,-0.00043053,-0.00184676,-0.00571557,-0.01266094
2012-04-17 00:00:00+00:00,0.01039719,0.00565882,-0.00000226,0.00053050,-0.00764506,-0.00183659,-0.00321294,0.03023222,0.02225060,0.00168542
2012-04-18 00:00:00+00:00,-0.01005709,0.00997104,0.01172264,-0.00198022,-0.01066175,0.00094700,0.00513926,-0.00796439,-0.02399713,-0.01394168
2012-04-19 00:00:00+00:00,-0.00534646,0.00349299,-0.00119057,0.00083580,-0.00552280,0.00113637,0.00477094,-0.00890145,-0.00678964,0.00218408
2012-04-20 00:00:00+00:00,0.00828013,0.00647729,-0.00476206,0.01263498,-0.00325858,-0.00057151,-0.00156640,0.00381009,0.01889001,0.00169421
2012-04-23 00:00:00+00:00,-0.01184003,0.00198494,-0.00119546,-0.01074438,0.01092492,0.00252723,0.00831870,-0.01765162,-0.01055078,-0.01242968
2012-04-24 00:00:00+00:00,-0.00312626,0.00148645,0.00358140,0.00684267,-0.00292218,-0.00189800,-0.00907200,0.01080823,0.00553544,0.01370837
2012-04-25 00:00:00+00:00,0.01319781,0.00545279,0.00386612,0.00590968,-0.00154575,0.00031321,-0.00349036,0.02516694,0.00809227,-0.00177635
2012-04-26 00:00:00+00:00,0.00932237,0.00209946,0.00523461,0.00135779,0.00910093,0.00214638,0.00755218,0.01403851,0.00891382,0.02221279
2012-04-27 00:00:00+00:00,0.01411328,0.00889073,-0.00442602,0.00316942,0.01399535,0.00107070,-0.00014510,0.00213192,0.00462414,0.00516702
2012-04-30 00:00:00+00:00,-0.00921928,-0.00430667,0.00009551,-0.00301882,0.01454131,0.00062816,0.00383148,-0.00627015,-0.00339659,-0.00079316
2012-05-01 00:00:00+00:00,-0.01533819,-0.00154300,-0.00736631,-0.00151289,-0.01021313,-0.00189615,0.00383148,0.00859124,0.02085909,-0.00217534
2012-05-02 00:00:00+00:00,-0.00155778,-0.00283897,0.00197598,-0.01035595,0.00120043,0.00119745,0.00843215,-0.00412094,-0.01644899,-0.01011773
2012-05-03 00:00:00+00:00,-0.01333163,-0.00185485,0.00019524,-0.00182535,-0.00336757,0.00043931,0.00133872,-0.01647315,-0.04447296,-0.02328869
2012-05-04 00:00:00+00:00,-0.01342158,-0.00457617,-0.00197599,-0.00958234,0.01059270,0.00258530,0.00479495,-0.03410596,-0.07734121,0.01271162
2012-05-07 00:00:00+00:00,0.00473104,0.00470582,0.00109633,-0.00527429,-0.00167933,0.00018604,-0.00211469,0.00383753,-0.01012311,-0.00736701
2012-05-08 00:00:00+00:00,-0.01584447,-0.00222780,0.00249233,-0.00367972,0.00335356,0.00176182,0.00739533,-0.00935121,-0.01672090,-0.04223057
2012-05-09 00:00:00+00:00,-0.01200420,-0.00253959,-0.00597573,-0.01251221,0.00302890,0.00018592,0.00308589,-0.01105517,-0.00477587,-0.01285110
2012-05-10 00:00:00+00:00,0.00748160,0.00129843,0.00109897,0.00076963,-0.00581756,-0.00075874,0.00027720,0.00923672,0.00386380,0.00161863
2012-05-11 00:00:00+00:00,-0.01391912,-0.01040445,-0.00450441,-0.00455755,0.00079624,0.00188676,0.00301091,-0.01033059,-0.01696846,-0.01442776
2012-05-14 00:00:00+00:00,-0.01101377,0.00422952,-0.00070367,-0.01207332,0.00039651,0.00175908,0.00895404,-0.02390464,-0.02725526,-0.02911589
2012-05-15 00:00:00+00:00,-0.00382793,-0.01248639,0.00069872,-0.01697427,-0.01054161,-0.00132366,-0.00125721,-0.00844739,-0.01485485,-0.00500908
2012-05-16 00:00:00+00:00,-0.00554984,-0.01112769,-0.01101700,-0.00180859,-0.00000268,-0.00050651,-0.00056101,-0.00923661,-0.02438137,-0.02640750
2012-05-17 00:00:00+00:00,0.00252589,-0.01219551,0.00040230,-0.00149593,0.02568156,-0.00006602,0.00906424,-0.03214572,-0.00858348,0.04990311
2012-05-18 00:00:00+00:00,-0.02202469,-0.00164638,-0.00931306,0.00385145,0.00499021,-0.00025407,-0.00396084,-0.01615049,-0.02245027,0.02164031
2012-05-21 00:00:00+00:00,0.01287182,0.00037732,0.00224594,0.00792601,-0.00735418,-0.00006575,-0.00271691,0.03872927,0.02226644,-0.00403235
2012-05-22 00:00:00+00:00,-0.00700762,-0.00392561,0.00305650,-0.01102678,-0.01928214,-0.00239543,-0.00042127,-0.00096557,-0.01947597,-0.01530767
2012-05-23 00:00:00+00:00,-0.02159980,-0.01084372,-0.00620348,-0.02295838,0.01706081,0.00327508,0.00599095,0.00093517,-0.03975435,-0.03578518
2012-05-24 00:00:00+00:00,-0.00103276,-0.00484747,-0.00225309,-0.00763749,-0.00286232,-0.00220586,0.00090020,0.01100255,0.01369475,0.01180637
2012-05-25 00:00:00+00:00,0.01030263,-0.00096093,-0.00205284,-0.00135958,-0.00191156,0.00050131,0.00534467,-0.01210913,0.00489569,0.01462684
2012-05-28 00:00:00+00:00,0.01030263,-0.00096093,0.00205057,-0.00135958,-0.00191156,0.00050131,-0.00041858,0.01101331,0.00489569,0.01462684
2012-05-29 00:00:00+00:00,0.01455573,-0.00115315,0.00153418,-0.00463573,0.00310295,-0.00038078,-0.00360627,0.01701071,0.00075661,-0.02576252
2012-05-30 00:00:00+00:00,-0.02605530,-0.01900025,-0.00266127,-0.01721712,0.01128668,0.00113185,0.02075707,-0.03788524,-0.06480995,0.01897209
2012-05-31 00:00:00+00:00,0.00628863,-0.00943107,-0.00307858,-0.00210197,0.01865415,0.00100508,0.00659681,-0.00345402,-0.02771239,0.00050013
2012-06-01 00:00:00+00:00,-0.01141344,-0.00499834,-0.00617411,0.00743665,0.00634258,0.00339480,-0.00198981,-0.04921092,-0.07303233,0.07402955
2012-06-04 00:00:00+00:00,0.00858010,0.00136386,0.00354940,0.01288746,-0.00617124,-0.00477561,0.00446305,-0.00158542,0.01475277,-0.01012220
2012-06-05 00:00:00+00:00,0.00360153,-0.00182257,0.00938056,-0.00768656,-0.01002810,0.00100460,-0.00062368,0.01982368,0.00491861,0.00370585
2012-06-06 00:00:00+00:00,0.03442366,0.01353222,0.00892247,0.01598668,-0.01094383,-0.00491061,-0.01002019,0.04704801,0.02267851,0.02138698
2012-06-07 00:00:00+00:00,0.00747159,0.01033886,0.00784884,0.00908416,-0.01353623,0.00100642,-0.01905334,0.00055462,-0.00289277,-0.05661462
2012-06-08 00:00:00+00:00,-0.00815204,-0.01209003,-0.00463196,-0.01523680,0.00557536,0.00012338,0.00880096,0.02011763,-0.01562491,0.00427019
2012-06-11 00:00:00+00:00,-0.00273036,0.00504306,0.00112129,-0.00128182,0.00023586,0.00176219,0.00383023,-0.03349306,-0.03369850,0.00677434
2012-06-12 00:00:00+00:00,0.00950668,0.00915979,-0.01817893,0.00039735,-0.00103557,-0.00302631,-0.01944224,0.03020621,0.01375487,0.02128031
2012-06-13 00:00:00+00:00,0.00654182,-0.00520533,0.00370866,0.01399620,0.00429019,0.00340560,-0.00922920,-0.01358011,-0.01708480,0.00692787
2012-06-14 00:00:00+00:00,0.00130175,0.00044795,-0.00092913,0.00190361,0.00134575,-0.00101146,-0.00387303,0.02329741,0.02934135,0.00023459
2012-06-15 00:00:00+00:00,0.00310616,0.00926864,0.00432424,0.00364796,0.00871793,0.00377994,0.00373935,0.02110459,0.00409510,0.01054603
2012-06-18 00:00:00+00:00,0.00669531,-0.00166127,0.00030407,-0.00870040,-0.01108410,-0.00063237,0.01097807,0.00372054,-0.01612915,-0.00136355
2012-06-19 00:00:00+00:00,0.01374238,0.00823342,-0.00286465,0.01707315,0.00205214,-0.00138779,-0.01935247,0.01527726,0.01861077,-0.00468332
2012-06-20 00:00:00+00:00,-0.00306837,-0.00438949,0.00430308,-0.00362474,-0.01176525,-0.00378232,-0.01450490,-0.00075600,-0.06221908,-0.00912979
2012-06-21 00:00:00+00:00,-0.02516074,-0.01306458,-0.00265613,-0.01775234,-0.02033101,0.00151203,0.01688358,-0.04740511,-0.07779729,-0.06233393
2012-06-22 00:00:00+00:00,0.00571661,-0.00115678,-0.00716632,0.00135092,-0.00337169,-0.00176843,-0.01024868,0.01098417,0.03795220,0.00177671
2012-06-25 00:00:00+00:00,-0.01640914,-0.00295481,-0.00000267,-0.01042266,0.01928373,0.00391033,0.01873616,-0.02924993,-0.01217800,0.02743045
2012-06-26 00:00:00+00:00,0.01734642,0.00963804,-0.00154557,-0.00000268,0.00540961,-0.00101100,-0.00767601,0.01299370,0.00494478,-0.01694756
2012-06-27 00:00:00+00:00,-0.00060240,-0.01023651,0.00288212,-0.00607948,-0.00698763,0.00087961,-0.00367731,0.01689511,0.02060351,0.00443273
2012-06-28 00:00:00+00:00,-0.01190468,-0.00784604,0.00174388,-0.00513554,0.00836147,0.00289541,0.00247373,-0.00491643,-0.05935875,-0.03555432
2012-06-29 00:00:00+00:00,0.04588199,0.02375026,-0.00092528,0.03730863,-0.01134620,-0.00340009,-0.00861396,0.05327259,0.18119685,0.06945395
2012-07-02 00:00:00+00:00,0.00393070,0.00152808,-0.00020677,-0.01176474,0.00980971,0.00705502,0.01078446,0.00016824,-0.02850292,-0.00811614
2012-07-03 00:00:00+00:00,0.00500300,0.00050751,0.00275158,0.00460334,-0.00984679,-0.00276869,-0.00254637,0.01563262,0.08907519,0.03015637
2012-07-04 00:00:00+00:00,0.00500300,0.00050751,0.00254058,0.00460334,-0.00984679,-0.00276869,0.01194730,-0.00074599,0.08907519,0.03015637
2012-07-05 00:00:00+00:00,0.00175993,-0.02179535,0.00009928,-0.03502041,-0.00127871,0.00201178,0.01180002,-0.00915261,-0.00930623,-0.01530343
2012-07-06 00:00:00+00:00,-0.01927051,-0.00644459,-0.00223403,-0.01895220,0.00630426,0.00314176,0.01069143,-0.01378416,-0.06080043,-0.03791404
2012-07-09 00:00:00+00:00,0.00147909,0.00568515,0.00091668,0.00618487,0.00166864,0.00125312,0.00208201,-0.00463661,0.03540785,0.01297159
2012-07-10 00:00:00+00:00,-0.00207518,-0.00174268,-0.00092090,-0.00933620,0.00405281,0.00062469,0.00194179,-0.02039345,-0.04563458,-0.01171687
2012-07-11 00:00:00+00:00,0.00760451,-0.00226045,-0.00112616,-0.00514008,-0.00595411,-0.00063057,0.00492052,0.00073311,0.04341349,-0.00513951
2012-07-12 00:00:00+00:00,-0.01663504,-0.00742936,-0.00000282,-0.00425396,0.00859249,0.00018510,0.00505032,-0.01142408,0.00445109,-0.01327636
2012-07-13 00:00:00+00:00,0.01736705,0.01782321,0.00265581,0.00745267,0.00078978,-0.00000307,-0.00159104,0.03535591,0.02370523,0.03416648
2012-07-16 00:00:00+00:00,0.00609773,0.00777152,-0.00091672,0.00571099,0.01156245,0.00307256,0.00324184,-0.00741227,0.02940111,-0.00057775
2012-07-17 00:00:00+00:00,0.01196500,0.00242917,0.00111517,0.00178783,-0.00732739,-0.00188328,-0.00055568,0.01631374,0.01420872,-0.00265128
2012-07-18 00:00:00+00:00,0.00750526,-0.00076961,0.00141878,-0.00414990,0.00774388,0.00225525,0.00441408,0.01323680,0.01212816,-0.02354155
2012-07-19 00:00:00+00:00,0.01583053,0.01048487,0.00222793,0.00236070,0.00511571,-0.00125592,-0.00268795,0.00693285,0.05822008,0.01221107
2012-07-20 00:00:00+00:00,-0.01089201,-0.01348855,0.00202052,-0.01929122,0.00306037,0.00275569,0.00868120,-0.01950907,-0.02377013,0.00296179
2012-07-23 00:00:00+00:00,-0.02035166,-0.01210734,-0.00172958,-0.00534470,0.00172240,0.00156204,-0.00192509,-0.02227893,-0.07863631,-0.00677259
2012-07-24 00:00:00+00:00,-0.00715057,-0.00167819,-0.00254657,-0.01063323,0.00571729,0.00068499,-0.00838303,-0.02085690,0.00785409,-0.00153391
2012-07-25 00:00:00+00:00,0.01955108,0.00019065,-0.00234904,0.01590307,0.00187233,0.00012187,-0.00345137,0.00806841,0.01117791,0.04040124
2012-07-26 00:00:00+00:00,0.01381430,0.02372825,0.00705226,0.02070880,-0.00218858,-0.00125412,-0.01140480,0.03032680,0.00978014,0.00875555
2012-07-27 00:00:00+00:00,0.01449119,0.00420327,0.00619056,0.00390170,-0.01039602,-0.00613563,-0.01397345,0.04056696,0.01802881,0.00357855
2012-07-30 00:00:00+00:00,0.00604006,-0.00216541,-0.00080744,-0.00779721,0.01115078,0.00369951,0.00657441,-0.00254775,-0.00723876,0.00190325
2012-07-31 00:00:00+00:00,0.00210089,-0.00331359,0.00392137,0.00716959,0.00077817,0.00131227,0.01567378,-0.01233034,-0.03784378,-0.00451957
2012-08-01 00:00:00+00:00,-0.00879137,-0.01651949,-0.00060406,-0.01137277,-0.00749858,-0.00382224,-0.01522600,-0.00256670,0.01782124,-0.00905750
2012-08-02 00:00:00+00:00,-0.00240131,-0.00643300,-0.00341242,-0.01029413,0.00438652,0.00244345,0.02006803,-0.01223512,-0.03867470,-0.02063390
2012-08-03 00:00:00+00:00,0.02007652,0.01825463,0.00009838,0.03308477,-0.00930858,-0.00520282,-0.02803177,0.03999209,0.09324377,0.02334204
2012-08-06 00:00:00+00:00,0.00465719,-0.00447767,-0.00040342,0.00290463,0.00958235,0.00232076,0.00503727,0.00142355,0.01786667,0.00863670
2012-08-07 00:00:00+00:00,-0.00455704,0.00384122,0.00049799,0.00273897,-0.01032433,-0.00439481,-0.01292337,0.00969453,0.03198725,-0.00422543
2012-08-08 00:00:00+00:00,0.00208902,0.00114801,0.00230020,-0.00926453,0.00298369,-0.00132360,0.00674229,0.00195283,-0.00560440,0.00396080
2012-08-09 00:00:00+00:00,0.00275151,-0.00198440,0.00479237,-0.00963115,-0.00188685,-0.00025532,0.00216841,0.00284339,-0.00074612,0.00519187
2012-08-10 00:00:00+00:00,-0.00180521,0.00485862,-0.00020176,-0.00040940,0.00863812,0.00270197,0.00580851,0.00230471,-0.01092089,0.00320116
2012-08-13 00:00:00+00:00,-0.00987778,0.00191125,0.00059237,0.00658386,-0.00313177,-0.00019198,-0.00279536,0.00016218,-0.00170952,-0.01253816
2012-08-14 00:00:00+00:00,-0.00257945,0.00037939,-0.00099497,-0.00048941,-0.01065724,-0.00345958,-0.00894967,-0.00160739,0.01524740,-0.01267880
2012-08-15 00:00:00+00:00,0.00190836,-0.00038484,-0.00089597,-0.00681229,-0.00315275,-0.00390510,-0.01404786,0.00301761,0.01746411,0.00523669
2012-08-16 00:00:00+00:00,0.00286115,0.00662785,0.00337646,0.01187442,-0.00946822,-0.00164210,0.00204698,0.01441553,0.02623775,0.01563067
2012-08-17 00:00:00+00:00,-0.01858799,-0.00610229,0.00217647,-0.00679522,-0.00697656,0.00125927,0.00670517,0.00246029,0.00838931,0.00023536
2012-08-20 00:00:00+00:00,0.00605823,0.00229149,-0.00029972,0.00437873,0.00365538,0.00087961,-0.00246792,-0.00072242,-0.00021054,0.00443931
2012-08-21 00:00:00+00:00,0.00536808,0.00878223,0.00148117,0.01926659,0.00364856,0.00012258,-0.00106070,-0.00337358,0.01289427,0.02447987
2012-08-22 00:00:00+00:00,0.00611910,0.01134267,-0.00286829,0.00986071,0.02107470,0.00630024,0.01339379,-0.00001596,0.00737667,-0.00293814
2012-08-23 00:00:00+00:00,-0.01220950,-0.00038092,0.00158267,0.00582234,-0.00078688,0.00207063,0.01085564,-0.01770186,-0.01900487,0.03941877
2012-08-24 00:00:00+00:00,-0.00662336,-0.00681105,-0.00485039,-0.00748206,-0.00651306,-0.00107044,0.00292315,0.01516282,-0.00350982,0.00010737
2012-08-27 00:00:00+00:00,-0.00539432,-0.00152109,0.00118835,-0.00263853,-0.00141950,0.00156701,0.00006610,-0.00338356,-0.01333198,0.00315976
2012-08-28 00:00:00+00:00,-0.00058217,0.00290898,0.00059198,0.00959320,0.00613974,0.00068709,0.00076163,-0.00037107,0.01705075,-0.00706449
2012-08-29 00:00:00+00:00,-0.00232032,0.00189351,0.00237554,-0.00573302,-0.00424243,-0.00307782,-0.00327131,-0.00072617,-0.01691821,-0.00804888
2012-08-30 00:00:00+00:00,-0.01131366,-0.00619158,-0.00217773,-0.00311553,0.00125610,0.00352193,0.00696101,-0.01493582,-0.01747846,-0.00711778
2012-08-31 00:00:00+00:00,0.00515060,0.01209679,-0.00148871,0.01158911,0.00770308,0.00514913,-0.00083593,0.01143963,0.03734806,0.03685033
2012-09-03 00:00:00+00:00,0.00515060,0.01209679,0.00019480,0.01158911,0.00770308,0.00514913,-0.01374924,0.00532349,0.03734806,0.03685033
2012-09-04 00:00:00+00:00,-0.01862371,-0.00025468,0.00256229,-0.00127448,-0.00297924,0.00262886,-0.00479072,-0.00356569,-0.02277109,0.00989680
2012-09-05 00:00:00+00:00,-0.00656194,0.00301971,-0.00571837,0.00429161,0.00109525,0.00024759,-0.00607350,-0.00339434,0.00103773,-0.00237439
2012-09-06 00:00:00+00:00,0.02032903,0.00402118,-0.00464769,0.00737741,-0.01160625,-0.00502154,-0.01310082,0.03916481,0.00301573,0.01370227
2012-09-07 00:00:00+00:00,0.01944283,0.00859392,0.01901636,0.02363714,0.01490123,0.00314092,0.00120830,0.01029332,0.01871464,0.04091041
2012-09-10 00:00:00+00:00,-0.01011266,-0.00062771,-0.00000290,-0.00437858,0.00062328,-0.00138459,0.00391369,-0.01687666,0.00288072,-0.01008154
2012-09-11 00:00:00+00:00,0.01886875,0.00868467,0.00714003,0.01417102,0.01236024,-0.00125981,-0.00469451,0.00559329,0.01264899,0.00357305
2012-09-12 00:00:00+00:00,0.00383190,0.00410420,0.00448191,0.00520672,-0.00233582,-0.00232821,-0.01346680,0.00068323,-0.00327534,-0.00139787
2012-09-13 00:00:00+00:00,0.01808157,0.00633139,-0.00905040,0.01403362,0.01081935,0.00351968,0.01088491,0.02584419,0.02610697,0.04435243
